AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
13,1,N,1,1,2,5,2,N,N
59,1,3,1,1,1,N,2,2,1
94,1,3,1,1,1,N,2,3,5
62,1,3,1,1,1,N,2,4,7
61,1,1,2,1,1,N,2,9,9
31,1,1,2,1,1,N,2,9,9
28,1,6,1,1,1,N,2,4,6
52,1,6,1,1,1,N,2,4,7
53,1,1,2,1,2,N,2,7,10
0,1,6,2,1,2,N,2,2,9
94,1,3,1,1,0,N,2,0,9
10,1,4,2,1,1,N,2,3,7
57,2,1,1,1,1,N,2,2,5
10,1,N,2,1,1,N,2,N,3
29,1,1,1,1,1,N,2,2,7
44,1,N,2,1,1,N,2,N,3
49,1,1,1,3,1,N,2,9,10
44,1,6,1,1,1,N,2,7,10
52,1,1,2,1,0,N,2,6,7
57,1,N,2,1,1,N,2,N,N
65,1,6,1,1,2,2,2,1,7
1,1,1,1,1,1,N,2,4,4
89,1,1,2,1,1,N,2,5,7
14,1,6,1,1,1,N,2,2,7
49,1,1,2,1,1,N,2,7,5
23,1,4,2,1,1,N,2,3,7
5,1,1,2,1,1,N,2,9,12
40,1,1,2,1,1,N,2,7,7
31,1,6,2,1,1,N,2,2,7
79,1,6,1,1,1,N,2,1,7
65,1,4,1,1,1,N,2,8,9
94,1,3,1,1,1,N,2,9,10
5,1,N,1,1,1,N,2,N,3
71,1,6,1,1,1,N,2,0,5
33,1,1,2,1,2,N,2,9,10
13,1,1,2,1,1,N,2,6,10
23,1,1,1,1,1,N,2,9,9
0,1,N,2,1,1,N,2,N,3
32,6,6,2,1,1,N,2,4,5
57,1,6,1,3,0,N,2,8,9
70,1,1,1,1,2,N,2,9,10
84,1,N,1,1,1,N,2,N,1
76,1,1,1,1,1,N,2,7,5
61,1,N,2,1,1,N,2,N,3
69,1,1,2,1,1,N,2,7,9
31,1,6,1,1,1,N,2,2,5
56,1,1,1,1,1,N,2,9,9
80,1,1,1,1,1,N,2,7,9
5,1,1,2,1,1,N,2,9,10
69,1,4,1,1,1,N,2,3,10
24,1,6,2,1,0,N,2,4,9
16,1,6,1,1,1,N,2,1,7
61,1,1,1,3,1,N,2,7,11
55,1,1,1,1,1,N,2,8,9
61,1,1,2,1,1,N,2,3,5
82,1,N,1,1,1,N,2,N,12
61,1,6,1,1,1,N,2,5,9
91,1,N,1,1,2,N,2,N,3
72,1,1,1,3,1,N,2,8,3
30,1,1,2,1,2,N,2,6,10
10,1,N,2,1,1,N,2,N,3
77,1,4,2,1,2,N,2,6,10
19,1,6,2,1,2,N,2,1,7
55,1,4,1,1,1,N,2,8,10
72,1,1,2,1,1,N,2,7,10
78,1,N,2,1,1,N,2,N,N
73,1,1,1,1,1,N,2,8,9
51,1,1,1,1,1,N,2,7,10
74,1,N,2,1,1,N,2,N,1
30,6,1,1,1,1,N,2,9,10
54,1,1,2,1,1,N,2,3,5
11,1,N,1,1,1,N,2,N,3
79,1,1,1,1,1,N,2,4,9
31,1,1,2,1,1,N,2,9,10
52,9,1,1,1,1,N,2,8,5
43,1,1,1,3,1,N,2,0,4
10,1,1,2,1,1,N,2,9,9
67,1,N,1,1,2,N,2,N,3
11,1,N,1,1,1,N,2,N,N
94,1,3,1,2,1,N,2,3,8
36,1,6,2,1,1,N,2,7,9
1,1,3,2,1,1,N,2,0,10
91,1,1,1,1,1,N,2,4,6
62,1,3,2,1,1,N,2,3,7
5,1,1,1,1,1,N,2,9,8
30,1,1,2,1,1,N,2,8,11
58,1,4,1,1,1,N,2,4,9
77,1,1,2,1,2,N,2,6,9
36,6,4,1,1,1,N,2,9,10
34,1,1,2,1,1,6,2,7,2
35,1,1,2,1,1,N,2,3,7
27,6,1,2,3,1,N,2,5,8
42,1,1,2,2,1,N,1,7,11
25,1,4,1,1,1,N,2,4,5
46,1,6,1,1,1,N,2,5,9
39,1,N,1,1,2,N,2,N,4
69,1,2,1,1,0,N,2,8,4
74,1,1,1,1,1,N,2,6,5
21,1,6,2,1,0,N,2,4,10
40,1,1,1,1,2,N,2,9,10
20,9,6,2,3,0,N,2,8,9
82,1,N,1,1,1,N,2,N,12
64,1,1,1,1,1,N,2,8,10
48,1,1,1,1,1,N,2,0,5
28,1,6,1,1,2,N,2,2,5
60,1,6,2,1,2,N,2,7,11
78,1,1,1,1,0,N,2,8,10
86,1,1,1,1,1,N,2,9,10
71,6,2,1,1,1,N,2,8,10
90,1,1,1,1,1,N,2,5,8
86,1,1,1,1,2,N,2,2,5
41,1,6,2,1,1,N,2,1,5
5,1,1,2,1,1,N,2,6,9
21,1,6,2,1,0,N,2,8,12
30,6,1,1,1,2,N,2,9,10
57,1,3,1,1,1,5,2,N,N
69,1,1,1,1,1,N,2,7,9
87,1,N,2,1,2,N,2,N,N
41,1,1,2,1,2,N,2,8,11
33,1,N,2,1,2,N,2,N,N
1,1,1,1,1,1,N,2,3,7
75,1,1,1,1,0,N,2,6,7
1,1,1,2,3,0,N,2,7,9
26,1,1,1,1,1,N,2,0,7
39,1,1,2,1,2,N,2,9,7
5,1,1,2,1,1,N,2,9,9
28,6,6,1,1,2,N,2,1,7
42,1,1,2,1,2,N,2,7,9
60,1,6,2,1,1,N,2,1,5
81,1,6,1,1,1,N,2,1,5
54,1,6,1,1,0,N,2,7,8
58,1,4,2,1,1,N,2,4,8
75,1,1,1,1,1,N,2,5,8
85,1,6,1,1,1,N,2,0,5
5,1,1,1,1,1,N,2,8,10
89,6,6,2,1,2,N,2,6,8
66,1,1,1,1,1,N,2,3,5
70,1,N,2,1,2,N,2,N,6
38,1,1,1,1,1,N,2,8,10
8,1,N,1,1,1,N,2,N,3
43,1,1,2,1,1,N,2,6,5
27,6,6,1,1,1,N,2,1,9
38,1,3,2,1,2,N,2,1,8
48,1,1,1,1,1,N,2,3,8
54,1,1,1,1,1,N,2,9,10
79,1,6,2,1,2,N,2,2,9
58,1,2,2,1,1,N,1,5,10
23,1,4,2,1,1,N,2,5,5
43,1,1,2,1,1,N,2,7,9
11,1,N,1,1,1,N,2,N,2
58,1,1,2,1,1,N,2,8,5
68,1,1,2,1,1,N,2,7,8
10,1,6,2,1,1,N,2,1,7
13,1,1,2,1,1,N,2,9,10
62,1,4,2,1,1,N,2,4,10
17,1,N,1,1,1,N,2,N,4
84,1,6,2,1,1,N,2,1,7
29,1,1,1,1,1,N,2,8,10
28,1,6,1,1,1,N,2,3,7
61,1,1,2,1,1,N,2,4,7
35,1,1,2,1,1,N,2,2,7
54,1,1,2,1,0,N,2,8,3
85,6,1,2,1,1,N,2,7,9
21,1,6,2,2,0,N,2,1,10
64,1,6,2,1,1,N,2,2,7
30,6,1,2,1,0,N,2,6,5
61,1,N,1,1,1,N,2,N,N
12,1,1,1,1,1,N,2,8,10
37,1,N,2,1,1,N,2,N,3
91,1,3,1,1,1,N,2,4,7
23,1,1,2,1,1,N,2,8,9
3,1,1,1,1,1,N,2,7,9
43,1,N,1,1,1,N,2,N,7
82,6,1,1,1,1,N,2,8,9
38,1,1,2,1,1,N,2,3,1
22,1,4,1,1,1,N,2,7,10
15,1,6,1,1,1,N,2,0,4
21,1,6,2,3,1,N,2,6,9
1,1,1,1,1,2,N,2,7,9
19,1,6,1,1,2,N,2,5,10
40,1,4,2,1,1,N,2,0,9
87,2,3,1,1,1,N,2,0,4
32,1,6,2,1,2,N,2,6,11
34,1,1,2,1,1,N,2,5,8
61,1,N,2,1,2,N,2,N,3
40,1,4,1,1,1,N,2,8,9
13,1,1,2,1,1,N,2,4,7
91,6,1,2,1,1,N,2,7,2
59,9,1,2,1,1,N,2,2,9
26,1,6,1,1,2,N,2,4,5
72,1,1,1,1,1,N,2,7,5
3,1,1,2,1,1,N,2,2,1
22,6,1,2,1,1,N,2,3,7
39,1,1,2,1,1,N,2,9,9
80,1,1,2,1,0,N,2,6,9
78,6,N,1,1,2,N,2,N,3
19,1,6,1,1,1,N,2,6,9
64,1,1,2,1,1,N,1,2,5
21,1,6,2,1,1,N,2,2,1
6,1,N,1,1,2,N,2,N,N
52,1,6,1,1,1,N,2,6,1
44,1,1,1,1,1,N,2,5,4
65,1,1,2,1,1,N,2,8,11
61,1,1,1,1,1,N,2,8,9
52,1,6,2,1,0,N,2,7,10
54,1,1,2,1,1,N,2,0,2
74,1,1,1,1,1,N,2,8,5
11,1,N,1,1,1,N,2,N,3
68,1,N,1,1,1,N,2,N,3
50,6,1,1,1,1,N,2,7,7
89,1,6,1,1,1,N,2,2,7
33,1,1,1,1,1,N,2,8,9
94,1,3,2,1,1,N,2,N,3
40,1,4,1,1,1,N,2,3,9
74,1,N,1,3,1,N,2,N,N
28,1,6,2,1,2,N,2,2,7
39,1,1,1,1,1,N,2,6,9
75,1,1,1,1,1,N,2,7,10
6,1,N,1,1,1,N,2,N,3
73,1,1,1,2,1,N,2,8,10
66,1,N,1,1,1,N,2,N,3
78,1,6,1,1,1,N,2,0,7
6,1,N,1,1,1,N,2,N,2
55,1,1,2,1,1,N,2,4,7
3,1,1,1,1,1,N,2,4,9
0,1,6,2,1,1,N,2,4,5
35,1,N,1,1,1,N,2,N,3
49,1,3,2,1,1,N,2,5,4
17,1,6,1,1,1,N,2,1,7
91,7,N,2,1,2,N,2,N,3
69,1,1,1,1,1,N,2,7,12
3,1,N,1,1,1,N,2,N,1
71,1,1,2,1,1,N,2,7,10
31,1,1,1,1,1,N,2,9,9
41,1,1,1,1,1,N,2,9,10
11,1,N,1,1,1,N,2,N,7
80,1,N,2,1,1,N,2,N,N
19,1,6,1,1,1,N,2,2,9
54,1,1,2,1,1,N,2,8,12
56,1,1,1,1,2,N,2,9,8
32,6,1,2,1,1,N,2,5,7
83,1,1,2,1,1,N,2,1,5
58,1,1,1,1,1,N,2,7,10
85,1,N,2,1,0,N,2,N,3
74,1,1,1,1,1,N,2,4,9
65,1,1,2,1,2,N,2,9,9
69,6,6,2,1,2,N,2,7,5
22,1,1,1,1,1,N,2,4,11
49,1,1,2,1,1,N,2,3,10
21,1,6,2,1,0,N,2,3,8
71,1,1,2,1,1,N,2,9,11
6,1,N,1,1,1,N,2,N,N
51,1,1,1,1,1,N,2,6,9
69,1,1,1,1,1,N,2,7,5
28,6,6,2,1,1,N,2,0,9
28,1,6,2,1,2,N,2,1,7
85,1,6,2,1,2,N,2,3,10
22,1,1,2,1,1,N,2,5,5
59,1,1,1,3,2,N,2,4,7
15,1,6,1,1,1,N,2,3,7
51,1,3,2,1,1,N,2,N,N
76,1,1,1,1,1,N,2,9,9
85,1,1,2,1,2,N,2,9,12
84,1,1,2,1,2,N,2,6,5
59,1,1,2,3,1,N,2,9,10
48,1,6,2,1,1,N,2,1,7
13,1,1,2,1,1,N,2,9,9
26,1,1,1,1,1,N,2,8,10
82,2,6,2,1,1,N,2,0,5
7,1,2,2,1,2,N,2,9,9
73,1,1,2,1,0,N,2,8,9
22,1,N,2,1,1,N,2,N,2
51,1,3,2,1,1,N,2,N,3
29,8,1,1,1,1,N,2,0,5
78,1,1,1,1,1,N,2,4,8
2,1,3,1,1,1,N,2,0,7
40,1,4,2,1,2,N,2,3,7
31,1,1,2,1,1,N,2,6,11
44,6,1,1,1,1,N,2,9,10
65,1,1,2,1,0,N,2,0,5
71,9,6,1,1,1,N,2,4,9
59,1,1,1,1,1,N,2,5,8
88,6,1,1,1,2,N,2,2,9
46,1,N,2,1,1,N,2,N,1
40,1,N,2,1,1,N,2,N,3
0,6,N,1,3,1,N,2,N,3
27,6,1,1,1,1,N,2,9,9
14,1,N,2,1,1,N,2,N,3
48,1,1,2,1,1,N,2,7,10
56,1,1,1,1,2,N,2,2,5
9,1,N,1,1,1,N,2,N,3
47,1,6,2,1,1,N,2,0,4
35,2,1,2,1,1,N,2,9,9
26,6,3,2,1,1,N,2,2,7
56,1,1,1,1,2,N,2,4,5
15,1,6,1,1,1,N,2,8,10
44,1,6,2,1,1,N,2,3,7
87,6,1,1,1,2,N,2,6,9
82,9,1,2,1,1,N,2,9,10
4,1,1,2,1,1,N,2,4,9
55,1,1,2,1,1,N,2,4,9
5,1,3,1,1,2,N,2,5,7
38,1,2,1,1,1,N,2,0,5
20,5,6,2,1,1,N,2,1,7
6,1,N,1,1,1,N,2,N,3
15,1,6,2,1,1,N,1,6,5
80,1,1,1,1,1,N,2,8,3
13,1,N,1,1,1,N,2,N,3
20,7,6,2,3,0,N,2,1,7
78,1,N,1,1,1,N,2,N,11
87,1,1,1,1,2,N,2,0,8
40,1,N,2,1,1,N,2,N,N
20,1,6,2,3,0,N,2,3,9
45,1,3,2,1,1,N,2,3,7
27,6,1,2,1,1,N,2,9,10
69,1,6,1,1,0,N,2,1,8
78,1,N,1,1,1,N,2,N,2
41,1,N,1,3,2,N,2,N,3
43,1,4,1,1,1,N,2,9,8
0,1,6,1,1,1,N,2,2,9
59,1,1,1,1,1,N,2,8,12
27,6,1,2,3,1,N,2,3,9
28,1,6,1,1,0,N,2,4,10
74,1,N,1,1,1,N,2,N,3
13,1,1,2,1,1,N,2,4,5
10,1,3,2,1,1,N,2,4,11
39,1,6,1,1,1,N,2,8,4
50,1,N,2,1,2,N,2,N,3
68,1,1,2,1,1,N,2,3,5
40,1,1,2,1,2,N,2,9,9
52,9,6,1,1,1,N,2,7,9
30,1,1,2,1,2,N,2,4,5
31,1,1,2,1,1,N,2,9,8
27,6,1,2,3,1,N,2,6,9
38,1,N,1,1,1,N,2,N,3
90,1,1,2,1,2,N,2,0,4
15,1,6,2,1,1,N,1,6,9
78,1,6,1,1,2,N,2,0,4
60,1,5,1,1,1,N,2,6,9
16,1,6,1,1,1,N,2,1,4
25,1,6,2,1,1,N,2,0,4
65,2,1,1,1,1,3,2,8,7
79,1,1,1,1,1,N,2,6,9
50,1,N,2,1,1,N,2,N,N
60,1,2,2,1,1,5,2,2,9
53,1,1,2,1,2,N,2,3,5
22,1,1,2,1,1,N,2,9,10
74,1,1,1,1,1,N,2,4,7
21,1,6,2,2,0,N,2,1,10
78,1,1,2,1,1,N,2,4,7
2,1,N,2,1,1,N,2,N,3
78,1,N,1,3,1,N,2,N,3
58,1,6,1,1,1,N,2,1,7
29,1,6,1,1,1,N,2,3,7
64,1,1,2,1,1,N,2,8,9
94,1,3,2,1,2,N,2,3,5
91,1,6,2,1,1,N,2,6,7
65,1,1,2,1,1,N,2,8,4
18,1,4,1,1,1,N,2,7,9
5,1,1,2,1,1,N,2,3,5
33,1,6,2,1,1,N,2,3,7
81,1,1,1,1,1,N,2,9,10
61,6,1,2,1,1,N,2,4,8
9,6,1,1,1,1,N,2,7,12
83,1,6,2,1,1,N,2,1,7
1,1,1,1,1,1,N,2,7,5
69,1,1,1,1,2,N,2,9,9
70,1,6,2,1,1,N,2,1,8
60,1,2,2,1,1,N,2,5,9
48,1,1,2,1,1,N,2,1,7
68,1,1,1,1,1,N,2,9,9
54,6,6,2,1,1,N,2,0,9
70,6,N,1,1,2,N,2,N,3
84,1,6,1,1,1,N,2,8,9
78,1,3,2,2,2,N,2,4,10
71,1,1,2,1,1,N,2,5,7
89,1,1,1,1,1,N,2,5,10
63,1,4,2,1,1,N,2,8,10
53,1,1,2,1,1,N,2,9,11
24,1,6,1,3,1,N,2,5,7
81,1,3,1,1,1,N,2,9,12
22,1,1,2,1,1,N,2,6,10
66,1,6,2,1,1,N,2,4,5
88,1,6,2,1,2,N,2,5,7
65,2,1,2,1,1,N,2,9,9
71,1,1,2,1,0,N,2,1,4
58,1,1,2,1,1,N,2,0,7
5,1,1,2,1,1,N,2,7,7
44,7,6,2,1,2,N,2,0,4
65,1,1,2,1,1,2,2,9,12
53,1,1,2,1,0,N,2,8,10
52,1,1,2,1,1,N,2,0,4
83,1,1,1,1,1,N,2,6,10
42,1,3,2,1,1,N,2,1,8
36,6,1,1,1,2,N,2,7,5
68,1,1,1,1,1,N,2,7,12
40,1,6,2,1,1,N,2,1,10
6,1,N,2,1,1,N,2,N,3
32,1,6,1,1,1,N,2,8,10
47,1,N,2,1,1,N,2,N,N
32,1,6,1,1,2,N,2,4,8
11,1,N,1,1,1,N,2,N,3
38,1,6,2,1,2,N,2,6,9
21,1,6,2,3,1,N,2,1,7
78,1,1,1,1,1,N,1,0,4
10,1,6,2,1,1,N,2,1,8
71,1,1,1,1,1,N,2,9,12
43,1,1,2,1,1,N,2,6,8
41,1,1,1,1,1,N,2,5,7
34,1,1,2,1,2,N,2,2,5
65,1,4,2,2,1,N,2,9,12
45,1,1,1,1,1,N,2,6,7
51,1,N,1,1,2,N,2,N,2
37,1,N,2,1,2,N,2,N,2
53,1,1,2,1,1,N,2,1,7
48,1,6,2,1,1,N,2,4,5
1,6,6,1,1,1,N,2,3,10
62,1,N,1,1,1,N,2,N,3
63,1,1,2,1,1,N,2,8,12
25,1,1,1,1,1,N,2,4,5
51,1,6,2,1,1,N,2,7,4
1,1,6,1,3,1,N,2,5,8
36,1,4,2,1,1,N,2,4,5
35,1,3,2,1,1,N,2,3,7
86,1,4,2,1,1,N,2,9,9
70,1,1,1,1,1,N,2,8,4
32,1,6,1,1,1,N,2,0,10
22,1,N,2,1,1,N,2,N,3
21,1,6,1,1,1,N,2,7,11
34,1,1,2,1,1,3,2,8,9
84,1,4,2,1,1,N,2,7,10
51,1,6,2,1,1,N,2,2,1
26,1,6,2,1,1,N,2,1,5
25,1,1,2,1,1,N,2,7,10
58,1,4,2,1,1,N,2,9,12
55,1,1,1,3,1,N,2,4,10
81,1,1,2,1,1,N,2,9,10
70,1,6,2,1,2,N,2,6,7
12,1,3,1,1,1,N,2,4,9
70,1,6,1,1,2,N,2,1,9
81,1,1,2,1,1,N,2,0,2
20,3,6,2,1,0,N,2,1,5
34,1,2,2,1,1,N,2,6,9
85,1,N,2,1,1,N,2,N,N
35,1,6,2,1,1,N,2,5,9
34,1,2,2,1,2,N,2,5,7
72,1,1,1,1,1,N,2,6,10
49,1,1,1,1,1,N,2,6,5
62,1,1,2,1,0,N,2,5,3
64,1,1,2,1,1,N,2,0,10
35,1,1,2,1,2,N,2,8,9
80,6,N,2,1,2,N,2,N,3
20,1,6,2,3,0,N,2,9,9
74,1,6,2,1,1,N,2,4,7
15,1,6,2,1,1,N,2,6,5
62,1,1,2,1,1,N,2,0,7
10,1,N,2,1,1,N,2,N,3
61,1,6,1,1,1,N,2,1,7
90,1,4,1,1,1,N,2,6,7
45,1,N,1,1,2,N,2,N,1
32,6,6,2,1,1,N,2,0,10
59,9,1,1,1,1,N,2,9,9
91,1,6,1,1,1,N,2,1,5
62,1,6,2,1,1,N,2,1,5
4,1,1,2,1,2,N,2,8,10
17,1,4,2,1,2,N,2,4,7
67,1,1,1,1,1,N,2,7,5
69,1,6,1,1,1,N,2,2,5
85,3,1,1,1,1,N,2,9,10
63,1,6,2,1,1,N,2,6,9
30,1,1,2,1,1,N,1,1,7
27,6,1,1,3,1,N,2,7,10
69,1,1,1,1,1,N,2,8,9
61,1,1,1,1,1,N,2,5,5
43,3,N,1,3,1,N,2,N,N
24,1,6,2,1,2,N,2,4,8
77,1,N,1,1,1,N,2,N,N
49,1,1,1,1,1,N,2,7,9
23,6,1,2,1,1,N,2,9,10
74,1,1,2,1,1,N,2,7,5
37,1,4,1,1,2,N,2,7,8
33,1,1,1,1,0,N,2,9,9
43,1,4,1,1,1,N,2,5,9
29,1,1,1,1,0,N,2,9,9
60,1,2,2,1,2,N,2,6,7
84,1,4,2,1,2,N,2,3,7
14,1,1,2,1,1,N,2,3,9
39,1,4,2,1,1,N,2,9,7
45,1,6,1,1,1,N,2,5,4
66,1,1,2,1,1,N,2,6,9
59,9,1,1,1,1,N,2,4,9
88,1,1,1,1,1,N,2,6,5
29,1,1,2,1,0,N,2,9,12
44,1,3,2,1,1,N,2,0,8
62,1,1,2,1,1,N,2,8,10
27,6,1,2,1,1,N,2,7,10
48,1,6,1,2,0,N,2,7,9
16,1,6,1,1,1,N,2,2,1
67,1,1,1,1,1,N,2,2,7
72,1,1,2,1,1,N,2,4,8
27,6,1,1,1,1,N,2,7,5
5,1,N,1,1,1,N,2,N,3
30,6,1,2,1,2,N,2,3,1
17,1,6,2,1,1,N,2,3,5
69,2,1,1,1,2,N,2,8,9
35,1,N,1,1,1,N,2,N,N
16,1,6,1,1,1,N,2,7,11
29,1,1,2,1,1,N,2,8,10
13,6,N,1,1,2,N,2,N,11
18,1,1,2,1,1,N,2,7,12
85,1,3,2,1,2,N,2,3,7
59,1,1,1,1,1,N,2,8,10
1,1,N,2,1,1,N,2,N,3
30,1,1,1,1,1,N,2,8,10
18,1,6,2,1,2,N,2,7,8
77,6,6,1,1,1,N,2,1,5
18,1,3,1,1,1,N,2,9,10
53,1,1,2,1,2,N,2,9,9
91,1,1,1,1,1,N,2,2,1
17,1,1,1,1,1,N,2,2,5
60,1,5,2,1,2,N,2,9,10
13,1,1,2,1,1,N,2,9,10
63,1,6,1,1,0,N,2,2,7
88,1,6,1,1,1,N,2,0,7
18,1,N,1,1,2,N,2,N,3
34,1,2,1,1,0,N,2,0,4
71,1,N,1,1,1,N,2,N,N
35,1,4,2,1,2,N,2,4,5
26,1,3,1,1,2,N,2,4,10
26,1,1,1,1,2,N,2,9,9
37,1,1,2,1,2,N,2,6,8
91,1,3,1,1,1,N,2,4,10
55,1,6,1,1,1,N,2,0,2
6,1,N,1,1,2,N,2,N,3
3,1,6,2,1,1,N,2,8,8
82,1,1,1,1,1,N,2,9,10
90,1,1,2,1,1,N,2,9,7
76,1,1,1,1,1,N,2,7,4
58,1,6,1,1,1,N,2,0,5
49,1,1,2,1,1,N,2,8,10
88,1,6,2,1,0,N,2,5,5
53,1,1,1,1,2,N,2,9,11
13,1,N,2,1,1,N,2,N,12
50,1,N,2,1,1,N,2,N,3
34,1,1,2,1,2,N,2,9,9
43,9,4,1,1,1,N,2,2,1
18,9,N,2,1,2,N,2,N,N
91,1,1,2,1,1,N,2,5,10
1,1,6,1,1,1,N,2,7,12
28,1,6,2,1,1,N,2,6,9
66,1,1,1,1,0,N,2,5,3
14,1,1,2,1,1,N,2,5,9
0,1,4,1,1,1,N,2,7,9
37,1,3,1,1,1,N,2,3,9
16,1,6,1,1,1,N,2,7,9
19,1,6,2,1,2,N,2,1,7
60,1,5,2,1,1,N,2,1,10
32,1,6,1,1,1,N,2,0,4
78,1,1,2,1,1,N,2,8,9
62,1,6,1,1,0,N,2,7,5
35,1,4,1,1,1,N,2,4,9
72,1,1,2,1,1,N,2,9,10
65,1,4,2,1,1,N,2,2,10
33,1,6,2,1,1,N,2,5,5
56,1,1,1,1,2,N,2,9,10
39,6,1,2,1,0,N,2,4,5
41,1,1,2,2,1,N,2,9,10
26,1,1,1,1,1,N,2,4,10
14,1,6,1,1,1,N,2,1,5
36,6,1,2,1,1,N,2,8,9
38,1,1,1,1,1,N,2,4,7
17,8,6,1,1,2,N,2,6,5
54,1,1,2,1,0,N,2,4,9
65,2,1,1,1,1,N,2,4,7
60,1,6,2,1,1,N,2,1,5
60,1,6,1,1,1,N,2,5,9
26,1,6,1,1,1,N,2,1,5
61,1,1,1,1,1,3,2,4,9
62,1,1,1,1,1,N,2,5,8
9,1,N,1,2,2,N,2,N,3
19,9,6,2,1,1,N,2,2,9
77,1,4,2,1,1,N,2,1,8
24,1,6,2,1,0,N,2,4,9
49,1,3,1,1,1,N,2,3,9
67,8,6,2,1,1,N,2,2,11
86,1,3,1,1,1,N,2,3,5
76,1,6,2,1,1,N,2,9,10
76,1,1,2,1,0,N,2,0,4
27,6,1,1,3,1,N,2,7,10
87,1,1,2,1,1,N,2,6,9
88,6,1,1,1,2,N,2,9,10
74,1,4,2,1,1,N,2,7,11
6,1,N,1,1,2,N,2,1,9
43,1,N,1,1,1,N,2,N,3
81,1,1,1,1,1,N,2,9,9
19,1,6,2,1,2,N,2,0,7
21,1,6,2,2,0,N,2,6,5
8,1,6,1,1,1,N,2,8,9
8,1,1,2,1,1,N,2,9,9
56,1,1,2,1,1,N,2,8,4
60,1,1,2,1,2,N,2,2,5
3,1,4,2,1,2,N,2,0,8
63,1,1,1,1,2,N,2,9,9
36,6,1,2,1,1,N,2,4,5
34,1,2,2,1,1,N,2,5,4
58,1,1,1,1,1,N,2,2,5
36,1,6,2,1,1,N,2,8,3
52,1,1,2,1,1,N,2,1,5
9,1,1,1,1,2,N,2,6,5
16,1,6,1,1,1,N,2,1,4
55,1,1,1,1,1,N,2,7,9
71,1,6,2,1,2,N,2,0,4
62,1,6,2,1,1,N,2,7,5
79,1,4,2,1,1,N,2,7,5
13,6,4,2,1,2,N,2,3,5
90,1,N,2,1,1,N,2,N,3
32,1,6,1,1,1,N,2,6,5
74,6,3,1,1,2,N,2,0,8
47,1,1,1,1,2,N,2,9,4
64,1,1,2,1,1,N,1,6,9
91,1,N,1,1,1,N,2,N,3
16,1,6,1,1,1,N,2,0,8
8,1,6,1,1,2,N,2,6,8
0,1,1,2,1,1,N,2,5,9
71,9,6,1,1,1,N,2,1,4
25,1,1,2,1,1,N,2,9,9
56,1,5,1,1,2,N,2,9,10
50,1,N,1,1,1,N,2,N,3
65,1,1,2,2,1,2,2,4,8
36,6,6,2,1,1,N,2,7,9
62,1,4,1,1,1,N,2,0,4
94,1,3,1,1,1,N,2,0,9
58,1,6,2,1,1,1,2,1,7
58,1,4,2,1,1,N,2,8,9
16,1,6,1,1,1,N,2,5,5
94,1,3,1,3,1,N,2,3,1
42,1,4,2,2,1,N,2,2,1
48,1,1,2,1,1,N,2,9,9
43,1,N,1,1,1,N,2,N,3
37,6,1,1,1,1,N,2,6,5
9,1,1,1,1,2,N,2,6,9
57,1,1,2,1,1,N,2,1,4
59,1,1,2,1,2,N,2,8,11
