AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
44,1,1,2,1,1,N,2,3,1
46,1,1,2,1,1,N,2,6,5
14,1,N,2,1,1,N,2,N,3
27,1,6,2,1,1,N,2,6,7
37,1,1,2,1,1,6,2,4,11
21,1,6,1,1,1,N,2,2,7
43,1,1,2,1,1,N,2,8,7
70,1,1,2,1,1,N,2,4,5
1,1,N,2,1,2,N,2,N,N
6,1,N,1,1,1,N,2,N,9
30,1,1,2,1,1,N,2,3,9
33,1,1,2,1,1,N,2,6,9
12,1,N,1,1,2,N,2,9,3
66,1,1,1,1,1,N,2,7,4
59,1,1,2,1,1,N,2,8,5
50,1,1,2,1,1,N,2,7,9
71,1,1,2,1,1,N,2,5,7
32,1,2,2,2,0,N,2,2,9
35,2,1,1,1,1,N,2,6,5
18,1,6,2,1,2,N,2,0,5
62,1,1,1,1,1,N,2,5,10
64,1,1,1,1,2,N,2,7,5
48,1,6,1,1,1,N,2,2,5
51,1,1,2,1,1,N,2,8,9
2,1,N,2,1,2,N,2,N,N
38,1,6,1,1,1,2,2,6,5
25,1,6,1,1,2,N,2,8,3
84,1,3,2,1,1,N,2,2,3
16,1,6,1,1,2,N,2,1,4
10,1,N,2,1,1,N,2,N,3
53,1,1,1,1,1,N,2,8,5
17,1,6,2,1,1,N,2,0,4
58,1,1,1,1,1,N,2,0,10
49,1,1,1,1,1,N,2,9,5
20,1,6,2,1,1,N,2,7,10
70,1,3,2,1,2,N,2,3,9
4,8,N,1,1,1,N,2,N,1
45,1,1,1,1,2,N,2,3,7
27,1,6,2,1,2,N,2,8,7
52,1,4,1,1,2,N,2,5,7
22,1,1,1,1,1,N,2,6,7
32,1,1,2,1,1,N,2,8,7
8,1,N,2,1,2,N,2,N,5
29,1,1,1,1,1,N,2,5,4
28,1,6,2,1,1,N,2,6,10
4,1,N,1,1,1,N,2,N,1
84,1,3,2,1,1,N,2,2,10
18,1,6,1,1,1,N,2,2,5
14,1,N,2,1,1,N,1,N,3
57,1,1,1,1,1,N,2,7,5
55,1,1,1,1,1,N,2,4,9
84,1,3,2,1,1,N,2,5,5
9,2,N,2,1,1,N,2,N,3
7,1,N,2,1,1,N,2,8,3
76,1,1,2,1,2,2,2,6,9
66,1,4,1,1,1,N,2,6,6
38,1,1,2,1,1,N,2,8,7
78,1,1,2,1,1,N,2,4,10
8,2,N,1,1,2,N,2,N,3
5,1,N,1,1,1,N,2,N,2
63,1,2,2,1,1,N,2,2,7
45,1,1,1,1,1,N,2,6,9
9,1,N,1,1,1,N,2,N,3
5,1,N,1,1,1,N,2,N,2
65,1,1,2,1,1,N,2,4,7
42,1,1,1,1,1,N,2,7,7
50,1,1,1,1,1,N,2,9,7
62,1,1,1,1,1,N,2,9,4
24,1,6,2,1,1,N,2,6,5
51,2,1,2,1,1,5,2,7,5
56,1,1,2,1,1,N,2,9,9
54,1,6,2,1,2,N,2,7,9
32,1,1,2,1,1,N,2,4,7
39,6,4,2,1,2,N,2,0,7
92,1,3,1,1,1,N,2,3,9
29,6,6,1,1,1,N,2,6,9
27,1,6,2,3,0,N,2,2,7
79,1,1,1,1,1,N,2,4,9
0,9,N,1,1,2,N,2,N,N
9,1,N,2,1,1,N,2,N,3
7,1,N,2,1,1,N,2,N,2
64,1,1,2,1,1,N,2,3,9
34,1,1,1,1,2,N,2,4,9
29,1,4,1,1,1,N,2,4,7
61,1,1,2,1,1,N,2,2,9
4,1,N,1,1,1,N,2,N,2
32,1,1,2,1,1,N,2,5,9
10,2,N,1,1,2,N,2,N,3
4,9,N,2,1,1,N,2,7,9
53,1,4,1,1,1,N,2,1,10
16,1,6,2,1,1,N,2,2,4
34,1,6,2,1,1,N,2,7,9
3,6,N,1,1,1,N,2,N,1
14,1,N,1,1,1,N,2,N,3
26,1,1,2,1,1,N,2,4,7
74,1,6,1,1,1,N,2,4,9
9,1,N,1,1,1,N,1,N,3
11,1,N,1,1,1,N,2,N,3
65,1,1,1,1,2,N,2,9,6
16,1,6,2,1,1,N,2,2,4
11,2,N,1,1,1,N,2,N,3
53,6,1,2,1,1,N,2,8,7
56,6,1,2,1,2,N,2,3,7
28,2,1,2,1,1,5,2,0,7
74,1,3,2,3,0,N,2,5,9
47,1,1,1,1,1,N,2,5,7
34,1,6,1,1,1,N,2,6,7
8,1,N,2,1,2,N,2,N,3
84,1,1,2,1,1,N,2,5,10
10,1,N,2,1,1,N,2,N,3
16,1,6,1,1,1,N,2,0,4
29,1,1,1,1,1,N,2,6,5
13,1,N,1,1,1,N,2,N,3
77,1,3,1,1,1,N,2,5,7
51,1,1,1,1,1,N,2,2,4
47,1,1,2,1,1,N,2,0,7
69,1,4,1,1,2,N,2,9,9
10,1,N,1,1,1,N,2,5,3
60,1,1,1,1,1,N,2,2,9
3,1,N,1,1,1,N,2,N,1
28,1,1,2,1,1,N,2,2,9
66,1,1,1,1,2,N,2,9,7
19,1,6,2,1,1,N,2,4,4
69,8,1,2,1,1,N,2,3,10
46,1,1,1,1,1,2,2,7,3
57,1,1,2,1,1,N,2,3,9
70,1,1,2,1,1,N,2,8,8
55,1,1,2,1,2,N,2,1,7
60,1,1,2,1,1,N,2,2,10
65,1,1,1,1,2,N,2,5,6
53,1,4,1,1,1,N,2,5,9
69,1,4,2,1,2,N,2,4,5
23,1,6,1,1,2,N,1,9,9
54,1,1,2,1,1,N,2,7,5
66,1,1,2,1,1,N,2,7,10
79,1,6,2,1,1,N,2,8,5
76,1,1,2,1,1,N,2,3,9
53,1,4,1,1,2,N,2,8,7
74,1,1,2,1,1,N,2,5,5
65,1,1,1,1,1,N,2,7,5
37,8,1,2,1,1,N,2,9,5
16,1,6,2,1,1,N,2,0,4
8,1,N,1,1,2,N,2,N,3
78,1,1,2,1,1,N,2,3,7
2,1,N,2,1,1,N,2,N,N
28,1,6,2,1,1,N,2,0,8
30,1,1,1,1,1,N,2,4,7
3,1,N,2,1,1,N,1,N,1
59,1,6,1,1,1,N,2,0,5
54,1,4,2,1,2,N,2,7,5
46,1,1,2,1,2,N,2,4,9
68,1,1,1,1,1,N,2,2,5
92,1,3,1,1,1,N,1,3,3
53,1,5,2,1,1,N,2,9,7
49,1,1,1,1,2,N,2,0,9
2,1,N,2,1,1,N,2,N,N
17,1,6,2,1,1,N,2,0,4
58,1,1,2,1,1,4,2,0,10
27,1,1,1,1,1,N,2,6,9
11,1,N,1,1,1,N,2,N,3
2,1,N,2,1,1,N,2,N,N
2,1,N,1,1,1,N,2,N,N
65,1,3,2,1,1,N,2,2,2
57,1,4,2,1,1,N,2,7,9
70,1,4,2,1,1,N,2,8,5
69,1,1,1,1,1,N,2,6,4
16,1,6,2,1,1,N,2,0,4
56,2,1,1,1,1,N,2,7,9
30,1,2,2,1,1,N,2,0,9
68,1,1,1,1,1,N,2,0,9
21,1,6,2,1,1,N,2,0,7
14,1,N,2,1,1,N,2,N,3
28,1,1,1,1,1,N,2,5,5
11,6,N,2,1,1,N,2,N,3
49,1,1,2,1,1,N,2,1,5
34,6,1,1,1,1,N,2,8,12
62,6,1,2,1,1,N,2,2,9
12,1,N,2,1,1,N,2,N,3
77,1,6,2,1,1,N,2,3,5
50,1,1,1,1,1,N,2,6,9
5,1,N,1,1,1,N,2,N,2
16,1,6,2,1,1,N,2,0,4
17,1,6,2,1,1,N,2,1,4
15,1,6,2,1,1,N,2,0,3
18,1,6,2,1,1,N,2,0,5
25,8,6,1,1,1,N,2,3,5
23,1,6,1,1,2,N,2,7,10
9,1,N,1,1,1,N,2,N,3
48,1,1,2,1,1,N,2,5,7
1,1,N,1,1,2,N,2,N,N
69,1,1,2,1,1,N,2,4,9
58,1,1,1,1,1,N,1,6,7
61,1,4,2,1,1,N,2,0,9
4,1,N,2,1,2,N,2,N,1
11,2,N,2,1,2,N,2,N,3
21,1,6,2,1,2,N,2,2,7
59,1,6,1,1,1,N,2,3,7
19,1,6,2,1,1,N,2,3,5
75,1,4,2,1,1,N,2,4,N
87,1,1,1,1,1,N,2,5,10
30,2,1,2,1,1,N,2,5,7
80,1,1,1,1,1,N,2,2,5
73,1,1,1,1,1,N,2,3,3
18,1,6,1,1,1,N,2,1,5
64,1,1,1,1,1,N,2,5,6
80,1,1,2,1,1,N,2,3,7
84,1,1,1,1,1,N,2,7,6
73,1,1,1,1,1,N,2,9,7
38,1,6,1,1,1,N,2,5,5
40,1,1,2,1,1,N,2,7,5
65,1,4,2,1,2,N,2,6,5
55,1,1,1,1,1,N,2,9,10
12,1,N,2,1,1,N,2,0,3
63,1,1,2,1,1,N,2,3,5
4,1,N,2,1,1,N,2,N,2
63,1,3,2,1,1,N,1,8,6
45,2,1,1,1,1,N,2,3,9
41,1,1,1,1,2,N,2,3,3
43,1,1,1,1,1,N,2,7,6
62,1,3,1,1,2,N,2,7,8
60,1,1,2,1,1,N,2,6,7
62,1,1,2,1,1,N,2,5,7
13,1,N,2,1,2,N,2,N,3
6,1,N,1,1,2,N,2,N,2
9,1,N,1,1,2,N,2,N,3
7,9,N,2,1,1,N,2,N,2
37,9,1,2,1,2,N,2,3,7
62,1,1,2,1,1,N,2,3,7
32,1,1,1,1,2,N,2,8,7
22,1,1,1,1,1,N,2,4,7
25,2,6,1,1,1,N,2,0,9
56,8,1,1,1,1,N,2,8,7
24,1,6,2,1,1,N,2,3,7
1,1,N,2,1,1,N,2,N,N
62,1,1,2,1,1,N,2,4,9
10,1,N,1,1,1,N,2,N,3
11,1,N,2,1,1,N,2,N,3
14,7,N,1,1,1,N,2,N,3
56,6,1,1,1,1,N,2,9,5
63,1,4,1,1,2,N,2,9,6
6,1,N,2,1,2,N,2,N,2
29,1,1,2,1,1,N,2,4,7
46,1,1,1,1,2,N,2,8,4
11,1,N,1,1,1,N,2,N,3
9,1,N,2,1,1,N,2,N,3
63,1,4,2,1,2,N,2,9,6
68,1,1,1,1,1,N,2,9,9
10,1,N,2,1,1,N,2,N,3
53,1,1,1,1,1,N,2,9,5
33,1,1,2,1,1,N,2,3,9
73,1,3,2,1,1,N,2,3,9
29,1,6,2,1,1,N,2,4,5
2,1,N,1,1,1,N,2,N,N
5,6,N,2,1,1,N,2,N,2
69,1,3,1,1,1,N,2,3,4
1,1,N,1,1,2,N,2,N,10
32,1,1,1,1,1,N,2,5,9
13,1,N,1,1,1,N,2,N,3
76,1,3,1,1,1,N,2,7,5
60,1,6,2,1,1,N,2,3,7
64,1,1,1,1,1,N,2,1,10
38,6,1,1,1,1,N,2,6,5
68,1,1,2,1,1,N,2,3,5
28,1,6,2,1,1,5,2,5,7
42,1,4,1,1,1,N,2,9,5
55,1,4,2,1,1,N,2,6,6
54,1,1,1,1,1,N,2,9,7
68,1,1,1,1,1,N,2,9,9
62,1,1,2,1,1,N,2,7,8
40,1,1,1,1,2,N,2,3,9
52,1,4,2,1,1,N,2,6,7
17,2,6,2,1,2,N,2,0,4
2,1,N,1,1,1,N,2,N,N
78,6,4,2,1,2,N,2,5,6
49,9,1,2,1,1,N,2,6,7
49,6,1,2,1,1,N,2,7,9
14,5,N,2,1,2,N,2,N,6
33,1,6,1,1,1,N,2,5,9
13,1,N,2,1,1,N,2,N,3
15,1,6,2,1,2,N,2,0,4
56,1,4,2,1,1,N,2,0,10
39,1,1,1,1,1,N,2,8,9
82,1,1,1,1,2,N,2,2,3
11,1,N,1,1,2,N,2,N,3
69,1,1,2,1,1,N,2,6,7
23,1,6,1,1,1,N,2,7,8
32,1,1,2,1,2,N,2,4,5
70,1,3,2,1,1,N,2,2,6
7,1,N,1,1,2,N,2,N,2
14,1,N,2,1,1,N,2,N,3
68,1,1,1,1,1,N,2,3,5
62,1,1,1,1,1,N,2,8,7
2,1,N,2,1,1,N,2,N,N
35,1,1,1,1,2,N,2,4,5
80,1,1,2,1,2,N,2,3,5
5,1,N,2,1,1,N,2,N,2
15,1,6,2,1,1,N,2,0,4
38,1,1,1,1,1,N,2,8,5
28,1,6,1,1,1,N,2,8,5
32,2,6,1,1,1,N,2,5,7
48,1,1,2,1,1,N,2,0,5
36,1,6,2,1,1,N,2,1,7
46,1,4,1,1,1,N,2,5,6
9,9,N,1,1,2,N,2,N,12
47,1,1,1,1,1,N,2,0,9
72,1,1,2,1,1,N,2,3,10
8,6,N,1,1,1,N,2,N,3
61,2,1,2,1,1,N,2,0,9
64,1,1,1,1,1,N,2,7,7
58,1,6,1,1,1,N,2,9,5
48,1,1,1,1,2,N,2,9,4
17,1,6,2,1,1,N,2,1,4
92,1,5,2,2,0,N,1,N,6
62,1,1,2,1,1,N,2,9,5
11,1,N,1,1,1,N,2,N,3
46,1,1,1,1,1,N,2,9,5
81,1,4,2,1,1,N,2,4,5
36,2,1,2,1,1,N,2,7,8
48,1,1,1,1,1,N,2,5,10
71,1,1,1,1,1,N,2,4,10
49,1,4,1,1,1,N,2,9,10
53,2,1,1,1,1,N,2,9,7
75,1,1,1,1,2,N,2,6,8
36,1,1,1,1,1,N,2,7,7
92,1,3,1,1,1,N,2,5,12
37,1,1,1,1,1,N,2,8,11
20,1,6,1,1,1,N,2,6,7
5,1,N,2,1,1,N,2,N,1
10,1,N,2,1,1,N,2,N,3
36,9,1,2,1,1,N,2,5,8
61,1,4,2,1,1,N,2,9,5
39,1,1,1,1,1,N,2,9,8
56,1,1,1,1,2,N,2,7,9
57,1,4,2,1,1,N,1,2,4
72,6,1,2,1,1,N,2,2,7
64,6,1,2,1,2,N,2,0,7
62,1,1,2,1,1,4,2,6,5
16,2,6,1,1,1,N,2,9,4
52,1,1,2,1,1,N,2,3,9
10,1,N,2,1,1,N,2,N,3
55,1,4,2,1,2,N,2,8,8
47,1,1,1,1,1,N,2,8,9
39,1,1,2,1,1,N,2,0,7
54,1,1,2,1,1,N,2,3,5
72,1,1,2,1,1,N,2,3,10
28,1,6,2,1,2,N,2,8,5
65,1,6,2,1,2,N,1,5,11
72,1,1,2,1,1,N,2,6,5
58,1,1,1,1,1,N,2,2,5
21,2,6,2,1,1,N,2,0,7
65,1,1,2,1,1,6,2,5,3
12,9,N,1,1,1,N,2,N,3
53,1,1,2,1,2,N,2,7,5
20,1,6,1,1,1,N,2,2,5
31,1,1,2,1,1,N,2,2,9
45,1,1,1,1,1,N,2,3,10
50,1,1,1,1,1,N,2,5,9
23,1,5,1,1,1,N,2,2,7
55,1,5,1,1,2,N,2,9,6
1,1,N,1,1,2,N,2,N,N
30,1,1,1,1,1,N,2,5,6
47,1,1,1,1,1,N,2,7,5
6,1,N,2,1,1,N,2,3,4
72,1,1,1,1,1,N,2,4,7
14,1,N,1,1,1,N,2,N,3
41,2,1,2,1,1,N,2,8,10
52,1,1,2,1,1,2,2,4,7
11,1,N,1,1,1,N,2,N,3
0,1,N,1,1,1,N,2,N,N
4,1,N,1,1,2,N,2,N,1
2,8,N,1,1,1,N,2,N,N
58,1,1,2,1,1,N,2,9,5
44,1,1,1,1,1,N,2,9,4
10,1,N,2,1,2,N,2,N,3
14,1,N,2,1,2,N,2,N,3
24,1,1,2,1,1,N,2,1,5
72,1,1,2,1,1,N,1,4,7
43,1,1,1,1,1,N,2,6,5
5,6,N,1,1,1,N,2,N,2
20,1,6,2,1,1,N,2,2,7
86,1,6,2,1,1,N,2,8,5
78,1,1,2,1,1,N,2,2,10
0,1,N,1,1,1,N,2,N,N
63,1,1,1,1,1,N,2,6,4
24,2,6,2,1,1,N,2,1,9
69,1,3,2,1,1,N,2,2,8
71,1,4,1,1,1,N,2,9,9
34,1,6,2,1,1,N,2,2,10
8,1,N,1,1,1,N,2,N,3
59,2,1,1,1,1,N,2,8,12
10,1,N,1,1,2,N,2,N,3
2,9,N,2,1,1,N,2,N,N
21,1,6,2,1,1,N,2,0,5
78,1,3,1,1,1,N,2,3,5
16,1,6,2,1,1,N,2,0,4
39,1,1,1,1,1,N,2,9,4
27,1,6,2,1,1,N,2,3,7
75,1,3,1,1,1,N,2,7,10
79,1,1,1,1,1,N,2,2,6
3,1,N,1,1,1,N,2,N,1
0,1,N,2,1,2,5,2,3,N
62,1,1,2,1,2,N,2,7,9
20,1,6,1,1,1,N,2,2,7
11,1,N,2,1,1,N,2,N,3
52,1,1,2,1,1,N,2,5,8
49,2,1,1,1,1,N,2,5,7
63,1,1,1,1,1,N,2,7,5
7,1,N,2,1,1,N,2,N,3
4,1,N,2,1,1,N,2,N,1
50,1,1,1,1,1,N,2,6,10
11,8,N,2,1,1,N,2,9,3
38,1,1,2,1,1,N,2,7,9
65,1,1,2,1,1,N,2,9,7
70,1,1,2,1,1,N,2,3,6
3,1,N,2,1,2,N,2,N,3
7,1,1,2,1,1,N,2,N,3
75,1,4,2,1,2,N,1,6,5
47,1,1,2,1,1,N,2,7,8
55,1,3,1,1,1,N,2,9,7
73,2,4,2,1,2,N,2,9,10
61,1,1,2,1,1,N,2,6,4
46,8,1,2,1,1,N,2,3,4
4,8,N,1,1,1,N,2,N,1
10,1,N,2,1,1,N,2,N,3
16,2,6,2,1,1,N,2,0,4
64,1,4,2,1,1,N,2,8,7
7,1,N,1,1,1,N,2,N,3
14,1,N,2,1,1,N,2,N,3
17,1,6,2,1,2,N,2,1,4
66,1,4,1,1,2,N,1,4,9
57,1,1,1,1,1,N,2,6,7
21,1,6,2,1,1,N,2,2,8
82,1,3,2,2,0,N,2,2,5
60,2,4,2,1,1,N,2,6,9
12,1,N,2,1,1,N,2,N,3
44,1,6,1,1,1,N,2,7,4
17,1,6,2,1,2,N,2,0,4
35,1,6,2,1,1,N,2,4,5
42,1,1,1,1,1,N,2,6,7
40,1,1,1,1,1,N,2,7,5
62,1,4,2,1,1,N,2,6,9
1,1,N,1,1,1,N,2,N,N
70,2,1,2,1,1,N,2,5,9
45,1,1,2,1,1,N,2,2,5
71,1,1,1,1,1,N,2,2,4
86,1,1,1,1,1,N,2,3,8
51,2,1,2,1,1,N,2,0,9
15,1,6,2,1,1,N,2,0,4
53,1,1,2,1,1,N,2,1,7
30,1,1,2,1,1,N,2,6,9
64,1,1,2,1,1,N,2,7,7
59,2,1,2,1,2,N,2,9,10
14,1,N,1,1,1,N,2,N,3
57,1,1,2,1,2,N,2,6,9
74,1,1,2,1,1,N,2,6,8
52,1,4,1,1,1,N,2,8,7
61,1,4,2,1,1,N,2,7,7
30,1,1,1,1,2,N,2,7,9
6,1,N,1,1,1,N,2,N,2
44,6,1,1,1,1,N,2,7,5
29,1,1,1,1,1,N,2,8,7
51,1,1,2,1,1,N,2,4,9
24,1,N,2,1,1,N,2,0,8
86,1,1,2,1,1,N,2,2,8
24,2,6,2,1,1,N,2,3,9
30,1,6,1,1,2,N,2,7,5
29,1,1,2,1,1,N,2,6,5
71,1,1,2,1,1,N,2,5,5
54,1,1,2,1,2,N,2,0,7
59,2,6,2,1,1,N,2,9,9
69,1,1,1,1,1,N,2,8,5
71,1,1,2,1,1,N,2,5,5
0,1,N,1,1,2,N,2,N,N
36,1,N,1,1,1,N,2,5,5
67,1,1,2,1,1,N,2,3,1
71,1,1,1,1,1,N,2,9,6
57,1,4,2,1,1,N,2,3,6
26,1,6,1,1,1,N,2,1,10
62,1,5,1,1,1,N,2,3,5
18,1,6,2,1,1,N,2,2,4
68,1,1,1,1,1,N,2,4,5
61,1,1,1,1,1,N,2,7,9
0,6,N,2,1,2,N,2,N,N
52,3,1,1,1,1,N,2,9,9
62,1,1,1,1,1,2,2,N,9
44,6,4,2,1,1,N,2,8,7
58,1,4,2,1,2,N,2,4,3
58,1,1,2,1,1,N,2,0,7
58,1,1,1,1,1,N,2,5,9
48,1,1,2,1,1,N,2,7,10
24,2,3,2,1,1,N,2,3,7
42,1,1,1,1,1,N,2,1,9
53,1,1,2,1,1,N,2,8,9
51,2,1,2,1,1,N,2,4,7
73,1,1,1,1,2,2,2,3,7
74,1,3,2,1,2,N,2,7,7
42,1,4,1,1,1,N,2,7,7
63,1,1,1,1,1,N,2,5,8
7,1,N,2,1,1,N,2,N,3
30,1,1,1,1,1,N,2,7,9
30,1,2,1,1,2,N,2,4,8
4,1,N,2,1,2,N,2,N,1
16,1,6,2,1,1,N,2,0,4
29,1,1,2,1,1,N,2,5,9
5,1,N,1,1,2,N,2,N,2
8,1,N,1,1,1,N,2,N,3
54,1,1,2,1,1,N,2,7,5
37,1,1,2,1,1,N,2,5,9
63,1,1,1,1,1,N,2,5,4
46,1,1,2,1,1,N,2,8,5
1,1,N,2,1,1,N,2,N,N
