SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
2,6,1,1,9,0,48-02101,15,1,3,501
2,6,1,1,0,0,48-02516,31,1,2,501
2,1,1,1,9,0,48-02516,70,0,N,501
1,1,1,1,6,1,48-02516,88,0,2,56
1,N,1,1,N,4,48-02510,13,3,5,175
2,6,2,1,6,0,48-02515,40,1,5,193
1,1,1,1,7,1,48-02516,84,0,5,482
1,1,1,2,4,1,48-02101,63,0,2,501
1,1,1,2,8,0,48-02507,83,0,N,274
2,1,1,1,7,1,48-02516,29,1,3,501
2,1,1,2,6,0,48-02510,66,0,2,450
1,1,1,1,3,0,48-02510,8,0,3,7
1,N,1,1,N,0,48-02101,7,0,2,52
1,3,1,1,1,0,48-02516,37,3,5,501
2,3,8,1,6,0,48-02507,82,0,3,501
1,1,1,1,8,0,48-02507,84,0,2,395
1,N,1,1,N,0,48-02102,85,1,2,475
1,3,1,1,6,0,48-02102,88,0,4,289
2,6,1,2,2,0,48-02516,38,0,N,155
2,1,6,2,8,0,48-02510,50,3,5,152
2,1,1,1,5,0,48-02101,53,0,2,501
1,N,1,1,N,0,48-02515,2,0,2,501
1,6,8,1,0,0,48-02101,20,0,3,129
1,6,1,1,2,1,48-02515,26,0,3,373
2,1,1,1,7,4,48-02516,36,1,3,501
1,N,1,1,N,0,48-02515,61,0,2,501
2,N,1,1,N,0,48-02101,59,0,2,335
1,1,1,2,1,1,48-02515,80,0,N,0
1,1,1,1,8,0,48-02102,30,2,4,501
2,N,1,2,N,0,48-02101,11,2,4,398
2,1,1,1,1,0,48-02507,75,0,3,304
1,1,1,2,1,0,48-02510,22,0,4,20
2,3,9,1,6,1,48-02101,3,0,2,389
1,3,1,1,4,0,48-02507,11,1,3,501
1,1,1,1,3,0,48-02507,74,3,6,304
1,1,2,1,8,0,48-02510,51,0,2,273
2,3,1,2,4,0,48-02507,83,0,2,199
2,3,1,1,7,0,48-02515,38,1,6,419
1,1,2,2,3,0,48-02101,62,0,3,177
2,1,2,1,4,0,48-02515,40,0,3,501
2,1,8,1,9,0,48-02102,54,1,2,501
2,1,6,2,0,0,48-02510,50,3,5,106
2,6,1,1,0,0,48-02510,24,1,3,457
2,1,1,1,9,0,48-02101,50,5,7,501
1,1,2,1,4,0,48-02101,92,0,2,501
2,1,1,1,9,0,48-02516,16,4,6,501
2,1,1,2,0,3,48-02516,34,1,3,337
2,N,1,1,N,1,48-02102,4,3,4,119
1,1,1,2,6,0,48-02515,60,0,2,92
2,1,1,1,3,0,48-02510,79,0,2,501
1,6,1,2,2,0,48-02507,33,1,4,422
1,4,1,1,8,0,48-02516,92,0,N,501
2,N,1,1,N,0,48-02102,5,0,4,260
2,N,1,1,N,1,48-02515,5,4,7,110
1,N,1,1,N,0,48-02102,14,2,11,405
2,6,2,1,1,0,48-02516,65,0,N,331
2,N,1,1,N,0,48-02102,11,0,N,277
1,1,5,1,8,0,48-02515,52,0,2,501
2,1,1,1,5,0,48-02507,47,3,5,143
1,1,1,1,8,0,48-02102,31,2,4,501
2,N,1,0,N,0,48-02507,71,0,2,N
1,3,2,1,7,0,48-02101,71,0,2,474
2,1,1,1,6,0,48-02507,76,0,N,501
1,1,1,1,5,0,48-02510,85,0,2,72
2,N,1,1,N,0,48-02507,11,1,3,501
1,4,1,1,4,0,48-02102,62,0,N,256
2,6,1,2,5,0,48-02516,26,2,4,137
1,N,1,1,N,0,48-02102,64,1,2,501
2,1,1,1,9,0,48-02515,36,2,4,501
2,1,1,1,5,1,48-02516,3,0,2,309
1,6,1,1,4,0,48-02101,72,0,2,501
1,1,1,1,9,0,48-02510,33,0,2,501
2,4,1,1,5,0,48-02510,67,4,6,501
1,N,1,1,N,0,48-02515,26,0,N,56
2,6,1,1,0,0,48-02507,24,0,2,362
1,6,1,1,3,0,48-02102,39,0,3,454
2,6,1,1,0,0,48-02102,8,3,6,178
1,3,1,1,6,0,48-02102,46,3,5,353
2,1,1,1,4,0,48-02101,62,0,3,172
1,N,1,2,N,1,48-02516,10,2,4,415
2,1,6,2,2,0,48-02101,50,0,2,501
2,6,1,1,0,0,48-02507,58,0,N,330
2,1,1,1,8,0,48-02102,61,0,N,501
2,N,1,1,N,1,48-02510,6,3,5,501
2,1,8,1,7,0,48-02516,79,0,2,501
1,N,1,2,N,0,48-02516,1,11,11,274
1,1,1,1,4,0,48-02510,75,0,2,501
1,1,2,1,2,1,48-02101,57,0,N,362
1,N,2,1,N,0,48-02507,16,0,3,501
1,N,1,1,N,1,48-02516,4,3,6,132
2,1,1,1,5,0,48-02515,47,0,N,189
1,1,1,1,8,0,48-02102,35,1,4,501
1,6,1,1,2,0,48-02101,24,1,3,126
2,1,1,1,9,1,48-02510,23,0,N,288
1,N,1,2,N,1,48-02510,6,0,2,255
1,6,1,2,7,0,48-02516,44,3,5,162
1,3,1,1,6,0,48-02516,28,0,N,501
2,6,1,1,0,0,48-02101,29,0,2,49
1,N,1,1,N,0,48-02101,9,N,N,216
1,1,1,1,0,0,48-02102,34,5,7,501
1,1,1,1,7,2,48-02101,53,0,2,1
1,1,1,1,7,0,48-02516,43,0,2,501
1,1,1,1,6,0,48-02102,30,2,4,346
1,1,1,2,5,0,48-02510,18,0,2,493
2,6,1,1,2,0,48-02102,82,0,3,501
1,N,2,0,N,0,48-02507,11,2,4,N
1,1,1,1,7,0,48-02516,6,3,5,501
2,N,1,1,N,0,48-02507,76,0,4,267
1,4,1,1,3,4,48-02510,55,0,3,110
1,1,1,2,4,0,48-02507,33,0,2,501
2,6,1,2,4,0,48-02516,73,2,5,296
2,1,1,1,6,1,48-02101,23,2,3,79
2,1,1,2,5,0,48-02101,27,3,5,449
1,1,1,1,7,1,48-02510,19,2,4,501
2,4,1,1,8,0,48-02515,63,2,4,409
1,4,1,1,3,1,48-02102,52,0,2,243
2,1,1,1,7,0,48-02515,63,0,N,1
1,4,1,1,8,0,48-02101,9,1,4,314
2,4,1,1,6,1,48-02102,86,1,3,88
1,1,1,1,7,0,48-02515,84,0,2,412
1,1,1,1,6,0,48-02507,58,0,N,501
1,1,1,1,0,0,48-02515,60,0,3,156
2,1,1,1,1,0,48-02516,55,0,5,501
1,6,9,2,6,0,48-02515,35,0,2,501
1,1,1,1,8,0,48-02510,33,0,2,501
2,1,1,1,8,0,48-02101,39,3,5,501
2,6,1,1,8,0,48-02101,41,4,6,501
2,N,1,2,N,1,48-02516,82,0,4,387
1,1,1,1,8,1,48-02510,33,0,6,268
1,1,1,1,7,0,48-02516,56,0,N,501
1,1,2,1,4,0,48-02516,52,1,5,73
2,1,2,1,2,0,48-02102,34,3,6,501
2,6,1,2,1,0,48-02515,38,0,2,154
1,N,1,1,N,0,48-02510,61,0,2,212
1,4,1,1,5,0,48-02101,9,2,5,91
2,6,2,1,5,0,48-02101,25,0,5,501
2,N,1,1,N,0,48-02516,38,1,3,501
1,4,1,2,8,0,48-02101,4,2,6,501
1,6,1,1,2,0,48-02516,88,1,2,469
1,1,1,1,2,4,48-02516,70,0,3,501
1,6,1,1,6,1,48-02516,88,2,5,501
2,N,1,1,N,0,48-02102,61,0,N,448
1,1,1,1,8,0,48-02102,63,0,5,501
1,1,1,2,4,0,48-02515,60,0,2,420
2,3,1,1,2,0,48-02510,49,0,2,501
1,1,6,1,7,0,48-02101,37,0,2,125
2,1,1,1,8,0,48-02515,29,0,2,501
1,6,1,2,4,0,48-02515,58,0,3,489
2,1,1,2,6,0,48-02510,77,0,4,312
2,4,8,1,7,0,48-02102,53,0,N,205
1,6,1,1,N,0,48-02507,15,3,4,158
2,1,1,1,0,0,48-02507,55,0,2,244
2,1,1,2,1,0,48-02516,22,0,N,178
2,N,1,1,N,0,48-02510,61,0,3,97
1,1,1,2,0,1,48-02102,33,0,2,49
1,N,1,2,N,1,48-02510,0,2,4,250
1,6,1,1,6,1,48-02102,22,0,N,32
2,1,1,1,5,0,48-02515,16,0,2,223
1,N,1,1,N,0,48-02507,11,1,3,96
2,N,1,1,N,0,48-02507,16,1,3,300
1,1,1,1,7,0,48-02516,64,0,N,42
1,1,1,1,0,0,48-02101,74,N,N,116
1,1,1,1,3,1,48-02510,6,3,5,477
1,1,1,1,8,0,48-02507,59,1,3,501
1,1,1,1,3,0,48-02516,52,0,2,501
1,1,1,2,4,0,48-02507,43,0,2,33
2,1,1,1,1,0,48-02510,60,0,2,222
2,4,1,1,2,1,48-02101,17,3,5,163
1,1,1,1,5,0,48-02516,66,1,3,486
2,1,1,2,5,0,48-02102,16,0,3,218
2,1,1,1,5,0,48-02515,40,1,3,501
2,1,8,1,0,0,48-02507,72,3,5,415
2,N,1,1,N,0,48-02101,6,3,5,501
2,N,1,1,N,0,48-02101,80,1,3,501
1,3,1,1,4,0,48-02101,77,0,2,501
2,1,1,1,9,1,48-02515,40,1,3,501
1,N,2,1,N,0,48-02507,13,2,4,256
2,1,1,1,4,0,48-02102,39,1,4,225
2,1,1,2,3,0,48-02516,81,0,N,115
2,6,1,1,0,1,48-02101,63,0,2,98
2,1,1,1,7,0,48-02510,46,0,5,484
2,N,1,1,N,0,48-02515,2,0,N,471
2,1,1,1,3,1,48-02516,77,0,N,501
1,N,1,2,N,0,48-02101,9,N,N,13
2,1,1,1,7,0,48-02102,49,0,2,409
2,1,1,1,9,0,48-02510,54,0,N,501
2,N,1,1,N,0,48-02510,0,4,6,501
2,1,1,1,0,0,48-02101,39,3,5,501
2,1,2,1,0,0,48-02102,57,0,N,459
2,6,1,1,0,0,48-02507,15,0,3,236
1,6,1,1,0,0,48-02101,35,2,5,35
2,1,1,0,9,2,48-02507,28,0,2,N
2,1,2,2,5,0,48-02102,34,5,7,10
1,N,1,1,5,4,48-02507,13,2,3,149
1,4,1,2,6,0,48-02101,58,0,4,174
1,1,1,1,0,0,48-02516,70,0,2,501
2,1,1,1,4,0,48-02101,21,0,2,501
1,1,1,1,8,0,48-02516,80,1,3,501
2,1,9,1,4,0,48-02507,58,0,6,83
2,N,8,1,N,0,48-02101,51,0,N,501
1,N,1,1,N,1,48-02101,59,0,2,501
2,6,2,1,4,0,48-02101,75,2,4,501
1,1,6,1,5,0,48-02102,35,1,3,176
1,6,1,1,1,0,48-02510,63,N,N,443
1,N,1,1,N,0,48-02102,14,2,5,501
2,3,1,2,1,0,48-02515,25,0,N,169
1,1,2,1,9,0,48-02515,40,0,4,501
1,1,1,1,7,0,48-02102,66,0,N,501
2,1,1,1,8,0,48-02101,66,0,2,501
2,1,1,2,3,1,48-02102,57,0,2,286
2,4,1,1,5,0,48-02101,8,0,N,123
2,1,1,1,8,0,48-02516,77,0,2,501
2,6,1,1,7,1,48-02507,43,1,3,501
1,6,1,1,4,1,48-02507,32,0,6,423
2,1,1,1,3,0,48-02102,41,0,2,501
2,3,1,1,9,0,48-02510,3,0,2,501
1,1,1,1,4,0,48-02510,87,3,5,389
1,N,1,1,N,0,48-02507,53,0,2,379
2,6,3,1,1,0,48-02101,27,0,N,228
1,N,1,1,N,0,48-02102,38,0,N,467
1,4,1,1,3,0,48-02507,24,0,2,20
1,2,1,1,N,1,48-02510,4,3,6,501
2,N,8,1,N,0,48-02102,59,0,2,294
2,1,1,2,0,0,48-02102,39,0,2,150
1,6,1,1,9,3,48-02101,25,0,2,501
2,2,1,1,N,0,48-02510,62,0,2,413
2,6,1,1,4,0,48-02510,69,0,2,435
1,N,1,1,N,0,48-02515,88,0,4,501
2,4,1,1,5,0,48-02101,42,0,2,425
2,1,1,1,0,0,48-02515,62,0,2,394
1,6,1,1,9,0,48-02102,41,5,2,501
1,N,1,1,N,1,48-02507,13,2,5,172
1,1,1,1,0,0,48-02510,46,1,3,501
1,6,1,1,4,0,48-02510,67,0,2,469
2,5,1,2,7,1,48-02507,59,0,N,241
2,1,1,1,9,0,48-02510,31,0,3,501
2,6,8,2,2,0,48-02101,56,0,3,167
2,1,1,1,4,0,48-02507,53,0,2,5
1,6,1,1,2,0,48-02507,23,1,3,501
2,1,8,1,0,0,48-02510,72,0,2,270
1,1,7,1,9,0,48-02102,29,0,N,501
2,1,1,2,8,0,48-02101,39,3,5,501
1,1,1,1,2,0,48-02516,55,0,5,406
2,6,1,1,1,0,48-02102,41,0,4,501
2,1,1,2,6,0,48-02510,60,0,N,20
1,5,2,1,0,0,48-02510,52,0,5,501
2,N,1,1,N,1,48-02507,92,0,2,310
1,4,1,2,3,0,48-02507,26,2,3,491
1,N,1,1,N,0,48-02102,27,2,3,501
2,1,1,1,8,0,48-02515,37,0,N,501
1,6,1,1,0,0,48-02516,27,3,7,408
1,1,9,1,8,0,48-02515,87,0,5,501
1,1,1,1,5,0,48-02101,63,0,5,10
2,1,1,1,9,0,48-02515,60,0,2,501
2,6,1,1,4,0,48-02101,49,1,5,294
2,1,1,1,9,0,48-02507,55,0,2,501
2,6,1,1,0,0,48-02510,33,0,3,52
2,1,1,1,7,0,48-02102,73,0,2,179
2,1,1,1,4,0,48-02515,68,0,N,163
2,1,1,1,1,0,48-02510,76,0,2,77
2,1,1,1,0,0,48-02102,3,0,2,210
1,3,1,1,9,0,48-02515,67,2,4,501
1,N,1,1,N,4,48-02516,26,0,2,188
2,1,1,2,8,0,48-02102,65,0,N,262
1,N,1,1,N,0,48-02507,13,4,6,501
2,N,1,1,N,0,48-02507,9,2,4,45
1,6,6,1,3,0,48-02516,37,0,2,121
1,1,7,0,1,0,48-02516,60,0,3,228
1,5,1,1,N,4,48-02516,26,0,2,501
2,1,1,1,8,0,48-02507,32,0,4,501
2,1,2,2,6,0,48-02515,40,0,3,97
2,1,1,1,9,0,48-02102,72,2,5,501
2,6,1,0,2,0,48-02516,24,0,2,N
1,N,1,1,N,0,48-02101,12,3,5,501
2,1,1,1,4,1,48-02101,43,1,4,354
1,4,1,2,7,1,48-02102,57,0,2,35
2,1,1,1,3,0,48-02515,5,0,2,501
1,6,1,1,0,0,48-02101,25,0,2,212
1,6,1,2,0,0,48-02516,35,1,2,431
1,1,1,1,7,0,48-02515,26,0,2,501
2,1,1,1,0,0,48-02510,30,2,4,310
2,1,8,1,0,1,48-02101,59,0,N,286
2,6,1,2,8,0,48-02507,58,0,N,121
2,6,1,2,3,0,48-02102,31,0,2,102
2,1,1,1,0,0,48-02101,81,0,3,501
2,N,2,0,N,0,48-02516,2,2,3,N
2,1,1,0,7,0,48-02101,22,0,3,101
1,6,1,2,0,0,48-02516,72,0,4,99
2,6,1,1,4,4,48-02101,36,0,2,501
2,1,1,1,3,1,48-02101,43,0,3,144
2,4,1,1,2,0,48-02101,92,2,4,30
2,1,1,1,6,0,48-02516,65,0,5,147
2,1,1,1,7,0,48-02102,83,1,2,366
1,2,1,1,7,1,48-02516,4,3,5,501
1,1,1,1,5,0,48-02101,80,2,5,185
1,1,2,1,6,0,48-02510,34,1,5,501
2,1,1,1,8,0,48-02507,28,N,N,501
2,1,3,2,9,0,48-02515,29,1,3,466
2,N,2,1,N,3,48-02516,34,0,2,339
2,1,1,1,0,0,48-02101,83,1,3,222
1,N,1,0,N,0,48-02507,11,0,2,N
2,1,1,1,9,0,48-02516,63,0,2,501
1,1,1,1,9,0,48-02101,43,0,N,501
2,1,1,1,0,0,48-02101,49,0,2,501
1,1,1,1,9,1,48-02102,42,0,2,226
1,1,1,1,7,0,48-02510,31,0,2,221
1,1,1,1,9,0,48-02516,29,0,2,501
1,1,2,1,8,0,48-02515,84,0,7,501
2,4,1,2,8,4,48-02102,39,0,3,501
2,4,2,1,3,1,48-02101,4,0,2,330
1,N,1,1,N,0,48-02515,14,4,6,152
2,4,1,1,6,0,48-02515,45,0,2,109
1,1,9,2,9,0,48-02102,54,2,5,501
1,6,1,1,6,1,48-02101,17,1,2,7
2,3,1,1,6,1,48-02510,44,0,2,501
1,N,1,1,N,0,48-02102,5,3,5,319
1,1,1,1,9,0,48-02102,63,0,2,501
2,1,1,2,4,0,48-02510,92,2,4,312
2,1,1,1,3,1,48-02102,63,N,N,501
2,6,1,1,0,0,48-02101,27,2,5,492
2,4,1,1,5,0,48-02515,56,1,3,290
1,1,2,1,9,4,48-02101,39,4,N,501
1,N,9,1,N,1,48-02507,11,1,5,501
2,1,1,2,5,0,48-02102,34,2,5,259
2,6,1,1,3,1,48-02515,29,0,2,61
2,N,1,1,N,0,48-02507,82,3,7,292
2,1,1,1,4,0,48-02507,50,5,2,243
1,1,1,1,3,0,48-02101,22,0,3,501
2,N,1,1,N,0,48-02507,9,N,4,501
1,5,1,1,N,0,48-02515,26,0,3,241
2,6,1,1,N,0,48-02102,75,0,2,12
1,3,1,1,6,0,48-02102,88,0,N,30
2,6,1,2,0,1,48-02516,66,0,5,252
1,N,1,1,N,0,48-02516,2,0,2,501
2,1,1,1,4,0,48-02515,37,0,3,207
2,1,9,1,8,0,48-02102,54,0,2,208
1,1,1,1,7,0,48-02101,19,3,5,501
1,N,1,2,N,1,48-02101,10,N,N,192
1,3,1,1,7,0,48-02516,84,2,4,394
1,6,1,1,0,0,48-02102,41,2,4,117
2,N,8,2,N,0,48-02102,11,1,4,431
2,1,1,1,9,0,48-02102,62,3,N,501
1,1,1,1,9,0,48-02510,75,0,4,501
1,1,1,1,8,0,48-02510,78,2,3,501
2,N,9,2,N,0,48-02515,12,3,5,178
1,N,1,1,N,0,48-02515,14,0,N,501
1,N,1,2,N,0,48-02102,48,0,2,426
2,1,1,2,3,0,48-02507,18,0,N,69
1,N,1,1,N,1,48-02515,14,2,4,57
2,6,1,1,4,1,48-02102,81,2,6,491
2,6,1,1,0,0,48-02516,17,0,3,200
1,1,2,1,9,0,48-02102,65,0,2,501
1,N,1,1,N,0,48-02101,6,0,5,298
1,1,1,1,0,0,48-02516,42,0,2,424
1,1,1,1,3,0,48-02102,68,0,2,350
2,1,1,1,0,0,48-02516,92,0,2,501
1,4,1,1,7,1,48-02510,56,1,5,501
2,6,1,1,6,0,48-02101,25,0,N,501
2,1,1,2,4,0,48-02515,72,0,4,454
1,N,1,1,N,0,48-02516,2,1,3,61
2,1,1,1,9,0,48-02507,78,1,3,501
1,N,1,1,N,0,48-02516,2,2,4,466
2,6,1,1,2,0,48-02516,35,2,4,1
2,N,1,1,N,0,48-02102,5,3,5,207
2,1,6,1,8,0,48-02102,35,1,3,501
1,6,1,2,5,0,48-02515,60,0,N,110
2,4,1,1,2,0,48-02102,41,2,4,501
2,1,6,1,8,1,48-02101,50,3,6,501
1,4,1,1,6,1,48-02516,56,0,2,501
2,N,1,1,N,0,48-02507,48,2,3,501
2,N,1,0,N,0,48-02101,10,N,N,N
1,6,1,1,0,0,48-02510,42,0,2,501
2,1,1,1,8,3,48-02507,28,2,3,14
2,1,1,1,3,0,48-02515,29,0,2,76
2,1,1,1,6,0,48-02510,36,2,4,98
1,3,1,1,9,0,48-02516,87,1,3,501
1,1,1,1,2,0,48-02101,59,0,2,284
1,6,1,1,3,0,48-02101,21,0,2,228
2,1,1,1,0,0,48-02510,30,2,4,4
1,N,1,1,N,1,48-02507,13,2,11,399
2,3,6,1,3,0,48-02510,50,0,2,281
1,6,1,1,4,0,48-02516,17,1,2,337
2,6,1,1,1,0,48-02102,41,4,6,420
2,1,1,1,9,0,48-02507,85,0,4,501
2,6,1,1,0,0,48-02515,38,0,5,178
2,6,1,2,3,0,48-02516,35,2,4,164
2,1,1,2,2,0,48-02510,62,0,2,11
2,6,1,1,0,0,48-02510,33,3,6,318
1,1,2,1,9,0,48-02515,57,0,6,501
1,1,1,1,5,0,48-02516,55,0,N,501
1,1,9,1,5,1,48-02102,30,0,N,52
1,1,1,1,8,0,48-02102,59,0,N,186
1,1,2,1,9,0,48-02102,52,0,2,501
1,1,1,1,9,0,48-02102,35,1,4,501
1,2,1,1,4,1,48-02516,4,3,5,501
2,6,1,1,2,0,48-02507,80,1,3,163
1,6,9,1,4,0,48-02516,35,1,3,202
1,1,1,1,3,0,48-02510,33,0,N,113
1,1,2,2,3,0,48-02101,48,0,4,318
1,2,1,1,0,1,48-02102,4,3,5,501
1,4,1,1,3,0,48-02102,46,1,13,376
2,N,9,1,N,1,48-02516,10,3,6,76
2,1,1,2,8,0,48-02101,65,0,7,501
2,1,1,1,3,0,48-02510,48,0,2,83
1,3,1,1,6,4,48-02516,70,2,4,501
2,1,1,1,7,0,48-02101,60,0,2,392
2,6,1,2,4,0,48-02102,27,0,2,325
1,1,1,2,4,0,48-02510,46,2,5,248
2,1,1,1,9,0,48-02102,39,1,2,501
2,6,1,1,4,0,48-02102,39,3,5,294
1,N,1,1,N,1,48-02102,45,0,N,501
2,1,1,1,4,0,48-02102,63,0,2,359
1,4,1,1,7,0,48-02102,46,1,4,501
2,1,1,2,9,0,48-02102,55,0,3,501
1,1,9,1,6,0,48-02102,81,N,N,98
2,2,1,1,7,0,48-02510,62,3,5,501
1,3,1,1,3,0,48-02102,75,1,6,357
2,N,1,1,N,0,48-02515,86,0,2,501
2,1,1,1,9,0,48-02510,62,3,5,501
2,1,1,1,8,1,48-02510,54,2,4,501
1,1,1,1,3,0,48-02507,78,0,3,471
2,1,1,0,0,1,48-02101,59,0,3,N
2,1,1,2,3,0,48-02101,51,4,5,268
1,1,1,1,2,0,48-02510,51,0,2,433
1,1,1,2,3,0,48-02101,41,4,6,73
1,N,1,1,N,0,48-02101,10,3,5,105
2,1,1,1,4,0,48-02101,48,2,4,437
1,1,1,1,8,0,48-02510,58,0,N,1
1,1,1,1,0,0,48-02102,55,0,2,302
2,3,1,1,4,0,48-02515,84,0,N,501
1,6,1,1,6,0,48-02516,58,0,2,457
1,1,1,1,8,1,48-02102,7,0,2,501
1,1,1,1,8,0,48-02510,30,2,4,501
1,4,5,1,2,0,48-02515,44,0,2,125
1,1,1,2,8,0,48-02102,62,0,4,71
2,3,1,1,2,0,48-02101,36,0,2,428
1,N,1,1,N,4,48-02102,11,0,2,240
1,1,2,1,9,0,48-02507,23,2,4,501
1,N,1,1,N,0,48-02516,45,0,2,501
2,1,1,2,7,0,48-02510,76,0,2,413
1,1,1,1,9,0,48-02515,61,0,3,501
2,N,9,1,N,1,48-02507,12,3,5,441
1,1,1,1,5,0,48-02515,40,0,N,348
1,6,1,1,3,0,48-02515,3,0,N,501
2,1,1,1,6,1,48-02510,54,0,2,375
1,1,1,1,3,0,48-02507,78,3,5,501
2,1,1,2,5,0,48-02102,75,1,3,74
1,3,6,1,6,1,48-02101,37,3,6,501
1,N,1,1,N,0,48-02102,14,2,4,231
2,1,1,1,9,0,48-02507,28,2,4,274
2,6,1,1,4,0,48-02101,37,3,7,183
2,1,1,1,3,0,48-02507,73,0,3,228
2,1,1,1,4,0,48-02102,19,0,N,424
1,6,1,1,3,0,48-02102,65,0,2,228
