PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
25-00503,66,2,2,0,1,N,N,3,0,2872.7,N,N,9,0.0,0,0,N,2,1,2,2,58,0
25-01000,88,2,6,0,1,N,N,3,0,2447.1,N,N,7,2200.0,1,18,N,2,2,2,2,17,0
25-00703,88,2,4,0,1,0,N,1,2,2195.3,N,N,7,12000.0,2,98,N,2,1,2,2,78,66
25-01300,27,2,6,0,1,0,2,1,1,1457.2,5580,6,1,24200.0,4,253,N,2,2,2,2,84,85
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8670,14,7,8000.0,2,N,N,2,2,2,2,61,0
25-01300,81,2,4,0,1,N,N,2,0,1457.2,N,N,9,8700.0,2,N,N,2,1,2,2,56,0
25-00503,14,2,N,0,1,1,4,1,1,2872.7,N,N,3,N,N,501,N,2,2,2,2,53,63
25-01000,27,2,6,0,1,0,4,1,1,2447.1,5580,6,5,20000.0,3,501,N,2,2,2,2,144,90
25-00503,80,2,3,0,1,0,4,1,2,2872.7,N,N,5,0.0,0,359,N,2,2,2,2,153,155
25-00503,20,2,6,0,2,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,14,0
25-00703,81,2,3,0,1,0,2,1,2,2195.3,N,N,10,19500.0,3,131,N,2,1,2,2,67,69
25-01300,89,2,6,0,1,N,N,2,0,1457.2,N,N,5,30000.0,4,N,N,2,2,2,1,42,0
25-02800,84,2,3,0,1,N,N,2,0,3683.9,N,N,5,0.0,0,N,N,2,1,2,2,26,0
25-00703,31,2,6,0,1,0,2,1,2,2195.3,9090,15,7,16400.0,3,123,N,2,2,1,2,93,94
25-01300,88,2,4,0,1,N,N,2,0,1457.2,N,N,5,0.0,0,N,N,2,1,2,2,85,0
25-00503,50,2,6,2,1,0,4,1,2,2872.7,8270,12,5,0.0,0,158,N,2,1,2,2,77,60
25-00703,66,2,1,0,1,0,2,1,1,2195.3,N,N,5,0.0,0,501,N,2,2,2,2,46,46
25-01300,36,2,6,0,1,0,N,1,1,1457.2,6991,9,9,0.0,0,0,N,2,2,2,2,127,109
25-01000,38,2,1,0,1,0,2,1,1,2447.1,N,N,5,33000.0,4,501,N,2,1,2,2,77,80
25-02800,53,2,4,0,1,0,N,1,2,3683.9,4380,5,7,5490.0,1,45,N,2,1,2,2,408,408
25-00703,30,2,6,0,1,0,2,1,1,2195.3,4870,6,5,0.0,0,103,N,2,2,2,2,315,228
25-01000,75,2,3,0,3,0,N,1,2,2447.1,N,N,8,15000.0,3,123,N,2,1,2,2,342,339
25-00703,43,2,1,0,1,2,4,1,1,2195.3,N,N,5,0.0,0,276,N,2,2,2,2,72,75
25-01000,70,2,6,0,1,N,N,2,0,2447.1,N,N,9,8400.0,2,N,N,2,1,1,1,75,0
25-01300,80,2,3,0,1,0,2,1,1,1457.2,N,N,9,57630.0,6,501,N,2,2,2,2,94,92
25-02800,14,2,N,0,1,2,3,1,1,3683.9,N,N,4,N,N,469,N,2,1,2,2,72,73
25-00503,19,2,6,0,1,N,N,3,0,2872.7,8470,13,5,10200.0,2,N,N,2,2,2,2,28,0
25-01000,58,2,1,0,1,0,2,1,1,2447.1,7280,10,10,83000.0,7,501,N,2,2,2,2,101,103
25-00503,38,2,6,0,1,0,2,1,2,2872.7,9290,15,9,0.0,1,194,N,2,2,2,2,327,320
25-01000,27,2,6,0,1,0,4,1,2,2447.1,8680,14,4,17300.0,3,137,N,2,2,2,2,137,90
25-00503,89,2,6,0,1,N,N,2,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,2,17,0
25-00503,77,2,6,0,1,N,N,2,0,2872.7,N,N,5,0.0,0,N,N,2,1,2,1,81,0
25-00503,84,2,3,0,1,0,N,1,2,2872.7,N,N,9,11500.0,2,94,N,2,1,2,2,67,69
25-00503,18,2,6,0,1,N,N,3,0,2872.7,5275,6,1,2000.0,1,0,N,2,2,2,2,61,0
25-00503,6,2,N,0,1,1,3,1,2,2872.7,N,N,2,N,N,501,N,2,2,2,2,108,98
25-02800,53,2,4,0,1,N,N,2,0,3683.9,N,N,5,6200.0,1,N,N,2,1,2,2,55,0
25-00703,30,2,6,0,1,0,N,1,2,2195.3,8680,14,9,0.0,0,0,N,2,2,2,2,106,74
25-01300,10,2,N,0,1,2,4,1,1,1457.2,N,N,3,N,N,501,N,2,2,2,2,78,78
25-00503,83,2,3,0,1,0,N,1,2,2872.7,N,N,9,11500.0,2,94,N,2,1,2,2,67,67
25-01000,6,2,N,0,1,4,6,1,1,2447.1,N,N,2,N,N,501,N,2,2,2,2,126,114
25-00703,71,2,4,0,1,0,N,1,1,2195.3,8270,12,9,22500.0,3,170,N,2,2,2,2,108,108
25-01300,80,2,3,0,1,2,5,1,1,1457.2,N,N,9,0.0,0,501,N,2,1,2,2,156,158
25-01000,56,2,4,0,3,0,N,1,2,2447.1,N,N,7,23200.0,3,157,N,2,1,2,1,196,199
25-02800,54,2,6,0,1,0,2,1,2,3683.9,N,N,4,9600.0,2,99,N,2,2,2,2,88,71
25-00703,71,2,3,0,1,0,N,1,1,2195.3,N,N,9,0.0,0,0,N,2,1,2,2,156,176
25-02800,53,2,4,0,1,N,N,2,0,3683.9,N,N,5,6200.0,1,N,N,2,1,2,2,51,0
25-01300,80,2,3,0,1,0,2,1,1,1457.2,N,N,8,57630.0,6,501,N,2,2,2,1,94,92
25-02800,51,2,6,0,2,0,N,1,2,3683.9,N,N,5,9600.0,2,72,N,2,2,2,2,161,143
25-01000,53,2,1,0,1,2,4,1,1,2447.1,N,N,10,0.0,0,358,N,2,2,2,2,42,43
25-00503,14,2,N,0,1,1,4,1,1,2872.7,N,N,3,N,N,501,N,2,2,2,2,101,110
25-00503,20,2,6,0,2,N,N,3,0,2872.7,7380,10,7,1000.0,1,N,N,2,2,2,2,78,0
25-01000,87,2,2,0,1,N,N,2,0,2447.1,N,N,9,0.0,0,N,N,2,1,2,2,26,0
25-02800,29,2,4,0,1,N,N,2,0,3683.9,N,N,7,0.0,0,N,N,2,2,2,2,36,0
25-02800,51,2,6,0,2,N,N,3,0,3683.9,N,N,1,10390.0,2,85,N,2,2,1,2,9,0
25-01000,56,2,1,0,1,0,2,1,1,2447.1,N,N,5,33000.0,4,501,N,2,1,2,2,102,101
25-01000,56,2,4,0,3,0,N,1,2,2447.1,N,N,6,12500.0,2,99,N,2,2,2,2,342,339
25-00703,7,2,N,0,1,3,5,1,1,2195.3,N,N,2,N,N,451,N,2,2,2,2,212,302
25-01300,65,2,1,0,1,0,2,1,1,1457.2,7270,10,10,82000.0,7,501,N,2,2,2,2,62,65
25-00703,18,2,6,2,1,N,N,3,0,2195.3,8590,14,7,3300.0,1,N,N,2,2,2,2,24,0
25-01000,77,2,1,0,1,0,2,1,1,2447.1,N,N,6,8400.0,2,248,N,2,1,1,2,130,129
25-01300,27,2,6,0,1,0,2,1,1,1457.2,5580,6,1,24200.0,4,394,N,2,2,2,2,127,112
25-00703,84,2,1,0,1,0,2,1,1,2195.3,N,N,5,7800.0,2,501,N,2,2,2,1,25,29
25-01000,89,2,3,0,1,N,N,2,0,2447.1,N,N,5,10500.0,2,N,N,2,1,2,2,18,0
25-01000,71,2,6,0,1,N,N,3,0,2447.1,N,N,4,11000.0,2,85,N,2,2,2,2,5,0
25-00703,66,2,1,0,1,0,2,1,1,2195.3,N,N,5,33000.0,4,501,N,2,1,2,2,71,73
25-01300,46,2,1,0,1,0,2,1,1,1457.2,N,N,9,21000.0,3,501,N,2,1,2,2,59,59
25-01300,80,2,3,0,1,N,N,2,0,1457.2,N,N,9,8700.0,2,N,N,2,1,2,2,18,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8470,13,7,6020.0,1,N,N,2,2,2,2,103,0
25-02800,14,2,N,0,1,1,4,1,1,3683.9,N,N,3,N,N,501,N,2,2,2,2,144,130
25-00503,57,2,6,2,1,0,N,1,2,2872.7,N,N,5,19200.0,3,157,N,2,1,2,1,429,432
25-00503,57,2,6,2,1,0,N,1,1,2872.7,N,N,5,10000.0,2,88,N,2,1,2,2,310,421
25-00503,82,2,3,0,1,N,N,2,0,2872.7,N,N,9,0.0,0,N,N,2,1,1,2,61,0
25-00703,71,2,6,0,1,N,N,2,0,2195.3,N,N,7,8400.0,2,N,N,2,1,2,2,65,0
25-01000,34,2,6,0,1,0,3,1,2,2447.1,8370,13,8,28000.0,4,213,N,2,2,2,2,61,50
25-01000,75,2,3,0,9,0,N,1,2,2447.1,N,N,8,15000.0,3,116,N,2,2,2,2,342,336
25-01000,34,2,6,0,1,N,N,3,0,2447.1,N,N,1,6400.0,1,48,N,2,2,2,2,4,0
25-00503,28,2,6,0,1,1,2,1,2,2872.7,8370,13,7,10100.0,2,305,N,2,1,2,2,327,252
25-01300,18,2,6,2,1,N,N,2,0,1457.2,N,N,5,0.0,0,N,N,2,2,2,2,16,0
25-02800,94,2,3,0,1,0,N,1,2,3683.9,N,N,5,34600.0,4,280,N,2,2,2,2,101,102
25-01000,56,2,4,0,1,0,N,1,1,2447.1,7860,11,7,60000.0,6,463,N,2,2,2,2,316,300
25-01000,56,2,1,0,1,0,3,1,2,2447.1,N,N,3,11000.0,2,226,N,2,2,2,2,127,128
25-01300,94,2,3,0,1,0,N,1,2,1457.2,N,N,5,2300.0,1,19,N,2,2,1,1,461,421
25-00503,79,2,3,0,1,0,N,1,2,2872.7,N,N,4,15600.0,3,128,N,2,1,2,2,67,79
25-00703,83,2,3,0,1,0,N,1,2,2195.3,N,N,7,11500.0,2,94,N,2,1,2,2,78,77
25-01300,65,2,1,0,1,0,2,1,2,1457.2,8170,12,10,0.0,0,349,N,2,2,2,2,169,171
25-01000,82,2,1,0,1,0,2,1,1,2447.1,N,N,5,8400.0,2,459,N,2,2,2,2,81,80
25-01300,19,2,6,0,1,N,N,3,0,1457.2,8680,14,5,8000.0,2,N,N,2,2,2,2,34,0
25-00503,80,2,3,0,1,0,N,1,2,2872.7,N,N,10,21000.0,3,173,N,2,1,2,2,67,67
25-00503,50,2,6,0,1,0,2,1,1,2872.7,N,N,5,10000.0,2,501,N,2,2,2,2,49,50
25-00703,91,2,6,0,1,N,N,3,0,2195.3,N,N,7,2200.0,1,20,N,2,2,2,2,7,0
25-00703,84,2,1,0,1,0,3,1,2,2195.3,N,N,5,16220.0,3,213,N,2,2,2,2,131,135
25-01000,58,2,1,0,1,0,2,1,1,2447.1,7280,10,10,39900.0,5,501,N,2,2,2,2,101,116
25-00703,21,2,6,0,1,N,N,3,0,2195.3,7870,11,7,6000.0,1,N,N,2,2,2,2,92,0
25-00703,91,2,6,0,1,N,N,3,0,2195.3,N,N,7,2200.0,1,20,N,2,2,2,2,18,0
25-00703,43,2,1,0,1,2,5,1,1,2195.3,2880,4,7,87000.0,8,501,N,2,2,2,2,53,76
25-01300,85,2,4,0,1,N,N,2,0,1457.2,N,N,9,0.0,0,N,N,2,1,2,2,85,0
25-00703,85,2,4,0,1,0,N,1,2,2195.3,8270,12,9,45940.0,5,347,N,2,2,2,2,61,61
25-00703,7,2,N,0,1,3,5,1,1,2195.3,N,N,2,N,N,451,N,2,2,2,2,212,302
25-02800,94,2,3,0,1,N,N,2,0,3683.9,N,N,5,0.0,0,N,N,2,1,1,1,53,0
25-00703,89,2,6,0,1,N,N,2,0,2195.3,N,N,5,30000.0,4,N,N,2,1,2,1,25,0
25-01000,71,2,6,0,1,N,N,2,0,2447.1,N,N,7,9400.0,2,N,N,2,1,2,2,21,0
25-00703,9,2,N,0,9,2,4,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,112,112
25-00703,39,2,4,0,1,0,5,1,1,2195.3,2190,4,5,22700.0,3,363,N,2,2,2,2,127,112
25-00703,21,2,6,0,1,N,N,3,0,2195.3,7870,11,7,6000.0,1,N,N,2,2,2,2,13,0
25-00503,82,2,3,0,6,0,N,1,2,2872.7,N,N,4,15600.0,3,121,N,2,2,2,2,209,213
25-00503,50,2,6,0,1,0,N,1,1,2872.7,8270,12,10,30000.0,4,228,N,2,2,2,2,102,101
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,5,2800.0,1,N,N,2,2,2,2,24,0
25-00703,33,2,6,0,1,N,N,3,0,2195.3,N,N,1,16700.0,3,137,N,2,2,2,2,15,0
25-00703,9,2,N,0,1,3,5,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,65,65
25-01300,94,2,1,0,1,0,2,1,2,1457.2,N,N,5,28600.0,4,501,N,2,2,1,1,104,119
25-01300,82,2,3,0,6,N,N,2,0,1457.2,N,N,4,0.0,0,N,N,2,1,2,2,28,0
25-02800,63,2,4,1,8,N,N,2,0,3683.9,N,N,5,6200.0,1,N,N,2,2,2,2,7,0
25-01300,27,2,6,0,1,0,2,1,1,1457.2,4971,6,6,24200.0,4,366,N,2,2,2,2,127,103
25-00703,18,2,6,0,1,N,N,3,0,2195.3,5275,6,5,3500.0,1,N,N,2,2,2,2,65,0
25-01300,71,2,4,0,1,N,N,2,0,1457.2,N,N,4,0.0,0,N,N,2,1,2,2,53,0
25-01000,94,2,2,0,1,N,N,2,0,2447.1,N,N,5,17200.0,3,N,N,2,1,2,2,16,0
25-02800,71,2,1,0,1,0,2,1,1,3683.9,N,N,9,56800.0,6,501,N,2,1,2,2,73,73
25-01300,50,2,6,0,1,N,N,3,0,1457.2,N,N,5,9000.0,2,70,N,2,2,2,2,66,0
25-01300,87,2,3,0,1,N,N,2,0,1457.2,N,N,9,0.0,0,N,N,2,1,2,2,14,0
25-01300,81,2,3,0,1,0,2,1,1,1457.2,N,N,8,54600.0,6,501,N,2,2,2,1,94,93
25-02800,89,2,3,0,1,0,N,1,1,3683.9,N,N,5,57700.0,6,472,N,2,1,1,1,284,280
25-02800,55,2,6,0,1,0,2,1,1,3683.9,N,N,5,20000.0,3,501,N,2,2,2,2,202,211
25-01300,34,2,6,0,1,0,3,1,1,1457.2,7970,12,7,65000.0,7,501,5,2,2,2,2,81,66
25-01300,89,2,3,0,1,N,N,2,0,1457.2,N,N,5,0.0,0,N,N,2,1,2,2,17,0
25-02800,71,2,1,0,1,0,2,1,1,3683.9,N,N,5,10000.0,2,501,N,2,1,1,2,132,148
25-00703,50,2,6,0,1,N,N,3,0,2195.3,N,N,4,7000.0,2,52,N,2,2,2,2,66,0
25-01300,27,2,6,0,1,N,N,2,0,1457.2,N,N,7,0.0,0,N,N,2,1,2,2,16,0
25-00703,21,2,6,0,1,N,N,3,0,2195.3,7870,11,8,6000.0,1,N,N,2,2,2,2,52,0
25-00503,28,2,6,0,1,0,2,1,1,2872.7,4870,6,5,20000.0,3,356,N,2,2,2,2,108,106
25-00503,28,2,6,0,1,0,N,1,1,2872.7,1190,4,4,20000.0,3,152,N,2,1,2,2,141,113
25-01000,87,2,3,0,1,N,N,2,0,2447.1,N,N,3,13000.0,2,N,N,2,1,2,1,18,0
25-01000,77,2,6,0,1,N,N,2,0,2447.1,N,N,9,9400.0,2,N,N,2,1,2,2,73,0
25-01000,89,2,3,0,1,N,N,2,0,2447.1,N,N,5,10500.0,2,N,N,2,1,2,2,18,0
25-01300,81,2,3,0,1,2,5,1,1,1457.2,N,N,9,0.0,0,501,N,2,2,2,1,94,72
25-02800,63,2,4,0,1,0,N,1,2,3683.9,N,N,5,9600.0,2,73,N,2,2,2,2,83,85
25-01000,88,2,6,0,1,N,N,3,0,2447.1,N,N,7,2200.0,1,18,N,2,2,2,2,17,0
25-01300,82,2,4,0,1,N,N,2,0,1457.2,N,N,5,0.0,0,N,N,2,1,2,2,58,0
25-00503,89,2,3,0,1,0,N,1,1,2872.7,N,N,7,22200.0,3,190,N,2,1,2,2,85,84
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,5,13000.0,2,N,N,2,1,1,2,86,0
25-01000,53,2,1,0,1,2,4,1,1,2447.1,N,N,5,0.0,0,0,N,2,1,2,2,59,58
25-00503,83,2,3,0,1,0,N,1,2,2872.7,N,N,9,11500.0,2,94,N,2,1,2,2,67,69
25-01300,36,2,6,0,1,N,N,3,0,1457.2,N,N,1,9000.0,2,68,N,2,2,1,2,66,0
25-00503,50,2,6,2,1,0,2,1,2,2872.7,8270,12,5,5490.0,1,99,N,2,2,2,2,190,76
25-01300,79,2,3,0,1,2,5,1,1,1457.2,N,N,8,15600.0,3,501,N,2,1,2,2,60,62
25-02800,54,2,4,0,1,0,N,1,2,3683.9,9290,15,9,22000.0,3,135,N,2,1,2,2,101,102
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8470,13,7,1600.0,1,N,N,2,2,2,2,114,0
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8670,14,7,8000.0,2,N,N,2,2,2,2,15,0
25-01300,80,2,3,0,1,N,N,2,0,1457.2,N,N,9,8700.0,2,N,N,2,1,2,2,57,0
25-02800,47,2,4,0,1,N,N,2,0,3683.9,N,N,5,6200.0,1,N,N,2,2,2,2,51,0
25-01300,65,2,1,0,1,0,2,1,2,1457.2,7270,10,10,22000.0,3,501,N,2,2,2,2,169,185
25-00703,84,2,1,0,1,0,2,1,1,2195.3,N,N,9,7200.0,2,269,N,2,1,1,2,123,99
25-00503,90,2,3,0,1,0,N,1,2,2872.7,N,N,9,34000.0,4,277,N,2,1,1,1,67,72
25-02800,89,2,3,0,1,0,N,1,2,3683.9,N,N,5,18700.0,3,155,N,2,1,2,2,79,77
25-02800,54,2,6,0,1,1,2,1,2,3683.9,7860,11,5,5490.0,1,99,N,2,1,2,2,63,66
25-00703,21,2,6,0,1,N,N,3,0,2195.3,7870,11,8,6000.0,1,N,N,2,2,2,2,52,0
25-01000,53,2,1,0,1,0,3,1,1,2447.1,N,N,5,33000.0,4,501,N,2,1,2,2,51,50
25-00703,94,2,3,0,1,0,2,1,1,2195.3,N,N,5,20800.0,3,174,N,2,1,2,1,24,24
25-02800,47,2,4,0,1,N,N,2,0,3683.9,N,N,5,6200.0,1,N,N,2,1,2,2,51,0
25-02800,58,2,3,1,8,0,N,1,1,3683.9,N,N,7,19200.0,3,145,N,2,2,2,2,79,93
25-02800,51,2,6,0,2,0,N,1,2,3683.9,4971,6,6,5490.0,1,45,N,2,2,2,2,88,85
25-01300,54,2,1,0,1,2,4,1,1,1457.2,N,N,5,10200.0,2,0,N,2,1,2,2,96,111
25-01000,89,2,3,0,1,N,N,2,0,2447.1,N,N,5,10500.0,2,N,N,2,1,2,2,18,0
25-00703,18,2,6,0,1,N,N,3,0,2195.3,8590,14,7,3300.0,1,N,N,2,2,2,2,66,0
25-00703,7,2,N,0,1,2,4,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,92,89
25-01300,62,2,4,0,1,0,2,1,1,1457.2,4870,6,5,18100.0,3,311,N,2,2,2,2,81,58
25-01300,46,2,6,0,1,N,N,3,0,1457.2,N,N,1,9000.0,2,70,N,2,2,1,2,66,0
25-00703,90,2,3,0,1,0,N,1,2,2195.3,N,N,12,55300.0,6,458,N,2,1,1,1,49,50
25-00703,30,2,6,0,1,0,N,1,1,2195.3,8680,14,8,45000.0,5,341,N,2,2,1,2,60,43
25-01300,27,2,6,0,1,N,N,3,0,1457.2,N,N,7,2200.0,1,141,N,2,2,2,2,15,0
25-01300,34,2,6,0,1,0,3,1,1,1457.2,7970,12,7,7100.0,2,263,N,2,2,2,2,75,50
25-00503,20,2,6,0,2,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,1,17,0
25-00703,41,2,6,2,1,0,5,1,1,2195.3,4870,6,5,0.0,1,371,N,2,1,2,2,62,48
25-01000,55,2,1,0,1,0,2,1,1,2447.1,N,N,5,26600.0,4,465,N,2,1,2,2,100,101
25-00703,19,2,6,0,1,N,N,3,0,2195.3,8670,14,7,8000.0,2,N,N,2,2,2,2,22,0
25-00703,70,2,1,0,1,0,4,1,1,2195.3,N,N,6,0.0,0,406,N,2,2,2,2,94,78
25-00703,7,2,N,0,1,3,5,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,170,173
25-00503,6,2,N,4,9,4,6,1,1,2872.7,N,N,2,N,N,268,N,2,2,2,2,64,83
25-00703,48,2,5,0,1,0,2,1,1,2195.3,4870,6,5,25000.0,4,182,N,2,2,2,2,46,46
25-00703,84,2,3,0,1,N,N,2,0,2195.3,N,N,7,0.0,0,N,N,2,1,2,2,22,0
25-01300,24,2,6,0,2,N,N,2,0,1457.2,N,N,5,0.0,0,N,N,2,2,2,1,58,0
25-02800,53,2,6,0,1,0,2,1,2,3683.9,N,N,9,0.0,0,99,N,2,2,2,1,96,122
25-00703,84,2,6,0,1,N,N,3,0,2195.3,N,N,3,4800.0,1,30,N,2,2,2,1,5,0
25-01300,24,2,6,0,1,N,N,3,0,1457.2,8680,14,5,45000.0,5,52,N,2,2,2,2,75,0
25-00703,86,2,3,0,1,0,3,1,1,2195.3,N,N,5,100000.0,8,461,N,2,2,2,2,53,54
25-00503,85,2,2,0,1,N,N,2,0,2872.7,N,N,5,0.0,0,N,N,2,1,2,1,53,0
25-00503,34,2,6,0,1,N,N,3,0,2872.7,N,N,1,10390.0,2,88,N,2,2,2,2,9,0
25-00503,79,2,3,0,1,0,4,1,1,2872.7,N,N,5,24200.0,4,501,N,2,1,2,2,130,98
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,3,13500.0,2,N,N,2,1,2,1,57,0
25-01300,27,2,6,0,1,N,N,3,0,1457.2,N,N,7,2200.0,1,137,N,2,2,2,2,15,0
25-00503,50,2,6,2,1,0,2,1,2,2872.7,N,N,5,0.0,0,70,N,2,2,2,1,71,50
25-00703,29,2,6,0,1,1,2,1,2,2195.3,8680,14,5,7400.0,2,42,N,2,2,2,2,76,60
25-02800,73,2,3,0,1,0,N,1,2,3683.9,N,N,4,34600.0,4,280,N,2,1,2,1,230,219
25-00503,83,2,3,0,1,N,N,2,0,2872.7,N,N,7,0.0,0,N,N,2,1,2,2,61,0
25-01000,77,2,1,0,1,0,2,1,2,2447.1,N,N,5,8700.0,2,203,N,2,2,2,2,58,58
25-02800,47,2,6,0,1,1,2,1,2,3683.9,7860,11,5,18000.0,3,166,N,2,2,2,2,111,111
25-01300,89,2,3,0,6,0,2,1,2,1457.2,N,N,9,26200.0,4,148,N,2,2,2,1,96,98
25-02800,63,2,4,1,8,N,N,2,0,3683.9,N,N,5,13200.0,2,N,N,2,2,2,2,12,0
25-00503,57,2,4,0,1,2,3,1,2,2872.7,8191,12,7,0.0,0,18,N,2,1,2,2,81,79
25-01300,27,2,6,0,1,N,N,2,0,1457.2,N,N,7,0.0,0,N,N,2,1,2,1,58,0
25-01000,94,2,3,0,1,N,N,2,0,2447.1,N,N,5,13500.0,2,N,N,2,1,1,2,86,0
25-01000,87,2,4,0,1,N,N,2,0,2447.1,N,N,5,13000.0,2,N,N,2,1,2,2,59,0
25-01300,94,2,3,0,1,0,N,1,2,1457.2,N,N,5,14800.0,3,122,N,2,1,1,1,564,538
25-00503,20,2,6,0,2,N,N,3,0,2872.7,N,N,7,0.0,0,N,N,2,2,2,1,14,0
25-00503,24,2,6,0,1,0,3,1,2,2872.7,9290,15,7,4800.0,1,158,N,2,2,1,2,76,55
25-00703,70,2,1,0,1,0,4,1,1,2195.3,N,N,6,0.0,0,501,N,2,2,1,1,94,78
25-00703,83,2,3,0,1,0,2,1,1,2195.3,N,N,5,39600.0,5,501,N,2,1,1,2,53,54
25-00703,47,2,5,0,8,0,2,1,2,2195.3,770,3,7,17300.0,3,137,N,2,2,2,2,117,147
25-01300,18,2,6,2,1,N,N,2,0,1457.2,N,N,4,0.0,0,N,N,2,2,2,1,58,0
25-00503,50,2,6,0,1,0,N,1,2,2872.7,N,N,5,0.0,0,0,N,2,2,2,1,62,62
25-00703,73,2,1,0,1,0,2,1,1,2195.3,N,N,6,13600.0,2,501,N,2,1,1,1,99,97
25-02800,75,2,4,0,1,N,N,2,0,3683.9,N,N,5,0.0,0,N,N,2,1,2,1,36,0
25-02800,60,2,6,0,1,0,N,1,2,3683.9,N,N,5,7300.0,2,55,N,2,2,2,2,105,104
25-01300,50,2,6,0,1,N,N,3,0,1457.2,N,N,4,9000.0,2,68,N,2,2,2,2,41,0
25-00703,94,2,3,0,1,0,2,1,1,2195.3,N,N,5,20800.0,3,363,N,2,1,2,1,49,49
25-01000,75,2,3,0,3,0,N,1,2,2447.1,N,N,3,10800.0,2,88,N,2,1,2,2,150,148
25-00703,47,2,5,0,8,0,2,1,2,2195.3,770,3,7,16400.0,3,99,N,2,2,2,2,71,50
25-02800,55,2,4,0,1,N,N,2,0,3683.9,N,N,5,13200.0,2,N,N,2,1,2,2,51,0
