"AGEP","RAC1P","MSP","SEX","HOUSING_TYPE","OWN_RENT","DVET","DEYE","PINCP_DECILE","EDU"
"21","1","6","2","1","2","N","2","4","8"
"67","1","1","2","1","1","N","2","7","10"
"18","1","6","2","1","1","N","2","0","3"
"67","1","3","1","1","1","N","2","8","9"
"0","9","N","1","1","2","N","2","N","N"
"29","1","1","2","1","1","N","2","3","5"
"38","1","4","1","1","2","N","2","5","9"
"14","2","N","1","1","2","N","2","N","3"
"22","1","1","2","1","1","N","2","3","7"
"14","1","N","1","1","1","N","2","N","3"
"15","1","6","2","1","1","N","2","0","4"
"45","1","1","1","1","2","N","2","5","7"
"64","1","1","2","1","1","N","2","3","7"
"58","1","3","2","1","1","N","2","3","9"
"92","1","3","1","2","0","N","2","3","5"
"10","1","N","1","1","1","N","2","N","3"
"20","1","6","2","1","2","N","2","2","7"
"5","1","N","2","1","1","N","2","N","2"
"53","1","1","1","1","1","N","2","3","7"
"45","1","1","1","1","1","N","2","9","9"
"45","1","6","1","1","1","N","2","3","5"
"13","1","N","1","1","1","N","2","N","3"
"22","1","1","1","1","1","N","2","2","7"
"68","1","3","1","1","1","N","2","8","9"
"47","1","1","2","1","1","N","2","9","9"
"22","1","5","1","1","2","N","2","6","7"
"39","6","1","1","1","1","N","2","6","5"
"17","1","6","1","1","1","N","2","0","4"
"41","1","1","1","1","1","N","2","9","9"
"30","8","1","2","1","2","N","2","6","4"
"7","9","N","1","1","1","N","2","N","3"
"38","1","1","2","1","1","N","2","1","9"
"61","1","3","2","1","1","N","2","5","7"
"65","9","1","2","1","1","N","2","5","7"
"7","1","N","2","1","1","N","2","N","2"
"56","1","4","2","1","1","N","2","9","5"
"10","6","N","2","1","1","N","2","N","N"
"15","1","6","2","1","2","N","2","0","4"
"9","9","N","2","1","2","N","2","N","3"
"9","1","N","2","1","1","N","2","N","3"
"73","1","1","2","1","1","N","2","5","5"
"22","1","6","2","1","2","N","2","4","5"
"50","1","1","1","1","1","N","2","5","7"
"66","1","1","2","1","1","N","2","5","9"
"9","1","N","1","1","1","N","2","N","3"
"18","1","6","1","1","1","N","2","0","5"
"58","1","1","2","1","2","N","2","3","5"
"33","1","6","2","1","1","N","2","5","10"
"14","1","N","1","1","2","N","2","N","3"
"64","1","1","1","1","1","N","2","6","5"
"13","1","N","2","1","1","N","2","N","3"
"40","1","1","1","1","1","N","2","6","9"
"47","1","2","2","1","1","N","2","7","5"
"65","1","1","1","1","1","N","2","0","5"
"54","1","1","1","1","1","N","2","9","4"
"65","1","1","2","1","1","N","2","8","7"
"35","1","1","1","1","1","N","2","3","7"
"38","1","1","1","1","1","N","2","6","4"
"5","8","N","1","1","1","N","2","N","1"
"72","1","1","1","1","1","N","2","9","10"
"51","1","4","2","1","2","N","2","0","7"
"9","1","N","1","1","1","N","2","N","3"
"16","9","6","1","1","1","N","2","0","4"
"66","1","3","2","1","2","N","2","2","9"
"75","1","1","1","1","1","N","2","3","7"
"43","1","1","1","1","1","N","2","0","8"
"15","1","6","1","1","1","N","2","0","3"
"14","1","N","1","1","1","N","2","N","3"
"14","1","N","1","1","1","N","2","6","3"
"60","1","1","1","1","1","N","2","9","6"
"60","1","4","1","2","0","N","2","3","7"
"77","1","3","2","1","1","N","1","6","7"
"76","1","1","1","1","1","N","2","5","8"
"44","1","1","1","1","1","N","2","7","9"
"25","9","6","1","1","1","N","2","4","9"
"32","1","1","1","1","1","N","2","3","7"
"3","1","N","2","1","1","N","2","N","2"
"0","1","N","1","1","2","N","2","N","N"
"17","1","6","2","1","2","N","2","1","4"
"37","1","6","1","1","1","N","2","5","5"
"57","1","1","2","1","1","N","2","8","7"
"55","1","4","1","1","1","N","2","5","7"
"16","9","6","2","1","1","N","2","1","4"
"66","1","1","1","1","1","N","2","8","7"
"12","1","N","1","1","1","N","2","N","3"
"66","1","1","2","1","1","N","2","8","7"
"49","1","1","2","1","1","N","2","8","8"
"22","1","1","1","1","1","N","2","5","7"
"4","1","N","1","1","1","N","2","N","2"
"4","1","N","1","1","1","N","2","N","1"
"48","1","1","1","1","2","N","2","9","8"
"64","1","4","2","1","1","N","2","4","9"
"25","8","1","2","1","1","N","2","0","9"
"58","1","1","2","1","1","N","2","7","9"
"46","1","1","1","1","1","N","2","8","9"
"49","1","1","2","1","1","N","2","6","5"
"59","6","1","2","1","1","N","2","9","9"
"22","1","6","1","1","1","N","2","0","9"
"8","1","N","1","1","1","N","2","N","3"
"71","1","3","2","1","1","N","2","2","9"
"60","1","4","2","2","0","N","2","1","6"
"22","1","6","1","1","1","N","2","5","7"
"41","1","3","2","1","1","N","2","7","9"
"45","1","1","2","1","1","N","2","8","11"
"59","1","1","1","1","1","N","2","9","8"
"32","1","1","1","1","1","N","2","0","7"
"29","9","6","2","1","1","N","2","0","9"
"62","1","1","2","1","1","N","2","1","5"
"2","1","N","1","1","1","N","2","N","N"
"21","1","6","1","1","1","N","2","4","7"
"61","1","1","1","1","1","N","2","7","9"
"7","1","N","2","1","1","N","2","N","3"
"28","9","6","2","1","1","N","2","3","7"
"45","1","4","2","1","2","N","2","4","7"
"67","1","1","2","1","1","N","2","9","7"
"59","1","1","2","1","1","N","2","8","9"
"60","1","1","1","1","1","N","2","9","9"
"71","1","1","2","1","1","N","2","2","7"
"28","1","5","2","1","1","N","2","5","5"
"60","1","4","1","2","0","N","2","2","7"
"9","1","N","2","1","1","N","2","N","3"
"55","1","1","1","1","1","N","2","8","7"
"57","1","1","1","1","1","N","2","9","10"
"92","1","3","1","2","0","N","2","0","6"
"55","1","1","1","1","1","N","2","9","9"
"36","1","1","1","1","1","N","2","9","9"
"46","1","1","1","1","1","N","2","9","10"
"37","1","1","2","1","1","N","2","7","5"
"67","1","3","2","1","1","N","2","7","5"
"1","1","N","2","1","1","N","2","N","N"
"71","1","3","2","1","2","N","2","6","8"
"19","1","6","2","1","1","N","2","0","5"
"25","1","1","1","1","2","N","2","4","5"
"32","1","1","1","1","1","N","2","0","5"
"62","1","4","1","1","1","N","2","4","5"
"58","1","1","2","1","1","N","2","3","10"
"60","1","1","1","1","1","N","2","0","1"
"12","1","N","2","1","2","N","2","N","3"
"17","2","6","1","1","1","N","2","2","4"
"22","1","1","1","1","1","N","2","4","5"
"30","2","6","1","1","1","N","2","7","10"
"34","2","1","1","1","1","N","2","7","7"
"58","1","1","2","1","1","N","2","0","5"
"60","1","4","1","2","0","N","2","2","7"
"42","1","4","2","1","1","N","2","0","9"
"82","1","1","2","1","1","N","2","3","3"
"74","1","3","1","1","1","N","2","7","8"
"17","1","6","1","1","1","N","2","0","4"
"25","1","6","1","1","1","N","2","0","5"
"5","1","N","2","1","2","N","2","N","2"
"29","1","6","1","1","1","N","2","6","5"
"60","1","1","2","1","1","N","2","1","7"
"34","2","6","2","1","1","N","2","7","10"
"20","1","4","1","1","2","N","2","5","7"
"60","1","4","1","2","0","N","2","3","6"
"59","1","1","1","1","1","N","2","8","10"
"43","1","1","2","1","2","N","2","6","7"
"37","1","1","1","1","1","N","2","8","9"
"81","1","1","2","1","1","N","2","8","7"
"11","1","N","1","1","2","N","2","N","3"
"63","2","3","2","1","1","N","2","2","8"
"48","2","1","1","1","1","N","2","7","9"
"4","1","N","1","1","1","N","2","N","2"
"53","1","1","1","1","1","N","2","8","9"
"58","1","1","1","1","1","N","2","9","9"
"92","1","3","2","1","2","N","2","5","5"
"11","1","N","2","1","1","N","2","N","3"
"17","1","6","2","1","2","N","2","0","4"
"3","1","N","2","1","2","N","2","N","1"
"68","1","1","2","1","1","N","2","3","5"
"11","1","N","1","1","1","N","2","N","3"
"62","1","1","1","1","1","N","2","9","10"
"39","6","1","2","1","2","N","2","9","10"
"1","1","N","2","1","1","N","2","N","N"
"49","1","1","2","1","1","N","2","3","7"
"82","6","1","2","1","1","N","2","3","3"
"81","1","1","1","1","1","N","2","8","10"
"36","1","1","2","1","1","N","2","6","8"
"28","1","1","1","1","1","N","2","5","9"
"21","1","6","2","1","1","N","2","2","7"
"19","1","6","2","1","2","N","2","1","7"
"20","1","4","1","1","2","N","2","2","4"
"16","1","6","2","1","1","N","2","0","4"
"49","1","1","2","1","1","N","2","0","5"
"17","2","6","2","1","2","N","2","1","4"
"27","1","6","1","1","1","N","2","7","9"
"38","1","1","1","1","1","N","2","7","5"
"19","6","6","1","1","1","N","2","3","4"
"20","1","6","1","1","2","N","2","3","4"
"37","1","6","2","1","1","N","2","8","8"
"30","1","1","1","1","2","N","2","5","9"
"60","1","4","1","2","0","N","2","2","7"
"0","9","N","2","1","2","N","2","N","N"
"25","8","6","2","1","2","N","2","4","9"
"36","1","1","2","1","1","N","2","8","10"
"32","1","6","2","1","1","N","2","7","5"
"25","8","6","2","1","2","N","2","6","7"
"39","1","1","2","1","2","N","2","7","8"
"63","1","1","1","1","1","N","2","7","7"
"59","1","1","2","1","1","N","2","1","7"
"37","1","1","1","1","1","N","2","5","9"
"45","1","2","2","1","2","N","2","8","5"
"30","1","1","1","1","1","N","2","3","5"
"45","1","1","2","1","1","N","2","6","6"
"71","1","2","2","1","1","N","2","3","3"
"64","1","1","2","1","1","N","2","9","7"
"24","1","1","1","1","1","N","2","5","5"
"35","1","4","1","1","1","N","2","7","7"
"67","1","3","2","1","1","N","2","5","7"
"65","1","1","2","1","1","N","2","9","5"
"79","1","1","2","1","1","N","2","3","7"
"92","1","3","2","1","2","N","1","3","5"
"70","1","4","2","1","1","N","2","4","5"
"62","1","1","1","1","1","N","2","9","7"
"13","1","N","2","1","1","N","2","N","3"
"62","1","1","2","1","1","N","2","5","7"
"79","1","3","2","1","2","N","2","7","5"
"35","6","6","2","1","1","N","2","0","9"
"59","1","1","1","1","1","N","2","8","8"
"36","1","1","1","1","1","N","2","5","8"
"51","1","1","1","1","1","N","2","9","10"
"35","1","1","2","1","1","N","2","7","11"
"47","2","1","1","1","1","N","2","6","7"
"38","1","1","1","1","1","N","2","5","5"
"22","1","1","2","1","2","N","2","8","7"
"43","1","1","1","1","1","N","2","7","7"
"49","1","6","1","1","1","N","2","9","7"
"62","1","1","2","1","1","N","2","1","5"
"60","1","4","2","2","0","N","2","2","7"
"59","1","4","2","1","1","N","2","0","7"
"60","9","4","2","1","1","N","2","2","9"
"61","1","1","2","1","1","N","2","0","5"
"34","1","1","2","1","1","N","2","9","9"
"3","1","N","2","1","1","N","2","N","1"
"15","1","6","2","1","2","N","2","0","4"
"16","1","6","1","1","1","N","2","0","4"
"68","1","1","1","1","2","N","2","9","9"
"37","1","6","2","1","1","N","2","5","7"
"30","1","1","1","1","2","N","2","5","9"
"1","1","N","1","1","2","N","2","N","N"
"5","1","N","2","1","2","N","2","N","1"
"92","1","3","2","2","0","N","2","3","6"
"38","1","1","1","1","2","N","2","9","9"
"27","2","6","2","1","1","N","2","0","6"
"43","1","1","2","1","1","N","2","5","7"
"11","1","N","1","1","2","N","2","N","3"
"45","2","2","2","1","2","N","2","7","9"
"28","1","1","2","1","1","N","2","4","5"
"39","1","1","2","1","1","N","2","7","9"
"64","1","1","2","1","1","N","2","4","9"
"24","1","1","2","1","1","N","2","2","9"
"22","1","5","1","1","2","N","2","5","7"
"17","1","6","2","1","2","N","2","1","4"
"21","1","6","2","1","2","N","2","2","7"
"15","1","6","2","1","1","N","2","0","3"
"60","1","1","1","1","1","N","2","9","9"
"71","1","3","2","1","1","N","2","3","5"
"54","1","1","2","1","1","N","2","9","7"
"7","1","N","1","1","2","N","2","N","2"
"27","1","1","2","1","2","N","2","4","9"
"13","1","N","2","1","1","N","2","N","3"
"38","1","1","2","1","2","N","2","6","9"
"32","1","1","2","1","2","N","2","0","9"
"34","1","1","1","1","1","N","2","5","9"
"55","1","4","2","1","1","N","2","7","9"
"43","1","6","2","1","1","N","2","2","10"
"25","1","6","2","1","2","N","2","4","9"
"84","1","3","2","1","2","N","2","3","7"
"79","1","1","2","1","1","N","2","5","4"
"66","1","4","2","1","2","N","2","2","3"
"8","1","N","1","1","1","N","2","N","3"
"52","1","4","1","1","1","N","2","7","5"
"9","1","N","1","1","1","N","2","N","3"
"77","1","3","2","1","1","N","1","3","8"
"3","1","N","2","1","1","N","2","N","2"
"48","1","1","1","1","1","N","2","7","7"
"11","1","N","1","1","1","N","2","N","3"
"70","1","1","2","1","1","N","2","2","9"
"65","1","1","1","1","1","N","2","5","9"
"80","1","3","2","1","1","N","2","2","1"
"21","2","6","1","1","1","N","2","4","5"
"56","1","4","2","1","1","N","2","1","6"
"63","6","3","2","1","1","N","2","7","10"
"92","1","3","2","1","2","N","2","3","5"
"33","1","1","1","1","2","N","2","4","7"
"92","1","6","1","2","0","N","2","0","6"
"60","1","4","2","2","0","N","2","2","6"
"47","1","1","1","1","1","N","2","8","5"
"55","1","1","2","1","1","N","2","5","9"
"25","9","1","2","1","2","N","2","1","6"
"35","1","1","1","1","1","N","2","3","11"
"12","1","N","2","1","1","N","2","N","3"
"84","1","1","1","1","2","N","2","8","7"
"47","1","2","2","1","2","N","2","2","7"
"83","1","1","2","1","1","N","2","2","3"
"27","2","1","2","1","1","N","2","8","9"
"71","1","2","1","1","1","N","2","9","7"
"32","1","1","2","1","1","N","2","0","4"
"65","1","1","2","1","1","N","2","7","7"
"49","1","6","1","1","1","N","2","5","9"
"6","2","N","2","1","1","N","2","N","2"
"49","8","6","2","1","1","N","2","8","5"
"38","1","1","2","1","1","N","2","8","7"
"16","1","6","2","1","1","N","2","0","4"
"41","1","3","2","1","1","N","2","5","5"
"78","2","1","1","1","2","N","2","6","5"
"61","1","4","1","1","1","N","2","9","9"
"17","1","6","2","1","1","N","2","0","4"
"59","1","6","1","1","2","N","2","3","5"
"61","1","1","1","1","2","N","2","6","5"
"7","1","N","2","1","1","N","2","N","2"
"77","1","1","1","1","1","N","2","6","8"
"54","1","1","1","1","1","N","2","9","9"
"35","6","1","1","1","1","N","2","8","11"
"60","9","2","1","1","1","N","2","0","3"
"66","1","1","1","1","1","5","2","9","9"
"14","1","N","2","1","2","N","2","N","3"
"71","1","4","2","1","1","N","2","4","7"
"35","6","1","2","1","1","N","2","9","11"
"63","1","4","2","1","1","N","1","2","4"
"40","1","4","2","1","1","N","2","7","7"
"7","1","N","2","1","1","N","2","N","3"
"67","1","3","2","1","1","N","2","7","9"
"82","6","3","2","1","1","N","2","4","4"
"66","1","1","1","1","1","N","2","5","7"
"41","2","1","1","1","1","N","2","7","5"
"60","1","2","1","1","1","N","2","9","9"
"65","1","1","2","1","2","N","2","7","7"
"45","1","1","1","1","1","N","2","6","7"
"3","1","N","1","1","2","N","2","N","2"
"56","1","1","2","1","1","N","1","0","9"
"26","6","1","2","1","1","N","2","0","9"
"25","1","6","2","1","2","N","2","6","5"
"24","2","1","2","1","2","N","2","3","5"
"72","1","4","2","1","2","N","2","3","7"
"76","1","1","2","1","1","N","1","5","5"
"41","1","1","2","1","1","N","2","7","9"
"34","1","6","1","1","1","N","2","9","9"
"26","1","6","2","1","1","N","2","4","9"
"32","9","1","1","1","2","N","2","3","4"
"21","1","6","1","1","1","N","2","2","7"
"5","1","N","1","1","1","N","2","N","1"
"49","1","5","1","1","1","N","2","5","6"
"41","1","6","1","1","1","N","2","3","5"
"25","1","3","2","1","2","N","2","0","9"
"60","1","1","2","1","1","N","2","8","6"
"80","1","3","2","1","1","N","2","7","5"
"21","1","6","2","1","1","N","2","2","7"
"16","1","6","1","1","1","N","2","0","4"
"13","1","N","1","1","1","N","2","N","3"
"18","1","6","1","1","1","N","2","3","3"
"51","2","1","2","1","1","N","2","3","5"
"7","9","N","2","1","1","N","2","N","3"
"27","1","6","1","1","1","N","2","8","9"
"44","1","1","1","1","1","N","2","4","7"
"16","9","6","2","1","1","N","2","0","4"
"22","1","6","1","1","1","N","2","4","5"
"62","1","1","2","1","1","N","2","5","5"
"27","1","1","1","1","1","N","2","5","5"
"37","1","1","1","1","2","N","2","5","5"
"47","1","2","2","1","2","N","2","0","5"
"55","1","1","1","1","1","N","2","8","8"
"3","1","N","2","1","1","N","2","N","1"
"37","1","1","2","1","1","N","2","6","8"
"45","2","6","1","1","2","N","2","4","7"
"6","2","N","2","1","1","N","2","N","2"
"56","1","4","2","1","1","N","1","1","5"
"43","2","1","2","1","1","N","2","6","6"
"8","1","N","2","1","1","N","2","N","3"
"60","1","1","1","1","1","N","2","7","7"
"7","1","N","2","1","1","N","2","N","3"
"7","1","N","2","1","1","N","2","N","3"
"4","1","N","1","1","1","N","2","N","2"
"69","1","1","1","1","1","N","2","8","10"
"80","1","1","1","1","1","N","2","7","7"
"77","1","5","2","1","1","N","1","6","5"
"40","1","1","1","1","1","N","2","8","10"
"16","1","6","1","1","2","N","2","8","4"
"2","1","N","2","1","1","N","2","N","N"
"49","1","2","2","1","1","N","2","9","7"
"50","1","6","2","1","1","N","2","9","9"
"40","1","1","1","1","1","N","2","9","9"
"60","1","4","1","2","0","N","2","2","7"
"59","1","6","1","1","1","N","2","4","4"
"60","1","1","1","1","1","N","2","8","7"
"28","1","1","2","1","1","N","2","4","9"
"56","1","1","2","1","1","N","1","1","6"
"78","1","1","2","1","1","N","2","7","10"
"51","1","1","1","1","1","N","2","9","7"
"7","1","N","2","1","1","N","2","N","2"
"24","1","6","2","1","2","N","2","3","5"
"0","9","N","1","1","2","N","2","N","N"
"37","1","1","2","1","1","N","2","5","9"
"18","1","6","2","1","1","N","2","2","4"
"3","1","N","2","1","1","N","2","N","1"
"58","1","6","2","1","1","N","2","8","5"
"62","1","1","2","1","1","N","2","8","7"
"31","8","1","1","1","1","N","2","4","4"
"11","1","N","1","1","1","N","2","N","3"
"61","1","1","2","1","1","N","2","6","5"
"27","1","6","1","1","1","N","2","6","9"
"66","1","1","2","1","1","N","2","2","4"
"71","1","1","1","1","1","N","2","9","9"
"66","1","1","1","1","1","N","2","5","4"
"11","1","N","1","1","1","N","2","N","3"
"7","1","N","1","1","1","N","2","N","3"
"1","1","N","1","1","1","N","2","N","N"
"60","1","4","2","2","0","N","2","1","7"
"50","1","6","2","1","1","N","2","5","5"
"71","1","3","2","1","1","N","2","2","5"
"51","1","1","1","1","1","N","2","3","7"
"8","1","N","2","1","1","N","2","N","3"
"36","1","1","2","1","1","N","2","5","7"
"2","1","N","2","1","1","N","2","N","N"
"64","1","1","1","1","1","N","2","4","5"
"20","1","6","2","1","1","N","2","3","4"
"45","2","1","2","1","1","N","2","3","9"
"57","1","1","1","1","1","5","2","7","10"
"60","1","1","2","1","1","N","2","1","4"
"60","9","1","2","1","1","N","2","1","5"
"58","1","1","1","1","1","N","2","9","10"
"74","1","1","1","1","1","N","2","9","7"
"49","1","5","2","1","1","N","2","6","6"
"59","1","1","1","1","1","N","2","9","10"
"62","1","1","2","1","1","N","2","2","5"
"63","1","1","1","1","1","N","2","7","9"
"57","1","1","2","1","2","N","2","9","10"
"47","1","1","2","1","1","N","2","9","9"
"16","1","6","1","1","1","N","2","0","4"
"42","1","4","2","1","1","N","2","1","9"
"22","1","1","1","1","1","N","2","6","9"
"15","1","6","2","1","1","N","2","1","4"
"9","1","N","2","1","1","N","2","N","3"
"39","6","1","2","1","1","N","2","5","10"
"69","1","1","1","1","1","N","2","3","5"
"21","1","6","2","1","1","N","2","1","8"
"49","1","5","2","1","1","N","2","6","6"
"7","1","N","1","1","1","N","2","N","3"
"22","1","6","1","1","1","N","2","9","5"
"59","1","1","1","1","2","N","2","3","4"
"0","1","N","1","1","2","N","2","N","N"
"22","1","5","1","1","1","N","2","6","7"
"53","1","1","1","1","1","N","2","7","9"
"32","8","1","1","1","1","N","2","0","4"
"7","9","N","2","1","2","N","2","N","N"
"66","1","1","1","1","1","N","2","8","4"
"35","1","1","1","1","1","N","2","9","9"
"37","1","1","2","1","1","N","2","4","7"
"49","1","5","2","1","1","N","2","5","7"
"21","1","6","2","1","1","N","2","0","7"
"48","1","1","2","1","1","N","2","7","5"
"33","1","6","1","1","2","N","2","4","8"
"21","2","6","1","1","1","N","2","2","5"
"11","1","N","1","1","1","N","2","N","3"
"41","1","1","2","1","1","N","2","5","5"
"39","1","1","1","1","1","N","2","7","9"
"45","1","4","1","1","1","N","2","9","9"
"46","1","1","1","1","1","N","2","9","5"
"34","1","1","1","1","1","N","2","9","7"
"31","9","6","1","1","1","N","2","6","8"
"75","1","1","2","1","2","N","2","3","5"
"76","1","1","1","1","1","N","2","6","10"
"51","1","1","1","1","1","N","2","9","10"
"46","1","1","2","1","1","N","2","9","10"
"65","1","1","1","1","1","N","2","8","7"
"18","1","6","2","1","1","N","2","0","3"
"34","1","1","1","1","1","N","2","6","9"
"57","1","1","2","1","1","N","2","5","7"
"15","1","6","2","1","1","N","2","0","3"
"47","1","1","1","1","1","N","2","6","9"
"16","1","6","1","1","1","N","2","0","4"
"20","1","4","1","1","2","N","2","5","4"
"2","1","N","1","1","2","N","2","N","N"
"32","8","6","2","1","1","N","2","0","5"
"34","1","4","1","1","1","N","2","6","7"
"55","1","1","2","1","1","N","2","5","5"
"49","1","1","2","1","1","N","2","9","9"
"74","1","3","1","1","1","N","2","4","7"
"37","1","1","2","1","1","N","2","6","8"
"65","1","1","1","1","1","N","2","6","7"
"64","1","1","1","1","1","N","2","3","9"
"30","1","1","1","1","1","N","2","6","4"
"40","1","1","2","1","1","N","2","0","5"
"21","1","6","1","1","1","N","2","3","7"
"43","1","1","1","1","1","N","2","4","9"
"65","9","1","1","1","1","N","2","3","8"
"57","2","1","1","1","1","N","2","9","7"
"60","1","1","2","1","1","N","2","6","3"
"38","1","1","1","1","2","N","2","4","7"
"11","1","N","2","1","1","N","2","N","3"
"14","2","N","1","1","1","N","2","N","3"
"40","2","1","2","1","1","N","2","7","7"
"15","2","6","1","1","1","N","2","0","3"
"53","2","5","2","1","2","N","2","3","5"
"11","1","N","1","1","1","N","2","N","3"
"58","1","1","1","1","1","N","2","9","9"
"65","1","1","1","1","1","N","2","7","7"
"9","9","N","2","1","1","N","2","N","3"
"0","9","N","2","1","1","N","2","N","N"
"26","1","6","2","1","2","N","2","4","9"
"56","1","1","2","1","1","N","2","9","9"
"38","1","1","1","1","2","N","2","8","7"
"45","2","2","1","1","2","N","2","3","9"
"50","1","1","2","1","1","N","2","5","7"
"23","1","6","1","1","1","N","2","5","5"
"50","1","1","2","1","1","N","2","0","1"
"5","1","N","2","1","1","N","2","N","1"
"20","1","6","1","1","1","N","2","5","4"
"69","1","1","2","1","1","N","2","0","7"
"42","1","1","2","1","1","N","2","5","7"
"92","1","6","2","2","0","N","2","0","5"
"17","1","6","1","1","1","N","2","2","4"
"65","1","1","2","1","1","N","2","5","7"
"25","1","1","2","1","1","N","2","1","6"
"14","1","N","2","1","1","N","2","N","3"
"53","1","1","1","1","1","N","2","7","8"
"27","1","6","2","1","1","N","2","4","7"
"15","1","6","2","1","1","N","2","0","3"
"66","1","1","1","1","1","N","2","9","7"
"23","2","6","1","1","1","N","2","4","5"
"48","1","1","2","1","2","N","1","4","5"
"51","1","4","1","1","2","N","2","5","5"
"57","1","4","1","1","2","N","2","7","7"
"21","2","6","2","1","1","N","2","2","8"
"56","1","1","2","1","1","N","1","2","7"
"73","1","3","2","1","1","N","2","5","9"
"66","1","1","1","1","1","N","2","8","7"
"36","1","1","1","1","1","N","2","3","7"
"67","1","3","2","1","1","N","2","7","9"
"30","1","1","1","1","2","N","2","2","1"
"54","1","1","1","1","1","N","2","4","7"
"43","1","1","2","1","1","N","2","0","9"
"36","1","1","2","1","1","N","2","3","5"
"39","1","1","2","1","1","N","2","0","5"
"25","1","6","2","1","1","N","2","1","5"
"20","1","4","2","1","2","N","2","3","7"
