AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
14,1,N,2,1,1,N,2,N,3
39,1,1,2,1,2,N,2,3,9
21,1,6,1,1,1,N,2,7,7
6,1,N,2,1,1,N,2,N,3
77,1,3,2,1,1,N,2,4,7
10,1,N,1,1,1,N,2,N,3
10,1,N,2,1,2,N,2,N,3
38,1,6,2,1,1,N,2,0,5
54,1,1,2,1,2,N,2,8,5
74,6,5,2,2,0,N,1,3,7
3,1,N,2,1,2,N,2,N,2
29,1,1,2,1,1,N,2,9,5
45,1,1,2,1,1,N,2,9,9
22,1,6,2,1,2,N,2,1,7
2,1,N,1,1,2,N,2,N,N
43,1,1,1,1,1,N,2,9,10
70,1,1,2,1,1,N,2,7,9
39,1,2,2,1,1,N,2,3,5
65,1,1,1,1,1,N,2,8,7
1,2,N,2,1,1,N,2,N,N
50,1,4,2,1,1,N,2,7,4
74,2,1,2,1,1,N,2,0,9
45,1,1,2,1,2,N,2,6,5
29,1,N,2,1,2,3,2,N,2
65,6,1,2,1,1,N,2,5,10
29,1,1,1,1,1,N,2,0,5
47,1,4,2,1,1,N,2,7,9
71,1,1,2,1,1,N,2,1,6
58,1,1,1,1,1,N,2,8,5
60,1,1,1,1,1,N,2,7,5
37,1,6,2,1,2,N,2,5,7
37,9,6,1,1,1,2,2,8,10
18,1,6,2,1,1,N,2,0,4
11,8,N,2,1,1,N,2,N,3
55,1,1,2,1,1,N,2,4,8
64,1,N,1,1,2,N,2,5,1
71,1,2,2,1,2,N,2,4,5
70,1,1,2,1,2,N,2,4,5
43,1,1,1,1,1,N,2,6,7
42,1,1,1,1,1,N,2,8,10
24,1,1,2,1,1,N,2,3,5
50,1,6,1,1,1,N,2,5,9
53,1,1,1,1,1,2,2,3,7
55,1,4,2,1,1,N,2,8,7
70,1,1,2,1,2,N,2,3,8
71,1,4,2,1,1,N,2,2,9
15,1,6,1,1,1,N,2,0,4
44,1,1,2,1,1,N,2,5,5
24,1,6,1,1,2,N,2,3,5
14,9,N,2,1,1,N,2,N,3
43,1,1,1,1,1,N,2,8,9
66,1,1,2,1,1,N,2,7,8
5,1,N,1,1,2,N,2,N,2
59,1,1,1,1,1,N,2,7,8
40,8,1,1,1,2,N,2,9,2
59,1,4,1,1,1,N,2,1,7
16,6,6,1,1,1,N,2,6,4
44,1,1,1,1,1,N,2,8,9
11,1,N,1,1,2,N,2,N,3
46,1,1,2,1,1,N,2,1,10
44,1,4,1,1,1,N,2,7,9
29,1,1,1,1,1,N,2,9,7
40,8,1,1,1,1,N,2,9,9
18,1,6,2,1,1,N,2,0,4
63,1,1,2,1,1,N,2,0,3
51,6,5,2,1,1,N,2,7,9
49,1,1,1,1,1,N,2,5,7
65,1,1,2,1,1,N,2,5,7
58,1,1,1,1,1,N,2,9,9
57,1,1,1,1,1,N,2,9,9
17,2,6,2,1,1,N,2,0,4
79,1,3,2,1,2,N,2,3,7
56,6,1,1,1,1,N,2,8,9
12,1,N,2,1,1,N,2,N,3
84,1,3,2,1,1,N,2,6,7
37,1,1,2,1,2,N,2,3,7
32,1,4,2,1,1,N,2,5,7
70,1,1,2,1,1,N,2,2,5
30,1,2,1,1,1,N,2,2,8
42,1,1,1,1,1,N,2,9,7
68,1,1,1,1,1,N,2,4,7
19,1,6,2,1,2,N,2,4,7
39,1,1,2,1,1,N,2,0,7
34,1,1,1,1,2,N,2,6,5
65,1,1,2,1,1,N,2,8,10
9,1,N,1,1,1,N,2,N,3
31,1,1,2,1,2,N,2,6,9
22,1,6,1,1,2,N,2,4,4
40,2,1,1,1,1,N,2,9,9
68,1,1,1,1,1,N,2,9,7
80,1,3,1,1,1,N,2,6,3
24,8,6,1,1,1,N,2,2,9
49,1,6,2,1,2,N,2,1,9
39,6,1,2,1,1,N,2,0,8
5,1,N,1,1,1,N,2,N,1
68,8,1,2,1,1,N,2,0,9
14,1,N,1,1,2,N,2,N,3
59,1,4,2,1,2,N,2,1,7
53,1,3,2,1,1,N,2,4,5
72,1,4,2,1,2,N,2,7,9
55,1,1,1,1,1,N,2,8,9
44,1,1,1,1,1,N,2,6,5
78,1,1,1,1,1,N,2,8,10
52,1,1,1,1,1,N,2,9,5
53,1,4,1,1,1,N,2,7,7
70,1,3,1,1,1,N,2,8,5
27,1,6,1,1,2,N,2,1,6
16,1,6,1,1,1,N,2,5,4
5,1,N,2,1,1,N,2,N,3
47,1,4,2,1,1,N,2,4,7
47,2,1,2,1,1,N,2,1,5
60,1,1,2,1,1,N,2,7,10
30,1,1,2,1,1,N,2,9,9
14,1,N,2,1,2,N,2,N,3
28,1,1,2,1,1,N,2,4,7
79,1,1,1,1,1,N,2,5,4
17,1,6,2,1,2,N,2,2,4
6,1,N,2,1,1,N,2,N,3
55,1,1,1,1,1,N,2,6,5
19,1,6,2,1,1,N,2,0,7
10,1,N,1,1,2,N,2,N,3
42,1,1,2,1,2,N,2,6,5
10,1,N,1,1,1,N,2,N,3
31,9,1,2,1,1,N,2,0,9
72,1,1,2,1,1,N,2,2,5
92,2,3,2,2,0,N,2,0,3
36,1,1,2,1,2,N,2,8,9
42,2,4,2,1,2,N,2,6,7
48,2,1,1,1,2,N,2,5,10
55,1,1,2,1,1,N,2,5,5
54,6,4,1,1,1,N,2,6,5
61,8,1,2,1,1,N,2,6,8
2,1,N,1,1,1,N,2,N,N
16,2,6,2,1,1,N,2,1,4
76,2,1,2,1,1,N,2,6,7
79,2,1,2,1,1,N,2,8,10
32,1,6,1,1,1,N,2,4,7
25,1,1,1,1,1,N,2,8,9
36,1,1,2,1,1,N,2,0,5
62,1,1,1,1,1,N,2,6,7
26,1,1,1,1,2,N,2,8,9
16,1,6,1,1,2,N,2,2,4
46,1,1,1,1,2,N,2,4,5
37,1,4,1,1,1,N,2,8,7
42,1,4,2,1,2,N,2,5,7
92,2,3,2,3,0,N,2,4,5
63,1,4,2,1,2,N,2,0,4
29,1,6,2,2,0,N,2,1,6
6,2,N,1,1,1,N,2,N,2
24,1,6,1,1,1,N,2,0,7
6,1,N,1,1,2,N,2,N,2
17,1,6,2,1,2,N,2,0,4
42,1,1,2,1,1,N,2,9,6
9,1,N,1,1,1,N,2,N,3
4,1,N,1,1,2,N,2,N,2
10,9,N,1,1,1,N,2,N,3
20,4,2,1,1,1,N,2,5,7
49,1,1,2,1,1,N,2,3,7
8,1,N,1,1,2,N,2,N,3
5,1,N,1,1,1,N,2,N,N
66,1,1,2,1,1,N,2,6,8
37,1,6,2,1,1,N,2,8,5
7,1,N,1,1,1,N,2,N,3
62,1,1,2,1,1,N,2,0,7
14,1,N,1,1,1,5,2,N,3
35,1,1,1,1,1,N,2,2,5
37,1,N,1,1,1,N,2,N,1
59,1,1,1,1,1,N,2,9,9
30,1,1,2,1,2,N,2,3,6
76,1,4,2,1,1,N,2,8,9
74,9,6,2,3,0,N,2,0,8
73,1,1,1,1,1,N,2,5,7
10,1,N,2,1,1,N,2,N,3
55,1,1,1,1,1,N,2,9,10
53,1,1,1,1,1,5,1,9,10
27,6,6,2,1,1,N,2,3,9
65,1,1,1,1,1,N,2,9,5
48,1,6,2,1,2,N,2,3,8
67,2,3,2,1,1,N,2,7,10
61,2,1,1,1,1,N,2,8,8
58,1,1,2,1,1,N,2,7,5
49,2,3,2,1,1,N,2,8,9
23,1,6,1,1,2,N,2,3,5
41,1,4,2,1,2,N,2,4,4
29,1,5,2,1,2,N,1,4,9
61,1,1,1,1,1,N,2,8,5
50,6,1,1,1,1,N,2,7,7
34,1,1,1,1,1,N,2,9,9
12,1,N,1,1,1,N,2,N,3
29,1,1,2,1,1,N,2,8,5
18,1,6,1,1,1,N,2,4,4
58,1,1,1,1,1,N,2,9,9
45,1,1,1,1,1,N,2,8,8
0,1,N,2,1,2,N,2,N,N
5,1,N,2,1,1,N,2,N,2
88,1,1,1,1,2,N,2,3,5
54,1,6,2,1,1,N,2,5,7
40,1,6,1,2,0,N,2,2,6
61,1,1,1,1,1,N,2,7,9
24,1,6,2,1,2,N,2,1,7
42,1,1,1,1,1,N,2,2,6
30,1,1,2,1,1,N,1,4,9
64,1,3,1,1,1,N,2,9,5
16,1,6,2,1,1,N,2,2,4
51,1,1,1,1,1,N,2,7,9
55,1,1,2,1,1,N,2,3,5
12,1,N,2,1,1,N,2,N,3
78,2,2,2,1,1,N,2,2,5
34,1,4,1,1,1,N,2,9,9
58,1,4,2,1,1,N,2,4,5
50,7,4,1,2,0,N,2,2,6
0,1,N,2,1,1,N,2,N,N
80,1,1,1,1,1,N,2,5,7
16,1,6,1,1,1,N,2,0,4
14,1,N,2,1,1,N,2,N,3
8,1,N,1,1,1,N,2,N,3
63,1,4,1,1,1,N,2,9,9
25,1,1,2,1,2,N,2,4,7
43,1,1,2,1,1,N,1,5,5
34,6,1,1,1,1,N,2,6,7
35,1,1,1,1,1,N,2,8,9
62,9,1,1,1,1,N,2,8,6
74,1,3,2,1,1,N,2,4,3
67,6,1,1,1,1,N,2,9,9
86,1,4,2,1,2,N,2,4,7
71,1,1,1,1,2,N,2,5,5
60,1,4,1,1,1,N,2,9,9
74,1,3,2,1,1,N,2,6,7
56,1,1,1,1,1,N,2,2,5
20,1,6,2,1,1,N,2,6,5
32,1,6,1,1,2,N,2,3,5
69,1,1,1,1,1,N,2,3,7
42,1,1,1,1,1,N,2,0,10
8,1,N,1,1,1,N,2,N,3
34,1,1,1,1,1,N,2,6,5
55,1,4,2,1,1,N,2,7,9
34,9,1,1,1,1,N,2,9,7
69,1,6,2,1,1,N,2,3,8
51,1,4,1,1,1,N,2,6,5
50,2,4,2,1,2,N,2,7,9
53,1,5,2,1,2,N,2,5,5
41,1,4,2,1,2,N,2,8,8
73,1,3,2,1,1,N,2,5,8
57,1,1,1,1,1,N,1,3,4
2,1,N,1,1,1,N,2,N,N
73,1,1,2,1,1,N,2,0,7
69,1,1,2,1,1,N,2,4,10
43,1,1,2,1,1,N,2,5,10
12,1,N,1,1,1,N,2,N,3
20,8,6,1,1,1,N,2,0,7
59,3,1,1,1,1,N,2,7,9
13,8,N,2,1,1,N,2,N,3
65,1,1,2,1,2,N,2,6,7
30,1,1,1,1,1,N,2,7,7
11,9,N,1,1,1,N,2,N,3
86,1,1,2,1,1,N,2,5,9
67,4,5,2,1,2,N,2,7,7
64,1,1,1,1,1,N,2,5,7
58,1,1,1,1,1,N,2,5,5
73,1,1,1,1,1,N,2,6,10
18,1,6,2,1,1,N,2,7,5
10,1,N,2,1,2,N,2,N,2
36,1,6,1,1,1,N,2,8,10
30,1,4,1,1,2,N,2,5,9
15,1,6,1,1,1,N,2,3,3
12,1,N,2,1,1,N,2,N,3
77,1,4,2,2,0,3,2,1,5
54,1,1,2,1,1,N,2,3,7
54,1,1,1,1,1,N,2,5,5
69,1,6,1,1,1,N,2,3,10
16,1,6,1,1,1,N,2,0,4
42,1,1,2,1,2,N,2,6,9
14,1,N,1,1,1,N,2,N,3
84,1,1,2,1,1,N,2,8,11
38,1,1,1,1,1,N,2,4,7
66,1,1,1,1,1,N,2,0,4
20,1,6,2,1,1,N,2,0,7
55,1,1,1,1,1,N,2,7,9
3,4,N,2,1,2,N,2,N,2
64,1,4,2,1,1,N,2,1,9
57,1,1,1,1,1,N,2,5,10
59,1,1,1,1,1,N,2,9,8
81,1,3,1,1,1,N,1,4,7
12,1,N,1,1,1,N,2,N,3
44,1,1,1,1,1,N,2,6,5
78,1,3,2,1,1,N,2,6,5
65,1,1,2,1,1,N,2,3,8
5,2,N,1,1,2,N,2,N,2
75,1,4,1,2,0,N,2,3,3
52,1,1,2,1,1,N,2,7,8
58,1,4,1,1,1,N,2,7,12
67,1,4,1,1,1,N,2,8,9
6,1,N,1,1,1,N,2,N,2
32,1,6,1,1,2,N,2,3,4
34,1,4,1,1,1,N,2,9,6
58,1,1,1,1,2,N,2,5,5
11,9,N,1,1,1,N,2,N,3
53,1,4,2,1,1,N,2,7,8
48,1,1,1,1,2,N,2,5,5
72,1,1,1,1,1,N,2,8,10
7,1,N,2,1,1,N,2,N,2
2,1,N,2,1,1,N,2,N,N
36,1,1,1,1,2,N,2,4,5
49,1,1,1,1,1,N,2,6,5
35,1,1,1,1,1,N,1,9,10
39,8,1,1,1,1,N,2,8,4
75,1,3,2,1,1,N,2,5,5
43,1,1,2,1,1,N,2,1,10
14,1,N,2,1,1,N,2,N,3
75,1,1,1,1,1,N,2,9,5
1,1,N,2,1,1,N,2,N,N
27,2,6,1,1,2,N,2,5,7
73,3,1,1,1,1,N,2,5,7
64,1,1,1,1,1,N,2,9,6
40,1,1,2,1,1,N,2,9,11
50,1,1,2,1,1,N,2,5,9
80,1,N,1,1,2,N,2,N,3
17,1,6,2,1,1,N,2,1,4
68,2,1,1,1,1,N,2,0,5
59,1,1,2,1,1,N,2,8,6
59,1,4,1,1,2,N,2,5,10
0,1,N,1,1,2,N,2,N,N
4,9,N,2,1,1,N,2,N,2
43,1,1,1,1,1,N,2,7,9
63,1,1,1,1,1,N,2,9,5
17,1,6,1,1,1,N,2,0,4
64,1,N,2,1,1,N,2,N,1
44,1,1,1,1,1,N,2,7,8
20,1,6,2,1,1,N,2,2,7
59,1,1,1,1,1,N,2,9,9
60,1,1,1,1,1,N,2,8,7
20,1,6,1,2,0,N,2,2,5
23,1,6,2,1,2,N,2,7,7
24,2,6,1,1,1,N,2,4,7
7,1,N,2,1,2,N,2,N,2
15,6,6,1,1,1,N,2,0,4
29,1,1,2,1,1,N,2,2,5
61,1,1,2,1,1,N,2,8,5
2,1,N,1,1,1,N,2,N,N
14,1,N,1,1,1,N,2,N,3
8,2,N,2,1,2,N,2,N,3
37,1,4,1,1,2,N,2,5,5
46,1,1,2,1,1,N,2,0,9
40,1,6,2,1,1,N,2,5,5
14,1,N,1,1,2,N,2,N,3
37,1,1,1,1,1,N,2,5,7
55,1,1,1,1,1,N,2,5,5
9,1,N,2,1,2,N,2,N,3
73,1,1,2,1,1,N,2,4,7
25,1,6,1,1,2,N,1,2,5
65,1,4,2,1,1,N,2,3,7
9,1,N,2,1,1,N,2,N,3
12,1,N,1,1,2,N,2,N,3
40,1,1,1,1,1,N,2,9,7
54,4,5,2,1,1,N,2,6,7
32,1,1,2,1,1,N,2,5,9
22,1,6,2,1,1,N,2,5,7
70,9,1,2,1,2,N,2,4,6
13,2,N,1,1,1,N,2,N,3
57,1,1,1,1,1,N,2,9,10
43,1,1,1,1,1,N,2,8,10
53,1,4,2,1,2,N,2,3,5
4,1,N,2,1,1,N,2,N,1
2,1,N,1,1,2,N,2,N,N
54,1,1,2,1,1,N,2,7,9
53,1,1,2,1,1,N,2,8,5
27,1,6,2,1,2,N,2,3,9
61,1,1,2,1,1,N,2,8,9
23,1,6,1,1,1,N,2,5,6
31,1,3,2,1,1,N,2,4,8
13,1,N,2,1,2,N,2,N,3
49,9,1,2,1,1,N,1,4,9
64,1,4,1,1,1,N,2,3,6
25,1,2,2,1,1,N,2,1,5
52,1,1,1,1,1,N,2,4,6
33,1,1,1,1,2,N,2,9,5
76,8,1,2,1,1,N,2,6,9
18,1,6,1,1,1,N,2,0,5
70,1,1,2,1,1,N,2,2,7
51,1,3,2,1,2,N,2,7,5
8,9,N,2,1,2,N,2,N,3
33,1,1,2,1,2,N,2,6,8
33,1,1,1,1,1,N,2,3,4
4,1,N,2,1,2,N,2,N,2
68,1,1,1,1,1,N,2,8,7
76,2,4,2,1,1,N,2,4,7
29,8,6,1,1,1,N,2,0,5
4,1,N,2,1,2,N,2,N,1
47,1,1,2,1,1,N,2,6,5
39,1,4,2,1,2,N,2,5,6
18,2,6,2,1,1,N,2,0,5
2,1,N,1,1,1,N,1,N,N
50,1,1,1,1,1,N,2,4,7
32,1,1,1,1,1,N,2,9,9
9,1,N,2,1,1,N,2,N,3
23,1,6,1,1,2,N,2,8,9
70,2,1,2,1,1,N,2,3,7
71,1,1,2,1,1,N,2,5,5
35,5,5,1,2,0,N,2,2,6
13,1,N,1,1,1,N,2,N,3
13,2,N,2,1,1,N,2,N,3
67,1,6,1,1,1,N,2,6,5
31,1,1,1,1,1,N,2,0,4
14,1,N,2,1,1,N,2,N,3
92,1,3,2,3,0,N,1,2,6
45,1,1,1,1,2,N,2,3,6
25,1,1,2,1,2,N,2,4,7
23,1,6,1,1,2,N,2,4,5
21,1,6,2,2,0,N,2,1,8
39,1,1,1,1,2,N,2,0,7
25,1,6,1,1,1,N,2,5,7
61,6,2,1,1,1,N,2,8,1
70,1,3,2,1,1,N,2,5,8
1,1,N,1,1,1,N,2,N,N
66,1,1,1,1,1,N,2,1,4
46,2,1,1,1,1,N,2,5,7
24,8,6,1,1,1,N,2,0,7
28,1,6,1,1,1,N,2,0,5
2,1,N,1,1,2,N,2,N,N
1,2,N,1,1,2,N,2,N,N
16,8,2,1,1,1,N,2,6,4
68,1,1,2,1,1,N,2,7,9
65,1,1,1,1,1,N,2,9,7
61,1,1,1,1,1,N,2,7,12
48,1,1,1,1,1,N,2,7,7
38,1,4,2,1,1,N,2,2,5
64,1,4,2,1,1,N,2,5,5
30,2,1,1,1,2,N,2,5,7
71,1,4,1,1,2,N,2,9,6
57,1,1,2,1,1,N,2,0,7
80,1,3,2,1,1,N,2,8,5
71,1,6,2,1,1,N,2,2,5
70,8,1,2,1,1,N,2,3,5
64,1,4,1,1,2,N,2,5,7
13,1,N,1,1,1,N,2,N,3
65,1,1,1,1,1,N,2,9,7
30,1,6,1,1,2,N,1,2,5
47,1,1,1,1,1,N,2,9,12
4,1,N,1,1,1,N,2,N,1
59,1,1,2,1,2,N,2,4,9
