HISP,SEX,DEAR,PINCP,NOC,EDU,RAC1P,DEYE,DPHY,DENSITY,MSP,POVPIP,HOUSING_TYPE,OWN_RENT,NPF,AGEP,PINCP_DECILE,DVET,INDP_CAT,PUMA,DREM
0,1,2,246700.0,0,9,3,2,2,3136.0,1,501,1,1,2,56,7,N,N,48-02510,2
0,2,2,226000.0,0,5,1,2,2,448.0,1,245,1,1,2,62,3,N,11,48-02101,1
0,1,1,22000.0,0,4,1,2,1,448.0,4,494,1,2,N,86,6,N,0,48-02102,1
0,2,2,48000.0,0,5,1,2,2,448.0,6,501,1,2,N,20,2,N,14,48-02102,2
1,1,2,44890.0,3,9,1,2,2,1216.0,6,501,1,1,6,30,8,N,10,48-02516,2
2,1,2,180900.0,1,5,1,2,2,3136.0,6,501,1,2,3,23,6,N,14,48-02510,2
0,2,2,215000.0,0,5,1,2,2,1984.0,6,498,1,1,N,18,1,N,6,48-02515,2
0,2,2,44800.0,1,6,1,2,1,1216.0,4,501,1,1,2,51,5,N,9,48-02516,2
1,1,2,N,0,1,1,2,N,448.0,N,456,1,1,2,4,N,N,N,48-02101,N
0,2,2,117040.0,0,8,1,2,2,3136.0,1,148,1,1,2,56,8,N,12,48-02510,2
0,2,2,N,0,7,1,2,1,448.0,1,501,1,1,2,60,2,N,6,48-02101,1
4,1,2,N,2,10,8,2,2,1984.0,1,501,1,1,5,67,9,N,4,48-02515,2
0,2,2,12000.0,1,4,1,2,2,448.0,6,501,1,1,3,54,1,N,N,48-02102,2
0,2,2,N,0,9,1,2,2,3136.0,1,501,1,1,2,52,0,N,N,48-02510,2
0,1,2,65300.0,0,1,1,2,2,448.0,1,313,1,1,3,31,7,N,14,48-02101,2
0,1,2,39500.0,0,4,1,2,2,3136.0,1,501,1,1,3,65,8,N,16,48-02510,2
0,2,2,483000.0,0,3,1,2,2,1984.0,N,493,1,1,2,10,N,N,N,48-02515,2
0,1,2,17420.0,4,2,1,2,2,3136.0,N,501,1,1,6,12,N,N,N,48-02510,2
1,1,2,N,3,5,1,2,2,1984.0,6,501,1,1,5,18,8,N,14,48-02515,2
0,2,2,70000.0,0,10,1,1,1,3136.0,3,501,1,1,N,82,7,N,11,48-02510,2
0,1,2,10400.0,0,5,1,2,2,3136.0,1,501,1,1,2,66,4,N,10,48-02510,2
0,1,2,0.0,1,2,1,2,2,1216.0,N,328,1,2,3,14,N,N,N,48-02516,2
2,2,2,20000.0,N,6,1,2,1,3904.0,3,92,2,0,N,66,4,N,N,48-02507,2
4,1,2,170.0,0,5,1,2,2,1216.0,3,251,1,1,N,69,7,N,N,48-02516,2
1,2,2,88000.0,3,N,1,2,N,448.0,N,501,1,1,5,1,N,N,N,48-02101,N
0,1,2,6400.0,0,5,1,2,2,1984.0,6,110,1,2,2,51,0,N,N,48-02515,2
1,1,2,65300.0,N,5,1,2,1,1984.0,4,N,2,0,N,65,2,N,N,48-02515,1
0,1,1,880.0,N,5,1,2,1,1984.0,2,N,2,0,N,66,8,N,6,48-02515,2
0,2,2,140000.0,1,4,6,2,2,1216.0,6,82,1,2,3,30,1,N,7,48-02516,2
3,2,2,0.0,N,7,8,2,2,448.0,6,0,1,0,N,15,3,N,N,48-02102,2
1,1,2,59800.0,3,9,1,2,2,1984.0,1,501,1,1,4,26,0,N,N,48-02515,2
0,2,2,0.0,2,N,1,2,N,1984.0,N,194,1,1,4,2,N,N,N,48-02515,N
0,1,2,0.0,0,5,1,2,2,1216.0,1,377,1,1,4,56,8,N,4,48-02516,2
0,2,2,N,0,10,1,2,2,448.0,6,382,1,1,N,17,0,N,N,48-02102,2
0,2,2,50000.0,0,7,1,2,2,448.0,1,442,1,1,2,62,0,N,N,48-02102,2
0,2,2,N,1,7,9,2,2,3136.0,6,287,1,2,3,26,1,N,4,48-02510,2
0,2,2,530.0,0,9,1,2,2,1984.0,1,501,1,1,6,35,5,N,18,48-02515,2
0,2,2,118450.0,3,N,1,2,N,3136.0,N,501,1,1,5,3,N,N,N,48-02510,N
0,2,2,28400.0,0,7,2,2,2,1984.0,3,211,1,1,N,62,5,N,N,48-02515,2
0,1,2,68900.0,3,3,1,2,2,3904.0,N,52,1,1,6,61,N,N,N,48-02507,2
0,2,2,70600.0,1,10,1,1,1,3136.0,1,19,1,1,3,62,0,N,N,48-02510,1
0,2,2,N,1,4,1,2,2,1984.0,1,235,1,1,3,56,0,N,N,48-02515,1
0,2,2,N,2,3,1,2,2,1984.0,N,406,1,1,8,12,N,N,N,48-02515,1
0,1,2,11300.0,0,8,1,2,2,3904.0,5,83,1,2,N,29,4,N,5,48-02507,2
1,1,2,30000.0,2,9,1,2,2,1216.0,1,124,1,1,4,49,9,N,4,48-02516,2
0,1,2,60000.0,1,5,1,2,2,448.0,1,501,1,1,3,65,6,N,3,48-02102,2
1,2,2,13400.0,N,4,7,1,1,448.0,4,190,2,0,N,92,1,N,12,48-02101,1
1,2,2,87000.0,2,4,1,2,2,3904.0,6,207,1,2,3,38,0,N,N,48-02507,2
0,1,2,N,0,11,1,2,2,448.0,1,397,1,1,2,63,9,N,9,48-02101,2
0,2,2,1300.0,0,5,1,2,2,3904.0,6,501,1,1,2,62,2,N,N,48-02507,2
0,1,2,30010.0,0,10,1,2,2,1984.0,6,395,1,1,5,28,3,N,11,48-02515,2
0,2,2,N,0,5,1,2,2,3136.0,3,501,1,1,N,88,6,N,N,48-02510,2
0,2,2,304300.0,0,6,1,2,2,3136.0,1,501,1,1,2,65,0,N,N,48-02510,2
0,2,2,0.0,0,8,1,2,2,448.0,6,187,1,2,N,25,2,N,14,48-02101,2
0,1,2,14000.0,0,6,1,2,2,1216.0,6,501,1,1,N,43,0,N,10,48-02516,2
0,2,2,28400.0,2,9,1,2,2,448.0,1,501,1,1,5,74,9,N,1,48-02102,2
0,2,2,N,2,N,1,2,N,3904.0,N,501,1,1,4,4,N,N,N,48-02507,N
0,1,2,24500.0,0,4,2,2,2,3904.0,6,501,1,1,N,45,0,N,11,48-02507,2
1,1,2,215000.0,1,2,1,2,2,448.0,N,196,1,1,5,40,N,N,N,48-02101,2
0,1,2,101200.0,0,9,1,2,2,1216.0,1,501,1,1,2,32,7,N,9,48-02516,2
0,2,2,57100.0,0,6,1,2,2,1216.0,1,501,1,1,2,31,2,N,11,48-02516,2
0,1,2,50180.0,0,7,1,2,2,1216.0,1,501,1,1,3,64,4,N,5,48-02516,2
0,2,2,N,0,5,1,2,2,448.0,1,232,1,1,2,47,7,N,12,48-02102,2
0,1,2,52000.0,2,1,1,2,N,1216.0,N,501,1,1,4,1,N,N,N,48-02516,N
0,2,2,23000.0,2,5,9,2,2,448.0,3,501,1,1,4,75,7,N,11,48-02101,2
0,2,2,70600.0,0,9,9,1,1,1984.0,1,354,1,1,2,59,2,N,11,48-02515,2
1,1,2,N,0,10,1,2,2,448.0,6,501,1,1,3,22,6,N,6,48-02102,2
0,2,2,6400.0,0,N,6,2,1,1984.0,3,501,1,1,N,84,7,N,N,48-02515,2
0,2,2,226000.0,4,2,1,2,2,1984.0,N,129,1,1,5,8,N,N,N,48-02515,2
0,1,2,65300.0,2,4,1,2,2,3904.0,6,501,1,1,4,21,1,N,4,48-02507,2
1,2,2,4400.0,3,7,1,2,2,1216.0,1,501,1,1,6,65,7,N,11,48-02516,2
0,2,2,N,0,4,1,2,2,448.0,6,306,1,1,4,21,3,N,N,48-02101,2
0,1,2,15000.0,0,7,1,2,2,448.0,1,501,1,1,2,63,6,N,16,48-02102,2
0,2,2,30000.0,3,9,1,2,2,1216.0,1,501,1,1,5,49,8,N,N,48-02516,2
1,2,2,79520.0,0,9,1,2,2,448.0,1,232,1,1,2,68,5,N,4,48-02101,2
0,1,2,0.0,0,7,1,2,2,3904.0,1,501,1,1,3,44,8,N,3,48-02507,2
0,2,2,30000.0,0,9,1,2,2,1216.0,N,98,1,2,6,14,4,N,17,48-02516,2
0,1,2,N,0,3,2,2,2,3136.0,4,501,1,1,N,65,3,N,N,48-02510,2
0,1,2,81000.0,3,9,1,2,2,1984.0,2,501,1,1,6,53,5,N,N,48-02515,2
0,2,2,60000.0,2,4,9,2,2,448.0,6,436,1,1,6,25,1,N,7,48-02101,2
0,1,2,32000.0,0,7,1,2,2,3136.0,4,501,1,1,2,8,9,N,1,48-02510,2
0,2,2,40900.0,0,9,1,2,2,3136.0,1,26,1,1,4,49,8,N,6,48-02510,2
0,2,2,N,1,5,1,2,2,3904.0,1,265,1,2,3,67,5,N,12,48-02507,2
0,2,2,295700.0,2,2,1,2,N,448.0,N,501,1,1,4,0,N,N,N,48-02102,N
0,2,2,10000.0,0,5,1,2,1,1216.0,1,501,1,1,5,30,0,N,N,48-02516,2
0,1,2,1700.0,0,4,1,2,2,448.0,6,501,1,1,6,60,0,N,N,48-02102,2
1,2,2,26550.0,2,3,1,2,2,1984.0,N,501,1,1,4,10,N,N,N,48-02515,2
0,2,2,N,0,9,1,2,2,3136.0,1,501,1,1,2,63,7,N,9,48-02510,2
0,2,2,34000.0,1,3,6,2,2,448.0,N,78,1,1,3,9,N,N,N,48-02101,2
0,1,2,N,0,7,9,2,2,3136.0,6,355,1,2,N,17,3,N,3,48-02510,2
0,1,2,0.0,0,10,1,2,2,3136.0,1,192,1,1,2,32,8,N,N,48-02510,2
0,1,2,44200.0,0,1,1,2,2,1984.0,6,252,1,1,N,21,7,N,6,48-02515,2
0,1,2,246700.0,3,3,6,2,2,3904.0,N,501,1,1,5,40,N,N,N,48-02507,2
1,1,2,0.0,3,7,1,2,2,448.0,4,501,1,1,7,55,7,N,3,48-02101,2
0,2,2,48000.0,1,4,1,2,2,1984.0,1,431,1,2,3,49,0,N,15,48-02515,2
0,2,2,0.0,3,3,1,2,2,448.0,N,501,1,1,5,14,N,N,N,48-02101,2
0,1,2,10800.0,0,5,1,2,2,3904.0,1,436,1,1,2,39,7,N,1,48-02507,2
0,2,1,22000.0,0,9,1,2,2,3136.0,1,378,1,1,2,67,6,N,10,48-02510,2
0,1,2,76000.0,2,4,1,2,2,3904.0,6,338,1,1,4,27,0,N,10,48-02507,2
1,1,2,4920.0,0,7,1,2,2,1984.0,1,83,1,1,3,77,9,N,16,48-02515,2
1,1,2,N,2,N,1,2,N,1216.0,N,133,1,2,8,4,N,N,N,48-02516,N
0,1,2,96100.0,4,3,1,2,2,1984.0,N,501,1,1,13,13,N,N,N,48-02515,2
0,1,2,36800.0,0,7,1,2,2,448.0,1,501,1,1,4,26,7,N,15,48-02101,2
0,2,2,60000.0,3,7,1,2,2,3904.0,1,501,1,1,5,31,3,N,3,48-02507,2
0,1,2,65300.0,0,7,1,2,2,1216.0,1,138,1,2,2,48,7,N,4,48-02516,2
0,1,2,N,0,7,1,2,2,448.0,1,501,1,1,4,35,9,N,12,48-02102,2
0,1,2,44400.0,2,2,1,2,2,448.0,N,185,1,1,4,9,N,N,N,48-02102,2
0,2,2,N,2,2,1,2,N,448.0,N,184,1,1,4,0,N,N,N,48-02102,N
1,1,2,N,0,10,8,2,1,1984.0,3,338,1,1,N,84,6,N,13,48-02515,2
1,1,2,35000.0,2,11,1,2,2,448.0,1,501,1,1,5,36,9,N,4,48-02102,2
0,1,2,48500.0,0,7,2,2,2,448.0,6,436,1,1,N,18,0,N,N,48-02102,2
0,1,2,185900.0,0,5,1,2,2,1984.0,1,311,1,1,5,76,7,N,10,48-02515,2
2,1,2,91000.0,1,9,1,2,2,3136.0,1,489,1,1,3,40,6,N,5,48-02510,2
1,2,2,26400.0,0,8,1,2,2,3904.0,1,245,1,2,2,35,5,N,9,48-02507,2
2,2,2,42800.0,1,9,1,2,2,3136.0,1,382,1,1,3,48,6,N,11,48-02510,2
0,1,2,N,0,N,1,2,N,1216.0,N,246,1,1,4,0,N,N,N,48-02516,N
1,1,2,24000.0,0,7,1,2,2,3904.0,1,365,1,2,2,27,6,N,9,48-02507,2
0,2,2,15000.0,0,8,1,2,2,1216.0,4,304,1,2,N,62,5,N,12,48-02516,2
0,1,2,109400.0,0,12,1,2,2,448.0,1,501,1,1,2,46,9,1,4,48-02102,2
0,2,2,N,1,N,1,1,N,448.0,N,413,1,1,3,4,N,N,N,48-02101,N
0,2,2,0.0,2,3,1,2,2,448.0,N,501,1,2,4,8,N,N,N,48-02101,2
0,1,2,50800.0,N,8,9,2,2,3520.0,6,241,1,2,4,16,5,N,3,48-02515,2
0,2,2,N,0,7,1,2,2,448.0,4,501,1,1,N,58,5,N,N,48-02101,2
1,2,2,172480.0,0,11,1,2,2,448.0,1,403,1,1,2,72,1,N,N,48-02101,2
0,2,2,9620.0,0,7,9,2,2,3136.0,3,501,1,1,N,80,2,N,N,48-02510,2
0,2,2,N,3,3,1,2,2,448.0,N,501,1,1,5,7,N,N,N,48-02101,2
0,2,2,176600.0,0,9,1,2,2,3136.0,1,93,1,1,2,43,3,N,N,48-02510,2
0,2,2,0.0,1,6,1,2,1,3136.0,4,125,1,2,3,62,4,N,6,48-02510,2
0,1,2,15000.0,1,4,1,2,2,1216.0,N,501,1,1,3,8,N,N,N,48-02516,2
0,1,2,65000.0,0,3,1,2,2,448.0,6,501,1,1,6,16,0,N,N,48-02102,2
0,1,2,50180.0,0,9,1,2,2,448.0,1,302,1,1,3,51,9,N,9,48-02101,2
2,2,2,18000.0,3,9,1,2,2,1984.0,2,501,1,1,5,55,7,N,10,48-02515,2
0,1,2,13400.0,3,3,1,2,2,1216.0,N,501,1,2,4,6,N,N,N,48-02516,2
1,1,2,334700.0,0,4,1,2,2,1984.0,6,306,1,2,N,27,0,N,N,48-02515,2
0,1,2,6300.0,3,2,1,2,N,1216.0,N,336,1,2,5,1,N,N,N,48-02516,N
0,2,2,107730.0,0,5,1,2,2,3904.0,1,183,1,1,2,52,4,N,N,48-02507,2
0,2,2,46300.0,5,5,1,2,2,1984.0,2,149,2,0,6,64,0,N,N,48-02515,2
1,1,2,20800.0,3,N,1,2,N,1216.0,N,501,1,2,5,0,N,N,N,48-02516,N
1,2,2,19700.0,3,3,8,2,2,1984.0,N,501,1,1,5,7,N,N,N,48-02515,2
0,1,2,62000.0,0,5,1,2,2,448.0,1,501,1,1,4,37,7,N,4,48-02102,2
1,2,2,0.0,1,5,1,2,2,3136.0,1,399,1,1,2,80,1,N,1,48-02510,2
0,1,2,10500.0,3,5,1,2,2,448.0,6,501,1,1,5,24,4,N,14,48-02101,2
0,2,2,103000.0,2,9,1,2,2,1216.0,1,97,1,1,4,48,9,N,4,48-02516,2
0,2,2,30000.0,1,7,1,2,2,3136.0,3,327,1,1,2,75,6,N,10,48-02510,2
2,1,2,55100.0,3,9,1,2,2,1984.0,6,0,1,1,5,37,6,N,6,48-02515,2
0,1,2,13400.0,0,3,1,2,1,448.0,4,85,1,2,N,62,3,5,4,48-02101,2
0,1,2,N,2,7,1,2,2,3136.0,1,492,1,1,4,53,2,N,N,48-02510,2
0,2,2,80000.0,0,7,1,2,2,1984.0,1,501,1,1,4,45,8,N,12,48-02515,2
0,2,2,N,1,6,1,2,2,1216.0,6,450,1,1,5,48,2,N,14,48-02516,1
0,2,2,25000.0,0,6,1,2,2,1984.0,3,9,1,1,N,40,8,N,10,48-02515,2
1,2,2,0.0,2,9,2,2,2,1984.0,6,242,1,2,4,38,2,N,14,48-02515,2
0,2,2,268000.0,0,7,1,2,2,448.0,1,501,1,1,2,65,7,N,7,48-02101,2
0,1,2,172480.0,0,6,1,2,2,3904.0,6,336,1,2,N,16,4,N,N,48-02507,2
0,2,2,58130.0,3,9,9,2,2,1216.0,6,501,1,2,6,15,2,N,6,48-02516,2
0,2,2,36800.0,2,9,1,2,2,3520.0,N,501,1,2,5,35,0,N,0,48-02515,2
1,1,2,123900.0,1,1,1,2,N,448.0,N,307,1,2,4,3,N,5,N,48-02102,N
1,1,2,215000.0,3,3,1,2,2,448.0,N,232,1,1,5,5,N,N,N,48-02101,2
0,2,2,N,0,1,1,2,2,448.0,3,450,1,1,2,80,2,N,N,48-02101,2
0,2,2,N,0,11,1,2,2,448.0,4,324,1,1,5,44,9,N,4,48-02101,2
0,2,2,40000.0,2,7,1,2,2,1984.0,1,284,1,1,5,34,4,N,N,48-02515,2
0,2,2,95000.0,0,10,1,2,2,448.0,1,426,1,1,3,32,9,N,9,48-02101,2
0,1,2,N,2,9,1,2,2,448.0,1,501,1,1,4,38,6,N,15,48-02102,2
0,2,2,334700.0,0,8,1,2,2,3136.0,5,257,1,1,3,45,6,N,8,48-02510,2
0,2,2,57100.0,0,8,1,2,2,3136.0,4,501,1,1,N,51,7,N,11,48-02510,2
0,1,1,100000.0,0,5,1,2,2,448.0,1,336,1,2,3,72,0,N,2,48-02101,2
0,1,2,315600.0,3,3,1,2,1,1216.0,N,501,1,1,7,7,N,N,N,48-02516,2
0,2,1,13400.0,4,3,1,2,2,1984.0,N,180,1,1,6,43,N,N,N,48-02515,2
0,2,2,N,0,4,1,2,2,1216.0,6,501,1,1,N,19,2,4,11,48-02516,2
0,2,2,0.0,0,6,1,2,2,1984.0,1,501,1,1,2,60,2,N,N,48-02515,2
0,2,2,20600.0,3,3,1,2,2,448.0,N,501,1,1,7,13,N,N,N,48-02102,2
0,2,2,11300.0,0,9,1,2,2,448.0,1,501,1,1,2,57,6,N,12,48-02102,1
0,2,2,50000.0,0,9,1,2,2,3136.0,6,501,1,1,2,20,2,N,10,48-02510,2
0,1,2,N,3,9,2,2,2,3904.0,1,378,1,2,6,69,5,N,15,48-02507,2
0,2,2,22500.0,0,5,1,2,2,3904.0,1,501,1,1,4,66,1,N,12,48-02507,1
0,2,2,65000.0,N,10,3,2,2,448.0,6,494,1,2,2,46,5,N,18,48-02101,2
1,2,2,58430.0,1,5,8,2,2,448.0,4,501,1,1,3,36,5,N,9,48-02102,2
0,2,2,315600.0,0,5,1,2,2,448.0,1,501,1,1,4,78,3,N,N,48-02102,2
0,2,2,176600.0,3,7,1,2,2,448.0,6,476,1,1,5,15,0,N,N,48-02101,2
0,1,2,50260.0,0,5,1,2,1,448.0,1,380,1,1,2,87,4,N,7,48-02101,2
0,1,2,36800.0,0,9,1,2,2,3904.0,1,148,1,1,4,50,8,N,16,48-02507,2
0,1,2,N,0,8,2,2,2,448.0,4,213,1,2,3,38,9,N,9,48-02101,2
0,2,2,800.0,0,7,1,2,2,1216.0,1,374,1,1,2,50,4,N,12,48-02516,2
0,1,2,19000.0,0,5,1,2,2,1984.0,1,263,1,1,2,68,9,N,4,48-02515,2
0,1,2,22500.0,2,1,1,2,2,448.0,1,501,1,1,5,38,4,N,N,48-02101,2
0,1,2,6000.0,N,9,1,2,2,1984.0,4,N,1,0,N,77,4,N,12,48-02515,2
0,1,2,N,0,9,1,2,2,448.0,1,339,1,1,4,35,6,N,14,48-02101,2
0,1,2,0.0,0,6,1,2,1,3904.0,1,501,1,1,4,66,3,N,13,48-02507,2
1,2,2,76160.0,0,9,1,2,2,3136.0,1,442,1,1,2,76,6,N,11,48-02510,2
0,1,1,48500.0,0,4,1,1,1,1984.0,4,404,1,1,N,46,2,N,N,48-02515,N
0,2,2,36300.0,0,5,1,2,2,3136.0,3,311,1,1,N,71,2,N,10,48-02510,2
0,2,2,30010.0,1,7,1,2,2,448.0,6,501,1,1,3,18,6,N,14,48-02101,2
1,2,2,50000.0,0,5,1,2,2,1984.0,1,359,1,1,2,65,0,N,N,48-02515,2
1,2,2,150000.0,1,5,1,2,2,448.0,1,293,1,1,3,37,0,N,N,48-02101,2
0,2,2,33500.0,1,7,1,2,2,3136.0,3,216,1,1,3,25,7,N,N,48-02510,2
0,2,2,20600.0,2,N,1,1,N,1216.0,N,369,1,2,4,1,N,2,N,48-02516,N
0,1,2,334700.0,0,4,1,2,2,1216.0,6,501,1,1,6,17,0,N,N,48-02516,1
0,2,2,176600.0,2,5,1,2,2,448.0,1,501,1,1,5,41,2,N,5,48-02101,2
0,1,2,75000.0,0,12,1,2,2,448.0,1,257,1,1,5,68,9,N,9,48-02101,2
1,2,2,N,4,4,8,2,2,3904.0,6,268,1,1,13,17,1,N,15,48-02507,2
0,2,2,0.0,2,5,1,2,2,448.0,4,174,1,1,4,36,1,N,N,48-02101,2
0,2,2,57500.0,0,4,1,2,2,3136.0,4,267,1,1,2,54,5,N,11,48-02510,2
0,2,2,88270.0,0,9,1,2,2,1216.0,6,501,1,1,N,20,4,N,6,48-02516,2
0,2,2,27400.0,0,12,2,2,2,3136.0,1,162,1,2,2,54,2,N,N,48-02510,2
0,2,2,325300.0,0,4,1,2,2,1216.0,6,501,1,1,N,26,8,N,6,48-02516,2
0,2,2,24000.0,0,7,6,2,2,448.0,1,124,1,1,3,24,2,N,11,48-02101,2
0,1,2,15000.0,0,7,1,2,2,448.0,4,450,1,1,6,22,5,N,11,48-02102,2
0,2,2,N,0,5,2,2,1,3136.0,1,501,1,1,3,58,3,N,N,48-02510,2
0,2,2,176600.0,1,8,1,2,2,3904.0,1,448,1,2,3,69,8,N,12,48-02507,2
0,1,2,0.0,0,4,1,2,2,1216.0,6,184,1,1,4,16,4,N,7,48-02516,2
0,2,2,N,1,3,1,2,2,448.0,N,413,1,1,8,14,N,N,N,48-02101,2
0,1,2,800.0,0,8,1,2,2,448.0,6,218,1,1,N,17,7,N,14,48-02101,2
0,2,1,39500.0,0,5,1,2,2,3136.0,3,202,1,1,N,25,4,N,N,48-02510,2
1,1,2,100000.0,0,7,8,2,2,3904.0,1,106,1,1,3,63,6,N,6,48-02507,2
1,2,2,34000.0,3,3,8,2,2,448.0,N,412,1,1,7,10,N,N,N,48-02101,2
1,1,2,93000.0,2,8,1,2,2,448.0,1,245,1,1,4,43,5,N,12,48-02101,2
0,1,2,19800.0,3,2,1,2,N,3136.0,N,421,1,1,5,1,N,N,N,48-02510,N
0,1,2,0.0,1,5,1,2,2,448.0,1,501,1,2,2,73,6,N,4,48-02101,2
0,2,2,4400.0,1,11,1,2,2,1984.0,1,384,1,1,2,64,8,N,N,48-02515,2
0,1,2,349100.0,0,5,1,2,2,448.0,3,501,1,1,N,83,5,N,5,48-02102,2
1,2,2,N,2,4,1,2,2,3904.0,N,501,1,1,5,11,N,N,N,48-02507,2
0,2,2,N,1,9,1,2,2,448.0,1,298,1,1,3,48,0,N,N,48-02101,2
0,1,2,34000.0,0,6,1,2,2,448.0,6,501,1,1,N,33,1,N,N,48-02101,2
0,1,1,186700.0,0,3,1,2,2,448.0,N,471,1,1,3,13,N,N,N,48-02102,2
