HISP,SEX,DEAR,PINCP,NOC,EDU,RAC1P,DEYE,DPHY,DENSITY,MSP,POVPIP,HOUSING_TYPE,OWN_RENT,NPF,AGEP,PINCP_DECILE,DVET,INDP_CAT,PUMA,DREM
2,2,2,80000.0,3,2,1,2,2,448.0,N,460,1,2,5,6,N,N,N,48-02102,2
0,1,2,15000.0,1,7,1,2,2,448.0,1,138,1,1,3,51,9,N,6,48-02102,2
0,2,2,0.0,2,7,1,2,2,3136.0,6,358,1,2,4,7,0,N,9,48-02510,2
0,1,2,40000.0,0,7,1,2,2,1216.0,1,501,1,1,2,53,8,N,4,48-02516,2
0,2,2,95600.0,3,9,1,2,2,1216.0,1,501,1,1,5,44,8,N,8,48-02516,2
0,2,2,18000.0,0,5,1,2,1,448.0,3,501,1,1,3,81,6,N,15,48-02102,2
0,2,2,45000.0,0,9,3,2,2,3136.0,6,473,1,1,2,21,7,4,11,48-02510,2
0,2,1,0.0,0,6,2,2,2,448.0,5,501,1,1,3,75,0,N,12,48-02101,2
0,2,2,N,1,3,1,2,2,448.0,N,491,1,1,3,53,N,N,N,48-02101,2
0,2,2,N,1,8,1,2,1,3136.0,4,351,1,1,3,6,0,N,N,48-02510,1
0,2,2,0.0,0,9,2,2,2,448.0,1,69,1,1,6,66,9,N,6,48-02101,2
0,1,2,36000.0,0,10,1,2,2,448.0,1,379,1,1,2,55,3,N,N,48-02102,2
0,2,2,8604.0,0,9,1,2,2,1984.0,1,501,1,1,2,60,4,N,11,48-02515,2
0,1,2,50000.0,3,7,1,2,2,1984.0,1,501,1,1,7,49,8,N,3,48-02515,2
0,1,2,22000.0,0,5,1,2,2,3136.0,1,123,1,2,2,55,4,N,3,48-02510,2
1,2,2,517700.0,0,5,1,2,2,448.0,1,481,1,1,3,49,5,N,6,48-02101,2
0,2,2,0.0,1,5,1,2,2,448.0,6,86,1,1,3,17,5,N,6,48-02101,2
0,2,2,120000.0,0,7,2,2,2,3904.0,1,501,1,2,2,44,8,N,8,48-02507,1
0,2,2,26100.0,N,4,2,2,2,1984.0,6,340,2,0,N,27,0,5,N,48-02515,2
0,1,2,N,3,3,1,2,2,3904.0,N,139,1,1,6,10,N,N,N,48-02507,2
0,2,2,50000.0,2,3,1,2,2,448.0,N,499,1,1,4,9,N,N,N,48-02101,2
0,2,2,64000.0,2,1,1,2,2,3904.0,N,501,1,1,5,9,N,N,N,48-02507,1
0,1,2,21000.0,2,N,2,2,N,3136.0,N,501,1,1,3,0,N,5,N,48-02510,N
0,2,2,50000.0,0,3,1,2,2,448.0,1,501,1,1,2,60,2,N,N,48-02102,2
0,2,2,12000.0,0,9,1,1,2,3904.0,1,501,1,1,2,59,4,N,14,48-02507,2
0,1,2,N,0,1,1,2,2,448.0,1,501,1,1,2,26,4,N,N,48-02102,2
0,2,2,483000.0,0,5,1,2,2,448.0,6,394,1,1,N,24,3,N,14,48-02101,2
4,1,2,50000.0,0,5,8,2,2,1984.0,4,501,1,1,N,71,7,N,14,48-02515,2
0,2,2,70000.0,0,6,1,2,1,1984.0,4,252,1,2,2,72,2,N,N,48-02515,2
0,2,2,70000.0,0,5,1,2,2,3136.0,6,501,1,1,5,21,5,N,9,48-02510,2
0,1,2,12000.0,0,6,1,2,2,448.0,6,379,1,1,N,19,9,N,9,48-02102,2
0,2,2,N,3,7,1,2,2,1216.0,6,147,1,2,5,15,3,N,N,48-02516,2
0,2,1,30000.0,0,9,9,2,2,3904.0,6,147,1,1,2,16,2,N,11,48-02507,2
0,1,2,N,1,2,1,2,2,3136.0,N,378,1,2,4,92,N,N,N,48-02510,2
0,2,2,58000.0,0,5,1,2,2,448.0,1,501,1,1,3,72,0,N,N,48-02101,2
0,2,2,35800.0,0,5,1,2,2,448.0,4,501,1,1,N,57,3,N,N,48-02101,2
1,2,2,2900.0,3,3,8,2,2,1216.0,N,340,1,2,7,5,N,N,N,48-02516,2
0,2,2,3000.0,2,9,1,2,2,1984.0,6,454,1,1,4,15,1,N,14,48-02515,2
0,1,2,483000.0,1,N,1,2,N,448.0,N,501,1,1,3,2,N,N,N,48-02101,N
0,2,2,497400.0,2,4,1,2,2,1216.0,1,487,1,1,4,55,6,N,7,48-02516,2
0,2,2,N,1,9,1,2,2,3136.0,4,501,1,1,N,28,7,N,14,48-02510,2
0,2,2,N,2,N,1,2,N,448.0,N,237,1,1,4,0,N,N,N,48-02102,N
0,1,2,62000.0,0,5,1,2,2,448.0,1,501,1,1,2,65,6,N,7,48-02102,2
1,2,2,16100.0,0,N,1,2,N,1984.0,N,327,1,1,3,0,N,N,N,48-02515,N
0,2,2,58000.0,0,5,1,2,2,3904.0,1,259,1,1,2,48,4,N,12,48-02507,2
0,2,2,60000.0,0,9,1,2,2,448.0,1,113,1,1,7,35,8,N,7,48-02101,2
0,1,2,13100.0,0,1,1,2,2,1984.0,1,501,1,1,3,42,6,N,2,48-02515,2
0,1,2,N,2,7,1,2,2,1216.0,6,226,1,2,3,17,4,N,15,48-02516,1
0,1,2,0.0,7,N,1,2,N,1984.0,N,179,1,2,6,2,N,N,N,48-02515,2
0,2,2,1300.0,0,5,1,2,2,1984.0,1,501,1,1,2,62,3,N,N,48-02515,2
1,2,2,N,0,4,1,2,2,1984.0,6,501,1,1,2,25,5,N,6,48-02515,2
0,1,2,60000.0,0,5,1,2,2,3904.0,1,457,1,1,2,66,7,N,6,48-02507,2
0,2,2,192800.0,0,3,1,2,2,3136.0,3,118,1,1,2,66,2,N,N,48-02510,2
1,2,2,0.0,2,6,1,2,2,448.0,6,305,1,2,5,23,1,N,6,48-02101,2
0,1,2,0.0,0,8,2,2,2,3904.0,6,142,1,1,N,19,4,N,3,48-02507,2
0,2,2,40000.0,1,7,2,2,2,3904.0,4,335,1,2,2,54,3,N,10,48-02507,2
0,2,2,50000.0,0,7,1,2,2,3136.0,4,327,1,1,5,56,0,N,8,48-02510,2
0,1,2,375000.0,0,9,1,2,2,3904.0,6,499,1,2,N,26,4,N,N,48-02507,2
1,2,2,60000.0,2,3,1,2,2,1216.0,N,378,1,2,4,7,N,N,N,48-02516,2
0,2,2,24000.0,0,8,1,2,2,448.0,1,172,1,2,2,52,4,N,5,48-02101,2
0,1,2,120000.0,1,12,1,2,2,3136.0,1,498,1,1,3,57,2,N,10,48-02510,2
0,1,2,N,3,3,1,2,2,3136.0,N,57,1,2,4,8,N,N,N,48-02510,2
0,1,2,37300.0,3,2,1,2,2,1216.0,N,321,1,1,5,11,N,N,N,48-02516,2
1,2,2,0.0,2,3,1,2,2,1216.0,N,427,1,1,4,11,N,N,N,48-02516,2
0,2,2,840000.0,0,5,1,2,2,3136.0,3,475,1,1,3,75,3,N,N,48-02510,2
0,1,2,N,1,1,1,2,N,448.0,N,184,1,2,6,3,N,N,N,48-02102,N
0,1,2,N,0,7,1,2,2,448.0,1,384,1,1,2,69,8,N,7,48-02102,2
0,2,2,N,1,3,1,2,2,3904.0,1,501,1,1,3,43,0,N,N,48-02507,2
0,1,2,8800.0,0,9,1,2,2,3136.0,1,290,1,1,2,65,7,N,3,48-02510,2
0,1,2,40590.0,0,9,1,2,2,1984.0,1,481,1,1,2,68,6,N,11,48-02515,2
0,1,1,100000.0,0,9,1,2,2,448.0,1,323,1,1,2,69,7,N,10,48-02101,2
0,1,2,40000.0,0,9,1,2,2,3904.0,1,501,1,1,2,64,8,N,7,48-02507,2
0,2,2,40000.0,1,7,1,2,2,448.0,6,158,1,1,3,26,1,N,N,48-02101,2
0,2,2,N,0,5,1,2,2,448.0,1,474,1,1,3,62,3,N,15,48-02102,1
0,2,2,1700.0,0,10,1,2,2,1984.0,1,473,1,1,2,60,9,N,N,48-02515,2
0,1,2,N,0,9,1,2,2,3136.0,1,384,1,1,2,68,8,N,9,48-02510,2
0,1,2,41000.0,0,10,1,2,2,448.0,1,338,1,2,2,71,7,N,15,48-02102,2
0,1,2,325300.0,1,8,2,2,2,3904.0,6,501,1,1,3,15,0,N,8,48-02507,2
0,2,2,483000.0,N,6,1,2,1,448.0,4,N,2,0,N,92,0,N,N,48-02102,1
0,1,2,28000.0,0,5,1,2,2,448.0,2,257,1,1,4,38,6,N,3,48-02102,2
0,1,2,70000.0,0,5,1,2,2,448.0,1,475,1,1,3,61,6,N,15,48-02101,2
0,1,2,140000.0,3,9,1,2,2,3136.0,1,250,1,1,5,41,9,N,16,48-02510,2
0,2,2,5450.0,0,7,1,2,1,1984.0,3,313,1,1,N,76,3,N,N,48-02515,2
0,2,2,43000.0,3,3,1,2,2,832.0,N,501,1,1,5,8,N,N,N,48-02516,2
0,1,2,60000.0,0,7,1,2,2,3136.0,1,243,1,1,3,62,9,N,8,48-02510,2
0,2,2,32300.0,1,6,1,2,2,1216.0,4,467,1,1,3,39,6,N,14,48-02516,2
0,2,2,30000.0,0,9,1,2,2,1984.0,4,107,1,2,2,62,2,N,N,48-02515,2
0,1,2,48000.0,0,5,1,2,2,1984.0,1,193,1,2,2,47,2,N,4,48-02515,2
0,2,1,31960.0,N,8,1,2,2,3904.0,3,N,3,0,N,13,8,N,11,48-02507,2
0,2,2,60000.0,0,5,1,2,2,1216.0,4,501,1,1,5,62,1,N,15,48-02516,2
0,1,2,N,1,9,1,2,2,448.0,1,501,1,1,3,30,9,N,7,48-02102,2
0,1,2,70000.0,0,7,1,2,2,1984.0,4,439,1,2,N,56,6,N,5,48-02515,2
1,2,2,0.0,3,3,8,2,2,3904.0,N,495,1,2,5,7,N,N,N,48-02507,2
0,1,2,13000.0,0,10,1,2,2,3136.0,1,501,1,1,3,69,9,N,10,48-02510,2
0,1,2,2330.0,7,1,2,2,N,3904.0,N,145,1,2,6,2,N,N,N,48-02507,N
0,2,2,N,0,5,2,2,2,448.0,1,391,1,1,2,69,2,N,N,48-02101,2
1,1,2,50000.0,1,3,8,2,2,448.0,6,501,1,1,3,21,7,N,4,48-02101,2
0,2,2,13000.0,0,9,1,2,2,3136.0,6,444,1,1,3,65,7,N,10,48-02510,2
1,2,2,32000.0,0,9,1,2,2,1984.0,1,280,1,1,2,45,8,N,11,48-02515,2
0,2,2,85500.0,0,5,1,2,2,448.0,6,85,1,2,N,33,6,N,15,48-02102,2
0,2,2,N,1,5,1,2,2,3136.0,1,385,1,1,4,35,8,N,11,48-02510,2
0,1,2,60000.0,3,7,1,1,2,448.0,6,226,1,2,6,34,6,N,10,48-02101,2
1,2,2,86000.0,2,2,8,2,2,3136.0,N,437,1,1,4,14,N,N,N,48-02510,2
0,2,2,41500.0,0,9,1,2,2,3136.0,3,501,1,1,6,84,7,N,6,48-02510,2
0,2,2,0.0,0,7,1,2,2,448.0,1,387,1,1,3,53,0,N,N,48-02101,2
0,2,2,40000.0,2,5,1,2,2,1216.0,1,397,1,1,4,37,7,N,14,48-02516,2
0,1,2,N,0,9,1,2,2,3904.0,1,252,1,1,2,47,9,N,N,48-02507,2
1,2,2,16000.0,2,4,1,2,2,1216.0,6,501,1,1,4,19,0,N,N,48-02516,2
0,2,2,N,1,1,1,2,2,448.0,N,358,1,2,3,11,N,N,N,48-02102,2
0,2,2,150000.0,2,N,2,2,N,1216.0,N,238,1,2,4,0,N,N,N,48-02516,N
0,1,2,49000.0,0,6,1,2,1,3136.0,3,271,1,2,N,92,4,N,N,48-02510,1
0,1,2,N,1,1,2,2,N,448.0,N,127,1,2,3,1,N,N,N,48-02101,N
0,1,2,27000.0,1,7,1,2,2,3136.0,1,501,1,1,4,49,6,N,17,48-02510,2
0,2,2,63060.0,0,8,1,2,2,1984.0,1,501,1,1,3,62,4,N,11,48-02515,2
1,1,2,2500.0,0,7,1,2,2,448.0,1,501,1,1,4,33,7,N,10,48-02102,2
0,2,1,96700.0,0,7,1,2,2,448.0,1,147,1,1,2,53,3,N,N,48-02102,2
0,1,2,2900.0,0,9,1,2,2,3136.0,1,501,1,1,2,55,8,N,16,48-02510,2
0,2,2,10.0,0,9,1,2,2,1216.0,1,501,1,1,2,56,0,N,N,48-02516,2
0,1,2,8604.0,4,3,6,2,2,3136.0,N,501,1,1,6,12,N,N,N,48-02510,2
0,1,2,160000.0,4,3,1,2,2,1216.0,N,501,1,1,6,27,N,N,N,48-02516,2
0,2,2,46500.0,1,10,1,2,2,1216.0,1,374,1,1,5,32,7,N,12,48-02516,2
0,2,2,95700.0,0,9,1,2,2,3904.0,1,469,1,1,2,50,3,N,N,48-02507,2
0,1,2,N,0,5,1,2,2,448.0,4,501,1,2,N,57,5,N,7,48-02102,2
0,2,2,N,0,4,1,2,2,3136.0,3,257,1,1,N,76,3,N,N,48-02510,2
0,2,2,55000.0,1,N,1,2,N,448.0,N,97,1,2,2,4,N,N,N,48-02102,N
0,1,2,0.0,0,6,1,2,2,1984.0,1,198,1,1,2,53,8,N,N,48-02515,2
0,1,2,0.0,0,5,1,2,2,3136.0,1,501,1,1,2,53,5,N,15,48-02510,2
0,2,2,N,2,8,1,2,2,448.0,1,113,1,1,4,43,3,N,16,48-02102,2
3,2,2,N,N,3,9,2,2,448.0,4,501,1,1,3,47,0,N,N,48-02101,2
0,2,2,N,0,7,1,2,2,1984.0,2,501,1,1,3,63,0,N,N,48-02515,2
4,1,2,20000.0,2,7,1,2,2,1216.0,1,501,1,1,4,27,9,N,10,48-02516,2
0,2,2,60000.0,0,5,1,2,2,448.0,1,501,1,1,4,79,1,N,14,48-02101,2
0,2,2,0.0,0,5,1,2,2,448.0,1,434,1,1,2,78,4,N,14,48-02101,2
0,2,2,49000.0,2,3,1,2,2,3136.0,N,272,1,1,4,11,N,N,N,48-02510,2
0,1,2,55000.0,5,3,1,2,2,448.0,6,N,2,0,7,17,4,N,0,48-02101,2
0,2,2,28000.0,0,9,1,2,2,448.0,1,105,1,1,2,68,8,N,12,48-02101,2
0,1,2,N,2,8,1,2,2,448.0,1,419,1,1,3,31,8,N,10,48-02101,2
0,2,2,27000.0,1,9,1,2,2,448.0,1,501,1,1,4,35,0,N,5,48-02101,2
0,1,2,230500.0,1,5,1,2,2,448.0,1,241,1,1,2,36,8,N,4,48-02102,2
0,2,2,13000.0,11,4,1,2,2,448.0,5,407,1,1,6,16,0,N,N,48-02101,2
0,2,2,0.0,2,5,1,2,2,448.0,6,501,1,1,4,16,1,N,14,48-02101,2
1,1,1,48000.0,6,3,1,2,2,448.0,N,217,1,1,8,54,N,N,N,48-02102,2
0,1,2,N,0,9,9,2,2,3136.0,1,311,1,1,2,65,8,N,N,48-02510,2
1,2,2,118400.0,4,3,1,2,2,448.0,N,116,1,2,6,71,N,N,N,48-02101,2
0,1,2,21000.0,4,4,2,2,2,448.0,6,N,2,0,6,15,0,3,N,48-02101,N
0,2,2,0.0,0,8,1,2,2,1216.0,1,501,1,1,2,68,3,N,N,48-02516,2
0,2,2,50000.0,0,4,6,2,1,448.0,1,148,1,1,2,62,2,N,N,48-02101,1
0,2,2,41200.0,0,6,2,2,2,448.0,4,289,1,2,N,66,5,N,10,48-02102,2
0,2,2,37000.0,0,10,1,2,2,3136.0,1,182,1,1,2,56,7,N,16,48-02510,2
4,2,2,38300.0,0,6,1,2,2,3904.0,4,501,1,1,7,76,1,N,N,48-02507,2
