PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
48-02101,16,2,1,0,1,2,4,1,1,448.0,7181,N,5,64880.0,2,390,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02101,83,1,N,0,1,2,4,1,1,448.0,9160,N,3,151450.0,N,159,N,2,2,2,2,486.8,179.2
48-02101,10,1,N,0,2,0,4,1,1,448.0,6080,N,3,15400.0,N,381,N,2,2,2,2,33.2,25.6
48-02510,47,2,3,0,1,N,N,3,0,3136.0,N,N,5,106700.0,9,373,N,2,2,2,2,33.2,25.6
48-02516,58,1,1,0,1,2,3,1,1,1216.0,8562,N,12,62800.0,7,159,N,2,2,2,2,285.2,281.6
48-02102,23,1,6,0,8,1,13,1,1,448.0,7670,10,7,N,1,89,N,2,1,2,2,33.2,25.6
48-02101,60,2,4,0,2,0,N,1,1,448.0,7280,16,3,15400.0,2,501,N,2,2,2,2,33.2,25.6
48-02507,88,2,4,0,1,0,2,1,2,3904.0,5580,16,3,104000.0,5,501,N,2,2,2,2,486.8,179.2
48-02515,53,2,1,0,2,0,2,1,2,1984.0,8770,10,9,41980.0,8,466,N,2,2,2,2,33.2,76.80000000000001
48-02102,17,2,1,1,1,0,2,1,1,448.0,6080,N,9,94200.0,5,129,N,2,2,2,2,33.2,25.6
48-02510,44,2,1,0,1,0,2,1,1,3136.0,6370,12,9,9900.0,9,414,N,2,2,2,2,184.4,179.2
48-02102,72,1,6,0,1,3,5,1,2,448.0,N,N,8,250000.0,3,113,N,2,2,2,2,33.2,76.80000000000001
48-02510,25,1,1,1,1,0,2,1,1,3136.0,N,N,8,0.0,7,501,N,2,1,2,2,33.2,76.80000000000001
48-02102,15,2,1,1,1,0,2,1,1,448.0,2180,12,7,15800.0,5,501,N,2,2,2,2,134.0,128.0
48-02507,3,1,1,0,1,3,5,1,1,3904.0,N,3,6,7800.0,8,426,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02507,14,2,4,0,1,2,3,1,1,3904.0,8870,7,5,68200.0,2,102,N,2,2,2,2,33.2,25.6
48-02516,6,1,N,0,1,0,4,1,1,1216.0,1190,N,3,17300.0,N,172,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02515,57,2,6,0,1,0,5,1,1,1984.0,7390,14,5,N,5,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02515,54,1,N,0,1,0,5,1,1,1984.0,N,N,N,167600.0,N,501,N,N,N,2,2,33.2,25.6
48-02510,77,1,1,1,1,0,3,1,1,3136.0,N,11,7,72300.0,6,45,N,2,2,2,1,83.60000000000001,128.0
48-02102,22,1,4,0,1,0,N,1,2,448.0,8590,12,9,56190.0,8,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02507,2,2,1,0,1,0,2,1,1,3904.0,290,9,5,52000.0,0,501,N,1,2,2,2,83.60000000000001,76.80000000000001
48-02516,54,1,1,0,1,0,2,1,1,448.0,7870,4,10,76160.0,2,501,N,2,2,2,2,33.2,76.80000000000001
48-02510,2,1,1,0,1,2,4,1,1,3136.0,4560,11,9,N,8,377,N,2,2,2,2,386.0,128.0
48-02102,17,1,1,1,1,0,2,1,1,448.0,8562,4,9,77400.0,2,338,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02507,71,1,2,0,1,2,6,1,1,3904.0,N,N,7,350.0,3,500,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02101,9,2,1,0,1,1,3,1,1,448.0,8770,10,5,0.0,6,501,N,2,2,2,2,33.2,25.6
48-02101,84,1,1,0,1,0,2,1,1,448.0,7870,N,7,68200.0,7,426,N,2,2,2,2,33.2,25.6
48-02507,54,2,4,0,1,0,5,1,1,3904.0,7181,6,4,N,2,109,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02510,52,2,N,1,1,0,3,1,1,3136.0,6672,N,8,94200.0,N,89,N,2,2,2,2,33.2,25.6
48-02515,68,2,1,0,1,2,4,1,2,1984.0,7870,11,7,278000.0,5,501,N,2,2,2,2,83.60000000000001,128.0
48-02516,42,2,N,0,5,0,4,1,1,1216.0,N,N,1,62800.0,N,89,N,N,N,2,2,33.2,25.6
48-02102,88,1,1,1,1,2,4,1,1,448.0,5391,6,9,53100.0,5,129,N,2,2,2,2,285.2,281.6
48-02507,14,2,6,0,1,0,2,1,1,3904.0,N,N,6,15800.0,3,501,2,2,2,2,2,33.2,25.6
48-02507,53,1,N,2,1,0,6,1,1,3904.0,3990,N,8,450.0,N,138,N,2,2,2,2,234.8,435.20000000000005
48-02102,47,1,6,0,1,1,13,1,1,448.0,470,7,4,80430.0,N,10,N,2,2,2,2,33.2,76.80000000000001
48-02516,34,2,4,0,1,3,5,1,1,448.0,N,7,10,106700.0,5,276,N,2,2,2,2,33.2,25.6
48-02101,70,1,4,0,1,0,N,1,1,448.0,290,10,9,0.0,8,251,N,2,2,2,2,33.2,25.6
48-02507,56,1,1,0,1,0,2,1,2,3904.0,N,4,9,52000.0,3,414,N,2,2,2,2,134.0,25.6
48-02510,88,2,1,0,1,0,4,1,1,3136.0,3980,11,9,247000.0,3,150,N,2,2,2,2,33.2,25.6
48-02102,9,1,1,0,2,0,6,1,1,448.0,N,N,10,72300.0,9,58,N,2,2,2,2,33.2,25.6
48-02516,65,2,N,0,1,0,5,1,2,1216.0,8870,N,3,76160.0,N,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02515,68,1,N,0,1,0,7,1,1,1984.0,N,N,3,9120.0,N,276,N,2,2,2,2,134.0,128.0
48-02510,71,2,1,0,1,2,4,1,1,3136.0,N,N,5,36700.0,3,367,N,2,2,2,2,33.2,76.80000000000001
48-02102,81,2,5,0,1,1,3,1,2,448.0,8680,16,1,104000.0,0,276,N,2,1,2,2,134.0,486.4
48-02510,38,1,6,0,1,2,6,1,1,448.0,7460,N,3,30000.0,0,501,N,2,2,2,2,33.2,76.80000000000001
48-02515,48,2,3,0,6,N,N,2,0,1984.0,4560,N,2,7800.0,9,363,N,2,2,2,2,134.0,25.6
48-02102,55,1,N,0,1,0,3,1,1,448.0,N,N,2,N,0,377,N,N,N,2,2,83.60000000000001,76.80000000000001
48-02510,35,2,1,1,1,0,5,1,1,3136.0,N,12,4,N,7,222,N,2,2,2,2,33.2,76.80000000000001
48-02510,52,2,1,0,1,1,3,1,2,3136.0,8870,12,9,7800.0,5,501,N,2,2,2,2,33.2,25.6
48-02507,72,1,6,0,1,0,N,1,2,3904.0,4560,N,5,53100.0,6,113,N,2,2,2,2,134.0,128.0
48-02102,30,1,4,0,1,4,6,1,1,448.0,N,3,7,350.0,5,367,N,2,2,2,2,33.2,25.6
48-02101,23,1,3,0,1,0,N,1,1,448.0,580,2,6,485000.0,8,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02102,66,2,1,0,1,0,2,1,1,448.0,N,7,6,N,1,298,N,2,2,2,2,335.59999999999997,179.2
48-02515,19,2,N,2,2,11,4,1,2,1984.0,7670,N,3,96500.0,N,501,N,2,2,2,2,134.0,128.0
48-02507,47,1,6,0,2,0,N,1,2,3904.0,6080,6,4,485000.0,0,426,N,2,2,2,2,134.0,128.0
48-02516,17,1,1,0,1,0,2,1,1,1216.0,N,7,8,56190.0,6,151,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02102,47,1,1,0,2,0,2,1,1,448.0,7181,4,9,7500.0,8,501,N,2,2,2,2,184.4,179.2
48-02515,46,2,1,1,1,0,3,1,1,1984.0,N,11,7,43200.0,2,236,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02101,18,2,1,0,8,0,2,1,1,448.0,1190,17,10,36700.0,4,89,N,2,2,2,2,33.2,25.6
48-02101,16,1,N,0,1,4,6,1,1,1216.0,2180,N,2,2700.0,N,420,N,N,N,2,2,436.40000000000003,281.6
48-02510,31,1,N,0,8,0,3,1,1,3136.0,N,N,2,7500.0,N,367,N,N,N,2,2,134.0,25.6
48-02515,46,2,4,0,1,0,2,1,1,1984.0,5580,7,4,38600.0,3,367,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02516,15,1,1,0,1,0,2,1,1,1216.0,1080,12,10,0.0,7,129,N,2,1,2,2,33.2,25.6
48-02516,38,2,3,0,1,0,N,1,1,448.0,7280,18,6,7500.0,9,414,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02515,30,2,6,0,1,0,2,1,1,1984.0,N,N,5,15800.0,0,89,N,2,2,2,2,33.2,25.6
48-02515,68,2,4,0,1,0,2,1,1,1984.0,470,N,5,62800.0,6,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02507,23,2,1,0,1,0,3,1,1,3904.0,N,9,10,700.0,8,89,2,2,2,2,2,33.2,76.80000000000001
48-02510,60,2,1,0,1,0,2,1,1,3136.0,1190,7,9,54200.0,7,371,N,2,1,2,2,33.2,25.6
48-02102,6,2,1,0,6,0,4,1,1,448.0,470,6,9,N,7,67,N,2,2,2,2,33.2,25.6
48-02101,49,2,1,0,1,0,2,1,2,448.0,5180,11,4,43200.0,5,10,N,2,2,2,2,33.2,25.6
48-02101,57,2,3,0,2,0,3,1,1,448.0,7460,N,7,N,6,496,N,2,2,2,2,33.2,25.6
48-02101,37,1,1,0,1,0,2,1,2,448.0,N,4,9,0.0,6,89,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02101,69,2,1,1,1,1,3,1,1,448.0,N,12,6,92800.0,2,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02516,13,1,6,0,1,1,2,1,1,1216.0,2680,7,5,N,0,501,N,2,2,2,2,134.0,230.4
48-02515,59,1,1,1,1,0,2,1,1,1984.0,170,16,8,65400.0,6,10,N,2,2,1,2,33.2,76.80000000000001
48-02102,38,1,6,0,6,5,N,1,1,448.0,N,14,5,0.0,8,276,N,2,2,2,2,134.0,128.0
48-02516,40,1,N,1,1,1,3,1,2,1216.0,5391,N,2,62800.0,N,138,N,N,N,2,2,184.4,179.2
48-02102,73,1,6,0,6,0,2,1,2,448.0,770,N,4,N,8,501,N,2,2,2,2,33.2,25.6
48-02102,33,2,1,0,1,0,2,1,1,448.0,2180,N,5,247000.0,5,500,N,2,2,2,2,234.8,384.0
48-02102,77,2,N,1,1,2,4,1,1,448.0,4560,N,N,43200.0,N,501,N,N,N,2,2,134.0,128.0
48-02516,49,1,N,0,1,0,3,1,1,1216.0,4560,N,N,0.0,N,222,N,N,N,2,2,134.0,230.4
48-02516,17,2,1,0,1,2,4,1,1,1216.0,2680,13,10,220000.0,9,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02101,15,2,1,0,1,0,3,1,2,448.0,8562,14,7,77400.0,3,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02101,77,2,4,0,1,0,N,1,1,3136.0,N,1,7,15400.0,2,373,N,2,2,2,2,134.0,76.80000000000001
48-02510,9,2,1,0,1,2,4,1,1,3136.0,N,4,4,247000.0,4,292,N,2,2,2,2,33.2,25.6
48-02101,27,1,1,0,1,0,2,1,1,448.0,290,4,9,247000.0,7,501,N,2,2,2,2,134.0,128.0
48-02516,36,2,4,2,1,2,6,1,1,1216.0,N,16,10,0.0,2,501,N,2,2,2,2,33.2,76.80000000000001
48-02101,34,1,2,1,6,2,4,1,2,1216.0,7670,N,8,N,9,493,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02507,17,1,1,1,1,0,2,1,1,3904.0,N,4,9,30000.0,7,501,N,2,2,2,2,33.2,76.80000000000001
48-02515,31,2,6,0,2,2,6,1,1,1984.0,N,14,7,278000.0,5,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02101,9,2,N,0,1,1,3,1,1,448.0,N,N,1,N,N,426,N,2,2,2,2,33.2,76.80000000000001
48-02507,22,1,1,0,2,3,4,1,1,3904.0,9160,N,9,485000.0,6,426,N,2,2,2,2,335.59999999999997,281.6
48-02510,19,2,N,0,1,4,6,1,1,3136.0,N,N,3,350.0,N,501,N,2,2,2,2,33.2,76.80000000000001
48-02516,57,1,1,1,1,4,6,1,1,1216.0,N,11,8,N,7,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02507,17,2,6,0,1,0,5,1,2,3904.0,N,9,7,68100.0,5,129,N,2,2,2,2,234.8,332.79999999999995
48-02102,27,2,N,0,1,4,7,1,1,448.0,6370,N,8,0.0,N,501,N,2,2,2,2,134.0,76.80000000000001
48-02102,46,2,1,0,2,0,4,1,1,448.0,8562,10,9,62800.0,7,430,N,2,2,2,2,33.2,25.6
48-02515,83,2,5,0,1,N,N,3,0,1984.0,6080,7,10,92800.0,6,58,N,1,1,2,2,33.2,25.6
48-02102,46,2,N,0,1,1,4,1,1,448.0,2680,N,10,76160.0,N,89,N,N,N,2,2,83.60000000000001,76.80000000000001
48-02515,51,1,1,0,1,0,2,1,1,1984.0,2390,2,5,76160.0,7,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02515,51,2,1,0,1,0,2,1,1,1984.0,8191,11,7,76160.0,4,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02516,68,1,1,0,1,0,2,1,1,1216.0,8870,15,9,64700.0,8,102,N,2,2,2,2,83.60000000000001,486.4
48-02101,88,2,1,0,1,0,2,1,1,448.0,4670,12,9,104000.0,0,113,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02102,34,1,4,0,1,0,2,1,1,448.0,290,6,4,N,2,89,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02102,4,2,4,0,1,0,3,1,1,448.0,5580,11,9,96500.0,3,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02101,77,2,3,0,1,2,4,1,1,448.0,N,N,2,0.0,9,236,2,2,2,2,2,83.60000000000001,76.80000000000001
48-02102,45,2,1,0,1,0,3,1,1,448.0,N,10,7,62800.0,4,501,N,2,2,2,1,83.60000000000001,76.80000000000001
48-02510,52,2,1,0,1,2,3,1,1,3136.0,N,11,8,15800.0,9,496,N,2,2,2,1,83.60000000000001,76.80000000000001
48-02510,64,2,N,0,6,0,5,1,1,3136.0,N,N,1,7500.0,N,129,N,N,N,2,2,83.60000000000001,76.80000000000001
48-02101,30,1,6,0,1,3,5,1,1,448.0,N,7,5,0.0,6,501,N,2,2,2,2,33.2,25.6
48-02101,16,2,N,0,1,2,5,1,2,448.0,7870,N,3,N,N,501,N,2,2,2,1,33.2,76.80000000000001
48-02516,13,1,2,1,1,0,2,1,2,1216.0,6080,11,7,N,9,493,N,2,2,2,2,134.0,230.4
48-02102,88,2,N,1,5,1,4,1,2,448.0,5180,N,1,65400.0,N,251,N,2,2,2,2,134.0,128.0
48-02515,11,1,4,0,1,0,3,1,2,1984.0,N,15,10,52000.0,6,10,N,2,2,2,2,285.2,281.6
48-02102,29,2,1,0,1,0,5,1,1,448.0,N,11,9,53100.0,9,252,N,2,2,2,2,184.4,179.2
48-02516,33,2,1,0,1,0,2,1,1,1216.0,170,7,9,171000.0,0,89,N,2,2,2,2,134.0,128.0
48-02507,75,1,1,0,6,0,2,1,1,3904.0,3980,14,7,930.0,6,501,N,2,2,2,2,33.2,25.6
48-02507,63,2,1,0,1,0,2,1,1,3904.0,7670,11,7,278500.0,6,236,N,2,2,2,2,33.2,25.6
48-02510,76,2,6,0,1,3,5,1,1,3136.0,7870,6,9,65400.0,0,89,N,2,2,2,2,33.2,76.80000000000001
48-02510,61,2,4,0,1,0,2,1,1,3136.0,8170,6,7,278500.0,2,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02516,49,2,1,2,1,0,3,1,1,1216.0,7280,14,5,72100.0,9,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02510,37,1,1,0,1,0,3,1,1,3136.0,4560,4,9,10000.0,5,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02516,44,1,N,0,1,0,6,1,1,1216.0,N,N,12,350.0,N,292,N,N,N,2,2,83.60000000000001,76.80000000000001
48-02515,47,1,2,0,1,0,2,1,2,1984.0,290,11,2,15800.0,4,457,N,2,2,2,1,184.4,179.2
48-02507,53,2,1,0,6,0,3,1,1,3904.0,4560,13,8,52600.0,3,390,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02102,64,2,N,4,1,2,4,1,1,448.0,8570,N,3,15710.0,N,103,N,2,1,2,2,83.60000000000001,128.0
48-02507,68,2,N,1,1,1,3,1,1,3904.0,3980,N,3,106700.0,0,501,2,2,2,2,2,33.2,76.80000000000001
48-02101,25,1,6,0,1,3,5,1,1,448.0,290,N,9,29800.0,1,129,N,2,2,2,2,33.2,25.6
48-02507,18,1,1,1,6,2,5,1,2,3904.0,N,2,9,247000.0,6,501,N,2,2,2,2,33.2,25.6
48-02515,11,2,3,0,8,N,N,2,0,1984.0,N,12,6,9900.0,4,338,N,2,2,2,2,83.60000000000001,25.6
48-02516,58,2,5,1,1,1,3,1,2,1216.0,3980,7,7,106700.0,9,404,N,2,2,2,2,134.0,128.0
48-02102,65,1,6,0,1,0,N,1,2,448.0,N,10,7,0.0,0,222,N,2,2,2,2,33.2,25.6
48-02102,8,1,1,0,1,2,4,1,1,448.0,1190,N,3,10000.0,5,276,N,1,1,2,2,83.60000000000001,76.80000000000001
48-02516,33,2,1,4,1,0,2,1,1,1216.0,N,9,7,15800.0,3,138,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02507,57,1,1,0,1,3,5,1,1,3904.0,2390,16,7,7500.0,9,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02507,17,2,N,0,1,0,3,1,1,3904.0,8870,N,2,29800.0,N,501,N,N,N,2,2,33.2,76.80000000000001
48-02507,42,2,6,0,1,11,4,1,2,3904.0,N,3,9,171000.0,0,292,N,2,2,2,2,33.2,25.6
48-02507,58,2,N,0,1,0,3,1,1,3904.0,7181,N,N,2700.0,N,113,N,N,N,2,2,83.60000000000001,76.80000000000001
48-02516,60,2,6,1,1,0,3,1,1,1216.0,7670,N,5,43200.0,1,501,N,2,2,2,2,234.8,332.79999999999995
48-02102,66,2,N,0,1,2,7,1,1,448.0,N,N,3,150000.0,N,322,N,2,2,2,2,33.2,25.6
48-02102,92,2,1,0,1,0,2,1,2,448.0,8562,11,7,7500.0,3,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02510,2,2,1,1,1,0,2,1,1,3136.0,9190,N,10,450.0,0,501,N,2,2,2,2,33.2,76.80000000000001
48-02102,41,2,4,2,6,0,3,1,1,448.0,770,N,5,220000.0,3,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02102,87,1,6,0,1,3,6,1,1,448.0,N,N,4,114000.0,0,404,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02102,40,2,N,1,1,1,3,1,1,448.0,1190,N,N,30000.0,N,342,N,N,N,2,2,33.2,25.6
48-02515,58,2,N,0,1,2,5,1,2,1984.0,2180,N,1,0.0,N,501,N,N,N,2,2,83.60000000000001,25.6
48-02510,16,1,6,0,1,2,3,1,1,3136.0,6370,1,5,38600.0,2,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02101,37,1,N,0,1,4,6,1,2,448.0,8590,9,12,N,N,414,N,N,N,2,2,33.2,25.6
48-02516,58,1,1,0,1,3,5,1,1,1216.0,N,7,7,17300.0,8,501,N,2,2,2,2,134.0,128.0
48-02510,64,1,1,1,1,1,2,1,1,3136.0,6370,3,7,0.0,8,371,N,2,2,2,2,134.0,128.0
48-02101,36,2,N,1,1,0,3,1,1,448.0,2180,N,3,N,N,251,N,2,2,2,2,335.59999999999997,281.6
48-02507,66,1,4,0,1,0,2,1,1,3904.0,N,9,9,114700.0,8,501,N,2,2,2,2,33.2,25.6
48-02101,18,2,N,0,1,0,7,1,1,448.0,N,9,3,N,N,109,N,2,2,2,2,33.2,25.6
48-02102,73,2,1,0,1,0,2,1,1,448.0,8191,12,5,N,3,45,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02507,34,1,N,0,1,0,2,1,2,3904.0,N,N,2,41980.0,N,89,N,2,2,2,2,33.2,25.6
48-02101,62,2,1,1,1,0,2,1,1,448.0,N,6,8,20730.0,3,150,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02102,14,2,1,2,1,1,3,1,1,448.0,6370,11,9,43200.0,3,122,N,2,2,2,2,134.0,128.0
48-02516,40,1,N,0,1,3,11,1,1,1216.0,6080,N,2,43200.0,N,10,N,N,N,2,2,33.2,25.6
48-02507,2,1,6,0,1,0,6,1,1,3904.0,3990,N,5,40100.0,1,150,4,2,1,2,2,33.2,25.6
48-02101,45,2,1,1,1,0,3,1,1,3136.0,1190,11,8,9900.0,0,501,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02510,48,2,2,0,1,6,7,1,1,3136.0,8191,17,5,15710.0,3,371,N,2,2,2,2,33.2,25.6
48-02515,72,1,1,0,1,1,4,1,1,1984.0,N,6,8,30000.0,4,109,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02515,37,2,4,0,1,0,N,1,1,1984.0,9190,N,5,36700.0,3,501,N,2,2,2,1,33.2,76.80000000000001
48-02507,11,2,6,1,1,0,N,1,2,3904.0,N,14,4,45020.0,0,501,N,2,2,2,2,134.0,128.0
48-02515,53,2,1,0,1,1,3,1,1,3136.0,7280,11,9,9120.0,6,89,N,2,2,2,2,83.60000000000001,128.0
48-02510,40,2,1,0,1,2,7,1,1,3136.0,170,13,8,43200.0,5,501,N,2,1,2,2,33.2,76.80000000000001
48-02510,51,1,1,0,1,0,2,1,1,3136.0,N,4,8,38600.0,8,381,N,2,2,2,2,83.60000000000001,76.80000000000001
48-02507,8,2,1,0,1,0,3,1,1,3904.0,7870,12,8,9900.0,3,290,N,2,2,2,2,234.8,384.0
48-02515,19,2,5,0,2,11,13,3,0,1984.0,N,11,8,8000.0,0,114,N,2,2,2,2,33.2,25.6
48-02102,44,1,6,0,1,0,5,1,1,448.0,7870,6,6,36700.0,2,445,N,2,1,2,2,285.2,25.6
48-02515,15,1,1,1,1,1,4,1,1,1984.0,2180,9,5,N,5,501,N,2,2,2,2,83.60000000000001,76.80000000000001
