SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
2,1,1,1,0,0,48-02101,56,0,3,206
1,N,1,2,N,0,48-02516,9,2,4,214
2,1,1,1,9,0,48-02516,43,1,3,501
2,3,1,1,6,0,48-02516,37,0,N,501
1,1,1,1,8,0,48-02516,36,0,5,501
2,1,1,1,8,0,48-02102,34,1,3,501
1,6,9,1,3,0,48-02101,20,1,3,501
1,1,1,1,5,0,48-02102,59,0,5,450
2,1,1,1,5,0,48-02507,51,0,2,241
1,1,1,1,2,0,48-02102,65,0,3,360
2,4,1,1,8,1,48-02101,51,2,4,287
1,1,1,1,8,0,48-02101,76,0,2,501
1,6,1,2,4,0,48-02516,25,5,7,33
1,1,1,1,9,0,48-02101,50,2,4,501
2,N,1,1,N,1,48-02101,6,2,4,229
1,6,1,2,2,0,48-02507,22,0,3,357
2,N,1,1,N,0,48-02507,6,4,6,305
2,2,1,2,2,0,48-02102,69,0,N,241
1,N,1,1,N,1,48-02515,5,3,6,501
1,4,1,2,1,0,48-02101,37,6,8,501
2,4,2,2,4,0,48-02515,28,3,5,210
2,6,1,1,8,0,48-02101,38,0,2,501
2,1,1,1,2,0,48-02101,46,0,4,145
1,1,1,2,8,0,48-02102,48,1,3,382
2,N,1,2,N,0,48-02515,14,2,5,501
1,1,1,1,8,4,48-02507,75,0,2,501
1,1,1,1,4,1,48-02510,47,4,7,202
2,4,1,1,6,0,48-02510,40,3,5,450
1,4,1,1,6,0,48-02101,32,0,N,376
2,1,1,1,7,0,48-02101,27,2,4,232
2,4,1,1,4,0,48-02510,40,0,N,501
2,3,1,1,6,0,48-02101,68,0,N,501
1,6,1,2,0,0,48-02516,15,2,5,501
2,N,1,1,N,0,48-02102,10,3,5,275
1,6,1,1,5,0,48-02102,25,0,2,415
2,6,1,1,1,0,48-02101,18,0,7,169
2,N,1,1,N,0,48-02510,10,2,4,501
1,1,1,1,3,0,48-02101,75,0,2,452
2,6,1,1,0,0,48-02510,16,1,3,150
2,1,1,1,0,0,48-02507,51,2,4,311
1,4,1,1,9,0,48-02510,42,0,N,501
1,4,1,1,8,0,48-02101,39,2,4,501
2,6,1,1,1,0,48-02516,25,0,7,152
2,6,2,2,6,0,48-02515,32,0,N,491
1,1,1,1,2,0,48-02510,64,0,5,495
1,1,1,2,9,1,48-02102,41,2,4,98
2,1,6,2,3,0,48-02507,24,0,2,137
2,N,9,1,N,0,48-02515,5,0,5,321
1,1,1,1,9,0,48-02507,45,3,5,354
2,N,1,1,N,0,48-02515,72,0,6,501
2,6,2,2,2,0,48-02515,22,1,3,501
1,N,1,1,0,1,48-02507,34,2,8,501
2,1,1,1,7,1,48-02101,61,0,4,501
2,1,1,2,6,0,48-02102,62,0,2,104
1,1,1,1,9,0,48-02101,58,0,3,501
2,4,1,1,1,0,48-02507,43,1,3,333
1,1,1,1,7,0,48-02101,70,0,3,185
1,3,1,1,6,0,48-02102,81,0,2,259
1,N,2,2,N,0,48-02507,4,2,5,306
1,6,1,2,0,0,48-02507,15,1,3,494
1,1,1,1,8,0,48-02101,34,2,4,151
1,1,1,1,3,0,48-02102,56,0,2,126
1,1,1,1,9,0,48-02101,48,0,5,412
2,1,1,1,6,0,48-02102,70,0,2,73
2,1,1,2,1,0,48-02507,42,1,3,428
2,6,1,2,2,1,48-02515,24,0,N,399
2,1,1,1,0,0,48-02101,48,0,2,501
1,1,1,1,9,0,48-02102,41,3,5,251
2,1,8,1,6,1,48-02101,25,1,3,292
1,1,1,1,8,0,48-02102,61,0,2,468
2,4,2,1,7,0,48-02507,61,0,2,196
2,1,1,1,9,0,48-02510,59,0,2,501
2,1,1,1,4,0,48-02101,45,2,4,162
1,6,9,2,2,0,48-02101,17,1,3,186
1,1,1,1,8,2,48-02102,27,2,7,252
2,1,1,1,2,0,48-02507,43,0,2,501
2,4,1,1,5,1,48-02515,49,1,3,174
2,6,1,1,0,1,48-02101,16,3,5,73
2,N,1,1,N,1,48-02516,2,3,4,231
2,N,1,1,N,0,48-02102,7,0,4,496
1,N,1,2,N,1,48-02507,3,1,3,413
1,1,1,1,6,0,48-02102,73,0,2,501
1,6,1,1,0,1,48-02101,16,2,4,251
1,N,1,1,N,0,48-02515,8,3,5,484
2,1,1,2,1,0,48-02507,60,0,3,208
2,6,8,1,1,1,48-02101,16,2,4,232
1,4,1,0,4,0,48-02515,77,N,N,N
2,1,1,2,5,0,48-02515,52,0,2,205
1,1,1,2,8,0,48-02507,42,2,4,153
2,1,1,1,2,0,48-02507,43,1,3,451
1,2,1,1,5,0,48-02507,64,0,2,464
1,1,1,1,7,0,48-02102,38,0,5,282
1,N,1,2,N,0,48-02102,13,0,N,467
1,1,1,1,7,0,48-02516,43,2,4,501
2,3,1,1,3,0,48-02507,92,0,N,437
1,N,1,1,N,0,48-02516,7,0,7,489
2,4,1,1,1,0,48-02101,56,0,4,450
2,1,1,1,5,0,48-02515,48,0,4,500
1,4,1,1,5,0,48-02507,61,1,3,501
2,4,1,2,0,3,48-02515,44,0,3,501
1,4,1,1,7,0,48-02510,85,0,N,501
1,N,1,2,N,1,48-02515,13,2,6,245
2,N,2,2,N,0,48-02507,10,4,6,159
2,1,1,2,1,0,48-02102,40,1,3,495
2,6,1,1,4,0,48-02515,29,0,2,501
2,3,1,1,7,0,48-02101,87,0,2,365
1,1,1,2,1,0,48-02102,79,3,5,501
2,1,1,1,7,0,48-02102,58,0,2,147
1,5,1,0,3,0,48-02102,35,N,N,N
2,4,1,1,5,1,48-02102,73,0,3,501
1,1,1,1,1,0,48-02510,61,0,2,501
2,1,1,1,2,0,48-02102,53,0,3,378
1,1,1,1,6,1,48-02516,55,0,4,200
2,6,1,2,5,1,48-02507,17,1,3,204
1,N,1,1,N,0,48-02101,4,4,6,161
1,1,6,1,6,0,48-02507,48,0,3,208
1,N,1,1,6,1,48-02515,0,2,8,501
2,N,9,1,N,0,48-02510,7,2,4,484
1,1,1,1,2,0,48-02507,62,0,3,479
2,1,1,1,8,0,48-02507,49,1,3,501
2,1,1,1,8,0,48-02510,78,0,2,253
2,4,1,1,3,0,48-02102,53,1,3,501
1,6,1,1,6,0,48-02102,23,0,N,426
2,6,1,2,6,1,48-02507,25,0,N,205
2,4,1,1,5,0,48-02102,77,0,N,501
2,6,2,0,3,1,48-02101,41,N,N,N
1,6,1,1,5,0,48-02102,17,1,5,253
2,1,1,1,8,0,48-02102,33,0,2,501
2,1,1,1,4,0,48-02515,75,0,2,501
2,1,1,2,3,0,48-02507,49,1,2,417
2,1,1,2,3,1,48-02507,45,2,4,131
1,6,1,2,5,0,48-02101,49,0,2,83
1,N,1,1,N,1,48-02507,6,1,5,113
2,N,1,1,N,0,48-02101,12,3,5,388
2,3,1,2,7,0,48-02515,87,0,N,0
1,1,1,2,7,0,48-02515,46,2,4,448
1,6,1,1,1,0,48-02510,16,1,3,376
2,4,1,1,6,0,48-02515,57,0,N,501
1,4,2,1,1,0,48-02510,55,0,4,389
2,1,1,1,7,0,48-02507,41,2,5,350
1,6,1,2,4,1,48-02515,36,3,5,501
1,1,1,1,7,0,48-02510,44,1,3,501
2,1,9,1,7,4,48-02510,56,2,4,423
1,N,1,1,N,0,48-02515,1,3,5,501
1,6,1,2,5,0,48-02507,26,1,3,184
2,1,2,1,5,0,48-02515,55,0,3,400
1,3,8,1,3,1,48-02507,82,0,3,400
1,1,1,0,6,4,48-02101,39,4,5,N
2,4,1,1,3,0,48-02516,70,0,2,501
1,1,1,1,6,0,48-02102,36,4,5,296
2,1,1,1,6,0,48-02102,48,1,3,501
2,4,1,1,9,0,48-02507,56,0,N,420
1,1,1,2,6,0,48-02101,46,1,2,209
1,1,9,2,2,0,48-02102,83,2,4,145
1,1,1,2,5,0,48-02515,33,3,6,450
2,3,1,1,8,0,48-02510,61,0,N,501
1,1,1,1,8,0,48-02515,35,1,3,384
1,1,1,1,9,0,48-02102,58,0,4,5
2,1,1,2,3,0,48-02101,54,1,3,202
2,1,1,1,7,0,48-02102,23,2,4,69
2,1,1,1,4,0,48-02101,61,0,3,330
2,6,1,2,0,0,48-02102,39,3,6,366
2,4,1,2,3,0,48-02507,63,0,N,0
1,1,1,1,8,1,48-02101,43,3,5,150
1,1,1,1,7,0,48-02515,44,1,3,328
2,3,1,1,1,0,48-02516,80,0,2,501
1,N,1,1,N,0,48-02516,11,3,4,501
1,1,1,1,8,0,48-02101,59,0,2,186
1,1,1,1,8,1,48-02102,37,2,5,501
2,6,1,1,5,0,48-02102,32,0,7,501
1,6,1,1,3,0,48-02102,31,0,3,390
2,1,1,1,2,0,48-02507,31,2,4,293
1,1,1,1,5,0,48-02101,52,0,3,501
2,1,1,1,7,0,48-02507,64,0,4,217
2,N,1,1,N,0,48-02516,10,0,4,0
2,N,1,2,N,1,48-02515,8,3,5,355
2,N,1,1,N,0,48-02102,13,3,5,501
2,6,1,1,0,1,48-02507,24,0,5,137
1,N,1,1,N,1,48-02102,8,4,6,501
1,1,1,2,6,1,48-02516,35,1,2,53
1,1,1,1,6,0,48-02507,60,0,2,501
1,4,2,1,3,0,48-02102,61,0,4,142
1,1,1,2,0,0,48-02507,48,1,3,415
1,N,9,2,N,0,48-02101,2,3,5,179
2,1,1,2,5,0,48-02101,26,0,2,343
2,1,1,1,7,0,48-02507,76,0,2,84
1,1,9,1,1,0,48-02507,44,3,5,272
2,N,1,1,N,1,48-02510,6,2,4,N
1,1,1,1,4,0,48-02515,67,0,3,411
1,N,1,1,N,1,48-02102,11,2,4,501
2,1,1,1,4,0,48-02102,61,0,6,240
2,6,1,2,1,1,48-02101,16,1,3,22
2,1,6,1,0,0,48-02507,45,0,4,114
2,1,1,1,0,2,48-02102,45,2,3,448
2,1,1,2,0,0,48-02516,36,2,4,81
1,1,1,1,7,0,48-02102,33,2,4,501
1,N,2,2,N,0,48-02102,1,1,4,88
2,1,1,1,0,0,48-02507,75,0,3,440
2,1,1,1,0,0,48-02515,34,3,6,390
1,N,9,1,N,0,48-02510,10,4,6,501
2,N,9,2,N,0,48-02101,7,2,4,208
1,6,1,1,8,0,48-02516,28,0,N,323
2,6,1,1,3,0,48-02510,24,0,4,501
2,1,1,2,2,0,48-02102,21,0,2,338
2,1,1,1,5,0,48-02102,60,0,2,501
2,1,1,1,6,0,48-02507,68,0,2,203
2,4,1,1,1,0,48-02510,42,0,N,501
1,3,1,0,3,0,48-02515,92,N,N,N
1,1,1,1,6,0,48-02102,71,0,2,37
2,1,1,2,6,4,48-02515,61,0,2,501
1,1,1,1,9,0,48-02102,57,0,2,501
2,1,1,1,8,0,48-02510,55,0,2,311
2,1,1,1,8,0,48-02510,46,0,2,379
1,6,1,2,3,1,48-02516,24,0,N,439
2,1,1,2,0,1,48-02516,57,0,2,87
1,1,1,1,3,0,48-02102,79,0,4,501
1,4,1,2,4,0,48-02101,59,0,N,228
1,6,2,2,2,0,48-02507,19,0,N,262
2,1,1,1,0,0,48-02507,36,2,6,467
2,6,1,2,0,1,48-02515,17,1,3,209
2,1,1,1,7,0,48-02516,29,3,5,302
2,1,1,1,5,0,48-02101,58,0,4,118
1,N,6,1,N,0,48-02516,7,2,6,501
1,1,1,1,8,0,48-02101,35,0,4,200
1,6,1,1,5,0,48-02515,49,0,N,501
2,N,1,1,N,0,48-02510,6,1,5,397
2,1,1,1,4,0,48-02102,62,0,2,501
2,1,1,1,9,0,48-02515,68,0,2,501
1,1,1,1,5,0,48-02510,53,1,3,501
2,1,1,1,7,0,48-02510,64,0,2,171
1,N,1,2,N,0,48-02102,6,1,3,3
1,6,1,2,3,1,48-02507,22,0,2,197
2,1,1,2,5,1,48-02102,37,2,4,407
2,1,8,0,8,2,48-02102,28,2,11,N
1,1,1,1,7,1,48-02515,37,0,2,267
2,3,1,2,6,0,48-02507,66,0,N,226
1,1,1,1,7,0,48-02510,33,2,4,501
2,6,1,1,4,1,48-02507,26,0,5,221
1,1,1,1,8,0,48-02507,60,0,3,501
2,1,1,1,0,0,48-02102,54,0,3,265
2,N,8,1,N,1,48-02507,13,4,5,295
2,1,1,1,9,0,48-02510,43,2,4,501
2,1,1,2,5,0,48-02507,22,0,2,145
2,6,1,1,0,0,48-02510,16,2,3,501
1,6,9,1,2,0,48-02101,22,0,2,161
2,N,1,2,N,0,48-02510,4,3,5,501
1,1,1,2,7,1,48-02507,45,2,3,149
1,1,1,1,8,0,48-02515,73,0,2,501
1,1,9,1,6,1,48-02101,68,3,6,363
1,1,1,1,7,0,48-02101,39,2,4,388
1,1,1,1,6,0,48-02515,36,0,2,150
1,2,1,1,2,0,48-02101,45,1,5,501
1,6,1,1,1,0,48-02102,48,0,N,501
1,N,9,1,N,0,48-02516,1,1,2,72
2,1,1,1,7,0,48-02507,60,0,2,470
1,N,1,1,N,0,48-02507,10,0,2,295
2,4,2,1,5,0,48-02101,61,0,N,329
2,N,1,1,N,0,48-02102,5,3,4,501
2,6,1,2,4,4,48-02101,23,1,2,334
2,N,6,1,N,0,48-02515,4,2,4,501
2,1,1,1,8,0,48-02507,53,0,2,210
2,4,1,2,7,0,48-02515,43,0,N,480
1,1,1,1,8,0,48-02101,68,0,2,476
1,3,1,1,7,0,48-02102,74,0,N,88
2,N,2,1,N,0,48-02101,7,2,4,501
1,6,1,1,3,0,48-02515,30,0,2,206
2,1,1,1,0,0,48-02507,51,0,3,437
1,1,1,1,8,0,48-02102,76,0,2,476
1,6,1,1,4,0,48-02101,18,0,3,150
1,1,1,1,4,1,48-02507,70,0,2,457
1,1,2,1,0,0,48-02516,81,0,4,501
1,6,1,1,1,0,48-02510,16,3,5,501
1,1,1,1,3,1,48-02515,65,0,4,501
2,N,1,2,N,0,48-02101,7,3,4,458
2,N,2,1,N,0,48-02515,1,4,6,215
2,3,1,0,2,0,48-02510,58,N,N,N
2,1,1,1,9,0,48-02510,56,0,2,376
1,1,1,1,8,0,48-02510,72,0,2,501
2,1,1,1,4,0,48-02510,31,2,5,123
2,N,2,1,N,0,48-02102,0,0,3,253
1,6,1,2,5,0,48-02102,20,0,2,30
1,1,1,1,9,0,48-02516,69,0,3,501
2,3,1,2,6,0,48-02516,81,0,2,370
2,1,1,1,8,0,48-02101,53,3,5,501
1,6,2,2,5,0,48-02101,36,0,N,317
1,1,1,1,7,2,48-02510,26,3,7,501
1,1,1,1,8,0,48-02102,59,0,3,249
1,1,9,1,8,0,48-02515,65,0,2,501
2,6,1,1,6,1,48-02515,45,3,6,420
1,1,1,1,8,0,48-02507,63,0,5,106
2,3,1,0,8,0,48-02102,58,7,11,69
2,1,1,1,9,0,48-02102,42,1,4,501
2,N,1,1,N,1,48-02515,7,2,8,185
2,3,1,1,6,0,48-02102,92,0,6,241
1,6,1,1,5,0,48-02516,39,1,3,392
2,1,1,1,7,0,48-02515,68,0,2,501
1,1,9,1,8,0,48-02510,39,1,3,281
1,6,1,1,6,0,48-02515,27,0,2,501
2,1,1,1,9,0,48-02102,62,0,2,345
2,N,1,1,N,0,48-02510,6,2,3,346
2,1,1,1,7,0,48-02102,47,2,4,49
2,1,1,1,3,0,48-02102,77,0,2,151
2,6,1,1,2,0,48-02516,17,2,4,501
1,1,1,1,6,0,48-02101,59,0,2,476
2,4,1,1,5,0,48-02507,58,0,2,323
1,1,8,1,4,1,48-02510,19,1,3,501
2,1,1,1,7,0,48-02516,63,0,4,194
1,6,8,1,0,1,48-02507,15,3,5,293
1,1,1,2,6,0,48-02516,42,2,4,306
2,N,1,1,N,0,48-02102,53,0,2,341
1,1,6,1,7,0,48-02510,37,2,3,311
1,N,1,1,N,0,48-02101,2,0,2,501
2,1,1,2,5,0,48-02516,48,1,2,127
1,1,1,1,8,0,48-02101,44,0,2,501
2,6,1,1,0,0,48-02101,22,0,5,501
2,1,1,1,6,0,48-02516,73,0,2,309
1,1,1,1,5,1,48-02507,43,1,3,501
1,1,1,1,7,0,48-02510,30,0,2,132
1,N,1,2,N,0,48-02102,11,2,4,121
1,N,1,1,N,1,48-02510,4,2,4,501
2,4,1,1,5,0,48-02102,60,0,2,265
1,N,1,2,N,4,48-02507,7,2,3,214
2,1,1,1,7,0,48-02102,66,0,3,251
1,3,1,1,8,0,48-02507,84,0,N,412
1,1,2,1,4,0,48-02507,35,1,5,501
1,1,1,2,6,0,48-02510,57,0,2,262
2,1,1,1,7,0,48-02102,64,0,2,390
2,6,2,0,5,0,48-02101,24,N,N,N
2,1,1,1,0,0,48-02507,52,4,7,381
1,6,1,2,4,1,48-02515,21,1,3,235
2,6,1,1,0,1,48-02102,15,2,4,501
1,N,1,1,N,0,48-02507,8,4,5,501
1,6,1,1,7,0,48-02510,43,0,2,501
1,6,1,1,0,1,48-02516,16,2,4,501
2,6,1,1,4,0,48-02101,36,4,7,220
2,6,1,1,2,0,48-02507,26,0,N,279
2,3,1,0,4,0,48-02101,92,N,N,N
1,1,1,1,6,0,48-02507,50,2,3,501
1,1,1,1,9,0,48-02516,46,2,3,392
1,1,1,1,6,0,48-02102,32,1,5,234
2,3,1,1,3,0,48-02516,77,0,2,501
2,1,8,1,9,0,48-02507,38,3,4,501
1,1,1,1,5,1,48-02516,78,0,2,501
2,1,1,1,6,0,48-02515,70,0,2,299
1,1,1,1,5,0,48-02101,62,0,3,501
2,3,1,1,4,0,48-02102,78,0,11,348
1,1,1,1,9,0,48-02101,31,2,6,501
1,4,1,1,9,0,48-02101,52,0,N,501
2,N,1,1,N,0,48-02507,9,0,5,501
2,N,1,1,N,0,48-02516,10,2,4,218
2,1,1,1,3,0,48-02102,35,2,5,501
1,1,8,1,9,1,48-02101,53,2,4,472
1,6,1,2,6,1,48-02515,60,0,N,420
1,4,9,2,3,0,48-02102,75,0,N,0
2,N,1,1,N,0,48-02507,11,2,4,460
2,1,1,1,8,0,48-02515,59,0,2,501
2,4,2,1,3,0,48-02515,73,0,N,380
2,N,2,1,N,0,48-02101,10,0,2,501
2,1,1,2,3,0,48-02507,69,0,2,276
2,N,1,1,N,1,48-02515,7,1,3,111
1,N,1,1,N,0,48-02507,10,4,7,501
2,1,1,1,5,0,48-02510,64,1,2,270
1,5,2,2,5,0,48-02101,64,0,N,200
2,3,1,1,3,0,48-02515,73,0,N,140
2,1,1,1,1,0,48-02101,75,0,2,327
2,1,1,1,8,0,48-02101,27,0,2,501
1,1,1,2,6,0,48-02515,48,1,2,300
1,6,1,2,4,0,48-02515,23,0,3,58
1,1,1,1,8,0,48-02507,40,1,3,501
1,1,1,2,5,0,48-02102,27,0,4,390
1,N,1,1,N,1,48-02507,13,1,4,183
1,N,1,1,N,0,48-02101,0,3,5,237
2,6,1,1,0,0,48-02101,16,4,5,501
2,1,1,1,9,0,48-02510,47,3,6,501
2,1,1,2,3,0,48-02101,73,0,2,37
1,1,1,1,3,0,48-02102,85,2,3,249
2,6,1,1,0,0,48-02516,17,3,5,501
2,N,1,2,N,0,48-02507,1,3,5,411
2,4,1,2,6,0,48-02515,41,1,4,116
2,3,9,2,3,0,48-02510,86,0,N,485
1,1,1,1,9,0,48-02101,22,3,5,274
1,1,2,2,6,0,48-02515,25,0,2,145
2,6,1,1,5,0,48-02102,53,0,6,196
2,6,1,1,5,0,48-02507,21,0,2,501
1,1,1,1,9,0,48-02510,53,1,3,185
1,4,1,1,9,0,48-02101,37,0,2,501
1,6,1,1,2,0,48-02102,17,3,7,282
1,1,1,2,0,0,48-02516,48,2,3,294
2,N,1,2,N,0,48-02516,9,1,4,127
1,N,1,1,N,0,48-02102,12,0,7,302
2,2,1,1,3,1,48-02515,69,0,5,466
1,N,1,2,N,0,48-02515,3,3,5,193
1,6,1,1,4,1,48-02516,77,0,2,140
1,N,1,2,N,0,48-02507,2,2,3,501
1,1,1,1,6,0,48-02510,37,0,2,501
2,4,1,2,6,0,48-02507,36,0,N,75
2,N,1,1,N,0,48-02510,6,3,5,146
2,6,1,2,4,1,48-02101,21,2,4,46
1,1,1,1,3,0,48-02101,76,0,4,318
1,1,1,1,7,0,48-02510,43,3,5,501
1,N,1,1,N,1,48-02516,6,1,3,309
2,6,1,0,3,0,48-02515,37,N,N,N
1,1,1,1,9,0,48-02510,58,0,3,159
2,1,1,1,6,0,48-02102,49,1,2,461
2,3,1,1,3,0,48-02102,58,0,N,180
1,N,1,1,N,0,48-02516,3,0,N,258
2,N,1,1,N,1,48-02101,7,4,5,501
1,1,3,1,8,0,48-02507,45,5,7,375
1,N,1,1,N,0,48-02101,8,4,5,377
1,4,1,2,4,1,48-02507,27,2,4,260
1,1,3,0,9,0,48-02101,39,4,7,N
1,1,1,1,7,4,48-02515,60,0,3,501
2,N,1,2,N,1,48-02516,2,1,2,501
1,1,1,1,6,0,48-02507,29,0,6,501
2,1,8,1,5,1,48-02102,41,2,3,476
2,1,1,1,7,0,48-02510,30,3,6,501
1,1,1,1,9,0,48-02515,70,0,2,374
2,1,1,1,6,0,48-02507,50,1,3,501
1,6,2,1,2,0,48-02507,20,0,4,501
2,1,1,1,1,0,48-02510,36,3,4,501
1,1,1,2,6,0,48-02515,50,1,4,219
2,1,1,2,5,0,48-02507,50,0,2,449
2,1,1,1,5,0,48-02101,50,0,3,416
1,1,1,1,9,0,48-02101,41,1,3,287
2,1,1,1,7,0,48-02510,46,2,4,501
2,6,1,1,0,0,48-02515,20,1,3,501
1,6,1,2,3,0,48-02102,27,0,2,181
1,1,2,1,5,0,48-02507,44,2,3,501
2,1,1,1,0,0,48-02507,57,0,2,139
2,N,1,1,N,0,48-02516,10,3,6,203
1,2,2,2,5,0,48-02507,81,0,2,131
2,6,1,2,7,0,48-02515,46,0,N,423
2,3,8,1,5,0,48-02101,88,0,N,150
2,1,1,1,4,0,48-02102,71,0,2,305
2,6,1,2,3,0,48-02515,22,0,N,58
1,1,3,2,7,1,48-02101,76,0,2,374
2,1,1,1,9,1,48-02510,63,0,3,27
1,N,1,1,N,1,48-02101,10,3,5,476
2,1,6,1,3,0,48-02507,49,0,3,311
1,1,1,1,5,0,48-02516,51,0,2,392
2,3,1,2,3,0,48-02102,72,0,N,485
2,3,1,0,4,1,48-02515,92,N,N,N
2,N,1,1,N,0,48-02515,11,3,6,501
1,4,1,1,8,0,48-02515,44,0,N,501
1,6,1,1,6,4,48-02101,58,0,6,157
1,1,1,1,5,0,48-02101,72,0,7,501
2,6,1,2,5,1,48-02101,25,0,2,321
1,1,1,1,0,0,48-02510,27,0,6,501
1,4,1,1,3,0,48-02515,88,0,2,501
1,1,3,1,9,1,48-02516,39,2,4,326
2,1,1,1,9,0,48-02510,55,3,5,489
1,1,1,1,9,0,48-02515,73,0,2,501
2,4,1,1,1,0,48-02102,55,0,N,376
2,4,1,1,7,0,48-02102,40,0,N,265
