,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
67,50,2,N,9,1,4,2,9,3,1,84,1,N,1,3,40.0
68,94,2,N,3,3,3,0,N,1,1,85,2,N,2,3,40.0
69,60,2,N,10,1,4,2,6,9,1,84,2,N,1,7,60.0
70,57,2,N,11,1,2,1,9,6,2,51,2,N,1,7,60.0
71,60,2,N,6,2,6,0,0,8,2,19,2,N,3,0,60.0
72,46,2,N,10,1,2,2,6,9,2,56,2,N,1,9,60.0
73,22,2,N,5,1,5,2,0,8,1,26,1,N,1,0,60.0
74,41,2,N,9,2,2,0,6,2,2,55,2,N,2,2,60.0
75,9,2,N,1,1,2,1,N,8,1,61,2,N,1,6,60.0
76,7,2,N,3,1,N,2,N,5,2,6,2,N,1,N,80.0
77,11,2,N,1,1,4,1,N,8,2,40,2,N,1,5,60.0
78,32,2,N,7,1,5,2,6,8,1,31,2,N,1,3,60.0
79,7,2,N,1,3,N,0,N,1,1,13,1,N,2,N,40.0
80,19,2,N,3,1,6,1,0,9,2,15,1,N,1,0,60.0
81,46,2,N,8,1,1,2,3,9,2,57,2,N,1,0,60.0
82,26,2,N,11,1,6,2,0,9,1,30,2,N,1,6,60.0
83,50,2,N,4,1,3,2,0,6,1,51,2,N,1,3,60.0
84,47,2,N,1,1,1,2,3,8,1,77,2,N,1,2,60.0
85,34,2,N,11,1,5,2,7,6,1,54,2,N,1,9,60.0
86,77,2,N,9,2,3,0,8,2,1,53,2,N,2,8,80.0
87,19,2,N,8,1,6,1,3,6,2,31,2,N,1,6,60.0
88,62,2,N,12,1,5,2,7,2,1,73,1,N,1,3,40.0
89,47,2,N,8,1,4,2,6,9,1,62,2,N,1,2,60.0
90,56,2,N,11,1,4,2,9,2,1,77,2,N,1,3,60.0
91,62,2,N,5,1,3,2,1,3,1,47,2,N,1,1,80.0
92,85,2,N,3,1,3,2,5,3,1,80,2,N,1,4,60.0
93,17,2,N,3,3,6,0,0,6,2,60,2,N,3,0,80.0
94,32,2,N,12,1,1,1,9,9,2,48,2,N,1,9,80.0
95,50,2,N,3,3,2,0,0,2,1,60,2,N,2,0,60.0
