,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
36,16,0,6,1,4,1,0,331,48-02102,3,1,20,0,3,0,501,20.0
37,65,0,3,0,2,0,8,382,48-02516,1,1,81,N,N,0,N,0.0
38,75,4,4,0,N,2,2,41,48-02101,1,2,27,2,3,3,91,0.0
39,28,1,6,0,2,1,0,240,48-02510,8,2,65,0,N,9,501,20.0
40,66,0,4,0,N,1,7,44,48-02507,9,1,53,0,N,7,456,60.0
41,61,0,2,0,N,1,5,501,48-02102,2,2,42,0,7,0,351,20.0
42,66,0,1,0,2,2,6,288,48-02510,9,1,25,1,3,5,154,0.0
43,20,1,6,0,3,1,2,202,48-02516,9,1,20,0,3,3,501,60.0
44,63,0,4,0,4,1,9,179,48-02102,9,1,56,0,N,8,501,20.0
45,34,1,6,3,5,1,7,134,48-02515,8,2,27,1,2,0,0,0.0
46,59,2,1,0,5,1,8,373,48-02102,1,1,27,0,5,2,501,40.0
47,23,4,6,0,2,2,2,501,48-02507,1,2,23,1,2,2,57,60.0
48,78,0,1,N,N,1,2,387,48-02516,3,2,42,0,4,0,304,0.0
49,40,0,1,N,N,2,9,210,48-02507,6,2,40,0,2,1,116,20.0
50,40,1,1,N,N,2,9,61,48-02515,2,2,25,0,2,0,326,0.0
51,19,0,6,0,2,1,1,501,48-02102,3,2,18,1,4,0,455,0.0
52,35,4,1,1,3,1,6,296,48-02516,9,2,40,1,4,8,326,20.0
53,3,0,5,2,4,1,N,299,48-02101,2,2,66,0,6,5,185,0.0
54,18,4,6,1,3,1,2,262,48-02507,1,1,37,0,N,9,501,0.0
55,45,1,1,0,2,2,8,80,48-02101,9,1,42,3,5,5,317,0.0
56,21,4,6,0,6,2,3,243,48-02507,1,1,39,0,N,6,301,20.0
57,74,4,4,0,2,1,4,501,48-02510,1,1,80,0,N,6,315,20.0
58,67,1,4,0,N,2,9,451,48-02507,1,1,33,0,N,7,382,40.0
59,60,1,4,0,2,0,N,N,48-02510,1,2,84,N,N,2,N,20.0
60,38,0,2,3,5,1,0,501,48-02507,6,2,53,0,2,7,303,0.0
61,84,0,1,1,3,2,7,294,48-02102,9,2,41,2,4,3,147,0.0
62,11,4,N,3,5,2,N,248,48-02515,8,1,2,2,4,N,335,20.0
63,79,1,3,0,2,1,4,164,48-02101,8,1,66,0,N,5,242,20.0
64,3,4,N,0,2,1,N,136,48-02510,1,2,1,1,4,N,501,20.0
65,64,0,5,0,N,2,7,339,48-02510,1,1,49,0,N,8,501,40.0
66,14,1,N,0,3,1,N,375,48-02510,2,1,14,1,3,N,105,60.0
67,21,0,6,0,N,1,1,501,48-02515,3,1,21,0,4,0,330,40.0
68,49,1,2,2,4,2,9,283,48-02101,1,2,25,0,N,0,0,0.0
69,27,0,6,0,2,0,0,237,48-02101,1,1,33,N,N,6,N,0.0
70,74,1,3,0,2,2,2,320,48-02507,1,1,66,0,5,6,338,20.0
71,43,1,1,0,2,1,6,N,48-02515,9,2,87,0,2,2,111,40.0
72,63,1,4,0,2,1,5,234,48-02507,8,1,49,0,N,7,381,20.0
73,73,4,4,0,3,1,7,494,48-02515,1,2,69,0,N,5,273,20.0
74,23,0,6,0,4,0,2,N,48-02515,2,2,24,N,N,3,N,20.0
75,74,0,3,0,7,1,4,501,48-02507,6,1,65,0,5,1,214,20.0
76,20,1,6,2,4,1,8,202,48-02101,9,2,21,1,6,4,501,0.0
77,29,1,6,0,3,2,7,458,48-02507,8,1,15,2,3,0,131,20.0
78,92,1,3,0,2,1,5,501,48-02515,1,2,71,2,8,2,501,20.0
79,17,0,6,0,2,0,2,244,48-02507,1,1,21,N,N,2,26,20.0
80,71,0,4,0,N,2,3,208,48-02515,2,1,57,0,N,1,0,40.0
81,6,1,N,3,5,2,N,202,48-02101,9,1,12,2,3,N,330,20.0
82,13,2,N,1,3,2,N,313,48-02516,1,2,3,1,2,N,189,40.0
