AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE
22,9,6,2,1,2,N,2
7,9,N,1,1,1,N,2
54,9,5,2,1,2,N,2
24,9,6,1,1,1,N,2
73,9,1,1,1,1,5,2
1,9,N,2,1,1,N,2
36,9,1,2,1,1,N,2
24,9,6,2,1,1,N,2
13,9,N,1,1,1,N,2
2,9,N,2,1,2,N,2
40,9,6,2,1,2,N,2
22,9,6,2,1,2,N,2
2,9,N,2,1,2,N,2
17,9,6,2,1,2,N,2
23,9,6,2,1,2,N,2
18,9,6,2,3,0,N,2
15,9,6,1,1,1,N,2
13,9,N,2,1,1,N,2
47,9,6,2,1,2,N,2
21,9,6,2,1,2,N,2
67,9,3,2,1,1,N,2
2,9,N,2,1,2,N,2
65,9,4,1,1,1,N,2
55,9,3,2,1,2,N,2
19,9,6,2,1,2,N,2
4,9,N,2,1,1,N,2
22,9,1,1,1,2,N,2
21,9,6,2,1,2,N,2
0,9,N,2,1,2,N,2
16,9,6,1,1,1,N,2
25,9,6,2,1,1,N,2
7,9,N,2,1,2,N,2
17,9,6,1,2,0,N,2
0,9,N,1,1,2,N,2
70,9,1,2,1,1,N,2
28,9,1,2,1,2,N,2
1,9,N,2,1,1,N,2
25,9,6,2,1,1,N,2
25,9,6,1,1,2,N,2
23,9,6,2,1,2,N,2
63,9,1,2,1,1,N,2
0,9,N,2,1,2,N,2
42,9,6,2,1,2,N,2
19,9,6,2,1,2,N,2
48,9,1,1,1,2,N,2
7,9,N,1,1,1,N,2
31,9,6,1,1,1,N,2
5,9,N,2,1,1,N,2
9,9,N,1,1,2,N,2
15,9,6,2,1,2,N,2
12,9,N,1,1,1,N,2
20,9,6,1,3,0,N,2
29,9,6,2,1,1,N,2
46,9,1,1,1,1,N,2
55,9,1,1,1,1,N,2
18,9,6,2,3,0,N,2
1,9,N,2,1,1,N,2
29,9,6,1,1,1,N,2
56,9,1,1,1,1,N,2
0,9,N,2,1,1,N,2
10,9,N,2,1,2,N,2
42,9,6,1,1,1,N,2
61,9,1,1,1,1,N,2
40,9,6,2,1,2,N,2
38,9,1,1,1,2,N,2
29,9,6,1,1,1,N,2
9,9,N,1,1,1,N,2
70,9,3,2,1,1,N,2
31,9,6,1,1,1,N,2
53,9,1,2,1,1,N,2
3,9,N,1,1,1,N,2
4,9,N,2,1,2,N,2
39,9,6,1,1,2,N,2
6,9,N,1,1,2,N,2
13,9,N,2,1,1,N,2
0,9,N,1,1,2,N,2
35,9,6,1,1,1,N,2
12,9,N,2,1,1,N,2
0,9,N,1,1,2,N,2
39,9,4,2,1,1,N,2
34,9,1,1,1,2,N,2
42,9,6,2,1,1,N,2
44,9,6,2,1,2,N,2
69,9,1,2,1,1,N,2
7,9,N,1,1,2,N,2
57,9,1,2,1,1,N,2
20,9,6,2,1,2,N,2
55,9,1,1,1,1,N,2
73,9,1,2,1,1,N,1
0,9,N,2,1,1,N,2
54,9,1,1,1,2,N,2
49,9,1,2,1,1,N,2
15,9,6,1,1,2,N,2
34,9,1,2,1,2,N,2
26,9,6,2,1,2,N,2
11,9,N,1,1,1,N,2
11,9,N,2,1,1,N,2
61,9,3,2,1,1,N,2
46,9,6,1,1,1,N,2
20,9,6,1,2,0,N,2
28,9,1,1,1,2,N,2
18,9,6,2,1,1,N,2
26,9,6,1,1,2,N,2
18,9,6,2,1,1,N,2
48,9,1,2,1,1,N,1
23,9,6,2,1,1,N,2
11,9,N,1,1,2,N,2
28,9,1,1,1,2,N,2
29,9,6,2,1,2,N,2
33,9,6,1,1,2,N,2
3,9,N,1,1,1,N,2
2,9,N,2,1,2,N,2
58,9,1,2,1,1,N,2
28,9,6,2,1,1,N,2
40,9,6,2,1,1,N,2
30,9,6,1,1,2,N,2
20,9,6,2,1,2,N,2
61,9,3,1,1,2,N,1
70,9,3,2,1,1,N,2
34,9,6,1,1,2,N,2
40,9,2,2,1,2,N,2
17,9,6,2,1,1,N,2
78,9,6,2,1,1,N,2
16,9,6,2,1,1,N,2
7,9,N,2,1,2,N,2
45,9,4,1,1,1,N,2
28,9,6,1,1,2,N,2
17,9,6,1,2,0,N,2
56,9,1,2,1,1,N,2
0,9,N,2,1,1,N,2
7,9,N,2,1,2,N,2
27,9,6,1,1,2,N,2
70,9,3,2,1,1,N,2
45,9,1,1,1,1,N,2
3,9,N,2,1,2,N,2
23,9,6,1,1,1,N,2
26,9,6,1,1,1,N,2
28,9,1,1,1,2,N,2
3,9,N,1,1,1,N,2
13,9,N,1,1,1,N,2
36,9,2,1,1,1,N,2
11,9,N,2,1,1,N,2
1,9,N,2,1,1,N,2
0,9,N,1,1,1,N,2
29,9,6,1,3,0,N,2
7,9,N,2,1,2,N,2
28,9,6,1,1,2,N,2
3,9,N,1,1,1,N,2
47,9,6,2,1,2,N,2
4,9,N,1,1,1,N,2
50,9,6,2,1,2,N,1
31,9,6,1,1,2,N,2
46,9,1,2,1,1,N,2
36,9,4,1,1,1,N,2
27,9,6,2,1,1,N,2
77,9,4,1,1,1,N,2
19,9,6,2,1,2,N,2
3,9,N,1,1,1,N,2
13,9,N,2,1,1,N,2
61,9,3,2,1,1,N,2
18,9,6,1,2,0,N,2
22,9,1,2,1,1,N,2
11,9,N,2,1,1,N,2
19,9,6,2,1,2,N,2
7,9,N,2,1,1,N,2
15,9,6,1,1,2,N,2
15,9,6,1,1,1,N,2
35,9,1,2,1,1,N,2
28,9,6,1,1,2,N,2
29,9,6,1,1,1,N,2
61,9,3,2,1,1,N,2
36,9,2,1,1,1,N,2
19,9,6,1,3,0,N,2
2,9,N,2,1,1,N,1
73,9,6,2,1,1,N,2
19,9,6,1,1,1,N,2
5,9,N,2,1,2,N,2
22,9,6,1,1,2,N,2
11,9,N,2,1,1,N,2
63,9,1,2,1,1,N,2
9,9,N,1,1,1,N,2
56,9,6,1,1,2,N,2
31,9,1,1,1,1,N,2
22,9,6,2,1,2,N,2
13,9,N,2,1,1,N,2
22,9,1,1,1,1,N,2
4,9,N,2,1,1,N,2
24,9,6,2,1,1,N,2
69,9,1,2,1,1,N,2
11,9,N,1,1,2,N,2
61,9,1,2,1,1,N,2
49,9,6,1,1,2,N,2
63,9,1,2,1,1,N,2
4,9,N,1,1,2,N,2
56,9,1,2,1,1,N,2
56,9,1,2,1,1,N,2
48,9,1,1,1,1,N,2
31,9,6,1,1,2,N,2
35,9,1,1,1,2,N,2
7,9,N,1,1,1,N,2
19,9,6,2,1,2,N,2
59,9,4,2,1,2,N,2
23,9,1,2,1,1,N,2
38,9,1,2,1,2,N,2
0,9,N,1,1,2,N,2
56,9,6,1,1,1,N,2
0,9,N,1,1,2,N,2
13,9,N,1,1,1,N,2
2,9,N,1,1,1,N,2
13,9,N,1,1,2,N,2
13,9,N,1,1,1,N,2
3,9,N,1,1,1,N,2
51,9,6,1,1,1,N,2
48,9,1,2,1,1,N,2
28,9,6,2,1,1,N,2
7,9,N,2,1,1,N,2
7,9,N,1,1,1,N,2
32,9,1,2,1,1,N,2
28,9,1,1,1,2,N,2
38,9,6,2,1,2,N,2
8,9,N,2,1,1,N,2
16,9,6,2,1,1,N,2
17,9,6,1,1,1,N,2
39,9,1,2,1,1,N,2
46,9,6,2,1,2,N,2
5,9,N,2,1,2,N,2
11,9,N,1,1,1,N,2
12,9,N,2,1,1,N,2
18,9,6,2,1,1,N,2
53,9,4,2,1,2,N,2
4,9,N,2,1,1,N,2
40,9,6,1,1,1,N,2
6,9,N,2,1,2,N,2
40,9,6,1,1,1,N,2
0,9,N,2,1,2,N,2
11,9,N,1,1,2,N,2
66,9,1,1,1,2,5,2
53,9,1,1,1,1,1,2
18,9,6,2,3,0,N,2
2,9,N,1,1,2,N,2
11,9,N,2,1,2,N,2
3,9,N,1,1,2,N,2
6,9,N,2,1,1,N,2
13,9,N,2,1,1,N,2
2,9,N,2,1,1,N,2
3,9,N,1,1,1,N,2
13,9,N,1,1,1,N,2
14,9,N,1,1,2,N,2
8,9,N,2,1,1,N,2
46,9,2,1,1,1,N,2
20,9,6,2,1,2,N,2
9,9,N,1,1,2,N,2
31,9,6,1,1,2,N,2
10,9,N,2,1,1,N,2
42,9,6,2,1,2,N,2
37,9,6,1,1,2,N,2
83,9,6,2,1,2,N,1
27,9,6,2,1,2,N,2
62,9,1,2,1,1,N,2
15,9,6,1,1,1,N,2
82,9,3,2,1,2,N,2
8,9,N,1,1,1,N,2
0,9,N,1,1,2,N,2
40,9,6,2,1,2,N,2
7,9,N,1,1,1,N,2
17,9,6,1,1,1,N,2
18,9,6,2,3,0,N,2
64,9,1,1,1,1,N,2
0,9,N,1,1,2,N,2
15,9,6,1,1,1,N,2
46,9,6,2,1,2,N,2
12,9,N,2,1,2,N,2
15,9,6,2,1,2,N,2
15,9,6,1,1,1,N,2
27,9,4,2,1,2,N,2
15,9,6,1,1,1,N,2
74,9,6,2,1,1,N,2
0,9,N,1,1,2,N,2
19,9,6,2,1,2,N,2
12,9,N,2,1,1,N,2
31,9,6,1,1,1,N,2
78,9,4,2,1,1,N,2
0,9,N,1,1,2,N,2
69,9,3,2,1,1,N,2
4,9,N,2,1,1,N,2
0,9,N,2,1,2,N,2
11,9,N,2,1,2,N,2
4,9,N,2,1,1,N,2
28,9,1,1,1,2,N,2
6,9,N,1,1,1,N,2
36,9,4,2,1,1,N,2
48,9,1,1,1,1,N,2
11,9,N,1,1,1,N,2
11,9,N,2,1,1,N,2
60,9,1,1,1,1,N,2
0,9,N,2,1,2,N,2
11,9,N,1,1,1,N,2
7,9,N,2,1,1,N,2
8,9,N,1,1,2,N,2
0,9,N,1,1,2,N,2
4,9,N,2,1,2,N,2
27,9,4,2,1,2,N,2
10,9,N,2,1,2,N,2
38,9,6,2,1,2,N,2
18,9,6,2,3,0,N,2
18,9,6,1,1,2,N,2
19,9,6,2,1,2,N,2
6,9,N,2,1,1,N,2
0,9,N,1,1,1,N,2
22,9,1,1,1,1,N,2
11,9,N,1,1,2,N,2
11,9,N,1,1,2,N,2
6,9,N,1,1,1,N,2
18,9,6,1,1,2,N,2
68,9,1,2,1,1,N,2
37,9,6,1,1,2,N,2
2,9,N,1,1,2,N,2
12,9,N,2,1,1,N,2
25,9,6,1,1,2,N,2
28,9,1,1,1,2,N,2
8,9,N,2,1,2,N,2
17,9,6,1,1,1,N,2
3,9,N,1,1,1,N,2
15,9,6,1,1,1,N,2
36,9,2,1,1,2,N,2
80,9,4,2,1,2,N,2
12,9,N,1,1,2,N,2
5,9,N,2,1,1,N,2
45,9,1,1,1,1,N,2
13,9,N,1,1,1,N,2
25,9,6,2,1,1,N,2
22,9,6,1,1,1,N,2
48,9,4,2,1,1,N,2
32,9,4,1,2,0,N,2
20,9,6,2,1,2,N,2
38,9,1,1,1,2,N,2
53,9,1,1,1,1,N,2
26,9,6,2,1,1,N,2
3,9,N,2,1,2,N,2
70,9,1,2,1,1,N,2
63,9,1,2,1,1,N,2
46,9,4,1,1,1,N,2
3,9,N,2,1,2,N,2
3,9,N,1,1,2,N,2
71,9,6,1,1,1,N,2
25,9,6,1,1,2,N,2
28,9,6,2,1,2,N,2
3,9,N,2,1,1,N,2
64,9,4,1,1,2,N,2
48,9,1,2,1,1,N,1
20,9,6,2,1,2,N,2
35,9,6,1,2,0,N,2
80,9,3,1,1,2,6,1
23,9,6,2,1,1,N,2
44,9,1,2,1,1,N,2
19,9,6,1,1,1,N,2
0,9,N,1,1,1,N,2
12,9,N,1,1,1,N,2
14,9,N,1,1,1,N,2
34,9,1,2,1,2,N,2
3,9,N,1,1,1,N,2
7,9,N,2,1,1,N,2
12,9,N,2,1,1,N,2
2,9,N,2,1,2,N,2
46,9,6,1,2,0,N,2
13,9,N,1,1,1,N,2
39,9,1,1,1,1,N,2
53,9,1,2,1,1,N,2
58,9,6,1,1,1,N,2
30,9,6,2,1,2,N,2
0,9,N,1,1,2,N,2
13,9,N,1,1,1,N,2
4,9,N,1,1,1,N,2
1,9,N,2,1,2,N,2
7,9,N,1,1,2,N,2
62,9,4,2,1,2,N,2
26,9,6,1,1,2,N,2
29,9,6,2,1,1,N,2
20,9,6,2,1,2,N,2
14,9,N,1,1,2,N,2
27,9,6,2,1,2,N,2
18,9,6,2,1,1,N,2
12,9,N,2,1,1,N,2
71,9,4,2,1,2,N,2
13,9,N,2,1,1,N,2
47,9,6,2,1,2,N,2
37,9,6,1,1,2,N,2
10,9,N,2,1,1,N,2
5,9,N,2,1,2,N,2
13,9,N,1,1,1,N,2
36,9,6,2,1,2,N,2
30,9,6,1,1,2,N,2
11,9,N,1,1,1,N,2
35,9,6,1,2,0,N,2
7,9,N,2,1,2,N,2
31,9,6,1,1,1,N,2
37,9,6,1,1,2,N,2
3,9,N,1,1,1,N,2
60,9,6,2,1,2,N,2
27,9,6,2,1,1,N,2
1,9,N,1,1,1,N,2
38,9,4,2,1,2,N,2
39,9,6,1,1,2,N,2
18,9,6,1,1,2,N,2
0,9,N,2,1,1,N,2
58,9,2,2,1,2,N,2
35,9,1,2,1,1,N,2
7,9,N,2,1,1,N,2
54,9,1,1,1,2,N,2
21,9,6,1,1,2,N,2
80,9,3,2,1,1,N,2
38,9,1,2,1,1,N,2
48,9,6,1,1,1,N,2
46,9,4,1,2,0,N,2
40,9,6,1,1,2,N,2
11,9,N,2,1,2,N,2
31,9,6,1,1,2,N,2
30,9,6,2,1,2,N,2
48,9,1,2,1,1,N,2
5,9,N,1,1,2,N,2
38,9,4,2,1,1,N,2
17,9,6,1,1,1,N,2
35,9,6,1,2,0,N,2
50,9,6,2,1,1,N,1
0,9,N,1,1,2,N,2
25,9,6,1,1,2,N,2
29,9,6,2,1,1,N,2
30,9,6,1,1,2,2,2
12,9,N,2,1,1,N,2
0,9,N,1,1,1,N,2
46,9,1,2,1,1,N,2
37,9,6,2,1,2,N,2
54,9,1,2,1,1,N,2
57,9,5,1,1,1,N,2
14,9,N,1,1,2,N,2
20,9,6,2,1,1,N,2
22,9,6,2,1,1,N,2
58,9,2,2,1,2,N,2
29,9,6,2,1,1,N,2
56,9,1,2,1,1,N,2
6,9,N,2,1,2,N,2
2,9,N,2,1,1,N,1
26,9,6,1,1,1,N,2
65,9,4,1,1,1,N,2
53,9,1,2,1,1,N,2
15,9,6,1,1,2,N,2
4,9,N,2,1,2,N,2
10,9,N,2,1,1,N,2
18,9,6,2,3,0,N,2
63,9,1,2,1,1,N,2
27,9,6,1,1,2,N,2
5,9,N,1,1,2,N,2
5,9,N,2,1,1,N,2
55,9,3,2,1,1,N,2
37,9,4,1,2,0,N,2
10,9,N,1,1,1,N,2
70,9,1,2,1,1,N,1
16,9,6,2,1,1,N,2
28,9,1,1,1,2,N,2
3,9,N,1,1,1,N,2
32,9,2,1,1,2,N,2
22,9,1,1,1,2,N,2
73,9,1,1,1,1,N,2
58,9,1,2,1,1,N,2
0,9,N,2,1,1,N,2
25,9,6,1,1,2,N,2
73,9,1,2,1,1,N,1
44,9,1,2,1,1,N,2
9,9,N,1,1,1,N,2
0,9,N,1,1,1,N,2
12,9,N,2,1,1,N,2
72,9,3,2,1,2,N,2
14,9,N,1,1,1,N,2
46,9,1,2,1,2,N,2
68,9,1,1,1,1,N,2
32,9,6,2,1,1,N,2
47,9,6,2,1,2,N,2
5,9,N,1,1,2,N,2
55,9,1,2,1,1,N,2
35,9,1,2,1,2,N,2
19,9,6,2,1,2,N,2
0,9,N,2,1,2,N,2
48,9,4,2,1,1,N,2
5,9,N,2,1,1,N,2
93,9,6,2,1,2,N,1
57,9,1,1,1,1,N,2
27,9,6,2,1,2,N,2
20,9,6,2,1,2,N,2
19,9,6,2,3,0,N,2
24,9,6,2,1,1,N,2
24,9,6,1,1,1,N,2
3,9,N,1,1,1,N,2
20,9,6,2,1,2,N,2
47,9,6,2,1,2,N,2
18,9,6,1,1,2,N,2
13,9,N,2,1,1,N,2
80,9,1,2,1,1,N,2
7,9,N,1,1,1,N,2
26,9,6,1,1,1,N,2
0,9,N,1,1,1,N,2
16,9,6,2,1,1,N,2
62,9,1,2,1,1,N,2
11,9,N,1,1,1,N,2
62,9,3,2,1,1,N,2
25,9,6,1,1,2,N,2
11,9,N,1,1,2,N,2
5,9,N,2,1,2,N,2
4,9,N,2,1,2,N,2
7,9,N,1,1,2,N,2
38,9,1,2,1,1,N,2
13,9,N,2,1,1,N,2
76,9,4,2,1,1,N,2
4,9,N,2,1,2,N,2
0,9,N,2,1,1,N,2
10,9,N,1,2,0,N,2
48,9,1,1,1,2,N,2
74,9,6,1,1,1,N,2
25,9,6,2,1,1,N,2
39,9,4,2,1,1,N,2
11,9,N,2,1,1,N,2
7,9,N,2,1,2,N,2
11,9,N,1,1,2,N,2
39,9,1,2,1,1,N,2
14,9,N,1,1,2,N,2
67,9,1,1,1,2,N,2
2,9,N,2,1,1,N,1
18,9,6,1,1,2,N,2
27,9,6,2,1,1,N,2
3,9,N,2,1,2,N,2
15,9,6,1,1,1,N,2
1,9,N,1,1,1,N,2
47,9,6,2,1,2,N,2
8,9,N,2,1,1,N,2
11,9,N,1,1,2,N,2
71,9,1,2,1,1,N,2
30,9,6,1,1,1,N,2
76,9,6,2,1,1,N,2
14,9,N,2,1,1,N,2
16,9,6,2,1,1,N,2
35,9,1,2,1,2,N,2
60,9,1,1,1,1,N,2
31,9,1,1,1,2,N,2
18,9,6,1,2,0,N,2
45,9,1,1,1,1,N,2
60,9,6,2,1,1,N,2
40,9,6,2,1,2,N,2
51,9,3,2,1,1,N,2
0,9,N,1,1,2,N,2
0,9,N,1,1,2,N,2
6,9,N,2,1,2,N,2
31,9,2,2,1,2,N,2
63,9,3,2,1,1,N,2
22,9,1,1,1,2,N,2
6,9,N,1,1,1,N,2
10,9,N,2,1,1,N,2
15,9,6,1,1,1,N,2
18,9,6,2,1,1,N,2
1,9,N,2,1,1,N,2
20,9,6,2,1,2,N,2
51,9,3,2,1,2,N,2
3,9,N,1,1,1,N,2
69,9,1,1,1,1,N,2
53,9,1,2,1,1,N,2
41,9,1,1,1,2,N,2
0,9,N,1,1,2,N,2
38,9,6,1,1,2,N,2
79,9,3,2,1,1,N,2
17,9,6,2,1,2,N,2
16,9,6,2,1,2,N,2
3,9,N,1,1,2,N,2
49,9,1,2,1,1,N,2
23,9,1,2,1,2,N,2
16,9,6,2,1,2,N,2
22,9,1,2,1,1,N,2
4,9,N,1,1,1,N,2
27,9,6,1,1,1,N,2
40,9,6,2,1,1,N,2
5,9,N,2,1,2,N,1
46,9,1,2,1,1,N,2
4,9,N,2,1,1,N,2
50,9,1,2,1,1,N,2
6,9,N,1,1,1,N,2
11,9,N,2,1,1,N,2
46,9,6,1,1,2,N,2
70,9,1,2,1,1,N,2
44,9,1,2,1,1,N,2
78,9,3,1,1,2,N,2
48,9,4,2,1,1,N,1
30,9,6,2,1,2,N,2
38,9,1,2,1,1,N,2
16,9,6,2,1,1,N,2
2,9,N,2,1,2,N,2
57,9,6,1,1,1,N,2
80,9,3,1,1,2,6,1
5,9,N,2,1,1,N,2
6,9,N,2,1,1,N,2
17,9,6,1,1,1,N,2
10,9,N,2,1,1,N,2
15,9,6,1,1,1,N,2
15,9,6,1,1,1,N,1
23,9,6,1,1,2,N,2
23,9,6,2,1,2,N,2
6,9,N,2,1,2,N,2
4,9,N,1,1,2,N,2
25,9,6,1,1,2,N,2
53,9,1,1,1,1,N,2
38,9,5,2,1,2,N,2
43,9,1,1,1,1,N,2
23,9,6,2,1,2,N,2
2,9,N,2,1,1,N,2
33,9,2,2,1,1,N,2
31,9,6,1,1,1,N,2
74,9,4,2,1,1,N,2
69,9,3,2,1,1,N,2
17,9,6,1,1,1,N,2
6,9,N,2,1,1,N,2
23,9,6,2,1,2,N,2
15,9,6,1,1,1,N,2
38,9,1,2,1,1,N,2
2,9,N,1,1,1,N,2
61,9,4,2,1,2,N,2
29,9,6,2,1,2,N,2
33,9,1,2,1,1,N,2
23,9,6,2,1,2,N,2
9,9,N,2,1,1,N,2
15,9,6,1,1,1,N,2
9,9,N,2,1,2,N,2
23,9,6,1,1,1,N,2
11,9,N,1,1,2,N,2
48,9,4,2,1,1,N,2
10,9,N,2,1,2,N,2
10,9,N,1,2,0,N,2
79,9,6,2,1,1,N,2
62,9,3,2,1,1,N,2
0,9,N,2,1,2,N,2
14,9,N,1,1,2,N,2
72,9,1,2,1,1,N,2
52,9,2,1,1,1,N,2
18,9,6,2,1,1,N,2
36,9,1,2,1,1,N,2
19,9,6,2,1,2,N,2
73,9,4,2,1,1,N,2
0,9,N,2,1,1,N,2
4,9,N,2,1,1,N,2
2,9,N,2,1,2,N,2
2,9,N,1,1,1,N,2
0,9,N,2,1,2,N,2
46,9,1,1,1,1,N,2
76,9,1,1,1,1,N,2
62,9,6,2,1,1,N,2
2,9,N,1,1,1,N,2
22,9,6,2,1,2,N,2
4,9,N,1,1,1,N,2
12,9,N,2,1,1,N,2
54,9,5,1,1,1,N,2
73,9,2,1,3,0,N,2
25,9,6,1,1,2,N,2
48,9,1,2,1,1,N,2
35,9,1,2,1,2,N,2
76,9,3,2,1,1,N,1
2,9,N,2,1,2,N,2
20,9,6,2,1,2,N,2
44,9,1,2,1,1,N,2
52,9,2,1,1,1,N,2
73,9,4,1,1,2,N,2
13,9,N,1,1,2,N,2
36,9,4,1,1,1,N,2
56,9,1,2,1,1,N,2
33,9,1,2,1,2,N,2
13,9,N,1,1,1,N,2
42,9,1,1,1,1,N,2
16,9,6,1,1,1,N,2
13,9,N,2,1,1,N,2
50,9,1,2,1,1,N,2
29,9,6,1,1,1,N,2
4,9,N,1,1,1,N,2
32,9,2,2,1,1,N,2
0,9,N,1,1,2,N,2
18,9,6,2,3,0,N,2
13,9,N,1,1,1,N,2
22,9,6,2,1,2,N,2
62,9,1,1,1,1,N,2
18,9,6,1,1,2,N,2
58,9,6,1,1,1,N,2
0,9,N,2,1,2,N,2
27,9,6,2,1,2,N,2
80,9,3,2,1,1,N,2
15,9,6,1,1,1,N,2
10,9,N,2,1,2,N,2
28,9,6,1,1,2,N,2
38,9,1,2,1,2,N,2
23,9,1,1,1,1,N,2
34,9,1,2,1,2,N,2
24,9,6,1,1,2,N,2
19,9,6,2,1,2,N,2
61,9,4,2,1,2,N,2
40,9,6,1,1,2,N,2
20,9,6,2,1,2,N,2
0,9,N,1,1,1,N,2
30,9,6,2,1,2,N,2
36,9,1,2,1,1,N,2
46,9,4,2,1,2,N,2
53,9,1,2,1,1,N,2
25,9,4,1,1,1,N,2
62,9,3,2,1,1,N,2
66,9,4,2,1,2,N,1
73,9,4,2,1,2,N,2
43,9,1,1,1,1,N,2
80,9,1,2,1,2,N,2
0,9,N,2,1,2,N,2
4,9,N,1,1,2,N,2
11,9,N,1,1,2,N,2
49,9,1,2,1,1,N,2
28,9,6,1,1,2,N,2
20,9,6,2,1,2,N,2
65,9,3,2,1,1,N,2
31,9,6,1,1,1,N,2
59,9,1,1,1,1,N,2
1,9,N,1,1,1,N,2
40,9,6,2,1,1,N,2
46,9,2,1,1,1,N,2
27,9,6,2,1,2,N,2
42,9,6,1,1,2,N,2
56,9,6,2,1,2,N,2
39,9,4,2,1,2,N,2
68,9,4,2,1,1,N,2
4,9,N,2,1,1,N,2
67,9,1,1,1,2,N,2
6,9,N,2,1,1,N,2
11,9,N,1,1,2,N,2
11,9,N,2,1,1,N,2
57,9,5,2,1,1,N,2
20,9,6,1,1,1,N,2
16,9,6,2,1,1,N,2
93,9,6,1,1,1,N,1
4,9,N,1,1,2,N,2
38,9,1,2,1,2,N,2
28,9,1,1,1,2,N,2
46,9,6,1,2,0,N,2
44,9,1,2,1,1,N,2
11,9,N,1,1,2,N,2
34,9,1,2,1,2,N,2
67,9,4,1,1,2,N,2
4,9,N,1,1,1,N,2
39,9,1,1,1,1,N,2
7,9,N,2,1,1,N,2
12,9,N,2,1,1,N,2
17,9,6,1,2,0,N,2
33,9,1,2,1,1,N,2
26,9,6,2,1,2,N,2
2,9,N,2,1,1,N,2
48,9,6,2,1,2,N,2
84,9,6,2,1,2,N,1
57,9,4,1,1,1,N,2
18,9,6,1,1,2,N,2
18,9,6,1,1,2,N,2
63,9,1,2,1,1,N,2
11,9,N,1,1,2,N,2
21,9,6,2,1,2,N,2
11,9,N,1,1,1,N,2
62,9,4,1,1,2,N,2
18,9,6,1,2,0,N,2
4,9,N,2,1,1,N,2
35,9,1,2,1,1,N,2
21,9,6,2,1,2,N,2
20,9,6,2,1,2,N,2
60,9,6,2,1,1,N,2
31,9,1,1,1,2,N,2
74,9,1,2,1,1,N,2
70,9,4,2,1,1,N,2
2,9,N,1,1,1,N,2
6,9,N,1,1,1,N,2
12,9,N,2,1,1,N,2
51,9,6,1,1,1,N,2
49,9,1,1,1,1,N,2
22,9,6,2,1,2,N,2
51,9,1,1,1,2,N,2
15,9,6,1,1,1,N,2
10,9,N,2,1,2,N,2
31,9,5,1,1,2,N,2
4,9,N,1,1,2,N,2
59,9,4,2,1,2,N,2
2,9,N,2,1,2,N,2
41,9,1,2,1,1,N,2
14,9,N,2,1,1,N,2
31,9,6,2,1,1,N,2
36,9,4,2,1,1,N,2
33,9,1,2,1,2,N,2
1,9,N,2,1,1,N,2
15,9,6,1,1,2,N,2
