AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE
35,6,1,1,1,1,N,2
58,6,1,2,1,1,N,2
61,6,1,2,1,1,N,2
11,6,N,1,1,1,N,2
39,6,2,2,1,2,N,2
25,6,6,1,3,0,N,2
67,6,3,1,1,2,N,1
35,6,1,2,1,1,N,2
55,6,6,2,1,1,N,2
44,6,1,2,1,1,N,2
20,6,6,1,1,1,N,2
8,6,N,1,1,2,N,2
39,6,1,2,1,1,N,2
64,6,1,1,1,1,N,2
2,6,N,2,1,2,N,2
28,6,1,2,1,1,N,2
10,6,N,2,1,1,N,2
42,6,1,2,1,1,N,2
26,6,6,2,3,0,N,2
68,6,1,1,1,1,N,2
13,6,N,1,1,1,N,2
5,6,N,1,1,1,N,2
66,6,1,2,1,1,N,2
61,6,1,2,1,1,N,2
9,6,N,2,1,1,N,2
38,6,6,1,1,1,N,2
61,6,1,2,1,2,N,2
24,6,6,1,1,2,N,2
77,6,1,1,1,1,N,2
18,6,6,1,3,0,N,2
35,6,6,1,1,2,N,2
16,6,6,2,1,2,N,2
7,6,N,2,1,1,N,2
1,6,N,2,1,1,N,2
5,6,N,1,1,1,N,2
63,6,1,2,1,1,N,2
11,6,N,1,1,1,N,2
18,6,6,2,1,1,N,2
45,6,6,2,1,1,N,1
33,6,1,1,1,1,N,2
86,6,1,2,1,1,N,2
23,6,6,2,1,2,N,2
19,6,6,1,3,0,N,2
64,6,1,1,1,1,N,2
18,6,6,1,3,0,N,2
58,6,1,1,1,2,N,2
2,6,N,2,1,1,N,2
50,6,2,1,2,0,N,1
57,6,1,1,1,1,N,2
74,6,4,2,1,2,N,2
19,6,6,1,1,1,N,2
2,6,N,1,1,1,N,2
69,6,1,2,1,1,N,2
1,6,N,1,1,2,N,2
83,6,6,1,1,1,N,2
22,6,6,1,3,0,N,2
64,6,1,2,1,2,N,2
0,6,N,2,1,1,N,2
42,6,1,2,1,1,N,2
22,6,6,2,1,2,N,2
44,6,1,2,1,2,N,2
51,6,1,2,1,1,N,2
47,6,4,2,1,2,N,2
52,6,1,2,1,2,N,2
21,6,6,2,3,0,N,2
5,6,N,2,1,2,N,2
56,6,1,1,1,2,N,1
31,6,1,2,1,2,N,2
25,6,6,1,1,2,N,2
52,6,1,2,1,2,N,2
62,6,1,1,1,1,N,2
29,6,2,1,2,0,N,2
33,6,2,1,1,2,N,2
11,6,N,2,1,2,N,2
36,6,1,1,1,1,N,2
83,6,6,2,2,0,N,2
22,6,6,1,1,2,N,2
20,6,6,1,1,2,N,2
36,6,1,1,1,2,N,2
51,6,1,2,1,1,N,2
7,6,N,1,1,1,N,2
50,6,1,1,1,1,N,2
71,6,1,1,1,1,N,2
21,6,6,1,1,2,N,2
25,6,6,1,3,0,N,2
21,6,6,1,1,1,N,2
31,6,1,2,1,2,N,2
2,6,N,1,1,1,N,2
66,6,1,2,1,1,N,2
26,6,6,1,1,2,N,2
36,6,1,1,1,2,N,2
13,6,N,1,1,1,N,2
44,6,1,2,1,1,N,2
6,6,N,2,1,1,N,2
34,6,1,1,1,1,N,2
43,6,1,2,1,1,N,2
18,6,6,1,3,0,N,2
43,6,1,2,1,1,N,2
55,6,1,1,1,2,N,2
6,6,N,2,1,1,N,2
72,6,1,2,1,1,N,2
63,6,3,1,1,2,N,2
73,6,1,1,1,1,N,2
50,6,1,1,1,1,N,2
46,6,1,1,1,1,N,2
45,6,1,2,1,2,N,2
9,6,N,2,1,2,N,2
45,6,1,2,1,1,N,2
24,6,6,2,1,2,N,2
54,6,1,1,1,2,N,1
33,6,2,1,1,2,N,2
18,6,6,2,1,2,N,2
23,6,6,1,1,2,N,2
60,6,5,2,1,1,N,2
61,6,1,1,1,1,N,2
41,6,1,2,1,2,N,2
15,6,6,1,1,2,N,2
48,6,1,2,1,1,N,2
70,6,6,2,1,2,N,2
39,6,2,2,1,2,N,2
37,6,1,2,1,1,N,2
17,6,6,1,1,1,N,2
15,6,6,1,1,1,N,2
36,6,6,1,1,2,N,2
14,6,N,1,1,1,N,2
52,6,1,1,1,1,N,2
10,6,N,2,1,2,N,2
41,6,6,2,3,0,N,2
69,6,1,2,1,1,N,2
55,6,1,1,1,1,N,2
42,6,1,2,1,1,N,2
0,6,N,2,1,1,N,2
53,6,1,2,1,1,N,2
33,6,1,2,1,2,N,2
55,6,1,2,1,1,N,2
64,6,1,2,1,1,N,2
50,6,1,1,1,1,N,2
4,6,N,1,1,1,N,2
59,6,2,1,1,2,N,2
75,6,1,1,1,1,N,2
7,6,N,2,1,2,N,2
36,6,6,2,1,2,N,2
63,6,1,2,1,1,N,2
38,6,1,2,1,1,N,2
33,6,1,1,1,1,N,2
20,6,6,1,1,1,N,2
40,6,1,2,1,1,N,2
47,6,1,2,1,2,N,2
10,6,N,2,1,1,N,2
48,6,1,1,1,1,N,2
58,6,3,1,1,1,N,2
34,6,1,2,1,1,N,2
9,6,N,2,1,1,N,2
10,6,N,2,1,1,N,2
18,6,6,1,3,0,N,2
65,6,6,1,1,1,N,2
74,6,3,2,1,1,N,2
19,6,6,1,3,0,N,2
9,6,N,2,1,1,N,2
35,6,1,1,1,2,N,2
18,6,6,2,1,2,N,2
84,6,1,2,1,1,N,2
48,6,2,2,1,1,N,2
43,6,1,2,1,1,N,2
21,6,6,1,1,2,N,2
49,6,1,2,1,1,N,2
62,6,6,1,1,1,N,2
30,6,2,1,1,2,N,2
79,6,1,2,1,1,N,2
58,6,1,1,1,2,N,2
60,6,1,2,1,1,N,2
59,6,1,2,1,2,N,2
53,6,6,1,1,2,N,2
28,6,6,1,1,2,N,2
18,6,6,1,1,1,N,2
11,6,N,1,1,2,N,2
15,6,6,2,1,1,N,2
55,6,1,1,1,1,N,2
27,6,6,2,1,2,N,2
46,6,1,2,1,1,N,2
49,6,4,2,1,1,N,2
42,6,1,1,1,1,N,2
45,6,4,2,1,2,N,2
79,6,1,1,1,2,N,2
29,6,6,2,1,2,N,2
37,6,1,2,1,1,N,2
21,6,6,1,3,0,N,2
76,6,1,1,1,1,N,2
56,6,1,1,1,1,N,2
14,6,N,1,1,1,N,2
71,6,2,1,1,1,N,2
59,6,2,1,3,0,N,2
18,6,6,2,3,0,N,2
66,6,1,1,1,1,N,2
48,6,1,1,1,2,N,2
35,6,6,1,1,2,N,2
8,6,N,2,1,1,N,2
11,6,N,1,1,1,N,2
19,6,6,1,1,2,N,2
5,6,N,2,1,2,N,2
37,6,1,2,1,2,N,2
59,6,1,2,1,1,N,2
22,6,6,1,3,0,N,2
59,6,6,1,1,2,N,2
68,6,6,1,1,1,N,2
0,6,N,1,1,1,N,2
15,6,6,2,1,1,N,2
20,6,6,1,1,1,N,2
28,6,6,2,1,1,N,2
20,6,6,1,1,1,N,2
42,6,1,1,1,1,N,2
24,6,6,2,3,0,N,2
18,6,6,1,3,0,N,2
38,6,6,2,1,2,N,2
55,6,1,2,1,1,N,2
29,6,6,2,1,2,N,2
75,6,1,1,1,1,N,2
28,6,6,1,1,2,N,2
7,6,N,2,1,1,N,2
21,6,6,1,1,2,N,2
53,6,1,2,1,1,N,2
63,6,1,2,1,2,N,2
41,6,1,2,1,2,N,2
43,6,1,2,1,1,N,2
39,6,1,2,1,1,N,2
21,6,6,1,3,0,N,2
1,6,N,2,1,2,N,2
4,6,N,1,1,1,N,2
24,6,6,1,1,2,N,2
36,6,1,2,1,1,N,2
32,6,1,1,1,2,N,2
40,6,1,1,1,1,N,2
15,6,6,1,1,1,N,2
51,6,1,1,1,1,N,2
22,6,1,1,1,2,N,2
17,6,6,1,1,2,N,2
54,6,1,1,1,2,N,1
32,6,6,1,1,2,N,2
45,6,4,2,1,1,N,2
66,6,1,2,1,2,N,2
23,6,6,2,1,2,N,2
67,6,1,1,1,1,N,2
49,6,1,2,1,1,N,2
22,6,6,1,1,2,N,2
40,6,1,2,1,1,N,2
57,6,1,2,1,1,N,2
29,6,6,2,1,2,N,2
45,6,4,2,1,2,N,2
6,6,N,1,1,1,N,2
19,6,6,2,3,0,N,2
44,6,1,2,1,1,N,2
4,6,N,2,1,1,N,2
73,6,1,2,1,2,N,2
18,6,6,1,1,1,N,2
40,6,1,1,1,2,N,2
70,6,6,1,1,1,N,2
24,6,6,1,1,2,N,2
45,6,1,2,1,1,N,2
46,6,1,2,1,1,N,2
39,6,1,1,1,1,N,2
71,6,1,2,1,1,N,2
38,6,1,2,1,1,N,2
17,6,6,2,1,2,N,2
32,6,6,2,1,2,N,2
22,6,6,1,1,2,N,2
31,6,6,1,1,2,N,2
47,6,1,2,1,1,N,2
66,6,1,1,1,1,N,2
26,6,6,1,1,2,N,2
21,6,6,2,3,0,N,2
60,6,2,2,1,1,N,2
34,6,1,2,1,2,N,2
43,6,1,2,1,1,N,2
16,6,6,1,1,1,N,2
22,6,6,1,1,2,N,2
47,6,1,2,1,2,N,2
18,6,6,2,3,0,N,2
33,6,1,1,1,2,N,2
20,6,6,2,3,0,N,2
77,6,1,1,1,1,N,2
52,6,1,1,1,2,N,2
45,6,1,1,1,2,N,2
7,6,N,1,1,1,N,2
16,6,6,1,1,1,N,2
23,6,6,2,1,1,N,2
33,6,1,2,1,1,N,2
4,6,N,2,1,1,N,2
24,6,6,1,1,2,N,2
52,6,1,2,1,1,N,2
50,6,6,1,1,1,N,2
13,6,N,1,1,1,N,2
70,6,3,2,1,2,N,2
32,6,2,1,1,2,N,2
67,6,1,1,1,1,N,2
23,6,6,1,1,2,N,2
63,6,1,2,1,2,N,2
7,6,N,2,1,1,N,2
37,6,1,2,1,2,N,2
41,6,6,2,1,1,N,2
55,6,1,1,1,1,N,2
23,6,6,2,1,2,N,2
64,6,6,1,1,2,N,2
49,6,1,2,1,1,N,2
12,6,N,2,1,2,N,2
6,6,N,1,1,1,N,2
15,6,6,2,1,1,N,2
54,6,1,2,1,1,N,2
70,6,1,2,1,1,N,2
55,6,1,1,1,1,N,2
15,6,6,1,1,1,N,2
38,6,6,1,1,2,N,2
76,6,1,2,1,1,N,2
66,6,1,2,1,1,N,2
13,6,N,1,1,1,N,2
39,6,2,2,3,0,N,2
45,6,6,1,1,1,N,2
9,6,N,1,1,2,N,2
45,6,1,2,1,1,N,2
44,6,1,2,1,1,N,2
34,6,1,2,1,2,N,2
24,6,6,1,1,2,N,2
21,6,6,2,1,2,N,2
46,6,1,2,1,1,N,2
85,6,3,2,1,1,N,2
62,6,2,2,1,1,N,2
23,6,6,2,1,2,N,2
8,6,N,1,1,1,N,2
61,6,1,2,1,1,N,2
85,6,1,2,1,2,N,2
55,6,1,1,1,1,N,2
51,6,2,2,1,1,N,2
23,6,6,1,1,2,N,2
46,6,1,2,1,2,N,2
9,6,N,2,1,1,N,2
10,6,N,1,1,2,N,2
28,6,6,1,1,2,N,2
26,6,6,1,1,2,N,2
29,6,2,2,1,2,N,2
14,6,N,2,1,1,N,2
67,6,1,1,1,1,N,2
8,6,N,1,1,1,N,2
41,6,1,2,1,1,N,2
28,6,6,1,1,2,N,2
22,6,6,1,3,0,N,2
46,6,1,1,1,1,N,2
10,6,N,1,1,1,N,2
6,6,N,2,1,2,N,2
6,6,N,2,1,2,N,2
75,6,1,1,1,1,N,2
35,6,6,2,1,2,N,2
37,6,1,2,1,2,N,2
0,6,N,2,1,2,N,2
69,6,3,2,1,1,N,2
42,6,1,1,1,1,N,2
21,6,6,2,3,0,N,2
51,6,1,2,1,1,N,2
54,6,6,2,1,2,N,2
0,6,N,2,1,2,N,2
15,6,6,2,1,1,N,2
8,6,N,1,1,2,N,2
45,6,1,1,1,1,N,2
15,6,6,2,1,1,N,2
36,6,1,1,1,2,N,2
29,6,1,2,1,2,N,2
18,6,6,2,3,0,N,2
44,6,1,2,1,1,N,2
25,6,6,2,1,2,N,2
27,6,6,1,1,1,N,2
16,6,6,1,1,1,N,2
49,6,1,2,1,1,N,2
33,6,1,1,1,1,N,2
12,6,N,2,1,1,N,2
66,6,1,1,1,1,N,2
36,6,1,2,1,2,N,2
31,6,6,2,1,2,N,2
81,6,4,1,1,1,N,2
44,6,1,2,1,1,N,2
90,6,1,1,1,1,N,2
38,6,5,2,1,2,N,2
23,6,6,1,1,1,N,2
32,6,2,2,1,1,N,2
27,6,6,2,1,2,N,2
40,6,1,2,1,2,N,2
42,6,1,1,1,2,N,2
36,6,1,2,1,1,N,2
26,6,6,1,1,2,N,2
39,6,1,2,1,1,N,2
55,6,3,2,1,2,N,2
24,6,6,2,1,2,N,2
7,6,N,2,1,2,N,2
10,6,N,1,1,1,N,2
41,6,1,2,1,1,N,2
35,6,6,2,1,1,N,2
31,6,6,1,1,2,N,2
18,6,6,1,3,0,N,2
9,6,N,2,1,1,N,2
33,6,1,1,1,2,N,2
81,6,1,1,1,1,N,2
53,6,1,2,1,1,N,2
4,6,N,2,1,2,N,2
22,6,6,1,1,2,N,2
25,6,6,1,1,2,N,1
33,6,2,1,3,0,N,2
51,6,1,2,1,2,N,2
73,6,4,2,1,1,N,2
35,6,6,1,1,1,N,2
52,6,1,1,1,2,N,2
26,6,6,1,1,2,N,2
22,6,6,1,1,2,N,2
26,6,6,2,1,2,N,2
7,6,N,2,1,1,N,2
89,6,3,1,1,1,N,2
66,6,3,2,1,1,N,2
53,6,1,2,1,1,N,2
