PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
24-01004,8,1,N,0,1,3,6,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,51,37
06-08507,56,1,4,0,1,0,N,1,1,3305.1,N,N,5,9000.0,2,74,4,2,2,2,2,97,131
38-00100,59,1,1,0,1,0,2,1,1,73.0,N,N,7,16000.0,2,147,N,2,2,2,2,73,67
38-00100,37,1,6,0,1,0,N,1,1,73.0,9170,15,10,7000.0,1,52,N,2,2,2,2,361,127
24-01004,62,1,1,0,1,0,3,1,1,4187.9,N,N,10,51000.0,6,501,N,2,2,2,2,22,18
28-01100,89,1,6,0,1,0,N,1,1,2674.3,N,N,10,43500.0,7,370,N,2,2,2,2,109,110
17-03529,61,1,6,0,2,0,2,1,2,15097.5,N,N,4,8400.0,2,129,N,2,1,2,2,49,42
13-04600,52,1,6,0,2,0,N,1,2,3670.4,8780,15,4,9100.0,2,56,N,2,2,2,2,96,97
06-07502,65,1,3,0,6,0,N,1,2,33632.6,7690,10,5,15600.0,3,133,N,2,1,2,2,115,115
13-04600,34,1,6,0,2,N,N,3,0,3670.4,N,N,4,5300.0,1,0,N,2,2,2,1,21,0
38-00100,33,1,6,1,1,0,6,1,1,73.0,4480,5,7,115000.0,9,501,N,2,2,2,2,21,61
40-00200,11,1,N,0,1,2,3,1,1,90.7,N,N,3,N,N,145,N,2,2,2,2,192,192
28-01100,60,1,6,0,1,0,N,1,2,2674.3,5391,6,7,3000.0,1,48,N,2,2,2,2,85,64
38-00100,81,1,1,0,3,0,2,1,1,73.0,N,N,5,47000.0,6,276,N,2,2,2,2,66,47
51-01301,14,1,N,0,1,1,3,1,1,11162.8,N,N,3,N,N,501,N,2,2,2,2,145,123
24-01004,86,1,1,0,1,0,2,1,1,4187.9,N,N,7,28000.0,4,501,N,2,2,2,1,47,49
40-00200,37,1,1,0,3,1,4,1,1,90.7,N,N,4,8300.0,2,40,N,2,1,2,2,45,28
32-00405,60,1,6,0,2,0,3,1,1,7990.5,N,N,6,0.0,0,74,N,2,1,2,2,393,329
19-01700,43,1,6,0,1,N,N,3,0,3572.3,N,N,5,11400.0,2,83,N,2,2,2,2,46,0
06-07502,73,1,6,0,1,0,N,1,2,33632.6,N,N,8,13710.0,3,114,N,2,2,1,1,88,88
30-00600,60,1,6,0,2,0,N,1,2,16.3,N,N,7,13000.0,3,96,N,2,2,2,2,101,60
38-00100,40,1,6,0,1,0,N,1,2,73.0,N,N,5,0.0,0,0,N,2,1,1,1,264,152
13-04600,53,1,1,0,2,3,6,1,2,3670.4,4971,6,5,35000.0,6,159,N,2,1,2,1,54,54
06-08507,22,1,6,0,9,0,N,1,2,3305.1,1270,4,4,7300.0,2,53,N,2,2,2,2,57,57
06-07502,48,1,4,0,1,1,2,1,2,33632.6,N,N,1,0.0,0,308,N,2,2,1,1,80,101
51-51255,47,1,6,0,2,N,N,2,0,11224.3,N,N,4,5000.0,2,N,N,2,2,2,2,47,0
30-00600,65,1,4,0,1,0,N,1,1,16.3,N,N,8,0.0,0,0,N,2,1,1,1,40,39
19-01700,81,1,6,0,1,N,N,2,0,3572.3,N,N,9,22800.0,4,N,N,2,1,2,2,19,0
01-01301,66,1,6,0,2,N,N,3,0,2731.2,N,N,5,0.0,0,0,N,2,2,2,2,30,0
40-00200,50,1,1,0,1,0,2,1,1,90.7,N,N,7,24600.0,6,219,5,2,2,2,1,183,134
17-03529,33,1,6,0,2,0,N,1,2,15097.5,3365,4,5,444950.0,9,501,N,2,2,1,1,524,316
06-08507,68,1,1,0,1,2,6,1,1,3305.1,8170,12,12,150000.0,9,501,N,2,2,2,1,63,39
32-00405,43,1,6,0,1,N,N,2,0,7990.5,4971,6,4,17100.0,3,N,N,2,2,1,2,68,0
13-04600,53,1,1,0,1,5,6,1,1,3670.4,7690,10,12,300000.0,9,501,2,2,2,2,2,94,103
13-04600,33,1,6,0,2,0,5,1,2,3670.4,N,N,4,9300.0,2,89,N,2,2,2,2,33,23
30-00600,68,1,3,0,9,0,N,1,2,16.3,N,N,4,27110.0,5,232,N,2,2,2,2,25,26
32-00405,65,1,4,0,1,0,N,1,2,7990.5,7770,10,5,0.0,0,0,N,2,1,2,2,75,75
13-04600,27,1,6,0,2,0,4,1,2,3670.4,7860,11,8,6220.0,2,148,N,2,2,2,2,128,124
24-01004,8,1,N,0,1,3,5,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,51,47
36-03710,74,1,1,4,8,0,2,1,2,52864.7,N,N,1,7000.0,2,125,N,2,1,2,2,90,69
38-00100,34,1,6,0,1,0,N,1,1,73.0,6680,8,9,50000.0,6,377,N,2,2,2,2,208,201
06-08507,94,1,1,0,1,0,2,1,1,3305.1,N,N,11,93100.0,8,501,N,2,2,2,2,200,184
28-01100,16,1,6,0,2,1,3,1,2,2674.3,N,N,4,0.0,0,2,N,2,2,2,2,156,163
17-03529,77,1,5,0,2,N,N,2,0,15097.5,N,N,7,4300.0,1,N,N,2,1,1,1,36,0
06-07502,61,1,6,0,2,N,N,2,0,33632.6,N,N,6,4300.0,2,N,N,2,1,2,2,38,0
29-01901,19,1,6,0,2,1,4,1,2,5434.8,N,N,4,0.0,0,501,N,2,2,2,2,84,97
24-01004,15,1,6,0,1,1,3,1,1,4187.9,N,N,3,0.0,0,501,N,2,2,2,2,13,12
36-04010,42,1,6,4,8,0,N,1,2,50441.6,N,N,1,21520.0,5,164,N,2,1,1,2,109,86
38-00100,58,1,4,0,2,0,N,1,2,73.0,7072,9,9,47000.0,7,354,5,2,1,2,1,326,317
08-00803,51,1,3,0,1,N,N,2,0,3393.2,4280,5,5,7300.0,2,N,N,2,1,1,2,49,0
30-00600,68,1,4,0,1,0,2,1,1,16.3,8660,14,7,62000.0,7,493,N,2,1,2,2,326,341
06-07502,35,1,2,0,1,N,N,2,0,33632.6,N,N,9,0.0,0,N,N,2,2,2,2,11,0
17-03529,63,1,6,0,2,0,2,1,2,15097.5,N,N,10,0.0,0,37,N,2,2,2,2,207,201
17-03529,71,1,1,0,2,0,2,1,1,15097.5,N,N,7,19800.0,3,393,N,2,1,2,2,56,45
17-03531,56,1,6,0,2,0,8,1,2,11171.6,7860,11,7,7740.0,2,228,N,2,1,1,2,83,82
06-07502,94,1,1,0,6,0,2,1,2,33632.6,N,N,1,23000.0,4,178,6,2,1,2,2,71,71
36-04010,69,1,6,0,2,1,4,1,2,50441.6,8090,12,1,31900.0,5,175,N,2,1,2,2,211,213
51-01301,89,1,1,0,1,0,2,1,1,11162.8,N,N,10,4700.0,2,93,4,2,1,2,1,67,46
26-02702,63,1,6,0,1,0,N,1,2,4817.2,N,N,7,12800.0,3,96,N,2,2,2,2,92,93
30-00600,88,1,1,0,1,0,2,1,1,16.3,N,N,6,28500.0,5,241,2,2,1,1,1,54,55
08-00803,93,1,1,0,1,0,2,1,1,3393.2,N,N,10,45800.0,6,501,N,2,2,2,1,49,49
40-00200,52,1,1,0,1,0,3,1,1,90.7,490,1,7,12000.0,2,448,N,2,1,2,1,33,78
40-00200,70,1,1,0,1,0,3,1,1,90.7,N,N,7,0.0,0,501,N,2,1,1,1,104,118
38-00100,89,1,3,1,1,N,N,2,0,73.0,N,N,4,12000.0,3,N,N,2,1,2,2,23,0
29-01901,66,1,1,0,2,0,6,1,1,5434.8,7860,11,9,51200.0,7,197,N,2,2,2,2,39,38
13-04600,6,1,N,0,2,3,5,1,1,3670.4,N,N,1,N,N,241,N,2,2,2,2,92,97
38-00100,47,1,6,1,1,N,N,2,0,73.0,N,N,4,0.0,0,N,N,2,1,2,2,73,0
17-03531,26,1,6,0,2,N,N,3,0,11171.6,N,N,5,0.0,0,0,N,2,1,1,2,6,0
36-03710,59,1,2,0,6,N,N,3,0,52864.7,N,N,5,10300.0,2,74,N,2,1,2,2,83,0
17-03529,28,1,6,0,6,N,N,3,0,15097.5,N,N,3,5400.0,2,39,N,2,2,2,2,73,0
06-07502,20,1,6,0,6,0,N,1,2,33632.6,7390,10,7,7000.0,2,52,N,2,2,2,2,61,49
40-00200,43,1,1,0,1,1,4,1,1,90.7,8090,12,9,16000.0,3,219,N,2,2,2,2,169,172
29-01901,57,1,6,0,1,0,N,1,2,5434.8,5391,6,3,0.0,0,0,N,2,1,2,2,41,41
01-01301,37,1,2,0,2,N,N,2,0,2731.2,N,N,10,0.0,0,N,N,2,2,2,2,83,0
13-04600,52,1,6,0,2,N,N,3,0,3670.4,N,N,6,0.0,0,0,N,2,2,2,1,19,0
01-01301,25,1,6,0,2,0,3,1,1,2731.2,N,N,1,0.0,0,228,N,2,2,2,2,124,66
13-04600,54,1,4,0,2,N,N,3,0,3670.4,N,N,6,0.0,0,0,N,2,2,2,1,16,0
29-01901,64,1,6,0,2,0,N,1,2,5434.8,N,N,6,9100.0,2,70,N,2,1,2,2,264,263
40-00200,57,1,6,0,3,0,N,1,1,90.7,N,N,5,12700.0,3,97,N,2,1,1,2,126,127
06-08507,68,1,4,0,1,N,N,2,0,3305.1,N,N,7,46000.0,6,N,N,2,2,2,1,25,0
08-00803,51,1,1,0,1,0,2,1,1,3393.2,N,N,9,19200.0,3,501,N,2,2,2,2,60,71
36-03710,41,1,4,4,2,0,N,1,2,52864.7,N,N,1,21520.0,4,151,5,2,2,2,2,42,44
19-01700,68,1,4,0,1,N,N,2,0,3572.3,N,N,5,7200.0,2,N,N,2,1,2,1,17,0
38-00100,57,1,4,0,2,2,5,1,2,73.0,7072,9,10,2500.0,1,70,N,2,1,1,1,109,113
38-00100,34,1,6,0,3,N,N,3,0,73.0,N,N,4,0.0,0,0,N,2,2,2,2,18,0
01-01301,9,1,N,0,2,2,3,1,2,2731.2,N,N,3,N,N,0,N,2,2,2,2,171,155
19-01700,15,1,6,4,1,1,2,1,2,3572.3,N,N,3,0.0,0,109,N,2,2,2,2,75,119
51-01301,11,1,N,0,3,3,4,1,1,11162.8,N,N,3,N,N,501,N,2,2,2,2,182,113
24-01004,62,1,6,0,1,N,N,3,0,4187.9,N,N,5,0.0,0,0,N,2,2,2,2,71,0
32-00405,59,1,1,4,5,0,7,1,1,7990.5,770,3,4,40000.0,6,274,N,2,1,1,1,160,157
08-00803,85,1,2,1,1,0,3,1,1,3393.2,N,N,1,31200.0,5,501,N,2,1,1,2,116,93
06-07502,65,1,1,0,6,0,2,1,2,33632.6,7690,10,3,11000.0,3,47,N,2,1,2,2,48,51
51-01301,71,1,1,0,1,0,2,1,1,11162.8,N,N,7,29900.0,5,413,N,2,1,2,2,138,137
40-00200,53,1,6,0,1,0,2,1,2,90.7,4080,5,7,46500.0,7,370,5,2,1,2,2,48,70
13-04600,10,1,N,0,2,2,3,1,1,3670.4,N,N,3,N,N,147,N,2,2,2,2,39,33
13-04600,10,1,N,0,2,2,4,1,1,3670.4,N,N,3,N,N,359,N,2,2,2,2,85,78
32-00405,21,1,6,0,1,0,2,1,1,7990.5,7490,10,5,12000.0,3,243,N,2,2,2,2,72,63
38-00100,54,1,6,0,7,0,N,1,1,73.0,7790,10,8,256000.0,9,501,N,2,2,2,2,18,9
29-01901,82,1,5,0,1,N,N,2,0,5434.8,N,N,7,0.0,0,N,N,2,2,2,2,33,0
01-01301,17,1,6,0,1,1,3,1,1,2731.2,9920,18,4,20000.0,6,87,N,2,1,2,2,49,46
32-00405,60,1,6,1,1,0,N,1,2,7990.5,N,N,4,9000.0,2,72,N,2,2,2,2,175,71
38-00100,25,1,6,0,1,N,N,2,0,73.0,N,N,5,0.0,0,N,N,2,2,2,2,54,0
06-08507,85,1,3,0,1,0,N,1,2,3305.1,N,N,5,24500.0,4,206,N,2,1,2,2,72,118
36-04010,12,1,N,0,2,1,2,1,2,50441.6,N,N,3,N,N,341,N,2,2,2,2,194,219
08-00803,8,1,N,0,1,2,4,1,2,3393.2,N,N,3,N,N,4,N,2,2,2,2,174,155
17-03531,56,1,6,0,2,0,N,1,2,11171.6,N,N,4,9300.0,2,70,N,2,1,2,2,181,181
13-04600,88,1,3,0,2,0,N,1,2,3670.4,N,N,4,31200.0,6,252,N,2,1,1,1,414,427
06-07502,18,1,6,0,2,N,N,3,0,33632.6,8680,14,7,50000.0,6,0,N,2,1,2,2,28,0
40-00200,52,1,6,0,2,N,N,3,0,90.7,6570,8,10,50000.0,7,0,5,2,2,2,1,10,0
19-01700,64,1,1,0,1,0,2,1,1,3572.3,6180,7,5,61400.0,8,473,5,2,1,2,2,134,130
32-00405,14,1,N,1,8,1,3,1,2,7990.5,N,N,3,N,N,441,N,2,2,2,2,67,66
01-01301,37,1,2,0,1,0,2,1,1,2731.2,N,N,10,0.0,0,0,N,2,1,1,1,74,75
36-03710,34,1,1,0,1,4,6,1,2,52864.7,8690,14,5,10000.0,3,194,N,2,1,2,2,166,82
08-00803,93,1,1,0,1,0,2,1,1,3393.2,N,N,10,8400.0,2,178,N,2,2,2,2,66,72
13-04600,43,1,4,0,2,N,N,3,0,3670.4,N,N,6,0.0,0,0,N,2,2,2,1,13,0
51-01301,24,1,6,0,9,0,N,1,2,11162.8,8090,12,12,17000.0,3,129,N,2,2,2,2,54,116
06-07502,48,1,4,0,6,1,2,1,2,33632.6,8680,14,5,15600.0,3,108,N,2,2,1,1,97,103
17-03531,45,1,6,0,2,0,5,1,1,11171.6,N,N,5,10950.0,2,230,N,2,2,2,2,72,49
13-04600,52,1,4,0,2,0,6,1,1,3670.4,7680,10,6,65000.0,8,392,N,2,2,2,2,70,54
40-00200,59,1,4,0,1,0,4,1,1,90.7,N,N,5,9100.0,2,63,N,2,2,2,2,169,142
30-00600,62,1,6,0,1,N,N,3,0,16.3,N,N,3,21600.0,4,159,N,2,1,1,1,61,0
30-00600,62,1,6,0,1,N,N,3,0,16.3,N,N,5,20900.0,4,159,N,2,1,2,2,47,0
17-03531,83,1,1,0,2,0,2,1,1,11171.6,N,N,5,120.0,0,74,N,2,2,2,2,38,37
17-03531,13,1,N,0,2,3,8,1,2,11171.6,N,N,3,N,N,57,N,2,2,2,2,278,249
17-03531,76,1,1,0,2,0,2,1,1,11171.6,N,N,5,1600.0,1,107,N,2,2,2,2,64,74
01-01301,16,1,6,0,2,0,3,1,1,2731.2,N,N,4,0.0,0,492,N,2,2,2,2,345,315
32-00405,60,1,2,0,2,N,N,3,0,7990.5,N,N,3,0.0,0,0,N,2,1,2,2,83,0
28-01100,63,1,1,0,1,0,2,1,1,2674.3,N,N,4,15000.0,3,131,N,2,1,1,1,74,75
29-01901,66,1,1,0,2,0,5,1,1,5434.8,3990,4,5,17000.0,3,78,N,2,1,1,2,71,88
38-00100,34,1,6,1,1,0,6,1,1,73.0,2370,4,7,410120.0,9,501,N,2,2,2,2,57,211
13-04600,14,1,N,0,2,N,N,2,0,3670.4,N,N,3,N,N,N,N,2,2,2,2,13,0
38-00100,68,1,4,0,1,0,N,1,1,73.0,7860,11,7,32000.0,6,262,N,2,2,2,2,18,9
38-00100,57,1,6,0,2,N,N,2,0,73.0,N,N,4,0.0,0,N,N,2,1,1,1,97,0
13-04600,88,1,6,0,1,N,N,3,0,3670.4,N,N,9,0.0,0,0,N,2,1,2,2,19,0
19-01700,50,1,6,0,1,1,2,1,2,3572.3,N,N,4,18900.0,3,108,4,2,2,1,1,90,91
28-01100,22,1,6,0,1,N,N,2,0,2674.3,N,N,7,9000.0,2,N,N,2,2,2,2,50,0
29-01901,89,1,3,0,2,0,2,1,1,5434.8,N,N,5,12700.0,3,393,N,2,1,2,2,233,219
32-00405,74,1,1,0,1,0,3,1,1,7990.5,N,N,7,41100.0,5,501,N,2,1,2,2,73,33
13-04600,85,1,3,0,2,0,N,1,2,3670.4,N,N,4,31200.0,5,252,2,2,1,1,1,66,47
13-04600,39,1,6,0,2,0,3,1,2,3670.4,8370,13,7,34000.0,6,175,N,2,1,2,2,258,189
40-00200,73,1,1,0,3,0,4,1,1,90.7,N,N,5,21700.0,4,158,N,2,1,2,1,61,60
40-00200,43,1,4,0,2,0,N,1,1,90.7,8270,12,7,21000.0,4,159,5,2,2,2,2,30,58
17-03529,71,1,4,1,6,0,N,1,2,15097.5,N,N,1,34000.0,5,270,N,2,1,1,1,61,63
32-00405,54,1,5,0,1,0,N,1,2,7990.5,N,N,5,9600.0,2,72,3,2,1,2,2,187,196
51-01301,29,1,6,4,1,0,N,1,2,11162.8,4870,6,8,25000.0,4,189,N,2,1,2,2,63,49
19-01700,67,1,3,0,1,0,2,1,1,3572.3,N,N,7,28000.0,5,357,N,2,1,1,1,148,148
01-01301,61,1,4,0,2,0,N,1,1,2731.2,N,N,4,9000.0,2,68,N,2,1,2,2,195,267
36-04010,21,1,6,0,2,0,N,1,1,50441.6,N,N,9,0.0,0,0,N,2,1,2,2,108,248
28-01100,28,1,6,0,2,N,N,2,0,2674.3,N,N,7,8400.0,2,N,N,2,2,2,2,50,0
32-00405,64,1,5,0,1,0,N,1,2,7990.5,N,N,4,15100.0,3,126,N,2,1,2,2,47,46
19-01700,81,1,1,0,1,0,2,1,1,3572.3,N,N,6,17000.0,3,262,N,2,1,2,2,37,38
08-00803,9,1,N,1,1,1,2,1,2,3393.2,N,N,3,N,N,45,N,2,2,2,2,89,123
36-03710,42,1,4,1,8,1,4,1,1,52864.7,N,N,7,9300.0,2,501,N,2,2,2,2,196,203
40-00200,45,1,4,0,3,1,5,1,1,90.7,3580,4,5,4700.0,1,184,N,2,1,2,2,54,61
26-02702,9,1,N,3,2,3,4,1,2,4817.2,N,N,3,N,N,11,N,2,2,2,2,114,56
01-01301,8,1,N,0,2,2,5,1,1,2731.2,N,N,3,N,N,259,N,2,2,2,2,67,67
06-08507,68,1,4,0,1,N,N,2,0,3305.1,N,N,7,45530.0,6,N,N,2,2,2,1,33,0
19-01700,15,1,6,4,1,2,4,1,2,3572.3,N,N,3,0.0,0,501,N,2,2,2,2,60,78
06-07502,17,1,6,0,1,2,4,1,1,33632.6,N,N,5,0.0,0,438,N,2,2,2,2,45,38
13-04600,39,1,6,0,2,N,N,3,0,3670.4,N,N,4,9000.0,2,68,N,2,2,2,1,61,0
26-02702,34,1,6,0,2,0,2,1,2,4817.2,6570,8,7,0.0,0,54,N,2,2,2,2,76,114
38-00100,84,1,3,1,1,0,2,1,1,73.0,N,N,4,0.0,0,0,N,2,1,1,1,117,36
13-04600,34,1,6,0,2,0,5,1,2,3670.4,5381,6,7,35000.0,6,175,N,2,2,2,2,157,153
32-00405,23,1,6,1,1,N,N,2,0,7990.5,770,3,4,24000.0,4,N,N,2,2,2,2,129,0
06-08507,88,1,1,0,1,0,2,1,1,3305.1,N,N,7,28500.0,4,501,N,2,2,2,2,88,88
32-00405,60,1,2,0,6,N,N,3,0,7990.5,N,N,9,0.0,0,0,N,2,1,2,2,23,0
40-00200,48,1,4,0,1,0,N,1,1,90.7,N,N,7,120.0,1,22,N,2,2,2,2,171,142
29-01901,77,1,3,0,1,0,3,1,1,5434.8,N,N,5,0.0,0,24,N,2,1,2,2,85,64
17-03529,72,1,1,0,2,0,3,1,2,15097.5,N,N,4,12000.0,3,315,5,2,1,2,2,171,169
19-01700,31,1,6,0,1,N,N,3,0,3572.3,N,N,5,0.0,0,0,N,2,2,2,2,71,0
13-04600,52,1,6,0,2,N,N,2,0,3670.4,N,N,5,0.0,0,N,N,2,2,2,2,62,0
30-00600,67,1,1,0,1,0,2,1,1,16.3,490,1,5,49200.0,7,417,N,2,1,2,2,45,42
17-03531,87,1,1,0,2,0,2,1,2,11171.6,N,N,4,27200.0,5,178,N,2,1,2,2,66,65
32-00405,11,1,N,1,9,1,2,1,1,7990.5,N,N,3,N,N,120,N,2,2,2,2,59,45
30-00600,22,1,6,0,1,0,N,1,2,16.3,8370,13,7,0.0,0,76,N,2,2,2,1,100,76
17-03531,86,1,1,0,2,0,2,1,1,11171.6,N,N,5,120.0,0,107,N,2,1,1,2,89,116
