,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
43,19,0,6,0,N,2,1,N,36-04010,9,1,15,1,2,0,171,0.0
44,65,0,6,0,N,1,9,501,40-00200,7,1,15,3,4,0,2,0.0
45,75,0,4,0,N,0,0,N,38-00100,5,2,63,N,N,2,N,40.0
46,59,4,4,1,3,2,1,16,30-00600,1,2,52,2,3,8,360,20.0
47,71,0,3,N,N,2,5,288,51-01301,9,2,51,0,N,8,501,20.0
48,16,0,6,N,N,0,0,N,08-00803,2,1,20,N,N,0,0,60.0
49,92,0,3,N,N,1,N,246,38-00100,5,1,67,0,N,2,116,20.0
50,21,0,6,0,N,2,0,355,32-00405,7,1,83,0,N,2,59,40.0
51,60,4,5,0,2,1,N,411,24-01004,1,2,66,0,2,2,501,40.0
52,51,1,1,0,4,2,4,501,26-02702,1,2,47,1,3,0,345,0.0
53,64,4,1,0,4,2,1,34,06-07502,1,2,34,0,2,7,501,20.0
54,51,0,2,0,N,2,4,136,17-03531,1,1,36,0,2,9,501,20.0
55,74,0,3,0,3,2,0,41,17-03529,1,1,67,0,N,7,501,20.0
56,75,1,3,0,2,1,8,501,24-01004,1,2,68,0,N,9,501,40.0
57,8,0,N,0,4,0,5,387,30-00600,1,1,8,N,N,N,N,20.0
58,48,3,1,1,3,2,6,190,28-01100,2,2,27,0,2,5,215,0.0
59,85,0,4,0,2,1,0,0,29-01901,9,2,62,0,N,8,444,20.0
60,76,0,4,0,N,1,8,400,36-04010,9,2,65,0,2,6,452,20.0
61,87,1,3,N,N,2,5,186,30-00600,1,2,66,0,N,2,99,20.0
62,56,1,4,0,N,1,6,364,40-00200,1,2,43,2,4,7,196,0.0
63,9,0,N,0,4,1,9,501,36-04010,6,2,6,0,7,N,501,40.0
64,52,0,5,1,4,2,N,92,17-03529,6,2,31,1,2,4,138,20.0
65,13,1,4,0,N,2,6,244,30-00600,1,2,40,2,3,5,136,0.0
66,83,0,4,0,N,2,7,118,38-00100,6,2,47,0,N,3,162,40.0
67,37,0,5,0,2,2,5,501,51-01301,1,2,32,0,N,1,38,20.0
68,71,0,5,0,N,2,9,501,19-01700,2,1,39,1,3,5,229,0.0
69,9,2,N,3,5,2,2,48,51-01301,1,1,10,2,4,N,282,0.0
70,61,1,6,0,N,1,5,219,32-00405,9,2,50,0,3,4,501,20.0
71,52,0,4,0,N,2,1,11,26-02702,2,1,61,0,N,2,91,40.0
72,50,2,1,0,2,2,N,161,32-00405,8,1,43,0,3,8,447,20.0
73,86,4,3,0,N,1,0,99,32-00405,1,2,88,0,N,5,257,40.0
74,76,2,1,1,4,2,1,388,51-01301,1,2,31,0,2,9,501,0.0
75,19,0,6,4,5,0,0,N,17-03529,9,1,20,N,N,0,N,40.0
76,73,4,4,1,3,2,9,501,24-01004,1,2,50,0,N,6,416,0.0
77,6,4,N,2,4,1,6,427,08-00803,1,2,10,0,5,N,501,0.0
78,67,2,1,0,2,2,1,16,32-00405,1,2,28,3,5,0,3,0.0
79,70,0,3,0,N,2,0,501,38-00100,5,2,54,0,3,0,0,40.0
80,51,1,1,0,4,1,N,495,51-01301,8,2,45,2,4,8,501,20.0
81,79,0,5,1,2,1,3,361,30-00600,3,2,52,0,7,4,123,0.0
82,18,1,6,0,5,0,0,N,24-01004,1,1,28,N,N,2,N,20.0
83,89,0,6,0,4,1,3,115,01-01301,8,2,56,0,3,0,0,20.0
84,64,0,5,0,8,1,8,501,06-08507,9,2,57,0,2,9,501,40.0
85,61,2,6,N,N,1,N,501,26-02702,1,2,57,0,N,1,44,20.0
86,32,0,6,0,N,2,1,501,06-08507,9,1,18,2,5,0,501,20.0
87,95,0,3,0,N,0,0,N,17-03529,2,2,74,N,N,1,N,40.0
88,58,0,6,1,2,0,1,N,24-01004,2,2,59,N,N,3,N,20.0
89,64,4,5,0,N,2,2,501,24-01004,1,2,27,0,N,5,361,40.0
90,76,0,1,2,4,1,4,501,06-08507,8,2,48,2,4,8,501,60.0
91,92,0,4,N,N,2,5,180,08-00803,9,2,39,0,N,9,501,20.0
92,66,0,1,1,3,1,4,228,38-00100,6,1,46,3,5,9,501,0.0
93,55,0,6,3,4,0,0,0,06-08507,2,2,21,N,N,2,75,0.0
94,77,1,1,0,2,2,4,189,17-03529,1,2,74,0,2,2,204,40.0
95,52,0,5,0,N,2,7,501,17-03529,1,1,50,2,3,7,266,20.0
96,63,1,6,0,N,0,1,16,40-00200,1,1,20,N,N,0,N,20.0
97,60,0,6,0,N,1,8,501,06-08507,2,2,17,1,3,2,501,20.0
98,28,0,6,0,N,0,8,290,28-01100,3,1,19,N,N,0,N,20.0
99,8,0,N,2,4,2,2,69,36-04010,6,2,14,1,2,N,130,0.0
100,87,0,2,N,N,0,4,N,28-01100,2,1,76,N,N,2,74,40.0
101,21,0,6,0,N,2,3,182,40-00200,2,2,33,0,2,1,48,20.0
102,67,0,1,0,2,1,1,432,40-00200,5,1,30,1,3,9,501,0.0
103,42,1,6,0,N,0,0,0,28-01100,1,1,19,N,N,0,N,40.0
104,54,0,1,0,2,2,7,491,38-00100,6,2,38,0,2,9,501,40.0
105,25,4,6,0,2,2,N,7,17-03531,1,2,22,1,4,1,298,0.0
106,90,0,4,0,2,2,N,137,06-07502,9,2,32,0,N,3,99,20.0
107,42,2,1,3,5,2,3,283,36-03710,8,2,71,0,6,2,215,0.0
108,21,1,6,0,N,1,N,345,17-03529,1,2,22,3,5,2,76,0.0
109,70,0,3,0,N,0,N,262,29-01901,1,1,73,N,N,3,N,20.0
110,71,0,4,0,N,2,5,288,24-01004,9,1,84,0,N,7,501,40.0
111,73,0,3,0,N,1,9,501,30-00600,9,2,61,0,3,7,494,20.0
112,68,0,5,2,4,1,1,337,32-00405,2,2,59,0,N,1,35,20.0
113,12,0,N,2,4,1,7,501,08-00803,2,1,8,2,4,N,501,60.0
114,18,1,6,4,7,0,0,N,32-00405,2,1,33,N,N,1,0,0.0
115,12,4,N,0,5,2,N,22,36-03710,9,2,14,0,5,N,501,60.0
116,57,0,4,0,2,0,1,N,06-08507,1,1,68,N,N,6,N,20.0
117,94,0,3,0,2,0,7,427,36-03710,2,2,95,N,N,0,N,0.0
118,70,0,4,0,N,1,7,441,32-00405,9,2,68,0,3,6,501,20.0
119,29,0,1,0,3,2,3,106,29-01901,9,1,28,0,2,0,501,20.0
120,17,1,N,2,5,2,1,9,17-03529,1,1,4,3,4,N,63,0.0
121,75,1,4,0,2,2,3,377,36-03710,8,1,44,1,6,3,375,20.0
122,72,0,5,0,N,1,6,143,29-01901,1,1,63,0,N,8,443,40.0
123,31,0,6,0,N,1,8,501,08-00803,9,2,16,1,4,0,501,20.0
124,53,0,4,0,N,1,2,501,13-04600,9,2,37,0,N,9,501,60.0
125,11,0,N,0,3,1,5,369,13-04600,6,2,9,2,9,N,199,0.0
126,53,0,4,1,4,1,N,501,08-00803,6,2,74,0,N,9,501,20.0
127,87,4,2,0,N,1,0,402,19-01700,1,2,62,0,N,3,130,40.0
128,11,1,N,0,5,1,7,318,30-00600,3,1,9,0,6,N,199,20.0
129,59,0,4,0,N,0,N,N,06-08507,6,2,39,N,N,0,0,20.0
130,6,0,N,4,6,0,7,N,36-03710,1,1,11,N,N,N,N,20.0
131,87,0,3,0,N,2,4,193,32-00405,6,1,68,0,N,3,146,40.0
132,15,4,6,0,N,0,0,11,32-00405,1,1,33,N,N,2,90,20.0
133,8,4,N,3,5,1,5,402,13-04600,1,1,1,1,3,N,501,0.0
134,69,4,4,0,N,1,7,422,32-00405,1,2,68,0,N,4,186,40.0
135,57,1,4,0,2,1,9,501,38-00100,1,2,59,0,6,6,437,20.0
136,33,2,1,0,2,1,N,62,36-03710,2,2,52,0,3,7,501,20.0
137,69,0,3,0,2,0,3,94,29-01901,2,2,78,N,N,0,N,0.0
138,21,4,6,2,4,2,7,127,32-00405,8,2,21,2,3,4,166,40.0
139,74,0,5,2,3,0,0,N,08-00803,1,1,63,N,N,0,N,40.0
140,3,1,N,2,3,2,2,124,38-00100,3,2,11,1,5,N,122,0.0
141,73,4,6,0,N,1,N,39,36-03710,8,2,34,1,2,7,456,0.0
142,38,4,1,0,2,1,1,389,36-03710,9,2,53,0,2,7,347,40.0
143,55,0,6,0,N,2,6,384,38-00100,2,2,31,0,N,6,354,60.0
144,46,4,1,0,2,1,N,55,51-51255,6,2,31,0,2,8,501,40.0
145,4,0,N,3,5,1,N,329,36-04010,9,1,6,2,3,N,243,20.0
146,0,4,N,2,4,1,1,19,17-03529,1,1,0,1,3,N,501,20.0
147,19,4,6,0,N,1,1,366,32-00405,2,1,26,0,2,4,195,20.0
148,25,0,2,N,11,1,4,357,01-01301,1,1,81,0,3,4,139,20.0
149,28,0,6,0,N,2,2,95,30-00600,9,1,24,0,2,1,49,20.0
150,4,0,N,0,2,1,3,419,40-00200,5,2,1,1,3,N,501,0.0
151,9,1,N,0,4,1,2,197,38-00100,9,2,6,3,5,N,331,0.0
152,80,0,3,0,5,1,3,153,17-03531,8,2,82,0,N,3,119,40.0
153,75,4,1,0,2,2,2,202,38-00100,9,1,23,1,3,9,501,0.0
154,55,1,4,1,3,1,4,191,30-00600,1,1,34,0,N,6,268,0.0
155,67,4,1,0,2,2,2,50,32-00405,8,2,81,0,2,2,64,60.0
156,72,0,4,0,2,2,7,501,17-03531,1,2,63,0,N,8,501,40.0
157,53,0,4,3,5,0,2,43,36-03710,1,2,38,N,N,2,55,20.0
158,69,1,5,0,N,1,6,409,30-00600,1,2,41,0,3,6,475,40.0
159,35,0,2,N,N,0,0,N,08-00803,1,2,60,N,N,0,N,80.0
160,49,1,6,0,7,2,9,501,06-08507,1,2,57,2,3,6,379,0.0
161,62,1,4,0,N,1,6,501,19-01700,1,1,78,0,N,3,137,40.0
162,11,1,N,3,5,1,0,319,32-00405,9,1,3,0,7,N,197,0.0
163,51,2,6,0,2,1,9,501,51-51255,1,1,56,0,N,9,501,60.0
164,45,0,1,0,2,1,8,501,06-08507,8,1,51,2,4,9,501,20.0
165,14,0,N,4,7,0,1,268,51-01301,1,1,14,N,N,N,N,20.0
166,15,0,6,0,3,2,6,252,17-03529,8,1,25,0,N,7,482,20.0
167,90,3,1,1,3,1,2,190,06-07502,1,2,59,0,2,9,501,0.0
168,5,2,N,3,5,2,4,172,36-04010,2,2,5,1,2,N,37,20.0
169,92,0,4,0,N,2,2,30,32-00405,9,2,66,0,3,0,159,20.0
170,38,0,2,0,N,1,7,501,06-07502,6,2,51,1,2,7,392,20.0
171,64,0,4,N,N,1,3,206,36-04010,6,2,64,0,5,2,227,20.0
172,68,0,1,0,2,2,2,403,17-03529,8,1,33,0,2,0,188,40.0
173,61,0,4,N,N,2,N,122,17-03531,1,1,58,0,2,5,206,0.0
174,37,2,1,0,2,1,N,187,26-02702,1,1,61,0,5,8,501,20.0
175,36,0,4,2,3,2,7,120,24-01004,9,2,80,0,N,5,360,0.0
176,51,0,2,0,N,1,9,501,38-00100,3,2,42,0,2,7,501,40.0
177,70,1,4,0,3,2,3,128,08-00803,1,1,36,0,N,5,301,20.0
178,13,0,N,2,4,1,3,321,13-04600,6,1,11,2,9,N,199,20.0
179,73,2,3,0,2,1,3,62,36-03710,1,1,56,0,N,4,165,20.0
180,44,2,1,2,4,1,6,501,24-01004,1,2,57,0,4,9,501,40.0
181,46,0,1,2,4,2,0,227,29-01901,6,2,35,2,4,9,501,40.0
182,44,0,1,0,2,2,N,116,17-03529,9,2,36,0,2,5,188,40.0
183,76,0,3,N,N,0,2,497,17-03529,2,1,84,N,N,1,N,40.0
184,20,4,6,N,N,0,0,N,36-03710,8,2,41,N,N,1,6,40.0
185,60,0,2,1,5,1,2,144,51-01301,2,2,53,0,N,6,435,0.0
186,27,4,6,0,N,0,N,16,24-01004,1,1,18,N,N,1,N,20.0
187,68,2,1,0,2,2,4,128,30-00600,1,2,39,1,3,6,249,0.0
188,68,1,4,0,4,2,2,144,40-00200,1,2,33,0,5,4,56,20.0
189,57,2,1,1,3,2,3,117,06-08507,1,1,42,2,6,9,501,0.0
190,32,1,6,0,2,1,3,341,40-00200,9,2,30,0,2,6,256,40.0
191,11,2,N,0,5,2,3,90,40-00200,1,2,3,2,4,N,97,0.0
192,1,0,N,2,3,1,9,501,38-00100,4,1,10,1,3,N,501,40.0
193,52,0,5,0,2,1,9,501,08-00803,6,2,44,3,4,1,28,0.0
194,76,0,2,0,2,2,N,501,32-00405,6,2,48,0,4,3,148,20.0
195,80,1,3,N,N,1,4,211,32-00405,1,1,48,0,N,6,321,20.0
196,3,3,N,4,5,2,3,113,06-07502,1,1,12,3,5,N,371,20.0
197,22,0,6,3,5,1,3,273,13-04600,6,2,17,2,9,0,199,0.0
198,0,0,N,0,N,0,N,45,28-01100,1,1,9,N,N,N,N,40.0
199,24,2,6,0,N,1,2,85,36-03710,1,2,51,0,2,6,501,20.0
200,49,4,1,3,5,2,2,60,51-51255,8,1,51,2,4,3,60,20.0
201,50,0,2,0,N,2,1,12,38-00100,5,2,28,3,4,0,0,0.0
202,84,0,3,0,N,1,N,328,19-01700,2,2,61,0,N,5,228,40.0
203,21,0,6,N,N,1,0,274,01-01301,9,1,30,0,3,2,203,0.0
204,22,4,6,0,N,2,4,470,06-08507,1,1,28,0,N,6,301,40.0
205,94,0,1,0,2,2,5,487,38-00100,6,1,41,0,2,2,501,40.0
206,88,2,3,2,3,1,0,352,01-01301,2,2,84,0,N,4,169,0.0
207,19,1,6,3,4,1,4,166,38-00100,8,1,15,4,6,0,501,0.0
208,9,2,N,0,2,2,2,48,40-00200,1,1,8,2,4,N,97,0.0
209,82,4,1,1,2,1,4,155,24-01004,6,2,79,0,2,5,501,20.0
210,80,2,N,0,2,2,8,501,51-01301,1,2,9,2,4,N,282,0.0
211,57,2,4,2,5,1,4,448,36-03710,2,2,69,0,N,3,101,0.0
212,54,0,2,0,3,2,5,231,26-02702,2,2,36,0,4,1,501,20.0
213,2,0,N,0,4,1,7,501,36-04010,6,1,0,1,3,N,501,20.0
214,52,0,1,3,4,2,8,501,29-01901,9,2,35,1,3,1,501,20.0
215,70,4,2,1,3,2,7,231,17-03529,2,1,33,0,N,8,501,0.0
216,60,4,1,1,3,1,8,501,24-01004,2,2,37,1,3,7,344,40.0
