,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
29,59,2,N,4,1,4,1,6,9,1,46,2,N,1,7,60.0
30,24,2,N,8,1,6,1,6,6,1,65,2,N,1,4,60.0
31,68,2,N,11,1,5,1,2,2,1,66,2,N,1,5,60.0
32,29,2,N,10,1,2,2,4,8,2,37,2,N,1,3,60.0
33,28,2,6,8,1,6,2,6,9,1,70,2,N,1,2,40.0
34,61,2,N,6,1,1,1,7,9,2,38,2,N,1,4,60.0
35,33,2,N,3,1,2,1,0,8,2,45,2,N,1,8,60.0
36,4,2,N,1,1,N,1,N,5,1,4,2,N,1,N,100.0
37,65,2,N,8,1,5,2,4,8,2,47,2,N,1,4,80.0
38,47,2,N,4,1,4,1,2,3,2,51,2,N,1,3,60.0
39,65,2,N,8,1,4,2,6,9,1,62,2,N,1,2,60.0
40,22,2,N,9,3,6,0,1,9,1,56,2,N,3,1,80.0
41,67,2,N,10,1,6,1,7,3,1,30,2,N,1,1,60.0
42,81,2,N,10,1,3,2,2,6,2,82,2,N,1,8,60.0
43,21,2,N,7,1,6,1,4,7,2,50,2,N,1,3,60.0
44,85,2,N,4,1,4,2,3,5,2,55,2,N,1,5,60.0
45,39,2,N,6,1,4,2,1,3,1,68,1,N,1,3,40.0
46,79,1,N,6,1,3,2,4,1,1,68,2,N,1,3,40.0
47,19,2,N,5,3,2,0,0,3,1,77,1,N,3,3,40.0
48,45,2,N,1,1,2,1,0,6,2,68,2,N,1,0,80.0
49,55,2,N,6,1,6,1,7,6,1,21,2,N,1,0,60.0
50,61,1,N,1,1,1,1,6,3,1,33,2,N,1,7,40.0
51,9,2,N,3,1,N,2,N,5,2,6,2,N,1,N,80.0
52,29,2,N,1,1,6,1,2,8,2,44,2,N,1,7,60.0
53,64,2,N,11,1,1,2,8,8,2,33,2,N,1,8,80.0
54,95,2,N,3,3,2,0,2,2,1,60,2,N,2,0,40.0
55,68,2,N,4,1,3,2,6,9,1,80,1,N,1,3,40.0
56,71,2,N,1,1,4,1,7,3,1,37,2,N,1,2,60.0
57,48,2,N,3,1,2,2,1,6,1,28,2,N,1,1,80.0
58,36,2,N,10,1,6,2,7,3,2,66,2,N,1,2,60.0
59,48,2,N,7,1,4,2,5,6,1,54,2,N,1,7,60.0
60,32,2,N,5,1,6,1,0,7,1,21,2,N,1,0,80.0
61,58,2,N,3,1,5,2,4,8,1,60,1,N,1,7,40.0
62,29,2,N,6,1,1,1,2,5,2,61,2,N,1,0,60.0
63,53,2,N,8,1,3,1,5,8,2,82,2,N,1,3,60.0
64,69,2,N,4,1,4,1,3,8,2,35,2,N,1,7,60.0
65,50,2,N,5,1,2,1,3,8,2,30,2,N,1,5,60.0
66,40,2,N,8,1,1,1,4,5,2,54,2,N,1,6,60.0
67,18,2,N,8,3,6,0,1,6,1,21,2,N,3,1,80.0
68,35,2,N,8,1,2,2,3,1,2,51,2,N,1,9,60.0
69,69,2,N,5,1,2,1,4,3,1,41,2,N,1,0,60.0
70,14,2,N,4,1,N,2,N,9,1,14,2,N,1,N,100.0
71,49,2,N,1,1,2,1,0,5,2,35,2,N,1,7,60.0
72,73,2,N,9,1,5,2,3,9,2,38,2,N,1,5,60.0
73,47,1,N,5,1,5,2,9,9,1,31,2,N,1,2,40.0
74,57,2,N,8,1,4,1,6,8,1,38,2,N,1,6,80.0
75,76,2,N,5,1,4,1,4,7,2,49,2,N,1,7,60.0
76,56,2,N,10,1,5,2,4,9,1,43,2,N,1,7,60.0
77,47,2,N,5,1,1,2,9,5,1,48,2,N,1,5,60.0
78,44,2,N,8,1,2,1,7,6,2,50,2,N,1,2,60.0
79,10,2,N,3,3,N,0,N,9,1,10,2,N,2,N,80.0
80,26,2,N,4,1,6,1,0,7,1,15,2,N,1,0,80.0
81,46,2,N,10,3,4,0,5,1,1,77,1,N,2,2,20.0
