PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
19-01700,29,1,1,0,1,2,5,1,1,3292.0,9160,9,9,N,7,173,N,2,2,2,2,184.4,179.2
01-01301,28,2,6,0,2,N,N,3,0,3292.0,7071,14,8,95500.0,5,34,N,2,2,2,2,33.2,25.6
28-01100,25,2,6,0,2,0,N,1,2,3292.0,7460,4,4,440000.0,0,280,N,2,2,2,2,33.2,25.6
38-00100,55,1,2,0,1,0,N,1,1,3292.0,9390,4,9,200400.0,4,501,N,2,2,2,2,33.2,25.6
32-00405,19,1,6,0,1,3,5,1,2,9844.0,N,N,4,85000.0,0,501,N,2,2,2,2,134.0,128.0
51-51255,31,1,6,0,1,0,N,1,2,9844.0,7460,N,10,115030.0,0,501,N,2,2,2,2,134.0,128.0
01-01301,4,2,N,0,2,2,4,1,1,3292.0,7380,N,3,0.0,N,501,N,2,2,2,2,33.2,25.6
40-00200,14,1,N,4,3,0,6,1,2,3292.0,9290,N,3,62600.0,N,196,N,2,2,2,2,134.0,179.2
26-02702,37,1,1,1,9,2,4,1,2,3292.0,N,N,4,336000.0,2,501,N,2,2,2,2,134.0,25.6
40-00200,65,2,1,0,1,0,2,1,1,3292.0,580,10,6,N,8,131,N,2,2,2,2,83.60000000000001,76.80000000000001
17-03529,26,1,6,1,2,N,N,3,0,3292.0,7071,8,5,N,0,194,N,2,2,2,1,83.60000000000001,25.6
24-01004,24,1,6,0,6,0,N,1,1,3292.0,7860,12,10,65100.0,2,344,N,2,2,2,2,83.60000000000001,76.80000000000001
17-03529,28,2,6,0,3,0,N,1,1,16396.0,8090,6,5,0.0,2,480,N,2,2,2,2,134.0,76.80000000000001
17-03529,14,2,N,0,1,1,3,1,2,16396.0,N,N,N,10000.0,N,501,N,N,N,2,2,83.60000000000001,76.80000000000001
13-04600,49,1,1,0,2,4,3,1,2,3292.0,7870,N,7,27330.0,2,103,N,2,2,2,2,83.60000000000001,76.80000000000001
30-00600,53,2,3,1,1,0,2,1,2,3292.0,7860,8,9,524000.0,6,386,N,2,1,1,2,234.8,128.0
40-00200,80,1,2,0,3,0,N,1,1,3292.0,8191,2,7,11300.0,5,426,N,2,2,2,2,83.60000000000001,76.80000000000001
08-00803,21,1,6,0,1,0,N,1,2,3292.0,8980,7,9,N,4,206,N,2,2,2,2,436.40000000000003,486.4
17-03529,57,2,1,0,2,0,2,1,2,16396.0,N,9,5,N,3,145,N,2,2,2,2,83.60000000000001,76.80000000000001
06-08507,65,2,1,0,6,1,2,1,1,3292.0,7870,4,10,609000.0,9,340,N,2,2,2,2,83.60000000000001,128.0
13-04600,39,2,4,0,2,N,N,3,0,3292.0,N,12,7,20050.0,1,75,N,2,1,2,2,33.2,25.6
28-01100,52,1,6,0,1,0,N,1,2,3292.0,7860,10,9,293300.0,4,501,N,2,2,2,2,83.60000000000001,179.2
24-01004,70,2,3,0,6,0,2,1,1,3292.0,7860,8,7,500.0,5,305,N,2,2,2,2,83.60000000000001,76.80000000000001
13-04600,47,2,5,0,2,0,N,1,2,3292.0,N,3,4,0.0,3,501,N,2,2,2,2,33.2,25.6
51-01301,55,1,1,0,9,0,3,1,1,9844.0,N,14,2,159900.0,8,153,N,N,N,2,2,134.0,128.0
17-03529,54,1,1,0,6,0,2,1,2,16396.0,4971,6,7,96010.0,1,296,N,2,2,2,2,234.8,128.0
19-01700,64,1,5,0,1,0,N,1,1,3292.0,270,1,9,61100.0,7,10,N,2,2,2,2,83.60000000000001,76.80000000000001
13-04600,50,2,3,0,2,N,N,3,0,3292.0,180,N,4,N,3,N,N,2,1,2,2,134.0,25.6
38-00100,22,1,6,0,1,0,N,3,0,3292.0,1990,3,9,974000.0,5,501,N,2,2,2,2,33.2,25.6
29-01901,64,2,1,0,2,0,3,1,1,3292.0,8090,11,8,154500.0,4,483,N,2,2,2,2,83.60000000000001,76.80000000000001
17-03529,22,1,6,0,2,0,3,1,2,16396.0,N,4,3,48000.0,7,501,N,2,2,2,2,83.60000000000001,76.80000000000001
38-00100,39,1,1,0,3,0,6,1,1,3292.0,7860,10,10,7480.0,9,501,N,2,2,2,2,33.2,25.6
40-00200,75,1,1,0,3,0,2,1,2,3292.0,N,4,9,0.0,5,440,5,1,2,2,2,33.2,25.6
30-00600,37,1,4,0,3,0,2,1,1,3292.0,7860,4,9,46800.0,4,N,N,2,2,2,2,134.0,128.0
17-03529,4,2,N,0,2,3,5,1,2,16396.0,N,N,3,27700.0,N,501,N,2,2,2,2,83.60000000000001,128.0
51-51255,42,2,N,2,1,5,8,1,2,9844.0,9920,N,2,65100.0,N,405,N,2,2,2,2,134.0,128.0
06-08507,30,2,6,0,1,0,N,1,2,3292.0,770,10,6,17720.0,8,501,N,2,2,2,2,184.4,128.0
24-01004,39,1,6,1,6,0,2,1,1,3292.0,N,17,9,258000.0,7,15,N,1,2,2,2,83.60000000000001,128.0
32-00405,68,1,1,0,9,1,3,1,1,9844.0,4170,0,10,74000.0,3,254,N,2,1,2,2,134.0,76.80000000000001
19-01700,20,1,6,0,1,N,4,1,2,55708.0,7860,N,7,447000.0,0,122,N,2,2,2,2,436.40000000000003,486.4
51-51255,41,2,6,0,1,3,5,1,2,9844.0,5790,16,1,20050.0,0,365,N,2,2,2,2,134.0,128.0
30-00600,23,1,6,0,3,0,4,1,1,3292.0,8790,9,9,N,7,N,N,2,2,2,2,335.59999999999997,128.0
08-00803,43,1,6,0,1,N,N,1,0,3292.0,770,14,7,101600.0,3,24,N,2,1,1,2,83.60000000000001,25.6
08-00803,25,1,6,0,8,0,N,1,2,3292.0,N,12,4,200400.0,4,501,N,2,2,2,2,33.2,76.80000000000001
30-00600,57,1,2,0,1,0,2,1,1,3292.0,N,N,8,N,3,128,N,2,2,2,2,184.4,128.0
38-00100,28,1,6,0,1,0,N,1,1,3292.0,8370,14,5,17590.0,1,94,N,2,2,2,2,134.0,128.0
51-51255,13,1,N,0,1,0,3,1,1,9844.0,7980,N,4,144260.0,N,451,N,2,2,2,2,33.2,25.6
17-03529,67,2,6,2,2,N,N,2,0,16396.0,N,N,7,95500.0,0,423,N,2,2,2,2,83.60000000000001,128.0
30-00600,37,2,6,0,1,0,N,1,1,3292.0,N,N,4,100800.0,2,501,N,2,2,1,2,33.2,25.6
01-01301,34,1,6,0,2,0,N,1,2,3292.0,7870,N,5,300500.0,5,501,N,2,2,2,2,486.8,179.2
24-01004,29,2,1,0,1,0,2,1,2,3292.0,N,16,5,6500.0,8,239,N,2,2,2,2,33.2,25.6
13-04600,26,1,6,0,2,N,N,2,0,3292.0,N,4,5,N,8,N,N,2,2,2,2,83.60000000000001,128.0
30-00600,24,1,1,0,1,0,2,1,2,3292.0,N,9,10,691000.0,6,501,N,2,2,2,2,83.60000000000001,76.80000000000001
36-04010,77,1,1,0,9,0,2,1,1,49156.0,9570,6,10,293300.0,9,N,N,2,2,2,2,33.2,25.6
29-01901,21,2,6,0,2,0,N,1,1,9844.0,770,10,4,159900.0,9,153,N,2,2,2,2,33.2,25.6
08-00803,33,2,6,0,8,0,5,1,2,3292.0,N,11,7,44020.0,2,501,N,2,2,2,2,33.2,25.6
30-00600,0,1,N,0,1,1,3,1,1,3292.0,N,N,3,71100.0,N,501,N,2,2,2,2,83.60000000000001,76.80000000000001
17-03529,39,2,1,0,1,0,2,1,1,16396.0,770,6,9,75300.0,5,439,N,2,1,1,1,33.2,25.6
24-01004,16,1,6,0,6,0,N,1,2,3292.0,N,11,9,0.0,6,501,N,2,2,2,2,134.0,76.80000000000001
17-03531,22,2,6,0,2,0,N,1,2,16396.0,N,N,6,580000.0,2,136,N,2,2,2,2,33.2,25.6
19-01700,67,1,1,0,1,0,3,1,1,3292.0,N,0,9,0.0,5,455,N,2,2,2,2,134.0,128.0
36-04010,53,2,1,0,1,0,3,1,1,9844.0,2280,10,7,N,4,N,N,2,2,2,2,134.0,128.0
17-03529,11,1,N,0,2,1,6,1,2,16396.0,6170,N,3,75300.0,N,501,N,2,2,2,1,83.60000000000001,76.80000000000001
17-03529,21,2,6,1,2,9,8,1,2,16396.0,7390,N,5,46900.0,0,15,N,2,2,2,2,83.60000000000001,76.80000000000001
17-03531,7,1,N,0,5,4,6,1,2,3292.0,770,N,1,271500.0,N,501,N,N,N,2,2,83.60000000000001,179.2
38-00100,45,1,5,0,3,0,N,1,2,55708.0,N,14,12,115520.0,3,501,N,2,2,2,2,234.8,128.0
17-03531,38,1,4,0,2,0,N,1,1,9844.0,7970,3,6,235000.0,4,102,N,2,2,2,2,33.2,25.6
30-00600,49,1,1,0,1,0,3,1,1,3292.0,N,N,5,12000.0,4,501,N,N,N,2,2,83.60000000000001,76.80000000000001
36-03710,61,2,3,0,1,N,N,3,0,55708.0,N,18,7,44020.0,0,501,N,2,1,2,2,33.2,25.6
51-51255,39,1,1,0,1,2,4,1,1,9844.0,6890,6,10,176900.0,2,77,N,2,2,2,2,83.60000000000001,76.80000000000001
17-03531,77,2,1,0,2,0,3,1,1,9844.0,N,14,7,87180.0,5,239,N,2,2,2,2,134.0,128.0
06-08507,36,1,1,0,6,0,3,1,1,3292.0,8980,10,9,500.0,5,501,N,2,2,2,1,83.60000000000001,76.80000000000001
29-01901,40,1,6,0,2,0,N,1,2,3292.0,7270,6,7,62600.0,7,456,N,2,2,2,2,134.0,128.0
17-03529,5,2,N,0,6,3,5,1,2,16396.0,8680,N,N,41800.0,N,N,N,N,N,2,2,83.60000000000001,76.80000000000001
19-01700,38,2,2,0,1,0,N,1,2,3292.0,N,13,5,74000.0,3,258,N,2,1,2,2,83.60000000000001,76.80000000000001
19-01700,37,1,1,0,1,0,2,1,1,3292.0,N,14,9,7480.0,1,501,N,2,2,2,2,134.0,128.0
38-00100,6,2,N,0,1,0,6,1,1,3292.0,N,N,3,33600.0,N,72,N,2,2,2,2,83.60000000000001,128.0
38-00100,14,1,N,0,6,3,5,1,1,3292.0,6770,N,1,580000.0,N,73,N,1,N,2,2,33.2,25.6
24-01004,46,2,5,0,5,4,7,1,1,3292.0,770,14,N,95500.0,0,501,N,2,2,2,2,33.2,25.6
36-03710,16,2,4,0,2,0,N,1,2,55708.0,4170,16,5,0.0,5,501,N,2,1,2,2,83.60000000000001,76.80000000000001
08-00803,80,2,4,0,1,1,3,1,2,3292.0,N,12,7,0.0,5,227,N,2,2,2,2,134.0,76.80000000000001
19-01700,28,1,6,0,2,0,N,1,2,3292.0,2190,17,7,0.0,1,372,N,2,2,2,2,134.0,128.0
06-07502,37,1,1,0,1,0,3,1,2,36052.0,4690,6,11,48000.0,7,501,N,2,2,2,2,134.0,128.0
51-01301,19,2,6,0,1,N,N,2,0,9844.0,4690,N,7,N,1,157,N,2,2,2,2,83.60000000000001,25.6
40-00200,17,2,6,0,1,0,N,1,1,3292.0,8191,4,9,0.0,2,127,N,2,2,2,2,33.2,25.6
06-07502,36,2,6,0,1,1,3,1,1,36052.0,4480,12,4,0.0,0,N,N,2,2,2,2,134.0,76.80000000000001
38-00100,70,2,3,1,1,0,N,1,1,3292.0,7860,N,5,65100.0,1,122,N,1,2,2,2,33.2,25.6
01-01301,79,2,3,0,2,N,N,1,2,3292.0,N,N,4,8910.0,1,501,N,2,1,2,2,83.60000000000001,76.80000000000001
38-00100,51,2,3,0,1,3,5,1,1,3292.0,3390,16,10,16430.0,N,178,N,2,2,2,2,83.60000000000001,76.80000000000001
51-01301,64,2,1,1,1,2,5,1,2,9844.0,7870,N,10,227000.0,0,501,N,2,2,2,1,83.60000000000001,76.80000000000001
30-00600,68,2,1,0,1,0,2,1,1,3292.0,N,10,8,65100.0,8,55,N,2,2,1,1,134.0,128.0
38-00100,67,2,1,0,1,0,5,1,1,3292.0,8680,15,10,0.0,8,201,N,2,2,2,2,83.60000000000001,76.80000000000001
30-00600,43,2,N,0,1,2,4,1,1,3292.0,5370,N,2,0.0,N,54,N,2,2,2,2,83.60000000000001,76.80000000000001
08-00803,9,1,N,0,1,2,4,1,1,3292.0,N,N,3,0.0,N,501,N,2,2,2,2,83.60000000000001,76.80000000000001
38-00100,58,1,1,0,1,2,5,1,1,3292.0,N,N,5,199000.0,0,501,N,2,2,2,2,134.0,128.0
38-00100,7,2,N,3,1,0,3,1,2,55708.0,7390,N,N,27650.0,N,N,N,N,N,2,2,184.4,230.4
38-00100,62,2,6,0,1,3,12,3,0,3292.0,N,N,10,169300.0,7,35,N,2,2,2,2,33.2,25.6
40-00200,18,2,6,0,4,0,N,1,2,3292.0,N,11,8,10170.0,7,313,N,2,2,2,2,83.60000000000001,76.80000000000001
28-01100,73,2,2,0,2,1,4,1,1,3292.0,8170,7,5,15500.0,2,188,N,2,2,2,2,83.60000000000001,76.80000000000001
17-03529,6,1,2,0,2,0,N,1,2,16396.0,7860,2,8,6500.0,8,501,N,1,1,2,2,184.4,230.4
30-00600,76,1,1,0,1,0,2,1,1,3292.0,N,15,5,81200.0,1,501,N,2,2,2,2,33.2,25.6
08-00803,83,2,3,0,1,0,7,1,1,3292.0,N,N,7,N,3,501,N,2,2,2,2,83.60000000000001,76.80000000000001
29-01901,54,2,1,0,2,2,4,1,1,3292.0,6991,10,5,71100.0,4,501,N,2,2,2,2,33.2,25.6
36-04010,28,1,1,0,2,0,2,1,2,49156.0,9470,N,10,0.0,2,501,N,2,2,2,2,134.0,25.6
01-01301,18,2,6,0,2,1,3,1,1,9844.0,N,N,7,2400.0,0,501,2,2,2,2,2,33.2,25.6
30-00600,8,1,N,0,1,1,6,1,1,3292.0,N,N,2,45300.0,N,116,N,2,2,2,2,134.0,128.0
17-03529,22,2,6,0,2,0,N,1,2,16396.0,N,12,7,N,3,501,N,1,2,2,2,134.0,179.2
38-00100,53,2,1,0,1,1,3,1,1,3292.0,8980,11,6,0.0,8,501,N,2,2,2,2,83.60000000000001,76.80000000000001
17-03529,66,1,1,0,2,0,2,1,1,16396.0,7870,9,9,32000.0,6,185,N,2,2,2,2,33.2,25.6
32-00405,58,1,6,0,1,2,3,1,2,9844.0,N,10,4,6500.0,9,501,N,2,2,2,2,33.2,76.80000000000001
30-00600,24,2,1,0,3,0,2,1,2,3292.0,N,N,7,0.0,0,501,N,2,2,2,2,83.60000000000001,76.80000000000001
24-01004,34,1,6,0,1,0,N,1,1,3292.0,9370,3,9,0.0,7,0,N,1,2,2,2,134.0,128.0
01-01301,38,1,1,1,2,0,2,1,2,3292.0,170,10,9,N,9,384,N,2,2,2,2,83.60000000000001,128.0
36-03710,38,1,1,0,2,0,2,1,2,55708.0,7460,4,5,4000.0,0,501,N,2,2,2,2,134.0,76.80000000000001
36-04010,75,1,1,0,2,0,3,1,1,49156.0,N,12,7,293000.0,8,501,N,2,2,2,2,83.60000000000001,76.80000000000001
30-00600,66,2,1,0,1,0,2,1,1,3292.0,N,10,10,691000.0,9,93,N,1,2,2,2,33.2,76.80000000000001
24-01004,40,1,4,0,1,0,2,1,1,3292.0,N,6,4,32000.0,3,494,N,2,2,2,2,83.60000000000001,230.4
28-01100,25,1,6,0,2,0,N,1,2,3292.0,8680,12,3,32000.0,7,501,N,2,2,2,2,184.4,179.2
36-03710,18,2,6,0,2,N,N,2,0,55708.0,580,N,4,4200.0,0,122,N,2,2,2,2,83.60000000000001,25.6
19-01700,73,1,1,0,1,1,3,1,1,3292.0,9570,N,7,371000.0,0,501,N,2,2,1,2,184.4,179.2
51-01301,38,1,6,0,1,0,3,1,1,9844.0,N,10,7,71130.0,7,420,N,2,2,2,1,33.2,25.6
19-01700,31,1,6,0,1,0,N,1,2,3292.0,5170,10,10,N,8,N,N,2,2,2,2,83.60000000000001,76.80000000000001
40-00200,34,2,6,4,3,1,2,1,2,3292.0,7270,10,4,0.0,3,313,N,2,2,1,2,83.60000000000001,179.2
51-51255,67,1,5,0,1,0,N,1,1,9844.0,N,N,7,609000.0,2,454,N,2,2,2,2,184.4,230.4
01-01301,67,1,1,0,2,1,3,1,1,3292.0,4971,12,3,N,2,305,N,2,2,2,2,33.2,76.80000000000001
19-01700,83,2,1,0,1,1,2,1,1,3292.0,8191,N,7,75300.0,0,501,N,2,2,2,2,83.60000000000001,76.80000000000001
38-00100,13,1,N,0,1,2,3,1,2,55708.0,N,N,3,0.0,N,501,N,2,2,2,2,184.4,179.2
24-01004,7,1,N,0,3,2,4,1,2,3292.0,N,N,2,371900.0,N,0,N,2,2,2,2,83.60000000000001,25.6
08-00803,21,2,6,0,1,0,N,1,2,3292.0,N,N,7,63700.0,3,0,N,1,2,2,2,33.2,25.6
51-51255,21,1,6,0,1,0,2,1,2,9844.0,4870,16,5,6500.0,8,313,N,2,2,2,2,285.2,281.6
38-00100,53,1,1,0,1,1,2,1,1,3292.0,7380,14,4,35400.0,2,501,N,2,2,2,2,83.60000000000001,76.80000000000001
36-04010,33,1,6,0,2,3,4,1,1,49156.0,7870,9,7,0.0,4,501,N,2,2,2,2,33.2,25.6
06-08507,43,2,4,0,9,0,N,1,1,3292.0,8090,12,7,8000.0,4,172,N,2,2,2,2,83.60000000000001,76.80000000000001
24-01004,53,2,6,4,1,0,5,1,1,3292.0,180,17,3,431000.0,7,423,N,2,2,2,2,184.4,179.2
06-08507,0,1,N,1,9,2,3,1,1,3292.0,9390,N,3,288800.0,N,454,N,2,2,2,2,33.2,25.6
01-01301,15,2,6,0,2,0,N,1,2,3292.0,N,12,7,48000.0,2,282,N,2,2,2,2,234.8,230.4
26-02702,10,2,N,0,1,4,6,1,1,3292.0,N,N,3,0.0,N,107,N,2,2,2,2,33.2,25.6
38-00100,32,2,1,0,1,4,5,1,1,3292.0,N,12,8,7040.0,2,0,N,2,2,2,1,83.60000000000001,76.80000000000001
06-07502,57,2,4,0,1,0,2,1,1,36052.0,N,N,10,671000.0,3,0,N,2,2,2,2,33.2,25.6
30-00600,76,1,N,0,3,3,5,1,1,3292.0,8180,N,2,293000.0,N,501,N,2,2,2,2,134.0,128.0
38-00100,12,1,N,4,1,1,4,1,2,3292.0,6680,N,N,124800.0,N,136,N,1,N,2,2,335.59999999999997,486.4
26-02702,84,1,1,0,1,0,2,1,1,3292.0,9680,N,5,580000.0,5,0,N,2,2,2,2,83.60000000000001,76.80000000000001
36-04010,2,1,N,0,9,0,3,1,1,49156.0,N,N,1,11900.0,N,501,N,N,N,2,2,83.60000000000001,128.0
30-00600,60,1,6,0,1,0,N,1,2,3292.0,N,10,9,46900.0,6,501,N,2,2,2,2,234.8,230.4
40-00200,25,2,6,0,4,N,N,3,0,3292.0,6870,N,8,427000.0,2,268,N,2,2,2,2,486.8,25.6
17-03531,73,2,1,0,2,4,4,1,1,9844.0,5170,N,10,51500.0,0,501,N,2,2,2,2,134.0,128.0
38-00100,69,2,6,0,1,N,N,2,0,42604.0,N,N,5,46800.0,0,501,N,2,2,2,2,33.2,25.6
08-00803,65,2,3,0,1,0,N,1,1,3292.0,8870,N,3,19000.0,6,N,N,2,2,2,2,83.60000000000001,76.80000000000001
06-07502,24,1,6,4,1,0,2,1,2,36052.0,N,4,11,671000.0,8,347,N,2,2,2,2,33.2,25.6
17-03529,19,1,6,0,2,0,N,1,2,16396.0,170,N,5,0.0,1,501,N,2,2,2,2,83.60000000000001,128.0
28-01100,13,1,N,0,2,3,5,1,1,3292.0,N,N,3,70300.0,N,426,N,2,2,2,2,33.2,76.80000000000001
19-01700,86,2,3,0,1,0,5,1,1,3292.0,7870,N,9,0.0,8,74,N,2,2,2,2,184.4,179.2
19-01700,50,2,N,1,1,2,4,1,2,3292.0,8191,N,N,0.0,N,315,N,N,N,2,2,184.4,179.2
13-04600,29,1,6,0,2,2,4,1,1,3292.0,9470,3,4,71130.0,4,396,N,2,2,2,2,33.2,25.6
28-01100,87,2,1,0,2,0,6,1,1,3292.0,8270,0,11,0.0,9,168,N,2,2,2,2,33.2,25.6
17-03531,52,2,1,0,5,0,3,1,2,16396.0,N,N,11,293000.0,4,99,N,N,N,2,2,83.60000000000001,76.80000000000001
17-03529,82,1,4,0,1,0,2,1,1,16396.0,8790,16,6,6500.0,5,486,N,2,2,2,2,83.60000000000001,76.80000000000001
51-01301,11,1,N,0,1,3,5,1,2,9844.0,N,N,2,9790.0,N,384,N,N,N,2,2,184.4,179.2
19-01700,35,1,6,0,1,0,N,1,1,3292.0,8270,3,9,N,6,396,N,2,2,2,2,33.2,25.6
36-04010,70,1,1,0,2,0,3,1,2,49156.0,N,10,7,92800.0,7,324,N,2,2,2,2,184.4,179.2
06-08507,83,1,N,0,6,0,4,1,1,3292.0,770,N,3,293000.0,N,501,N,2,2,2,2,83.60000000000001,76.80000000000001
26-02702,61,2,2,0,1,0,7,1,1,3292.0,9290,14,1,73700.0,7,465,N,N,N,2,2,83.60000000000001,76.80000000000001
13-04600,68,1,6,0,2,N,N,3,0,3292.0,8370,12,5,251000.0,3,501,N,2,2,2,2,33.2,25.6
29-01901,32,1,6,2,2,N,N,1,2,3292.0,170,N,7,62600.0,0,501,N,2,2,2,2,134.0,128.0
24-01004,14,1,N,0,1,2,4,1,1,3292.0,N,N,2,55020.0,N,201,N,N,N,2,2,33.2,25.6
40-00200,37,1,1,0,1,0,2,1,1,3292.0,N,11,8,100800.0,8,501,N,2,2,2,2,33.2,25.6
06-08507,76,2,3,0,6,0,N,1,2,3292.0,8660,N,10,10170.0,4,501,N,2,2,2,2,234.8,332.79999999999995
26-02702,14,1,N,0,1,2,4,1,2,3292.0,8270,N,3,0.0,N,501,N,2,2,2,2,83.60000000000001,76.80000000000001
19-01700,38,2,6,0,1,2,4,1,2,55708.0,3570,N,5,8440.0,0,78,N,2,2,2,2,83.60000000000001,76.80000000000001
13-04600,17,2,6,0,2,0,N,1,2,3292.0,8680,15,7,19740.0,3,161,N,2,2,2,2,83.60000000000001,76.80000000000001
51-01301,72,2,3,0,1,2,4,1,1,9844.0,7870,16,9,N,N,501,N,2,2,2,2,83.60000000000001,76.80000000000001
40-00200,14,1,N,0,1,3,4,1,1,3292.0,N,N,3,92800.0,N,322,N,2,2,2,2,83.60000000000001,76.80000000000001
36-04010,31,2,1,0,2,0,2,1,1,49156.0,2780,14,9,0.0,1,501,N,2,2,2,2,83.60000000000001,76.80000000000001
08-00803,15,1,6,0,1,0,N,1,2,3292.0,3365,10,9,108000.0,8,501,N,2,2,2,2,83.60000000000001,128.0
24-01004,31,1,6,0,1,0,3,1,1,3292.0,770,11,5,N,2,420,N,2,2,2,2,83.60000000000001,128.0
29-01901,11,2,N,0,2,3,4,1,2,3292.0,N,N,1,N,N,501,N,N,N,2,2,83.60000000000001,128.0
32-00405,18,1,6,0,1,0,N,1,2,9844.0,9780,N,3,N,0,86,N,2,2,2,1,33.2,25.6
30-00600,59,1,1,0,3,0,2,1,1,3292.0,770,N,5,19740.0,0,501,N,2,2,2,2,83.60000000000001,76.80000000000001
06-08507,18,1,6,4,6,0,3,1,1,3292.0,8170,6,7,95500.0,5,116,N,2,2,2,2,234.8,384.0
30-00600,44,2,6,0,1,2,5,1,1,3292.0,N,13,10,336000.0,1,159,N,2,2,2,2,33.2,76.80000000000001
01-01301,76,1,N,0,2,2,4,1,2,3292.0,N,N,3,355400.0,N,115,N,2,2,2,2,83.60000000000001,76.80000000000001
36-03710,2,2,N,0,2,5,2,2,0,55708.0,N,N,3,92800.0,N,190,N,2,2,2,2,83.60000000000001,128.0
06-08507,34,2,1,0,1,2,4,1,1,3292.0,7860,N,5,46800.0,5,501,N,2,2,2,2,33.2,25.6
06-07502,36,1,6,1,6,0,3,1,2,36052.0,9370,9,5,92800.0,6,101,N,2,2,2,2,285.2,332.79999999999995
19-01700,23,2,6,2,1,0,4,1,2,3292.0,2190,13,4,0.0,1,501,N,2,2,2,2,285.2,332.79999999999995
51-01301,44,2,6,0,1,1,3,1,2,9844.0,6991,14,7,N,1,313,N,2,2,2,2,335.59999999999997,486.4
32-00405,56,1,1,2,8,0,2,1,2,9844.0,N,6,5,71100.0,1,82,N,2,2,2,2,184.4,179.2
13-04600,21,2,6,0,1,0,3,1,2,3292.0,N,N,9,77900.0,5,0,N,2,2,2,2,83.60000000000001,76.80000000000001
51-01301,71,2,1,1,1,4,6,1,2,9844.0,8090,N,4,27650.0,2,481,N,2,2,2,2,83.60000000000001,76.80000000000001
13-04600,10,1,N,0,2,1,3,1,1,3292.0,N,N,3,0.0,N,338,N,2,2,2,2,184.4,179.2
01-01301,10,2,N,0,2,3,4,1,1,3292.0,7860,N,3,N,N,494,N,2,2,2,2,83.60000000000001,76.80000000000001
19-01700,41,1,6,0,1,0,N,1,2,55708.0,7270,7,7,19000.0,2,501,N,2,2,2,2,184.4,179.2
51-01301,61,2,4,0,6,0,2,1,2,9844.0,N,11,9,56450.0,7,225,N,2,2,2,2,184.4,230.4
19-01700,55,2,1,0,1,0,2,1,1,3292.0,8191,N,11,33600.0,7,461,N,2,2,2,2,33.2,25.6
08-00803,61,2,1,0,1,2,3,1,1,3292.0,7290,16,10,131200.0,9,501,N,2,2,2,2,33.2,25.6
24-01004,58,1,6,0,1,0,N,1,1,3292.0,8660,N,7,32000.0,0,501,N,2,2,2,2,33.2,25.6
17-03529,32,2,6,0,2,0,N,1,2,16396.0,5490,12,4,4000.0,2,0,N,2,2,2,2,184.4,230.4
24-01004,59,1,1,0,1,0,2,1,1,3292.0,8070,9,9,100800.0,6,467,N,2,2,2,2,184.4,384.0
17-03529,26,1,6,0,2,0,N,1,2,16396.0,9370,15,5,0.0,6,420,N,2,2,2,2,33.2,25.6
