SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
1,3,2,0,8,0,17-03529,71,N,N,N
1,6,2,2,6,0,36-04010,43,0,2,245
1,1,1,1,9,0,19-01700,66,0,5,501
2,1,6,1,4,0,17-03529,50,0,3,501
1,5,2,2,2,0,36-04010,60,0,2,47
2,1,1,2,5,0,51-01301,42,2,3,331
1,6,2,1,5,0,36-03710,81,0,3,468
1,1,1,1,9,0,24-01004,63,0,2,501
2,3,8,2,5,2,36-03710,34,0,N,501
2,6,2,0,2,0,13-04600,44,N,N,N
2,1,1,2,2,0,08-00803,49,1,2,16
2,4,2,0,2,0,36-04010,70,N,N,N
2,N,1,2,N,1,32-00405,13,2,4,303
2,6,2,1,5,0,01-01301,33,1,2,41
2,6,3,2,0,0,32-00405,24,0,2,467
2,4,2,0,2,0,17-03529,74,N,N,68
2,1,1,2,3,0,06-08507,41,0,2,501
1,6,2,0,6,0,13-04600,53,N,N,N
1,1,1,1,9,0,13-04600,71,0,2,501
2,1,1,1,2,0,30-00600,48,0,2,83
2,2,2,2,2,0,17-03529,46,0,2,225
1,4,2,2,7,0,51-51255,38,0,2,501
2,1,1,1,1,0,24-01004,75,1,4,501
2,5,2,1,5,0,28-01100,70,0,N,450
1,1,1,1,7,0,30-00600,61,0,2,439
1,1,6,2,3,0,06-07502,49,1,3,116
1,6,2,1,5,0,28-01100,27,0,3,332
1,6,1,2,4,4,36-03710,24,0,N,228
1,4,1,1,5,0,19-01700,60,0,3,256
1,6,8,0,3,4,36-03710,20,N,N,160
2,1,1,2,0,1,40-00200,45,4,6,410
1,1,1,1,7,0,30-00600,48,2,3,346
2,N,3,2,N,0,38-00100,5,5,7,71
2,N,1,1,N,0,28-01100,13,1,2,418
1,6,1,2,0,0,51-51255,15,3,5,206
1,3,3,1,3,0,40-00200,84,0,N,137
2,6,9,2,7,4,19-01700,29,0,N,501
2,3,3,0,5,0,40-00200,72,N,N,N
1,1,6,2,0,0,06-08507,54,0,2,0
2,2,6,2,2,0,32-00405,40,1,3,97
2,N,1,1,N,0,32-00405,8,4,6,501
1,4,2,1,1,0,36-04010,40,1,6,182
1,1,1,1,7,0,17-03529,45,2,4,501
1,6,2,0,0,0,13-04600,18,N,N,N
2,3,2,2,2,0,36-04010,76,0,N,91
2,6,1,2,8,0,08-00803,26,0,N,416
2,1,1,1,3,0,08-00803,26,1,2,298
2,N,2,2,N,0,17-03529,9,3,5,501
1,4,1,1,9,0,28-01100,40,0,N,433
1,6,1,1,8,0,24-01004,40,1,3,501
2,6,1,2,4,0,32-00405,70,0,N,183
1,6,1,1,0,0,06-08507,18,0,2,0
1,N,1,1,N,0,40-00200,6,1,5,83
2,1,1,1,7,0,08-00803,34,0,2,501
1,1,1,1,9,0,51-51255,68,0,2,501
2,1,2,2,4,0,17-03529,77,0,3,417
1,6,2,2,3,0,17-03531,32,0,N,234
1,N,1,1,N,0,24-01004,12,4,6,254
2,1,1,1,3,0,38-00100,37,0,3,325
2,1,1,1,5,0,19-01700,58,0,3,234
2,3,1,1,3,0,08-00803,87,0,N,211
1,1,1,2,2,0,38-00100,44,0,2,137
1,1,1,1,2,0,24-01004,50,1,3,221
2,4,1,2,9,0,51-01301,58,0,N,501
2,1,1,1,7,0,24-01004,28,2,5,412
2,4,1,2,3,0,19-01700,68,0,2,179
2,1,1,2,8,0,51-01301,27,1,2,501
1,6,2,1,0,0,13-04600,16,2,3,501
1,3,2,1,4,0,29-01901,71,0,N,220
1,N,1,1,N,0,30-00600,1,0,5,83
1,6,9,1,9,0,06-08507,33,0,N,501
2,6,2,2,0,0,36-03710,17,2,4,137
2,6,1,2,3,0,06-07502,20,3,4,140
1,N,1,1,N,1,30-00600,1,1,3,95
2,1,1,1,4,0,38-00100,73,0,3,287
1,1,3,1,4,0,30-00600,25,2,5,165
2,1,2,1,4,0,01-01301,47,0,2,501
1,6,1,2,6,0,06-07502,23,0,N,253
2,1,1,1,3,0,24-01004,54,0,2,501
2,N,2,2,N,1,36-03710,14,1,4,148
2,N,1,2,N,0,38-00100,2,1,2,501
2,N,2,1,N,0,19-01700,10,0,3,501
1,1,6,1,1,0,36-04010,49,4,5,24
1,6,9,2,0,0,17-03531,72,0,2,0
1,6,1,2,8,0,06-07502,28,0,N,501
1,1,3,1,9,0,30-00600,30,1,3,501
1,6,1,1,2,0,38-00100,61,0,N,68
2,6,5,0,0,0,38-00100,20,N,N,N
1,1,2,1,9,0,36-04010,50,1,3,501
1,4,2,0,5,0,32-00405,56,N,N,N
2,6,2,1,9,0,17-03531,56,0,N,501
1,1,1,1,8,0,38-00100,51,1,3,501
1,6,1,0,3,0,19-01700,59,N,N,N
2,4,1,1,8,0,08-00803,93,0,N,501
2,1,6,1,1,0,06-08507,42,2,4,454
1,1,8,1,3,0,08-00803,57,0,2,298
2,3,2,1,8,0,13-04600,77,0,5,501
1,1,1,2,5,0,19-01700,32,3,5,244
1,1,2,1,8,0,17-03529,56,0,2,501
1,6,2,2,4,0,13-04600,70,0,N,189
2,2,1,2,8,0,32-00405,50,0,2,238
2,6,2,2,2,0,06-07502,27,0,2,103
2,3,1,1,3,0,24-01004,82,0,N,137
2,6,2,2,8,0,17-03529,64,0,N,501
1,6,1,1,2,0,30-00600,32,5,5,501
2,6,1,0,0,4,36-03710,18,N,N,N
1,N,2,1,N,0,36-04010,11,2,4,501
1,6,2,2,8,0,51-51255,30,0,N,501
1,3,1,2,6,0,01-01301,72,0,N,301
2,6,1,1,8,0,17-03529,25,0,N,501
1,N,2,1,N,0,17-03531,12,3,5,86
2,1,3,1,5,0,40-00200,67,0,5,413
1,N,1,2,N,4,51-51255,3,2,4,501
2,1,1,1,2,0,19-01700,72,0,2,501
1,N,2,1,N,0,17-03531,12,4,6,261
1,1,1,2,6,1,06-08507,42,2,5,381
1,6,2,0,0,0,28-01100,18,N,N,N
2,6,2,2,5,4,36-04010,59,0,3,282
2,6,2,2,7,0,36-04010,50,0,N,453
2,5,8,2,5,1,32-00405,54,0,3,19
2,N,9,1,N,0,28-01100,7,2,3,501
2,6,6,2,0,0,32-00405,32,0,N,76
2,1,1,1,8,0,51-51255,27,0,2,501
2,1,1,1,9,0,26-02702,41,0,2,501
2,1,1,1,3,0,30-00600,60,0,2,501
2,4,1,1,3,0,38-00100,85,0,N,268
2,1,1,2,1,0,06-07502,59,0,2,501
2,6,2,2,7,0,17-03529,29,0,N,501
1,1,1,2,4,0,51-01301,56,0,2,501
2,4,1,1,1,0,08-00803,45,3,5,194
1,6,1,1,5,0,30-00600,23,0,2,266
1,6,1,1,9,0,19-01700,46,0,N,501
2,6,1,2,5,0,32-00405,27,0,N,26
2,1,1,1,3,0,19-01700,72,0,2,217
1,2,1,2,6,1,19-01700,91,0,N,74
1,1,2,1,4,0,17-03529,74,0,3,501
1,6,2,2,8,0,17-03529,33,1,2,501
1,1,1,1,7,0,38-00100,75,0,2,335
1,1,1,1,8,0,38-00100,67,0,2,501
2,6,2,2,5,0,51-51255,24,0,N,181
1,4,2,2,2,0,17-03531,56,0,N,78
1,1,1,1,9,0,38-00100,70,0,2,501
1,2,2,1,5,0,17-03531,42,1,3,259
2,6,1,1,1,0,40-00200,60,0,4,501
2,N,2,2,N,0,17-03531,1,1,3,90
2,1,2,1,3,0,28-01100,68,0,6,106
2,6,2,1,0,0,36-04010,15,1,3,251
1,6,8,2,0,4,36-03710,15,3,6,159
2,3,1,2,3,1,36-03710,71,0,2,76
1,1,2,1,9,0,17-03529,71,0,3,501
2,N,1,1,N,0,19-01700,0,3,4,496
1,6,3,2,6,0,40-00200,24,0,N,387
2,1,6,2,5,0,24-01004,32,1,3,215
1,6,1,1,4,0,51-01301,20,0,N,164
1,4,6,2,7,0,38-00100,54,1,3,311
2,1,1,1,3,0,08-00803,72,0,6,105
1,1,1,1,9,0,19-01700,60,0,2,501
2,1,1,1,0,1,30-00600,58,1,2,487
1,1,1,2,5,1,40-00200,32,0,2,187
1,1,1,1,4,0,38-00100,72,0,4,303
2,5,2,1,6,0,13-04600,65,0,6,194
1,4,1,1,4,0,08-00803,75,0,N,257
2,4,1,0,2,0,13-04600,45,N,N,90
2,6,6,1,8,0,26-02702,23,0,N,450
2,1,2,2,2,0,01-01301,66,0,2,193
1,1,1,2,7,0,24-01004,36,2,4,476
2,4,1,0,1,0,17-03529,59,N,N,N
1,N,1,2,N,0,30-00600,7,1,5,291
1,1,1,1,9,0,06-08507,32,1,2,501
2,1,2,1,8,0,51-01301,36,1,2,501
1,1,1,1,8,0,26-02702,68,0,2,501
1,1,1,1,0,0,30-00600,24,0,2,0
2,1,2,1,2,0,32-00405,75,0,4,501
1,1,1,1,6,0,24-01004,62,0,2,298
2,1,8,2,2,2,36-03710,44,2,4,80
2,N,1,1,N,0,19-01700,3,2,3,501
2,1,8,1,5,4,36-04010,27,2,4,501
2,4,1,1,4,0,51-51255,77,0,N,108
1,N,2,2,N,0,51-51255,6,3,4,136
2,6,9,0,0,0,17-03529,18,N,N,N
1,1,3,1,2,0,40-00200,71,0,2,74
1,6,2,2,2,0,51-01301,25,0,N,75
1,1,2,2,0,4,36-03710,58,0,2,0
1,N,6,1,N,0,06-08507,10,3,5,501
1,N,2,1,N,0,32-00405,3,2,4,501
2,1,6,1,9,0,51-51255,41,3,5,501
1,6,1,2,5,4,32-00405,22,0,N,237
2,6,2,1,4,0,17-03529,55,0,N,195
2,N,2,2,N,0,19-01700,4,1,3,261
2,N,2,2,N,0,17-03529,3,2,3,N
1,6,2,1,4,0,01-01301,57,0,3,122
1,1,1,1,9,0,06-08507,58,0,2,501
1,1,1,1,6,0,30-00600,33,0,2,427
2,1,1,1,3,0,30-00600,72,0,2,500
1,6,2,1,5,0,28-01100,55,1,3,304
1,6,2,2,3,0,13-04600,46,0,N,91
2,1,1,1,0,4,24-01004,63,0,2,501
2,N,2,2,N,0,13-04600,9,4,6,501
1,1,1,1,5,0,24-01004,49,2,5,158
2,N,1,1,N,0,38-00100,2,2,4,501
2,6,6,1,4,0,26-02702,20,0,N,501
2,N,1,1,N,0,24-01004,13,3,6,392
1,6,2,1,2,0,17-03531,17,1,4,161
1,1,1,2,9,0,08-00803,48,1,3,501
1,1,1,1,9,0,06-08507,73,0,4,501
1,1,1,2,5,0,19-01700,29,3,4,116
2,6,6,1,6,0,06-08507,27,0,6,439
1,6,1,2,8,0,24-01004,33,4,5,345
2,6,1,2,2,0,51-01301,34,0,N,61
2,1,1,1,5,0,51-01301,64,0,2,501
1,6,6,2,0,0,06-07502,27,0,N,0
2,N,2,1,N,0,17-03531,2,1,4,501
1,1,1,1,9,0,24-01004,46,0,3,501
2,1,2,1,0,0,13-04600,59,0,2,501
1,N,3,1,N,0,40-00200,11,5,6,501
2,6,1,2,9,0,26-02702,52,0,N,501
1,1,1,1,6,0,38-00100,68,0,2,376
1,1,2,2,8,0,36-04010,63,0,2,501
2,N,3,1,N,0,40-00200,5,5,7,321
1,1,1,1,8,0,30-00600,63,0,2,501
2,1,1,2,6,0,08-00803,54,1,2,286
1,1,1,1,9,0,24-01004,36,0,2,501
1,6,2,2,3,1,01-01301,65,0,3,98
1,6,1,1,6,0,38-00100,24,0,N,347
2,1,6,1,9,0,06-08507,47,1,3,501
2,3,1,2,7,0,08-00803,85,0,N,488
2,1,2,1,5,0,17-03531,60,0,2,216
2,1,1,1,0,0,19-01700,67,0,2,214
1,2,2,1,6,0,36-04010,27,0,4,244
2,1,2,1,8,0,17-03531,63,0,2,344
1,1,1,1,9,0,24-01004,40,2,5,501
1,1,1,1,1,0,24-01004,53,2,4,28
2,N,1,2,N,0,30-00600,7,2,4,441
1,1,1,1,9,0,08-00803,44,1,2,501
2,6,1,2,1,0,19-01700,52,0,N,22
2,1,1,1,5,0,26-02702,24,2,4,438
2,6,3,1,6,0,40-00200,27,0,7,362
2,4,2,1,6,0,17-03531,75,0,2,476
1,1,1,1,9,0,40-00200,50,0,4,501
2,1,6,1,0,0,24-01004,28,0,2,312
2,1,1,2,3,0,19-01700,66,0,3,108
1,1,1,1,3,0,40-00200,75,0,2,501
1,6,1,1,7,0,06-07502,24,0,N,264
2,N,1,1,N,0,30-00600,0,1,2,501
2,6,1,2,2,0,08-00803,22,0,N,63
2,1,6,1,8,0,06-08507,55,0,2,501
2,1,1,1,9,0,24-01004,49,2,4,501
1,1,8,2,0,1,32-00405,37,2,4,193
1,6,1,1,9,0,51-51255,87,0,N,501
2,6,1,0,2,0,29-01901,21,N,N,73
1,1,1,2,8,0,32-00405,42,2,4,501
2,6,1,1,0,1,38-00100,16,2,8,366
2,6,2,2,3,0,13-04600,21,0,2,135
2,2,2,1,2,0,36-04010,66,0,5,42
2,1,1,1,4,0,17-03529,72,0,2,237
1,6,1,1,6,2,36-03710,28,0,2,342
1,1,2,1,9,0,36-04010,66,0,4,501
2,1,6,2,9,0,06-07502,40,1,3,501
2,6,2,1,3,0,19-01700,64,0,N,499
2,1,1,1,6,0,30-00600,31,2,4,501
2,3,1,0,1,0,38-00100,89,N,N,440
1,N,1,2,N,0,24-01004,5,2,4,159
1,1,1,1,8,0,08-00803,52,2,3,501
2,6,2,1,7,0,36-04010,72,0,2,501
1,1,2,2,2,0,17-03531,75,0,2,376
2,6,2,1,5,0,01-01301,34,0,6,280
2,6,1,2,0,0,29-01901,23,0,2,71
2,N,6,1,N,0,06-08507,10,0,5,501
1,6,2,2,2,0,13-04600,61,0,N,70
2,6,6,2,1,0,17-03529,23,0,N,7
1,N,6,1,N,0,06-08507,13,0,4,501
1,1,2,1,8,0,01-01301,37,0,2,501
2,N,2,1,N,0,13-04600,9,2,7,84
1,6,2,0,0,0,13-04600,78,N,N,N
2,N,2,2,N,0,13-04600,10,3,5,341
2,1,1,1,9,0,38-00100,58,1,3,501
1,6,1,1,6,0,38-00100,62,0,N,199
2,4,1,0,3,0,28-01100,84,N,N,N
1,3,1,1,4,0,40-00200,46,0,2,492
2,6,2,1,1,0,17-03529,21,0,6,321
2,6,2,2,0,0,28-01100,28,1,4,292
2,1,1,1,8,0,51-51255,25,2,4,372
1,1,1,1,9,0,24-01004,38,3,4,501
1,1,3,1,6,0,30-00600,84,0,2,291
1,6,1,1,8,0,17-03529,38,0,N,501
2,4,1,1,5,0,19-01700,81,0,2,308
2,6,2,2,5,0,28-01100,40,0,3,192
1,6,2,1,5,0,36-04010,60,0,2,501
1,1,1,1,9,0,28-01100,72,0,3,501
1,N,9,2,N,0,38-00100,6,1,2,218
1,N,1,1,N,0,24-01004,13,3,5,74
1,6,1,2,2,0,51-51255,21,0,N,91
1,6,1,1,2,0,30-00600,32,0,2,113
1,1,1,2,0,0,28-01100,41,4,5,60
2,3,2,2,2,0,01-01301,77,0,N,501
2,6,6,2,1,0,06-08507,64,0,4,7
1,1,1,1,0,0,24-01004,72,0,2,250
2,1,1,1,9,0,17-03529,48,1,3,501
2,1,1,1,0,0,26-02702,56,0,2,146
2,6,3,1,0,0,01-01301,21,0,8,149
1,6,1,2,8,0,51-51255,63,0,N,501
1,N,1,1,N,0,19-01700,9,2,4,212
2,6,1,2,0,0,13-04600,15,1,3,193
1,1,1,2,4,0,38-00100,64,0,7,249
1,4,2,2,7,0,29-01901,44,0,N,287
1,1,2,1,6,0,17-03531,56,0,3,314
1,1,3,1,3,0,40-00200,85,0,3,501
1,4,2,1,9,0,28-01100,50,0,N,501
1,4,2,1,3,0,36-04010,70,0,5,115
2,3,2,2,1,0,32-00405,37,3,10,92
2,6,1,2,4,0,51-01301,52,0,N,151
2,1,2,1,2,0,28-01100,74,0,5,165
2,4,1,1,2,0,24-01004,66,0,4,501
1,4,2,1,4,0,17-03531,74,0,N,501
2,6,2,2,0,0,36-04010,17,1,2,97
2,3,2,1,5,0,36-04010,68,0,2,501
1,1,1,2,7,0,51-01301,59,0,2,476
2,1,1,1,9,0,38-00100,79,0,4,501
2,N,1,2,N,0,51-01301,8,2,4,80
1,1,1,1,9,0,08-00803,59,0,2,501
1,6,1,0,1,0,01-01301,19,N,N,N
2,4,2,1,4,0,36-03710,37,0,N,413
2,2,7,2,0,2,51-51255,45,0,4,41
2,4,1,1,9,0,24-01004,64,0,N,380
2,1,1,1,6,0,08-00803,55,0,2,380
1,6,1,1,0,0,17-03531,20,0,N,0
1,1,6,1,8,0,13-04600,32,0,2,501
2,4,1,1,4,1,32-00405,60,0,N,324
2,6,2,0,2,0,01-01301,67,N,N,N
2,6,2,1,0,0,01-01301,46,4,6,0
2,6,8,2,4,4,36-03710,24,0,2,218
1,N,8,2,N,1,36-03710,3,1,4,274
2,6,6,2,0,0,36-03710,21,0,2,0
1,N,6,1,N,0,51-01301,11,0,7,62
2,1,1,1,9,0,26-02702,86,0,2,501
1,6,8,2,2,4,36-03710,21,0,4,144
1,2,6,0,1,0,08-00803,23,N,N,N
2,N,2,2,N,0,36-04010,13,2,4,123
1,N,1,1,N,0,30-00600,9,3,4,58
1,2,1,1,6,0,38-00100,91,0,N,438
2,6,1,1,4,0,30-00600,44,5,7,160
2,N,8,2,N,4,36-03710,13,1,3,204
1,1,1,1,9,0,24-01004,49,0,2,501
1,N,1,1,N,0,38-00100,10,1,3,501
2,4,1,1,9,0,26-02702,55,0,N,501
1,1,6,1,5,0,24-01004,67,0,2,253
1,1,1,2,0,0,08-00803,42,2,4,202
1,1,1,1,9,0,24-01004,54,0,3,501
2,4,1,2,5,0,51-51255,24,0,N,179
1,N,3,1,N,0,40-00200,6,0,2,120
2,6,1,1,6,0,08-00803,22,0,N,378
1,4,2,1,8,0,17-03529,59,0,N,501
1,N,2,2,N,0,24-01004,7,2,3,145
2,3,1,1,3,1,32-00405,79,0,N,147
1,6,6,2,0,0,06-07502,22,0,N,0
2,6,1,0,0,0,26-02702,20,N,N,N
2,3,2,1,8,0,28-01100,57,0,N,501
2,6,8,1,0,1,32-00405,16,3,5,501
1,6,1,2,4,0,06-07502,27,1,2,214
1,6,2,1,0,0,13-04600,54,0,2,223
1,N,6,2,N,0,06-07502,13,2,4,124
1,1,1,1,9,0,51-51255,59,0,2,501
1,1,1,1,4,0,30-00600,75,0,2,189
1,6,2,2,4,0,13-04600,28,0,N,188
1,4,1,2,1,1,32-00405,27,1,3,11
1,1,1,2,1,0,08-00803,38,2,4,85
1,6,1,0,1,0,08-00803,19,N,N,N
2,1,1,1,0,0,13-04600,64,0,2,0
2,5,2,0,2,0,32-00405,56,N,N,90
2,6,1,0,1,0,19-01700,18,N,N,N
2,4,2,2,0,0,17-03529,48,1,4,85
2,4,1,2,9,0,51-51255,57,0,N,501
1,6,2,1,2,0,13-04600,67,0,3,323
1,N,2,2,N,4,36-04010,11,3,5,405
2,6,2,1,2,0,19-01700,59,1,4,117
2,1,1,2,3,4,51-51255,33,0,2,501
2,N,2,1,N,0,01-01301,6,2,4,321
1,6,2,1,1,0,17-03531,22,0,3,443
1,1,1,1,9,0,38-00100,36,2,4,501
1,1,1,1,7,0,38-00100,49,0,2,492
1,N,1,2,N,0,24-01004,8,2,4,139
2,4,6,1,5,0,17-03529,53,0,N,341
1,5,2,2,7,0,28-01100,51,0,N,445
1,3,1,1,4,0,26-02702,70,0,N,180
2,2,8,0,0,4,36-03710,59,N,N,N
1,1,1,1,6,0,40-00200,63,0,2,230
2,6,2,0,1,0,17-03529,26,N,N,N
1,N,1,1,N,0,38-00100,2,0,2,501
1,1,1,1,9,0,51-51255,85,0,2,501
1,1,1,1,5,0,40-00200,72,0,2,501
1,6,6,2,1,0,13-04600,20,0,N,7
2,1,1,1,9,0,51-51255,76,0,2,501
1,1,1,1,7,0,26-02702,58,0,2,501
2,1,6,1,0,0,06-08507,54,0,5,501
1,1,1,1,6,0,40-00200,76,0,4,501
1,1,2,1,0,0,29-01901,77,0,2,501
1,1,6,2,5,0,06-08507,31,2,4,476
2,6,2,2,3,0,17-03529,34,0,N,189
2,1,2,1,0,0,13-04600,45,0,5,501
2,6,1,0,0,0,08-00803,19,N,N,N
2,3,2,1,7,0,28-01100,72,0,3,501
2,1,6,1,7,0,06-08507,30,0,4,181
2,6,1,1,0,0,38-00100,15,2,7,501
2,4,1,1,9,0,30-00600,61,0,N,501
1,1,1,1,9,0,19-01700,66,0,2,501
1,1,1,2,0,0,30-00600,46,1,2,0
1,2,2,1,1,0,36-04010,54,0,2,211
2,N,2,2,N,0,17-03529,8,4,6,123
2,6,1,1,0,0,38-00100,15,4,6,299
1,1,1,1,9,0,26-02702,35,1,3,501
1,4,2,2,2,0,17-03529,72,0,3,45
1,N,1,1,N,1,01-01301,14,2,8,372
2,1,3,1,8,0,40-00200,70,0,3,345
1,4,1,1,9,0,26-02702,46,0,N,501
1,4,1,2,2,0,06-08507,57,0,N,64
1,6,2,2,3,0,51-01301,26,0,N,478
1,4,1,1,9,0,06-08507,46,1,3,501
1,1,1,1,7,0,30-00600,72,0,2,501
1,1,1,1,4,0,26-02702,88,0,2,501
2,N,1,1,N,0,51-01301,14,2,4,265
2,N,1,2,N,2,36-03710,5,3,5,501
2,4,1,1,4,0,24-01004,63,0,N,465
1,1,1,1,9,0,51-01301,55,0,2,501
2,3,1,1,8,0,19-01700,64,0,N,501
2,N,2,2,N,0,28-01100,0,2,4,382
2,4,6,2,7,0,06-07502,36,0,N,102
2,6,1,1,0,1,32-00405,19,6,8,177
1,6,1,1,1,0,08-00803,17,2,4,220
2,6,2,1,5,0,01-01301,59,0,N,251
1,6,1,1,1,0,06-08507,17,1,3,364
1,1,1,1,7,0,38-00100,67,0,6,501
1,1,6,2,0,0,06-08507,36,1,3,177
2,1,1,1,8,0,51-51255,42,1,3,501
1,1,1,1,7,0,19-01700,31,0,2,501
2,3,2,2,4,0,01-01301,72,0,2,359
2,4,1,2,7,0,38-00100,69,0,2,358
2,1,6,1,0,0,51-01301,78,0,6,151
1,6,1,1,3,0,38-00100,18,0,N,120
1,6,1,2,7,0,28-01100,26,0,N,458
1,3,1,1,8,4,01-01301,79,0,3,501
1,4,1,1,5,0,38-00100,71,0,2,246
1,N,1,0,N,0,30-00600,14,N,N,N
1,6,2,1,0,0,17-03529,15,0,4,370
1,6,2,2,1,0,36-04010,26,0,4,30
2,6,2,2,1,0,17-03529,15,2,4,46
2,6,1,2,1,0,26-02702,23,0,N,280
2,1,1,1,4,0,38-00100,69,0,2,428
1,4,2,1,0,0,24-01004,69,0,N,0
2,6,2,2,0,0,13-04600,19,0,2,8
1,N,2,2,N,0,13-04600,12,3,5,501
1,1,1,1,4,0,24-01004,35,2,4,38
1,6,1,2,8,3,06-07502,29,0,2,484
2,1,1,1,6,0,51-01301,73,0,3,452
2,6,2,0,4,0,13-04600,62,N,N,N
1,1,1,1,9,0,24-01004,48,2,4,501
1,6,6,1,0,0,06-08507,29,2,4,391
2,N,1,1,N,2,24-01004,5,5,8,501
1,1,2,1,4,0,26-02702,69,0,2,17
2,1,3,2,1,0,40-00200,38,2,3,45
2,1,1,1,8,0,30-00600,40,2,4,501
1,1,1,1,5,0,30-00600,63,0,2,380
1,6,1,2,7,0,30-00600,28,0,N,250
1,1,6,1,9,0,29-01901,73,0,2,501
1,N,1,2,N,0,36-03710,6,2,3,424
1,1,2,2,1,0,51-51255,43,0,4,38
2,4,1,1,4,0,01-01301,75,0,N,305
2,6,2,2,1,0,17-03529,22,0,N,168
2,5,6,2,4,0,06-08507,27,2,4,434
2,6,1,0,6,0,38-00100,19,N,N,N
1,6,1,2,0,0,36-03710,19,0,N,0
1,6,1,2,7,1,51-51255,24,0,N,381
1,N,1,1,N,0,51-51255,6,3,5,501
2,4,2,2,2,2,36-03710,43,0,N,76
2,1,1,1,0,0,06-08507,44,3,4,501
1,1,2,1,6,0,28-01100,64,0,2,108
1,6,1,0,1,0,13-04600,21,N,N,N
2,1,1,2,8,0,51-51255,30,0,2,501
2,N,6,2,N,0,24-01004,11,1,3,123
1,1,1,1,9,0,38-00100,57,2,4,501
2,3,3,1,5,0,40-00200,65,0,4,291
1,1,2,1,9,0,28-01100,65,0,6,501
2,6,1,2,2,0,08-00803,59,0,N,65
1,N,6,1,N,0,26-02702,12,1,3,501
1,6,9,1,9,0,28-01100,69,0,N,501
2,N,9,1,N,0,51-01301,4,0,4,312
1,N,2,2,N,0,01-01301,13,2,4,271
2,1,1,1,5,0,06-08507,27,0,4,331
1,1,1,1,7,0,51-01301,52,0,2,458
1,6,1,0,0,0,01-01301,21,N,N,N
1,N,1,1,N,0,51-51255,2,2,4,501
1,1,1,2,7,0,28-01100,75,0,3,484
1,1,3,1,2,0,40-00200,48,2,5,150
