HISP,SEX,DEAR,PINCP,NOC,EDU,RAC1P,DEYE,DPHY,DENSITY,MSP,POVPIP,HOUSING_TYPE,OWN_RENT,NPF,AGEP,PINCP_DECILE,DVET,INDP_CAT,PUMA,DREM
0,1,2,35390.0,1,7,2,2,2,9844.0,6,501,1,2,3,49,7,N,10,32-00405,2
0,1,2,526000.0,4,3,5,2,N,3292.0,N,501,1,2,6,12,N,N,N,29-01901,N
0,1,2,262000.0,2,3,1,2,2,49156.0,N,501,1,1,4,7,N,N,N,36-04010,2
4,1,2,89900.0,0,9,1,2,2,55708.0,4,166,1,2,N,41,9,N,6,36-03710,2
0,2,2,20640.0,2,3,1,2,2,3292.0,N,501,1,1,4,14,N,N,N,30-00600,2
0,1,2,110050.0,0,9,1,2,2,3292.0,6,41,1,2,2,40,7,N,16,08-00803,2
0,2,2,N,0,3,1,2,2,3292.0,1,501,1,1,3,48,3,2,N,38-00100,1
0,2,2,215000.0,0,2,1,2,2,3292.0,4,383,1,1,7,57,8,N,10,30-00600,2
0,1,2,N,2,10,6,2,2,3292.0,1,388,1,2,4,59,3,N,0,26-02702,2
0,2,2,930.0,0,9,1,2,2,9844.0,1,169,1,1,2,56,3,N,10,51-51255,2
0,1,2,37000.0,2,3,2,2,2,3292.0,N,501,1,1,6,17,N,N,N,29-01901,2
0,2,2,167400.0,1,10,1,2,2,3292.0,6,119,1,1,4,21,9,N,9,24-01004,2
0,2,2,N,0,10,6,2,1,36052.0,3,501,1,2,2,28,3,N,N,06-07502,2
0,2,2,120000.0,6,4,1,2,2,3292.0,6,501,1,2,8,24,1,N,N,26-02702,2
0,2,2,82100.0,2,10,1,2,2,9844.0,6,0,1,1,4,38,7,N,11,51-01301,2
0,1,2,159600.0,2,9,1,2,2,3292.0,1,27,1,1,3,69,9,N,N,19-01700,2
0,1,2,N,0,3,2,2,2,49156.0,N,501,1,1,5,4,N,N,N,36-04010,2
0,1,2,123000.0,0,9,1,2,2,3292.0,6,305,1,2,N,24,9,N,9,24-01004,2
0,2,2,57100.0,0,10,1,2,2,3292.0,1,179,1,1,5,51,9,N,16,30-00600,2
0,2,2,91700.0,0,9,1,2,2,3292.0,3,0,1,2,N,74,6,N,N,26-02702,2
0,2,2,N,0,7,1,2,1,3292.0,4,501,1,2,N,12,1,N,0,26-02702,2
0,2,2,196000.0,3,7,1,2,1,3292.0,6,111,1,2,5,18,0,N,14,19-01700,2
0,1,2,34550.0,0,9,1,2,2,36052.0,1,314,1,2,6,70,9,N,6,06-07502,2
0,2,2,100150.0,3,4,2,2,2,9844.0,6,18,1,2,5,23,2,N,12,32-00405,2
0,1,2,159600.0,2,9,2,2,2,3292.0,1,366,1,1,2,39,7,N,11,13-04600,2
0,2,2,N,1,4,2,2,2,3292.0,6,362,1,2,3,25,0,N,N,13-04600,2
0,1,2,N,0,10,1,2,2,3292.0,2,501,1,1,4,68,3,N,N,24-01004,2
0,1,2,12200.0,0,5,1,2,2,3292.0,6,440,1,1,4,37,1,N,4,30-00600,2
0,2,2,2400.0,0,5,1,2,2,3292.0,4,501,1,1,7,3,4,N,13,38-00100,2
0,1,2,102500.0,0,7,2,2,2,16396.0,6,244,1,2,N,57,0,N,N,17-03529,2
0,2,2,67700.0,0,12,1,2,2,3292.0,1,501,1,1,3,56,9,N,9,19-01700,2
0,2,2,30.0,0,9,1,2,2,3292.0,1,501,1,1,3,47,5,2,8,24-01004,2
4,2,2,30000.0,0,4,9,2,2,9844.0,6,116,1,2,4,53,1,N,14,32-00405,2
0,2,2,0.0,0,12,6,2,2,3292.0,4,257,1,2,N,54,9,N,10,06-08507,2
0,2,2,0.0,4,2,3,2,2,3292.0,N,136,1,1,5,4,N,N,N,40-00200,2
0,2,1,N,0,4,2,2,2,3292.0,3,501,1,1,N,80,2,N,4,01-01301,2
0,1,2,95050.0,2,2,1,2,2,3292.0,N,0,1,1,4,13,N,N,N,24-01004,2
0,2,2,50030.0,0,2,1,2,2,3292.0,N,501,1,1,2,12,N,N,N,30-00600,2
0,2,2,2400.0,0,5,3,2,2,3292.0,1,481,1,2,2,65,3,N,6,40-00200,2
4,2,2,30000.0,0,7,1,2,2,3292.0,4,166,1,2,N,0,4,N,N,30-00600,2
0,2,2,7500.0,0,9,2,2,2,3292.0,1,497,1,1,2,43,4,N,7,13-04600,2
0,1,2,40000.0,3,5,1,2,2,3292.0,6,501,1,2,5,17,0,N,N,30-00600,2
0,2,2,370.0,0,9,1,2,2,3292.0,4,501,1,1,7,72,5,N,16,26-02702,2
0,2,2,74800.0,0,10,1,2,2,9844.0,1,153,1,1,5,86,9,N,12,51-51255,2
0,2,2,N,0,7,3,2,2,3292.0,1,75,1,1,4,35,2,N,N,13-04600,2
0,2,2,N,N,4,9,2,2,55708.0,6,90,3,0,N,19,1,N,15,36-03710,2
0,2,2,147100.0,0,4,2,2,2,16396.0,3,501,1,2,2,28,3,N,N,17-03529,2
0,1,2,N,7,N,1,2,N,3292.0,N,501,1,2,6,7,N,N,N,13-04600,N
0,2,2,52800.0,0,9,3,2,2,3292.0,1,91,1,1,2,64,9,N,10,38-00100,2
0,2,2,0.0,0,5,6,2,2,3292.0,3,113,1,1,N,87,2,N,N,19-01700,2
0,1,2,444950.0,0,11,1,2,2,55708.0,1,418,1,2,2,39,4,N,3,36-03710,2
0,1,2,52800.0,0,5,1,2,2,3292.0,1,217,1,1,3,61,4,N,11,30-00600,2
0,2,2,67700.0,0,9,1,2,2,9844.0,1,501,1,2,2,39,2,N,N,51-51255,2
0,2,2,160000.0,N,9,2,2,2,3292.0,5,501,2,0,N,49,0,N,17,36-04010,2
0,1,2,7540.0,0,12,1,2,2,3292.0,1,60,1,1,2,54,2,N,14,26-02702,2
0,1,2,N,0,7,2,2,2,3292.0,6,125,1,2,N,46,7,N,4,13-04600,2
0,2,2,0.0,4,1,1,2,2,3292.0,3,244,1,1,6,71,N,N,12,40-00200,2
0,1,2,561000.0,9,1,6,2,N,3292.0,N,0,1,1,3,13,N,N,N,19-01700,N
0,2,2,196500.0,0,4,1,2,2,3292.0,6,146,1,2,N,19,0,N,N,06-08507,2
0,1,2,320500.0,0,9,6,2,2,3292.0,6,394,1,1,N,16,9,N,N,06-08507,2
0,2,2,81710.0,0,6,2,2,2,16396.0,4,231,1,2,N,39,2,N,12,17-03529,2
1,1,2,52900.0,1,2,1,2,2,3292.0,N,153,1,2,4,4,N,N,N,24-01004,2
1,2,2,181260.0,0,7,8,2,2,9844.0,6,322,1,2,N,94,5,N,6,32-00405,2
0,2,2,0.0,N,9,1,2,2,3292.0,6,261,3,0,N,69,1,N,9,06-08507,2
0,2,2,6000.0,0,6,1,2,2,3292.0,1,49,1,1,2,31,3,N,N,38-00100,2
0,2,2,0.0,0,7,1,2,2,3292.0,6,345,1,2,N,29,5,N,10,30-00600,2
0,2,2,526000.0,0,N,6,2,N,3292.0,N,120,1,1,2,8,N,N,N,01-01301,N
0,1,2,81710.0,1,3,1,2,2,3292.0,N,501,1,1,3,0,N,N,N,24-01004,2
0,2,2,40000.0,5,3,2,2,2,49156.0,N,N,1,2,12,1,N,N,N,36-04010,2
0,1,2,526000.0,0,7,5,2,2,3292.0,1,501,3,1,2,82,2,N,N,29-01901,2
0,2,2,58150.0,1,10,2,2,2,3292.0,1,277,1,1,4,62,1,N,N,36-04010,2
0,2,2,225200.0,0,10,1,2,2,36052.0,6,382,1,2,N,42,8,N,N,06-07502,2
0,1,2,N,2,3,2,2,2,55708.0,N,N,1,1,3,14,N,N,N,17-03531,2
0,1,2,8300.0,N,9,5,2,2,3292.0,6,501,2,0,N,25,2,N,N,29-01901,2
0,2,2,490.0,2,1,6,2,2,3292.0,N,176,1,2,4,6,N,N,N,06-08507,2
0,1,2,591000.0,0,9,1,2,1,9844.0,3,501,1,1,N,88,9,N,18,32-00405,2
0,2,2,40000.0,3,10,1,2,2,3292.0,1,278,1,1,5,51,8,N,N,06-08507,2
0,2,2,37000.0,4,4,1,2,1,3292.0,3,501,1,1,6,67,0,N,N,38-00100,2
0,2,2,N,2,2,1,2,N,9844.0,N,60,1,1,4,11,N,N,N,51-51255,N
0,2,2,70000.0,2,7,1,2,2,3292.0,1,183,1,1,4,68,9,N,10,30-00600,2
2,2,2,0.0,0,8,2,2,2,9844.0,1,281,1,2,2,54,6,N,6,32-00405,2
1,1,2,N,0,7,3,2,2,3292.0,1,156,1,1,2,44,8,N,10,40-00200,2
0,2,2,N,3,3,6,2,2,9844.0,N,501,1,2,5,4,N,N,N,51-51255,2
0,2,1,N,7,2,1,2,N,9844.0,N,153,1,2,6,14,N,N,N,51-51255,1
0,2,2,81710.0,1,1,1,2,2,3292.0,N,454,1,1,2,9,N,N,N,19-01700,2
2,1,2,N,0,10,8,2,2,9844.0,1,501,1,1,2,43,9,N,10,51-51255,2
0,2,2,320500.0,0,5,1,2,1,3292.0,3,453,1,1,2,83,3,N,N,30-00600,2
0,2,2,25330.0,2,8,6,2,2,3292.0,4,501,1,1,4,51,5,N,6,06-08507,2
0,2,2,0.0,0,6,1,2,2,3292.0,4,190,1,2,N,66,2,N,6,06-08507,2
0,1,2,10000.0,0,5,3,2,2,3292.0,6,N,1,2,2,27,4,N,N,38-00100,2
0,2,1,0.0,N,3,1,1,1,3292.0,4,N,2,0,11,51,2,N,N,19-01700,1
0,1,2,N,1,4,1,2,2,3292.0,6,501,1,2,5,25,0,N,N,19-01700,2
0,2,2,N,0,1,1,2,2,9844.0,4,62,1,2,N,72,3,N,12,51-51255,2
0,1,2,48500.0,2,3,2,2,2,9844.0,N,198,1,2,4,4,N,N,N,17-03531,2
0,2,2,147100.0,0,9,2,2,2,49156.0,6,194,1,2,N,27,7,N,12,36-04010,2
0,2,2,N,N,4,2,2,2,55708.0,6,501,2,0,N,16,2,N,14,36-03710,1
0,2,2,95050.0,6,9,1,2,2,3292.0,3,316,1,1,N,28,8,N,N,40-00200,2
0,2,1,43600.0,2,5,1,2,2,3292.0,6,90,3,1,3,16,0,N,N,40-00200,2
0,2,2,167400.0,N,6,2,2,2,36052.0,6,296,3,0,N,21,3,N,N,28-01100,2
0,2,2,7200.0,3,2,6,2,2,9844.0,N,282,1,2,5,9,N,N,N,51-01301,2
0,1,1,N,0,4,2,2,2,3292.0,6,501,1,2,N,85,2,N,11,13-04600,1
4,1,2,392000.0,0,5,8,2,1,9844.0,1,495,1,2,2,61,2,N,14,32-00405,1
0,2,2,42100.0,0,7,1,2,2,3292.0,1,301,1,2,2,45,6,N,16,19-01700,2
0,1,2,0.0,0,4,2,2,2,3292.0,3,389,1,2,N,28,0,N,N,29-01901,2
0,2,2,215000.0,0,5,3,2,2,3292.0,1,501,1,1,4,30,2,N,11,38-00100,2
0,2,1,576000.0,0,11,1,2,2,3292.0,6,501,1,1,N,64,8,N,10,24-01004,2
0,2,1,746000.0,3,1,2,2,N,3292.0,N,501,1,2,4,6,N,N,N,28-01100,N
0,2,2,451000.0,0,9,1,2,2,3292.0,6,12,3,0,N,19,3,N,11,08-00803,2
0,2,2,595000.0,0,7,1,2,2,3292.0,6,201,1,2,N,16,3,N,6,08-00803,2
0,1,2,30000.0,0,7,2,2,2,3292.0,6,106,1,1,N,25,8,N,4,13-04600,2
0,2,2,N,N,9,1,2,2,9844.0,6,501,2,0,N,26,7,N,10,51-01301,2
0,2,2,93000.0,0,9,1,2,2,3292.0,1,113,1,1,2,59,9,N,11,24-01004,2
0,1,2,490.0,N,4,1,2,2,3292.0,6,0,2,0,N,33,1,N,15,40-00200,2
0,1,2,3150.0,0,5,1,2,2,3292.0,1,501,1,1,2,36,9,N,4,30-00600,2
0,2,2,446000.0,0,7,2,2,2,16396.0,1,501,1,2,2,48,7,N,6,17-03529,2
0,2,2,166030.0,0,5,1,2,2,3292.0,6,313,1,1,N,30,4,N,12,38-00100,2
0,2,2,552030.0,0,4,5,2,2,3292.0,3,501,1,2,2,74,3,N,N,40-00200,2
0,1,2,74800.0,0,9,1,2,1,36052.0,6,156,1,2,N,16,7,N,5,06-07502,2
0,2,2,225000.0,0,10,2,2,2,16396.0,1,501,1,1,2,56,2,N,N,17-03529,2
0,2,2,0.0,3,10,1,2,2,3292.0,4,501,1,1,7,64,0,N,N,30-00600,2
1,2,2,2250.0,0,9,1,2,2,9844.0,4,147,1,2,N,0,5,N,6,51-51255,2
0,1,2,0.0,0,5,1,2,2,9844.0,4,501,1,1,N,58,4,N,3,51-51255,2
4,2,2,35390.0,N,7,7,2,2,3292.0,6,12,2,0,N,16,1,N,14,30-00600,2
0,2,2,3150.0,2,1,2,2,2,3292.0,2,182,1,2,4,42,0,N,N,13-04600,2
0,1,2,75100.0,2,3,1,2,2,3292.0,N,501,1,1,4,13,N,N,N,29-01901,2
0,2,2,32500.0,0,9,1,2,2,3292.0,3,501,1,1,6,21,7,N,N,24-01004,2
0,2,2,0.0,0,5,2,2,2,3292.0,6,501,1,2,N,22,3,N,N,28-01100,2
0,2,2,0.0,1,11,1,2,2,3292.0,1,501,1,1,5,59,9,N,10,24-01004,2
0,2,2,35390.0,1,3,1,2,2,3292.0,N,234,1,1,4,11,N,N,N,06-08507,2
0,2,2,0.0,2,9,1,2,2,3292.0,6,143,1,2,3,23,7,N,11,24-01004,2
0,2,2,N,3,3,2,2,2,9844.0,N,N,1,2,5,2,N,N,N,36-03710,2
0,1,2,N,0,7,2,2,2,49156.0,6,501,1,2,N,29,3,N,16,36-04010,2
0,2,2,166030.0,0,9,2,2,2,3292.0,1,501,1,1,2,70,6,N,14,13-04600,2
0,1,2,50030.0,0,7,1,2,2,3292.0,4,251,1,1,3,16,3,N,9,19-01700,2
0,2,2,30000.0,0,10,2,2,2,3292.0,1,431,1,2,2,42,4,N,11,26-02702,2
0,2,2,50030.0,2,10,1,2,2,3292.0,1,0,1,1,4,50,9,N,9,24-01004,2
0,1,2,0.0,0,8,2,2,2,49156.0,1,344,1,1,2,63,7,N,N,36-04010,2
0,2,2,43600.0,0,6,1,2,2,3292.0,2,12,1,1,N,68,3,N,12,40-00200,2
0,2,2,7200.0,0,10,1,2,2,9844.0,2,501,1,2,N,93,2,N,N,51-51255,2
0,2,2,3000.0,3,1,1,2,N,3292.0,N,28,1,1,5,14,N,N,N,19-01700,N
0,1,2,110800.0,0,5,1,2,2,3292.0,6,138,1,2,3,19,0,N,18,19-01700,2
0,2,2,63100.0,0,9,2,2,1,3292.0,6,230,1,2,N,26,1,N,14,13-04600,2
0,1,2,230000.0,2,12,1,2,2,9844.0,1,49,1,1,4,40,9,N,9,51-01301,2
0,2,2,32900.0,0,5,1,2,2,3292.0,1,501,1,1,2,31,5,N,9,30-00600,2
0,2,2,-900.0,0,5,1,2,2,3292.0,6,501,1,1,2,16,1,N,14,30-00600,2
0,1,1,67700.0,0,4,9,2,2,9844.0,1,222,1,2,4,51,5,N,3,36-03710,2
0,2,2,110800.0,0,9,2,2,2,9844.0,1,501,1,2,4,72,9,N,10,17-03531,2
0,1,2,N,1,10,6,2,2,3292.0,1,501,1,1,2,40,7,N,12,06-08507,2
0,1,2,67700.0,0,10,1,2,1,9844.0,3,501,1,1,N,72,9,N,N,51-01301,2
0,1,2,110800.0,0,9,2,2,2,9844.0,1,18,1,2,3,34,8,N,11,51-51255,2
0,2,2,0.0,0,7,6,2,2,3292.0,1,385,1,1,2,54,5,N,11,13-04600,2
2,2,2,110800.0,0,4,8,1,2,55708.0,5,278,1,1,N,78,2,N,15,36-03710,2
0,1,2,11900.0,0,7,1,2,1,3292.0,6,501,1,1,4,21,5,N,12,08-00803,1
0,2,2,63100.0,1,4,2,2,2,3292.0,1,0,1,2,2,57,2,N,4,28-01100,2
0,1,2,93000.0,0,4,6,2,2,3292.0,6,501,1,1,N,64,0,N,4,06-08507,2
0,1,2,0.0,2,10,1,2,2,9844.0,1,157,1,1,3,82,9,N,16,51-51255,2
2,1,2,3150.0,N,1,7,2,2,3292.0,4,252,3,0,11,50,0,N,N,30-00600,1
0,1,2,17200.0,2,N,1,2,N,9844.0,N,486,1,1,3,10,N,N,N,32-00405,N
0,2,2,0.0,1,5,2,2,2,9844.0,1,16,1,2,2,83,0,N,N,17-03531,2
0,1,2,40000.0,0,N,6,2,N,3292.0,N,316,1,1,2,6,N,N,N,24-01004,N
0,1,2,17200.0,0,9,1,2,2,9844.0,6,377,1,2,N,25,4,N,3,51-51255,2
0,2,2,N,0,4,1,2,2,9844.0,1,481,1,2,2,86,7,N,10,51-01301,2
0,2,2,17200.0,N,7,2,2,2,3292.0,6,273,3,0,N,16,1,N,N,13-04600,2
0,1,2,0.0,1,11,1,2,1,3292.0,1,322,1,1,3,80,9,N,4,29-01901,2
0,1,2,188170.0,0,9,2,2,2,16396.0,1,464,1,1,2,55,8,N,9,17-03529,2
0,2,2,-900.0,2,9,1,2,2,3292.0,1,501,1,1,4,67,0,N,N,26-02702,2
0,1,2,20000.0,0,7,1,2,2,3292.0,1,262,1,1,2,71,8,N,15,30-00600,2
0,1,2,9840.0,0,9,6,2,2,36052.0,1,501,1,2,2,47,7,N,10,06-07502,2
0,2,2,218500.0,0,7,2,2,2,49156.0,1,501,1,1,2,55,5,N,11,36-04010,2
0,2,2,25300.0,3,3,1,1,2,9844.0,N,329,1,1,5,1,N,N,N,51-01301,2
0,2,2,82100.0,0,9,6,2,2,3292.0,6,73,1,1,N,27,7,N,11,28-01100,2
0,2,2,32080.0,0,5,3,2,2,3292.0,6,501,1,1,2,17,1,N,15,40-00200,2
1,1,2,526000.0,2,9,8,2,2,16396.0,1,501,1,1,4,24,0,N,N,17-03529,2
2,2,2,35390.0,0,9,8,2,2,9844.0,1,501,1,1,N,72,6,N,12,51-51255,2
0,1,2,444950.0,0,5,1,2,1,3292.0,3,501,1,1,N,85,2,N,N,30-00600,1
0,1,2,0.0,0,10,2,2,2,16396.0,1,109,1,2,2,67,8,N,10,17-03529,2
0,1,2,32900.0,0,9,6,2,2,36052.0,6,468,1,2,N,25,2,N,10,06-07502,2
0,2,2,81710.0,0,10,2,2,1,16396.0,6,294,1,2,2,86,2,N,N,17-03529,1
0,1,2,N,0,9,2,2,2,3292.0,1,N,1,1,3,68,7,N,4,29-01901,2
1,1,2,930.0,0,7,1,2,2,3292.0,1,343,1,1,2,23,3,N,N,38-00100,2
1,2,2,0.0,0,9,8,2,2,55708.0,2,220,1,2,N,60,1,N,6,36-03710,2
0,2,2,N,0,4,1,2,2,9844.0,6,352,1,1,N,31,3,N,14,32-00405,2
0,1,2,25000.0,0,9,3,2,1,3292.0,1,359,1,1,2,33,4,N,7,40-00200,2
0,1,2,186100.0,2,N,1,2,N,3292.0,N,188,1,1,4,13,N,N,N,30-00600,N
0,1,2,10800.0,1,7,1,2,2,3292.0,1,291,1,1,2,39,5,N,N,38-00100,2
0,2,2,338300.0,N,9,9,2,2,3292.0,6,501,2,0,N,18,1,N,9,08-00803,2
0,2,1,0.0,0,7,1,2,2,9844.0,6,501,1,2,N,33,1,N,6,32-00405,2
0,1,2,N,1,11,1,2,2,3292.0,6,N,1,2,4,21,2,N,4,08-00803,2
1,2,2,110800.0,2,10,1,2,2,3292.0,1,N,1,1,6,65,0,N,N,24-01004,2
0,2,2,147900.0,2,2,6,2,2,3292.0,N,501,1,1,4,7,N,N,N,06-08507,2
0,2,2,N,2,3,1,2,2,9844.0,N,501,1,2,4,5,N,N,N,32-00405,2
0,2,2,396700.0,0,4,1,2,2,9844.0,3,229,1,1,N,76,2,N,N,51-01301,2
0,2,2,140030.0,0,5,2,2,2,16396.0,4,N,1,2,N,79,7,N,10,17-03529,2
0,2,2,25300.0,N,9,1,2,2,3292.0,6,501,3,0,N,37,8,N,10,08-00803,2
0,2,2,75100.0,0,4,1,2,2,3292.0,1,484,1,1,2,26,0,N,N,19-01700,2
0,1,2,75100.0,0,7,1,2,2,3292.0,1,415,1,1,2,36,8,N,9,38-00100,2
0,2,2,N,0,4,1,2,2,3292.0,6,385,1,2,N,30,5,N,16,19-01700,2
0,2,1,29810.0,0,2,1,2,2,9844.0,4,244,1,2,N,66,8,N,11,32-00405,2
