SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
2.0,1,1.0,1.0,2,0.0,25-00703,71.0,0,2,501
2.0,1,1.0,1.0,2,0.0,25-00703,71.0,0,2,501
2.0,1,1.0,1.0,2,0.0,25-00703,71.0,0,2,501
2.0,1,1.0,1.0,2,0.0,25-00703,71.0,0,2,501
2.0,1,1.0,1.0,2,0.0,25-00703,71.0,0,2,501
2.0,1,1.0,1.0,2,0.0,25-00703,71.0,0,2,501
2.0,1,1.0,1.0,2,0.0,25-00703,71.0,0,2,501
2.0,1,1.0,1.0,2,0.0,25-00703,71.0,0,2,501
2.0,1,1.0,1.0,7,0.0,25-02800,59.0,0,2,501
2.0,1,1.0,1.0,7,0.0,25-02800,59.0,0,2,501
2.0,1,1.0,1.0,7,0.0,25-02800,59.0,0,2,501
2.0,1,1.0,1.0,7,0.0,25-02800,59.0,0,2,501
2.0,1,1.0,1.0,7,0.0,25-02800,59.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-00703,59.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-00703,59.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-00703,59.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-00703,59.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-00703,59.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-00703,59.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-00703,59.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-00703,59.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-00703,59.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-00703,59.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01000,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01000,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01000,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01000,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01000,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01000,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01300,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01300,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01300,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01300,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01300,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01300,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01300,65.0,0,2,501
2.0,1,1.0,1.0,9,0.0,25-01300,65.0,0,2,501
2.0,6,1.0,0.0,1,0.0,25-00503,18.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,18.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,18.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,18.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,18.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,19.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00503,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,6,1.0,0.0,1,0.0,25-00703,21.0,N,N,N
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
2.0,N,1.0,1.0,N,0.0,25-00703,14.0,2,4,501
