,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
65,44,0,N,1,2,1,8,101,51-51255,8,1,13,1,3,N,501,20.0
66,89,3,1,0,3,1,3,501,32-00405,1,1,68,0,2,1,262,20.0
67,50,2,1,4,5,2,0,146,29-01901,1,1,32,0,2,7,501,0.0
68,40,0,N,1,4,0,3,29,51-01301,1,1,14,N,N,N,N,0.0
69,39,0,3,0,N,1,1,180,30-00600,9,2,61,0,3,7,494,20.0
70,30,0,3,0,N,2,3,190,24-01004,6,2,87,0,N,2,117,40.0
71,87,4,1,0,5,2,4,142,17-03529,1,2,42,1,3,8,501,0.0
72,57,0,5,3,2,2,0,115,51-51255,9,2,63,0,2,1,35,20.0
73,54,4,N,4,3,2,6,400,36-04010,2,2,7,0,2,N,184,0.0
74,44,0,1,3,2,2,0,101,32-00405,8,2,30,1,3,0,422,20.0
75,64,1,6,2,N,2,6,175,06-08507,1,1,37,0,2,2,48,0.0
76,80,0,4,0,3,1,5,42,08-00803,9,1,58,0,2,0,180,20.0
77,22,0,5,0,3,0,4,493,01-01301,2,1,37,N,N,5,189,0.0
78,33,0,4,0,2,1,4,101,36-04010,9,1,66,0,2,4,206,60.0
79,16,1,6,0,2,1,6,59,06-08507,8,1,32,0,N,7,501,20.0
80,17,0,4,0,6,1,9,85,26-02702,9,1,42,0,N,9,501,40.0
81,20,0,3,0,8,1,1,23,06-08507,7,2,52,0,4,7,501,20.0
82,20,1,6,0,3,1,4,190,51-01301,8,2,25,2,4,1,37,0.0
83,69,0,1,0,5,2,1,356,36-04010,8,2,71,0,2,6,455,20.0
84,53,3,6,1,3,2,3,121,36-04010,2,2,30,1,2,2,37,20.0
85,64,4,1,0,N,1,1,413,36-03710,2,1,57,0,2,4,298,20.0
86,65,4,3,1,N,1,2,378,24-01004,2,2,70,0,2,3,501,0.0
87,43,1,6,0,3,0,N,60,06-08507,1,1,56,N,N,0,N,0.0
88,26,0,1,0,2,1,2,381,38-00100,4,2,26,1,3,4,501,20.0
89,50,0,1,0,2,2,5,90,26-02702,9,1,67,0,3,0,253,20.0
90,45,0,6,1,6,2,3,303,26-02702,3,2,22,0,N,4,175,0.0
91,31,0,N,0,4,1,4,242,08-00803,2,1,8,2,4,N,501,20.0
92,10,1,4,0,4,2,2,182,17-03529,1,2,27,3,4,3,63,20.0
93,47,1,2,1,3,2,3,220,32-00405,1,1,53,1,3,3,157,60.0
94,48,0,N,0,3,1,4,76,36-04010,9,1,6,2,3,N,243,20.0
95,16,0,4,0,2,0,5,145,30-00600,1,1,68,N,N,7,N,0.0
96,34,0,4,2,N,1,5,291,13-04600,9,2,37,0,N,9,501,20.0
97,65,1,N,0,5,2,6,296,51-51255,2,1,3,3,5,N,204,20.0
98,34,4,1,7,4,1,4,362,38-00100,8,2,60,0,2,6,501,0.0
99,29,2,1,5,3,1,9,117,24-01004,9,2,44,1,3,7,501,20.0
100,63,2,4,3,4,1,0,115,19-01700,1,2,53,0,N,3,145,0.0
101,23,4,1,1,3,2,3,224,26-02702,1,1,24,0,2,5,274,0.0
102,21,0,2,1,N,1,2,58,36-04010,6,2,43,0,7,0,501,0.0
103,27,1,3,0,4,1,6,238,51-01301,1,2,85,0,2,2,123,20.0
104,59,4,6,0,4,1,5,428,51-51255,9,1,29,0,2,5,474,40.0
105,83,0,1,0,3,2,4,369,51-01301,9,2,30,0,2,9,501,20.0
106,48,1,6,0,2,0,3,501,24-01004,1,1,28,N,N,2,N,0.0
107,1,4,2,0,4,1,7,364,38-00100,1,2,41,1,7,0,501,0.0
108,27,1,6,0,9,1,0,180,30-00600,9,2,16,3,6,0,63,20.0
109,3,0,N,1,2,1,3,397,06-08507,2,2,13,1,5,N,501,20.0
110,66,0,6,0,2,1,4,36,30-00600,5,2,52,0,N,7,341,20.0
111,23,1,4,0,4,1,0,356,08-00803,1,1,29,0,3,3,190,20.0
112,34,0,4,3,N,1,6,77,26-02702,6,2,46,0,2,5,200,0.0
113,14,3,6,2,3,2,4,317,24-01004,1,2,46,0,N,5,320,0.0
114,87,0,2,0,2,0,2,501,51-51255,1,2,73,N,N,1,25,0.0
115,17,1,6,2,9,1,4,266,38-00100,9,1,16,1,2,0,501,0.0
116,53,4,3,0,4,1,4,222,51-01301,1,2,74,0,N,5,329,20.0
117,31,0,2,3,2,1,6,287,13-04600,6,2,48,2,9,4,199,0.0
118,21,1,4,0,2,2,5,0,06-08507,1,2,57,0,N,9,501,20.0
119,43,0,N,5,5,1,0,490,19-01700,3,1,5,1,3,N,501,0.0
120,23,0,6,3,2,1,0,283,36-04010,5,1,35,0,5,1,227,0.0
121,2,1,6,1,4,2,4,501,40-00200,2,2,57,0,2,2,48,0.0
122,7,2,6,0,3,2,9,68,36-04010,2,1,30,2,3,3,111,20.0
123,34,0,N,1,2,1,4,273,32-00405,6,2,12,2,5,N,154,0.0
124,22,0,N,0,5,2,6,122,28-01100,1,1,1,1,3,N,220,0.0
125,29,1,2,0,4,1,5,501,24-01004,1,2,55,0,N,7,501,40.0
126,28,0,2,0,3,0,7,182,17-03529,2,2,76,N,N,5,N,0.0
127,18,0,4,2,6,1,1,121,17-03531,9,2,53,0,N,9,501,0.0
128,44,0,6,1,N,0,3,372,06-08507,2,2,21,N,N,2,75,20.0
129,68,0,2,9,2,1,8,474,19-01700,6,1,56,1,6,5,390,0.0
130,39,0,N,0,4,1,6,73,36-04010,6,1,0,1,3,N,501,0.0
131,27,1,2,0,3,1,4,73,06-08507,1,1,35,0,N,6,380,20.0
132,13,4,4,0,4,1,8,324,30-00600,9,1,46,0,2,7,366,20.0
133,23,0,3,0,3,2,2,351,24-01004,9,2,80,0,N,4,231,20.0
134,83,2,1,0,4,1,3,257,17-03529,1,2,52,0,2,7,501,20.0
135,22,4,4,0,5,1,1,45,13-04600,1,2,58,0,N,4,152,20.0
136,60,0,6,0,N,2,4,288,32-00405,7,1,83,0,N,2,59,40.0
137,25,4,3,0,2,1,5,362,06-08507,1,2,79,0,N,2,69,20.0
138,31,0,4,4,N,2,7,102,32-00405,9,1,70,0,3,5,159,0.0
139,16,4,4,0,2,2,5,56,51-51255,1,1,49,2,3,6,234,0.0
140,44,0,6,0,4,2,4,124,01-01301,9,2,93,0,3,2,222,20.0
141,24,0,3,0,N,0,4,388,17-03529,2,2,74,N,N,1,N,20.0
142,41,4,N,0,5,2,7,464,06-08507,1,1,4,2,4,N,501,0.0
143,34,2,4,0,6,1,2,501,51-51255,1,1,39,0,N,9,501,40.0
144,43,1,2,0,2,2,4,379,36-03710,2,1,29,0,N,6,342,20.0
145,52,0,5,0,2,2,2,358,17-03529,6,2,31,1,2,4,138,20.0
146,48,0,3,0,6,0,1,371,06-08507,6,2,75,N,N,3,N,0.0
147,58,0,2,0,2,1,1,281,38-00100,7,2,70,0,2,2,66,40.0
148,48,0,4,3,2,2,3,235,51-01301,6,2,47,0,N,9,501,0.0
149,82,1,4,0,5,2,N,93,06-07502,1,2,83,0,N,3,134,20.0
150,43,0,4,0,2,1,5,315,19-01700,6,1,59,0,3,9,501,20.0
151,73,1,6,0,4,2,6,81,38-00100,8,1,19,0,N,1,60,20.0
152,2,0,1,0,2,1,2,22,01-01301,9,1,52,0,4,5,329,20.0
153,24,1,6,0,6,0,3,45,38-00100,1,1,18,N,N,0,N,0.0
154,11,4,6,0,4,2,0,244,51-51255,2,1,36,0,N,6,423,20.0
155,21,0,4,0,2,2,4,501,08-00803,9,2,39,0,N,9,501,40.0
156,65,3,6,0,3,2,4,142,30-00600,1,1,15,4,12,0,362,0.0
157,95,0,4,0,4,0,7,83,38-00100,1,1,54,N,N,2,67,0.0
158,27,1,2,0,4,2,8,466,38-00100,1,1,29,0,N,3,147,20.0
159,29,0,4,1,2,1,5,194,08-00803,9,2,74,0,N,4,227,0.0
160,64,4,3,0,4,0,5,432,38-00100,1,2,89,N,N,3,N,0.0
161,38,4,5,0,3,2,6,63,36-03710,2,1,50,1,3,6,298,40.0
162,1,3,6,0,9,2,4,304,28-01100,1,1,63,0,N,9,501,20.0
163,60,0,N,N,N,0,6,180,30-00600,1,1,8,N,N,N,N,40.0
164,23,4,1,2,2,1,3,354,08-00803,1,2,51,0,2,2,501,20.0
165,18,1,4,0,3,1,3,256,24-01004,8,2,61,0,N,0,0,20.0
166,36,0,2,0,4,2,4,233,36-04010,6,1,57,0,3,1,501,20.0
167,79,4,4,4,3,1,6,303,08-00803,1,1,64,0,N,9,501,0.0
168,32,0,5,0,3,1,3,501,26-02702,1,2,60,0,3,8,501,60.0
169,25,4,3,0,4,1,3,35,51-51255,1,2,84,0,N,6,393,20.0
170,0,0,6,1,4,0,1,152,17-03531,1,1,85,N,N,0,0,0.0
171,20,4,1,0,3,2,3,188,30-00600,1,1,53,4,12,8,362,0.0
172,33,4,6,0,2,2,2,294,29-01901,1,2,26,0,N,5,229,20.0
173,26,0,N,5,6,1,2,346,28-01100,6,1,4,3,7,N,105,0.0
174,49,0,2,0,6,0,0,252,36-03710,2,2,38,N,N,1,26,0.0
175,43,0,5,7,4,2,8,309,40-00200,9,1,31,0,2,2,285,0.0
176,27,0,2,3,4,1,3,21,24-01004,9,1,73,1,4,0,501,20.0
177,26,0,2,0,2,2,2,151,26-02702,2,2,36,0,4,1,501,20.0
178,75,3,3,0,2,2,1,427,32-00405,1,2,77,0,N,2,79,20.0
179,88,0,N,0,3,1,6,302,36-04010,6,2,6,0,7,N,501,20.0
