PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
48-02516,17,2,6,4,1,1,3,1,1,1338.4,N,N,4,5400,2,200,N,2,2,2,2,59,54
48-02102,43,1,4,0,1,0,2,1,2,450.9,7860,11,5,48000,6,302,N,2,2,2,2,267,226
48-02516,73,1,1,0,2,0,2,1,2,1338.4,N,N,5,46000,6,351,N,2,2,2,2,97,95
48-02102,62,2,1,0,1,0,3,1,1,450.9,N,N,9,70,1,501,N,2,2,2,2,31,30
48-02101,26,2,6,0,2,0,2,1,2,357.4,8290,12,4,12000,3,184,N,2,2,2,2,59,56
48-02515,12,1,N,0,1,1,3,1,2,2134.8,N,N,3,N,N,487,N,1,2,2,2,37,36
48-02102,51,1,1,1,1,3,5,1,1,450.9,N,N,3,10000,2,75,N,2,2,2,2,280,305
48-02515,1,2,N,0,1,2,4,1,1,2134.8,N,N,N,N,N,185,N,N,N,2,2,24,18
48-02507,35,2,3,1,8,2,5,1,1,3731.1,6390,7,3,23000,4,167,N,2,2,2,2,198,172
48-02516,31,1,6,0,1,0,N,1,1,1338.4,770,3,5,44000,6,N,N,2,2,2,2,17,14
48-02516,14,1,N,0,9,2,4,1,1,1338.4,N,N,3,N,N,463,N,2,2,2,2,55,58
48-02516,4,1,N,1,1,3,5,1,1,1338.4,N,N,2,N,N,490,N,N,N,2,2,212,175
48-02510,55,1,1,0,1,0,2,1,1,3092.4,4870,6,5,60000,7,480,N,2,2,2,2,54,52
48-02510,9,1,N,0,1,4,6,1,1,3092.4,N,N,3,N,N,224,N,2,2,2,2,183,206
48-02101,37,2,1,0,1,1,3,1,1,357.4,8170,12,7,0,0,443,N,2,2,2,2,104,105
48-02515,30,1,2,0,1,0,5,1,2,2134.8,7270,10,9,110000,9,501,N,2,2,2,2,73,78
48-02510,65,2,3,0,1,0,N,1,1,3092.4,N,N,5,14300,3,304,N,2,2,2,2,64,62
48-02510,9,1,N,0,9,0,5,1,1,3092.4,N,N,3,N,N,197,N,2,2,2,2,46,47
48-02101,4,2,N,1,1,6,7,1,1,357.4,N,N,2,N,N,35,N,N,N,2,2,74,66
48-02102,48,2,1,0,1,0,7,1,1,450.9,4265,5,9,15900,3,348,N,2,2,2,2,98,96
48-02102,62,2,1,0,1,0,4,1,1,450.9,8080,12,10,60000,7,501,N,2,2,2,2,50,56
48-02516,38,1,6,1,8,0,N,1,2,1338.4,4470,5,7,50000,7,439,N,2,2,2,2,74,78
48-02507,37,1,6,0,1,0,N,1,2,3731.1,5391,6,9,25000,4,190,N,2,2,2,2,83,80
48-02516,50,1,1,0,1,0,2,1,1,1338.4,3895,4,10,145670,9,140,N,2,2,2,2,109,110
48-02101,17,1,6,1,1,1,3,1,1,357.4,N,N,4,0,0,469,N,2,2,2,2,92,68
48-02516,28,2,1,1,1,1,5,1,1,1338.4,7860,11,9,26000,5,501,N,2,2,2,2,78,81
48-02510,49,2,1,0,2,0,2,1,1,3092.4,7071,9,9,50000,7,501,N,2,2,2,2,54,52
48-02516,39,2,1,0,1,2,4,1,1,1338.4,N,N,9,0,0,501,N,2,2,2,2,107,122
48-02102,14,1,N,0,1,4,6,1,1,450.9,N,N,3,N,N,147,N,2,2,2,2,184,153
48-02507,7,2,N,0,1,3,5,1,1,3731.1,N,N,3,N,N,501,N,2,2,2,2,24,26
48-02510,36,1,1,4,1,0,5,1,1,3092.4,8191,12,6,35000,5,458,3,2,2,2,2,67,60
48-02516,24,2,6,1,1,3,5,1,1,1338.4,6970,9,7,22000,4,182,N,2,2,2,2,262,243
48-02102,43,1,1,0,1,3,5,1,1,450.9,7770,10,7,69000,8,349,N,2,2,2,2,73,56
48-02510,74,2,1,0,1,0,2,1,1,3092.4,770,3,9,72700,8,501,N,2,2,2,2,77,78
48-02102,1,2,N,0,1,2,4,1,1,450.9,N,N,N,N,N,73,N,N,N,2,2,87,95
48-02507,63,2,1,0,2,0,2,1,1,3731.1,8191,12,9,60000,7,501,N,2,2,2,2,50,58
48-02102,80,1,1,0,1,0,2,1,1,450.9,8191,12,11,53500,7,460,N,2,2,2,2,8,11
48-02507,15,1,6,0,2,2,3,1,2,3731.1,N,N,4,0,0,64,N,2,2,2,2,69,52
48-02507,67,2,4,0,1,0,2,1,2,3731.1,N,N,8,1400,1,167,N,2,1,2,2,71,71
48-02101,53,1,1,0,1,0,5,1,1,357.4,7680,10,5,27600,5,378,N,2,2,2,2,16,13
48-02515,71,1,4,0,1,0,N,1,1,2134.8,7270,10,11,326000,9,501,N,2,2,2,2,11,12
48-02507,78,1,1,0,1,0,2,1,1,3731.1,N,N,7,176720,9,501,N,1,1,1,1,67,54
48-02102,18,1,6,0,1,0,3,1,1,450.9,2490,4,5,2600,1,21,N,2,2,2,2,20,14
48-02507,58,2,4,0,1,0,2,1,1,3731.1,7970,12,9,88000,8,501,N,2,2,2,2,54,52
48-02510,16,1,6,0,1,0,6,1,1,3092.4,8680,14,4,24000,4,197,N,2,2,2,2,203,169
48-02507,37,1,1,0,2,2,4,1,1,3731.1,3580,4,9,100000,9,392,N,2,2,2,2,110,108
48-02510,11,1,N,1,1,1,3,1,1,3092.4,N,N,3,N,N,501,N,2,2,2,2,71,70
48-02507,76,1,4,0,1,0,N,1,1,3731.1,290,0,9,160000,9,501,N,2,2,2,2,45,44
48-02507,48,2,1,0,1,0,2,1,1,3731.1,770,3,9,100000,9,501,N,2,2,2,2,47,48
48-02507,62,2,4,0,1,0,2,1,1,3731.1,5180,6,9,123000,9,501,N,2,2,2,2,40,17
48-02102,29,1,6,0,1,N,N,2,0,450.9,N,N,4,0,0,N,N,2,2,2,2,67,0
48-02507,18,2,6,0,1,2,4,1,1,3731.1,N,N,4,9300,2,19,N,2,2,2,2,73,61
48-02102,18,1,6,0,1,0,4,1,1,450.9,8680,14,9,10520,3,232,N,2,2,2,2,147,80
48-02515,40,1,6,1,1,0,N,1,1,2134.8,3580,4,7,50000,7,287,N,2,2,2,1,118,113
48-02507,26,2,6,0,1,0,5,1,1,3731.1,8470,13,6,0,0,145,N,2,2,2,2,65,65
48-02101,60,1,1,0,1,0,3,1,1,357.4,6991,9,7,95000,8,501,N,2,2,2,2,73,60
48-02515,80,2,3,0,1,N,N,2,0,2134.8,N,N,7,8600,2,N,N,1,1,2,1,18,0
48-02101,63,1,1,0,1,0,2,1,1,357.4,4585,5,7,24000,4,203,N,2,2,2,1,42,41
48-02516,16,2,6,0,1,5,7,1,2,1338.4,N,N,4,0,0,229,N,2,2,2,2,122,113
48-02101,17,2,6,0,1,1,4,1,1,357.4,N,N,4,0,0,501,N,2,2,2,2,33,23
48-02507,70,2,3,0,1,0,4,1,1,3731.1,N,N,7,49200,7,501,N,2,2,2,2,31,37
48-02516,59,2,4,0,1,0,4,1,1,1338.4,N,N,4,7500,2,334,N,2,1,1,2,99,76
48-02507,49,1,1,0,2,1,3,1,2,3731.1,4890,6,5,80000,8,245,N,2,2,2,2,74,90
48-02516,62,2,1,0,1,0,2,1,1,1338.4,7860,11,7,42000,6,501,N,2,2,2,2,58,48
48-02515,23,2,1,4,1,2,4,1,2,2134.8,7980,12,5,35000,5,449,N,2,2,2,2,67,66
48-02516,81,2,4,0,1,0,N,1,1,1338.4,N,N,7,50500,7,501,N,2,2,2,2,254,233
48-02102,20,1,6,1,1,0,5,1,1,450.9,4195,5,7,35000,5,501,N,2,2,2,2,76,80
48-02507,67,2,4,2,1,0,2,1,1,3731.1,N,N,8,0,0,183,N,2,1,2,2,16,14
48-02102,75,1,3,0,1,0,N,1,1,450.9,N,N,4,12000,3,91,N,2,2,2,2,87,89
48-02515,60,1,5,0,1,0,N,1,1,2134.8,N,N,9,28600,5,345,N,2,2,2,2,35,37
48-02515,29,2,1,0,1,4,6,1,1,2134.8,N,N,9,0,0,501,N,2,2,2,2,89,96
48-02102,31,2,1,0,2,5,7,1,1,450.9,4195,5,9,30000,5,229,N,2,2,2,2,66,188
48-02507,31,2,1,0,1,2,4,1,1,3731.1,8191,12,9,65000,8,501,N,2,2,2,2,54,61
48-02101,13,2,N,0,1,4,5,1,2,357.4,N,N,3,N,N,24,N,2,2,2,2,54,49
48-02515,37,1,6,0,1,0,N,1,1,2134.8,4770,6,7,39000,6,501,N,2,2,2,2,73,75
48-02507,80,2,6,1,1,N,N,3,0,3731.1,N,N,3,9100,2,N,N,1,1,2,2,14,0
48-02102,92,2,1,0,1,0,2,1,1,450.9,N,N,11,8700,2,460,N,2,2,2,2,11,17
48-02516,70,2,1,0,1,0,2,1,1,1338.4,770,3,5,82000,8,501,N,2,2,2,2,105,104
48-02510,10,2,N,4,1,2,4,1,1,3092.4,N,N,3,N,N,281,N,2,2,2,2,89,81
48-02515,47,1,1,0,1,0,3,1,1,2134.8,1990,4,8,73000,8,501,N,2,2,2,2,17,17
48-02101,80,1,6,0,9,N,N,2,0,357.4,N,N,5,12100,3,N,N,1,1,2,2,87,0
48-02507,34,1,1,1,9,0,4,1,1,3731.1,6991,9,7,0,0,214,N,2,2,2,2,38,39
48-02515,8,2,N,0,1,2,4,1,2,2134.8,N,N,2,N,N,37,N,2,2,2,2,76,71
48-02515,29,1,6,1,1,0,5,1,1,2134.8,2980,4,8,40000,6,412,N,2,2,2,2,256,120
48-02101,63,1,1,0,1,0,4,1,1,357.4,N,N,7,4300,2,501,N,2,2,2,2,24,20
48-02510,2,2,N,0,1,0,6,1,1,3092.4,N,N,N,N,N,436,N,N,N,2,2,64,58
48-02102,60,2,1,0,1,0,2,1,1,450.9,6970,9,5,60000,7,501,N,2,2,2,2,45,41
48-02507,42,1,1,0,1,1,3,1,1,3731.1,4670,6,7,69000,8,501,N,2,2,2,2,49,59
48-02515,63,1,4,0,1,0,N,1,1,2134.8,N,N,5,336700,9,501,N,2,1,2,2,13,14
48-02515,37,2,6,0,1,0,3,1,1,2134.8,7860,11,9,30000,5,501,N,2,2,2,2,64,62
48-02516,55,1,1,0,1,0,3,1,1,1338.4,9470,16,10,62000,7,501,N,2,2,2,2,84,85
48-02507,17,2,6,0,9,0,3,1,1,3731.1,N,N,4,9000,2,501,N,2,2,2,2,64,62
48-02101,45,2,1,2,2,0,4,1,1,357.4,7980,12,5,30000,5,450,N,2,2,2,2,53,54
48-02516,43,2,1,0,1,5,7,1,1,1338.4,7860,11,9,45000,6,501,N,2,2,2,2,225,203
48-02101,37,2,1,0,1,1,3,1,1,357.4,8191,12,8,44400,6,481,N,2,2,2,2,99,94
48-02507,15,1,6,0,1,2,3,1,1,3731.1,N,N,3,10000,2,170,N,2,2,2,2,449,296
48-02515,29,2,1,1,1,2,4,1,1,2134.8,8191,12,5,36200,6,245,N,2,2,2,2,28,34
48-02507,82,2,3,0,1,0,N,1,1,3731.1,N,N,9,15400,3,143,N,2,1,2,1,55,51
48-02515,67,2,1,1,1,0,2,1,2,2134.8,N,N,1,0,0,171,N,2,2,2,2,56,51
48-02101,43,1,1,0,1,3,5,1,1,357.4,5593,6,7,6500,2,414,N,2,2,2,2,42,39
48-02101,6,1,N,0,2,2,4,1,1,357.4,N,N,2,N,N,403,N,N,N,2,2,114,123
48-02510,60,2,4,0,2,N,N,2,0,3092.4,9290,15,6,18100,4,N,N,1,2,2,2,80,0
48-02101,37,2,1,0,1,1,3,1,1,357.4,8660,14,8,8000,2,280,N,2,2,2,2,84,90
48-02101,48,1,4,0,1,0,6,1,1,357.4,770,3,4,30700,5,174,N,2,2,2,2,92,66
48-02510,29,2,6,0,1,0,3,1,1,3092.4,5090,6,5,48000,6,501,N,2,2,2,2,92,89
48-02101,54,1,1,0,1,0,3,1,1,357.4,3580,4,10,57500,7,368,N,2,2,2,2,24,52
48-02510,60,1,1,0,1,0,2,1,1,3092.4,6070,7,8,94700,8,501,N,2,2,2,2,50,48
48-02516,35,1,2,2,1,0,4,1,1,1338.4,N,N,7,0,0,381,N,2,2,2,2,357,294
48-02507,15,2,6,1,1,1,3,1,1,3731.1,N,N,4,0,0,501,N,2,2,2,2,227,198
48-02102,8,2,N,0,1,2,4,1,1,450.9,N,N,1,N,N,196,N,2,2,2,2,123,107
48-02516,8,1,N,0,1,0,2,1,1,1338.4,N,N,3,N,N,302,N,1,2,2,2,14,14
48-02102,43,1,1,0,1,0,3,1,1,450.9,6080,7,9,58400,7,501,N,2,2,2,1,47,47
48-02102,45,1,1,0,1,1,3,1,1,450.9,4680,6,6,41000,6,406,N,2,2,2,2,50,49
48-02510,17,2,6,0,1,1,3,1,1,3092.4,N,N,4,0,0,501,N,2,2,2,2,61,66
48-02101,60,2,4,0,1,0,6,1,1,357.4,7860,11,9,24200,4,250,N,2,2,2,2,136,133
48-02507,70,2,3,0,1,N,N,2,0,3731.1,N,N,7,13000,3,N,N,2,1,1,2,6,0
48-02516,23,1,6,1,1,1,2,1,1,1338.4,7380,10,9,126000,9,501,N,2,2,2,2,93,91
48-02102,34,2,1,0,1,2,4,1,2,450.9,8290,12,4,36000,6,410,N,2,2,2,2,36,40
48-02516,59,2,3,0,1,0,N,1,1,1338.4,N,N,10,101200,9,305,N,2,2,2,2,112,106
48-02515,20,1,6,1,1,3,5,1,2,2134.8,N,N,4,0,0,107,N,1,2,2,2,101,81
48-02507,48,1,1,0,6,0,2,1,1,3731.1,7580,10,9,25000,4,227,N,2,2,2,2,84,64
48-02101,7,1,N,0,2,2,4,1,1,357.4,N,N,2,N,N,299,N,2,2,2,2,269,256
48-02507,59,1,4,0,1,0,N,1,1,3731.1,8891,15,6,15000,3,114,N,2,2,2,2,42,41
48-02516,38,2,1,0,1,1,3,1,1,1338.4,7860,11,12,59500,7,440,N,2,2,2,2,114,110
48-02101,74,2,1,0,1,0,2,1,1,357.4,N,N,6,51900,7,136,N,2,2,2,2,157,166
48-02102,58,2,1,0,1,0,2,1,1,450.9,7470,10,7,200,1,161,N,2,2,2,2,20,18
48-02507,52,2,1,0,1,0,4,1,1,3731.1,N,N,9,0,0,501,N,2,2,1,2,100,188
48-02101,52,1,4,0,1,0,N,1,1,357.4,9470,16,7,80000,8,501,N,2,2,2,2,105,106
48-02102,2,2,N,0,1,1,3,1,1,450.9,N,N,N,N,N,501,N,N,N,2,2,43,72
48-02102,57,1,1,0,1,0,4,1,1,450.9,8191,12,9,36200,6,295,N,2,2,2,2,8,12
48-02515,40,2,4,1,1,0,N,1,1,2134.8,4770,6,5,12000,3,102,N,2,2,2,2,89,104
48-02102,13,1,N,0,1,1,2,1,1,450.9,N,N,3,N,N,200,N,2,2,2,2,52,49
48-02516,48,2,1,0,6,0,3,1,1,1338.4,8191,12,1,0,0,21,N,2,2,2,2,30,31
48-02102,35,2,4,0,1,0,2,1,1,450.9,8680,14,4,0,0,181,N,2,2,2,2,64,54
48-02515,1,2,N,1,8,1,2,1,2,2134.8,N,N,N,N,N,235,N,N,N,2,2,324,881
48-02507,60,2,4,0,1,N,N,3,0,3731.1,N,N,7,23000,4,N,N,2,1,1,2,16,0
48-02507,92,2,3,0,1,0,N,1,1,3731.1,N,N,4,9600,2,214,N,1,1,1,1,80,80
48-02515,26,1,6,0,1,0,N,1,2,2134.8,9690,17,9,48000,6,305,N,2,2,2,2,63,62
48-02101,40,1,6,0,2,0,5,1,1,357.4,770,3,5,30000,5,376,N,2,2,2,2,216,87
48-02516,38,1,4,0,1,0,N,1,1,1338.4,6870,9,9,92000,8,501,N,2,2,2,2,131,124
48-02515,65,1,1,0,1,0,2,1,1,2134.8,2980,4,10,101000,9,501,N,2,2,1,2,60,60
48-02102,42,1,1,0,1,1,3,1,1,450.9,7290,10,9,168000,9,501,N,2,2,2,2,98,97
48-02516,11,1,N,0,1,0,2,1,1,1338.4,N,N,3,N,N,364,N,2,2,2,2,9,8
48-02507,54,2,1,0,1,0,2,1,1,3731.1,8370,13,10,41700,6,501,N,2,2,2,2,274,281
48-02507,63,1,1,0,1,0,2,1,1,3731.1,770,3,8,75000,8,415,N,2,2,2,2,76,76
48-02102,62,2,6,0,1,0,N,1,2,450.9,N,N,4,0,0,129,N,2,2,2,2,87,86
48-02516,53,2,1,0,1,0,2,1,1,1338.4,4670,6,10,52800,7,501,N,2,2,2,2,70,71
48-02515,65,2,3,0,1,0,N,1,2,2134.8,8590,14,9,57200,7,480,N,2,2,2,2,30,25
48-02507,41,2,6,0,2,0,N,1,1,3731.1,7870,11,9,36000,6,208,N,2,2,2,2,35,34
48-02510,22,1,6,2,1,0,2,1,1,3092.4,8680,14,7,6000,2,141,N,2,2,2,2,92,62
48-02510,15,1,6,0,1,4,6,1,1,3092.4,N,N,4,0,0,223,N,2,2,2,2,55,38
48-02515,24,2,6,3,8,3,5,1,2,2134.8,8370,13,7,35000,5,411,N,2,2,2,2,79,78
48-02507,7,1,N,0,1,4,6,1,1,3731.1,N,N,3,N,N,89,N,2,2,2,2,186,172
48-02515,65,1,1,0,1,0,2,1,1,2134.8,8191,12,7,110000,9,501,N,2,2,2,2,42,44
48-02510,54,1,1,0,1,0,2,1,1,3092.4,6480,8,8,75000,8,430,N,2,2,2,2,84,85
48-02515,15,2,6,1,1,0,N,1,2,2134.8,9690,17,5,35000,5,235,N,2,2,2,2,78,75
48-02102,11,2,N,0,9,2,4,1,1,450.9,N,N,3,N,N,315,N,2,2,2,2,81,59
48-02507,39,1,1,0,9,0,3,1,2,3731.1,6680,8,7,45000,6,346,N,2,2,2,2,68,68
48-02101,73,1,1,1,1,0,2,1,1,357.4,N,N,4,150,1,327,N,2,2,2,2,112,92
48-02102,50,1,1,0,1,0,5,1,1,450.9,7770,10,5,3500,2,501,N,2,2,2,2,21,21
48-02507,31,2,1,0,1,1,3,1,1,3731.1,7860,11,9,44000,6,435,N,2,2,2,2,26,27
48-02507,67,2,5,0,1,N,N,3,0,3731.1,N,N,7,9300,2,70,N,1,2,2,2,47,0
48-02102,75,1,1,0,1,0,2,1,1,450.9,N,N,5,28800,5,144,5,2,1,2,2,113,113
48-02515,72,2,1,0,1,0,2,1,1,2134.8,N,N,9,19200,4,329,N,2,2,2,2,90,89
48-02507,65,2,1,1,8,0,2,1,1,3731.1,7870,11,3,20000,4,220,N,1,1,2,2,135,90
48-02102,4,1,N,0,1,0,8,1,1,450.9,N,N,1,N,N,501,N,N,N,2,2,286,283
48-02510,55,2,1,0,1,0,2,1,1,3092.4,7670,10,8,89000,8,501,N,2,2,2,2,46,43
48-02101,16,1,6,0,1,0,3,1,1,357.4,8680,14,4,3000,1,501,N,2,2,2,2,64,32
48-02101,13,2,N,1,1,2,4,1,1,357.4,N,N,3,N,N,281,N,2,2,2,2,137,116
48-02101,45,2,1,1,8,0,4,1,1,357.4,8680,14,6,25000,4,227,N,2,2,2,2,18,21
48-02507,84,2,3,0,1,0,N,1,1,3731.1,N,N,5,15600,3,232,N,2,2,2,2,52,52
48-02507,40,1,1,1,1,0,3,1,1,3731.1,4580,5,6,100000,9,457,N,2,2,2,2,85,89
48-02101,72,2,1,0,1,0,5,1,1,357.4,8980,15,3,10800,3,284,N,2,1,2,1,61,58
48-02102,54,2,1,0,1,0,2,1,1,450.9,N,N,7,0,0,501,N,2,2,2,2,5,0
48-02102,10,2,N,0,1,3,5,1,1,450.9,N,N,3,N,N,501,N,2,2,2,2,61,62
48-02102,76,2,1,0,1,0,2,1,1,450.9,8980,15,5,29000,5,144,N,2,2,2,2,58,56
48-02507,41,1,6,1,1,1,4,1,2,3731.1,6170,7,5,25000,4,242,N,2,2,2,2,42,39
48-02510,68,1,4,0,1,0,3,1,1,3092.4,1170,4,10,80000,8,210,3,2,2,2,2,65,66
48-02101,21,1,6,0,1,0,2,1,1,357.4,4670,6,7,43000,6,469,N,2,2,2,2,85,62
48-02101,2,1,N,1,8,2,4,1,1,357.4,N,N,N,N,N,450,N,N,N,2,2,89,94
48-02101,33,1,1,0,1,2,4,1,1,357.4,7780,10,5,27000,5,403,N,2,2,2,2,215,178
48-02507,22,2,1,0,6,0,2,1,2,3731.1,7970,12,9,0,0,501,N,2,2,2,2,129,156
48-02515,50,2,4,0,9,0,N,1,1,2134.8,8191,12,8,150000,9,501,2,2,2,2,2,187,329
48-02516,24,1,1,0,1,0,3,1,1,1338.4,8290,12,10,75000,8,501,N,2,2,2,2,29,32
48-02101,60,2,1,0,1,0,2,1,1,357.4,N,N,9,40000,6,303,N,2,2,2,2,70,69
48-02102,60,1,1,0,1,0,11,1,1,450.9,3291,4,7,45000,6,241,N,2,2,2,2,83,71
48-02516,76,1,1,0,1,0,2,1,1,1338.4,N,N,12,135000,9,501,N,2,2,2,2,165,159
48-02101,69,2,1,1,1,0,2,1,1,357.4,N,N,3,0,0,364,N,2,2,2,2,154,187
48-02510,43,1,4,0,1,0,2,1,1,3092.4,8191,12,9,56000,7,501,N,2,2,2,2,64,62
48-02510,39,1,1,0,1,2,4,1,1,3092.4,7380,10,10,145100,9,501,N,2,2,2,2,98,99
48-02515,53,1,1,0,1,1,4,1,1,2134.8,4870,6,5,64000,7,146,N,1,2,2,2,56,54
48-02516,6,1,N,0,1,0,5,1,1,1338.4,N,N,1,N,N,247,N,2,2,2,2,73,61
48-02516,42,2,1,1,1,3,5,1,1,1338.4,7860,11,10,4000,2,427,N,2,2,2,2,228,215
48-02507,30,2,1,0,1,2,4,1,1,3731.1,9290,15,8,0,0,392,N,2,2,2,2,52,52
48-02510,73,2,4,0,1,0,N,1,2,3092.4,N,N,7,9800,2,122,N,2,2,2,2,143,145
48-02102,56,2,1,0,1,0,2,1,1,450.9,6970,9,8,118000,9,501,N,2,2,2,2,87,89
48-02507,40,1,4,0,1,2,3,1,1,3731.1,N,N,5,11600,3,137,N,2,2,2,2,52,48
48-02507,5,1,N,0,1,3,5,1,1,3731.1,N,N,2,N,N,383,N,1,2,2,2,31,34
48-02101,1,1,N,0,2,5,7,1,2,357.4,N,N,N,N,N,229,N,N,N,2,2,90,66
48-02515,69,2,1,0,1,0,2,1,1,2134.8,N,N,9,310500,9,501,N,2,2,2,2,79,56
48-02516,16,2,6,0,2,1,2,1,1,1338.4,8680,14,4,2400,1,18,N,2,2,2,2,361,403
48-02516,60,1,3,0,1,0,N,1,1,1338.4,N,N,5,48700,7,501,N,2,1,1,2,239,236
48-02101,37,2,1,1,8,0,2,1,1,357.4,7380,10,6,48000,6,378,N,2,2,2,2,121,90
48-02102,45,2,1,0,1,0,2,1,1,450.9,5790,6,5,19800,4,128,N,2,2,2,2,98,137
48-02101,30,1,1,0,1,2,4,1,1,357.4,770,3,10,118000,9,501,N,2,2,2,2,73,75
48-02507,67,2,1,0,1,0,2,1,1,3731.1,3770,4,10,77400,8,183,N,2,1,2,1,64,62
48-02510,9,2,N,0,1,0,4,1,1,3092.4,N,N,3,N,N,191,N,2,2,2,2,76,60
48-02102,77,1,1,0,1,0,3,1,2,450.9,N,N,3,0,0,12,N,2,2,2,2,458,292
48-02516,15,2,6,0,1,2,3,1,2,1338.4,N,N,4,2500,1,170,N,2,2,2,2,733,362
48-02516,5,1,N,0,1,1,2,1,2,1338.4,N,N,2,N,N,N,N,2,2,2,2,362,305
48-02101,29,2,1,0,1,0,2,1,1,357.4,5470,6,7,21000,4,325,N,2,2,2,2,121,111
48-02101,65,1,1,0,1,0,3,1,2,357.4,5391,6,5,33800,5,442,2,2,2,2,2,294,262
48-02102,24,1,1,0,1,3,5,1,2,450.9,8380,13,9,38000,6,319,N,2,2,2,2,28,26
48-02516,14,2,N,1,1,3,5,1,1,1338.4,N,N,3,N,N,118,N,2,2,2,2,92,82
48-02101,31,2,1,1,9,3,5,1,1,357.4,8680,14,3,300,1,331,N,2,2,2,2,171,249
48-02515,74,1,1,0,1,0,2,1,1,2134.8,7290,10,9,103970,9,501,N,2,2,2,2,31,38
48-02102,21,1,6,0,1,2,4,1,1,450.9,5090,6,7,1000,1,27,N,2,2,2,2,11,14
48-02101,1,2,N,1,1,5,7,1,1,357.4,N,N,N,N,N,245,N,N,N,2,2,82,71
48-02510,50,2,2,0,2,0,4,1,2,3092.4,N,N,9,3800,2,177,N,2,2,2,2,263,124
48-02516,3,1,N,1,1,2,3,1,2,1338.4,N,N,N,N,N,46,N,N,N,2,2,16,3
48-02101,63,1,1,0,1,0,2,1,1,357.4,1790,4,9,77100,8,284,N,2,2,2,1,73,76
48-02101,56,1,1,0,1,0,2,1,1,357.4,4290,5,5,483000,9,501,N,2,2,2,2,14,14
48-02515,40,1,4,0,1,N,N,3,0,2134.8,7770,10,6,2000,1,15,N,2,2,2,2,18,0
48-02510,16,1,6,0,2,2,5,1,1,3092.4,8680,14,4,11000,3,310,N,2,2,2,2,87,70
48-02516,63,1,1,0,1,0,2,1,1,1338.4,6070,7,9,320000,9,501,N,2,2,2,2,76,76
48-02101,36,1,1,0,1,0,2,1,1,357.4,7790,10,7,0,0,2,N,2,2,2,2,69,94
48-02102,49,2,1,0,1,0,2,1,2,450.9,8680,14,5,0,0,138,N,2,2,2,2,74,62
48-02101,60,1,1,0,1,0,3,1,1,357.4,2670,4,9,150000,9,501,N,2,2,1,2,23,18
