,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
38,62,2,7,2,2,2,N,7,0,1,6,4,0,3,1,1000.0,7,501,13-04600,2,2,53,2,7,2,2,2,N,1,0,5,23000.0,4,352,61.53846153846154
39,80,2,13,2,2,2,N,5,0,1,4,1,0,2,2,0.0,5,476,36-04010,2,1,59,2,13,2,2,2,N,1,0,2,120000.0,9,501,69.23076923076923
40,59,2,7,2,2,2,N,5,0,1,14,1,0,2,2,190000.0,2,98,38-00100,1,2,43,2,0,2,2,2,N,1,4,7,13200.0,2,266,53.84615384615385
41,15,2,7,2,1,2,N,3,0,1,N,6,0,2,2,49000.0,2,47,29-01901,2,1,15,2,8,2,2,2,N,1,5,6,0.0,0,7,46.15384615384615
42,35,2,7,2,2,2,N,11,0,1,10,1,0,3,1,40000.0,9,501,28-01100,1,2,27,2,7,2,2,2,N,1,0,2,60000.0,8,501,69.23076923076923
43,87,1,7,1,1,1,N,8,0,1,N,3,0,N,1,20800.0,8,501,28-01100,1,1,69,2,7,2,2,2,N,1,0,N,6500.0,2,53,38.46153846153847
44,70,2,7,2,2,2,N,5,0,2,N,3,N,N,0,81800.0,4,N,13-04600,1,2,66,2,7,2,1,1,N,3,N,N,9000.0,2,74,46.15384615384615
45,1,2,10,2,N,N,N,N,0,1,N,N,3,5,2,25000.0,N,183,51-01301,2,2,2,2,10,2,N,N,N,1,2,4,N,N,112,61.53846153846154
46,41,2,7,2,2,2,N,9,0,1,14,1,0,2,1,2000.0,1,255,19-01700,1,2,36,2,7,2,2,2,N,1,2,5,45300.0,7,501,53.84615384615385
47,64,2,7,2,2,2,N,10,0,1,16,1,0,2,1,N,9,501,29-01901,2,1,55,2,8,2,2,2,2,1,0,2,48210.0,7,501,61.53846153846154
48,53,1,11,2,1,2,N,10,0,1,N,6,0,N,2,77000.0,2,122,17-03529,2,1,64,2,11,2,2,1,N,1,0,N,13900.0,3,105,46.15384615384615
49,31,2,13,2,2,2,N,5,0,1,14,5,2,5,2,50000.0,5,229,36-04010,2,1,54,2,13,2,2,2,N,1,1,6,25000.0,4,191,53.84615384615385
50,21,2,13,2,2,2,N,7,0,1,15,6,0,N,2,N,4,206,36-04010,2,1,39,2,13,2,2,2,N,1,4,5,32000.0,5,108,53.84615384615385
51,49,2,10,2,2,2,N,10,0,1,N,4,0,N,2,4500.0,4,143,51-51255,2,2,74,2,10,2,2,2,N,1,0,N,24800.0,4,205,76.92307692307693
52,46,2,7,2,2,2,N,7,0,1,10,6,0,N,2,180000.0,1,37,30-00600,1,1,38,2,0,2,2,2,N,1,0,N,9000.0,2,68,61.53846153846154
53,76,2,11,2,1,1,N,7,0,3,N,4,N,N,0,80000.0,2,N,17-03529,1,2,70,1,11,1,2,1,N,3,N,N,9000.0,2,73,53.84615384615385
54,78,2,7,2,2,2,N,3,0,1,3,1,0,2,1,100400.0,5,501,30-00600,1,1,55,2,0,2,2,2,N,1,1,4,52400.0,7,295,46.15384615384615
55,65,2,7,2,2,2,N,9,0,1,7,6,0,N,2,24000.0,8,501,08-00803,1,2,29,2,7,2,2,2,N,1,0,N,32000.0,4,243,69.23076923076923
56,70,2,7,2,2,2,N,6,0,1,N,3,0,N,1,74000.0,3,501,40-00200,3,2,61,2,0,2,1,1,N,1,0,N,9790.0,2,74,46.15384615384615
57,72,2,7,2,2,2,N,9,0,1,10,4,0,N,1,20000.0,6,501,38-00100,1,2,49,2,0,2,2,2,N,1,0,N,100000.0,9,501,69.23076923076923
58,50,2,7,2,2,2,N,10,0,1,3,6,0,N,2,106000.0,3,157,29-01901,1,1,23,1,8,2,2,2,N,1,0,N,5200.0,1,39,53.84615384615385
59,53,2,7,2,2,2,N,4,0,1,4,4,0,N,1,47000.0,7,501,40-00200,1,1,40,2,0,2,2,2,N,1,1,2,44000.0,7,334,53.84615384615385
60,42,2,7,2,2,2,N,7,0,1,6,6,1,6,1,24900.0,5,501,29-01901,2,2,54,2,8,2,2,2,N,1,0,5,40000.0,6,284,46.15384615384615
61,29,2,7,2,2,2,N,9,0,1,9,6,0,N,1,N,3,199,08-00803,1,1,60,2,7,2,2,2,N,1,0,N,27000.0,4,205,69.23076923076923
62,60,2,7,2,2,2,N,9,0,1,6,6,0,3,1,63000.0,0,0,40-00200,1,2,33,2,0,2,2,2,N,1,0,N,34000.0,6,259,53.84615384615385
63,37,2,13,2,2,2,N,5,4,1,4,6,0,2,2,2000.0,0,501,36-03710,8,2,54,2,13,2,2,2,N,1,0,N,23300.0,4,176,61.53846153846154
64,32,2,7,2,1,2,N,4,0,1,11,6,0,N,2,90300.0,2,182,29-01901,2,2,74,2,8,2,2,2,N,1,0,N,13500.0,3,110,53.84615384615385
65,75,2,7,2,2,2,N,5,0,1,6,3,0,N,1,45000.0,6,501,19-01700,1,2,76,2,7,2,1,2,N,1,2,5,19500.0,3,501,53.84615384615385
66,62,2,7,2,2,2,N,8,0,1,3,1,0,2,1,29100.0,2,501,30-00600,1,2,31,2,0,2,2,2,N,1,2,4,26000.0,5,501,53.84615384615385
67,69,2,13,2,2,2,N,1,0,1,10,1,1,2,2,21100.0,4,195,06-07502,6,1,70,2,12,2,2,2,N,1,0,2,7200.0,2,86,53.84615384615385
68,48,2,7,2,2,2,N,5,0,1,N,1,0,7,2,N,0,197,06-08507,6,2,81,2,7,2,1,1,N,1,0,2,20640.0,4,257,46.15384615384615
69,9,2,13,2,2,2,N,3,2,1,N,N,1,3,2,27000.0,N,177,36-03710,9,1,11,2,13,2,2,2,N,1,2,4,N,N,215,61.53846153846154
70,50,2,10,2,2,2,N,10,0,1,14,1,0,2,1,500.0,7,501,17-03531,2,2,71,2,10,2,2,2,N,1,0,2,85700.0,8,501,76.92307692307693
71,69,2,10,2,2,2,N,9,0,1,12,4,0,N,1,0.0,9,501,51-51255,1,2,35,2,10,2,2,2,N,1,0,N,53000.0,6,400,69.23076923076923
72,4,2,7,2,N,N,N,1,4,1,N,N,3,5,1,276000.0,N,501,24-01004,1,1,4,2,8,2,N,N,N,1,2,8,N,N,332,61.53846153846154
73,78,2,7,2,2,2,N,3,0,1,N,3,1,2,1,75000.0,3,501,30-00600,1,1,66,2,0,2,2,2,N,1,0,N,23600.0,4,195,46.15384615384615
74,17,2,11,2,2,2,N,4,0,1,10,6,2,4,2,80000.0,2,178,17-03529,2,1,62,1,11,1,1,1,N,1,0,N,11210.0,2,84,30.76923076923077
75,40,2,7,2,2,2,N,12,0,1,10,4,0,N,1,100000.0,9,501,24-01004,1,1,66,2,8,2,2,2,N,1,0,N,92000.0,8,501,69.23076923076923
76,75,2,13,2,2,2,N,5,0,1,12,3,0,3,1,40010.0,2,74,36-04010,2,2,57,2,13,2,2,2,N,1,0,2,40300.0,6,428,61.53846153846154
77,46,2,7,2,2,2,N,11,0,1,4,1,1,3,1,0.0,9,501,29-01901,1,1,75,2,8,2,2,2,N,1,0,3,168100.0,9,501,69.23076923076923
78,70,2,7,2,2,2,N,8,0,1,6,6,0,2,1,N,4,313,29-01901,2,1,29,2,8,2,2,2,N,1,0,6,0.0,0,180,53.84615384615385
79,82,2,7,2,2,2,N,5,0,1,N,3,0,N,2,82000.0,3,136,24-01004,1,2,86,1,8,1,1,2,N,1,0,N,19800.0,3,163,46.15384615384615
80,3,2,11,2,N,N,N,1,0,1,N,N,3,5,1,9300.0,N,407,17-03529,2,1,4,2,11,2,N,N,N,1,3,5,N,N,329,76.92307692307693
81,61,2,10,2,2,2,N,4,0,1,N,1,1,3,1,40000.0,4,412,51-51255,1,2,73,2,10,2,2,2,N,1,0,2,24600.0,4,231,61.53846153846154
82,59,2,7,2,2,2,N,7,0,1,12,1,0,2,1,0.0,5,90,28-01100,1,1,72,2,7,2,2,2,N,1,0,2,145000.0,9,501,69.23076923076923
83,26,2,7,2,2,2,N,7,0,1,10,6,0,2,2,29000.0,7,152,24-01004,1,1,23,2,8,2,2,2,N,1,0,N,8000.0,2,61,53.84615384615385
84,50,2,13,2,2,2,N,5,0,1,12,4,1,3,1,8400.0,5,15,36-04010,2,2,62,2,13,2,2,2,N,1,0,2,59000.0,7,447,53.84615384615385
85,73,2,7,2,2,2,N,7,0,1,N,4,0,2,2,0.0,0,423,40-00200,1,1,61,2,0,2,2,2,2,1,0,2,0.0,0,0,69.23076923076923
86,40,2,7,2,2,2,N,10,0,1,11,6,0,N,2,10500.0,1,501,06-08507,1,2,73,2,7,2,2,2,N,1,0,N,77300.0,7,501,76.92307692307693
87,40,2,10,2,2,2,N,9,0,1,N,6,3,5,2,5000.0,0,501,51-01301,6,2,21,2,10,2,2,2,N,1,0,N,0.0,0,0,61.53846153846154
88,44,2,13,2,2,2,N,5,0,1,6,6,1,4,2,1000.0,7,336,36-03710,2,2,24,2,13,2,2,2,N,1,0,N,12000.0,3,91,53.84615384615385
89,52,2,7,2,2,2,N,10,0,1,8,1,0,4,1,N,8,501,06-08507,1,2,45,2,7,2,2,2,N,1,2,4,115000.0,8,501,76.92307692307693
90,7,2,7,2,2,2,N,3,2,1,N,N,2,4,2,320000.0,N,501,24-01004,1,2,10,2,8,2,2,2,N,1,4,6,N,N,501,61.53846153846154
91,20,2,7,2,2,2,N,10,0,1,11,6,0,N,2,62000.0,6,206,13-04600,2,2,50,2,7,2,2,2,N,1,0,N,67000.0,8,501,69.23076923076923
92,33,2,10,2,2,2,N,7,0,1,N,1,0,2,1,0.0,6,408,32-00405,1,1,70,2,9,2,2,1,N,1,0,3,41100.0,6,501,53.84615384615385
93,23,2,7,2,2,2,N,9,0,1,6,6,0,2,1,N,3,501,30-00600,1,2,51,2,0,2,2,2,N,1,0,3,28000.0,5,501,61.53846153846154
94,57,2,7,2,2,2,N,5,0,1,6,4,0,N,1,54000.0,4,501,19-01700,1,2,66,2,7,2,2,2,N,1,0,2,54000.0,7,481,69.23076923076923
95,2,2,7,2,N,N,N,N,0,1,N,N,4,6,1,57000.0,N,320,24-01004,9,2,2,2,8,2,N,N,N,1,2,4,N,N,501,61.53846153846154
96,58,2,13,2,2,2,N,9,0,1,N,4,0,N,2,39000.0,4,229,06-07502,1,2,73,2,12,2,2,2,N,1,0,N,36000.0,5,294,61.53846153846154
97,25,2,7,2,2,2,N,9,0,1,N,6,0,N,2,180000.0,0,0,13-04600,1,1,24,2,7,2,2,2,N,1,0,N,0.0,0,0,84.61538461538461
98,25,2,7,2,2,2,N,4,0,1,14,6,1,3,2,0.0,1,501,19-01700,1,1,44,2,7,2,2,2,N,1,1,2,10600.0,2,80,61.53846153846154
99,37,2,7,2,2,2,N,10,0,1,13,1,0,2,1,66400.0,9,501,24-01004,1,1,66,2,8,2,2,2,N,1,0,2,49300.0,5,501,69.23076923076923
100,64,2,13,2,2,2,N,8,0,1,12,4,0,2,1,4000.0,2,73,36-04010,2,2,56,2,13,2,2,2,N,1,0,3,85000.0,8,501,61.53846153846154
101,3,2,7,2,N,N,N,1,0,1,N,N,3,5,1,12300.0,N,437,28-01100,1,1,3,2,7,2,N,N,N,1,1,3,N,N,501,69.23076923076923
102,33,2,7,2,2,2,N,10,0,1,11,1,0,2,2,115000.0,4,229,30-00600,1,2,40,2,0,2,2,2,N,1,3,5,54000.0,7,336,46.15384615384615
103,24,2,11,2,2,2,N,9,0,3,N,6,N,N,0,18000.0,0,N,17-03529,6,2,20,2,11,2,2,2,N,3,N,N,0.0,0,N,84.61538461538461
104,89,2,7,2,1,2,N,7,0,1,N,3,0,N,1,150000.0,4,407,28-01100,1,1,64,2,7,1,1,1,N,1,0,N,9600.0,3,72,53.84615384615385
105,34,2,7,2,2,2,N,7,0,1,7,6,0,3,2,22000.0,1,423,30-00600,1,1,41,2,0,2,2,2,N,1,0,N,1500.0,1,11,61.53846153846154
106,34,2,7,2,2,2,N,10,0,1,11,1,4,6,2,40000.0,7,291,28-01100,2,2,37,2,7,2,2,2,N,1,3,5,41500.0,7,160,61.53846153846154
107,86,2,7,2,1,2,N,3,0,1,N,4,0,N,2,0.0,5,268,01-01301,2,2,53,2,7,2,1,2,N,1,0,N,9500.0,2,71,69.23076923076923
108,41,2,7,2,2,2,N,9,0,1,3,1,0,2,1,42000.0,9,501,24-01004,6,1,39,2,8,2,2,2,N,1,2,5,175000.0,9,501,61.53846153846154
109,50,2,11,2,1,2,N,5,0,1,7,4,1,3,2,7000.0,4,264,17-03529,2,1,59,2,11,2,2,2,N,1,0,N,120700.0,9,501,46.15384615384615
110,48,2,11,2,2,2,N,8,0,1,10,1,0,2,1,67000.0,8,501,17-03529,2,2,41,2,11,2,2,2,N,1,0,2,30000.0,5,295,69.23076923076923
111,7,2,13,2,2,1,N,3,0,1,N,N,1,2,2,15700.0,N,194,36-04010,1,2,14,2,13,2,2,2,N,1,2,4,N,N,501,53.84615384615385
112,52,2,7,2,2,2,N,10,4,1,N,1,1,4,1,15000.0,9,501,24-01004,1,2,74,1,8,2,1,2,N,1,0,4,10200.0,2,338,38.46153846153847
113,57,2,7,2,2,2,N,7,0,1,N,4,0,N,2,35900.0,3,20,30-00600,1,2,47,2,0,2,2,1,N,1,0,2,46500.0,7,309,46.15384615384615
114,36,2,7,2,2,2,N,9,0,1,9,4,0,N,2,0.0,8,501,08-00803,1,2,57,2,7,2,2,2,N,1,0,N,25000.0,4,190,69.23076923076923
115,35,2,10,2,2,2,N,8,0,1,14,6,0,N,2,77610.0,2,448,51-01301,1,2,30,2,10,2,2,2,N,1,0,N,30000.0,4,228,69.23076923076923
116,20,2,10,2,2,2,N,7,0,1,6,6,1,5,2,125000.0,1,19,32-00405,1,2,52,2,9,2,2,2,N,1,0,3,34300.0,5,173,46.15384615384615
117,63,2,10,2,2,2,N,10,0,1,16,1,0,2,1,79000.0,8,501,51-01301,6,2,35,2,10,2,2,2,N,1,1,3,122800.0,9,501,61.53846153846154
118,78,2,7,2,2,2,N,5,0,1,14,4,0,N,1,10000.0,3,157,19-01700,1,2,54,2,7,2,2,2,N,1,0,N,40000.0,6,305,69.23076923076923
119,42,2,10,2,2,2,N,10,0,1,16,1,0,2,1,48000.0,8,501,51-51255,2,1,43,2,10,2,2,2,N,1,2,4,112000.0,8,501,69.23076923076923
120,27,2,7,2,2,2,N,9,0,1,5,1,2,4,1,35000.0,9,501,06-08507,6,2,44,2,7,2,2,2,N,1,3,5,47300.0,6,501,61.53846153846154
121,54,1,7,2,2,1,N,5,0,1,N,5,0,N,2,0.0,3,132,29-01901,2,1,67,2,8,2,2,2,N,1,0,N,9100.0,2,74,46.15384615384615
122,63,2,10,2,2,2,N,5,1,1,6,6,2,4,2,55000.0,3,210,32-00405,1,2,20,2,9,2,2,2,N,1,1,4,10000.0,2,75,53.84615384615385
123,36,2,7,2,2,2,N,7,0,1,N,5,1,3,2,13000.0,2,58,01-01301,2,2,59,2,7,2,2,2,N,1,0,N,13000.0,3,98,61.53846153846154
124,76,2,7,2,2,2,N,11,0,1,N,1,0,2,1,76000.0,5,105,28-01100,1,2,72,2,7,2,2,2,N,1,0,2,37100.0,7,242,69.23076923076923
125,67,2,7,2,2,2,N,4,0,1,N,3,0,N,1,45000.0,2,78,13-04600,2,1,80,2,7,2,2,2,N,1,0,3,6000.0,2,80,69.23076923076923
126,16,2,7,2,2,2,N,4,0,1,12,6,0,3,1,15000.0,2,263,29-01901,2,2,30,2,8,2,2,2,N,1,0,6,7000.0,2,206,61.53846153846154
127,54,2,7,2,2,2,N,6,0,1,10,1,0,2,1,N,8,501,30-00600,1,2,52,2,0,2,2,2,N,1,0,2,0.0,0,501,69.23076923076923
128,46,2,7,2,2,2,N,5,0,1,16,6,0,4,2,6500.0,0,0,13-04600,2,2,61,2,7,2,2,2,N,1,0,N,9200.0,2,69,61.53846153846154
129,53,2,7,2,2,2,N,5,0,1,6,6,0,N,2,17100.0,3,93,30-00600,1,1,19,2,0,2,2,1,N,1,1,4,4700.0,1,317,38.46153846153847
130,60,2,10,2,2,2,N,10,0,1,5,1,1,2,1,N,3,153,51-51255,1,2,61,2,10,2,2,2,N,1,0,2,38000.0,5,501,61.53846153846154
131,29,2,10,2,2,2,N,9,0,1,N,1,0,2,2,9300.0,7,379,32-00405,6,1,79,2,9,2,2,2,N,1,0,2,7400.0,2,96,61.53846153846154
132,80,2,7,2,2,2,N,8,0,1,N,1,0,2,1,10000.0,5,243,29-01901,1,1,72,2,8,2,2,2,N,1,0,2,0.0,0,327,61.53846153846154
133,63,2,11,2,2,2,N,11,0,1,10,4,0,N,1,0.0,9,501,17-03529,1,2,64,2,11,2,2,2,N,1,0,N,380000.0,9,501,84.61538461538461
134,52,2,7,2,2,2,N,10,0,1,8,6,0,N,2,-2000.0,7,231,29-01901,1,1,65,2,8,2,2,2,N,1,0,N,95100.0,9,501,61.53846153846154
135,55,2,7,2,2,2,N,3,0,1,N,1,1,2,2,-1900.0,0,0,38-00100,1,1,90,1,0,1,1,2,N,1,0,2,13100.0,2,127,30.76923076923077
136,65,2,7,2,2,2,N,7,0,1,7,1,0,3,1,N,2,242,40-00200,1,2,60,2,0,2,2,2,N,1,0,2,72000.0,8,501,53.84615384615385
137,37,1,10,1,2,2,N,7,0,1,10,4,0,2,1,N,5,188,17-03531,2,2,64,2,10,2,2,2,N,1,0,9,15000.0,3,239,46.15384615384615
138,26,2,10,2,2,2,N,8,0,1,13,6,0,2,2,110000.0,4,152,17-03531,2,2,27,2,10,2,2,2,N,1,1,2,6400.0,2,36,61.53846153846154
139,72,2,7,2,2,2,N,7,0,1,14,1,0,5,1,0.0,8,501,28-01100,2,1,47,2,7,2,2,2,N,1,0,6,70000.0,8,219,69.23076923076923
140,64,2,10,2,2,2,N,5,0,1,12,1,2,4,1,60000.0,2,501,32-00405,1,2,55,2,9,2,1,1,N,1,0,3,136660.0,9,501,38.46153846153847
141,44,2,7,2,2,2,N,4,0,1,10,6,1,6,2,426000.0,6,443,28-01100,2,1,43,2,7,2,1,1,N,1,0,N,9420.0,3,71,38.46153846153847
142,17,2,7,2,2,2,N,4,0,1,15,6,0,N,1,30000.0,2,99,38-00100,1,1,24,2,0,2,2,2,N,1,0,3,10000.0,2,344,61.53846153846154
143,36,2,10,2,2,2,N,10,0,1,16,1,3,5,2,8900.0,9,501,51-01301,1,1,58,2,10,2,2,2,N,1,0,2,220000.0,9,501,69.23076923076923
144,80,2,10,2,2,2,N,7,0,1,N,1,0,2,2,N,0,200,51-51255,9,2,23,2,10,2,2,2,N,1,2,4,0.0,0,97,61.53846153846154
145,59,2,10,2,2,2,N,9,0,1,10,4,0,N,1,N,9,501,51-01301,1,2,71,2,10,2,2,2,N,1,0,N,96600.0,8,501,76.92307692307693
146,0,2,11,2,N,N,N,N,0,1,N,N,1,3,2,5000.0,N,501,17-03529,9,2,2,2,11,2,N,N,N,1,1,2,N,N,138,69.23076923076923
147,36,2,7,2,2,2,N,9,0,1,8,6,0,3,1,N,9,501,29-01901,2,1,36,2,8,2,2,2,N,1,0,2,19000.0,4,111,61.53846153846154
148,32,2,7,2,2,2,N,6,0,1,10,6,0,N,2,60000.0,3,160,29-01901,2,2,48,2,8,2,2,2,N,1,0,2,26000.0,5,291,53.84615384615385
149,51,2,7,2,2,2,N,10,0,1,11,2,0,3,1,11300.0,5,344,06-08507,6,2,48,2,7,2,2,2,N,1,0,2,133000.0,9,501,61.53846153846154
150,22,2,10,2,2,2,N,9,0,1,10,6,0,N,2,0.0,1,37,51-01301,9,2,36,2,10,2,2,2,N,1,0,N,98000.0,8,501,69.23076923076923
151,29,2,10,2,2,2,N,10,0,1,4,6,0,N,1,20400.0,1,242,51-01301,1,1,35,2,10,2,2,2,N,1,0,N,140000.0,9,501,69.23076923076923
152,61,2,7,2,2,2,N,7,0,1,N,4,0,N,2,16400.0,1,382,08-00803,1,1,79,2,7,2,2,2,N,1,0,N,15700.0,3,130,69.23076923076923
153,48,2,10,2,2,2,N,5,1,1,3,1,4,6,1,0.0,6,351,32-00405,8,1,35,2,9,2,2,2,N,1,4,6,70000.0,8,205,61.53846153846154
154,1,2,10,2,N,N,N,N,4,1,N,N,3,5,2,120000.0,N,286,32-00405,1,1,1,2,9,2,N,N,N,1,2,4,N,N,115,61.53846153846154
155,58,2,7,2,2,2,N,12,0,1,12,1,3,5,1,75000.0,9,501,28-01100,1,1,44,2,7,2,2,2,N,1,2,4,69350.0,8,268,53.84615384615385
