,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
26,43,2,6,2,2,2,N,5,0,1,N,1,0,2,1,130000.0,2,501,25-01000,6,2,78,2,6,2,2,2,N,1,0,2,16800.0,3,501,76.92307692307693
27,29,2,6,2,2,2,N,10,0,1,N,6,0,N,2,0.0,0,131,25-01000,1,2,87,2,6,2,2,2,N,1,0,N,119000.0,8,501,69.23076923076923
28,43,2,7,2,2,2,N,10,0,1,10,6,0,N,2,0.0,6,501,25-02800,1,1,39,2,7,2,2,2,N,1,0,N,-4600.0,0,0,69.23076923076923
29,30,2,6,2,2,2,N,10,0,1,3,1,0,2,1,50000.0,9,501,25-01000,1,1,36,2,6,2,2,2,N,1,0,2,122000.0,8,501,76.92307692307693
30,7,2,6,2,2,2,N,3,0,1,N,N,3,5,2,25000.0,N,501,25-00703,9,1,13,2,6,2,2,2,N,1,3,4,N,N,105,69.23076923076923
31,72,2,7,2,2,2,N,9,0,1,6,6,0,N,2,7990.0,8,501,25-02800,1,1,35,2,7,2,2,2,N,1,1,2,85000.0,8,501,69.23076923076923
32,62,1,7,2,2,2,N,8,0,1,10,1,2,4,2,36660.0,9,174,25-00503,1,2,57,2,7,2,2,2,N,1,0,2,35000.0,5,501,46.15384615384615
33,71,2,7,2,2,2,N,8,0,1,4,1,0,2,1,12000.0,7,421,25-00503,1,1,67,2,7,2,2,2,N,1,0,3,124000.0,9,501,61.53846153846154
34,15,2,7,2,2,2,N,9,0,1,N,6,3,5,1,84000.0,0,478,25-02800,6,2,20,2,7,2,2,2,N,1,0,3,0.0,0,61,61.53846153846154
35,43,2,6,2,2,2,N,8,0,1,4,1,0,2,1,12100.0,5,500,25-00703,1,2,66,2,6,2,2,2,N,1,0,2,40200.0,5,501,76.92307692307693
36,46,2,6,2,2,2,N,8,0,1,N,1,0,2,2,106000.0,3,117,25-01000,1,1,87,2,6,2,1,2,N,1,0,2,14400.0,3,230,69.23076923076923
37,18,2,6,2,2,2,N,7,0,3,13,6,N,N,0,130000.0,6,N,25-00703,1,2,19,2,6,2,2,1,N,3,N,N,6020.0,1,N,69.23076923076923
38,68,2,7,2,1,1,N,9,0,1,6,4,0,N,1,0.0,6,N,25-02800,1,2,47,2,7,2,2,2,N,1,0,N,95000.0,8,501,53.84615384615385
39,52,2,7,1,2,2,N,9,0,1,6,1,2,4,1,120000.0,3,501,25-00503,6,2,39,2,7,2,2,2,N,1,2,4,50000.0,6,464,61.53846153846154
40,7,2,6,2,2,2,N,7,0,1,13,4,0,N,2,77200.0,7,501,25-00703,1,2,35,2,6,2,2,2,N,1,3,4,4000.0,1,15,53.84615384615385
41,56,2,5,2,1,2,N,6,0,1,10,1,1,3,1,260000.0,7,501,25-01300,1,1,43,2,5,2,2,2,N,1,1,4,85000.0,8,501,61.53846153846154
42,56,2,7,2,2,2,N,8,0,1,13,1,0,2,1,0.0,8,501,25-02800,1,2,54,2,7,2,2,1,N,1,2,5,28000.0,4,501,53.84615384615385
43,3,2,7,2,2,2,N,5,0,1,N,4,2,4,1,53500.0,1,501,25-00503,1,1,82,2,7,2,1,2,N,1,0,3,43000.0,5,501,53.84615384615385
44,45,2,6,2,2,2,N,11,0,1,15,1,0,4,1,119000.0,7,185,25-00703,1,2,49,2,6,2,2,2,N,1,0,2,235000.0,9,501,61.53846153846154
45,10,2,6,2,N,N,N,N,0,1,N,N,2,4,1,38000.0,N,204,25-01000,6,1,1,2,6,2,N,N,N,1,4,6,N,N,297,61.53846153846154
46,36,2,7,2,2,2,N,5,0,1,4,1,0,2,2,22660.0,6,365,25-00503,1,1,55,2,7,2,2,2,N,1,0,3,48000.0,6,443,69.23076923076923
47,83,2,6,2,2,2,N,8,0,1,10,4,0,N,1,58600.0,5,501,25-00703,1,1,58,2,6,2,2,2,N,1,0,N,491000.0,9,501,76.92307692307693
48,55,2,7,2,2,2,N,9,0,1,N,6,0,4,1,N,6,501,25-02800,1,1,70,2,7,2,2,2,N,1,0,2,25500.0,4,501,69.23076923076923
49,63,2,6,2,2,2,N,8,0,1,6,6,0,2,1,642300.0,3,N,25-01000,1,2,25,2,6,2,2,2,N,1,0,5,5000.0,1,501,61.53846153846154
50,46,2,7,2,2,2,N,9,0,1,12,3,0,N,1,12000.0,8,224,25-00503,1,2,65,2,7,2,2,2,N,1,0,N,28500.0,4,236,69.23076923076923
51,63,2,7,2,2,2,N,5,0,1,10,4,0,N,1,N,6,95,25-00503,1,2,67,2,7,2,2,2,N,1,0,N,12000.0,2,99,69.23076923076923
52,76,2,7,2,2,2,N,10,0,1,9,4,0,N,1,151200.0,8,501,25-02800,1,1,47,2,7,2,2,2,N,1,0,N,200000.0,9,501,76.92307692307693
53,16,2,6,2,2,2,N,4,0,1,N,6,5,5,1,N,0,323,25-01000,2,1,18,2,6,2,2,2,N,1,2,5,0.0,0,501,69.23076923076923
54,75,2,7,2,2,2,N,7,0,1,8,4,N,4,2,78400.0,9,501,25-02800,1,1,68,2,7,2,2,2,N,1,0,N,94400.0,8,501,61.53846153846154
55,40,2,6,2,2,2,N,5,0,1,10,1,2,4,2,39400.0,0,411,25-00703,1,2,61,2,6,2,2,2,N,1,0,2,70000.0,7,501,53.84615384615385
56,46,2,7,2,2,1,N,10,0,1,N,3,0,N,1,106000.0,9,389,25-00503,1,1,73,2,7,2,2,1,N,1,0,2,110000.0,8,501,61.53846153846154
57,36,2,6,2,2,2,N,8,0,1,3,1,0,2,1,41500.0,6,358,25-00703,1,1,64,2,6,2,2,2,N,1,0,3,58000.0,6,501,69.23076923076923
58,61,2,6,2,2,2,N,5,0,1,6,1,0,3,2,279000.0,8,501,25-00703,1,1,56,2,6,2,2,2,N,1,0,2,25900.0,4,251,61.53846153846154
59,80,1,5,2,2,2,N,10,0,1,4,1,0,2,2,N,7,501,25-01300,6,1,40,2,5,2,2,2,N,1,2,4,70000.0,7,273,53.84615384615385
60,71,2,7,2,2,2,N,7,0,1,N,1,0,2,2,50000.0,5,121,25-02800,1,1,84,2,7,2,2,2,N,1,0,2,11500.0,2,202,69.23076923076923
61,75,2,7,2,2,2,N,9,0,1,14,4,0,N,1,78400.0,7,501,25-00503,1,2,53,2,7,2,2,2,N,1,0,2,44000.0,5,356,61.53846153846154
62,21,2,6,2,2,2,N,4,0,3,N,6,N,N,0,N,0,0,25-00703,1,1,55,2,6,2,1,1,N,3,N,N,10100.0,2,76,53.84615384615385
63,48,2,7,2,1,2,N,5,0,1,3,1,0,2,2,50000.0,4,501,25-02800,1,1,39,2,7,2,2,2,N,1,0,2,75000.0,7,501,69.23076923076923
64,48,2,7,2,2,2,N,9,0,1,4,1,1,2,2,106000.0,6,501,25-02800,1,1,25,2,7,2,2,2,N,1,0,2,85020.0,8,501,69.23076923076923
65,37,2,6,2,2,2,N,10,0,1,9,6,0,2,1,9600.0,6,501,25-00503,1,2,26,2,7,2,2,2,N,1,0,6,60000.0,6,501,69.23076923076923
66,55,2,6,2,2,2,N,10,0,1,8,6,0,N,2,714500.0,8,501,25-01000,1,2,47,2,6,2,2,2,N,1,0,N,75000.0,7,501,76.92307692307693
67,68,2,6,2,1,2,N,10,0,1,13,6,0,N,1,29100.0,7,406,25-01000,1,2,46,2,6,2,2,2,N,1,1,2,112000.0,8,501,46.15384615384615
68,71,2,7,2,2,2,N,9,0,1,16,1,0,2,1,148000.0,7,501,25-00503,1,2,33,2,7,2,2,2,N,1,2,4,30000.0,4,501,61.53846153846154
69,66,2,7,2,2,2,N,9,0,1,4,4,0,N,2,130010.0,9,501,25-00503,1,2,59,2,7,2,2,2,N,1,0,N,88000.0,8,501,76.92307692307693
70,43,2,7,1,2,2,N,9,0,1,9,1,2,4,1,29100.0,9,501,25-02800,6,1,39,2,7,2,2,2,N,1,2,5,100000.0,8,501,61.53846153846154
71,64,2,7,2,2,2,N,10,0,1,14,1,0,2,1,10500.0,6,137,25-02800,1,2,56,2,7,2,2,2,N,1,0,2,76000.0,7,501,69.23076923076923
72,41,2,7,2,2,2,N,12,0,1,11,1,2,4,1,40900.0,6,476,25-00503,1,2,48,2,7,2,2,2,N,1,3,5,20000.0,3,501,53.84615384615385
73,50,2,6,2,2,2,N,5,0,1,14,1,0,2,1,81800.0,4,133,25-00703,1,2,60,2,6,2,2,2,N,1,0,2,20000.0,3,501,69.23076923076923
74,48,1,6,2,1,1,N,6,0,1,N,1,0,2,2,10500.0,3,391,25-00703,1,1,65,2,6,2,2,2,N,1,0,3,18500.0,3,213,46.15384615384615
75,26,2,7,2,2,2,N,7,0,1,15,6,0,2,2,32530.0,1,442,25-00503,1,2,24,2,7,2,2,1,N,1,0,3,4800.0,1,501,61.53846153846154
76,77,2,7,2,2,2,N,10,0,1,8,6,0,N,2,146000.0,8,501,25-00503,1,1,23,2,7,2,2,2,N,1,0,N,85000.0,8,501,84.61538461538461
77,27,2,5,2,2,2,N,7,0,1,15,1,0,2,1,50.0,2,N,25-01300,1,2,57,2,5,2,2,2,N,1,0,4,0.0,0,501,61.53846153846154
78,17,2,7,2,2,2,N,5,0,1,N,6,2,3,2,N,0,236,25-02800,1,2,60,2,7,2,2,2,N,1,0,N,8520.0,2,64,53.84615384615385
79,61,2,7,2,2,2,N,11,0,1,6,1,0,7,1,0.0,3,344,25-02800,1,2,54,2,7,2,2,2,N,1,1,3,6000.0,1,501,53.84615384615385
80,49,2,6,2,1,2,N,4,0,1,14,1,1,4,1,0.0,3,501,25-01000,1,2,60,2,6,2,2,2,N,1,0,5,58000.0,6,501,53.84615384615385
81,27,2,7,2,2,2,N,9,0,1,N,6,0,N,2,N,0,501,25-02800,1,2,53,2,7,2,2,1,N,1,0,N,6300.0,1,47,61.53846153846154
82,28,2,7,2,1,2,N,7,0,1,7,1,0,3,1,N,2,501,25-02800,1,2,55,2,7,2,2,2,N,1,0,4,10000.0,2,501,69.23076923076923
83,29,2,5,2,2,2,N,11,0,1,10,6,0,2,1,80000.0,9,186,25-01300,1,2,52,2,5,2,2,2,N,1,0,4,50000.0,6,236,61.53846153846154
84,17,2,7,1,2,2,N,4,0,1,11,6,2,4,1,N,1,501,25-00503,6,1,17,2,7,2,2,2,N,1,2,4,500.0,1,501,84.61538461538461
85,57,2,6,2,2,2,N,9,0,1,11,6,0,N,1,0.0,6,501,25-01000,1,1,35,2,6,2,2,2,N,1,0,N,43000.0,5,324,69.23076923076923
86,71,2,6,2,2,2,N,7,0,1,15,1,1,3,2,19070.0,2,501,25-00703,1,2,56,2,6,2,2,2,N,1,0,3,18700.0,3,213,61.53846153846154
87,45,2,7,2,2,2,N,4,0,1,4,6,1,3,1,N,9,271,25-02800,1,1,43,2,7,2,2,2,N,1,0,2,50000.0,6,391,53.84615384615385
88,51,2,6,2,2,2,N,5,0,1,11,4,0,2,1,60000.0,1,501,25-00703,1,2,62,2,6,2,2,2,N,1,0,5,24900.0,4,189,61.53846153846154
89,62,2,5,2,2,2,N,10,0,1,11,1,0,2,2,113000.0,7,501,25-01300,1,2,48,2,5,2,2,2,N,1,0,3,250000.0,9,501,69.23076923076923
90,12,1,7,2,2,2,N,4,0,1,N,1,1,3,1,81800.0,0,501,25-00503,6,2,71,2,7,2,2,2,N,1,0,5,6200.0,1,454,46.15384615384615
91,15,2,6,2,2,2,N,4,0,1,4,6,1,3,1,N,1,501,25-00703,1,1,16,2,6,2,2,2,N,1,1,2,2500.0,1,271,69.23076923076923
92,73,2,7,2,2,2,N,9,0,1,15,4,0,2,1,151200.0,7,501,25-00503,1,2,49,2,7,2,2,2,N,1,0,N,53400.0,6,408,61.53846153846154
93,33,2,7,2,2,2,N,5,0,1,7,1,0,3,1,7680.0,7,501,25-02800,1,2,51,2,7,2,2,2,N,1,0,2,65000.0,7,501,76.92307692307693
94,67,1,7,2,2,2,N,9,0,1,N,1,0,2,1,118300.0,0,456,25-02800,6,2,49,2,7,2,2,2,N,1,1,3,12000.0,2,501,46.15384615384615
95,88,2,6,2,1,2,N,5,0,1,4,4,0,2,1,232000.0,5,501,25-00703,1,2,61,2,6,2,2,2,N,1,0,N,35000.0,5,267,61.53846153846154
96,82,2,6,2,2,1,N,6,0,2,N,2,N,N,0,9300.0,2,101,25-00703,1,2,57,2,6,2,1,2,N,2,N,N,17200.0,3,N,53.84615384615385
97,83,2,6,2,2,2,N,5,0,1,10,4,0,N,1,146000.0,3,501,25-00703,1,1,56,2,6,2,2,2,N,1,0,2,65000.0,7,492,61.53846153846154
98,50,2,5,2,2,2,N,7,0,1,N,2,0,N,1,45000.0,5,501,25-01300,1,2,69,2,5,2,1,2,N,1,0,N,13700.0,2,113,61.53846153846154
99,76,2,6,2,2,2,N,9,0,1,12,3,0,N,1,45000.0,9,55,25-01000,1,2,63,2,6,2,2,2,N,1,0,N,12000.0,2,90,69.23076923076923
100,56,2,7,2,2,2,N,5,0,1,16,1,0,2,1,27540.0,6,501,25-02800,1,2,53,2,7,2,2,2,N,1,0,2,55000.0,6,325,76.92307692307693
101,50,2,7,2,2,2,N,9,0,1,12,1,0,2,2,68600.0,3,178,25-02800,1,2,38,2,7,2,2,2,N,1,0,2,15000.0,3,501,76.92307692307693
102,61,2,7,2,2,2,N,5,0,1,16,1,0,4,1,0.0,6,501,25-02800,1,1,58,2,7,2,2,2,N,1,0,2,85000.0,8,501,69.23076923076923
103,30,2,6,2,2,2,N,9,0,1,8,6,0,N,1,170000.0,7,N,25-00703,1,1,22,2,6,2,2,2,N,1,0,4,5000.0,1,501,61.53846153846154
104,77,2,5,2,2,2,N,9,0,1,14,6,0,3,1,80000.0,0,501,25-01300,1,2,56,2,5,2,2,2,N,1,0,2,73000.0,7,429,61.53846153846154
105,61,2,7,2,2,1,N,8,0,1,6,4,0,N,2,N,3,501,25-02800,1,2,55,2,7,2,2,2,N,1,0,N,42000.0,5,320,61.53846153846154
106,44,2,6,2,2,2,N,5,0,1,7,1,2,4,1,57500.0,2,217,25-01000,1,2,60,2,6,2,2,2,N,1,1,4,10000.0,2,300,69.23076923076923
107,55,2,7,2,2,2,N,5,0,1,12,4,0,N,1,32200.0,3,501,25-00503,1,2,48,2,7,2,2,2,N,1,0,3,32500.0,4,501,69.23076923076923
108,18,2,6,2,2,2,N,5,0,1,15,4,1,2,1,95000.0,5,284,25-00703,1,2,54,2,6,2,2,2,N,1,0,N,56000.0,6,427,53.84615384615385
109,22,2,7,2,2,2,N,10,0,1,6,6,0,N,1,118300.0,8,501,25-00503,1,1,38,2,7,2,2,2,N,1,0,N,180000.0,9,501,76.92307692307693
110,1,2,5,2,2,2,N,2,0,1,N,N,4,6,2,22900.0,N,501,25-01300,6,1,7,2,5,2,2,2,N,1,2,4,N,N,501,69.23076923076923
111,16,2,7,2,2,2,N,9,0,1,4,6,1,3,1,10200.0,8,501,25-00503,1,2,29,2,7,2,2,2,N,1,0,N,100000.0,8,501,69.23076923076923
112,15,2,7,2,2,2,N,7,0,1,14,6,0,N,1,25000.0,1,178,25-00503,1,2,19,2,7,2,2,2,N,1,0,3,5600.0,1,337,69.23076923076923
113,52,2,7,2,2,2,N,9,0,1,N,4,1,2,2,50000.0,2,475,25-02800,1,2,72,2,7,2,2,2,N,1,0,N,23200.0,3,190,53.84615384615385
114,53,2,7,2,2,2,N,12,0,1,16,1,1,3,1,50000.0,7,501,25-00503,6,1,57,2,7,2,2,2,N,1,0,2,156030.0,9,501,61.53846153846154
115,14,2,5,2,2,2,N,4,0,1,N,N,3,4,1,22660.0,7,501,25-01300,1,2,14,2,5,2,2,2,N,1,2,5,N,N,N,61.53846153846154
116,52,2,6,2,1,1,N,6,0,1,N,4,0,N,1,51600.0,2,102,25-00703,1,2,73,1,6,2,2,1,N,1,0,3,33600.0,4,501,46.15384615384615
117,50,2,6,2,2,2,N,4,0,1,14,6,0,2,1,51300.0,4,501,25-01000,1,2,17,2,6,2,2,2,N,1,1,3,790.0,1,501,61.53846153846154
118,79,2,6,2,2,2,N,8,0,1,N,4,0,N,1,36660.0,3,501,25-01000,1,1,70,2,6,2,2,2,N,1,0,N,80000.0,7,501,76.92307692307693
119,60,2,5,2,2,2,N,5,0,1,6,4,0,N,1,100000.0,3,59,25-01300,1,2,62,2,5,2,2,1,N,1,0,2,18100.0,3,273,61.53846153846154
120,36,2,6,2,2,2,N,12,0,1,10,1,2,4,1,54700.0,9,105,25-01000,1,1,52,2,6,2,2,2,N,1,0,2,192000.0,9,501,61.53846153846154
121,33,2,6,2,2,2,N,4,0,1,7,1,2,4,1,10500.0,0,501,25-00703,1,1,21,2,6,2,2,2,N,1,0,5,16000.0,3,174,53.84615384615385
122,71,2,6,2,2,2,N,11,0,1,6,1,0,4,1,N,6,N,25-00703,1,1,70,2,6,2,2,2,N,1,0,2,120500.0,8,501,61.53846153846154
123,40,2,7,2,2,2,N,7,0,1,8,1,1,4,1,22900.0,8,93,25-00503,1,2,61,2,7,2,2,2,N,1,0,2,83000.0,7,501,53.84615384615385
124,24,2,6,2,2,2,N,7,0,1,14,6,0,2,2,33000.0,4,501,25-01000,1,2,29,2,6,2,2,2,N,1,0,N,14100.0,3,107,61.53846153846154
125,56,2,6,2,2,2,N,9,0,1,4,4,0,N,2,19170.0,9,102,25-00703,1,1,42,2,6,2,2,2,N,1,1,2,0.0,0,0,53.84615384615385
126,71,2,5,2,2,2,N,10,0,1,N,3,0,N,2,N,3,501,25-01300,1,2,80,2,5,1,2,1,N,1,0,N,55300.0,6,458,53.84615384615385
127,30,2,6,2,2,2,N,9,0,1,9,4,0,N,2,174600.0,7,501,25-00703,1,1,51,2,6,2,2,2,N,1,0,N,78000.0,7,501,84.61538461538461
128,46,2,7,2,2,2,N,6,0,1,N,1,3,5,1,77200.0,0,501,25-00503,1,1,73,1,7,2,2,2,N,1,0,2,45700.0,5,412,46.15384615384615
129,53,2,5,2,2,2,N,11,0,1,16,1,1,3,1,77200.0,6,501,25-01300,1,2,41,2,5,2,2,2,N,1,2,4,92000.0,8,501,61.53846153846154
130,55,2,7,2,1,1,N,7,0,1,4,6,0,N,1,137000.0,9,55,25-00503,6,2,33,2,7,2,2,2,N,1,0,2,20000.0,3,162,46.15384615384615
131,53,2,6,2,2,2,N,7,0,1,3,4,0,N,1,19500.0,7,349,25-00703,1,2,74,2,6,2,2,2,N,1,0,N,37300.0,5,308,69.23076923076923
132,19,2,7,2,2,2,N,5,0,2,14,6,N,N,0,10200.0,1,425,25-00503,1,1,18,2,7,2,2,2,N,3,N,N,5000.0,1,N,69.23076923076923
133,66,2,7,2,2,2,N,9,0,1,6,1,0,2,2,N,6,344,25-00503,6,2,40,2,7,2,2,2,N,1,2,4,24000.0,4,186,53.84615384615385
134,29,2,7,2,2,2,N,5,0,1,N,6,0,2,2,29300.0,1,501,25-02800,1,1,46,2,7,2,2,1,N,1,0,N,0.0,0,0,53.84615384615385
135,25,2,6,2,2,2,N,9,0,1,9,6,0,3,1,34000.0,0,501,25-01000,1,2,47,2,6,2,2,2,N,1,0,N,78000.0,7,501,69.23076923076923
136,62,2,5,2,2,2,N,10,0,1,7,1,0,2,1,189500.0,7,475,25-01300,1,2,58,2,5,2,2,2,N,1,1,4,465000.0,9,501,53.84615384615385
137,48,2,7,2,2,2,N,7,0,1,6,6,0,N,1,N,3,501,25-00503,6,2,24,2,7,2,2,2,N,1,0,2,72000.0,7,501,69.23076923076923
138,65,2,6,2,2,2,N,9,0,1,16,6,0,N,1,150090.0,7,501,25-00703,1,2,29,2,6,2,2,2,N,1,0,N,91000.0,8,501,76.92307692307693
139,48,2,7,2,2,2,N,11,0,1,12,1,0,3,2,10000.0,2,501,25-02800,1,2,34,2,7,2,2,2,N,1,1,3,140000.0,9,501,69.23076923076923
140,23,2,7,1,2,2,N,9,0,1,N,6,0,N,2,25000.0,0,347,25-00503,6,2,23,2,7,2,2,2,N,1,0,N,0.0,0,0,76.92307692307693
141,45,2,7,2,2,2,N,10,0,1,10,6,2,4,1,156020.0,8,7,25-00503,1,1,46,2,7,2,2,2,N,1,0,N,276200.0,9,501,53.84615384615385
142,21,2,7,2,2,1,N,7,0,2,N,6,N,N,0,62500.0,0,501,25-00503,9,2,19,2,7,2,2,2,N,3,N,N,0.0,0,N,61.53846153846154
143,50,2,7,2,2,2,N,7,0,1,10,1,1,2,2,321000.0,5,501,25-00503,1,1,33,2,7,2,2,2,N,1,0,2,71000.0,7,501,69.23076923076923
144,84,2,7,2,1,2,N,5,0,1,3,4,0,2,1,83000.0,8,N,25-02800,1,1,65,2,7,2,2,2,N,1,0,N,72000.0,7,501,53.84615384615385
145,38,2,7,2,1,2,N,8,0,1,15,1,2,4,1,98100.0,5,493,25-02800,1,1,67,2,7,2,1,2,N,1,0,2,39200.0,5,307,61.53846153846154
146,19,2,7,2,2,2,N,5,0,1,9,6,0,2,1,60000.0,1,284,25-02800,1,1,26,2,7,2,2,2,N,1,0,6,53000.0,6,501,61.53846153846154
147,74,2,5,2,2,1,N,5,0,1,N,3,0,2,1,43000.0,3,212,25-01300,1,1,86,1,5,2,2,2,N,1,0,3,13000.0,2,501,46.15384615384615
148,86,2,6,2,2,2,N,9,0,1,4,2,0,2,1,50000.0,7,384,25-00703,1,2,22,2,6,2,2,2,N,1,0,4,36000.0,5,501,61.53846153846154
149,39,2,7,2,2,2,N,8,0,1,12,1,1,3,1,627000.0,4,501,25-00503,1,2,58,2,7,2,2,2,N,1,0,2,26000.0,4,501,69.23076923076923
150,2,2,6,2,2,2,N,7,0,1,12,6,0,4,2,90000.0,5,501,25-00703,1,2,19,2,6,2,2,2,N,1,1,3,7600.0,2,501,61.53846153846154
151,70,2,7,2,2,2,N,5,0,1,6,4,0,2,2,N,5,501,25-02800,1,1,60,2,7,2,2,2,N,1,0,2,25000.0,4,484,69.23076923076923
152,10,2,6,2,2,2,N,2,0,1,N,N,0,N,2,N,N,N,25-00703,6,1,4,2,6,2,N,N,N,1,4,5,N,N,8,53.84615384615385
153,32,2,6,2,2,2,N,9,0,1,14,1,0,2,2,70000.0,4,497,25-00703,1,2,43,2,6,2,2,2,N,1,3,5,29600.0,4,143,61.53846153846154
154,62,2,7,2,2,2,N,8,0,1,10,6,0,N,2,360.0,4,501,25-02800,1,1,57,2,7,2,2,2,N,1,0,N,35000.0,5,267,69.23076923076923
155,27,2,5,2,2,2,N,9,0,1,N,6,0,N,2,3100.0,2,349,25-01300,1,1,22,2,5,2,2,2,N,1,0,2,0.0,0,0,61.53846153846154
