,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
87,59,2,N,8,1,3,2,8,3,2,82,2,N,1,7,60.0
88,27,2,N,7,3,2,0,1,9,2,24,2,N,3,1,80.0
89,14,2,N,4,1,N,2,N,9,2,14,2,N,1,N,100.0
90,39,2,N,11,1,6,2,5,9,1,30,2,N,1,6,60.0
91,60,2,N,3,2,5,0,0,1,2,54,2,N,3,1,40.0
92,77,2,N,11,1,2,1,3,2,2,37,2,N,1,6,60.0
93,86,2,N,11,1,2,1,6,6,1,31,2,N,1,8,60.0
94,67,2,N,10,1,3,2,7,9,2,80,2,N,1,4,60.0
95,59,2,N,4,2,2,0,0,8,2,23,2,N,3,3,40.0
96,56,2,N,10,1,2,1,1,3,1,38,2,N,1,8,60.0
97,45,1,N,12,1,4,2,8,8,1,52,2,N,1,3,40.0
98,61,2,N,11,1,6,1,9,9,1,69,2,N,1,7,60.0
99,39,2,N,3,3,6,0,0,3,1,15,2,N,2,0,60.0
