,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
61,53,4,5,N,7,2,7,473,36-03710,9,1,54,0,N,3,98,0.0
62,34,4,1,4,3,2,5,71,36-04010,1,1,28,0,2,3,265,0.0
63,0,3,6,0,8,1,9,494,36-04010,2,2,76,0,3,6,365,20.0
64,50,4,N,2,6,2,5,147,06-08507,1,1,4,2,4,N,501,20.0
65,23,0,3,2,11,0,0,413,36-03710,2,2,95,N,N,0,N,20.0
66,48,2,1,1,4,2,5,390,32-00405,2,1,27,3,5,1,3,0.0
67,74,0,6,1,2,1,2,381,24-01004,3,1,30,0,3,1,501,0.0
68,7,0,1,6,8,2,N,116,36-04010,8,2,71,0,2,6,455,0.0
69,25,0,4,N,3,2,1,53,28-01100,9,2,46,0,N,3,96,0.0
70,73,1,2,4,N,1,N,350,29-01901,1,1,40,0,N,8,493,20.0
71,43,1,1,6,2,1,4,483,13-04600,8,2,57,0,3,0,261,0.0
72,39,0,4,7,11,1,3,335,38-00100,6,2,39,0,N,6,323,20.0
73,12,0,6,0,5,2,5,46,17-03531,9,1,28,0,N,5,234,40.0
74,3,0,6,1,5,2,8,273,01-01301,1,2,72,0,N,3,88,0.0
75,14,3,1,0,5,2,4,483,06-07502,1,2,45,1,3,0,501,0.0
76,74,0,6,N,10,1,N,341,36-03710,1,1,24,0,2,7,501,0.0
77,88,1,1,3,8,2,4,224,40-00200,1,1,31,4,6,5,76,0.0
78,80,0,N,9,11,1,4,358,19-01700,3,1,5,1,3,N,501,0.0
79,1,3,4,3,2,2,2,243,51-51255,2,2,40,0,N,6,413,0.0
80,16,1,6,7,4,0,8,332,06-08507,1,1,56,N,N,0,N,0.0
81,44,0,4,7,8,1,3,373,26-02702,6,1,50,0,N,2,83,0.0
82,84,3,6,0,4,1,4,278,32-00405,1,2,46,0,N,5,219,20.0
83,19,0,1,0,3,1,3,118,17-03531,1,2,64,0,2,0,424,20.0
84,75,2,4,7,9,1,0,14,36-03710,1,2,62,0,4,2,37,0.0
85,39,2,1,5,6,1,0,465,51-01301,1,2,61,0,2,3,501,0.0
86,17,1,N,N,9,2,6,474,51-51255,8,1,4,0,N,N,N,0.0
87,34,2,1,N,12,1,N,89,36-03710,2,1,74,0,4,8,316,0.0
88,14,4,2,2,8,2,N,490,51-01301,8,1,38,0,N,6,427,0.0
89,47,4,3,0,11,2,0,205,36-04010,8,1,72,2,5,0,179,20.0
90,52,4,3,N,4,1,2,364,32-00405,2,2,70,0,2,1,195,0.0
91,26,4,4,5,5,2,N,56,51-51255,8,2,41,1,2,3,101,0.0
92,6,0,6,9,4,0,1,331,17-03529,9,1,20,N,N,0,N,0.0
93,65,0,5,4,4,0,5,111,28-01100,1,2,75,N,N,5,N,20.0
94,74,4,6,9,5,2,0,489,08-00803,9,1,20,0,N,0,0,20.0
95,43,1,6,6,3,2,3,361,51-51255,1,1,53,0,N,7,456,0.0
96,81,0,5,1,3,2,9,479,40-00200,3,1,36,0,2,2,107,0.0
97,60,0,3,6,5,2,7,114,26-02702,2,2,81,0,N,2,87,0.0
98,42,1,1,7,8,2,0,218,32-00405,9,2,28,3,5,5,99,0.0
99,27,4,6,7,10,1,1,177,38-00100,8,2,38,1,2,4,166,0.0
100,23,1,5,2,6,1,0,287,30-00600,1,2,41,0,3,6,475,0.0
101,48,0,N,4,7,2,4,157,28-01100,1,1,1,1,3,N,220,0.0
102,27,1,1,0,7,2,4,141,51-01301,1,1,42,1,3,9,501,0.0
103,56,0,2,3,11,0,1,380,13-04600,9,1,70,N,N,5,225,0.0
104,50,2,6,9,3,1,N,450,26-02702,1,2,57,0,N,1,44,0.0
105,71,0,N,3,11,1,N,322,40-00200,2,1,9,0,4,N,72,20.0
106,84,1,6,5,4,1,8,340,38-00100,8,1,15,4,6,0,501,0.0
107,52,3,4,0,2,1,2,46,32-00405,1,1,40,0,N,6,302,20.0
108,43,0,2,7,4,1,6,300,38-00100,9,1,46,0,N,9,501,0.0
109,68,3,4,4,2,2,0,487,51-51255,1,2,29,0,N,6,380,0.0
110,9,3,4,2,12,2,7,248,51-01301,1,2,67,0,N,7,501,20.0
111,90,0,5,7,2,0,6,80,24-01004,1,2,29,N,N,1,34,0.0
112,44,2,6,6,11,1,4,363,51-51255,1,1,56,0,N,9,501,0.0
113,8,0,3,1,10,2,5,64,26-02702,1,1,76,0,N,5,285,20.0
114,7,0,5,5,5,1,9,8,51-01301,6,1,38,0,3,3,501,0.0
115,17,3,3,6,7,1,N,458,51-01301,1,2,90,0,N,7,501,0.0
116,57,0,4,3,7,1,2,218,51-01301,6,1,44,1,2,6,316,0.0
117,82,1,5,N,11,2,N,214,28-01100,1,1,32,0,N,6,227,0.0
118,72,0,3,3,12,1,8,63,08-00803,6,2,83,0,N,3,189,0.0
119,12,1,1,6,9,2,5,220,17-03529,1,2,74,0,2,2,204,0.0
120,23,0,4,5,11,1,5,37,29-01901,6,1,81,0,N,9,501,0.0
121,17,0,N,9,9,0,5,351,38-00100,1,2,13,N,N,N,N,0.0
122,63,0,N,3,5,0,8,467,36-03710,1,1,11,N,N,N,N,0.0
123,43,0,2,4,7,1,1,49,06-07502,6,2,51,1,2,7,392,0.0
124,18,0,2,3,2,1,6,299,01-01301,1,1,81,0,3,4,139,0.0
125,14,1,6,0,10,2,3,98,38-00100,8,2,24,3,6,5,222,0.0
126,18,2,6,N,N,1,0,218,36-03710,2,2,58,0,N,6,381,20.0
127,27,2,6,6,6,2,7,448,36-04010,2,1,30,2,3,3,111,0.0
128,26,2,6,1,9,1,3,314,36-03710,8,1,27,0,3,6,501,0.0
129,91,0,4,5,2,2,9,450,17-03531,1,2,63,0,N,8,501,0.0
130,39,0,N,2,5,1,3,310,40-00200,5,2,1,1,3,N,501,0.0
131,51,0,5,1,3,1,N,120,06-08507,9,2,57,0,2,9,501,0.0
132,37,0,6,2,N,1,0,333,30-00600,7,2,50,0,N,3,137,20.0
133,87,4,1,4,9,2,2,449,32-00405,8,2,81,0,2,2,64,20.0
134,82,4,4,4,12,2,2,76,08-00803,8,2,36,1,2,4,155,0.0
135,23,4,4,4,7,1,0,237,08-00803,1,1,64,0,N,9,501,0.0
136,44,4,N,0,9,2,9,228,24-01004,5,2,2,1,2,N,149,0.0
137,3,0,2,5,3,2,1,325,17-03529,6,2,27,0,N,1,39,20.0
138,16,1,5,1,7,0,4,24,06-07502,8,1,30,N,N,0,N,0.0
139,76,1,4,9,7,2,0,90,01-01301,1,2,42,0,3,0,202,20.0
140,29,0,5,4,3,1,6,408,30-00600,3,2,52,0,7,4,123,0.0
141,71,3,6,0,11,1,8,222,51-51255,1,2,52,0,N,9,501,20.0
142,76,3,3,0,5,1,4,102,51-51255,1,2,72,0,N,7,501,20.0
143,57,0,1,3,4,1,3,199,01-01301,8,2,59,0,3,0,0,0.0
144,66,0,5,5,N,2,7,261,28-01100,1,2,33,1,2,5,114,0.0
145,25,2,N,7,11,2,2,406,51-51255,6,2,1,1,3,N,501,0.0
146,44,3,6,3,7,1,2,30,24-01004,8,1,16,1,3,1,501,0.0
147,62,4,1,1,9,1,3,485,51-01301,9,1,47,2,4,8,501,0.0
148,32,1,N,6,N,2,7,444,38-00100,3,2,11,1,5,N,122,0.0
149,29,0,6,6,2,1,9,143,38-00100,9,1,31,2,7,5,384,0.0
150,33,0,3,3,12,2,8,114,30-00600,3,1,26,0,5,1,263,0.0
151,25,0,3,1,9,2,1,60,08-00803,9,2,67,0,N,3,137,0.0
152,59,0,4,0,3,2,0,149,01-01301,1,1,62,0,N,6,303,20.0
153,57,1,6,4,9,2,8,339,38-00100,8,1,19,0,N,1,60,0.0
154,17,0,2,9,3,1,0,413,24-01004,2,2,39,1,11,0,501,20.0
155,63,0,6,0,3,0,N,118,06-08507,9,1,56,N,N,1,19,0.0
156,39,0,2,5,2,1,2,122,38-00100,2,1,42,0,N,8,494,0.0
157,25,0,5,3,7,2,7,293,24-01004,3,2,76,0,N,3,146,0.0
158,91,0,6,1,9,0,6,413,36-03710,6,2,53,N,N,0,N,0.0
159,17,1,N,1,4,1,3,28,08-00803,3,2,11,1,3,N,501,20.0
160,73,0,5,5,2,1,8,132,32-00405,2,2,59,0,N,1,35,0.0
161,77,1,6,N,6,2,2,359,32-00405,9,2,15,1,2,0,72,0.0
162,57,0,4,5,8,0,1,300,13-04600,9,1,36,N,N,0,N,0.0
163,66,4,6,6,3,2,4,10,06-08507,9,2,47,2,3,4,109,40.0
164,21,0,4,9,7,2,8,403,29-01901,9,2,65,0,N,4,156,0.0
165,49,3,3,3,6,1,5,203,32-00405,8,2,76,0,N,2,59,0.0
166,29,1,6,1,6,2,5,255,36-04010,1,1,33,0,N,9,501,0.0
167,75,4,6,6,3,2,7,167,06-08507,1,1,28,0,N,6,301,0.0
168,48,0,5,1,11,0,9,324,38-00100,1,2,41,N,N,2,N,0.0
169,19,0,2,0,2,0,4,11,40-00200,2,1,42,N,N,2,N,0.0
170,72,3,5,9,7,2,9,250,26-02702,2,2,29,3,4,1,11,0.0
171,17,0,4,9,8,1,3,480,17-03529,9,1,78,1,4,2,501,0.0
172,62,1,4,7,6,0,3,213,32-00405,1,1,44,N,N,2,53,0.0
173,57,0,N,3,7,1,7,216,36-04010,6,1,0,1,3,N,501,0.0
174,44,1,N,1,6,1,0,232,32-00405,9,1,3,0,7,N,197,0.0
175,33,3,1,3,2,1,1,33,32-00405,1,1,68,0,2,1,262,40.0
176,19,0,1,7,10,2,3,323,36-03710,1,1,41,0,2,7,501,0.0
177,78,0,2,N,6,2,4,418,26-02702,6,2,29,0,N,0,0,0.0
178,93,0,4,0,4,1,3,426,36-03710,2,2,65,0,3,6,501,20.0
179,24,0,4,7,N,1,8,198,32-00405,3,1,66,0,5,3,370,0.0
180,47,0,5,2,N,0,4,378,01-01301,1,1,56,N,N,1,11,20.0
181,66,0,6,1,3,2,9,482,06-08507,2,1,35,0,N,5,221,0.0
182,67,2,6,1,7,2,7,279,24-01004,1,2,24,0,N,4,227,0.0
183,34,0,4,4,8,2,1,47,51-51255,9,1,62,0,N,2,99,0.0
184,7,0,4,7,5,0,6,344,06-07502,1,1,68,N,N,1,25,0.0
185,92,0,6,N,8,1,0,324,32-00405,8,1,22,1,4,0,76,20.0
186,50,1,6,0,4,2,N,153,24-01004,1,2,30,0,N,5,349,20.0
187,16,1,4,2,6,2,2,72,17-03529,3,1,43,1,3,6,208,0.0
188,63,0,2,4,8,2,N,120,36-04010,6,1,57,0,3,1,501,0.0
189,52,0,6,7,8,2,7,129,36-04010,6,2,29,0,3,7,501,20.0
190,17,1,5,3,2,2,2,325,06-08507,8,2,47,0,N,4,168,0.0
191,56,0,6,7,3,2,2,215,01-01301,9,1,65,0,3,5,222,20.0
192,14,0,N,3,N,1,N,113,24-01004,8,1,10,2,4,N,501,20.0
193,1,0,6,4,10,2,0,484,01-01301,1,1,46,0,N,6,282,0.0
194,69,2,4,6,N,2,1,253,51-51255,1,1,55,0,N,9,501,20.0
195,26,1,N,N,5,1,N,216,51-01301,2,1,6,0,6,N,501,20.0
196,31,2,1,9,2,2,2,114,51-01301,1,1,42,2,4,7,282,0.0
197,79,0,4,9,5,2,7,276,06-07502,9,2,32,0,N,3,99,0.0
198,17,0,6,9,12,0,7,4,24-01004,1,2,74,N,N,3,164,0.0
199,60,2,1,1,N,2,9,116,24-01004,8,2,33,0,2,8,501,0.0
200,20,0,4,4,7,1,7,490,36-04010,9,1,66,0,2,4,206,0.0
201,76,0,4,7,7,1,6,345,08-00803,9,2,74,0,N,4,227,0.0
202,41,1,6,6,8,0,5,341,06-07502,8,2,39,N,N,1,3,0.0
203,0,0,4,3,7,0,5,138,19-01700,2,1,51,N,N,4,214,0.0
204,82,1,3,3,4,2,3,263,30-00600,8,1,63,0,N,9,501,0.0
205,86,1,3,5,9,2,1,190,30-00600,1,2,66,0,N,2,99,0.0
206,7,0,4,4,8,1,6,290,19-01700,2,2,64,0,N,8,501,0.0
207,89,1,N,7,12,2,0,89,51-51255,1,2,4,2,4,N,501,0.0
208,67,0,6,3,11,0,5,227,13-04600,9,2,19,N,N,1,N,0.0
209,84,0,5,4,6,0,9,4,32-00405,8,1,41,N,N,5,N,0.0
210,34,4,4,4,2,1,5,310,24-01004,2,1,50,0,2,7,501,20.0
211,21,2,6,N,5,0,2,243,13-04600,2,1,30,N,N,2,N,40.0
212,15,0,4,7,8,1,3,253,51-01301,2,2,42,1,2,6,260,0.0
213,40,4,4,6,6,0,6,376,08-00803,9,1,39,N,N,1,N,0.0
214,59,0,6,3,N,1,7,89,40-00200,6,1,23,0,3,6,501,0.0
215,47,2,6,3,12,1,4,314,24-01004,9,1,15,1,3,0,501,0.0
216,28,4,6,7,10,1,8,307,17-03529,2,2,25,0,2,2,118,0.0
217,46,3,5,9,2,0,4,469,36-03710,1,2,32,N,N,3,149,0.0
218,4,0,1,2,6,1,4,1,24-01004,7,2,62,0,3,0,501,0.0
219,39,1,1,1,7,1,4,75,17-03531,8,1,40,1,5,6,281,20.0
220,83,4,N,4,12,2,8,425,51-51255,8,1,7,1,2,N,101,0.0
221,40,3,1,3,8,1,5,364,32-00405,1,2,68,0,2,6,262,0.0
222,16,0,2,1,2,0,3,402,51-01301,1,1,84,N,N,3,N,20.0
223,83,4,3,1,4,1,9,245,51-51255,9,2,55,0,2,6,474,0.0
224,56,2,3,1,11,2,0,284,36-03710,2,1,50,4,6,6,161,0.0
225,50,0,2,7,2,2,1,343,24-01004,6,1,33,0,N,9,501,0.0
226,22,3,1,N,3,2,2,146,28-01100,2,2,27,0,2,5,215,0.0
227,29,0,6,4,6,2,3,459,06-07502,7,1,21,0,6,2,86,20.0
228,44,0,4,7,4,2,2,362,17-03529,9,2,65,0,N,2,107,20.0
229,0,0,6,N,8,2,2,408,01-01301,9,2,93,0,3,2,222,20.0
230,38,0,1,1,9,2,4,41,06-08507,7,1,45,2,4,7,294,0.0
231,34,1,6,1,11,2,3,26,06-08507,1,1,37,0,2,2,48,0.0
232,48,3,6,4,6,2,2,173,28-01100,1,1,63,0,N,9,501,0.0
233,57,4,1,7,3,2,5,1,38-00100,9,1,23,1,3,9,501,20.0
234,73,0,4,6,9,2,N,4,17-03529,8,2,55,0,N,1,27,0.0
235,88,0,5,9,11,2,6,433,17-03529,6,2,31,1,2,4,138,0.0
236,51,0,N,6,10,1,4,51,28-01100,8,1,5,3,5,N,331,0.0
237,14,1,2,4,4,1,1,132,51-51255,1,1,35,0,N,4,214,0.0
238,76,0,5,9,4,1,4,107,06-08507,1,2,48,0,5,4,427,20.0
239,4,0,5,1,10,1,8,101,36-03710,1,1,37,0,N,1,16,0.0
240,89,1,4,6,12,1,0,442,06-08507,8,2,45,0,2,6,381,0.0
241,17,4,6,2,12,2,N,258,24-01004,8,1,33,1,2,2,48,0.0
242,47,1,4,0,9,1,6,145,38-00100,8,1,54,1,2,9,501,0.0
243,72,1,N,0,4,2,1,327,30-00600,1,2,7,1,2,N,218,0.0
244,82,0,2,1,8,1,5,56,13-04600,1,2,32,0,N,6,317,0.0
245,56,2,6,2,10,2,7,442,36-04010,1,2,24,0,N,4,150,0.0
246,40,1,1,9,8,1,0,324,08-00803,1,1,72,0,2,8,501,0.0
247,93,4,N,N,4,1,8,35,26-02702,1,1,14,3,5,N,421,0.0
248,48,0,N,5,11,2,5,266,01-01301,9,2,2,2,4,N,19,0.0
249,54,0,5,4,4,2,4,186,32-00405,6,1,50,0,N,0,0,0.0
250,4,2,3,N,12,0,5,136,38-00100,1,2,83,N,N,3,N,20.0
251,83,2,1,0,2,2,6,392,51-01301,1,2,31,0,2,9,501,40.0
252,61,0,1,2,6,2,3,214,19-01700,6,2,22,1,3,0,122,0.0
253,29,0,N,9,4,1,6,382,40-00200,7,2,13,3,4,N,2,20.0
254,3,0,4,0,3,0,1,455,17-03529,1,2,70,N,N,2,73,0.0
255,16,1,2,5,10,2,5,41,51-51255,8,2,48,0,N,4,190,0.0
256,5,1,N,6,12,1,8,316,30-00600,9,2,12,3,6,N,63,0.0
257,54,4,1,6,4,2,9,236,36-04010,1,2,26,0,2,5,265,0.0
258,54,4,6,5,3,1,7,417,36-04010,2,1,37,0,3,5,501,20.0
259,86,1,6,9,8,1,3,0,51-51255,1,1,27,0,N,5,241,0.0
260,68,2,1,0,3,2,4,252,36-03710,9,2,76,0,5,5,501,20.0
261,72,1,4,0,12,2,5,498,32-00405,9,1,61,0,N,3,97,20.0
262,3,2,4,7,8,0,4,369,36-04010,1,2,60,N,N,2,77,0.0
263,17,4,2,7,10,2,3,436,32-00405,1,2,24,0,5,0,99,0.0
264,78,0,2,3,3,0,2,58,28-01100,1,2,48,N,N,5,158,0.0
265,69,0,4,3,8,1,6,273,08-00803,9,1,58,0,2,0,180,0.0
266,17,0,4,4,8,1,1,499,26-02702,9,2,59,0,N,1,27,20.0
267,91,0,2,6,4,2,0,1,19-01700,2,1,55,3,6,4,181,0.0
268,2,4,6,9,2,1,N,461,36-04010,9,1,24,0,3,5,501,0.0
269,77,2,6,2,4,2,N,96,08-00803,1,2,22,0,N,1,18,0.0
270,44,0,3,9,11,1,0,260,36-03710,1,2,67,0,2,6,286,0.0
271,25,1,6,9,11,2,2,216,24-01004,1,1,31,0,N,5,359,0.0
272,94,2,1,4,2,2,5,242,32-00405,1,2,28,3,5,0,3,0.0
273,68,0,4,2,12,0,7,452,06-07502,2,1,39,N,N,1,22,0.0
274,63,0,N,0,9,1,6,291,51-51255,8,1,13,1,3,N,501,0.0
275,40,0,3,N,4,0,0,33,01-01301,2,2,74,N,N,3,N,20.0
276,7,1,6,9,12,2,4,164,17-03529,7,1,25,0,N,9,501,0.0
277,0,4,1,1,7,2,3,431,26-02702,1,1,24,0,2,5,274,0.0
278,28,0,4,1,5,1,6,253,24-01004,9,1,59,0,N,4,241,0.0
279,47,0,2,0,N,1,4,206,17-03529,9,1,58,1,4,4,501,20.0
280,4,0,3,7,12,1,8,33,36-03710,2,1,60,0,N,4,157,0.0
281,39,0,3,1,12,2,N,385,38-00100,6,2,64,0,N,4,219,0.0
282,60,0,6,2,6,1,3,299,17-03529,8,2,17,3,5,1,501,0.0
283,85,0,4,N,5,1,9,171,17-03529,6,2,55,0,N,6,382,0.0
284,90,1,N,5,11,2,2,121,08-00803,8,1,4,1,2,N,127,0.0
285,93,0,1,0,2,1,5,46,38-00100,8,1,59,0,2,8,501,40.0
286,46,0,5,0,11,1,6,335,51-51255,1,2,71,0,N,9,501,20.0
287,83,4,4,9,3,2,7,477,06-07502,1,2,40,0,N,7,501,20.0
288,42,0,6,0,7,2,1,109,51-51255,7,1,23,0,N,6,408,20.0
289,36,4,6,N,9,1,8,420,51-51255,8,1,30,1,6,7,480,0.0
290,3,4,3,1,4,2,1,343,36-03710,2,2,62,0,2,1,94,20.0
291,12,2,4,5,10,2,2,210,36-03710,9,2,69,0,2,2,112,20.0
292,20,1,2,1,4,0,1,232,06-07502,8,2,26,N,N,5,N,0.0
293,7,0,N,6,3,1,1,105,28-01100,6,1,4,3,7,N,105,20.0
294,90,0,4,3,3,1,1,416,29-01901,9,2,62,0,N,8,444,0.0
295,76,0,N,1,N,2,7,29,13-04600,1,2,12,4,5,N,64,0.0
296,83,0,1,4,8,1,5,121,36-04010,8,1,37,1,3,4,501,0.0
297,77,4,4,2,11,1,3,474,13-04600,1,1,42,0,N,9,501,0.0
298,1,0,4,0,11,2,4,386,32-00405,3,1,84,0,N,3,114,20.0
299,69,4,5,7,6,2,7,64,24-01004,1,2,27,0,N,5,361,0.0
300,30,3,5,3,5,2,4,112,17-03529,2,2,40,5,6,4,98,20.0
301,48,0,1,6,9,1,3,206,13-04600,6,2,38,2,9,4,199,20.0
302,11,0,4,3,2,1,9,147,19-01700,5,1,50,0,N,8,501,0.0
303,74,4,3,3,4,2,3,219,51-01301,1,2,56,0,2,5,187,0.0
304,73,1,3,6,4,1,6,190,06-08507,8,2,79,0,2,5,338,0.0
305,0,4,1,4,5,2,0,47,51-01301,8,2,42,2,4,2,38,0.0
306,91,1,N,7,12,1,1,226,38-00100,8,1,14,4,6,N,501,0.0
307,20,4,1,2,9,2,1,261,06-08507,9,2,61,0,2,5,196,0.0
308,52,4,5,7,8,2,7,362,24-01004,5,1,64,1,2,4,149,0.0
309,25,4,N,N,6,1,6,89,51-01301,9,1,2,2,4,N,501,0.0
310,79,1,6,1,4,1,6,174,08-00803,9,2,28,1,4,2,501,40.0
311,33,1,4,9,10,1,1,385,24-01004,8,2,61,0,N,0,0,0.0
312,57,2,1,1,5,1,4,410,40-00200,5,2,33,5,7,1,22,0.0
313,69,0,5,1,3,2,1,343,19-01700,2,1,39,1,3,5,229,40.0
314,15,4,1,0,10,2,4,248,06-07502,8,2,32,0,2,6,501,20.0
315,76,1,4,6,8,2,8,199,36-03710,8,2,39,1,6,4,375,0.0
316,31,0,2,7,7,0,0,267,51-51255,6,1,55,N,N,7,N,0.0
317,80,0,1,N,4,1,9,340,40-00200,5,1,30,1,3,9,501,20.0
318,37,0,N,0,4,2,5,238,24-01004,5,2,1,2,4,N,193,20.0
319,67,1,1,0,3,1,N,253,51-01301,8,2,45,2,4,8,501,0.0
320,26,0,2,3,3,1,5,408,32-00405,3,1,55,0,5,4,370,0.0
321,90,3,4,6,8,2,8,126,08-00803,1,1,35,0,N,8,501,20.0
322,9,1,N,6,6,1,0,55,19-01700,9,1,1,1,3,N,288,0.0
323,50,1,2,N,N,2,3,150,36-03710,2,1,29,0,N,6,342,20.0
324,23,1,1,0,N,1,2,487,51-01301,2,2,35,0,6,9,501,20.0
325,83,0,5,9,5,2,7,51,24-01004,6,1,47,0,N,9,501,0.0
326,54,2,2,1,9,2,N,338,36-03710,8,2,67,0,N,6,379,0.0
327,11,1,6,2,11,2,2,388,06-08507,1,2,57,2,3,6,379,20.0
328,21,0,3,4,6,2,5,248,28-01100,1,2,94,0,N,5,179,20.0
329,32,0,4,N,11,0,7,392,28-01100,2,1,74,N,N,0,0,20.0
330,33,1,1,3,7,2,2,342,38-00100,9,2,35,3,5,1,150,20.0
331,5,0,6,0,3,0,0,485,06-07502,7,2,21,N,N,1,2,0.0
332,24,1,6,0,12,2,6,320,51-01301,9,2,23,0,N,8,501,20.0
333,33,0,1,0,12,2,2,410,26-02702,9,2,57,0,3,0,253,20.0
334,82,0,2,1,11,0,6,151,32-00405,2,1,36,N,N,7,N,0.0
