PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
25-00503,53,2,1.0,0,1,0.0,3.0,1,1,2872.7,8191.0,12.0,6.0,23000.0,3.0,475.0,N,2.0,2.0,2,2,95,95
25-00503,51,1,1.0,0,9,2.0,4.0,1,1,2872.7,4795.0,6.0,9.0,115500.0,8.0,501.0,N,2.0,2.0,2,2,85,85
25-00503,72,1,1.0,0,6,0.0,2.0,1,1,2872.7,N,N,10.0,8000.0,2.0,501.0,N,2.0,2.0,2,2,77,77
25-00703,66,2,6.0,0,1,0.0,2.0,1,1,2195.3,9370.0,16.0,10.0,102800.0,8.0,501.0,N,2.0,2.0,2,2,44,44
25-00503,55,2,1.0,0,1,0.0,3.0,1,1,2872.7,3390.0,4.0,9.0,220000.0,9.0,501.0,N,2.0,2.0,2,2,99,88
25-01300,78,1,1.0,0,1,0.0,2.0,1,1,1457.2,N,N,7.0,42000.0,5.0,501.0,N,2.0,2.0,2,1,67,67
25-00503,62,1,1.0,0,1,0.0,2.0,1,1,2872.7,8090.0,12.0,10.0,190010.0,9.0,501.0,N,2.0,2.0,2,2,49,49
25-00503,51,1,1.0,2,1,0.0,4.0,1,2,2872.7,7460.0,10.0,12.0,113000.0,8.0,462.0,N,2.0,2.0,2,2,522,424
25-00703,28,2,6.0,0,1,0.0,3.0,1,1,2195.3,7860.0,11.0,9.0,15000.0,3.0,501.0,N,2.0,2.0,2,2,50,51
25-00703,24,2,1.0,0,1,0.0,2.0,1,1,2195.3,8470.0,13.0,9.0,20000.0,3.0,501.0,N,2.0,2.0,2,2,93,97
25-00703,4,2,N,0,9,0.0,4.0,1,1,2195.3,N,N,1.0,N,N,269.0,N,N,N,2,2,78,59
25-00703,67,2,1.0,0,1,0.0,2.0,1,1,2195.3,7860.0,11.0,9.0,24900.0,4.0,501.0,N,2.0,2.0,2,2,40,45
25-02800,36,1,1.0,0,1,0.0,4.0,1,2,3683.9,6970.0,9.0,9.0,72000.0,7.0,501.0,N,2.0,2.0,2,2,73,74
25-00703,19,1,6.0,0,1,0.0,6.0,1,1,2195.3,1190.0,4.0,7.0,6100.0,1.0,501.0,N,2.0,2.0,2,2,108,100
25-01300,29,1,1.0,0,1,2.0,4.0,1,1,1457.2,7380.0,10.0,10.0,200000.0,9.0,501.0,N,2.0,2.0,2,2,86,75
25-02800,57,2,1.0,0,1,0.0,2.0,1,1,3683.9,770.0,3.0,9.0,82600.0,7.0,501.0,N,2.0,2.0,2,2,105,105
25-02800,38,2,1.0,0,1,2.0,4.0,1,1,3683.9,7870.0,11.0,10.0,105000.0,8.0,501.0,N,2.0,2.0,2,2,76,76
25-01300,21,1,6.0,0,1,0.0,3.0,1,1,1457.2,7290.0,10.0,5.0,2200.0,1.0,501.0,N,2.0,2.0,2,2,70,74
25-01000,58,2,1.0,0,1,1.0,3.0,1,1,2447.1,7860.0,11.0,9.0,65000.0,7.0,501.0,N,2.0,2.0,2,2,109,107
25-00703,76,1,1.0,0,1,0.0,2.0,1,1,2195.3,N,N,5.0,50280.0,6.0,501.0,N,2.0,2.0,2,2,53,44
25-02800,65,2,1.0,0,1,0.0,2.0,1,1,3683.9,1170.0,4.0,7.0,61000.0,6.0,501.0,N,2.0,2.0,2,2,83,83
25-00503,44,1,1.0,1,1,1.0,3.0,1,1,2872.7,9480.0,16.0,9.0,250000.0,9.0,501.0,N,2.0,2.0,2,2,116,116
25-00703,83,2,4.0,0,1,0.0,N,1,2,2195.3,N,N,7.0,17700.0,3.0,122.0,N,1.0,1.0,2,2,58,58
25-01300,52,1,1.0,0,2,2.0,7.0,1,1,1457.2,3380.0,4.0,7.0,60010.0,6.0,269.0,N,2.0,2.0,2,2,158,92
25-01300,19,1,6.0,0,1,N,N,3,0,1457.2,4971.0,6.0,7.0,6000.0,1.0,N,N,2.0,2.0,2,2,22,0
25-02800,68,1,1.0,0,1,0.0,3.0,1,1,3683.9,8564.0,14.0,9.0,107540.0,8.0,501.0,N,2.0,2.0,2,2,71,63
25-01300,34,2,1.0,0,1,2.0,4.0,1,1,1457.2,7870.0,11.0,10.0,75000.0,7.0,476.0,N,2.0,2.0,2,2,95,92
25-00703,49,2,1.0,0,1,1.0,3.0,1,1,2195.3,7071.0,9.0,9.0,58000.0,6.0,501.0,N,2.0,2.0,2,2,91,82
25-00503,74,2,4.0,0,1,0.0,2.0,1,1,2872.7,N,N,7.0,22900.0,3.0,163.0,N,2.0,2.0,2,2,83,91
25-00503,75,1,1.0,0,1,0.0,5.0,1,1,2872.7,7860.0,11.0,9.0,90000.0,8.0,501.0,N,2.0,2.0,2,2,47,47
25-00703,55,2,6.0,0,1,0.0,2.0,1,2,2195.3,7670.0,10.0,5.0,4000.0,1.0,106.0,N,2.0,2.0,2,2,52,22
25-01300,54,2,4.0,0,1,0.0,N,1,2,1457.2,7670.0,10.0,9.0,25000.0,4.0,203.0,N,2.0,2.0,2,2,91,90
25-02800,65,2,1.0,0,1,0.0,2.0,1,1,3683.9,7460.0,10.0,10.0,110000.0,8.0,501.0,N,2.0,2.0,2,2,68,73
25-02800,25,1,6.0,0,1,N,N,2,0,3683.9,N,N,5.0,0.0,0.0,N,N,2.0,1.0,2,2,22,0
25-01300,16,2,6.0,0,1,2.0,4.0,1,1,1457.2,6290.0,7.0,4.0,5000.0,1.0,426.0,N,1.0,2.0,2,2,129,151
25-01300,69,2,3.0,0,1,0.0,N,1,1,1457.2,8680.0,14.0,7.0,65900.0,7.0,501.0,N,2.0,2.0,2,2,99,109
25-00703,69,2,1.0,0,1,0.0,3.0,1,1,2195.3,N,N,7.0,73900.0,7.0,501.0,N,2.0,2.0,1,2,300,300
25-01300,46,1,4.0,0,1,3.0,5.0,1,1,1457.2,7072.0,9.0,8.0,118000.0,8.0,419.0,N,2.0,2.0,2,2,95,95
25-00503,88,1,1.0,0,1,0.0,2.0,1,1,2872.7,N,N,7.0,16500.0,3.0,183.0,N,2.0,2.0,2,1,83,83
25-00503,89,2,1.0,0,1,0.0,2.0,1,1,2872.7,N,N,7.0,40600.0,5.0,501.0,N,2.0,2.0,2,2,83,83
25-01000,30,2,6.0,0,1,0.0,N,1,1,2447.1,8590.0,14.0,8.0,75000.0,7.0,501.0,N,2.0,2.0,2,2,160,161
25-01000,52,1,6.0,0,2,0.0,N,1,2,2447.1,8270.0,12.0,9.0,86300.0,8.0,501.0,5.0,1.0,2.0,2,2,571,621
25-01000,28,1,1.0,0,1,2.0,4.0,1,1,2447.1,4795.0,6.0,5.0,65000.0,7.0,501.0,N,2.0,2.0,2,2,81,91
25-02800,78,2,3.0,0,1,0.0,N,1,1,3683.9,N,N,5.0,12500.0,2.0,58.0,N,2.0,2.0,2,2,103,102
25-01300,66,2,4.0,0,1,0.0,N,1,1,1457.2,8370.0,13.0,10.0,29700.0,4.0,225.0,N,2.0,2.0,2,2,55,51
25-00503,32,2,6.0,0,9,0.0,3.0,1,1,2872.7,7460.0,10.0,9.0,38210.0,5.0,501.0,N,2.0,2.0,2,2,81,50
25-02800,12,1,N,0,1,2.0,4.0,1,1,3683.9,N,N,3.0,N,N,151.0,N,2.0,2.0,2,2,103,98
25-01300,71,1,1.0,0,1,0.0,2.0,1,1,1457.2,6170.0,7.0,7.0,89250.0,8.0,501.0,2.0,2.0,2.0,2,2,132,133
25-00703,13,2,N,0,1,1.0,3.0,1,1,2195.3,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,83,43
25-00503,53,2,1.0,0,1,0.0,2.0,1,1,2872.7,7460.0,10.0,9.0,196000.0,9.0,501.0,N,2.0,2.0,2,2,101,104
25-00503,13,2,N,0,6,2.0,4.0,1,1,2872.7,N,N,3.0,N,N,317.0,N,2.0,2.0,2,2,158,148
25-01300,6,2,N,0,1,2.0,4.0,1,1,1457.2,N,N,2.0,N,N,501.0,N,2.0,2.0,2,2,62,66
25-02800,57,2,4.0,0,1,0.0,N,1,2,3683.9,8990.0,15.0,9.0,30250.0,4.0,269.0,N,2.0,2.0,2,2,149,149
25-01000,2,1,N,0,9,2.0,4.0,1,1,2447.1,N,N,N,N,N,501.0,N,N,N,2,2,71,78
25-00703,10,2,N,0,1,4.0,9.0,1,1,2195.3,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,69,67
25-01300,32,2,1.0,0,1,1.0,3.0,1,1,1457.2,6991.0,9.0,8.0,75800.0,7.0,501.0,N,2.0,2.0,2,2,127,123
25-00503,11,2,N,0,1,3.0,5.0,1,1,2872.7,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,58,47
25-00503,20,2,6.0,0,1,N,N,3,0,2872.7,8470.0,13.0,7.0,5800.0,1.0,N,N,2.0,2.0,2,2,66,0
25-00703,47,1,4.0,0,1,0.0,N,1,1,2195.3,4971.0,6.0,9.0,86400.0,8.0,501.0,N,2.0,2.0,2,2,325,205
25-00703,62,2,4.0,0,1,0.0,N,1,2,2195.3,8270.0,12.0,7.0,23900.0,3.0,188.0,N,2.0,2.0,2,2,268,269
25-00703,77,2,1.0,0,1,0.0,5.0,1,2,2195.3,8370.0,13.0,10.0,58900.0,6.0,501.0,N,2.0,2.0,2,2,60,50
25-00703,55,1,4.0,0,1,0.0,4.0,1,1,2195.3,4971.0,6.0,7.0,90000.0,8.0,501.0,N,2.0,2.0,2,2,63,63
25-00703,40,2,1.0,0,1,0.0,2.0,1,1,2195.3,4795.0,6.0,8.0,63000.0,6.0,501.0,N,2.0,2.0,2,2,91,101
25-00703,74,1,1.0,0,1,0.0,2.0,1,1,2195.3,N,N,6.0,61400.0,6.0,501.0,N,2.0,2.0,2,2,91,101
25-01300,58,2,1.0,0,1,0.0,3.0,1,1,1457.2,8080.0,12.0,7.0,4600.0,1.0,501.0,N,2.0,2.0,2,2,68,70
25-00703,55,1,1.0,0,1,1.0,3.0,1,1,2195.3,5670.0,6.0,7.0,50000.0,6.0,501.0,N,2.0,2.0,2,2,95,95
25-02800,1,2,N,0,1,1.0,2.0,1,2,3683.9,N,N,N,N,N,46.0,N,N,N,2,2,114,185
25-00703,28,2,1.0,0,1,2.0,4.0,1,1,2195.3,7380.0,10.0,9.0,73500.0,7.0,501.0,N,2.0,2.0,2,2,106,107
25-00503,3,2,N,0,1,1.0,3.0,1,2,2872.7,N,N,1.0,N,N,333.0,N,N,N,2,2,121,126
25-00503,45,2,6.0,0,1,0.0,6.0,1,1,2872.7,8191.0,12.0,11.0,105200.0,8.0,501.0,N,2.0,2.0,2,2,118,114
25-00703,44,1,1.0,0,1,3.0,5.0,1,2,2195.3,6490.0,8.0,8.0,5000.0,1.0,168.0,N,2.0,2.0,2,2,163,163
25-00703,76,2,4.0,2,1,N,N,3,0,2195.3,N,N,4.0,8200.0,2.0,90.0,N,1.0,2.0,1,2,98,0
25-01000,72,2,4.0,0,1,0.0,N,1,1,2447.1,4880.0,6.0,5.0,30200.0,4.0,227.0,N,2.0,2.0,2,2,206,206
25-02800,31,2,1.0,0,1,1.0,4.0,1,1,3683.9,7380.0,10.0,8.0,80000.0,7.0,268.0,N,2.0,2.0,2,2,69,69
25-01000,56,2,4.0,0,1,0.0,3.0,1,1,2447.1,9380.0,16.0,8.0,90000.0,8.0,501.0,N,2.0,2.0,2,2,100,98
25-00703,51,1,1.0,0,1,0.0,2.0,1,1,2195.3,770.0,3.0,12.0,130000.0,9.0,501.0,N,2.0,2.0,2,2,81,80
25-00703,30,2,1.0,0,1,2.0,4.0,1,1,2195.3,3370.0,4.0,9.0,65000.0,7.0,501.0,N,2.0,2.0,2,2,56,56
25-00703,63,2,4.0,0,1,0.0,2.0,1,2,2195.3,N,N,7.0,2200.0,1.0,58.0,N,2.0,2.0,2,2,163,162
25-01300,21,1,6.0,0,1,N,N,3,0,1457.2,7460.0,10.0,7.0,1000.0,1.0,N,N,2.0,2.0,2,2,63,0
25-00503,40,2,1.0,0,1,2.0,4.0,1,1,2872.7,8191.0,12.0,10.0,2400.0,1.0,501.0,N,2.0,2.0,2,2,60,71
25-00703,15,2,6.0,0,1,1.0,2.0,1,1,2195.3,N,N,4.0,0.0,0.0,366.0,N,2.0,2.0,2,2,75,56
25-00703,52,2,1.0,2,1,0.0,4.0,1,1,2195.3,8680.0,14.0,3.0,100.0,1.0,277.0,N,2.0,2.0,2,2,63,57
25-02800,16,1,6.0,0,6,2.0,4.0,1,1,3683.9,N,N,4.0,0.0,0.0,501.0,N,2.0,2.0,2,2,80,76
25-01000,0,2,N,0,1,2.0,4.0,1,2,2447.1,N,N,N,N,N,133.0,N,N,N,2,2,94,92
25-01000,94,2,6.0,0,1,0.0,N,1,2,2447.1,N,N,5.0,18000.0,3.0,155.0,N,2.0,2.0,2,2,515,415
25-00703,65,1,4.0,0,1,0.0,N,1,1,2195.3,670.0,2.0,7.0,33000.0,4.0,233.0,N,2.0,2.0,2,1,65,64
25-02800,94,1,3.0,0,1,0.0,3.0,1,1,3683.9,N,N,5.0,11800.0,2.0,97.0,N,2.0,2.0,2,1,102,102
25-01000,44,1,4.0,0,1,3.0,4.0,1,1,2447.1,6680.0,8.0,5.0,60000.0,6.0,381.0,N,2.0,2.0,2,2,141,100
25-00503,71,2,4.0,0,1,0.0,N,1,2,2872.7,7860.0,11.0,8.0,42000.0,5.0,330.0,N,2.0,2.0,2,1,93,93
25-00703,55,2,6.0,0,1,0.0,N,1,1,2195.3,7860.0,11.0,9.0,80000.0,7.0,501.0,N,2.0,2.0,2,2,329,329
25-01000,67,1,3.0,0,1,0.0,3.0,1,1,2447.1,9370.0,16.0,7.0,68000.0,7.0,501.0,N,2.0,2.0,2,2,45,36
25-00703,30,1,1.0,0,1,1.0,3.0,1,1,2195.3,7380.0,10.0,10.0,100000.0,8.0,501.0,N,2.0,2.0,2,2,90,91
25-01300,77,2,6.0,0,1,0.0,N,1,2,1457.2,N,N,5.0,30600.0,4.0,157.0,N,2.0,2.0,2,1,205,205
25-02800,10,1,N,0,1,1.0,3.0,1,1,3683.9,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,121,127
25-01000,69,1,1.0,0,1,0.0,2.0,1,1,2447.1,6970.0,9.0,9.0,285000.0,9.0,501.0,N,2.0,2.0,2,2,50,50
25-02800,15,2,6.0,0,1,2.0,4.0,1,1,3683.9,N,N,4.0,0.0,0.0,501.0,N,2.0,2.0,2,2,31,81
25-00703,14,1,N,0,1,2.0,3.0,1,2,2195.3,N,N,3.0,N,N,408.0,N,2.0,2.0,2,2,79,56
25-00703,75,1,3.0,0,1,0.0,N,1,2,2195.3,2180.0,4.0,8.0,42500.0,5.0,305.0,N,2.0,2.0,2,2,68,68
25-00703,30,2,1.0,0,1,2.0,5.0,1,1,2195.3,7970.0,12.0,11.0,100000.0,8.0,501.0,N,2.0,2.0,2,2,114,117
25-02800,75,1,1.0,0,1,0.0,2.0,1,2,3683.9,N,N,10.0,16800.0,3.0,407.0,N,2.0,2.0,2,2,115,115
25-01000,32,2,6.0,0,6,0.0,2.0,1,2,2447.1,5180.0,6.0,9.0,20200.0,3.0,134.0,N,2.0,2.0,2,2,134,133
25-01300,80,1,1.0,0,1,0.0,2.0,1,2,1457.2,N,N,3.0,12500.0,2.0,215.0,N,1.0,1.0,2,1,80,90
25-02800,57,2,1.0,0,1,0.0,4.0,1,1,3683.9,9170.0,15.0,8.0,74000.0,7.0,501.0,N,2.0,2.0,2,2,67,67
25-00703,19,1,6.0,0,1,N,N,3,0,2195.3,8680.0,14.0,7.0,700.0,1.0,N,N,2.0,2.0,2,2,20,0
25-02800,32,2,1.0,0,1,1.0,3.0,1,1,3683.9,5275.0,6.0,10.0,85000.0,8.0,501.0,N,2.0,2.0,2,2,85,95
25-02800,7,2,N,0,1,3.0,5.0,1,1,3683.9,N,N,2.0,N,N,501.0,N,2.0,2.0,2,2,150,94
25-01300,33,2,1.0,0,6,1.0,3.0,1,1,1457.2,7780.0,10.0,9.0,0.0,0.0,501.0,N,2.0,2.0,2,2,61,79
25-01300,30,2,1.0,0,6,2.0,4.0,1,1,1457.2,8660.0,14.0,5.0,0.0,0.0,501.0,N,2.0,2.0,2,2,124,86
25-01000,57,2,6.0,0,1,N,N,3,0,2447.1,N,N,4.0,24800.0,4.0,218.0,N,1.0,2.0,2,2,79,0
25-00703,64,2,1.0,0,1,0.0,2.0,1,1,2195.3,7860.0,11.0,10.0,30000.0,4.0,501.0,N,2.0,2.0,2,2,50,50
25-01000,10,1,N,0,6,4.0,6.0,1,1,2447.1,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,124,109
25-00703,1,2,N,0,9,1.0,3.0,1,1,2195.3,N,N,N,N,N,298.0,N,N,N,2,2,106,129
25-01000,5,1,N,0,1,2.0,4.0,1,1,2447.1,N,N,2.0,N,N,426.0,N,2.0,2.0,2,2,128,106
25-00703,43,1,1.0,0,1,2.0,4.0,1,1,2195.3,8290.0,12.0,9.0,155000.0,9.0,501.0,N,2.0,2.0,2,2,56,56
25-01300,64,1,1.0,0,1,0.0,3.0,1,1,1457.2,770.0,3.0,5.0,90200.0,8.0,501.0,N,2.0,2.0,2,2,73,73
25-02800,65,2,1.0,0,1,0.0,2.0,1,1,3683.9,N,N,5.0,42000.0,5.0,501.0,N,2.0,2.0,2,2,54,53
25-01000,9,2,N,0,1,2.0,4.0,1,1,2447.1,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,64,75
25-01300,87,1,1.0,0,1,0.0,2.0,1,1,1457.2,N,N,5.0,22000.0,3.0,321.0,N,2.0,2.0,2,2,49,41
25-01300,19,2,6.0,0,1,1.0,3.0,1,1,1457.2,6670.0,8.0,7.0,3100.0,1.0,501.0,N,2.0,2.0,2,2,121,77
25-00503,51,2,1.0,0,1,0.0,2.0,1,1,2872.7,7860.0,11.0,12.0,73000.0,7.0,501.0,N,2.0,2.0,2,2,63,58
25-00703,18,2,6.0,0,1,1.0,4.0,1,1,2195.3,N,N,7.0,0.0,0.0,501.0,N,2.0,2.0,2,2,74,55
25-00703,50,2,1.0,0,1,0.0,3.0,1,1,2195.3,7390.0,10.0,9.0,150000.0,9.0,501.0,N,2.0,2.0,2,2,51,50
25-00703,30,1,1.0,0,1,0.0,2.0,1,2,2195.3,9470.0,16.0,9.0,50000.0,6.0,314.0,N,2.0,2.0,2,2,93,93
25-01300,21,1,6.0,0,1,N,N,3,0,1457.2,8680.0,14.0,8.0,9300.0,2.0,N,N,2.0,2.0,2,2,29,0
25-01300,6,2,N,0,1,2.0,4.0,1,1,1457.2,N,N,2.0,N,N,264.0,N,2.0,2.0,2,2,62,66
25-01300,60,2,1.0,0,1,0.0,2.0,1,1,1457.2,7280.0,10.0,9.0,20000.0,3.0,501.0,N,2.0,2.0,2,2,54,60
25-00703,25,1,6.0,0,1,0.0,4.0,1,1,2195.3,8680.0,14.0,7.0,37000.0,5.0,374.0,N,2.0,2.0,2,2,55,32
25-01300,63,2,1.0,0,1,0.0,2.0,1,1,1457.2,6370.0,7.0,10.0,49000.0,6.0,501.0,N,2.0,2.0,2,2,50,53
25-01000,58,2,1.0,0,1,1.0,3.0,1,1,2447.1,8170.0,12.0,5.0,60000.0,6.0,376.0,N,2.0,2.0,2,2,64,64
25-00703,94,1,1.0,0,1,0.0,2.0,1,1,2195.3,N,N,10.0,31900.0,4.0,501.0,N,2.0,2.0,2,1,39,39
25-00703,31,1,1.0,0,1,0.0,2.0,1,2,2195.3,6970.0,9.0,9.0,20000.0,3.0,106.0,N,2.0,2.0,2,2,215,214
25-01000,11,2,N,0,1,2.0,4.0,1,1,2447.1,N,N,3.0,N,N,501.0,N,2.0,2.0,2,2,62,67
25-02800,15,2,6.0,0,1,1.0,3.0,1,1,3683.9,N,N,4.0,3100.0,1.0,501.0,N,2.0,2.0,2,2,95,97
25-00503,50,1,4.0,0,1,0.0,4.0,1,2,2872.7,4971.0,6.0,5.0,16000.0,3.0,208.0,N,1.0,2.0,2,2,64,73
25-01300,58,1,2.0,0,1,N,N,2,0,1457.2,N,N,5.0,0.0,0.0,N,N,1.0,1.0,2,2,45,0
25-01000,87,2,3.0,0,1,N,N,2,0,2447.1,N,N,5.0,18000.0,3.0,N,N,1.0,1.0,2,2,20,0
25-00703,49,1,1.0,0,1,2.0,4.0,1,1,2195.3,7280.0,10.0,9.0,200000.0,9.0,501.0,N,2.0,2.0,2,2,45,52
25-00703,12,2,N,0,1,2.0,4.0,1,1,2195.3,N,N,3.0,N,N,407.0,N,2.0,2.0,2,2,110,101
25-00703,79,2,3.0,0,1,N,N,3,0,2195.3,N,N,9.0,2800.0,1.0,98.0,N,2.0,2.0,2,2,22,0
25-00503,18,2,6.0,0,1,1.0,4.0,1,2,2872.7,N,N,5.0,0.0,0.0,156.0,N,2.0,2.0,2,2,604,531
25-01300,55,1,1.0,0,1,2.0,4.0,1,1,1457.2,7380.0,10.0,10.0,278000.0,9.0,501.0,N,2.0,2.0,2,2,128,128
25-01000,48,1,1.0,0,1,3.0,5.0,1,2,2447.1,1190.0,4.0,5.0,60000.0,6.0,275.0,N,2.0,2.0,2,2,58,58
25-00503,52,2,6.0,0,1,0.0,2.0,1,1,2872.7,9370.0,16.0,9.0,125300.0,9.0,501.0,N,2.0,2.0,2,2,92,91
25-00703,65,1,4.0,0,1,0.0,N,1,1,2195.3,N,N,7.0,35000.0,5.0,260.0,N,2.0,2.0,2,2,118,118
25-01000,60,2,1.0,0,1,0.0,3.0,1,1,2447.1,4580.0,5.0,11.0,31000.0,4.0,501.0,N,2.0,2.0,2,2,62,62
25-00703,54,2,1.0,0,6,0.0,2.0,1,1,2195.3,8370.0,13.0,4.0,57000.0,6.0,501.0,N,2.0,2.0,2,2,108,152
25-01300,62,2,1.0,0,1,0.0,2.0,1,1,1457.2,4170.0,5.0,5.0,50200.0,6.0,501.0,N,2.0,2.0,2,2,186,188
25-02800,49,1,1.0,0,1,3.0,5.0,1,2,3683.9,8680.0,14.0,3.0,85000.0,8.0,450.0,N,2.0,2.0,2,2,273,214
25-00503,67,2,1.0,0,6,0.0,2.0,1,1,2872.7,7860.0,11.0,10.0,0.0,0.0,328.0,N,2.0,2.0,2,2,71,75
25-01300,28,1,6.0,0,1,0.0,3.0,1,1,1457.2,7380.0,10.0,10.0,25000.0,4.0,501.0,N,2.0,2.0,2,2,128,106
25-00703,24,1,6.0,4,1,0.0,2.0,1,1,2195.3,7860.0,11.0,7.0,18800.0,3.0,364.0,N,2.0,2.0,2,2,88,58
25-01300,57,1,1.0,0,6,0.0,4.0,1,2,1457.2,3380.0,4.0,7.0,14000.0,3.0,431.0,N,2.0,2.0,2,2,102,103
25-02800,59,1,1.0,0,1,0.0,2.0,1,1,3683.9,7280.0,10.0,10.0,112000.0,8.0,501.0,N,2.0,2.0,2,2,51,51
25-00503,7,1,N,4,8,3.0,5.0,1,2,2872.7,N,N,3.0,N,N,165.0,N,2.0,2.0,2,2,119,112
25-02800,71,2,1.0,0,1,0.0,2.0,1,1,3683.9,9920.0,18.0,9.0,15000.0,3.0,501.0,N,2.0,2.0,2,2,167,155
25-01000,58,1,1.0,0,1,0.0,2.0,1,1,2447.1,8090.0,12.0,7.0,180000.0,9.0,501.0,N,2.0,2.0,2,2,116,116
