AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
66,1,1,1,1,1,N,2,5,5
67,1,1,2,1,1,N,2,8,7
29,1,4,1,1,1,N,2,4,5
15,1,1,1,1,1,N,2,7,6
52,1,1,2,1,1,N,2,9,7
42,1,1,1,1,2,N,2,7,9
36,1,1,2,1,1,N,2,9,5
47,1,1,2,1,1,N,2,4,9
65,1,1,2,1,1,N,2,1,4
63,8,4,1,1,1,N,2,0,6
49,1,6,1,1,1,N,2,7,10
58,1,1,1,1,1,N,2,0,7
62,1,1,1,1,2,N,2,8,5
76,1,4,2,1,0,N,2,8,3
87,1,1,1,1,1,N,2,7,4
84,2,1,1,1,1,N,2,2,7
40,1,1,1,1,1,N,2,4,10
56,5,6,1,1,2,N,2,2,9
72,1,1,2,1,1,N,2,5,5
53,1,4,2,1,1,N,2,3,6
62,1,1,1,1,1,N,2,8,9
52,1,6,1,1,1,N,2,2,5
66,6,6,1,1,1,N,2,2,3
5,2,4,2,1,1,N,2,6,9
68,1,1,2,1,1,N,2,2,9
29,1,1,2,1,2,N,2,4,6
92,1,1,1,1,1,N,2,6,1
28,1,1,2,2,1,N,2,6,9
49,1,4,1,1,2,N,2,6,6
44,1,1,2,1,2,N,2,6,6
77,1,1,1,1,1,N,2,3,7
50,1,1,2,1,1,N,2,9,9
74,1,4,2,1,1,N,2,3,8
36,1,4,2,1,2,N,2,7,9
78,2,1,2,1,2,N,2,2,6
77,6,1,1,3,1,N,2,3,8
62,2,6,1,1,1,3,2,3,5
67,1,6,1,1,1,N,2,9,4
59,1,1,2,1,1,N,2,9,7
44,1,1,2,1,2,N,2,9,3
86,1,1,1,1,1,N,2,0,7
58,2,4,2,1,1,N,2,8,7
59,1,4,1,1,2,N,2,6,7
34,1,4,2,1,1,N,2,4,7
28,1,1,1,1,1,N,2,6,12
62,1,1,2,1,2,N,2,2,9
47,1,2,1,1,1,N,2,9,7
42,1,4,1,1,1,N,1,5,9
73,1,1,2,1,2,N,1,8,5
28,1,4,1,1,1,N,2,6,9
44,1,1,2,1,1,N,2,3,7
63,1,1,2,1,1,N,2,7,6
61,2,1,1,1,1,N,2,7,6
27,1,1,2,1,1,N,2,0,7
80,1,3,1,1,1,N,2,0,7
50,1,4,1,1,2,N,2,5,5
28,1,1,1,1,1,N,2,1,7
58,1,1,1,1,1,N,2,8,6
72,1,6,1,1,2,N,2,3,9
37,2,1,1,1,1,N,2,3,8
44,2,3,2,1,2,N,2,N,5
60,1,6,2,3,1,N,2,2,7
35,1,1,1,1,1,N,2,2,5
44,1,1,1,1,1,N,2,0,4
63,2,1,1,1,1,N,2,4,10
29,1,1,2,1,1,N,2,0,1
52,1,1,1,1,1,N,2,4,8
63,1,2,1,1,1,N,2,0,11
71,4,1,1,1,1,N,2,8,8
68,1,6,2,2,2,N,2,8,7
71,1,1,1,1,1,N,2,7,9
17,8,4,1,1,2,2,2,3,N
64,1,1,1,1,1,N,2,4,5
57,1,1,2,1,1,N,2,4,4
53,1,1,2,1,2,N,2,2,5
64,2,1,1,1,1,N,2,2,5
76,1,1,1,1,1,N,2,7,7
59,1,1,1,1,1,N,2,5,7
58,1,4,1,1,1,N,2,6,7
69,1,1,2,1,2,N,2,6,1
65,1,1,1,1,2,N,2,8,3
27,1,1,1,1,1,N,2,8,10
32,1,4,1,1,1,N,2,6,5
23,1,6,1,1,1,N,2,9,7
66,1,4,2,1,1,N,2,5,6
46,1,6,1,1,1,N,2,2,7
69,8,1,2,1,1,N,2,0,7
28,1,1,1,1,1,N,2,6,7
38,1,1,1,1,2,N,2,6,7
62,1,1,1,3,1,N,2,0,6
56,2,4,2,1,1,N,2,8,9
59,1,2,2,1,1,N,2,9,7
48,8,3,1,1,2,6,2,6,6
35,1,6,1,1,1,N,2,0,9
60,1,4,2,1,2,N,2,9,5
70,1,1,2,1,1,N,2,3,9
28,1,1,2,1,1,N,2,7,10
42,1,1,2,1,1,N,2,8,1
60,1,1,1,1,1,N,2,4,5
18,8,3,2,1,2,N,2,9,4
66,1,1,1,1,1,N,2,0,8
68,1,3,2,1,1,N,2,0,10
61,1,1,2,1,2,N,2,8,8
66,1,1,2,1,1,N,2,7,7
10,1,1,1,1,2,N,2,9,1
23,1,1,2,1,1,N,2,4,7
51,1,5,1,3,1,N,2,8,8
60,1,4,1,1,1,N,2,1,5
43,6,1,2,1,1,N,2,4,9
6,1,4,2,1,1,N,2,6,7
74,1,1,1,1,1,N,2,3,7
49,1,1,2,1,1,N,2,9,9
55,1,1,2,1,1,N,2,9,5
49,1,4,2,1,1,N,2,3,9
31,1,1,1,1,1,N,2,8,11
75,1,1,1,1,2,N,2,7,7
81,2,1,1,1,1,N,2,6,10
70,1,1,1,1,2,N,2,6,10
37,1,1,1,1,1,N,2,9,7
79,1,1,2,1,1,N,2,4,7
25,1,1,2,1,1,N,2,7,7
40,1,1,1,1,1,N,2,0,7
9,1,1,2,1,1,N,2,9,3
66,1,1,2,1,1,N,2,7,9
16,1,1,2,1,1,N,2,6,9
22,1,1,2,1,1,N,2,0,5
86,1,1,1,1,1,N,2,5,5
26,1,1,1,1,2,2,2,6,8
42,1,6,2,1,1,N,2,4,8
24,1,4,1,1,2,N,2,4,5
53,1,1,1,1,1,N,2,8,9
41,1,1,1,1,1,N,2,3,7
69,1,1,1,1,2,N,2,7,1
37,1,1,1,1,1,N,2,6,10
70,1,1,1,1,1,N,2,2,9
77,2,1,2,1,2,N,2,6,7
79,1,1,1,2,1,N,2,2,5
81,1,4,2,1,1,N,2,9,4
32,1,1,1,1,1,N,2,4,8
92,8,4,2,1,1,N,2,3,5
60,1,6,2,1,1,N,2,1,5
65,1,1,1,1,1,N,2,N,10
0,1,1,1,1,1,N,2,7,9
70,2,1,2,1,2,N,2,1,5
52,1,1,1,1,1,N,2,8,8
29,1,6,1,1,1,N,2,3,5
42,1,1,2,1,1,N,2,0,6
70,1,6,2,1,1,N,2,6,6
43,1,1,1,1,1,N,1,7,5
62,1,1,2,1,1,N,2,7,5
20,1,3,2,1,1,N,2,1,7
72,1,1,1,1,1,N,2,4,5
28,8,1,1,1,2,N,2,3,11
68,1,1,1,1,1,N,2,5,6
53,1,1,2,1,1,N,2,N,7
28,1,3,1,1,1,N,2,3,7
42,1,1,2,1,1,N,2,7,7
57,1,1,2,1,1,N,2,3,5
31,9,1,1,1,2,N,2,3,7
52,1,6,1,1,1,N,2,3,9
37,1,1,2,1,1,N,2,9,4
62,2,1,2,1,1,N,2,5,9
51,1,1,2,1,1,N,2,5,8
60,1,3,1,1,1,N,2,6,5
77,6,6,2,1,1,N,2,8,1
54,1,1,2,1,1,4,2,9,3
39,1,6,2,1,1,N,2,6,1
45,1,4,1,1,1,N,2,8,9
17,1,1,1,1,1,N,2,0,N
68,1,6,2,1,1,N,2,5,5
63,1,6,1,1,1,N,2,5,4
47,1,4,2,1,1,N,2,8,7
73,2,4,2,1,1,N,2,6,5
77,1,1,2,1,1,N,2,0,10
49,2,1,2,1,2,N,2,6,7
56,1,1,1,1,2,N,2,4,3
46,1,1,1,1,1,1,2,8,11
26,1,1,1,1,1,N,2,4,5
39,1,1,2,1,1,N,2,0,6
18,1,1,2,1,2,N,2,5,4
30,1,1,2,1,1,N,2,9,8
22,1,1,2,1,1,N,2,5,5
67,1,1,2,1,1,N,2,6,6
14,1,1,1,1,2,N,2,8,1
66,1,1,1,1,1,N,2,1,1
53,1,1,1,1,1,N,2,6,9
58,9,1,1,1,1,N,2,6,7
39,1,4,1,1,1,N,2,9,6
33,1,N,1,1,1,N,2,4,7
58,1,1,1,1,1,N,2,8,6
47,1,4,1,1,1,N,2,3,3
83,1,1,2,1,1,N,2,6,7
70,1,1,1,1,1,N,2,8,7
9,1,1,1,1,2,N,2,8,7
69,9,1,2,1,1,N,2,6,4
31,1,1,2,1,1,N,2,2,4
62,1,1,2,1,1,N,2,2,11
58,1,1,1,1,1,N,2,8,9
57,6,4,2,1,1,N,2,6,6
51,2,4,2,1,2,N,2,1,5
25,1,6,2,1,1,N,2,6,1
39,1,1,2,1,1,N,2,3,12
69,1,1,1,1,1,N,2,2,5
46,2,6,2,1,1,N,2,6,5
54,2,1,1,1,1,N,2,4,4
33,1,1,1,1,1,N,2,7,5
30,2,1,2,1,1,N,2,2,9
37,1,1,2,1,1,N,2,8,8
56,1,1,2,1,1,N,2,6,7
31,1,1,1,1,2,N,2,N,8
48,1,1,1,1,1,N,2,8,7
28,1,3,2,1,1,N,2,5,3
47,8,6,1,1,1,N,2,6,9
54,1,5,2,1,1,N,2,5,5
74,1,6,2,1,1,N,2,4,4
46,1,1,1,1,1,N,2,N,7
52,1,1,1,1,1,N,2,5,5
39,1,1,1,1,1,N,2,2,9
28,2,6,2,1,2,N,2,4,12
69,1,4,2,1,1,N,2,3,5
63,1,1,2,1,1,N,2,6,5
33,2,5,1,1,2,N,2,4,5
68,1,2,1,1,1,N,2,8,N
30,1,1,2,1,1,N,2,7,5
54,1,1,1,1,1,N,2,1,5
59,1,1,1,1,1,N,2,7,5
72,1,1,2,1,2,N,2,5,4
60,6,1,1,1,1,N,2,3,3
49,2,1,2,1,1,N,2,9,7
4,1,1,2,1,1,2,2,7,10
35,6,4,2,1,1,N,2,1,7
32,1,1,2,1,1,N,2,5,4
41,1,3,1,1,1,N,2,7,9
28,1,1,2,1,1,N,2,9,7
31,1,6,2,1,1,N,2,N,7
32,1,4,1,1,1,N,2,6,3
45,1,2,1,1,1,N,2,0,4
55,1,1,1,1,1,N,2,1,5
67,1,6,1,1,2,N,2,8,5
36,1,4,2,1,2,N,2,7,8
81,1,1,2,1,1,N,2,6,9
27,1,1,2,1,1,N,2,8,5
87,1,6,2,1,1,N,2,7,7
41,1,4,2,1,1,N,2,9,6
57,1,6,1,1,1,N,1,6,1
45,1,1,2,1,1,N,2,8,9
28,1,1,2,1,1,N,2,4,7
88,1,5,2,1,2,N,2,9,4
74,1,1,2,1,1,N,2,7,5
64,1,1,2,1,1,N,2,7,4
9,3,4,1,1,1,N,1,0,5
28,2,4,2,1,1,N,2,8,8
72,2,4,2,1,1,N,2,3,7
36,1,1,2,1,2,N,2,3,9
32,1,1,1,1,1,N,2,8,7
76,1,1,2,1,1,N,2,7,7
46,1,1,1,1,1,N,2,3,10
66,6,4,1,1,1,N,2,8,8
62,1,1,2,1,1,N,2,2,7
73,2,1,1,1,1,N,2,6,N
26,2,6,1,1,2,N,2,0,5
35,9,1,2,1,2,N,2,7,4
25,1,1,1,1,1,N,2,4,4
24,1,1,1,1,1,N,2,N,7
48,2,2,2,1,1,N,2,5,9
59,1,4,1,1,1,N,2,7,9
64,1,1,2,1,1,N,2,4,7
19,1,1,1,1,1,N,2,3,9
30,1,1,2,1,1,N,2,2,7
64,1,1,1,1,2,N,2,9,7
62,1,4,2,1,2,N,2,5,7
58,1,1,1,1,0,N,2,5,5
55,1,N,1,1,1,N,2,2,8
47,1,1,1,2,1,N,1,8,7
10,2,6,1,1,1,N,2,0,5
59,1,6,2,1,1,N,2,6,7
76,1,1,1,1,1,N,1,4,8
76,1,1,2,1,1,6,2,3,9
43,1,1,1,1,1,N,2,8,5
37,1,4,2,1,1,N,2,7,8
44,1,1,1,1,1,N,2,9,7
51,1,1,1,1,2,N,2,8,9
74,1,1,1,1,1,N,2,5,3
54,1,4,1,1,1,N,2,2,5
65,1,3,1,1,2,4,2,6,5
31,1,4,1,1,1,N,2,6,9
26,1,4,1,1,1,N,2,1,10
39,1,1,1,1,2,N,2,5,7
55,1,4,2,1,1,N,2,4,3
47,1,1,1,1,1,N,2,7,10
66,1,N,1,1,1,N,2,9,3
35,8,6,1,1,2,6,2,N,7
92,1,6,2,3,1,N,2,3,9
48,1,1,2,1,1,N,2,0,4
31,1,4,1,1,1,N,2,5,7
31,1,1,1,1,1,N,2,0,9
47,1,1,1,3,2,N,2,7,3
36,1,3,2,1,1,N,2,4,7
39,1,4,2,1,1,4,2,0,7
36,1,1,1,1,1,N,2,4,8
72,1,6,2,1,1,3,2,6,9
21,1,1,2,1,2,N,2,0,7
2,1,1,2,1,2,N,2,1,9
83,8,1,2,1,1,N,2,8,3
60,1,1,2,1,1,N,2,6,9
59,1,1,1,1,2,N,2,8,7
51,1,4,1,1,2,3,2,8,7
40,4,N,2,1,2,N,2,5,7
75,1,6,1,1,2,N,2,3,9
71,2,1,2,1,1,N,2,7,9
29,1,1,1,1,1,N,2,6,7
56,1,N,1,1,1,N,2,N,9
41,1,1,1,1,1,N,1,1,5
47,1,1,2,1,1,N,2,7,9
60,1,1,1,1,1,N,2,5,9
67,1,6,2,1,2,N,2,7,N
39,1,1,1,1,1,N,2,3,7
17,2,1,1,1,2,N,2,7,8
8,9,1,2,1,1,N,2,7,6
38,1,2,1,1,1,N,2,8,9
25,1,1,1,1,1,N,2,6,5
83,2,1,1,1,1,N,2,6,7
18,1,1,2,1,1,N,2,0,7
45,1,4,1,1,1,5,2,3,7
63,1,3,1,1,2,N,2,5,3
72,8,6,2,1,1,N,2,7,5
39,1,1,2,1,1,N,2,2,8
35,1,1,2,1,1,N,2,3,9
69,1,3,1,1,1,N,2,3,6
33,1,1,2,1,1,N,2,9,7
46,1,1,1,1,1,N,2,2,9
38,1,1,2,1,1,N,2,7,3
17,1,5,2,1,1,N,2,0,4
69,1,1,2,1,1,N,2,4,6
41,1,1,1,1,1,N,2,2,10
38,1,1,1,1,2,N,2,5,5
80,6,1,2,1,2,N,2,5,8
43,1,1,2,1,1,N,2,8,8
78,2,4,2,1,1,N,2,3,9
61,1,1,2,1,1,N,2,9,9
70,1,4,2,1,2,N,2,2,9
31,1,1,2,1,1,N,2,4,5
29,1,1,1,1,1,4,2,0,7
25,1,1,2,1,1,N,2,5,4
67,1,6,2,2,1,N,2,9,9
59,1,1,2,1,1,N,1,6,8
39,1,1,2,1,1,N,2,7,5
31,2,1,2,1,2,N,2,0,5
37,1,1,1,1,1,N,2,7,9
69,2,1,1,1,1,N,2,N,5
38,1,3,1,1,1,N,2,2,7
49,6,1,2,1,2,N,2,2,7
70,1,1,1,1,1,N,2,8,10
51,1,4,2,1,1,N,2,6,3
0,6,1,2,1,1,N,2,7,7
43,1,1,1,1,2,N,2,5,9
57,6,1,1,1,1,N,2,7,7
55,1,4,2,1,1,N,2,8,5
42,9,1,2,1,2,N,2,9,7
41,1,6,1,1,1,N,2,2,5
77,1,1,1,1,1,N,2,0,8
79,3,1,1,1,2,N,2,6,7
80,1,1,2,1,2,6,2,3,5
37,1,1,1,1,2,N,2,7,7
49,1,1,1,1,1,N,2,8,9
13,2,1,1,1,1,N,2,3,3
69,1,4,2,1,1,N,2,7,9
68,1,6,1,1,1,N,2,7,3
8,1,4,1,1,2,N,2,9,7
48,9,1,2,1,1,N,2,8,7
53,2,1,2,1,1,N,2,8,7
34,1,4,2,2,1,N,2,6,8
69,1,N,1,1,1,N,2,0,5
44,1,4,2,1,1,N,2,3,5
41,1,3,2,1,1,N,2,6,7
41,1,1,1,1,1,N,2,8,9
45,2,1,1,1,1,N,2,5,8
64,8,1,2,1,1,N,2,0,5
34,1,1,1,1,1,N,2,7,7
32,1,1,1,1,1,N,2,8,9
44,1,6,2,1,1,N,2,4,3
28,1,1,1,1,1,N,2,0,5
18,1,4,2,1,1,N,2,7,5
21,2,6,1,1,1,N,2,7,7
42,1,1,1,1,2,N,2,9,3
14,1,6,2,1,1,N,2,7,4
32,1,4,2,1,1,N,2,9,9
62,2,1,2,1,1,N,2,7,9
26,1,4,2,1,2,N,2,6,7
46,1,1,1,1,1,N,2,5,9
41,1,6,1,1,2,N,2,2,8
92,1,1,2,1,1,N,2,4,9
63,6,1,2,1,1,4,2,N,7
64,2,N,2,1,1,N,2,5,12
26,1,1,1,1,1,N,2,6,7
25,8,1,2,1,2,N,2,8,7
70,1,1,1,1,1,5,2,7,9
65,1,3,2,1,1,N,2,1,7
44,1,1,1,1,2,N,2,8,6
60,1,1,1,1,1,N,2,7,8
41,1,4,2,1,1,N,2,8,7
56,1,1,1,1,1,N,2,5,4
54,1,2,1,1,1,N,2,4,4
35,1,1,1,1,1,N,2,7,9
36,1,1,1,1,1,N,2,4,10
37,1,1,2,1,1,N,2,3,1
76,2,1,1,1,1,N,2,7,7
51,1,N,1,1,2,N,2,2,5
11,1,1,1,1,1,N,2,4,5
55,1,1,1,1,1,N,2,2,5
46,4,3,2,1,1,N,2,5,8
33,2,3,2,1,1,N,2,8,5
62,1,2,1,1,1,N,2,8,9
71,1,1,2,1,1,N,2,8,7
75,1,2,2,1,1,N,2,0,9
34,6,1,2,1,1,3,2,8,11
23,5,3,1,1,2,3,2,4,4
48,1,4,1,1,1,N,2,5,7
63,1,4,2,1,2,N,2,7,5
43,1,1,1,1,1,N,2,5,5
27,1,6,1,1,1,N,2,N,9
15,1,1,1,1,1,N,2,5,9
67,2,4,2,1,2,N,2,3,6
49,1,1,1,1,1,N,2,5,7
59,1,6,2,1,1,N,2,6,5
58,1,4,1,1,1,N,2,6,9
46,1,1,1,1,1,N,2,8,12
65,1,1,2,1,1,N,2,5,9
70,1,5,1,1,2,N,2,0,9
56,2,1,1,1,2,N,2,4,7
59,7,1,2,1,1,N,2,0,9
74,1,6,1,1,1,N,2,4,7
53,1,N,2,1,1,N,2,5,4
32,1,1,1,1,1,N,2,9,9
50,1,1,1,1,2,N,2,6,7
44,1,1,2,1,1,N,2,3,7
69,1,4,1,1,1,3,2,5,5
57,1,4,1,1,1,N,2,7,10
62,8,6,1,1,1,N,2,0,5
81,7,1,1,1,1,N,2,9,8
65,1,1,1,1,1,N,2,9,7
87,1,1,1,2,2,N,2,7,6
59,1,1,1,1,1,N,2,3,7
63,1,1,2,1,1,5,2,5,8
34,1,1,2,1,1,N,2,3,5
38,1,6,2,3,1,N,2,0,9
16,1,4,1,1,2,N,2,2,5
43,1,1,2,1,1,N,2,6,1
63,1,1,1,1,2,N,2,0,9
64,1,1,2,1,1,N,1,3,4
41,8,1,2,1,1,N,2,4,5
81,2,6,2,1,1,N,2,3,7
24,8,1,2,1,1,N,2,1,11
61,1,3,1,1,1,N,2,4,9
34,1,4,1,1,1,N,2,5,7
59,1,4,1,1,1,N,2,8,7
70,1,1,1,1,1,N,2,7,8
38,6,1,1,1,1,N,2,5,7
54,1,6,2,1,1,N,2,0,4
48,1,N,1,1,1,N,2,3,7
61,1,1,1,1,2,N,2,4,7
92,1,6,2,1,1,N,2,4,4
22,9,1,2,1,1,N,2,6,10
70,1,1,1,2,1,N,2,9,7
62,1,1,1,1,2,N,2,2,6
43,1,1,1,1,1,N,2,7,6
92,1,1,2,1,1,N,2,0,7
74,1,1,2,1,1,N,2,6,7
65,1,6,2,1,0,N,2,9,7
29,1,1,2,1,1,N,2,8,9
32,1,1,2,1,1,N,2,3,7
57,1,6,1,1,1,N,2,9,5
19,1,1,1,1,2,N,2,3,7
58,1,1,1,1,1,N,2,8,9
38,2,2,1,1,1,N,2,2,5
41,1,1,1,1,2,N,2,3,9
57,1,4,1,1,1,N,2,5,3
65,1,1,2,1,1,N,2,8,4
50,1,1,2,1,1,N,2,6,4
37,1,5,1,1,1,N,2,3,10
60,1,4,2,1,2,N,2,7,4
69,1,3,1,1,1,N,2,5,4
21,1,6,2,1,2,N,2,6,5
60,1,3,2,1,1,N,2,8,9
53,1,1,1,1,1,N,2,6,1
59,1,1,2,1,1,N,2,9,3
45,3,1,1,1,1,N,2,9,6
50,1,6,1,1,1,N,2,7,5
72,1,1,1,1,1,N,2,2,5
35,1,6,2,1,1,N,2,0,7
13,1,1,1,1,1,N,2,6,9
30,1,1,1,1,1,N,2,7,3
73,1,1,1,1,1,N,2,6,7
41,1,1,1,1,1,N,2,3,5
92,1,4,1,1,1,N,2,5,7
26,1,1,1,1,1,N,2,9,8
92,1,1,1,1,2,N,2,4,4
58,8,4,2,1,1,N,2,4,7
62,1,1,1,1,1,N,2,5,10
67,1,1,2,1,1,N,2,3,4
31,1,1,2,1,1,N,2,3,5
50,6,4,2,1,1,N,2,5,9
18,1,3,1,1,1,N,2,6,7
87,1,1,2,1,2,N,2,3,7
55,1,4,1,1,1,N,2,4,11
36,1,1,1,1,2,N,2,9,5
92,1,N,1,1,2,N,2,2,5
28,1,6,2,1,2,N,2,6,4
61,2,4,2,1,1,N,2,7,6
80,1,1,2,1,2,N,2,5,9
66,1,1,2,1,1,N,2,5,9
36,1,4,2,1,1,N,1,2,6
49,1,3,1,1,2,N,2,5,5
45,1,1,1,1,1,N,2,5,9
31,1,3,2,1,1,N,2,0,7
63,1,6,1,1,2,N,2,5,5
73,1,1,2,1,1,N,2,0,6
82,1,1,1,1,1,N,2,5,4
63,1,1,1,1,1,N,2,7,5
39,1,6,2,1,1,N,2,5,4
22,1,6,1,3,2,N,2,1,10
43,1,4,2,1,1,N,2,6,4
41,1,4,1,1,2,N,2,6,7
64,1,6,2,1,2,N,2,9,9
54,1,1,1,1,1,3,2,7,5
37,1,6,2,1,1,N,2,5,9
43,9,1,2,1,1,N,2,6,7
25,1,1,2,1,1,N,2,6,7
72,1,N,2,1,1,N,2,0,10
43,1,4,1,1,1,N,2,7,7
39,6,1,1,3,2,N,2,N,5
50,1,3,2,1,1,N,2,0,9
40,1,2,2,1,1,N,2,2,10
62,1,1,1,1,1,N,2,6,7
24,1,2,2,1,1,N,2,5,9
39,1,1,1,1,1,N,2,6,9
35,2,4,1,1,2,2,2,6,9
69,1,1,1,1,1,N,2,4,7
55,1,3,1,1,1,N,2,1,5
74,1,1,2,1,1,N,2,8,7
40,1,1,2,1,1,N,2,8,9
58,1,1,2,1,1,N,2,3,7
48,1,4,2,1,1,N,2,5,7
80,1,6,2,1,1,N,2,7,5
66,1,1,2,1,1,N,2,0,5
71,1,1,1,1,1,N,2,0,10
