,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
47,59,2,N,8,1,3,1,5,8,2,82,2,N,1,3,60.0
48,58,2,N,10,1,2,1,4,3,1,38,2,N,1,8,60.0
49,90,2,N,3,2,3,0,3,6,2,94,2,N,2,2,60.0
50,53,2,N,10,1,4,2,3,3,2,35,2,N,1,7,60.0
51,84,2,N,11,1,2,1,9,6,1,31,2,N,1,8,60.0
52,70,2,N,11,1,2,1,9,6,2,51,2,N,1,7,60.0
53,36,2,N,10,3,2,0,0,6,1,55,2,N,2,7,40.0
54,84,2,N,3,1,5,2,0,2,1,52,2,N,1,0,80.0
55,48,2,N,1,1,5,2,0,2,2,65,2,N,1,2,60.0
56,24,2,N,7,1,2,1,6,8,1,36,2,N,1,3,60.0
57,15,2,N,6,1,6,1,0,6,1,21,2,N,1,0,80.0
58,17,2,N,3,1,6,1,0,5,1,16,2,N,1,0,80.0
59,50,2,N,5,1,4,1,8,9,1,57,2,N,1,7,60.0
60,3,2,N,1,3,N,0,N,2,2,3,2,N,3,N,100.0
61,54,2,N,1,1,2,2,0,1,2,58,2,N,1,0,80.0
62,60,2,N,11,1,1,2,8,8,2,33,2,N,1,8,80.0
63,40,2,N,5,2,5,0,1,8,1,41,2,N,2,5,60.0
64,56,2,N,3,1,2,1,N,8,2,45,2,N,1,8,60.0
65,75,2,N,12,1,4,2,9,6,2,36,2,N,1,6,60.0
66,23,2,N,9,1,2,1,8,9,1,46,2,N,1,9,60.0
67,77,1,N,5,1,3,1,5,6,1,84,2,N,1,9,40.0
68,13,2,N,11,1,3,1,9,6,2,66,2,N,1,9,80.0
69,11,2,N,3,3,N,0,N,6,1,12,2,N,2,N,60.0
70,36,2,N,9,1,4,2,4,3,2,47,2,N,1,6,60.0
71,20,2,N,7,1,6,2,1,5,1,34,2,N,1,5,60.0
72,25,2,N,11,1,2,2,1,2,2,22,2,N,1,0,60.0
73,74,2,N,7,1,3,2,4,8,2,50,2,N,1,3,60.0
74,74,2,N,9,3,6,0,0,9,1,56,2,N,3,1,60.0
75,67,2,N,11,1,1,1,9,3,1,75,2,N,1,9,80.0
76,83,1,N,7,1,5,2,2,8,1,31,2,N,1,3,40.0
77,79,2,N,5,1,3,2,5,3,1,47,2,N,1,1,60.0
78,74,2,N,8,1,3,1,5,3,1,78,2,N,1,5,80.0
79,65,2,N,9,1,3,2,3,6,1,69,2,N,1,4,60.0
80,3,2,N,1,3,N,0,N,1,1,13,1,N,2,N,40.0
81,3,2,N,9,2,3,0,8,2,1,53,2,N,2,8,80.0
82,60,2,N,1,1,5,1,0,8,1,53,2,N,1,7,60.0
83,35,2,N,12,1,4,2,7,8,1,52,2,N,1,3,60.0
