SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
2,6,3,1,7,0,30-00600,56,0,3,501
2,6,2,2,2,0,28-01100,32,1,3,51
1,6,1,1,5,0,36-03710,27,N,N,177
1,1,1,1,0,0,32-00405,24,0,2,127
2,4,1,1,2,0,08-00803,61,0,2,126
2,1,2,1,6,0,29-01901,72,0,3,418
1,1,2,2,3,0,17-03529,39,1,3,119
1,6,1,1,9,0,51-01301,32,0,2,501
2,1,2,2,5,0,29-01901,78,2,3,449
1,N,2,2,4,0,13-04600,0,0,4,145
2,N,3,1,N,0,40-00200,5,2,4,465
2,6,2,1,0,0,36-04010,26,0,3,71
2,1,1,2,9,0,51-01301,34,0,2,501
2,3,6,1,8,0,26-02702,64,0,2,121
2,1,2,0,1,0,36-03710,37,0,2,N
2,1,2,0,4,0,36-04010,28,2,4,323
1,1,1,1,7,1,38-00100,52,1,2,447
2,6,1,1,0,0,08-00803,63,0,3,281
2,6,1,1,8,0,17-03529,46,0,5,501
2,1,1,2,0,0,51-51255,28,1,2,501
1,6,2,1,5,0,17-03529,28,1,3,274
1,3,8,2,N,0,36-03710,79,0,N,282
1,1,1,1,5,0,19-01700,35,0,2,256
2,N,1,1,7,0,24-01004,43,1,4,501
2,1,1,1,9,0,24-01004,70,1,3,501
2,6,2,0,2,0,13-04600,19,0,N,N
1,4,2,2,0,2,01-01301,80,N,N,90
2,N,1,1,N,0,51-51255,11,1,3,501
1,6,1,1,9,0,26-02702,18,3,5,501
1,6,1,2,N,0,19-01700,45,0,N,356
2,1,1,1,1,0,24-01004,58,0,2,501
1,6,1,2,8,0,38-00100,26,0,2,154
1,1,6,1,1,0,06-08507,60,1,3,501
1,N,3,1,5,0,30-00600,10,1,6,162
1,6,2,2,N,0,32-00405,33,0,N,305
1,1,2,0,3,2,32-00405,32,2,4,N
2,4,2,2,N,0,01-01301,89,0,N,68
2,1,3,2,0,0,40-00200,44,1,3,0
1,6,1,1,9,0,38-00100,15,N,N,501
1,6,1,1,N,0,38-00100,51,1,2,214
1,4,1,1,N,0,24-01004,53,0,2,501
2,N,2,2,N,0,17-03529,9,2,3,138
1,1,1,0,N,1,32-00405,36,3,5,67
2,1,1,1,9,0,38-00100,67,3,6,501
1,4,1,1,7,0,51-01301,69,0,2,501
2,1,1,1,N,0,38-00100,63,0,2,501
1,1,1,2,6,0,30-00600,28,0,2,382
1,6,1,1,5,0,38-00100,68,N,N,479
1,6,2,0,0,0,17-03529,20,0,N,N
1,6,2,2,0,0,17-03531,21,0,N,0
1,4,1,2,9,0,30-00600,81,0,N,501
1,6,2,1,2,0,17-03529,18,2,3,29
2,1,2,2,1,0,01-01301,55,3,5,116
1,6,1,1,N,0,26-02702,15,0,N,342
2,6,1,2,3,0,38-00100,40,2,4,460
1,1,1,2,9,0,51-01301,64,1,3,501
2,N,1,1,N,0,24-01004,13,1,3,501
2,N,1,1,3,0,24-01004,8,0,3,501
1,N,1,2,1,0,51-51255,9,1,3,410
1,N,6,2,6,0,24-01004,2,4,6,388
2,N,1,1,7,0,24-01004,9,2,4,501
2,1,1,2,9,0,51-51255,32,0,2,501
2,6,2,1,N,0,28-01100,15,1,3,501
2,4,9,1,8,0,24-01004,36,3,5,501
1,5,1,2,N,0,19-01700,11,0,N,105
1,1,2,1,5,0,17-03529,35,0,2,186
1,1,2,1,6,0,13-04600,65,0,2,501
2,6,2,1,N,1,36-04010,21,0,N,244
1,1,1,1,0,4,38-00100,65,1,4,402
1,1,1,1,N,0,08-00803,34,0,2,501
1,N,1,2,5,0,32-00405,8,3,5,301
1,6,2,1,2,0,13-04600,36,0,N,159
1,3,1,1,9,0,08-00803,72,0,N,501
2,6,6,1,N,0,19-01700,30,0,2,264
2,4,9,1,N,0,40-00200,43,0,2,465
1,6,1,2,N,0,32-00405,69,0,2,30
1,6,6,1,8,0,06-08507,15,0,3,501
2,1,1,2,7,0,19-01700,73,0,2,393
2,1,1,2,7,0,40-00200,56,0,2,306
2,N,1,2,3,4,51-51255,13,2,4,129
1,6,2,2,1,0,01-01301,25,0,N,181
2,1,1,1,3,0,32-00405,58,0,2,453
2,6,1,1,9,0,51-01301,64,5,7,501
1,1,1,1,1,0,19-01700,49,2,4,268
1,6,1,2,N,0,24-01004,20,0,N,411
2,6,2,1,0,0,17-03529,20,0,N,242
1,4,1,1,N,0,51-01301,71,0,N,164
2,N,1,2,0,0,38-00100,14,2,4,208
2,4,2,2,1,0,01-01301,70,2,4,181
2,1,1,2,1,0,06-08507,76,0,2,153
1,1,8,1,3,4,36-03710,77,2,4,236
2,1,1,2,9,0,06-08507,48,1,4,501
1,1,1,1,N,0,32-00405,77,0,2,246
1,6,2,2,0,0,17-03531,21,0,2,0
1,6,2,0,3,0,13-04600,21,0,2,N
1,3,2,2,1,0,32-00405,78,0,N,12
1,6,9,2,5,0,40-00200,53,0,2,420
1,1,1,1,N,0,06-08507,42,2,4,501
2,6,2,2,0,0,36-03710,25,2,4,85
2,N,1,1,N,0,38-00100,6,0,2,501
1,4,1,2,N,0,06-08507,32,0,N,501
2,1,9,2,N,0,13-04600,67,0,2,381
1,6,1,1,8,0,08-00803,42,0,N,346
2,6,9,2,N,1,36-03710,24,0,N,139
1,6,1,1,3,0,24-01004,15,0,2,380
2,6,2,1,1,0,36-04010,17,0,5,501
2,1,1,1,3,0,38-00100,35,1,3,108
2,1,3,2,0,0,32-00405,85,0,2,0
1,N,1,1,6,0,24-01004,12,1,3,501
1,2,1,1,7,0,19-01700,39,1,7,259
1,1,1,1,9,0,24-01004,61,0,2,501
1,N,9,1,6,0,17-03529,13,2,8,454
2,N,1,2,N,0,08-00803,14,1,3,229
2,N,2,1,1,0,13-04600,9,2,4,262
2,1,1,1,9,0,51-51255,38,3,4,501
2,3,6,1,9,0,06-08507,65,0,2,501
2,N,1,1,0,0,51-01301,3,2,4,501
1,4,1,1,9,0,06-08507,52,N,N,501
1,N,8,1,4,0,36-04010,9,3,12,286
1,4,6,2,9,0,06-08507,72,0,4,501
1,1,1,1,9,0,24-01004,67,0,2,501
1,6,1,1,9,0,06-07502,26,0,N,501
1,N,2,1,3,0,13-04600,11,2,9,496
1,6,1,1,9,0,26-02702,30,2,4,501
1,2,2,1,5,0,17-03531,61,0,N,430
2,5,2,2,8,0,28-01100,36,N,N,409
2,6,1,2,4,0,32-00405,41,0,N,98
1,4,1,2,N,1,38-00100,63,0,N,0
2,1,2,0,0,0,13-04600,27,1,3,N
2,1,1,1,0,0,32-00405,78,0,2,0
2,5,1,2,7,0,19-01700,76,0,3,286
1,6,1,1,7,0,40-00200,52,0,2,501
2,6,1,2,5,0,13-04600,44,2,4,501
2,1,2,2,6,4,19-01700,37,0,2,501
1,1,1,2,4,0,38-00100,71,1,2,339
2,6,1,1,9,0,51-51255,23,N,N,501
2,6,3,1,4,1,30-00600,35,0,4,380
1,6,1,2,4,0,38-00100,21,0,N,179
2,6,1,1,3,0,51-51255,16,2,5,136
1,1,1,1,8,0,06-07502,75,1,4,501
1,6,2,1,8,0,13-04600,19,0,3,359
1,N,1,0,4,0,26-02702,14,1,4,N
2,6,1,2,1,0,26-02702,46,2,3,7
2,6,3,0,0,0,40-00200,18,0,N,N
1,N,1,1,N,0,30-00600,6,4,5,246
2,3,1,2,6,0,30-00600,60,0,N,313
1,6,1,1,8,0,28-01100,38,0,N,501
2,1,2,2,2,0,29-01901,55,2,4,82
1,3,2,2,N,0,17-03531,60,0,N,217
2,1,1,1,1,0,51-51255,52,2,4,501
2,1,2,1,2,0,13-04600,67,0,4,73
2,1,1,2,1,0,17-03529,24,1,3,19
2,6,1,2,6,0,06-07502,26,N,N,296
2,1,9,1,N,0,40-00200,60,1,2,501
2,3,1,1,0,0,38-00100,60,0,N,501
1,1,2,1,N,0,29-01901,45,0,2,501
1,6,6,1,7,0,24-01004,58,0,N,501
2,1,2,2,3,1,36-03710,61,0,2,62
1,6,1,2,N,1,51-51255,16,0,3,501
1,N,1,1,7,0,38-00100,10,0,3,501
2,2,2,2,5,2,13-04600,63,0,4,501
1,4,1,2,2,0,32-00405,40,N,N,70
2,6,2,2,1,0,01-01301,57,0,N,0
2,1,2,1,0,0,17-03529,48,3,4,146
2,6,1,2,N,0,51-01301,41,0,N,501
2,N,1,1,9,0,24-01004,2,0,4,501
1,6,2,1,2,0,29-01901,37,0,2,274
1,N,1,1,7,0,40-00200,0,1,3,32
1,1,1,0,3,2,08-00803,57,1,3,N
2,1,1,1,0,0,38-00100,40,0,2,501
1,1,1,1,9,0,06-07502,38,2,4,501
1,6,1,1,N,0,29-01901,22,0,N,194
1,4,8,2,N,1,19-01700,72,0,N,168
1,6,1,0,6,0,30-00600,18,0,3,N
2,N,2,1,1,0,17-03531,10,1,3,162
1,N,2,1,N,0,01-01301,0,0,4,365
1,6,6,2,0,0,36-04010,23,N,N,46
1,3,1,1,9,0,24-01004,83,0,N,501
2,6,1,1,3,4,38-00100,22,0,N,488
1,N,1,2,6,0,24-01004,9,3,5,385
1,1,2,1,4,0,17-03529,42,2,5,6
1,N,1,2,3,0,30-00600,2,1,5,128
2,4,6,2,8,0,51-51255,57,3,4,501
2,N,1,1,8,0,32-00405,5,3,7,100
1,6,1,1,8,0,19-01700,27,N,N,341
2,1,1,2,2,0,30-00600,57,0,2,7
1,6,9,1,0,0,36-03710,60,2,3,187
2,6,1,2,9,0,38-00100,55,0,N,501
1,6,2,0,1,0,17-03531,19,0,N,N
2,N,9,1,4,0,32-00405,14,0,6,166
1,4,1,1,9,0,06-07502,48,0,N,501
2,N,1,2,3,0,38-00100,7,3,5,294
1,6,1,1,5,0,51-51255,16,0,N,501
1,1,1,1,7,0,24-01004,60,0,2,454
2,N,1,2,0,4,30-00600,9,0,4,98
1,2,6,2,0,0,24-01004,79,0,2,501
1,6,2,2,4,0,01-01301,78,0,N,222
1,6,2,0,0,0,01-01301,29,0,N,N
2,1,1,1,8,0,51-01301,53,1,3,501
1,4,2,1,5,0,36-04010,52,0,N,108
1,4,1,2,6,0,08-00803,76,0,N,34
2,6,8,2,2,0,32-00405,24,0,N,264
2,6,2,2,6,0,17-03529,41,3,5,271
1,1,2,2,6,0,17-03529,35,2,4,274
1,6,2,0,0,2,28-01100,53,0,N,N
2,4,1,0,N,0,38-00100,59,0,2,N
2,6,1,1,1,0,24-01004,30,0,N,501
1,1,1,2,2,0,38-00100,80,0,2,174
2,1,6,1,7,0,17-03529,32,0,2,41
1,1,1,2,7,0,06-08507,68,0,3,501
2,6,1,1,4,4,30-00600,34,0,2,98
2,1,6,2,N,0,06-08507,40,3,5,6
2,6,1,0,0,0,26-02702,46,2,4,N
1,N,2,1,N,0,36-04010,10,0,4,501
2,1,2,0,8,0,36-03710,35,2,4,N
2,N,8,1,9,0,32-00405,10,0,3,121
2,N,1,1,6,0,38-00100,12,0,6,291
2,1,8,2,9,0,24-01004,38,0,2,501
1,N,2,1,8,0,36-04010,12,0,5,421
2,1,2,1,N,0,36-04010,30,1,2,276
1,6,6,2,7,0,29-01901,22,1,2,501
2,6,1,1,N,0,36-03710,20,0,N,0
2,N,1,1,N,0,51-51255,13,3,5,109
1,N,1,1,9,0,38-00100,13,2,3,501
1,6,2,0,3,0,28-01100,16,0,3,N
1,6,1,2,4,0,17-03529,47,1,3,11
1,1,8,2,2,0,32-00405,79,0,2,70
1,3,2,1,5,0,13-04600,78,0,5,451
2,N,1,1,9,4,24-01004,12,1,3,501
2,6,1,1,2,1,08-00803,31,0,N,272
1,N,1,1,4,0,08-00803,8,1,3,457
1,N,6,1,8,0,51-01301,13,0,3,501
2,3,1,0,0,0,24-01004,72,N,N,N
1,6,1,2,N,0,26-02702,24,0,3,370
2,1,1,1,8,0,17-03529,68,0,2,501
2,1,1,1,5,0,29-01901,36,3,5,406
1,6,1,1,2,0,24-01004,73,0,N,341
1,4,1,1,8,0,51-51255,53,0,N,501
1,6,1,1,2,0,26-02702,31,2,5,501
1,6,1,1,3,0,24-01004,20,4,6,397
2,1,1,2,3,0,51-51255,49,2,4,138
1,1,1,2,8,0,08-00803,32,0,4,501
2,6,2,0,0,0,01-01301,18,N,N,N
2,N,1,2,5,0,40-00200,14,2,5,464
2,1,6,2,3,0,06-07502,59,0,2,362
1,6,1,0,2,0,19-01700,77,0,N,387
2,1,1,1,N,0,24-01004,65,2,4,501
1,6,1,1,9,0,17-03529,55,0,3,501
2,6,1,1,0,0,40-00200,90,0,N,383
1,1,1,1,7,0,24-01004,36,0,3,501
2,6,1,2,N,0,38-00100,39,1,4,501
1,1,1,2,0,0,51-51255,61,3,6,501
1,1,1,2,8,0,19-01700,63,2,4,333
1,N,1,1,0,1,40-00200,8,2,5,18
1,6,1,2,0,0,38-00100,21,0,N,112
2,4,1,2,N,4,08-00803,70,0,2,53
2,1,1,2,3,0,01-01301,77,2,3,177
1,N,2,1,N,0,17-03529,0,5,8,501
1,3,1,1,4,0,08-00803,72,2,4,168
2,6,1,2,4,0,06-07502,22,2,8,34
2,6,1,1,4,0,19-01700,19,N,11,368
1,6,1,1,0,0,38-00100,23,0,N,398
1,4,1,2,2,0,28-01100,87,0,N,74
1,1,1,1,4,1,36-03710,73,3,6,322
2,6,1,2,6,0,36-04010,54,0,N,264
1,2,1,1,N,0,51-51255,59,0,3,501
1,1,2,2,2,1,36-04010,46,0,2,287
1,6,1,2,0,0,19-01700,52,0,N,0
2,6,2,2,2,0,01-01301,19,0,N,48
1,2,1,2,6,0,24-01004,50,0,N,501
2,1,8,1,N,0,36-03710,27,1,3,227
2,1,2,1,6,0,13-04600,67,3,5,47
1,N,2,0,0,0,28-01100,1,2,4,N
2,1,2,1,6,0,28-01100,31,0,4,344
2,6,1,2,N,0,17-03531,40,0,N,147
2,1,1,1,8,0,19-01700,60,1,3,501
2,2,6,2,8,0,17-03529,47,0,6,501
1,1,2,2,5,0,36-04010,63,0,2,406
2,N,2,0,0,0,17-03531,12,0,4,0
1,1,3,2,2,0,30-00600,49,0,5,118
2,1,6,2,2,1,26-02702,36,0,3,60
2,1,3,1,N,0,40-00200,35,1,3,375
2,N,8,2,8,0,51-01301,7,0,3,501
2,3,1,1,3,0,19-01700,70,0,N,500
1,6,2,2,N,0,28-01100,22,0,3,103
2,N,2,0,5,0,28-01100,4,4,6,N
2,1,1,1,N,0,38-00100,51,0,2,501
1,5,1,1,7,0,08-00803,59,0,2,120
1,1,1,2,8,0,19-01700,74,1,3,501
1,6,2,1,9,0,36-04010,20,0,N,501
2,6,8,1,6,0,32-00405,16,0,N,406
2,6,1,2,4,0,38-00100,23,N,N,455
1,N,1,1,5,0,30-00600,3,0,4,180
1,1,1,2,9,0,24-01004,41,1,3,501
2,N,1,1,0,0,06-08507,80,0,3,501
1,4,1,1,9,0,51-01301,63,0,2,501
2,2,1,2,6,0,38-00100,52,0,7,72
2,1,1,1,1,1,30-00600,38,0,2,322
1,3,1,1,9,0,51-01301,26,0,2,501
1,4,1,0,0,0,36-04010,72,0,2,N
2,6,1,2,2,0,32-00405,48,0,2,146
2,3,6,2,5,1,17-03529,74,0,3,201
2,1,1,2,1,0,36-04010,72,0,2,168
2,1,1,1,N,0,24-01004,54,0,2,501
2,6,2,2,N,0,24-01004,63,0,6,501
2,N,2,2,N,0,28-01100,4,5,7,194
2,N,1,1,5,0,28-01100,0,0,2,123
1,4,2,1,6,0,36-03710,60,0,2,501
2,N,2,1,6,1,28-01100,7,2,4,487
1,6,1,1,6,0,38-00100,43,0,3,4
2,1,1,2,6,0,28-01100,45,2,4,256
1,6,1,1,5,0,51-01301,27,5,7,501
1,6,2,0,5,0,01-01301,21,0,N,N
1,4,3,0,1,0,40-00200,36,0,N,N
1,1,1,1,7,0,24-01004,77,4,6,17
1,6,1,2,3,1,29-01901,17,N,N,491
2,6,9,0,0,0,26-02702,16,0,3,N
2,4,1,1,0,0,51-51255,70,0,N,452
1,N,1,0,1,4,13-04600,5,0,3,16
1,1,1,1,N,0,26-02702,26,2,3,23
2,4,1,2,9,0,51-01301,36,1,3,501
1,N,2,2,0,0,13-04600,9,1,4,0
1,N,1,2,4,0,32-00405,10,1,4,431
2,3,1,1,9,0,51-51255,44,0,2,501
2,5,1,0,1,0,26-02702,49,0,2,N
1,1,2,2,7,0,36-04010,65,0,2,97
1,1,2,1,2,4,28-01100,45,2,5,147
1,6,6,2,0,0,26-02702,23,N,N,0
2,6,1,1,6,0,26-02702,30,0,N,491
2,3,3,1,4,0,40-00200,73,0,N,183
2,4,1,1,7,0,30-00600,61,0,2,407
1,N,1,1,9,0,24-01004,9,2,4,501
2,1,6,1,9,0,51-51255,36,0,2,501
1,1,1,2,N,1,24-01004,60,0,4,177
2,1,1,2,9,0,30-00600,57,0,3,501
1,1,1,1,N,0,51-51255,44,0,2,501
1,6,1,1,2,0,06-07502,46,0,2,501
1,1,2,2,5,2,17-03531,38,0,3,172
1,3,2,1,9,0,51-51255,79,0,N,501
1,6,2,1,2,0,29-01901,18,0,N,N
2,6,1,1,8,0,51-01301,23,1,3,501
1,3,6,1,5,1,26-02702,95,0,N,232
2,1,1,2,4,0,38-00100,67,0,4,152
1,1,1,2,8,4,24-01004,35,0,2,501
1,6,1,2,6,4,24-01004,23,0,3,501
1,N,1,1,7,0,17-03531,4,2,3,501
2,6,2,2,3,0,17-03529,23,0,N,113
2,1,2,2,0,2,01-01301,71,0,2,293
2,6,1,1,6,0,38-00100,27,N,N,291
2,6,1,1,0,0,06-07502,28,0,3,501
1,N,1,1,N,0,24-01004,6,0,2,501
1,6,1,0,2,0,38-00100,20,0,4,N
1,1,2,1,7,0,13-04600,32,0,3,501
1,6,1,2,0,0,40-00200,24,0,N,360
2,1,1,2,N,0,32-00405,45,0,2,209
1,6,2,1,0,0,51-51255,31,0,N,501
2,6,1,2,8,0,29-01901,27,4,6,7
2,6,1,1,N,0,30-00600,63,0,N,341
1,N,1,2,9,0,51-51255,9,0,4,501
1,1,1,2,3,0,40-00200,27,0,2,91
1,6,1,1,N,0,19-01700,31,0,N,364
1,1,1,2,5,0,38-00100,80,1,2,270
1,N,2,2,1,0,17-03531,10,2,8,7
2,N,8,2,1,0,32-00405,9,N,7,15
1,N,2,1,6,0,29-01901,58,2,5,453
2,1,1,2,2,0,36-03710,59,0,4,320
2,1,1,2,N,0,19-01700,39,0,2,501
2,6,1,2,6,0,38-00100,26,4,6,143
1,1,1,2,8,0,51-01301,55,3,5,501
2,1,1,2,0,4,24-01004,56,1,3,0
1,6,1,1,N,0,38-00100,30,0,N,319
2,6,2,2,7,0,17-03529,67,0,3,501
2,3,1,1,9,0,51-01301,51,0,2,501
2,6,2,1,5,0,36-04010,19,0,N,474
2,N,1,1,N,0,51-51255,14,3,5,159
1,6,1,2,N,0,06-08507,45,4,6,501
1,1,1,1,5,0,30-00600,26,0,3,244
2,6,5,1,4,0,38-00100,30,1,5,158
1,4,6,1,8,0,24-01004,74,0,N,501
1,6,1,1,9,0,51-01301,34,0,N,501
2,6,6,2,7,0,06-08507,64,0,N,501
1,1,1,1,4,0,36-03710,23,0,2,306
1,1,2,1,8,0,17-03529,45,1,3,501
1,1,2,0,3,4,13-04600,69,0,2,145
2,6,1,1,4,0,06-08507,57,1,3,501
2,1,2,2,9,0,36-04010,72,1,3,501
2,N,2,1,0,0,36-04010,12,0,3,501
1,N,1,1,8,0,51-51255,6,3,5,501
2,4,1,1,N,0,51-01301,64,0,4,501
1,3,1,2,6,0,06-08507,66,0,N,49
1,N,1,2,N,0,08-00803,9,2,4,138
1,6,1,2,0,0,38-00100,27,0,N,34
1,N,1,2,2,0,32-00405,14,0,7,186
2,1,1,1,1,1,32-00405,51,0,3,1
1,N,1,1,8,0,51-51255,13,0,2,501
2,4,1,2,N,0,32-00405,60,N,N,77
1,1,1,2,4,0,13-04600,67,2,3,124
2,1,1,2,3,0,06-07502,87,0,3,92
2,6,8,1,5,0,32-00405,34,2,4,239
1,1,1,1,8,0,51-01301,52,1,4,501
1,1,6,1,8,0,06-08507,77,1,3,501
1,6,3,2,1,0,40-00200,24,2,4,263
1,1,2,1,4,0,36-04010,36,2,4,278
2,1,2,1,9,0,29-01901,49,0,2,501
2,1,1,1,7,0,51-01301,30,0,2,167
1,6,1,1,8,0,24-01004,22,0,N,501
2,1,1,1,6,0,30-00600,75,1,3,362
1,6,2,1,9,0,17-03529,40,0,5,501
2,N,1,1,8,0,26-02702,12,0,3,501
2,2,3,2,6,0,40-00200,25,0,N,334
1,6,1,1,N,0,28-01100,28,N,N,501
1,3,1,0,1,0,28-01100,83,0,N,N
2,1,1,2,N,0,38-00100,1,0,2,501
2,3,2,0,0,1,17-03529,89,0,2,N
1,6,1,1,9,0,51-51255,88,0,N,501
1,1,2,1,0,0,32-00405,48,0,2,0
1,1,1,1,N,1,26-02702,32,0,3,501
2,1,1,1,N,0,38-00100,48,0,2,501
1,1,1,1,9,0,51-51255,59,2,4,501
2,1,1,1,7,0,30-00600,47,0,2,399
2,1,9,1,8,0,51-01301,53,0,3,501
1,3,1,2,2,0,19-01700,63,0,N,63
1,4,2,2,9,0,17-03529,93,0,N,501
2,6,1,2,7,0,30-00600,21,0,N,416
1,N,1,1,4,0,38-00100,13,0,4,418
2,1,1,2,4,0,26-02702,50,0,2,272
2,1,2,1,6,0,01-01301,77,0,2,393
2,1,9,1,0,0,40-00200,62,2,4,247
1,N,6,1,0,0,51-01301,9,1,5,501
2,6,6,2,0,0,32-00405,15,N,N,84
2,3,1,2,8,0,08-00803,91,0,2,198
2,1,2,1,3,1,28-01100,27,0,2,36
1,4,2,2,3,0,17-03531,77,0,N,333
2,1,8,1,1,0,32-00405,47,1,2,154
1,N,1,1,6,0,24-01004,1,3,5,263
1,N,2,2,9,0,17-03531,10,0,2,501
1,6,2,1,6,0,28-01100,52,N,N,426
2,6,1,1,8,2,06-07502,53,0,N,501
1,6,1,2,N,0,30-00600,21,0,N,192
2,N,2,2,N,0,38-00100,10,1,4,103
2,6,9,1,9,0,51-01301,39,0,5,501
1,N,1,1,8,0,24-01004,5,0,2,501
1,1,2,1,1,2,36-04010,38,0,2,45
1,1,3,1,5,1,40-00200,83,0,2,226
2,1,9,1,2,0,24-01004,57,1,4,501
2,1,2,2,3,0,28-01100,69,1,3,58
2,1,6,1,7,0,24-01004,56,3,5,501
2,N,1,0,7,0,19-01700,0,1,3,N
2,6,6,2,7,0,06-08507,60,0,N,501
1,6,2,0,0,0,13-04600,18,1,3,N
1,1,1,1,5,0,24-01004,69,2,3,240
1,1,6,2,5,0,26-02702,61,2,6,282
2,6,2,2,N,0,17-03529,15,0,N,7
1,3,1,2,3,0,30-00600,74,0,5,501
2,6,1,2,8,0,19-01700,29,0,N,11
2,6,1,1,9,0,30-00600,18,0,N,501
1,N,3,1,6,0,40-00200,9,0,3,148
1,1,1,1,3,0,06-08507,74,2,4,132
1,6,1,1,0,0,24-01004,35,0,N,0
1,1,1,1,7,0,08-00803,73,1,3,216
2,4,1,0,2,0,08-00803,55,0,2,N
2,1,2,1,0,2,19-01700,45,0,2,207
2,N,9,2,1,0,19-01700,7,1,3,107
1,4,1,1,3,0,38-00100,39,0,2,91
2,6,2,2,4,0,13-04600,25,N,N,410
2,1,1,1,9,0,28-01100,80,2,4,501
1,6,6,1,2,1,51-01301,17,0,N,501
2,3,2,1,N,0,28-01100,85,0,N,331
2,6,1,1,0,0,38-00100,20,0,N,213
1,1,2,1,N,4,36-03710,38,1,2,496
2,6,1,2,3,0,06-07502,25,0,3,296
2,4,1,1,6,0,08-00803,47,0,N,247
2,6,2,0,0,0,13-04600,21,2,4,N
1,6,1,1,0,0,30-00600,55,0,N,0
1,N,1,2,1,0,51-51255,4,0,5,501
2,1,2,1,N,0,17-03529,59,0,2,295
2,1,1,2,9,0,51-01301,88,1,5,501
2,2,1,2,0,0,32-00405,81,0,N,101
1,1,1,1,9,0,51-51255,61,0,6,501
2,N,3,2,0,0,24-01004,5,1,3,501
2,1,1,2,0,0,08-00803,36,0,8,0
2,1,1,0,2,1,08-00803,64,0,2,354
2,6,1,1,5,0,24-01004,28,0,N,417
2,1,1,2,5,0,38-00100,24,0,2,266
1,6,1,1,2,0,51-51255,94,0,3,366
1,6,1,1,4,0,36-04010,21,0,2,311
2,1,1,2,3,0,08-00803,64,2,4,501
2,1,1,1,9,0,24-01004,53,0,5,501
2,N,1,1,2,0,30-00600,52,4,6,501
1,2,6,1,9,0,38-00100,46,0,6,501
2,6,1,2,3,0,08-00803,15,0,2,151
2,6,6,1,9,0,24-01004,33,2,6,501
2,2,9,1,9,0,30-00600,31,0,5,501
2,6,3,2,N,1,40-00200,83,1,3,67
2,1,6,1,N,0,06-08507,48,0,2,501
1,N,8,2,6,0,36-03710,2,2,4,389
2,1,6,1,9,0,24-01004,32,2,5,501
1,3,1,0,7,0,06-07502,86,0,N,11
2,6,2,2,5,1,28-01100,27,0,N,63
