HISP,SEX,DEAR,PINCP,NOC,EDU,RAC1P,DEYE,DPHY,DENSITY,MSP,POVPIP,HOUSING_TYPE,OWN_RENT,NPF,AGEP,PINCP_DECILE,DVET,INDP_CAT,PUMA,DREM
0,2,2,N,0,9,1,2,2,3020.7999999999997,6,501,1,2,N,75,0,N,14,25-00503,2
0,1,2,352000.0,0,4,1,2,2,2406.4,6,501,1,1,2,38,1,N,3,25-01000,2
0,2,2,6900.0,0,5,6,2,2,2406.4,6,501,1,1,N,9,7,N,N,25-01000,2
0,1,1,352000.0,0,7,1,1,2,1484.8000000000002,6,228,1,1,N,76,9,N,6,25-01300,2
0,1,2,125000.0,1,10,1,2,2,2406.4,N,269,1,1,6,2,N,N,N,25-01000,1
0,2,2,60.0,0,7,2,2,2,2406.4,6,82,1,1,3,36,1,N,14,25-01000,2
0,2,2,N,3,3,6,2,2,2099.2,N,501,1,1,5,68,N,N,N,25-00703,2
0,1,2,29330.0,3,N,1,2,N,1484.8000000000002,N,501,1,1,5,22,N,N,N,25-01300,N
0,1,2,631300.0,0,8,2,2,2,2099.2,1,501,1,1,2,60,4,N,4,25-00703,2
0,1,2,N,N,4,1,2,2,3020.7999999999997,N,501,3,1,6,0,N,N,N,25-01300,2
0,1,2,62300.0,1,2,1,2,2,2099.2,6,478,1,1,3,1,2,N,10,25-00703,2
0,1,2,0.0,0,3,1,2,2,3020.7999999999997,N,340,1,1,3,79,N,N,N,25-00503,2
0,2,2,4100.0,0,7,1,2,2,3635.2000000000003,3,N,1,1,3,12,5,N,14,25-02800,2
0,2,2,88400.0,2,10,1,2,2,2406.4,1,501,1,1,4,5,4,N,9,25-01000,2
0,2,2,0.0,0,3,6,2,2,3020.7999999999997,3,501,1,1,N,54,3,N,N,25-00503,2
0,1,2,22500.0,0,5,1,2,2,2099.2,6,501,1,1,2,37,1,N,15,25-00703,2
0,2,2,25000.0,0,7,1,2,2,1484.8000000000002,4,228,1,1,2,16,7,N,10,25-01000,2
0,1,2,400000.0,0,9,1,2,2,2099.2,3,251,1,1,N,79,4,N,8,25-00703,2
0,1,2,N,2,2,1,2,2,1484.8000000000002,2,305,1,1,4,14,6,N,5,25-01300,2
0,1,2,101000.0,2,3,1,2,2,3020.7999999999997,N,400,1,2,4,34,N,N,N,25-00503,2
0,1,2,0.0,2,10,1,2,2,2406.4,1,340,1,1,4,34,8,N,6,25-01000,2
0,1,2,23500.0,1,9,1,2,2,2099.2,1,400,1,1,3,11,8,N,10,25-00703,2
0,1,2,400000.0,1,7,6,2,2,2406.4,1,501,1,1,3,89,9,N,10,25-01000,2
0,1,2,4100.0,1,9,1,2,2,1484.8000000000002,1,141,1,1,3,16,4,N,10,25-01300,2
0,2,2,92700.0,0,4,1,2,2,2406.4,6,501,1,1,N,67,0,N,N,25-01300,2
0,1,2,80000.0,2,3,1,2,2,2406.4,N,501,1,1,4,54,N,N,N,25-01000,2
0,1,2,67100.0,0,11,8,2,2,2406.4,6,251,1,1,N,41,8,N,6,25-01000,2
4,2,2,0.0,0,7,6,2,2,3635.2000000000003,6,501,1,2,N,94,2,N,N,25-02800,2
0,1,2,55400.0,0,2,1,2,2,3635.2000000000003,2,501,1,1,2,15,1,N,9,25-02800,2
0,1,2,160.0,N,7,1,2,2,2406.4,6,N,2,0,N,49,1,N,3,25-01000,2
0,2,2,275500.0,0,9,2,2,2,2406.4,6,207,1,1,N,33,3,N,13,25-01000,2
0,1,2,0.0,1,9,1,2,2,3635.2000000000003,6,162,1,1,2,16,6,N,6,25-00703,2
0,2,2,N,2,9,1,2,2,2099.2,2,176,1,1,4,40,1,N,5,25-00703,1
0,1,2,63000.0,0,3,1,2,2,1484.8000000000002,N,361,1,1,3,27,N,N,N,25-01300,2
0,1,2,275500.0,0,5,1,2,2,2406.4,6,234,1,1,3,24,8,N,18,25-01000,2
0,2,2,N,0,4,1,2,2,2406.4,4,269,1,1,2,20,7,N,N,25-01000,2
0,2,2,37200.0,1,10,6,2,2,2099.2,6,501,1,1,3,75,4,N,6,25-00703,2
0,2,2,45800.0,0,9,1,2,2,2099.2,4,501,1,2,N,50,5,N,10,25-00703,2
0,2,2,88400.0,2,5,1,2,2,3328.0,6,501,1,1,4,81,3,N,9,25-00703,2
0,2,2,16000.0,0,12,2,2,2,3635.2000000000003,6,228,1,2,N,33,6,N,11,25-02800,2
0,1,2,311600.0,0,7,1,2,2,2099.2,6,501,1,1,N,41,5,N,16,25-00703,2
0,2,2,125000.0,0,10,1,2,2,2099.2,3,501,1,2,N,6,3,N,15,25-00703,2
0,1,2,160.0,0,9,6,2,2,3635.2000000000003,3,501,1,1,N,21,7,N,8,25-02800,2
0,1,2,92700.0,3,3,1,2,2,1484.8000000000002,N,501,1,1,5,38,N,N,N,25-01300,2
0,1,2,58700.0,0,5,1,2,2,3635.2000000000003,6,296,1,2,N,78,6,N,3,25-02800,2
0,1,2,30100.0,N,5,1,2,N,2099.2,3,N,3,0,N,15,2,N,N,25-00703,N
0,2,2,0.0,0,11,1,2,2,2099.2,6,501,1,1,2,52,3,N,6,25-00703,2
0,2,2,12000.0,N,8,1,2,1,2099.2,6,207,3,0,N,23,6,N,11,25-00703,1
0,2,2,N,0,7,1,2,2,3635.2000000000003,4,501,1,1,5,60,4,N,N,25-00703,2
0,1,2,92700.0,0,7,1,2,2,1484.8000000000002,1,269,1,1,4,91,5,N,5,25-01300,2
0,1,2,N,1,9,1,2,2,3020.7999999999997,1,340,1,1,3,51,3,N,11,25-00503,2
0,2,2,55400.0,N,N,1,2,2,3020.7999999999997,4,501,3,0,N,52,3,N,12,25-00503,2
0,1,2,81500.0,0,12,1,2,2,2406.4,1,501,1,2,2,40,0,N,8,25-01000,2
0,1,1,26100.0,1,5,6,1,1,3020.7999999999997,1,176,1,1,3,15,5,N,4,25-00503,2
0,1,2,80000.0,2,2,8,2,2,3635.2000000000003,N,251,1,1,4,51,N,N,N,25-02800,2
0,2,2,25400.0,0,9,1,2,2,1484.8000000000002,1,501,1,1,2,18,6,N,10,25-01300,2
0,2,2,55800.0,1,10,1,2,2,3020.7999999999997,1,501,1,1,3,11,5,N,10,25-00503,2
0,2,2,631300.0,0,7,1,2,2,2406.4,3,501,1,1,N,55,2,N,14,25-01000,1
0,1,2,400000.0,2,5,2,2,2,3635.2000000000003,1,501,1,1,4,15,6,N,12,25-02800,2
0,1,2,N,0,10,1,2,2,3020.7999999999997,1,501,1,1,2,55,1,N,N,25-01000,2
0,1,2,N,0,5,1,2,2,2099.2,4,501,1,1,2,13,3,N,11,25-00703,2
0,2,2,37200.0,0,9,1,2,2,2099.2,6,251,1,1,2,22,2,N,14,25-00703,2
0,1,2,86000.0,4,3,1,2,2,2406.4,N,501,1,1,6,32,N,N,N,25-01000,2
0,2,2,80000.0,0,10,1,2,2,2406.4,6,176,1,1,2,12,7,N,15,25-01000,2
0,2,2,10600.0,0,5,2,2,2,3328.0,1,269,1,1,4,62,3,N,10,25-00703,2
0,2,2,N,1,9,1,2,2,2406.4,1,41,1,1,3,57,9,N,N,25-02800,2
0,2,2,N,0,7,1,2,2,2099.2,3,187,1,1,N,58,4,N,N,25-00703,2
0,2,2,0.0,N,5,1,2,2,2099.2,3,360,3,0,N,42,4,N,N,25-00703,2
0,2,2,0.0,0,9,1,2,2,3635.2000000000003,6,501,1,1,2,76,7,N,12,25-02800,2
0,1,2,63000.0,0,8,1,2,2,1484.8000000000002,1,501,1,1,4,55,9,N,11,25-01300,2
0,2,1,62750.0,2,2,1,2,2,1484.8000000000002,2,501,1,1,4,60,1,N,6,25-01300,2
0,1,2,62300.0,0,9,1,2,2,2099.2,6,187,1,2,2,57,1,N,14,25-00703,2
0,2,2,81500.0,N,9,1,2,2,3020.7999999999997,6,501,3,0,N,30,1,N,N,25-00503,2
0,1,2,N,0,3,1,2,2,2099.2,N,176,1,1,5,60,N,N,N,25-00703,2
0,1,2,64000.0,N,4,1,2,N,2099.2,3,207,3,0,N,83,3,N,6,25-00703,N
0,1,2,62300.0,0,5,6,2,2,2099.2,3,501,1,1,2,68,3,N,N,25-00703,2
0,1,2,160.0,0,7,1,2,2,2099.2,1,456,1,1,4,54,1,5,12,25-00703,2
0,1,2,275500.0,1,5,1,2,2,3020.7999999999997,1,501,1,1,3,60,8,N,10,25-00503,2
0,1,2,295000.0,0,9,1,2,2,1484.8000000000002,1,501,1,2,2,75,7,N,4,25-01300,2
3,1,2,3100.0,0,10,1,2,2,2099.2,1,501,1,1,2,42,3,N,7,25-00703,2
0,2,2,11500.0,0,7,1,2,2,1484.8000000000002,6,501,1,1,N,64,2,N,6,25-01300,2
0,1,2,37800.0,0,9,6,2,2,2099.2,1,340,1,1,2,64,7,N,N,25-00703,2
0,2,2,16000.0,0,2,1,2,2,2099.2,N,234,1,1,4,83,N,N,N,25-00703,2
4,1,2,N,N,N,6,2,N,3020.7999999999997,N,187,1,1,6,30,N,N,N,25-00503,N
0,1,2,21100.0,0,9,8,2,2,3020.7999999999997,1,501,1,1,2,2,7,N,9,25-00503,2
0,1,2,26100.0,0,10,1,2,2,1484.8000000000002,1,187,1,1,2,44,9,N,4,25-01300,2
0,2,1,26100.0,0,12,1,1,2,3020.7999999999997,1,501,1,1,2,40,5,N,10,25-00503,2
0,2,2,6900.0,2,N,8,2,N,2406.4,N,187,1,1,4,68,N,N,N,25-01000,N
0,1,2,10600.0,N,7,1,2,2,2099.2,6,501,3,0,N,35,5,N,N,25-00703,1
0,2,2,N,0,5,1,2,1,3635.2000000000003,1,501,1,1,2,89,6,N,12,25-02800,2
0,2,2,81800.0,0,4,1,2,2,3635.2000000000003,2,381,1,1,2,33,6,N,12,25-02800,2
0,2,2,81800.0,1,11,1,2,2,3635.2000000000003,1,296,1,1,2,80,4,N,4,25-02800,2
0,1,2,160.0,2,10,1,2,2,2713.6,1,501,1,1,4,14,6,N,9,25-01000,2
0,1,2,60.0,1,5,1,2,2,3020.7999999999997,3,456,1,2,3,42,4,5,N,25-00503,2
0,2,2,86000.0,1,9,1,2,2,3020.7999999999997,6,501,1,1,3,28,1,N,16,25-00503,2
3,1,2,29330.0,2,9,1,2,2,3635.2000000000003,1,228,1,1,4,67,5,N,3,25-02800,2
0,1,2,N,0,4,8,2,2,2406.4,N,501,1,1,5,4,N,N,N,25-01000,2
0,1,2,352000.0,0,9,1,2,2,3020.7999999999997,1,501,1,1,5,81,9,N,9,25-01000,2
0,2,2,N,0,9,1,2,2,1484.8000000000002,1,501,1,1,2,39,9,N,9,25-01300,2
0,1,2,39400.0,3,3,1,2,2,3635.2000000000003,N,313,1,1,5,51,N,N,N,25-00703,2
0,2,2,0.0,N,7,1,2,2,2406.4,6,501,3,0,N,44,2,N,6,25-01000,2
0,1,2,39400.0,0,9,1,2,2,1484.8000000000002,1,340,1,1,3,74,4,N,N,25-01300,2
0,2,2,0.0,2,1,1,2,N,2406.4,N,207,1,1,4,23,N,N,N,25-01000,N
0,2,2,3100.0,0,8,1,2,2,2099.2,6,176,1,2,N,1,5,N,11,25-00703,2
0,2,1,63010.0,N,9,1,2,1,3020.7999999999997,4,234,3,0,N,28,6,N,0,25-00503,1
0,1,2,25000.0,0,10,1,2,2,3635.2000000000003,6,501,1,2,N,40,6,N,9,25-02800,2
0,2,2,22830.0,1,10,1,2,2,3020.7999999999997,1,313,1,1,2,62,1,N,14,25-00503,2
0,2,2,125000.0,0,3,1,2,2,2406.4,N,501,1,1,5,42,N,N,N,25-01000,2
0,2,2,169000.0,N,7,1,2,2,2099.2,4,456,2,0,N,35,0,N,N,25-00703,1
0,2,2,125000.0,0,9,2,2,2,2099.2,1,456,1,1,4,52,4,N,11,25-00703,2
0,1,2,86000.0,0,9,1,2,2,3020.7999999999997,6,456,1,2,N,14,0,N,N,25-00503,2
0,1,2,125000.0,4,3,1,2,2,1484.8000000000002,N,187,1,1,5,12,N,N,N,25-01300,2
0,2,2,6900.0,0,7,2,2,2,2099.2,6,501,1,1,N,43,3,N,11,25-00703,2
1,1,2,262700.0,N,7,1,2,2,3328.0,6,333,3,0,N,6,7,N,14,25-00703,2
0,2,2,169000.0,0,7,1,2,2,3635.2000000000003,1,360,1,1,2,56,5,N,15,25-02800,2
0,2,2,6900.0,2,8,1,2,2,2099.2,4,501,1,1,4,67,7,N,4,25-00703,2
0,1,2,6900.0,3,N,6,2,N,2099.2,N,501,1,1,5,68,N,N,N,25-02800,N
0,2,2,29330.0,0,5,1,2,2,2406.4,1,337,1,1,2,50,0,N,12,25-01000,2
0,2,2,300.0,0,7,8,2,2,1484.8000000000002,1,501,1,1,2,29,4,N,N,25-01300,2
0,2,2,N,0,9,1,2,2,1484.8000000000002,1,156,1,2,2,57,7,N,N,25-01300,2
0,1,2,1700.0,2,9,1,2,2,2099.2,1,N,1,1,4,55,7,N,9,25-00703,2
0,2,2,N,0,9,1,2,2,3635.2000000000003,1,501,1,1,2,10,8,N,11,25-02800,2
0,1,2,100000.0,1,11,1,2,1,2406.4,1,340,1,1,2,21,9,N,9,25-01000,2
0,2,2,714500.0,N,2,1,2,2,3020.7999999999997,2,501,3,0,N,67,9,N,12,25-00503,1
0,2,2,12000.0,0,5,1,2,2,3328.0,4,501,1,1,N,30,3,N,N,25-00703,2
0,1,2,352000.0,0,11,1,2,2,2099.2,6,501,1,1,2,1,1,N,4,25-00703,2
0,1,2,80000.0,0,7,1,2,2,2406.4,3,71,1,1,3,65,4,N,N,25-01000,1
0,1,2,N,2,11,1,2,2,3635.2000000000003,6,501,1,1,4,60,3,N,3,25-02800,2
0,1,2,0.0,1,3,1,2,2,3635.2000000000003,N,333,1,2,3,57,N,N,N,25-00703,2
0,1,2,125000.0,N,N,1,2,2,3020.7999999999997,4,269,3,0,N,62,7,N,8,25-00503,1
0,2,2,37200.0,5,7,1,2,2,3328.0,1,501,1,1,4,50,8,N,16,25-00703,2
0,2,2,18500.0,3,3,2,2,2,3635.2000000000003,N,501,1,1,5,56,N,N,N,25-02800,2
0,1,2,63000.0,1,5,1,2,2,3328.0,1,501,1,1,2,63,7,N,7,25-00703,2
0,1,2,25400.0,2,3,1,2,2,2099.2,N,141,1,1,4,35,N,N,N,25-00703,2
0,1,2,9000.0,0,9,1,2,2,2406.4,1,251,1,1,4,48,7,N,6,25-01000,2
0,2,1,160.0,N,6,1,2,1,3020.7999999999997,3,478,3,0,N,43,0,N,N,25-00503,N
0,2,2,N,2,9,1,2,2,3635.2000000000003,6,501,1,2,4,1,4,N,14,25-02800,2
0,1,2,81800.0,0,N,1,2,N,3020.7999999999997,N,251,1,1,5,15,N,N,N,25-00503,N
0,1,2,60000.0,3,3,1,2,2,3635.2000000000003,N,362,1,1,5,63,N,N,N,25-02800,1
0,2,2,400000.0,0,5,1,2,2,2099.2,1,381,1,1,2,60,1,N,N,25-00703,2
0,2,2,0.0,N,9,1,2,2,3020.7999999999997,6,501,3,0,N,30,4,N,14,25-00503,2
0,2,2,0.0,0,5,1,2,2,1484.8000000000002,1,501,1,1,3,4,1,N,10,25-01300,2
0,1,2,0.0,0,5,1,2,2,2099.2,6,501,1,1,N,4,9,N,13,25-00703,2
0,1,2,262700.0,0,10,1,2,2,3020.7999999999997,4,501,1,1,2,19,9,N,10,25-00503,2
0,1,2,400000.0,2,5,1,2,2,3020.7999999999997,4,501,2,0,N,22,5,N,10,25-00503,2
0,1,2,9000.0,0,4,1,2,2,3020.7999999999997,6,501,1,1,2,53,4,N,6,25-00503,2
0,2,2,352000.0,0,9,1,2,2,2406.4,4,501,1,2,N,35,7,N,10,25-01000,2
0,1,2,714500.0,1,5,1,2,1,3635.2000000000003,1,501,1,2,3,33,9,N,10,25-02800,1
0,1,2,62300.0,N,9,1,2,2,3020.7999999999997,6,41,3,0,N,38,2,N,14,25-00503,2
0,1,2,29330.0,2,9,1,2,2,3020.7999999999997,6,187,1,1,N,5,5,N,4,25-00503,1
0,1,2,262700.0,0,9,1,2,2,3020.7999999999997,6,269,1,1,N,67,5,N,N,25-00503,2
0,2,2,63010.0,2,11,1,2,2,3635.2000000000003,1,501,1,1,4,18,1,N,6,25-02800,2
0,2,2,9000.0,0,9,6,2,2,2406.4,1,501,1,1,2,51,7,N,10,25-01000,2
0,2,2,37800.0,0,7,1,2,2,2099.2,6,333,1,1,N,28,1,N,11,25-00703,2
0,1,2,80800.0,1,9,1,2,2,2099.2,6,501,1,2,N,68,0,N,10,25-00703,2
0,1,2,11500.0,0,9,1,2,2,3020.7999999999997,6,456,1,1,2,61,4,N,15,25-00503,2
0,2,2,9000.0,0,5,1,2,2,3635.2000000000003,4,501,1,1,2,48,3,N,N,25-00703,2
0,1,2,N,0,10,1,2,2,2406.4,1,478,1,1,4,63,8,N,4,25-01000,2
0,1,2,300.0,1,10,1,2,2,3020.7999999999997,1,251,1,1,3,52,9,N,16,25-00503,2
0,2,2,97100.0,0,7,8,2,2,3635.2000000000003,6,501,1,1,3,64,4,N,11,25-02800,2
0,1,2,67100.0,0,7,2,2,2,3020.7999999999997,6,501,1,2,N,66,1,N,14,25-00503,2
4,2,2,0.0,N,5,1,2,N,3020.7999999999997,3,187,3,0,N,17,7,N,N,25-00503,N
0,2,2,N,0,10,1,2,2,3020.7999999999997,1,501,1,1,4,62,0,N,12,25-00503,2
0,2,1,160.0,N,9,1,1,1,3020.7999999999997,6,501,3,0,N,78,6,N,N,25-00503,1
0,1,2,29330.0,0,4,1,2,2,1484.8000000000002,6,501,1,1,N,61,6,N,11,25-01300,2
0,2,2,631300.0,0,11,1,2,1,3635.2000000000003,1,501,1,1,2,80,9,N,N,25-02800,1
0,2,2,67100.0,0,10,1,2,2,2099.2,1,15,1,1,2,52,6,N,11,25-00703,2
0,2,2,62750.0,N,1,1,2,N,3328.0,N,381,3,1,6,53,N,N,N,25-00703,N
0,2,2,55800.0,0,9,2,2,2,1484.8000000000002,1,434,1,1,2,12,8,N,7,25-01300,2
0,2,2,18500.0,2,5,1,2,2,1484.8000000000002,1,501,1,1,4,65,3,N,10,25-01300,2
0,1,2,62300.0,1,5,1,2,2,3635.2000000000003,6,501,1,2,4,55,0,N,6,25-02800,2
0,2,2,49800.0,0,10,6,2,2,3020.7999999999997,1,361,1,1,4,63,6,N,12,25-00503,2
0,1,2,300.0,0,4,6,2,N,3020.7999999999997,3,501,1,2,N,25,9,N,N,25-00503,N
0,2,2,4100.0,N,7,1,2,2,3635.2000000000003,6,501,2,0,N,25,3,N,11,25-02800,2
0,2,2,0.0,0,5,1,2,2,2099.2,3,501,1,1,2,13,4,N,N,25-00703,2
0,1,2,455000.0,N,5,1,2,2,3020.7999999999997,6,156,3,0,N,12,1,N,3,25-00503,2
0,2,2,352000.0,0,9,1,2,2,3635.2000000000003,1,501,1,1,4,19,9,N,11,25-01000,2
0,2,2,275500.0,2,9,1,2,2,3020.7999999999997,1,501,1,1,4,49,4,N,10,25-00503,2
0,2,2,3100.0,2,9,1,2,2,3328.0,1,347,1,1,4,24,1,N,4,25-00703,2
0,1,2,352000.0,0,10,1,2,2,2099.2,1,501,1,1,2,46,7,N,4,25-00703,2
0,2,1,262700.0,0,3,6,2,2,3020.7999999999997,N,156,1,1,5,46,7,N,N,25-00503,2
0,1,2,455000.0,0,9,1,2,2,2099.2,6,501,1,2,N,2,7,N,15,25-00703,2
0,1,2,33400.0,N,7,1,2,2,3020.7999999999997,3,269,2,0,N,62,9,N,7,25-00503,2
0,2,2,86000.0,0,4,1,2,2,1484.8000000000002,3,501,1,1,2,69,3,N,N,25-01300,2
0,1,2,160.0,0,3,6,2,2,2099.2,3,501,1,1,2,64,9,N,N,25-00703,2
0,2,2,39400.0,0,9,1,2,2,1484.8000000000002,1,501,1,1,2,35,6,N,10,25-01300,2
0,1,2,0.0,2,12,1,2,2,3635.2000000000003,1,176,1,2,4,77,6,N,N,25-02800,2
0,2,2,90100.0,0,5,1,2,2,3635.2000000000003,1,501,1,1,4,65,7,N,N,25-01000,2
0,1,2,30100.0,0,9,6,2,2,1484.8000000000002,1,501,1,1,7,0,4,N,N,25-01300,2
0,1,2,N,N,9,1,2,2,1484.8000000000002,6,501,3,0,N,44,5,N,18,25-01000,2
0,2,2,631300.0,0,7,1,2,2,1484.8000000000002,6,360,1,1,N,56,3,N,6,25-01300,2
0,2,2,262700.0,0,5,1,2,2,2099.2,6,501,1,2,N,62,3,N,13,25-00703,2
0,1,2,455000.0,0,5,1,2,2,2406.4,1,501,1,2,2,50,9,N,3,25-01000,2
0,2,2,97030.0,0,10,1,2,2,3635.2000000000003,1,456,1,2,2,63,6,N,12,25-02800,2
0,1,2,N,0,7,1,2,2,3020.7999999999997,6,501,1,1,6,13,4,N,6,25-00503,2
0,2,2,169000.0,0,N,2,2,N,2099.2,N,501,1,1,5,78,N,N,N,25-00703,N
0,2,2,N,0,8,1,2,1,1484.8000000000002,6,187,1,2,N,73,1,N,11,25-01300,2
0,2,2,79800.0,0,7,1,2,2,3020.7999999999997,3,501,1,2,N,77,3,N,N,25-00503,2
0,2,2,295000.0,0,10,8,2,2,2099.2,1,347,1,1,3,76,3,N,11,25-00703,2
0,2,2,631300.0,0,9,2,2,2,2099.2,3,N,1,1,N,62,4,N,N,25-00703,2
0,2,2,N,0,10,1,2,2,1484.8000000000002,1,501,1,2,N,4,0,N,N,25-01300,2
0,2,2,37800.0,1,9,6,2,2,2099.2,1,501,1,1,3,2,9,N,5,25-00703,2
0,1,2,26100.0,0,3,1,2,2,2099.2,3,501,1,1,3,50,3,N,6,25-00703,2
0,2,2,63000.0,N,5,1,2,2,2099.2,3,340,3,0,N,5,4,N,14,25-00703,1
0,1,2,37200.0,0,1,1,2,2,2099.2,4,501,1,2,2,57,3,N,3,25-00703,2
0,2,2,169000.0,0,12,6,2,2,3635.2000000000003,6,176,1,1,2,19,0,N,N,25-02800,2
0,1,2,11500.0,0,12,1,2,2,2099.2,1,501,1,1,3,30,8,N,10,25-00703,2
0,1,2,60000.0,0,2,1,2,2,2099.2,N,501,1,2,3,13,N,N,N,25-00703,2
0,1,2,N,1,2,1,2,N,1484.8000000000002,N,501,1,1,3,57,N,N,N,25-01300,N
0,2,2,63010.0,1,8,2,2,2,3635.2000000000003,1,N,1,1,3,63,9,N,11,25-02800,2
2,1,2,0.0,1,N,1,2,N,2099.2,N,501,1,1,6,67,N,N,N,25-00703,N
0,2,1,97030.0,0,10,1,1,2,2099.2,1,501,1,1,3,57,8,N,N,25-00703,2
0,2,2,0.0,0,7,1,2,2,3635.2000000000003,6,228,1,2,N,37,4,N,12,25-02800,2
0,1,2,88400.0,2,9,1,2,2,2099.2,2,501,1,1,4,52,3,N,N,25-00703,2
0,1,2,155000.0,1,10,1,2,2,3635.2000000000003,1,501,1,1,3,40,8,N,8,25-01000,2
0,2,2,230500.0,0,9,6,2,2,1484.8000000000002,6,501,1,2,2,3,1,N,14,25-01300,2
0,2,2,352000.0,0,9,1,2,2,3635.2000000000003,1,501,1,1,2,29,6,N,11,25-02800,2
0,2,2,N,0,5,1,2,2,2406.4,1,501,1,1,2,67,0,N,N,25-01000,2
0,1,2,714500.0,2,10,1,2,2,3635.2000000000003,1,501,1,1,4,55,8,N,6,25-02800,2
0,1,2,169000.0,3,10,1,2,2,3020.7999999999997,1,501,1,1,7,26,1,N,4,25-00503,2
0,2,2,125000.0,2,7,1,2,2,1484.8000000000002,6,501,1,2,9,33,7,N,N,25-01000,2
0,1,2,9000.0,0,10,1,2,2,2406.4,1,478,1,1,2,76,8,N,6,25-01000,2
0,1,2,275500.0,2,3,1,2,2,2406.4,N,501,1,1,5,41,N,N,N,25-01000,2
