HISP,SEX,DEAR,PINCP,NOC,EDU,RAC1P,DEYE,DPHY,DENSITY,MSP,POVPIP,HOUSING_TYPE,OWN_RENT,NPF,AGEP,PINCP_DECILE,DVET,INDP_CAT,PUMA,DREM
0,2,2,19200.0,0,10,1,2,2,1484.8000000000002,1,425,1,1,2,66,7,N,11,25-01300,2
0,1,2,26710.0,3,2,1,2,2,2099.2,N,501,1,1,5,11,N,N,N,25-00703,2
0,2,2,106000.0,1,9,1,2,2,2406.4,1,501,1,1,3,29,8,N,13,25-01000,2
0,2,2,84000.0,0,12,1,2,2,3020.7999999999997,1,111,1,2,2,36,6,N,12,25-00503,2
0,2,2,N,N,7,1,2,2,2406.4,6,213,3,0,N,35,1,N,14,25-01000,2
0,1,2,667000.0,0,7,1,2,2,3328.0,6,501,1,2,N,65,3,N,15,25-02800,2
0,1,2,120000.0,0,9,6,2,2,3635.2000000000003,6,358,1,2,N,52,4,N,3,25-02800,2
0,1,2,51600.0,0,5,1,2,2,2099.2,6,482,1,2,N,67,1,N,7,25-00703,2
0,1,2,122100.0,2,7,1,1,2,3020.7999999999997,6,501,1,1,4,38,0,N,N,25-00503,2
0,1,2,125150.0,0,7,1,2,2,1484.8000000000002,6,501,1,1,2,47,2,N,16,25-01300,2
0,2,2,84300.0,0,7,1,2,2,2099.2,1,N,1,1,2,47,7,N,15,25-00703,2
0,1,2,27100.0,0,7,1,2,2,2406.4,6,271,1,1,4,55,1,N,14,25-01000,2
0,2,2,27100.0,0,10,1,2,1,2406.4,1,231,1,1,2,24,4,N,N,25-01000,2
0,1,2,19500.0,0,7,1,2,2,2099.2,4,344,1,2,N,54,8,N,10,25-00703,2
0,1,2,N,0,4,1,2,1,2406.4,6,425,1,2,N,32,3,N,N,25-01000,1
0,1,2,10500.0,2,7,1,2,1,2099.2,1,59,1,1,5,39,5,N,4,25-00703,2
0,2,2,50000.0,0,9,1,2,2,2099.2,2,226,1,1,N,52,2,N,N,25-00703,2
0,2,2,714500.0,2,1,1,2,N,3020.7999999999997,N,501,1,1,4,9,N,N,N,25-00503,N
0,1,2,20200.0,0,8,1,2,2,3635.2000000000003,4,501,1,1,N,69,4,N,10,25-02800,2
0,2,2,68600.0,N,7,1,2,2,2406.4,3,95,2,0,N,94,1,N,N,25-01000,1
0,1,2,5300.0,0,5,1,2,1,2099.2,6,501,1,1,N,28,5,N,N,25-00703,1
0,2,2,75050.0,2,4,1,2,2,2099.2,6,493,1,1,4,17,0,N,14,25-00703,2
0,1,2,30.0,5,4,2,2,2,1484.8000000000002,6,501,1,1,5,16,7,N,14,25-01300,2
0,1,2,78400.0,N,N,1,2,N,3020.7999999999997,N,501,1,2,6,1,N,N,N,25-00503,N
4,1,2,97000.0,1,9,1,2,2,1484.8000000000002,1,28,1,1,4,46,9,N,4,25-01300,2
0,1,2,N,2,1,1,2,N,3635.2000000000003,N,501,1,1,4,1,N,N,N,25-02800,N
0,2,2,120000.0,0,5,1,2,1,1484.8000000000002,1,501,1,1,2,67,4,N,N,25-01000,2
0,1,2,78000.0,0,9,1,2,2,1484.8000000000002,1,212,1,1,3,72,8,N,11,25-01300,2
0,2,2,212000.0,0,5,1,2,2,2099.2,3,497,1,1,N,54,6,N,N,25-00703,2
0,2,2,316000.0,2,3,1,2,2,1484.8000000000002,N,501,1,2,3,6,N,N,N,25-01300,2
0,2,2,12000.0,1,10,1,2,2,2099.2,1,231,1,1,3,46,9,N,4,25-00703,2
0,2,2,20700.0,3,2,1,2,2,2099.2,N,501,1,1,4,49,N,N,N,25-00703,2
0,1,2,7000.0,2,12,1,2,2,3635.2000000000003,1,501,1,1,4,48,9,N,8,25-02800,2
0,2,2,22660.0,0,9,1,2,2,3020.7999999999997,3,155,1,1,2,74,4,N,N,25-00503,2
0,2,2,12000.0,1,5,1,2,2,3635.2000000000003,6,28,1,1,3,15,4,N,12,25-02800,2
0,2,2,22900.0,N,8,1,2,2,1484.8000000000002,3,456,3,0,N,81,3,N,N,25-01300,1
0,2,2,19500.0,0,7,1,2,2,3020.7999999999997,1,423,1,1,2,39,6,N,16,25-00503,2
4,2,2,N,4,4,2,2,2,2406.4,3,501,1,1,7,60,1,N,N,25-01000,2
0,1,2,9300.0,1,1,9,2,N,1484.8000000000002,N,493,1,1,9,1,N,N,N,25-01300,N
0,1,2,70000.0,2,3,6,2,2,1484.8000000000002,N,501,1,1,4,14,N,N,N,25-01300,2
0,1,2,81800.0,2,9,1,2,2,3635.2000000000003,1,501,1,1,5,41,6,N,10,25-02800,2
0,2,2,102000.0,0,9,1,2,2,3635.2000000000003,6,501,1,1,5,91,6,N,12,25-02800,2
0,1,2,20500.0,N,9,6,2,2,3020.7999999999997,6,501,1,0,N,19,6,N,N,25-00503,1
0,1,2,N,0,10,1,2,2,1484.8000000000002,1,501,1,1,3,38,5,N,8,25-01300,2
0,1,2,26800.0,2,10,1,2,2,2099.2,1,243,1,1,4,35,9,N,14,25-00703,2
0,2,2,49000.0,0,10,1,2,2,3020.7999999999997,6,501,1,1,2,26,7,N,10,25-00503,2
0,2,2,16700.0,3,3,2,2,2,3020.7999999999997,N,501,1,1,5,4,N,N,N,25-00503,2
0,1,2,20500.0,N,5,1,2,2,3020.7999999999997,6,24,3,0,N,19,5,N,N,25-00503,2
0,2,2,170000.0,3,2,1,2,2,1484.8000000000002,N,55,1,1,5,8,N,N,N,25-01300,2
0,1,2,627000.0,0,5,1,2,2,3635.2000000000003,6,217,1,2,N,34,8,N,8,25-02800,2
0,2,2,32200.0,0,9,1,2,2,2099.2,1,213,1,1,2,30,4,N,10,25-00703,2
0,1,2,50300.0,0,9,6,2,2,3020.7999999999997,6,109,1,2,N,71,9,N,8,25-00503,2
0,1,2,N,2,2,1,2,N,1484.8000000000002,N,61,1,1,4,12,N,N,N,25-01300,N
0,2,2,5300.0,0,9,1,2,2,2099.2,6,501,1,1,N,57,2,N,N,25-00703,1
0,1,2,120000.0,0,10,1,2,2,2099.2,1,501,1,1,2,73,9,N,5,25-00703,2
2,2,2,25000.0,0,11,1,2,2,2099.2,6,501,1,1,3,25,3,N,6,25-00703,2
0,1,2,178000.0,0,9,1,2,2,3635.2000000000003,1,192,1,1,2,53,7,N,14,25-02800,2
0,1,2,29400.0,0,9,1,1,2,2406.4,1,501,1,1,3,69,5,N,15,25-01000,2
4,1,2,59100.0,0,7,1,2,2,3635.2000000000003,6,111,1,2,N,82,7,N,9,25-02800,2
0,1,2,73000.0,0,5,1,2,2,2406.4,6,501,1,1,3,21,4,N,10,25-01000,2
0,2,2,19300.0,4,3,2,2,2,2099.2,N,187,1,1,6,6,N,N,N,25-00703,2
0,1,2,N,0,7,1,2,2,2099.2,6,316,1,1,4,9,6,N,13,25-00703,2
0,2,2,78000.0,2,N,1,2,2,2099.2,4,501,1,1,4,44,N,N,N,25-00703,1
0,2,2,2300.0,0,10,1,2,2,1484.8000000000002,1,501,1,1,2,53,7,N,14,25-01300,2
0,2,2,2000.0,0,9,9,2,2,3020.7999999999997,6,115,1,2,N,18,1,N,6,25-00503,2
0,1,2,28500.0,0,9,1,2,2,2406.4,1,501,1,1,2,21,9,N,3,25-01000,2
2,2,2,N,1,10,1,2,2,2406.4,1,501,1,1,3,68,7,N,15,25-01000,2
0,2,2,N,0,7,1,2,2,2099.2,6,476,1,1,2,76,1,N,10,25-00703,2
0,2,2,9160.0,0,10,1,2,2,2099.2,1,482,1,1,2,62,7,N,7,25-00703,2
0,1,2,50000.0,0,5,1,2,2,1484.8000000000002,6,7,1,2,N,77,1,N,14,25-01300,2
0,2,2,130000.0,0,9,1,2,2,2099.2,6,N,1,2,N,55,2,N,9,25-00703,2
0,2,2,100000.0,0,3,1,2,2,3020.7999999999997,1,501,1,1,2,76,3,N,12,25-00503,2
4,2,2,3600.0,0,9,1,2,2,2099.2,4,192,1,1,N,43,9,N,11,25-00703,2
0,2,2,186000.0,0,11,1,2,2,1484.8000000000002,1,501,1,1,2,59,9,N,12,25-01300,2
0,2,2,0.0,2,7,1,2,2,3020.7999999999997,1,501,1,1,4,42,8,N,12,25-00503,2
1,2,2,642300.0,N,7,1,2,2,2099.2,6,118,2,0,N,20,2,N,3,25-00703,2
0,1,2,5000.0,0,9,1,2,2,3020.7999999999997,6,501,1,2,N,23,8,N,10,25-00503,2
0,1,2,7990.0,2,10,1,2,2,1484.8000000000002,1,501,1,1,4,39,0,N,N,25-01300,2
0,2,2,84300.0,0,2,1,2,2,2099.2,N,N,1,1,9,0,N,N,N,25-00703,2
0,1,2,53500.0,0,7,1,2,2,3020.7999999999997,6,231,1,2,N,38,3,N,N,25-00503,1
0,2,2,15000.0,1,5,1,2,2,2099.2,4,32,1,2,2,55,1,N,N,25-00703,2
0,1,2,279000.0,3,3,1,2,2,3020.7999999999997,N,501,1,1,5,11,N,N,N,25-00503,2
0,2,2,700.0,0,10,1,2,2,2099.2,6,373,1,1,4,68,4,N,N,25-00703,2
0,2,2,75050.0,0,5,1,2,2,2099.2,4,380,1,2,N,30,6,N,13,25-00703,2
0,1,2,12900.0,2,1,1,2,2,3635.2000000000003,N,96,1,1,6,11,N,N,N,25-02800,2
0,1,2,9300.0,2,3,1,2,2,1484.8000000000002,N,501,1,1,4,6,N,N,N,25-01300,2
0,1,2,N,0,12,1,2,2,2099.2,1,501,1,1,3,61,5,N,10,25-00703,2
0,1,2,20500.0,0,9,1,2,2,2099.2,1,501,1,1,2,63,7,N,N,25-00703,2
0,1,2,316000.0,1,3,1,1,2,3020.7999999999997,N,501,1,2,3,1,N,N,N,25-00503,2
0,1,2,N,0,7,1,1,2,2406.4,6,501,1,1,3,21,6,N,3,25-01000,2
0,2,2,N,0,12,1,2,2,1484.8000000000002,1,264,1,1,2,84,7,N,9,25-01300,2
0,1,2,118300.0,0,10,1,2,2,2099.2,1,501,1,1,2,85,9,N,3,25-00703,2
0,1,2,14300.0,2,2,1,2,2,3020.7999999999997,N,501,1,1,5,12,N,N,N,25-00503,2
4,1,2,14300.0,1,4,6,2,2,3020.7999999999997,6,501,1,1,3,16,3,N,11,25-00503,2
0,2,2,19500.0,0,7,1,2,2,2099.2,4,501,1,1,N,65,7,N,11,25-00703,2
0,2,2,97000.0,N,7,1,2,2,2099.2,6,501,3,0,N,84,1,N,14,25-00703,2
0,2,2,55000.0,0,10,8,2,2,3020.7999999999997,1,N,1,1,3,33,7,N,15,25-00503,2
0,1,2,0.0,0,5,1,2,2,1484.8000000000002,1,501,1,1,2,58,4,N,4,25-01300,2
0,2,2,4500.0,0,8,1,2,2,2406.4,6,501,1,1,N,20,4,N,10,25-01000,2
0,1,2,80000.0,3,3,1,2,2,3635.2000000000003,N,501,1,2,5,9,N,N,N,25-02800,2
0,1,2,50000.0,0,5,1,2,2,3635.2000000000003,6,501,1,1,4,19,3,N,6,25-02800,2
0,1,2,50200.0,1,5,1,2,2,3635.2000000000003,1,501,1,1,3,33,4,N,N,25-02800,1
0,1,2,81800.0,4,10,1,2,2,2099.2,1,21,1,1,6,32,8,N,N,25-00703,2
0,2,2,21000.0,0,7,1,2,2,3020.7999999999997,6,501,1,2,N,23,4,N,12,25-00503,2
0,2,2,98100.0,2,4,1,2,2,3635.2000000000003,1,213,1,1,4,78,0,N,N,25-02800,2
0,1,2,39400.0,0,7,1,2,2,2099.2,6,501,1,2,N,50,3,N,6,25-00703,2
0,1,2,22660.0,1,3,1,2,2,3020.7999999999997,N,501,1,1,4,14,N,N,N,25-00503,2
0,1,2,84000.0,0,7,1,2,2,1484.8000000000002,1,501,1,1,2,68,6,N,15,25-01300,2
0,1,2,4400.0,0,N,1,2,N,1484.8000000000002,N,387,1,1,4,87,N,N,N,25-01300,N
0,2,1,50.0,3,10,1,2,2,2099.2,2,501,3,0,9,51,4,N,N,25-00703,1
0,1,2,N,3,3,1,2,2,3635.2000000000003,N,136,1,1,5,14,N,N,N,25-02800,2
0,2,2,N,0,1,1,2,2,3020.7999999999997,N,93,1,1,3,87,2,N,N,25-00503,2
0,2,2,22660.0,0,9,1,2,2,3020.7999999999997,1,115,1,1,4,78,8,N,10,25-00503,2
0,2,2,127100.0,0,5,1,2,2,1484.8000000000002,6,501,1,2,2,24,0,N,N,25-01000,2
0,1,2,75000.0,3,10,1,2,2,2406.4,1,501,1,1,6,43,9,N,7,25-01000,2
0,1,2,75050.0,0,8,1,2,2,2099.2,1,423,1,1,2,84,6,N,16,25-00703,2
0,2,2,95000.0,5,4,2,2,2,3020.7999999999997,6,501,1,1,5,20,1,N,6,25-00503,2
0,2,2,N,0,7,1,2,1,2099.2,6,185,1,2,N,19,4,N,11,25-00703,2
0,2,2,80000.0,0,5,1,2,2,2099.2,1,501,1,1,4,50,4,N,11,25-00703,2
0,1,2,116800.0,0,11,1,2,2,1484.8000000000002,1,N,1,1,2,68,9,N,4,25-01300,2
0,1,2,30000.0,4,4,6,2,2,3020.7999999999997,6,501,1,1,7,41,9,N,6,25-00503,2
0,1,2,45000.0,N,7,1,2,2,2099.2,6,501,3,0,N,20,2,N,N,25-00703,1
0,1,2,40900.0,0,9,1,2,2,2406.4,4,501,1,1,N,57,9,N,7,25-01000,2
0,2,2,639000.0,0,10,6,2,2,3020.7999999999997,6,148,1,2,N,38,6,N,14,25-00503,2
0,1,2,110000.0,0,5,1,2,2,2099.2,1,501,1,1,2,59,4,N,4,25-00703,2
0,1,1,54700.0,0,4,1,2,2,1484.8000000000002,6,501,1,1,2,61,1,N,14,25-01300,2
0,1,2,118300.0,0,9,1,2,2,3635.2000000000003,6,131,1,2,N,33,6,N,14,25-02800,2
0,1,2,50.0,2,12,1,2,2,3020.7999999999997,1,226,1,1,4,46,9,N,9,25-00503,2
0,1,2,81600.0,0,5,1,2,2,3020.7999999999997,6,N,1,2,N,35,3,N,N,25-00503,2
0,2,2,51300.0,N,8,1,2,N,2099.2,6,476,2,0,N,71,2,N,5,25-00703,N
0,2,2,45000.0,0,9,1,2,2,3020.7999999999997,6,501,1,2,N,84,1,N,14,25-00503,2
3,2,2,19220.0,1,2,1,2,2,3020.7999999999997,N,501,1,2,2,1,N,N,N,25-00503,2
0,2,2,1800.0,0,7,1,2,2,3635.2000000000003,6,279,1,1,2,24,1,N,15,25-02800,2
0,1,2,0.0,0,7,1,2,1,2099.2,6,501,1,2,N,63,7,N,4,25-00703,1
0,1,2,10200.0,2,4,1,2,2,1484.8000000000002,1,501,1,1,4,41,0,N,9,25-01300,2
0,2,2,62400.0,0,7,1,2,2,2099.2,6,92,1,1,N,66,2,N,N,25-00703,1
0,2,2,N,0,9,1,2,2,3020.7999999999997,1,501,1,2,2,72,6,N,6,25-00503,2
0,2,2,316000.0,N,5,1,2,2,3020.7999999999997,6,59,3,0,N,18,3,N,10,25-00503,2
0,1,2,0.0,2,N,1,2,N,3635.2000000000003,N,373,1,1,5,12,N,N,N,25-02800,N
0,1,2,10000.0,0,8,1,2,N,3020.7999999999997,6,55,1,2,N,28,2,N,5,25-00503,N
0,2,2,279000.0,0,5,1,2,2,2406.4,4,501,1,2,N,72,8,N,13,25-01000,2
0,2,1,100000.0,0,7,1,2,2,1484.8000000000002,4,115,1,2,N,59,5,N,0,25-01300,2
0,1,2,186000.0,0,9,1,2,2,3020.7999999999997,6,501,1,2,N,27,8,N,11,25-00503,2
0,1,2,30.0,0,10,1,2,2,3020.7999999999997,6,501,1,1,2,32,7,N,14,25-00503,2
0,1,2,60020.0,0,5,6,2,2,3020.7999999999997,1,243,1,1,2,34,6,N,4,25-00503,2
0,2,2,60900.0,N,7,2,2,2,3635.2000000000003,6,501,3,0,N,25,1,N,12,25-02800,2
0,2,2,65400.0,0,10,1,2,2,2099.2,1,501,1,1,2,54,7,N,16,25-00703,2
0,2,2,75070.0,N,9,1,2,2,3020.7999999999997,6,380,3,0,N,19,2,N,N,25-00503,2
0,2,2,8520.0,1,8,1,2,1,2099.2,6,117,1,2,4,17,8,N,4,25-00703,1
0,1,2,27100.0,2,5,1,2,2,1484.8000000000002,1,501,1,1,4,67,8,N,11,25-01300,2
0,1,2,27100.0,0,10,1,2,2,2099.2,4,501,1,1,N,68,9,N,16,25-00703,2
0,1,2,N,0,9,1,2,2,2099.2,6,501,1,2,N,21,3,N,6,25-00703,2
3,2,2,5300.0,0,9,1,2,2,2099.2,1,501,1,1,3,68,2,N,11,25-00703,2
0,1,2,N,4,3,1,2,2,2406.4,N,501,1,1,6,5,N,N,N,25-01000,2
0,2,2,20500.0,0,5,1,2,2,3635.2000000000003,4,501,1,2,2,84,1,N,N,25-02800,2
0,2,1,118300.0,0,9,1,2,2,2099.2,1,501,1,2,2,79,3,N,N,25-00703,2
0,1,2,12500.0,3,2,1,2,2,3020.7999999999997,N,501,1,1,5,13,N,N,N,25-00503,2
0,1,2,32530.0,2,8,1,2,2,2406.4,1,365,1,1,4,3,9,N,8,25-01000,2
0,2,2,0.0,0,9,1,2,2,3020.7999999999997,6,501,1,1,4,25,0,N,N,25-00503,2
0,2,2,0.0,0,7,1,2,2,3635.2000000000003,1,501,1,1,2,34,6,N,4,25-02800,2
0,2,2,2000.0,2,10,6,2,2,3635.2000000000003,1,501,1,1,4,62,8,N,9,25-02800,2
0,1,2,50.0,3,3,9,2,2,2099.2,N,488,1,1,5,2,N,N,N,25-00703,2
0,2,2,100000.0,0,10,1,2,2,2099.2,1,501,1,1,3,50,7,N,14,25-00703,2
0,2,2,42000.0,0,5,1,2,2,3635.2000000000003,1,501,1,1,4,59,2,N,12,25-02800,2
0,2,2,43000.0,0,9,1,2,2,2099.2,6,501,1,1,3,74,2,N,9,25-00703,2
0,2,2,N,0,9,1,2,2,1484.8000000000002,1,501,1,1,2,51,9,N,6,25-01300,2
0,2,2,20500.0,0,9,6,2,2,3020.7999999999997,1,271,1,1,2,63,7,N,14,25-00503,2
0,1,2,75000.0,2,5,1,2,2,3635.2000000000003,1,423,1,1,5,45,6,N,12,25-02800,2
2,1,2,43000.0,2,4,1,2,2,1484.8000000000002,6,501,1,1,5,43,0,N,N,25-01300,2
0,2,2,22900.0,1,3,1,2,2,1484.8000000000002,N,389,1,1,3,0,N,N,N,25-01300,2
0,2,2,N,N,7,1,2,1,2406.4,3,501,3,0,N,82,2,N,N,25-01000,1
0,2,2,19220.0,0,8,1,2,2,3635.2000000000003,6,231,1,2,N,52,4,N,12,25-02800,2
0,2,2,81600.0,2,2,1,2,2,2099.2,N,501,1,1,4,4,N,N,N,25-00703,2
0,1,2,0.0,0,8,1,2,2,1484.8000000000002,4,204,1,1,N,62,6,N,4,25-01300,2
0,1,2,N,4,4,2,2,2,2099.2,5,358,1,1,7,37,0,N,14,25-00703,2
0,1,2,36660.0,0,7,1,2,2,3020.7999999999997,4,501,1,2,N,52,6,N,11,25-00503,2
0,1,2,20200.0,0,5,1,2,2,3635.2000000000003,1,N,1,2,2,13,5,N,16,25-02800,2
0,1,2,19500.0,0,8,1,2,2,2099.2,1,497,1,1,4,31,5,N,N,25-00703,2
0,1,2,43000.0,5,11,2,2,2,1484.8000000000002,1,501,1,1,5,74,8,N,4,25-01300,2
0,2,2,32530.0,0,9,1,2,2,2099.2,6,456,1,1,N,67,2,N,3,25-00703,2
0,2,2,N,0,9,1,2,2,2099.2,1,501,1,1,3,58,2,N,11,25-00703,2
0,1,2,9300.0,2,2,9,2,N,3020.7999999999997,N,91,1,1,4,9,N,N,N,25-00503,N
0,2,2,102000.0,0,9,1,2,2,2099.2,6,N,1,1,3,29,6,N,12,25-00703,2
0,2,2,189500.0,0,8,1,2,2,3635.2000000000003,6,501,1,2,N,84,5,N,11,25-02800,2
0,2,2,N,N,7,1,2,2,2099.2,6,501,2,0,N,20,0,N,N,25-00703,2
0,2,2,97000.0,0,9,1,2,2,3020.7999999999997,6,391,1,2,N,51,4,N,8,25-00503,2
0,2,1,N,0,5,1,2,2,3020.7999999999997,1,435,1,2,2,57,3,N,N,25-00503,2
0,1,2,13700.0,2,9,1,2,2,3635.2000000000003,1,501,1,1,5,37,5,N,10,25-02800,2
0,1,2,30600.0,0,9,1,2,2,2099.2,1,501,1,1,2,56,7,N,15,25-00503,2
0,1,2,28400.0,0,4,1,2,2,2099.2,6,501,1,2,N,24,2,N,3,25-00703,2
1,1,2,19070.0,0,9,1,2,1,3020.7999999999997,1,N,1,2,2,61,5,N,N,25-00503,2
0,1,2,118300.0,0,10,1,2,2,3020.7999999999997,1,501,1,2,2,55,6,N,11,25-00503,2
0,1,2,4890.0,0,8,1,2,2,2099.2,1,N,1,1,2,63,5,N,6,25-00703,2
0,1,2,116800.0,0,12,1,2,2,1484.8000000000002,6,501,1,1,N,83,9,N,10,25-01300,2
0,2,2,110000.0,N,4,1,2,2,3020.7999999999997,6,501,3,0,N,18,1,N,11,25-00503,2
0,1,1,30000.0,0,10,1,2,2,1484.8000000000002,1,501,1,1,2,83,8,N,10,25-01300,2
0,2,2,22900.0,2,4,1,2,2,3635.2000000000003,6,501,1,1,7,20,1,N,14,25-02800,2
0,2,2,6900.0,0,9,1,2,2,2099.2,1,501,1,1,2,78,6,N,12,25-00703,2
0,1,2,0.0,0,9,1,2,2,2099.2,1,501,1,1,2,77,6,N,10,25-00703,2
4,1,2,29500.0,0,9,1,2,2,3020.7999999999997,6,344,1,2,N,20,2,N,3,25-00503,2
4,1,2,35400.0,0,11,1,2,2,3635.2000000000003,6,501,1,2,N,20,9,N,10,25-02800,2
0,2,2,316500.0,1,9,1,2,2,3635.2000000000003,6,501,1,1,4,19,3,N,6,25-02800,2
0,2,2,0.0,3,9,1,2,2,2099.2,1,501,1,1,5,47,6,N,2,25-00703,2
0,1,2,26710.0,2,10,9,2,2,1484.8000000000002,1,212,1,1,3,29,9,N,3,25-01300,2
0,1,2,N,0,7,1,2,2,3020.7999999999997,1,117,1,2,2,78,6,N,4,25-00503,2
0,1,2,55000.0,2,10,1,2,2,2406.4,1,501,1,1,3,40,8,N,9,25-01000,2
0,1,2,49000.0,0,N,1,2,N,2099.2,N,469,1,1,4,1,N,N,N,25-00703,N
0,2,2,130010.0,2,1,6,2,N,3635.2000000000003,N,501,1,1,4,13,N,N,N,25-02800,N
0,1,2,41500.0,1,7,1,2,2,2099.2,6,501,1,1,3,17,1,N,14,25-00703,2
0,1,2,20500.0,0,5,1,2,2,3635.2000000000003,3,262,1,1,3,54,5,N,N,25-02800,2
0,2,2,200200.0,0,8,1,2,2,2099.2,6,347,1,2,5,34,1,N,11,25-00703,2
0,2,2,70000.0,0,7,2,2,1,1484.8000000000002,1,105,1,1,2,61,0,N,N,25-01300,1
0,1,2,30000.0,3,3,1,2,2,1484.8000000000002,N,501,1,1,6,42,N,N,N,25-01300,2
0,2,2,29100.0,2,10,6,2,2,3635.2000000000003,4,501,1,1,3,19,6,N,12,25-02800,2
0,2,2,642300.0,0,7,1,2,2,3635.2000000000003,1,501,1,1,2,51,2,N,11,25-02800,2
0,2,2,9300.0,1,12,1,2,2,1484.8000000000002,1,497,1,1,2,51,1,N,11,25-01300,2
0,1,2,N,0,7,1,2,2,3020.7999999999997,3,N,1,1,2,87,6,N,N,25-00503,2
0,1,2,29400.0,0,10,1,2,2,3635.2000000000003,4,N,1,1,2,67,7,N,4,25-02800,2
0,1,2,62500.0,0,5,6,2,1,3020.7999999999997,5,501,1,2,N,80,7,N,15,25-00503,2
