PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
25-00503,57,1,1,0,1,0,2,1,1,3020.7999999999997,3570,N,5,3400.0,1,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,62,1,1,0,1,1,3,1,1,2406.4,8680,4,9,200000.0,8,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,38,1,1,0,9,1,2,1,2,2099.2,N,N,7,85000.0,4,385,N,2,2,2,2,134.0,51.2
25-01300,43,1,1,0,1,2,3,1,1,1484.8000000000002,N,11,10,135000.0,6,501,N,2,2,2,2,33.2,51.2
25-01300,59,1,1,0,1,0,2,1,1,1484.8000000000002,7870,3,5,0.0,7,501,N,2,2,2,2,134.0,153.60000000000002
25-00703,78,2,3,0,1,0,2,1,1,2099.2,6991,N,7,120000.0,2,501,N,2,2,2,2,134.0,153.60000000000002
25-00703,27,2,1,0,1,0,4,1,1,2099.2,8191,10,9,550.0,5,501,N,2,2,2,2,83.60000000000001,153.60000000000002
25-02800,70,2,4,0,1,0,4,1,1,3635.2000000000003,8990,N,8,4200.0,4,467,N,2,2,2,2,134.0,153.60000000000002
25-02800,94,1,1,0,1,0,2,1,1,3635.2000000000003,8680,7,7,180000.0,5,501,N,2,2,2,2,83.60000000000001,51.2
25-00503,27,1,6,0,1,N,N,2,0,3020.7999999999997,N,N,7,45600.0,0,N,N,2,2,2,2,33.2,51.2
25-00703,56,1,1,0,1,0,7,1,1,2099.2,3990,2,9,N,7,385,N,2,2,2,2,33.2,51.2
25-00703,62,1,1,0,1,0,4,1,1,2713.6,7290,10,7,53000.0,4,165,N,2,2,2,2,33.2,51.2
25-01300,23,1,6,0,1,0,N,1,1,1484.8000000000002,7071,10,9,54000.0,8,501,N,2,2,2,2,83.60000000000001,51.2
25-02800,49,2,1,0,1,0,2,1,1,3635.2000000000003,7860,N,7,100000.0,2,501,N,2,2,2,2,83.60000000000001,51.2
25-00503,62,2,1,0,1,0,2,1,1,3020.7999999999997,6690,11,12,67200.0,9,360,N,2,2,2,2,83.60000000000001,51.2
25-01300,18,2,6,0,1,N,N,3,0,1484.8000000000002,8561,N,9,58000.0,0,N,N,2,2,2,2,83.60000000000001,51.2
25-01300,11,1,N,0,1,3,4,1,1,1484.8000000000002,N,N,2,N,N,501,N,2,2,2,2,83.60000000000001,51.2
25-00503,67,1,1,0,1,0,2,1,1,3020.7999999999997,7290,2,7,36000.0,1,501,N,2,1,2,1,83.60000000000001,51.2
25-01000,72,1,1,0,1,0,2,1,1,2406.4,6180,N,9,103000.0,0,425,N,2,1,2,2,83.60000000000001,51.2
25-01000,80,1,1,0,9,1,3,1,1,2406.4,N,5,9,77080.0,9,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,59,2,1,0,1,0,2,1,1,2099.2,7860,6,8,16100.0,5,501,N,2,2,2,2,134.0,51.2
25-01300,42,2,1,3,1,0,5,1,1,1484.8000000000002,4971,6,5,40000.0,1,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,72,1,6,0,1,N,N,2,0,2099.2,N,6,7,19500.0,2,N,N,2,2,2,2,33.2,51.2
25-01000,15,1,6,0,2,3,5,1,1,2406.4,8590,N,6,39500.0,1,24,N,2,2,2,2,83.60000000000001,51.2
25-00703,72,2,1,0,1,0,3,1,1,2099.2,9160,9,8,12000.0,6,501,N,2,2,2,2,33.2,51.2
25-01300,51,1,1,0,8,4,7,1,1,1484.8000000000002,5080,14,4,128000.0,5,381,N,2,2,2,2,83.60000000000001,51.2
25-00703,7,2,N,0,1,1,4,1,1,2099.2,N,N,3,N,N,501,N,2,2,2,2,134.0,153.60000000000002
25-00703,79,2,6,0,1,0,N,1,2,2099.2,N,4,7,196000.0,5,31,N,2,2,2,2,33.2,51.2
25-01000,65,1,4,0,1,0,N,1,1,2406.4,7071,7,7,24500.0,6,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,57,2,1,0,1,0,2,1,1,2099.2,N,N,9,0.0,4,501,N,2,2,1,2,83.60000000000001,51.2
25-00703,71,1,4,0,1,0,N,1,1,2099.2,N,3,9,0.0,9,373,N,2,2,2,2,83.60000000000001,153.60000000000002
25-00503,35,1,6,0,1,N,N,2,0,3020.7999999999997,3380,14,7,8000.0,2,N,N,1,2,2,2,33.2,51.2
25-01300,57,2,N,0,1,2,4,1,1,1484.8000000000002,4880,N,3,0.0,N,501,N,2,2,2,2,134.0,153.60000000000002
25-02800,48,2,1,0,2,0,2,1,1,3635.2000000000003,7870,4,8,32000.0,3,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,16,2,6,0,1,2,4,1,1,2099.2,6090,11,10,0.0,4,501,N,2,2,2,2,83.60000000000001,51.2
25-01300,88,2,3,0,1,0,N,1,1,1484.8000000000002,N,N,5,40000.0,6,501,N,2,2,2,2,83.60000000000001,51.2
25-02800,11,2,N,0,1,2,4,1,1,3635.2000000000003,N,N,3,N,N,501,N,2,2,2,2,83.60000000000001,51.2
25-01000,50,2,6,0,1,0,N,1,2,2406.4,N,16,7,80000.0,6,501,N,2,2,2,2,134.0,153.60000000000002
25-00703,38,1,1,0,1,2,4,1,1,2099.2,7490,6,9,4800.0,9,501,N,2,2,2,2,83.60000000000001,51.2
25-01000,74,2,1,0,1,0,2,1,1,2406.4,N,10,10,49000.0,8,501,N,2,2,2,2,83.60000000000001,51.2
25-00503,61,2,N,0,6,1,3,1,2,3020.7999999999997,8470,N,12,17000.0,N,445,N,2,2,2,2,386.0,358.4
25-01300,19,2,3,0,1,0,N,1,1,1484.8000000000002,8680,N,5,55000.0,4,162,N,2,1,2,2,83.60000000000001,51.2
25-00503,58,2,1,0,1,1,3,1,1,3020.7999999999997,7980,N,5,80000.0,2,501,N,2,2,2,2,33.2,51.2
25-00503,49,2,1,0,1,0,2,1,1,3020.7999999999997,8270,11,10,36700.0,4,501,N,2,2,2,2,33.2,51.2
25-01000,28,1,1,0,1,0,2,1,1,2406.4,6970,9,9,24000.0,9,501,N,2,2,2,2,33.2,51.2
25-01000,3,1,N,0,1,4,9,1,1,2406.4,7860,N,1,N,N,68,N,N,N,2,2,83.60000000000001,51.2
25-00503,69,1,1,0,1,0,4,1,1,3020.7999999999997,4170,4,10,8000.0,9,250,N,2,2,2,2,83.60000000000001,51.2
25-02800,4,1,N,0,1,2,6,1,1,3635.2000000000003,7280,N,1,N,N,501,N,N,N,2,2,234.8,256.0
25-01300,94,2,6,0,8,N,N,2,0,1484.8000000000002,8191,14,7,14100.0,2,N,N,1,2,2,2,33.2,51.2
25-02800,17,2,6,0,1,1,3,1,1,3635.2000000000003,N,10,11,3600.0,7,501,N,2,2,2,2,83.60000000000001,153.60000000000002
25-01000,81,2,3,2,1,0,N,1,1,2406.4,7860,12,10,25000.0,3,501,N,2,2,2,2,83.60000000000001,51.2
25-01300,74,2,1,0,1,0,2,1,1,1484.8000000000002,8191,N,1,46000.0,1,320,N,1,1,2,2,83.60000000000001,51.2
25-00703,16,1,6,0,1,3,5,1,1,2099.2,7380,N,4,33860.0,0,501,N,2,2,2,2,134.0,153.60000000000002
25-00503,40,1,1,0,1,2,4,1,1,3020.7999999999997,N,3,9,38000.0,9,501,N,2,2,2,2,134.0,153.60000000000002
25-00703,43,2,1,0,6,0,6,1,1,2099.2,8370,10,9,0.0,4,501,N,2,2,2,2,83.60000000000001,51.2
25-00503,16,1,6,0,1,2,4,1,1,3020.7999999999997,9180,N,4,N,0,64,N,2,2,2,2,83.60000000000001,153.60000000000002
25-00503,1,2,N,0,1,1,3,1,2,3020.7999999999997,7860,N,N,180000.0,N,501,N,N,N,2,2,184.4,153.60000000000002
25-01000,5,1,N,0,1,2,3,1,1,2406.4,6290,N,3,40000.0,N,501,N,2,2,2,2,184.4,153.60000000000002
25-00503,54,1,1,0,1,0,2,1,1,3020.7999999999997,2290,16,10,88400.0,8,501,N,2,2,2,2,83.60000000000001,51.2
25-01000,40,2,4,0,1,0,N,1,1,2406.4,6992,16,9,15000.0,8,501,N,2,2,2,2,83.60000000000001,51.2
25-02800,24,1,6,0,1,0,N,1,1,3635.2000000000003,5275,10,5,80000.0,8,501,N,2,2,2,2,83.60000000000001,153.60000000000002
25-01000,85,2,4,0,1,0,N,2,0,2406.4,N,N,5,N,3,N,N,1,1,2,2,33.2,51.2
25-00703,69,2,1,0,1,0,2,1,1,2099.2,7290,12,7,6600.0,4,501,N,1,2,2,2,83.60000000000001,51.2
25-01300,34,2,1,0,1,2,4,1,2,1484.8000000000002,7280,12,9,15400.0,9,0,N,2,2,2,2,184.4,153.60000000000002
25-00503,10,1,N,0,1,2,4,1,1,3020.7999999999997,7460,N,2,48000.0,N,501,N,2,2,2,2,83.60000000000001,51.2
25-01000,72,1,1,0,1,0,2,1,1,2406.4,N,14,8,76700.0,5,237,N,2,2,2,2,335.59999999999997,358.4
25-00703,32,1,1,0,1,1,3,1,1,2099.2,3580,N,6,39500.0,6,280,N,2,2,2,2,83.60000000000001,153.60000000000002
25-00503,87,1,N,0,1,0,4,1,1,3020.7999999999997,5580,N,3,3200.0,N,501,N,2,2,2,2,83.60000000000001,51.2
25-01300,46,1,1,0,6,1,3,1,1,1484.8000000000002,3380,11,9,10000.0,7,445,N,2,2,2,2,33.2,51.2
25-00703,34,2,1,0,1,1,3,1,1,2099.2,8370,N,9,55000.0,0,501,N,2,2,2,2,134.0,153.60000000000002
25-02800,85,1,5,0,1,0,N,1,2,3635.2000000000003,6970,N,7,70830.0,6,501,N,2,2,2,2,184.4,256.0
25-00703,35,1,6,0,5,0,3,1,1,2099.2,6480,10,9,19100.0,7,280,N,2,2,2,2,33.2,51.2
25-01300,47,1,6,0,1,0,N,1,1,1484.8000000000002,6890,3,5,64700.0,7,501,N,2,2,2,2,33.2,51.2
25-00703,32,1,1,0,1,1,3,1,1,2099.2,7870,6,10,10000.0,8,228,N,2,2,2,2,33.2,51.2
25-01300,16,1,6,0,6,0,N,1,2,1484.8000000000002,7280,3,5,62000.0,8,62,N,2,2,2,2,83.60000000000001,51.2
25-00703,3,2,N,2,1,2,7,1,1,2099.2,4870,N,N,141500.0,N,501,N,N,N,2,2,184.4,153.60000000000002
25-01000,5,1,1,0,1,2,4,1,1,2406.4,8680,10,9,120010.0,9,501,N,2,2,2,2,33.2,51.2
25-01300,10,1,N,0,1,4,6,1,1,1484.8000000000002,6390,N,3,95400.0,N,501,N,2,2,2,2,83.60000000000001,51.2
25-01300,17,2,6,0,1,2,7,1,1,1484.8000000000002,N,13,4,3200.0,1,501,N,2,2,2,2,83.60000000000001,51.2
25-00503,58,2,4,0,1,0,N,1,2,3020.7999999999997,N,10,9,90000.0,7,179,N,2,2,2,2,83.60000000000001,51.2
25-00703,64,2,4,0,1,0,N,1,1,2099.2,6370,6,9,N,4,501,N,2,2,2,2,33.2,51.2
25-01000,72,1,1,0,1,0,2,1,1,2406.4,7460,9,5,N,4,501,N,2,2,2,2,83.60000000000001,51.2
25-01000,83,1,6,0,1,0,N,1,1,2406.4,3390,N,5,N,5,501,N,2,1,2,2,83.60000000000001,153.60000000000002
25-01300,36,2,6,0,1,N,N,3,0,1484.8000000000002,7970,11,7,12000.0,2,N,N,2,2,2,2,33.2,51.2
25-00703,28,1,6,0,1,0,N,1,2,2099.2,4770,16,9,70000.0,8,501,N,2,2,2,2,83.60000000000001,51.2
25-00503,8,2,N,0,6,3,5,1,1,3020.7999999999997,8590,N,2,N,N,501,N,2,2,2,2,33.2,51.2
25-01000,53,2,6,0,1,0,N,1,1,2406.4,7580,11,9,279500.0,3,501,N,2,2,2,2,134.0,153.60000000000002
25-01000,2,1,N,0,6,3,4,1,1,2406.4,N,N,N,0.0,N,501,N,N,N,2,2,83.60000000000001,51.2
25-00703,47,2,4,0,8,1,6,1,1,2099.2,N,N,4,N,0,501,N,2,2,2,2,33.2,51.2
25-00503,75,1,1,0,1,0,2,1,1,3020.7999999999997,9390,9,7,75000.0,9,501,N,2,2,2,2,134.0,153.60000000000002
25-00703,10,1,N,0,1,N,N,1,1,2099.2,N,N,3,35600.0,N,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,2,1,N,0,1,2,4,1,1,2099.2,770,N,N,100000.0,N,501,N,N,N,2,2,83.60000000000001,51.2
25-00703,62,1,1,0,1,0,4,1,1,2099.2,7860,11,10,0.0,4,501,N,2,2,2,2,83.60000000000001,51.2
25-00503,72,2,1,0,1,0,4,1,1,3020.7999999999997,8191,11,9,230050.0,1,501,N,2,2,2,2,83.60000000000001,51.2
25-01300,34,1,1,0,1,2,4,1,1,1484.8000000000002,3490,6,9,8800.0,4,223,6,2,2,2,2,83.60000000000001,51.2
25-00703,36,1,1,0,1,0,2,1,1,2099.2,N,3,6,53000.0,5,130,N,2,2,2,1,33.2,51.2
25-00503,16,1,6,0,1,1,2,1,1,3020.7999999999997,7490,16,8,N,7,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,47,1,1,0,1,3,5,1,1,2099.2,770,8,10,6000.0,8,501,N,2,2,2,2,83.60000000000001,51.2
25-01300,45,2,1,0,1,0,2,1,1,1484.8000000000002,N,14,7,0.0,4,501,N,2,2,2,2,33.2,51.2
25-01300,50,2,1,0,1,0,4,1,1,1484.8000000000002,8980,5,11,N,8,501,N,2,2,2,2,83.60000000000001,153.60000000000002
25-00503,40,1,4,0,6,2,4,1,1,3020.7999999999997,770,10,10,N,9,31,N,2,2,2,2,134.0,153.60000000000002
25-02800,48,1,1,1,1,2,4,1,1,3635.2000000000003,6170,11,12,58000.0,9,121,N,2,2,2,2,83.60000000000001,51.2
25-01000,50,2,4,0,1,0,N,1,1,2406.4,N,10,9,104500.0,9,501,N,2,2,2,2,134.0,153.60000000000002
25-00503,19,2,6,0,1,N,N,3,0,3020.7999999999997,7390,N,5,140000.0,0,N,N,2,2,2,2,83.60000000000001,51.2
25-02800,50,2,6,0,1,0,N,1,1,3635.2000000000003,8191,6,5,36000.0,3,501,N,2,2,2,2,134.0,153.60000000000002
25-01000,79,2,6,0,1,0,N,1,1,2406.4,8980,15,N,18000.0,2,501,N,2,1,2,2,83.60000000000001,51.2
25-01000,41,1,1,0,1,3,4,1,1,2406.4,6870,5,9,1600.0,9,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,43,2,1,0,1,0,4,1,1,2099.2,6970,10,8,75000.0,7,501,N,2,2,2,2,83.60000000000001,51.2
25-02800,84,1,1,0,1,0,N,1,1,3635.2000000000003,7380,4,5,28600.0,7,501,1,2,2,2,2,83.60000000000001,51.2
25-00503,83,2,6,0,1,0,4,1,1,3020.7999999999997,2180,13,10,491000.0,2,501,2,2,2,2,2,134.0,153.60000000000002
25-02800,67,1,6,0,1,0,5,1,1,3635.2000000000003,7290,7,3,80200.0,1,501,N,2,2,2,2,83.60000000000001,51.2
25-01300,45,2,1,0,6,3,5,1,1,1484.8000000000002,7980,12,9,85000.0,0,501,N,2,2,2,2,83.60000000000001,51.2
25-01300,54,2,1,0,6,0,4,1,1,1484.8000000000002,N,10,9,200840.0,5,501,N,2,2,2,2,134.0,153.60000000000002
25-00703,42,1,1,0,1,2,4,1,1,2099.2,6970,6,9,3000.0,8,501,N,2,2,2,2,83.60000000000001,51.2
25-02800,43,2,6,0,8,5,9,1,2,3635.2000000000003,8470,3,5,N,4,255,N,2,2,2,2,134.0,153.60000000000002
25-00503,13,1,N,0,1,2,4,1,1,3020.7999999999997,N,N,3,755600.0,N,501,N,2,2,2,2,134.0,153.60000000000002
25-00703,33,2,1,0,2,1,3,1,1,2099.2,7870,11,10,55000.0,8,501,N,2,2,2,2,134.0,51.2
25-01000,8,2,1,0,1,3,5,1,1,2406.4,5090,6,9,30000.0,6,501,N,2,2,2,2,134.0,153.60000000000002
25-01300,53,2,1,0,1,1,3,1,2,1484.8000000000002,N,14,5,60000.0,1,34,N,2,2,2,2,33.2,51.2
25-00503,6,2,N,0,2,4,6,1,1,3020.7999999999997,7860,N,3,6600.0,N,501,N,2,2,2,2,134.0,51.2
25-00703,27,2,6,3,1,0,N,1,2,2099.2,8290,10,9,76000.0,2,501,N,1,2,2,2,83.60000000000001,51.2
25-00503,12,2,N,0,6,3,4,1,1,3020.7999999999997,6390,N,3,6800.0,N,501,N,2,2,2,2,83.60000000000001,51.2
25-01000,69,2,6,0,1,0,N,1,2,2406.4,7860,N,5,51900.0,3,128,N,2,2,2,2,33.2,51.2
25-00703,74,2,1,0,1,0,2,1,1,2099.2,4795,12,10,358000.0,7,501,N,2,2,2,2,33.2,51.2
25-00703,28,1,6,0,1,0,2,1,1,2099.2,7380,4,10,N,8,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,8,1,N,0,1,2,4,1,1,2099.2,N,N,3,64700.0,N,501,N,2,2,2,2,83.60000000000001,153.60000000000002
25-01300,38,2,4,0,1,0,N,1,1,1484.8000000000002,9170,12,8,83040.0,6,501,N,2,2,2,2,83.60000000000001,51.2
25-01000,51,1,1,0,1,1,2,1,1,2406.4,8270,N,10,N,9,501,N,2,2,2,2,134.0,153.60000000000002
25-01000,35,2,1,0,1,1,3,1,2,2406.4,N,N,7,N,0,212,N,2,2,2,2,134.0,153.60000000000002
25-01300,63,1,1,0,1,0,2,1,1,1484.8000000000002,N,7,5,50000.0,7,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,26,1,6,0,1,0,2,1,2,2099.2,9290,11,7,N,1,191,N,2,2,2,2,234.8,256.0
25-01300,30,2,6,0,1,0,5,1,1,1484.8000000000002,N,12,9,3400.0,5,501,N,2,2,2,2,184.4,153.60000000000002
25-01000,7,1,N,0,1,1,3,1,1,2406.4,7270,N,2,19500.0,N,501,N,2,2,2,2,83.60000000000001,51.2
25-02800,44,2,4,2,1,0,2,1,1,3635.2000000000003,N,11,9,87000.0,6,182,N,N,2,2,2,134.0,153.60000000000002
25-00503,91,2,4,0,1,0,N,1,2,3020.7999999999997,7860,11,9,13000.0,8,232,N,1,1,2,2,234.8,256.0
25-01000,44,1,1,0,1,2,4,1,1,2406.4,3380,10,9,12000.0,4,501,N,1,2,2,2,83.60000000000001,51.2
25-01300,91,1,4,0,1,0,N,1,2,1484.8000000000002,9680,N,5,N,3,501,N,2,1,2,2,83.60000000000001,51.2
25-02800,81,2,3,0,1,0,2,1,1,3635.2000000000003,N,N,5,N,3,501,N,2,2,2,2,234.8,51.2
25-00703,75,2,4,0,1,0,N,1,1,2099.2,7860,12,11,2300.0,9,501,N,2,2,2,2,33.2,51.2
25-01000,37,2,1,0,1,1,3,1,1,2406.4,7860,N,9,65000.0,3,501,N,2,2,2,1,33.2,51.2
25-01300,42,1,6,0,1,0,N,1,1,1484.8000000000002,2880,10,7,63000.0,6,501,N,2,2,2,2,83.60000000000001,51.2
25-00503,5,1,N,0,6,2,7,1,1,3020.7999999999997,N,N,3,637000.0,N,501,N,2,2,2,2,486.8,153.60000000000002
25-00503,63,1,1,0,1,0,2,1,1,3020.7999999999997,6970,N,5,130000.0,5,165,N,2,2,2,2,83.60000000000001,51.2
25-01000,83,2,1,0,1,0,4,1,1,2406.4,6970,10,10,60200.0,6,147,N,2,2,2,2,134.0,153.60000000000002
25-01300,42,1,1,0,1,1,3,1,1,1484.8000000000002,N,4,11,10700.0,9,501,N,2,2,2,2,83.60000000000001,153.60000000000002
25-00503,45,1,6,0,6,0,N,1,1,3020.7999999999997,6480,N,11,87000.0,6,15,N,2,2,2,2,83.60000000000001,51.2
25-00503,36,2,1,0,1,2,4,1,2,3020.7999999999997,8191,N,10,58300.0,0,158,N,2,2,2,2,83.60000000000001,51.2
25-02800,57,1,1,0,1,0,2,1,1,3635.2000000000003,6370,9,9,56000.0,6,441,N,2,2,2,2,83.60000000000001,51.2
25-02800,52,2,1,0,1,0,4,1,1,3635.2000000000003,8590,14,7,10000.0,1,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,62,2,1,0,1,2,3,1,2,2099.2,8191,13,9,18000.0,5,501,N,N,2,2,2,83.60000000000001,51.2
25-02800,49,1,1,0,1,0,2,1,2,3635.2000000000003,7870,N,8,80000.0,6,111,N,2,2,2,2,184.4,51.2
25-02800,60,2,1,0,1,0,2,1,1,3635.2000000000003,N,11,10,5000.0,9,45,N,2,2,2,2,83.60000000000001,51.2
25-00503,58,1,4,0,1,0,N,1,1,3020.7999999999997,5275,4,10,124500.0,9,501,N,2,2,2,2,83.60000000000001,153.60000000000002
25-02800,31,2,6,0,1,0,2,1,2,3635.2000000000003,9480,14,7,N,2,422,N,2,2,2,2,83.60000000000001,51.2
25-00503,59,1,1,0,1,0,2,1,1,3020.7999999999997,N,10,9,58000.0,9,227,N,2,2,2,2,83.60000000000001,51.2
25-00503,16,1,6,0,1,2,3,1,1,3020.7999999999997,3380,6,9,50000.0,7,501,N,2,2,2,2,285.2,51.2
25-01300,50,2,1,0,1,1,3,1,1,1484.8000000000002,8191,10,9,N,7,501,N,2,2,2,2,33.2,51.2
25-01300,36,1,1,0,1,1,2,1,1,1484.8000000000002,7770,4,7,1000.0,8,501,N,2,2,2,2,134.0,153.60000000000002
25-02800,54,1,1,0,1,1,3,1,1,3635.2000000000003,3580,6,9,N,8,501,N,2,2,2,2,83.60000000000001,51.2
25-02800,41,2,6,0,1,0,4,1,1,3635.2000000000003,7860,14,7,66600.0,3,117,N,2,2,2,2,83.60000000000001,51.2
25-00703,49,2,1,0,1,1,4,1,1,2099.2,7860,N,10,55000.0,0,501,N,2,2,2,2,83.60000000000001,51.2
25-01300,73,2,1,0,1,0,2,1,1,1484.8000000000002,N,3,7,0.0,7,0,N,2,2,2,2,83.60000000000001,153.60000000000002
25-00503,50,2,1,0,6,0,3,1,1,3020.7999999999997,7860,N,10,46900.0,3,210,N,2,2,2,2,33.2,51.2
25-00503,94,1,6,0,1,N,N,3,0,3020.7999999999997,N,N,4,70000.0,2,N,N,1,1,2,2,33.2,51.2
25-00503,85,2,3,0,1,0,N,1,2,3020.7999999999997,7380,N,5,1200.0,4,458,N,2,1,2,2,83.60000000000001,51.2
25-01000,15,1,6,0,1,3,5,1,1,2406.4,6370,N,9,63000.0,0,501,N,2,2,2,2,83.60000000000001,51.2
25-00703,64,2,1,0,1,0,2,1,1,2099.2,N,16,8,114000.0,6,501,N,2,2,2,2,33.2,51.2
25-00503,52,1,1,0,1,0,2,1,1,3020.7999999999997,N,6,10,622000.0,9,501,N,2,2,2,2,83.60000000000001,51.2
25-00503,61,2,1,0,1,0,4,1,1,3020.7999999999997,8191,11,12,104500.0,6,501,N,2,2,2,2,33.2,51.2
25-00703,24,2,6,0,1,0,3,1,2,2099.2,N,14,7,55000.0,4,15,N,1,2,2,2,33.2,51.2
25-02800,56,1,4,0,1,0,N,1,2,3635.2000000000003,N,15,7,16400.0,8,139,N,2,2,2,2,184.4,153.60000000000002
25-00503,60,1,1,0,1,0,7,1,1,3020.7999999999997,8090,N,6,30000.0,3,420,N,2,2,2,2,486.8,153.60000000000002
25-00703,37,1,4,0,1,0,N,1,1,2099.2,N,11,9,15000.0,8,501,N,2,2,2,2,184.4,51.2
25-00503,2,2,N,0,1,0,2,1,2,3020.7999999999997,5070,N,N,100000.0,N,501,N,N,N,2,2,134.0,153.60000000000002
25-00503,8,2,N,4,1,3,4,1,2,3020.7999999999997,N,N,3,45000.0,N,501,N,2,2,2,2,83.60000000000001,51.2
25-01000,24,2,6,0,1,0,N,1,2,2406.4,7460,14,7,34240.0,5,0,N,2,2,2,2,83.60000000000001,51.2
25-01300,31,1,1,0,1,0,2,1,1,1484.8000000000002,7490,10,12,90000.0,9,501,N,2,2,2,2,83.60000000000001,153.60000000000002
25-01000,8,2,N,0,1,4,6,1,1,2406.4,7280,N,3,12000.0,N,501,N,2,2,2,2,33.2,51.2
25-00503,58,1,1,0,6,0,2,1,1,3020.7999999999997,N,N,9,50000.0,7,501,N,2,2,2,2,33.2,51.2
25-01300,62,2,6,0,1,0,N,1,2,1484.8000000000002,N,N,4,45000.0,0,501,N,2,2,2,2,83.60000000000001,51.2
25-00503,52,2,1,3,1,0,N,1,2,3020.7999999999997,8980,10,10,300000.0,9,501,N,2,2,2,2,134.0,153.60000000000002
25-00503,50,1,1,0,1,0,2,1,1,3020.7999999999997,770,3,7,75000.0,5,501,N,2,2,1,2,234.8,256.0
25-00703,29,1,1,0,1,0,2,1,1,2099.2,7490,4,9,80000.0,7,501,N,2,2,1,2,33.2,51.2
25-02800,75,1,1,0,1,0,2,1,2,3635.2000000000003,N,N,8,0.0,4,256,N,2,2,2,2,83.60000000000001,51.2
