AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
33,1,1,1,1,1,N,2,8,9
59,1,1,2,1,1,N,2,8,6
49,1,1,1,1,2,N,2,8,9
52,1,6,1,3,0,N,2,2,9
66,1,5,2,1,1,N,2,0,10
58,1,4,2,1,1,N,2,5,8
35,1,1,1,1,1,N,2,9,7
62,1,4,1,1,1,N,2,8,10
2,1,N,2,1,1,N,2,N,N
78,6,6,2,1,1,N,2,6,3
50,1,6,2,1,1,N,2,8,9
91,1,3,2,1,2,N,2,7,5
52,2,1,1,1,1,N,2,5,8
80,1,6,2,1,2,N,2,2,5
81,1,6,1,1,2,N,2,5,9
68,1,1,1,1,1,N,2,9,10
52,8,6,1,1,1,N,2,0,9
62,1,1,2,1,1,N,2,2,7
71,1,1,1,1,1,N,2,1,7
41,1,1,1,1,1,N,2,9,9
1,1,6,2,1,1,N,2,3,9
68,1,3,1,1,1,N,2,3,5
12,6,N,2,1,1,N,2,N,3
50,1,4,1,1,2,N,2,7,9
17,1,6,1,1,2,N,2,0,4
94,1,4,1,1,2,N,2,3,4
64,6,1,1,1,1,N,2,9,10
74,1,1,1,1,1,N,2,3,5
79,1,1,2,1,1,N,2,4,10
69,1,1,1,1,1,N,2,2,7
70,1,1,1,1,1,2,1,4,7
52,1,1,2,1,1,N,2,6,7
27,1,6,1,1,1,N,2,5,9
37,1,1,2,1,1,N,2,4,10
17,2,6,2,1,2,N,2,0,4
21,1,6,1,1,1,N,2,0,5
67,1,1,2,1,2,N,2,7,7
44,1,1,2,1,1,N,2,6,10
19,1,6,2,1,1,N,2,0,5
57,1,1,2,1,0,N,2,0,6
91,1,3,2,1,1,N,2,1,5
64,6,4,1,1,1,N,2,9,12
35,1,6,2,1,1,N,2,6,12
7,1,N,1,1,1,N,2,N,3
18,1,6,1,1,1,N,2,2,7
10,1,N,2,1,1,N,2,N,3
74,1,1,2,1,1,N,2,1,9
75,1,1,2,1,1,N,2,1,3
80,1,3,2,1,1,N,1,6,10
21,1,6,1,2,0,N,2,1,7
20,1,1,1,1,1,N,2,4,5
3,1,N,2,1,1,N,2,N,1
60,1,4,1,1,1,N,2,6,5
38,1,1,2,1,1,N,2,4,7
20,1,6,1,2,0,N,2,1,7
65,1,1,2,1,1,N,2,2,5
29,1,6,1,1,2,N,2,8,10
42,1,1,2,1,1,N,2,5,10
59,1,1,1,1,1,N,2,9,9
72,1,1,2,1,1,N,2,7,9
72,1,1,2,1,1,N,2,8,7
19,2,6,2,3,0,N,2,2,7
48,1,1,1,1,1,N,2,6,5
83,1,3,2,1,2,N,2,2,5
47,1,6,1,1,1,N,2,9,9
32,1,1,1,1,1,N,2,5,9
43,1,4,1,1,1,N,2,8,9
80,1,1,2,1,1,N,2,8,5
72,1,N,2,1,1,N,2,9,8
76,1,1,1,1,1,N,2,4,9
2,1,N,2,1,1,N,2,N,N
2,6,N,1,1,1,N,2,N,N
35,1,1,1,1,2,N,2,8,9
46,1,6,2,1,1,N,2,6,5
61,2,1,1,1,2,N,2,6,9
20,1,6,2,1,1,N,2,1,5
59,1,4,2,1,1,N,2,0,6
57,1,2,2,1,1,N,2,7,7
55,7,6,2,3,0,N,2,1,8
57,1,2,1,1,2,N,2,5,5
37,6,6,2,1,1,N,2,0,10
50,1,1,1,1,1,N,2,5,9
42,1,1,2,1,1,N,2,9,10
2,1,N,2,1,1,N,2,N,N
19,1,6,1,1,1,N,2,2,5
30,1,3,2,1,2,N,2,8,10
61,1,6,2,1,1,N,2,5,7
18,2,6,2,3,0,N,2,1,7
2,1,N,2,1,1,N,2,N,N
11,1,N,1,1,2,N,2,N,3
55,1,1,1,1,1,N,2,9,11
18,1,6,2,1,1,N,2,0,5
27,1,2,2,1,2,N,2,2,11
40,1,2,1,1,2,N,2,5,1
57,1,1,2,1,1,N,2,9,10
70,1,1,1,1,1,N,2,8,9
6,1,3,2,1,1,N,2,8,9
56,1,1,2,1,1,N,2,7,9
57,1,4,2,1,1,N,2,2,6
19,1,6,1,1,1,N,2,0,5
10,1,N,1,1,1,N,2,N,2
72,1,4,1,1,1,N,2,6,8
29,1,6,1,1,2,N,2,6,7
70,1,1,2,1,1,N,2,3,8
34,1,6,1,1,1,N,2,7,7
76,1,1,1,1,1,N,2,5,5
81,1,3,2,1,2,N,2,4,9
19,1,6,1,2,0,N,2,2,7
54,6,1,2,1,1,N,2,3,10
24,1,4,2,1,1,N,2,5,9
54,1,6,2,1,2,N,2,2,5
41,1,1,1,1,1,N,2,9,9
14,1,N,1,1,1,N,2,N,3
58,1,6,2,1,1,N,2,8,10
58,1,4,1,1,1,N,2,5,5
65,1,1,2,1,1,N,2,4,7
37,1,1,1,1,1,N,2,5,10
46,1,1,2,1,1,N,2,7,8
19,1,6,2,1,2,N,2,1,7
14,1,N,1,1,1,N,2,N,1
16,1,6,2,1,2,N,2,0,4
29,1,1,1,1,1,N,2,8,11
52,1,1,1,1,1,N,2,9,12
0,6,N,1,1,2,N,2,N,N
9,1,N,2,1,1,N,2,N,3
26,1,6,1,1,1,N,1,6,9
47,1,3,2,1,1,N,2,8,9
38,1,1,1,1,1,N,2,3,5
60,1,1,1,1,1,N,2,9,5
61,1,1,2,1,1,N,2,9,9
49,1,1,2,1,2,N,2,1,7
42,1,1,1,1,1,N,2,5,6
6,1,N,1,1,1,N,2,N,2
37,1,1,2,1,1,N,2,4,9
49,1,1,1,1,1,N,2,9,9
39,1,6,1,1,1,N,2,6,9
15,1,6,1,1,2,N,2,0,4
21,1,6,2,3,0,N,2,0,5
23,8,6,2,1,1,N,2,2,7
58,1,1,2,1,1,N,2,6,9
88,1,3,1,2,0,N,2,1,5
53,1,6,1,2,0,N,2,3,1
34,6,6,1,1,2,N,2,2,4
52,1,2,1,1,1,N,2,8,9
10,1,N,1,1,1,N,2,N,3
19,1,6,2,1,2,N,2,3,5
29,1,6,2,1,1,N,2,8,9
47,1,1,2,1,1,N,2,1,9
72,1,1,1,1,1,N,2,7,5
38,1,1,2,1,1,N,2,8,9
57,1,4,2,1,1,N,2,5,9
10,1,N,1,1,1,N,1,N,3
71,1,6,2,1,1,N,2,5,9
90,1,3,1,1,1,N,2,6,10
59,1,1,1,1,1,N,2,5,5
8,2,N,1,1,2,N,2,N,3
87,6,4,2,1,2,N,2,7,5
39,1,1,2,1,1,N,2,0,10
71,1,1,2,1,1,N,2,1,5
54,1,1,2,1,1,N,2,7,7
6,1,N,2,1,1,N,2,N,3
42,1,6,1,1,1,N,2,9,9
38,1,1,2,1,1,N,2,3,8
24,1,1,2,1,2,N,2,5,10
62,1,6,1,1,1,N,2,7,9
55,1,1,2,1,1,N,2,6,5
37,6,1,2,1,1,N,2,8,9
41,1,1,1,1,1,N,2,7,7
76,1,3,2,1,1,N,2,3,3
65,1,1,1,1,1,N,2,7,7
19,1,6,2,1,1,N,2,1,5
57,1,1,1,1,1,N,2,6,7
70,1,1,2,1,1,N,2,4,5
53,1,1,1,1,2,N,2,9,9
21,2,6,1,3,0,N,2,2,7
67,8,1,1,1,1,N,2,9,9
28,1,N,1,1,2,N,2,9,7
54,1,1,2,1,2,N,2,7,10
34,1,6,2,1,1,N,2,4,5
33,1,4,2,1,2,N,2,4,5
12,1,N,1,1,1,N,2,N,3
15,6,6,2,1,1,N,2,1,3
9,1,N,2,1,1,N,2,N,3
43,9,4,2,1,2,N,2,1,4
52,1,1,1,1,0,N,2,2,7
59,1,1,2,1,1,N,2,0,5
58,6,1,2,1,1,N,2,5,5
36,1,6,2,1,2,N,2,0,5
31,1,6,2,1,2,N,2,6,6
48,1,1,1,1,1,N,2,9,9
28,1,6,1,1,1,N,2,7,9
64,1,6,1,1,1,N,2,6,12
94,2,1,2,1,2,N,2,4,9
59,1,1,2,1,1,N,2,5,5
51,1,1,2,1,1,N,2,1,5
36,1,1,1,1,1,N,2,9,10
21,7,6,1,3,0,N,2,1,7
46,1,1,1,1,1,N,2,8,11
59,1,1,2,1,2,N,2,8,9
12,1,6,1,3,0,N,2,4,6
72,1,1,1,1,1,N,2,2,4
59,1,1,2,1,1,N,2,5,5
15,1,6,2,1,1,N,2,0,4
2,1,N,2,1,1,N,2,N,N
5,9,N,1,1,2,N,2,N,2
67,1,1,1,1,1,N,2,9,12
5,1,N,1,1,1,N,2,N,2
8,1,N,2,1,1,N,2,N,3
53,1,1,1,1,1,N,2,5,5
11,1,N,2,1,2,N,2,N,3
8,1,N,2,1,1,N,2,N,3
54,1,1,1,1,1,N,2,8,5
18,1,6,2,1,1,N,2,5,8
34,1,1,2,1,1,N,2,7,8
64,1,4,1,1,1,N,2,8,10
66,6,1,2,1,1,N,2,4,10
19,1,6,1,1,1,N,2,1,5
62,1,3,2,1,1,N,2,2,5
38,1,6,2,1,2,N,2,3,9
70,1,1,2,1,1,N,2,8,8
33,1,6,1,1,1,N,2,7,8
45,2,1,1,1,2,N,2,6,5
22,1,3,1,1,1,N,2,9,5
2,1,N,2,1,1,N,2,N,N
12,1,N,1,1,1,N,2,N,3
61,1,1,2,1,1,6,2,5,9
27,1,1,2,1,2,N,2,0,9
22,1,6,2,1,1,N,2,0,7
60,1,1,2,1,1,N,2,3,5
45,1,1,1,1,2,N,2,9,12
21,1,6,2,3,0,N,2,1,7
83,1,6,2,1,2,N,2,7,10
7,1,N,2,1,1,N,2,N,2
43,1,1,2,1,1,N,2,4,9
2,1,N,2,1,1,N,2,N,N
30,1,6,2,1,2,N,2,5,5
26,9,6,1,1,2,N,2,3,9
45,1,1,1,1,1,N,2,9,9
70,1,1,2,1,1,N,2,7,11
80,1,1,2,1,1,N,2,2,10
23,1,6,1,1,1,N,2,5,9
11,1,N,2,1,1,N,2,N,3
63,1,6,2,1,1,N,2,2,4
53,1,1,2,1,1,N,2,8,9
34,1,1,2,1,1,N,2,9,10
75,1,3,2,1,1,N,2,3,3
60,1,1,2,1,1,N,2,2,5
31,1,1,2,1,2,N,2,4,10
59,1,4,1,1,2,N,2,5,5
39,1,1,2,1,1,N,2,7,10
35,1,6,1,1,2,N,2,2,5
64,1,1,2,1,1,N,2,8,7
2,1,N,2,1,1,N,1,N,N
55,1,1,2,1,1,N,2,8,9
65,1,1,1,1,1,N,2,4,5
60,1,6,2,1,2,N,2,8,10
77,1,3,2,1,1,N,2,6,10
52,1,6,2,1,2,N,2,2,9
27,1,6,1,1,1,N,2,8,9
14,1,N,2,1,1,N,2,N,3
8,1,N,1,1,1,N,2,N,3
28,1,6,2,1,1,N,2,7,10
9,1,N,2,1,1,N,2,N,3
5,1,N,2,2,1,N,2,N,2
15,1,2,1,1,1,N,2,0,4
57,1,4,2,1,1,N,2,4,5
12,1,N,1,1,1,N,2,N,3
52,1,1,1,1,1,N,2,9,10
88,1,6,2,3,0,N,2,1,7
69,1,6,1,1,1,N,2,6,8
38,1,6,2,1,1,N,2,8,9
71,1,1,1,1,1,N,2,7,9
59,5,1,1,1,1,N,2,8,10
77,1,1,1,1,1,N,2,5,7
47,1,1,2,1,2,N,2,3,9
78,1,1,1,1,1,N,2,8,11
52,1,1,2,1,1,N,2,6,9
53,1,1,1,1,1,N,2,5,10
51,1,1,1,1,1,N,2,8,9
66,1,1,1,1,1,N,2,7,10
23,1,6,2,1,1,N,2,2,9
70,1,3,1,1,1,N,2,6,7
74,1,1,2,1,1,N,2,1,5
12,9,N,2,1,2,N,2,N,3
69,1,1,1,1,1,N,2,2,5
64,1,1,2,1,1,N,2,6,8
86,1,3,1,1,1,N,2,4,5
41,1,6,2,2,0,N,2,1,7
62,1,1,2,1,1,N,2,0,5
29,1,6,1,1,1,N,2,7,11
51,1,1,1,1,1,N,2,8,9
