"AGEP","RAC1P","MSP","SEX","HOUSING_TYPE","OWN_RENT","DVET","DEYE","PINCP_DECILE","EDU"
"57","1","4","1","1","1","N","2","8","10"
"72","1","1","2","1","2","N","2","9","8"
"30","1","6","1","1","2","N","2","1","9"
"4","1","N","1","1","1","N","2","N","2"
"52","1","1","2","1","2","N","2","5","7"
"4","1","N","2","1","2","N","2","N","2"
"75","2","1","2","1","1","N","2","8","10"
"51","1","4","2","1","2","N","2","5","9"
"66","1","1","1","1","1","N","2","2","9"
"67","6","1","2","1","2","N","2","4","5"
"56","1","1","1","1","1","N","2","6","9"
"29","1","1","1","1","2","N","2","4","4"
"56","1","6","2","1","2","N","2","9","9"
"48","1","1","1","1","1","N","2","9","9"
"21","2","6","1","1","1","N","2","1","5"
"22","2","6","1","1","2","N","2","2","6"
"13","1","N","2","1","1","N","2","N","N"
"51","1","4","2","1","1","N","2","5","9"
"22","2","6","2","1","1","N","2","1","6"
"67","1","1","1","1","1","N","2","2","5"
"31","1","6","1","1","2","N","2","8","7"
"10","2","N","2","1","1","N","2","N","3"
"48","1","1","1","1","1","N","2","4","9"
"61","6","1","1","1","1","N","2","0","1"
"36","1","1","2","1","1","N","2","6","12"
"15","1","6","2","1","1","N","2","0","3"
"66","1","1","2","1","1","N","2","2","5"
"57","1","1","1","1","1","N","2","8","10"
"59","1","1","2","1","1","N","2","6","9"
"75","2","1","2","1","1","N","2","8","10"
"30","1","1","1","1","2","N","2","6","9"
"30","1","6","1","1","2","N","2","0","5"
"49","2","1","2","1","1","N","2","3","4"
"34","1","6","2","1","2","N","2","7","10"
"57","1","1","1","1","1","N","2","6","10"
"67","6","4","2","1","2","N","2","2","10"
"19","2","6","2","1","2","N","2","1","4"
"10","2","N","1","1","2","N","2","N","3"
"48","1","1","2","1","1","N","2","9","10"
"1","1","N","1","1","2","N","2","N","N"
"7","1","N","1","1","1","N","2","N","3"
"50","1","6","1","1","2","N","2","9","10"
"41","1","6","1","1","1","N","2","1","9"
"31","1","1","1","1","1","N","2","8","7"
"72","1","1","1","1","1","N","2","3","5"
"10","1","N","2","1","1","N","2","N","3"
"22","2","6","2","1","1","N","2","1","4"
"13","1","N","2","1","1","N","2","N","N"
"57","1","4","1","1","2","N","2","6","8"
"32","1","1","1","1","1","N","2","7","9"
"28","1","1","2","1","1","N","2","4","4"
"21","2","6","1","1","2","N","2","1","7"
"19","2","5","2","1","2","N","2","2","7"
"4","1","N","1","1","1","N","2","N","2"
"3","1","N","1","1","2","N","2","N","1"
"10","2","N","2","1","2","N","2","N","3"
"51","1","4","2","1","1","N","2","4","7"
"66","1","1","1","1","1","N","2","2","6"
"19","2","6","1","3","0","N","2","2","7"
"75","1","1","2","1","1","N","2","8","10"
"6","1","N","2","1","1","N","2","N","2"
"21","1","6","2","1","1","N","2","3","8"
"28","1","1","1","1","1","N","2","4","7"
"47","1","1","1","1","1","N","2","7","10"
"55","1","1","1","1","1","N","2","7","9"
"67","6","4","1","1","2","N","2","2","10"
"16","2","6","1","1","2","N","2","0","3"
"20","2","6","2","1","2","N","2","0","5"
"21","1","6","2","1","1","N","2","7","5"
"13","1","N","1","1","1","N","2","N","3"
"50","1","6","1","1","1","N","2","9","10"
"26","1","6","2","1","2","N","2","2","9"
"56","1","1","1","1","1","N","2","9","7"
"14","1","N","2","1","2","N","2","N","3"
"40","1","1","2","1","1","N","2","8","9"
"61","6","1","1","1","1","N","2","0","1"
"54","2","1","1","1","1","N","2","4","5"
"67","6","1","2","1","2","N","2","4","5"
"71","1","1","2","1","1","N","2","8","9"
"70","2","3","2","1","1","N","2","7","9"
"15","1","6","1","1","2","N","2","0","3"
"50","1","6","2","1","1","N","2","9","9"
"26","1","6","1","1","2","N","2","2","4"
"72","1","1","1","1","1","N","2","9","10"
"40","1","1","1","1","1","N","2","8","9"
"41","1","1","2","1","1","N","2","0","7"
"52","1","1","2","1","1","N","2","5","7"
"40","1","1","2","1","2","N","2","8","9"
"10","2","N","1","1","1","N","2","N","3"
"16","6","6","1","1","1","N","2","1","4"
"23","1","6","2","1","2","N","2","9","9"
"72","1","4","1","1","1","N","2","9","8"
"15","1","6","2","1","1","N","2","0","3"
"19","1","6","1","3","0","N","2","1","7"
"66","1","1","2","1","2","N","2","2","5"
"57","1","1","1","1","1","N","2","6","5"
"21","2","6","1","1","2","N","2","7","5"
"66","1","1","1","1","1","N","2","2","5"
"10","2","N","1","1","1","N","2","N","3"
"57","1","4","2","1","1","N","2","9","8"
"18","8","6","2","1","2","N","2","0","7"
"13","1","N","2","1","1","N","2","N","N"
"35","1","6","2","1","1","N","2","8","9"
"13","1","N","2","1","1","N","2","N","3"
"41","1","6","1","1","1","N","2","2","9"
"4","1","N","2","1","2","N","2","N","3"
"25","6","6","2","1","2","N","2","1","9"
"10","2","N","1","1","1","N","2","N","3"
"18","1","6","1","1","1","N","2","1","4"
"66","2","1","1","1","1","N","2","2","5"
"22","2","6","1","1","2","N","2","2","7"
"21","1","4","2","1","1","N","2","3","7"
"67","1","1","2","1","1","N","2","4","5"
"67","6","4","1","1","2","N","2","2","7"
"25","1","6","2","1","2","N","1","3","5"
"50","1","6","1","1","1","N","2","9","10"
"12","3","N","1","1","1","N","2","N","3"
"15","1","6","2","1","2","N","2","0","3"
"4","1","N","1","1","1","N","2","N","2"
"64","2","1","2","1","1","N","2","5","5"
"34","1","6","1","1","2","N","2","7","10"
"17","1","6","2","1","1","N","2","0","4"
"30","1","6","1","1","2","N","2","0","5"
"69","2","4","2","1","1","N","2","5","9"
"10","2","N","2","1","2","N","2","N","3"
"40","1","1","1","1","2","N","2","8","9"
"62","2","1","2","1","1","N","2","6","5"
"54","1","1","1","1","1","N","2","1","5"
"48","1","1","2","1","1","N","2","4","9"
"61","1","1","1","1","1","N","2","0","1"
"0","1","N","2","1","1","N","2","N","N"
"48","1","1","1","1","1","N","2","9","5"
"16","6","6","1","1","1","N","2","0","4"
"25","6","6","1","1","2","N","2","1","5"
"19","9","6","2","1","2","N","2","1","7"
"41","6","1","1","1","2","N","2","1","9"
"40","1","1","2","1","1","N","2","8","9"
"15","1","6","2","1","1","N","2","5","3"
"21","1","5","2","1","2","N","2","3","7"
"19","9","6","2","1","2","N","2","0","4"
"23","1","6","1","1","2","N","2","9","8"
"10","2","N","1","1","2","N","2","N","3"
"55","1","4","1","1","1","N","2","7","7"
"21","2","6","2","1","1","N","2","1","5"
"19","9","6","2","1","2","N","2","0","4"
"23","1","6","1","1","1","N","2","9","9"
"21","2","5","2","1","2","N","2","3","7"
"57","1","1","1","1","1","N","2","8","10"
"10","2","N","2","1","2","N","2","N","3"
"20","2","6","1","3","0","N","2","0","5"
"21","2","6","2","1","2","N","2","3","8"
"28","2","6","1","1","2","N","2","7","9"
"25","6","6","2","1","2","N","2","6","5"
"32","1","1","2","1","1","N","2","7","9"
"19","2","5","1","1","2","N","2","2","4"
"67","6","4","2","1","1","N","2","4","5"
"50","1","6","1","1","2","N","2","9","10"
"28","1","1","1","1","2","N","2","4","9"
"67","1","1","2","1","1","N","2","6","10"
"32","1","1","2","1","1","N","2","7","9"
"57","1","1","1","1","1","N","2","9","10"
"29","2","6","2","1","2","N","2","4","9"
"21","1","6","2","1","2","N","2","1","5"
"53","6","1","1","1","1","N","2","9","N"
"71","1","1","2","1","2","N","2","8","9"
"31","1","6","2","1","2","N","2","8","7"
"8","1","N","1","1","1","N","2","N","3"
"32","1","1","1","1","1","N","2","7","9"
"48","1","1","1","1","1","N","2","4","5"
"55","1","1","1","1","1","N","2","7","9"
"21","2","5","2","1","2","N","2","3","5"
"8","1","N","1","1","2","N","2","N","3"
"54","2","1","1","1","1","N","2","4","5"
"48","1","1","1","1","1","N","2","9","10"
"41","1","1","2","1","2","N","2","1","9"
"47","6","1","1","1","1","N","2","9","10"
"30","2","6","1","1","2","N","2","0","5"
"19","2","6","1","3","0","N","2","2","7"
"47","6","1","1","1","1","N","2","9","10"
"48","1","1","1","1","2","N","2","9","12"
"30","1","6","1","1","2","N","2","6","9"
"63","1","1","2","1","1","N","2","5","5"
"57","1","4","2","1","1","N","2","8","10"
"13","1","N","2","1","1","N","2","N","3"
"32","1","1","2","1","1","N","2","7","9"
"26","1","6","1","1","1","N","2","2","9"
"48","1","1","2","1","2","N","1","4","10"
"8","1","N","2","1","1","N","2","N","3"
"62","2","6","2","1","1","N","2","6","7"
"55","1","1","1","1","1","N","2","7","9"
"54","1","1","1","1","1","N","2","1","7"
"21","2","5","1","1","2","N","2","3","7"
"20","2","6","1","3","0","N","2","0","7"
"41","1","6","1","1","1","N","2","2","9"
"67","1","1","1","1","1","N","2","6","10"
"9","1","N","1","1","1","N","2","N","3"
"58","2","1","2","1","1","N","2","0","9"
"0","1","N","2","1","1","N","2","N","N"
"10","2","N","1","1","2","N","2","N","3"
"27","2","6","1","1","2","N","2","3","4"
"39","1","1","2","1","1","N","2","9","7"
"47","1","1","1","1","2","N","2","7","5"
"47","6","1","2","1","2","N","2","9","10"
"23","2","6","1","1","2","N","2","9","9"
"39","1","1","2","1","2","N","2","9","7"
"13","1","N","2","1","1","N","2","N","3"
"69","6","6","2","1","1","N","2","5","9"
"10","2","N","2","1","1","N","2","N","3"
"0","1","N","1","1","1","N","2","N","N"
"14","1","N","1","1","2","N","2","N","3"
"40","1","1","1","1","1","N","2","8","9"
"19","9","6","2","1","2","N","2","0","4"
"19","1","6","1","3","0","N","2","0","7"
"1","1","N","1","1","2","N","2","N","N"
"30","1","6","1","1","1","N","2","6","5"
"72","1","4","2","1","2","N","2","3","5"
"20","2","6","1","1","2","N","2","0","5"
"15","1","6","2","1","1","N","2","0","4"
"57","1","1","1","1","1","N","2","6","8"
"57","1","1","1","1","2","N","2","6","10"
"40","1","1","2","1","1","N","2","8","9"
"14","1","N","2","1","2","N","2","N","3"
"7","8","N","1","1","2","N","2","N","3"
"52","1","1","2","1","2","N","2","5","6"
"17","1","6","1","1","1","N","2","1","4"
"20","1","6","2","1","2","N","2","8","5"
"71","1","1","2","1","1","N","2","5","7"
"19","2","6","1","3","0","N","2","0","7"
"59","1","1","1","1","1","N","2","6","9"
"29","1","1","1","1","1","N","2","4","4"
"52","1","1","2","1","2","N","2","5","7"
"57","1","1","1","1","2","N","2","6","5"
"21","1","6","1","1","2","N","2","3","5"
"57","1","4","2","1","1","N","2","8","10"
"22","1","6","2","1","1","N","2","1","4"
"16","1","6","1","1","1","N","2","7","3"
"50","1","6","1","1","1","N","2","9","9"
"3","1","N","1","1","2","N","2","N","1"
"28","2","1","2","1","1","N","2","7","7"
"0","1","N","1","1","1","N","2","N","N"
"19","9","6","2","1","2","N","2","0","4"
"10","8","N","1","1","1","N","2","N","3"
"21","1","6","1","3","0","N","2","1","7"
"15","1","6","1","1","1","N","2","0","4"
"62","2","1","2","1","1","N","2","6","7"
"16","6","6","1","1","1","N","2","0","4"
"13","1","N","2","1","1","N","2","N","3"
"39","1","1","1","1","1","N","2","9","7"
"34","1","6","1","1","2","N","2","7","10"
"58","1","1","2","1","1","N","2","0","9"
"11","1","N","1","1","1","N","2","N","3"
"29","1","1","2","1","2","N","2","4","9"
"45","1","1","1","1","1","N","2","9","12"
"11","1","N","1","1","1","N","2","N","3"
"17","1","6","1","1","1","N","2","1","4"
"28","1","6","2","1","2","N","2","4","9"
"56","1","1","2","1","1","N","2","6","9"
"61","2","1","1","1","1","N","2","0","1"
"50","1","1","2","1","1","N","2","9","9"
"22","1","6","1","1","2","N","2","1","6"
"19","2","6","1","3","0","N","2","0","7"
"50","1","6","1","1","1","N","2","9","9"
"10","2","N","2","1","1","N","2","N","3"
"31","2","6","2","1","1","N","2","8","7"
"50","1","6","1","1","1","N","2","9","10"
"18","1","6","1","3","0","N","2","0","5"
"55","1","1","1","1","1","N","2","7","9"
"39","1","1","2","1","1","N","2","9","7"
"66","1","1","2","1","2","N","2","2","7"
"35","2","6","1","1","2","N","2","8","9"
"19","9","6","1","1","2","N","2","1","4"
"10","2","N","2","1","1","N","2","N","3"
"25","1","6","2","1","2","N","2","3","5"
"4","1","N","1","1","1","N","2","N","2"
"17","1","6","2","1","1","N","2","1","4"
"32","1","1","1","1","1","N","2","7","7"
"18","8","6","1","1","2","N","2","0","5"
"0","1","N","2","1","1","N","2","N","N"
"10","2","N","2","1","2","N","2","N","3"
"18","8","6","1","1","2","N","2","0","7"
"67","1","4","2","1","1","N","2","4","7"
"56","1","1","1","1","1","N","2","9","9"
"48","1","1","2","1","2","N","1","4","10"
"4","1","N","1","1","1","N","2","N","3"
"0","1","N","2","1","1","N","2","N","N"
"69","2","4","2","1","1","N","2","5","7"
"15","1","6","2","1","1","N","2","0","3"
"21","2","6","1","1","1","N","2","7","5"
"67","6","1","2","1","1","N","2","2","5"
"48","1","1","2","1","2","N","1","4","5"
"59","1","6","1","1","2","N","2","0","9"
"29","1","6","2","1","1","N","2","7","9"
"75","2","1","2","1","1","N","2","8","10"
"13","1","N","1","1","2","N","2","N","N"
"57","1","4","2","1","2","N","2","8","8"
"22","2","6","1","1","2","N","2","2","4"
"48","1","1","2","1","2","N","1","4","10"
"66","2","1","1","1","1","N","2","2","5"
"0","1","N","1","1","1","N","2","N","N"
"28","1","1","1","1","1","N","2","7","7"
"63","2","1","2","1","2","N","2","5","5"
"50","1","6","2","1","1","N","2","9","10"
"9","1","N","2","1","1","N","2","N","3"
"64","2","1","2","1","1","N","2","5","5"
"17","1","6","1","1","1","N","2","1","4"
"0","1","N","1","1","2","N","2","N","N"
"67","6","4","1","1","2","N","2","2","5"
"32","6","1","2","1","1","N","2","7","9"
"50","1","1","1","1","2","N","2","9","10"
"21","2","4","2","1","2","N","2","7","8"
"66","1","1","2","1","1","N","2","2","9"
"62","2","6","2","1","1","N","2","6","5"
"69","6","6","2","1","1","N","2","5","7"
"22","1","6","1","1","1","N","2","2","6"
"41","6","1","2","1","1","N","2","5","7"
"10","2","N","2","1","1","N","2","N","3"
"55","2","4","1","1","1","N","2","7","7"
"50","1","6","1","1","2","N","2","9","9"
"66","2","1","1","1","2","N","2","2","5"
"72","1","4","1","1","2","N","2","9","8"
"48","1","1","2","1","1","N","2","4","5"
"16","6","6","1","1","1","N","2","7","3"
"22","2","6","1","1","1","N","2","2","4"
"12","3","N","1","1","2","N","2","N","3"
"57","1","1","2","1","1","N","2","8","8"
"57","1","1","1","1","1","N","2","8","10"
"71","1","1","2","1","1","N","2","8","9"
"27","8","6","2","1","2","N","2","2","4"
"21","1","4","2","1","2","N","2","7","8"
"62","2","1","1","1","1","N","2","6","5"
"21","2","4","2","1","1","N","2","3","7"
"57","1","1","1","1","1","N","2","8","5"
"50","1","6","1","1","1","N","2","9","10"
"13","1","N","1","1","1","N","2","N","N"
"4","1","N","1","1","2","N","2","N","1"
"75","2","1","2","1","1","N","2","8","10"
"11","1","N","2","1","1","N","2","N","3"
"56","1","1","2","1","1","N","2","9","9"
"52","1","1","2","1","2","N","2","5","7"
"28","2","6","1","1","2","N","2","4","7"
"54","2","4","1","1","1","N","2","4","5"
"28","2","6","2","1","2","N","2","4","7"
"51","1","2","1","1","1","N","2","4","9"
"40","1","1","1","1","2","N","2","8","9"
"69","2","6","2","1","1","N","2","5","7"
"67","1","4","2","1","1","N","2","6","7"
"31","1","6","1","1","1","N","2","8","7"
"69","1","6","2","1","1","N","2","5","9"
"21","2","5","2","1","2","N","2","3","7"
"75","1","1","2","1","1","N","2","8","10"
"51","1","2","1","1","1","N","2","4","9"
"25","1","6","1","1","2","N","2","3","9"
"31","1","1","1","1","1","N","2","8","7"
"9","1","N","2","1","2","N","2","N","3"
"40","1","1","1","1","2","N","2","8","9"
"64","1","1","2","1","1","N","2","5","5"
"52","1","1","2","1","1","N","2","5","7"
"19","9","6","2","1","2","N","2","1","4"
"28","2","5","1","1","2","N","2","4","7"
"25","6","6","1","1","2","N","2","6","12"
"71","1","1","1","1","2","N","2","8","9"
"1","1","N","1","1","2","N","2","N","N"
"28","1","6","2","1","1","N","2","4","4"
"7","1","N","1","1","1","N","2","N","3"
"50","1","6","1","1","1","N","2","9","10"
"21","2","4","1","1","1","N","2","7","5"
"10","2","N","1","1","2","N","2","N","3"
"21","2","6","1","3","0","N","2","1","5"
"41","6","1","1","1","1","N","2","0","7"
"10","2","N","2","1","2","N","2","N","3"
"15","1","6","2","1","1","N","2","5","3"
"50","1","1","1","1","1","N","2","9","9"
"57","1","1","1","1","1","N","2","8","5"
"40","1","1","1","1","1","N","2","8","9"
"27","8","6","1","1","1","N","2","3","4"
"57","1","1","1","1","1","N","2","9","10"
"10","2","N","1","1","2","N","2","N","3"
"40","1","1","1","1","1","N","2","8","9"
"67","2","4","2","1","1","N","2","4","5"
"25","1","6","2","1","2","N","2","1","9"
"50","1","6","1","1","1","N","2","9","10"
"19","9","6","2","1","2","N","2","0","4"
"66","1","1","1","1","1","N","2","2","5"
"56","1","6","2","1","1","N","2","6","9"
"40","1","1","2","1","2","N","2","8","9"
"50","1","6","1","1","1","N","2","9","10"
"15","1","6","2","1","1","N","2","5","3"
"63","2","1","2","1","1","N","2","5","5"
"18","1","6","1","3","0","N","2","0","7"
"58","1","1","2","1","1","N","2","0","8"
"72","1","1","1","1","1","N","2","3","8"
"32","1","1","2","1","1","N","2","7","9"
"61","6","1","1","1","1","N","2","0","1"
"54","1","1","1","1","1","N","2","4","5"
"21","2","6","2","1","2","N","2","7","8"
"64","2","1","2","1","2","N","2","5","5"
"4","1","N","1","1","2","N","2","N","3"
"75","1","1","2","1","1","N","2","8","10"
"39","1","1","2","1","1","N","2","9","7"
"9","1","N","1","1","1","N","2","N","3"
"4","1","N","1","1","1","N","2","N","1"
"10","2","N","1","1","2","N","2","N","3"
"50","1","1","1","1","1","N","2","9","9"
"59","1","1","2","1","1","N","2","6","7"
"25","1","6","1","1","2","N","2","3","9"
"67","6","4","1","1","1","N","2","2","7"
"58","1","1","2","1","1","N","2","0","8"
"27","8","6","1","1","1","N","2","3","4"
"18","8","6","1","1","2","N","2","1","4"
"29","2","1","1","1","1","N","2","4","4"
"67","1","1","2","1","1","N","2","4","5"
"1","1","N","2","1","2","N","2","N","N"
"10","2","N","1","1","2","N","2","N","3"
"22","1","6","2","1","1","N","2","1","4"
"8","1","N","2","1","1","N","2","N","3"
"19","2","6","1","1","2","N","2","0","4"
"57","1","4","2","1","1","N","2","8","8"
"40","1","1","1","1","1","N","2","8","9"
"0","1","N","1","1","2","N","2","N","N"
"51","1","2","2","1","2","N","2","4","7"
"21","2","6","2","1","2","N","2","1","5"
"12","1","N","2","1","1","N","2","N","3"
"48","1","1","1","1","2","N","2","9","10"
"41","6","1","2","1","1","N","2","1","9"
"16","2","6","1","1","2","N","2","0","4"
"64","2","1","1","1","2","N","2","9","5"
"20","1","6","1","3","0","N","2","0","7"
"29","2","6","1","1","2","N","2","4","7"
"15","1","6","2","1","1","N","2","2","3"
"67","6","4","2","1","2","N","2","2","5"
"55","1","4","1","1","1","N","2","7","9"
"28","1","6","1","1","1","N","2","4","4"
"13","1","N","2","1","1","N","2","N","3"
"55","1","4","1","1","1","N","2","7","9"
"49","1","1","2","1","1","N","2","3","4"
"66","1","1","1","1","1","N","2","2","5"
"19","1","6","1","3","0","N","2","2","7"
"21","1","6","2","1","2","N","2","7","8"
"25","6","6","2","1","2","N","2","1","5"
"21","2","6","1","1","2","N","2","1","5"
"28","2","6","1","1","2","N","2","4","4"
"48","1","1","1","1","2","N","2","9","10"
"11","1","N","2","1","1","N","2","N","3"
"20","2","6","2","1","2","N","2","0","5"
"13","1","N","1","1","1","N","2","N","N"
"35","1","6","1","1","1","N","2","8","9"
"53","1","1","1","1","1","N","2","9","N"
"32","1","1","1","1","1","N","2","7","9"
"20","1","6","1","1","2","N","2","0","5"
"30","2","6","1","1","2","N","2","0","5"
"30","1","1","1","1","1","N","2","6","5"
"0","1","N","1","1","1","N","2","N","N"
"35","1","6","1","1","2","N","2","8","9"
"50","1","6","1","1","1","N","2","9","10"
"21","2","6","2","1","2","N","2","3","7"
"20","2","6","2","1","2","N","2","8","7"
"13","1","N","2","1","1","N","2","N","3"
"19","1","6","1","3","0","N","2","1","7"
"72","1","4","1","1","1","N","2","3","5"
"41","1","1","2","1","1","N","2","1","7"
"71","1","1","1","1","2","N","2","8","9"
"16","6","6","1","1","1","N","2","0","4"
"0","1","N","1","1","2","N","2","N","N"
"67","1","1","2","1","2","N","2","4","5"
"41","1","1","2","1","2","N","2","0","7"
"75","2","1","2","1","1","N","2","8","10"
"15","1","6","1","1","1","N","2","2","4"
"71","1","1","2","1","1","N","2","5","7"
"13","1","N","1","1","1","N","2","N","1"
"32","1","1","1","1","1","N","2","7","9"
"20","2","6","2","1","2","N","2","0","5"
"20","2","6","2","1","2","N","2","3","7"
"10","2","N","2","1","1","N","2","N","3"
"23","1","6","1","1","1","N","2","9","9"
"29","2","6","2","1","1","N","2","7","9"
"10","2","N","2","1","2","N","2","N","3"
"25","1","6","1","1","2","N","2","6","9"
"34","1","6","2","1","2","N","2","7","10"
"64","1","1","2","1","1","N","2","5","5"
"10","2","N","2","1","1","N","2","N","3"
"66","1","1","2","1","2","N","2","2","9"
"40","1","1","1","1","2","N","2","8","9"
"25","1","6","2","1","2","N","1","3","9"
"10","2","N","1","1","2","N","2","N","3"
"50","1","6","1","1","1","N","2","9","10"
"67","1","1","1","1","1","N","2","6","7"
"34","1","6","2","1","2","N","2","7","10"
"21","1","6","1","3","0","N","2","3","7"
"16","6","6","1","1","2","N","2","0","4"
"50","1","1","1","1","1","N","2","9","9"
"16","1","6","1","1","1","N","2","7","3"
"21","2","5","2","1","2","N","2","3","7"
"15","1","6","1","1","1","N","2","0","4"
"24","1","6","2","1","2","N","2","5","9"
"22","1","6","2","1","1","N","2","2","7"
"50","1","1","1","1","1","N","2","9","9"
"47","6","1","1","1","1","N","2","9","10"
"21","1","6","1","1","1","N","2","3","7"
"49","1","1","1","1","1","N","2","3","4"
"39","1","1","2","1","1","N","2","9","7"
"19","2","6","1","3","0","N","2","0","7"
"11","1","N","1","1","1","N","2","N","3"
"11","1","N","2","1","1","N","2","N","3"
"56","1","1","1","1","1","N","2","9","7"
"20","2","6","2","1","2","N","2","8","5"
"19","9","6","1","1","2","N","2","0","4"
"15","1","6","2","1","1","N","2","0","4"
"24","2","6","2","1","2","N","2","5","9"
"58","1","1","1","1","1","N","2","0","9"
"26","1","6","1","1","2","N","2","2","9"
"10","8","N","1","1","1","N","2","N","3"
"75","2","1","2","1","1","N","2","8","10"
"21","1","6","1","3","0","N","2","3","7"
"13","1","N","2","1","1","N","2","N","3"
"21","2","4","2","1","2","N","2","7","8"
"48","1","1","2","1","1","N","2","9","10"
"58","1","1","2","1","1","N","2","0","9"
"52","1","1","1","1","1","N","2","9","7"
"52","1","1","2","1","2","N","2","5","6"
"26","1","6","2","1","2","N","2","2","9"
"58","1","1","2","1","1","N","2","0","9"
"67","2","4","2","1","2","N","2","2","7"
"4","1","N","1","1","2","N","2","N","2"
"54","1","1","1","1","1","N","2","4","7"
"29","1","6","2","1","1","N","2","6","9"
"16","6","6","1","1","1","N","2","0","3"
"57","1","1","1","1","1","N","2","6","10"
"47","1","1","1","1","1","N","2","7","5"
"15","1","6","2","1","1","N","2","0","4"
"41","1","1","2","1","2","N","2","0","7"
"57","1","1","1","1","1","N","2","6","8"
"55","2","4","1","1","2","N","2","7","9"
"52","1","1","1","1","1","N","2","9","7"
"20","1","6","1","3","0","N","2","0","7"
"50","1","6","1","1","1","N","2","9","10"
"30","2","6","1","1","2","N","2","6","5"
"29","1","6","2","1","2","N","2","7","7"
"69","6","6","2","1","1","N","2","5","7"
"22","2","6","2","1","1","N","2","2","6"
"49","1","1","1","1","1","N","2","9","4"
"15","1","6","2","1","2","N","2","2","3"
"11","1","N","2","1","1","N","2","N","3"
