,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
30,23,2,5,2,2,2,2,4,0,1,10,6,0,7,1,0.0,0,340,48-02516,1,1,20,2,5,2,2,2,N,1,0,5,52000.0,7,296,53.84615384615385
31,58,2,6,2,1,1,N,11,0,1,9,1,2,5,1,185200.0,9,501,48-02515,1,1,46,2,6,2,2,2,N,1,2,4,147900.0,9,501,61.53846153846154
32,50,2,2,2,2,2,N,6,0,1,13,1,0,2,1,28400.0,2,460,48-02101,1,2,70,2,2,2,1,2,N,1,0,2,9300.0,2,428,69.23076923076923
33,51,2,6,2,2,2,5,5,1,1,15,1,1,3,1,35000.0,5,501,48-02515,1,2,29,2,6,2,2,2,N,1,3,5,1000.0,1,211,46.15384615384615
34,47,2,7,2,2,2,N,7,0,1,12,4,0,N,1,268000.0,4,501,48-02510,1,2,64,2,7,2,2,2,N,1,0,N,53000.0,7,404,69.23076923076923
35,69,2,2,2,2,2,N,4,0,1,12,4,0,4,1,N,5,501,48-02102,1,2,57,2,2,2,1,2,N,1,0,N,34200.0,5,258,61.53846153846154
36,17,2,7,2,2,2,N,5,0,1,N,6,1,3,2,6000.0,3,183,48-02507,1,2,38,2,7,2,2,2,N,1,0,3,11700.0,3,403,69.23076923076923
37,61,2,5,2,2,2,N,9,0,1,12,1,1,4,1,80000.0,8,380,48-02516,1,1,39,2,5,2,2,2,N,1,2,4,250000.0,9,501,61.53846153846154
38,42,2,7,2,2,2,N,9,0,1,4,4,0,N,1,N,5,492,48-02510,1,2,55,2,7,2,2,2,N,1,0,3,76000.0,8,481,61.53846153846154
39,60,2,2,2,2,2,N,9,0,1,12,1,3,4,2,45000.0,8,342,48-02102,1,2,46,2,2,2,2,2,N,1,0,2,60000.0,7,501,53.84615384615385
40,45,2,7,2,2,2,N,6,0,1,5,1,2,4,1,334700.0,8,501,48-02510,1,1,31,2,7,2,2,2,N,1,2,4,48000.0,6,391,69.23076923076923
41,52,2,2,2,2,2,N,5,0,1,11,1,0,2,2,22500.0,3,378,48-02101,1,2,19,2,2,2,2,2,N,1,1,3,10000.0,2,182,53.84615384615385
42,48,2,5,2,2,2,N,7,0,1,9,4,0,N,1,52600.0,4,355,48-02516,1,2,58,2,5,2,2,2,N,1,0,2,35100.0,6,342,61.53846153846154
43,62,2,7,2,2,2,N,6,0,1,14,1,1,3,1,15000.0,4,484,48-02510,1,1,57,2,7,2,2,2,N,1,0,2,530.0,1,121,53.84615384615385
44,34,2,2,2,2,2,N,7,0,1,6,6,1,2,2,26550.0,6,291,48-02102,1,2,26,2,2,2,2,2,N,1,2,3,3000.0,1,22,53.84615384615385
45,21,2,2,2,2,2,N,5,0,1,18,6,0,3,1,0.0,5,123,48-02101,1,2,19,2,2,2,2,2,N,1,0,4,0.0,0,423,69.23076923076923
46,92,2,7,2,2,2,N,7,0,1,10,4,0,N,1,110050.0,9,501,48-02507,1,1,41,2,7,2,2,2,N,1,0,N,75000.0,8,501,76.92307692307693
47,24,1,5,2,2,2,N,9,0,1,4,6,0,N,2,0.0,7,3,48-02516,1,1,24,2,5,2,2,2,N,1,2,3,63000.0,7,307,61.53846153846154
48,19,2,7,2,2,2,N,9,0,1,12,1,1,4,1,88000.0,9,86,48-02507,1,1,73,2,7,2,2,2,N,1,0,3,96700.0,8,501,53.84615384615385
49,51,2,5,2,2,2,N,7,0,1,6,1,2,3,2,0.0,6,175,48-02516,1,2,48,2,5,2,2,2,N,1,0,2,44000.0,6,501,61.53846153846154
50,45,2,7,2,2,2,N,6,2,1,7,1,1,3,1,50180.0,6,369,48-02507,1,1,36,2,7,2,2,2,N,1,2,4,20000.0,4,233,53.84615384615385
51,20,2,7,2,2,2,N,7,0,1,14,4,0,N,1,N,7,501,48-02510,1,1,62,2,7,2,2,2,N,1,0,N,68000.0,8,501,76.92307692307693
52,16,2,2,2,2,1,N,4,0,1,15,6,0,3,1,26550.0,3,501,48-02101,1,1,20,2,2,2,2,2,N,1,1,5,3100.0,1,501,53.84615384615385
53,32,2,2,2,2,2,N,4,0,1,11,1,0,6,1,50180.0,7,501,48-02102,1,1,60,2,2,2,2,2,N,1,0,2,49200.0,7,289,69.23076923076923
54,14,2,6,2,2,2,N,3,0,1,N,N,2,4,2,N,N,132,48-02515,9,1,12,2,6,2,2,2,N,1,2,4,N,N,501,84.61538461538461
55,31,2,7,2,2,2,N,8,0,1,16,1,0,2,1,55100.0,8,471,48-02507,1,1,37,2,7,2,2,2,N,1,2,4,129000.0,9,498,53.84615384615385
56,77,2,2,2,1,1,N,6,0,1,N,3,0,3,1,59800.0,4,501,48-02102,1,1,80,2,2,2,2,2,N,1,0,N,45300.0,6,375,46.15384615384615
57,24,2,2,2,2,2,N,9,0,1,6,6,0,N,1,28400.0,5,246,48-02102,1,1,41,2,2,2,2,1,N,1,0,3,16500.0,3,501,53.84615384615385
58,58,2,5,2,2,2,N,5,0,1,N,4,0,N,2,N,2,309,48-02516,1,2,80,2,5,2,2,2,N,1,0,N,29000.0,5,239,69.23076923076923
59,52,2,2,2,2,2,N,5,0,1,14,4,0,7,1,28400.0,1,501,48-02102,1,2,73,2,2,2,2,2,N,1,0,N,53500.0,7,441,61.53846153846154
60,53,2,7,2,2,2,N,9,0,1,10,1,0,3,1,12100.0,9,501,48-02507,6,1,45,2,7,2,2,2,N,1,1,3,80000.0,8,451,61.53846153846154
61,70,2,2,2,2,2,N,7,4,1,3,1,0,2,1,107730.0,3,252,48-02101,1,1,46,2,2,2,2,2,N,1,3,6,80000.0,8,335,53.84615384615385
62,47,2,2,2,2,2,N,9,0,1,N,4,0,2,1,28400.0,9,501,48-02102,1,1,34,2,2,2,2,2,N,1,3,7,790.0,1,5,53.84615384615385
63,34,2,6,2,2,2,N,9,0,1,14,1,0,2,2,N,6,193,48-02515,1,2,50,2,6,2,2,2,N,1,1,3,20000.0,4,196,53.84615384615385
64,50,2,7,2,2,2,N,6,0,1,N,4,0,2,2,64800.0,3,162,48-02507,1,2,64,1,7,2,1,1,N,1,0,N,14000.0,3,106,46.15384615384615
65,20,2,2,2,2,2,N,4,0,1,N,6,0,3,1,42800.0,2,232,48-02102,6,2,16,2,2,2,2,2,N,1,1,3,0.0,0,295,61.53846153846154
66,45,2,7,2,2,2,N,5,0,1,12,4,1,3,2,0.0,4,252,48-02507,1,2,52,2,7,2,2,2,N,1,0,2,14000.0,3,159,53.84615384615385
67,53,2,6,2,2,2,N,5,0,1,4,4,0,N,1,N,9,501,48-02515,1,1,45,2,6,2,2,2,N,1,0,3,9100.0,2,272,61.53846153846154
68,2,2,7,2,N,N,N,N,1,1,N,N,5,8,2,68900.0,N,306,48-02507,1,2,1,2,7,2,N,N,N,1,2,5,N,N,80,61.53846153846154
69,46,2,2,2,1,1,N,6,0,1,N,4,0,N,1,44200.0,3,272,48-02102,1,1,58,2,2,2,2,2,N,1,0,N,9600.0,2,72,53.84615384615385
70,8,2,2,2,2,2,N,3,1,1,N,N,5,6,2,44800.0,N,260,48-02101,9,1,12,2,2,2,2,2,N,1,2,3,N,N,330,61.53846153846154
71,47,2,2,2,2,2,N,5,0,1,6,4,0,N,2,24000.0,5,501,48-02101,1,2,69,2,2,2,2,2,N,1,0,N,28400.0,5,235,76.92307692307693
72,38,2,7,2,2,2,N,7,0,1,15,6,0,N,1,80000.0,7,210,48-02510,1,1,28,2,7,2,2,2,N,1,0,3,5000.0,2,423,61.53846153846154
73,64,2,2,2,2,2,N,7,0,1,10,1,1,5,2,52000.0,4,0,48-02102,1,2,29,2,2,2,2,2,N,1,1,3,27000.0,5,470,61.53846153846154
74,18,2,2,2,2,2,N,7,0,1,14,6,0,3,1,73900.0,4,252,48-02101,6,1,18,2,2,2,2,2,N,1,0,2,10000.0,2,152,69.23076923076923
75,9,2,7,2,2,2,N,3,0,1,N,N,3,6,1,N,N,363,48-02510,6,2,10,2,7,2,2,2,N,1,2,5,N,N,59,69.23076923076923
76,38,2,7,2,2,2,N,6,0,1,14,1,0,2,1,295700.0,1,501,48-02507,1,2,58,2,7,2,2,2,N,1,0,3,27000.0,5,323,61.53846153846154
77,66,2,6,2,2,2,N,10,0,1,N,1,0,3,1,176600.0,5,137,48-02515,2,2,75,2,6,2,2,2,N,1,0,2,43000.0,6,501,61.53846153846154
78,54,2,7,2,2,2,N,7,0,1,N,3,0,N,1,0.0,9,148,48-02507,1,1,88,1,7,1,1,1,N,1,0,2,13200.0,3,174,30.76923076923077
79,59,2,5,2,2,2,N,9,0,1,10,1,2,4,2,6000.0,9,11,48-02516,1,1,62,2,5,2,2,2,N,1,0,3,123600.0,9,501,61.53846153846154
80,64,2,7,2,2,2,N,7,1,1,4,4,2,3,1,91000.0,3,501,48-02510,1,1,54,2,7,2,2,2,N,1,0,N,165000.0,9,501,61.53846153846154
81,16,2,5,2,2,2,N,6,0,1,14,6,0,N,1,0.0,2,501,48-02516,1,1,17,2,5,2,2,2,N,1,1,2,1200.0,1,501,61.53846153846154
82,46,2,6,2,2,2,N,7,0,2,3,6,N,N,0,38800.0,8,N,48-02515,1,1,29,2,6,2,2,2,N,3,N,N,800.0,1,6,61.53846153846154
83,78,2,7,2,2,2,N,5,0,1,10,1,2,4,2,N,7,476,48-02507,1,1,32,2,7,2,2,2,N,1,1,3,21500.0,4,106,53.84615384615385
84,82,2,7,2,2,2,N,7,0,1,6,1,2,4,2,4920.0,4,429,48-02510,1,2,21,2,7,2,2,2,N,1,0,2,5000.0,2,390,53.84615384615385
85,19,2,2,1,2,2,N,9,0,1,3,6,0,2,1,4920.0,8,211,48-02102,1,1,47,2,2,2,2,2,N,1,1,2,85000.0,8,501,61.53846153846154
86,62,1,2,2,1,1,N,4,0,1,6,6,1,3,2,25700.0,4,501,48-02101,1,1,18,2,2,2,2,2,N,1,1,3,1000.0,1,306,46.15384615384615
87,15,2,7,2,2,2,N,9,0,1,14,6,0,N,2,N,6,501,48-02507,1,1,36,2,7,2,2,2,N,1,0,N,65000.0,8,489,69.23076923076923
88,60,2,6,2,2,2,N,7,1,1,10,4,2,6,1,11400.0,5,501,48-02515,1,2,62,2,6,2,2,2,N,1,0,N,40000.0,6,304,53.84615384615385
89,17,2,7,2,2,2,N,4,0,1,N,6,2,4,1,44200.0,0,260,48-02510,6,2,17,2,7,2,2,2,N,1,2,5,0.0,0,59,76.92307692307693
90,34,2,7,2,2,2,N,5,0,1,7,4,0,N,2,19800.0,6,390,48-02507,1,1,41,2,7,2,2,2,3,1,0,N,101700.0,9,501,61.53846153846154
91,35,2,5,2,2,2,N,7,0,1,4,1,1,3,1,62000.0,0,501,48-02516,1,2,53,2,5,2,2,2,N,1,0,2,82000.0,8,501,61.53846153846154
92,54,2,7,2,2,2,N,7,0,1,11,1,4,6,2,N,9,442,48-02510,1,1,52,2,7,2,2,2,N,1,0,2,90000.0,8,501,53.84615384615385
93,26,2,2,2,2,2,N,5,0,1,7,6,0,2,1,332000.0,3,253,48-02101,1,2,23,2,2,2,2,2,N,1,0,4,8000.0,2,501,61.53846153846154
94,54,2,7,2,2,2,N,12,1,1,12,1,3,5,1,33500.0,9,501,48-02510,1,1,41,2,7,2,2,2,N,1,2,4,840000.0,9,501,69.23076923076923
95,26,2,6,2,2,2,N,4,0,1,11,6,0,N,2,30000.0,0,32,48-02515,1,2,33,2,6,1,2,2,N,1,3,4,200.0,1,1,46.15384615384615
96,63,2,2,2,2,2,N,9,1,1,12,6,0,7,1,107730.0,3,282,48-02102,1,2,27,2,2,2,2,2,N,1,0,2,92000.0,8,501,61.53846153846154
97,40,2,2,2,2,2,N,7,1,1,16,1,1,5,1,30000.0,8,380,48-02101,1,2,60,2,2,2,2,2,N,1,0,2,22100.0,4,501,53.84615384615385
98,18,2,2,2,2,2,N,5,0,1,10,6,2,4,1,65300.0,1,440,48-02102,1,2,35,2,2,2,2,2,N,1,0,5,0.0,0,281,53.84615384615385
99,73,2,2,2,2,2,N,7,0,1,N,1,2,4,2,0.0,0,116,48-02101,1,1,79,2,2,2,2,1,N,1,0,2,6000.0,2,71,46.15384615384615
100,35,2,7,2,2,2,N,10,0,1,5,1,0,3,1,23900.0,9,124,48-02507,1,1,32,2,7,2,2,2,N,1,0,2,70000.0,8,501,61.53846153846154
101,64,2,7,2,2,2,N,9,0,1,4,4,4,6,1,31500.0,9,501,48-02507,1,1,59,2,7,2,2,2,N,1,0,2,5000.0,2,175,53.84615384615385
102,33,2,2,2,2,2,N,9,0,1,9,6,0,2,1,50000.0,6,469,48-02101,1,2,37,2,2,2,2,2,N,1,0,4,33100.0,5,501,61.53846153846154
103,42,2,6,2,2,2,N,5,0,1,9,1,0,4,1,59200.0,8,210,48-02515,1,1,68,2,6,2,2,2,N,1,0,2,278000.0,9,501,61.53846153846154
104,1,2,5,1,N,N,N,N,4,1,N,N,7,4,2,0.0,N,380,48-02516,1,1,1,2,5,2,N,N,N,1,5,7,N,N,159,61.53846153846154
105,68,2,2,2,2,2,N,1,0,1,7,1,1,5,1,176600.0,4,501,48-02102,1,1,62,1,2,2,2,2,N,1,0,3,36000.0,6,232,46.15384615384615
106,65,2,2,2,2,2,N,4,0,1,N,4,2,4,2,N,5,145,48-02102,1,1,53,2,2,2,2,2,N,1,0,6,9000.0,2,249,53.84615384615385
107,48,2,7,2,2,1,N,6,0,3,N,4,N,N,0,88270.0,N,N,48-02510,1,2,60,2,7,2,2,2,N,2,N,N,720.0,1,N,61.53846153846154
108,4,2,7,2,N,N,N,2,0,1,N,N,2,4,1,N,N,210,48-02510,9,2,6,2,7,2,2,2,N,1,4,6,N,N,287,53.84615384615385
109,17,2,2,2,2,2,N,7,1,1,14,6,2,5,2,6300.0,7,224,48-02102,1,2,48,1,2,2,2,2,N,1,0,2,12000.0,3,142,46.15384615384615
110,17,2,6,2,2,2,N,9,0,1,7,6,0,N,2,N,7,213,48-02515,1,1,29,2,6,2,2,2,N,1,0,N,35000.0,5,265,69.23076923076923
111,49,1,2,2,2,2,N,9,1,1,16,1,0,2,1,85600.0,4,501,48-02102,1,1,47,2,2,2,2,2,4,1,3,6,41800.0,6,501,46.15384615384615
112,38,2,7,2,2,2,N,6,0,1,4,1,3,5,1,10070.0,8,423,48-02510,1,1,60,2,7,2,2,2,N,1,0,3,43000.0,6,501,53.84615384615385
113,6,2,7,2,2,2,N,3,2,1,N,N,3,5,1,129000.0,N,129,48-02507,1,1,13,2,7,2,2,2,N,1,2,3,N,N,115,61.53846153846154
114,70,2,7,2,2,2,N,7,0,1,N,3,0,3,1,13400.0,6,501,48-02510,1,1,87,1,7,1,1,2,N,1,0,N,119400.0,9,501,46.15384615384615
115,15,2,2,2,2,1,N,9,0,1,5,6,0,N,2,75000.0,4,501,48-02102,1,1,46,2,2,2,2,2,N,1,1,2,60000.0,7,347,46.15384615384615
116,66,2,2,2,2,2,N,9,1,1,8,1,4,6,1,57100.0,9,501,48-02101,1,1,56,2,2,2,2,2,N,1,1,3,260000.0,9,501,69.23076923076923
117,34,2,6,2,2,2,N,5,0,1,12,6,1,8,2,N,4,152,48-02515,1,2,38,2,6,2,2,2,N,1,1,2,0.0,0,0,61.53846153846154
118,44,2,2,2,2,2,N,6,0,1,4,4,2,4,1,6000.0,9,80,48-02102,1,1,31,2,2,2,2,2,N,1,0,N,45000.0,6,340,53.84615384615385
119,8,2,7,2,2,2,N,4,0,1,N,N,1,3,1,20000.0,N,259,48-02510,1,1,14,2,7,2,2,2,N,1,3,6,N,N,501,61.53846153846154
120,28,2,6,2,2,2,N,7,0,1,N,1,0,2,1,93000.0,0,501,48-02515,2,2,41,2,6,2,2,2,N,1,2,5,0.0,0,413,61.53846153846154
121,37,2,2,2,2,2,N,4,1,1,N,6,2,4,2,70600.0,0,304,48-02101,1,2,15,2,2,2,2,2,N,1,1,7,0.0,0,179,61.53846153846154
122,73,2,2,2,2,2,N,5,0,1,4,3,0,N,1,55000.0,9,501,48-02102,1,1,68,2,2,2,2,2,N,1,0,N,68000.0,8,501,76.92307692307693
123,78,2,2,2,2,2,N,5,0,1,7,1,1,3,1,483000.0,1,501,48-02102,1,2,55,2,2,2,2,2,N,1,0,3,0.0,0,253,61.53846153846154
124,24,2,6,2,2,2,N,9,0,1,6,6,0,N,2,19700.0,5,38,48-02515,1,2,52,2,6,2,2,2,N,1,0,N,38000.0,6,288,69.23076923076923
125,37,2,2,2,2,2,N,6,0,1,16,1,0,2,1,18000.0,8,501,48-02101,1,1,58,2,2,2,2,2,N,1,0,4,81240.0,8,501,76.92307692307693
126,86,2,5,2,1,2,N,6,1,1,12,4,1,4,1,36300.0,4,351,48-02516,1,2,62,2,5,1,2,2,N,1,0,3,15000.0,3,253,38.46153846153847
127,61,2,2,2,2,2,N,9,0,1,1,1,0,6,1,N,8,483,48-02101,1,1,42,2,2,2,2,2,N,1,2,4,75000.0,8,501,61.53846153846154
128,4,2,7,2,N,N,N,N,1,1,N,N,3,5,1,N,N,264,48-02507,1,2,1,2,7,2,N,N,N,1,1,3,N,N,333,69.23076923076923
129,32,2,5,2,2,1,N,4,4,1,N,1,0,2,1,1300.0,0,469,48-02516,1,2,68,2,5,2,2,2,N,1,0,2,11500.0,3,81,61.53846153846154
130,10,2,2,2,2,2,N,5,0,1,13,4,0,3,1,185200.0,3,230,48-02101,1,2,30,2,2,2,2,1,N,1,0,5,3000.0,1,295,53.84615384615385
131,81,2,2,2,2,2,N,1,0,1,3,1,1,4,1,268000.0,3,501,48-02101,1,1,36,2,2,2,2,2,N,1,2,4,100000.0,9,450,61.53846153846154
132,51,1,2,2,1,2,N,5,0,1,0,4,0,N,1,35000.0,6,176,48-02102,1,2,72,2,2,2,2,2,N,1,0,N,22000.0,4,181,53.84615384615385
133,60,2,7,2,2,2,N,5,0,1,14,1,1,3,1,75000.0,1,147,48-02510,1,1,55,2,7,2,2,2,N,1,0,2,55000.0,7,501,53.84615384615385
134,69,2,2,2,2,2,N,10,0,1,11,3,3,7,1,81000.0,7,501,48-02102,1,2,77,2,2,2,2,2,N,1,0,3,35600.0,6,378,53.84615384615385
135,51,2,5,2,2,2,N,5,0,1,N,1,1,3,2,30750.0,0,190,48-02516,1,2,26,2,5,2,2,2,N,1,3,5,0.0,0,199,61.53846153846154
136,58,2,5,2,2,2,N,8,0,1,16,1,0,3,1,30000.0,1,239,48-02516,1,2,50,2,5,2,2,2,N,1,1,3,38000.0,6,501,61.53846153846154
137,15,2,6,2,2,2,N,7,0,1,10,6,0,N,2,50000.0,5,152,48-02515,1,1,27,2,6,2,2,2,N,1,0,N,26740.0,5,202,76.92307692307693
138,69,2,6,2,2,2,N,3,0,1,N,1,0,2,1,136000.0,0,501,48-02515,1,2,78,2,6,2,1,1,N,1,0,7,9600.0,2,488,46.15384615384615
139,1,2,7,2,2,2,N,7,0,1,12,6,0,N,2,N,4,384,48-02507,2,2,43,2,7,2,2,2,N,1,0,N,25000.0,4,190,76.92307692307693
140,22,2,7,2,2,2,N,5,0,1,N,6,1,3,1,0.0,0,489,48-02510,6,2,18,2,7,2,2,2,N,1,0,3,0.0,0,159,76.92307692307693
141,37,2,7,2,2,2,N,7,0,1,12,6,0,3,2,55100.0,1,206,48-02507,1,2,50,2,7,2,2,2,N,1,2,6,18000.0,4,205,53.84615384615385
142,66,2,2,2,2,2,N,7,0,1,12,1,1,3,1,N,4,501,48-02102,2,2,76,2,2,2,2,2,N,1,0,7,73000.0,8,351,53.84615384615385
143,61,2,2,2,2,2,N,8,0,1,15,1,0,7,1,N,4,185,48-02101,1,2,62,1,2,2,2,2,N,1,0,2,2100.0,1,365,53.84615384615385
144,46,2,6,2,2,2,N,7,0,1,11,1,0,2,2,N,6,97,48-02515,1,2,49,1,6,2,2,2,N,1,0,2,34000.0,5,485,61.53846153846154
145,66,2,2,2,2,2,N,5,0,1,9,1,4,6,2,40600.0,1,245,48-02102,1,2,62,2,2,2,1,1,N,1,0,2,10000.0,2,213,38.46153846153847
146,42,2,5,2,2,2,N,9,0,1,7,1,0,2,1,N,7,440,48-02510,6,1,47,2,7,2,2,2,N,1,1,3,200000.0,9,501,46.15384615384615
147,30,2,7,2,2,2,N,10,0,1,14,1,0,2,1,189200.0,8,325,48-02510,1,1,57,2,7,2,2,2,N,1,2,4,1000.0,1,27,53.84615384615385
148,82,1,2,2,1,2,N,10,0,1,N,3,0,N,1,52000.0,5,388,48-02102,1,2,80,2,2,2,2,2,N,1,0,3,44900.0,6,501,46.15384615384615
149,26,2,2,2,2,2,N,5,1,1,7,1,0,4,1,0.0,6,124,48-02102,1,1,39,2,2,2,2,2,N,1,3,5,21700.0,4,73,53.84615384615385
150,44,2,7,1,2,2,N,5,0,1,15,1,0,3,1,N,7,501,48-02507,1,1,61,2,7,1,2,2,N,1,0,3,10000.0,2,323,69.23076923076923
151,53,2,7,2,2,2,N,9,0,1,N,1,0,2,2,81000.0,5,501,48-02507,1,1,92,1,7,2,2,2,N,1,0,2,43320.0,6,331,61.53846153846154
152,77,2,6,2,2,2,N,9,0,1,8,1,2,4,1,19000.0,9,501,48-02515,1,1,59,2,6,2,2,2,N,1,0,3,483000.0,9,501,69.23076923076923
153,0,2,6,2,1,2,N,7,0,1,9,6,0,N,2,81000.0,6,200,48-02515,1,1,23,2,6,2,2,2,N,1,0,N,23000.0,4,175,61.53846153846154
154,70,2,2,1,2,2,N,5,0,1,13,1,0,2,1,65410.0,4,194,48-02102,1,2,37,2,2,2,2,2,N,1,1,6,20000.0,4,121,53.84615384615385
155,44,2,2,2,2,2,N,10,0,1,15,1,0,2,1,334700.0,3,370,48-02102,1,2,60,2,2,2,2,2,N,1,0,2,4000.0,2,473,69.23076923076923
156,69,2,2,2,2,2,N,6,0,1,12,4,1,2,1,246700.0,5,170,48-02101,1,2,62,2,2,2,2,2,N,1,3,6,15000.0,3,260,53.84615384615385
