AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
79,2,2,1,1,1,1,2,3,5
63,2,3,1,1,1,N,2,6,7
67,2,3,1,1,2,N,2,0,1
51,2,1,1,1,2,N,2,2,8
70,1,4,2,1,1,N,2,0,5
59,3,6,1,1,1,N,2,1,10
39,6,6,2,1,1,N,2,2,6
54,1,6,1,1,1,N,2,5,5
46,4,1,1,1,2,N,2,8,7
5,1,4,2,1,2,N,2,3,5
80,1,3,1,1,1,N,2,5,3
64,1,1,2,1,1,N,2,4,9
73,9,6,1,1,1,N,2,3,9
55,1,4,2,1,2,5,2,8,6
94,1,1,1,1,1,N,2,7,7
25,2,4,1,1,1,N,2,8,5
12,2,1,2,1,2,N,2,5,10
44,2,1,1,1,2,N,2,N,1
59,1,6,1,1,1,N,2,3,9
60,1,1,2,1,1,N,2,6,3
80,3,2,2,1,1,N,1,8,9
58,1,6,1,1,2,N,2,6,8
65,2,1,2,1,2,N,2,5,10
84,1,1,2,1,1,N,2,6,3
31,2,6,1,1,2,N,2,6,9
74,1,6,2,1,1,N,2,0,3
58,6,5,2,1,2,N,2,7,4
62,1,1,1,1,2,6,2,1,7
24,1,3,1,1,1,N,2,4,9
67,1,1,1,1,2,N,2,2,5
1,2,2,1,1,1,N,2,5,7
54,1,5,1,1,1,N,2,4,7
55,1,4,2,1,1,N,2,3,5
64,1,6,1,1,2,N,2,8,7
42,1,4,1,1,1,N,2,2,8
65,1,4,1,1,1,N,2,4,9
54,2,1,1,1,0,N,2,9,7
19,1,4,1,1,2,3,2,5,5
55,1,3,1,1,1,N,2,8,10
86,1,6,2,1,1,N,2,0,12
50,2,1,2,1,2,N,2,6,7
66,2,1,2,1,1,5,2,3,1
59,1,6,2,1,2,N,2,7,7
6,2,1,1,1,1,N,1,1,7
26,1,1,2,1,1,N,1,0,5
7,8,N,2,1,1,N,2,3,7
79,1,6,1,1,2,N,2,9,7
95,6,4,2,1,2,N,2,8,7
37,2,6,1,1,2,N,2,2,7
80,1,6,1,1,2,4,2,5,3
55,1,1,2,1,1,N,2,N,4
23,1,6,2,1,1,N,2,7,6
56,2,6,1,1,1,N,2,8,5
37,6,1,2,1,2,5,2,8,7
73,6,2,1,1,1,N,2,2,6
60,1,4,2,1,1,N,2,5,7
55,1,6,1,1,2,N,2,1,3
32,3,3,2,1,2,N,2,8,5
37,2,1,1,1,2,1,2,6,9
48,1,1,2,1,1,N,2,3,3
8,2,4,1,1,2,N,2,0,10
64,1,1,2,1,1,N,2,6,7
43,1,4,1,1,1,N,2,0,10
21,1,4,2,1,1,N,2,4,1
45,1,5,2,1,2,N,2,0,5
2,6,1,1,1,1,N,2,8,8
75,2,2,2,1,2,N,2,1,4
30,1,6,2,1,1,N,2,0,6
76,1,2,2,1,1,N,2,8,5
69,1,1,1,1,2,N,2,5,5
37,8,3,2,1,2,N,2,9,7
35,9,1,2,1,1,N,2,7,7
66,1,6,2,1,1,N,1,7,3
54,1,6,2,1,2,N,2,4,1
54,2,1,1,1,2,N,2,8,5
6,1,4,2,1,1,N,2,0,9
81,2,1,1,1,1,N,2,5,2
71,1,2,1,1,1,N,2,2,7
62,1,4,2,1,1,N,2,5,11
72,6,1,2,1,1,N,2,7,12
54,2,5,1,1,2,N,2,5,5
19,1,4,1,1,1,N,2,4,10
72,2,1,2,1,1,N,2,6,7
70,1,6,1,1,2,N,2,6,9
34,2,4,1,1,1,N,2,6,6
73,1,1,2,1,1,N,2,1,5
37,2,6,1,1,1,N,2,7,3
24,1,1,1,1,1,N,2,1,10
33,2,6,1,1,2,N,2,5,5
4,1,2,2,1,1,N,2,0,9
16,2,4,2,1,1,N,2,2,5
49,1,1,1,1,1,N,1,4,4
57,1,6,2,1,2,N,2,6,4
38,6,4,2,1,1,N,2,8,4
54,1,1,2,1,1,N,2,7,5
64,6,6,2,1,2,N,2,5,1
49,1,6,2,1,1,N,2,9,5
77,2,4,2,1,1,N,2,3,5
71,1,1,1,1,2,N,2,6,10
21,1,1,2,1,2,N,2,9,1
59,1,1,1,1,2,6,2,6,9
56,2,6,2,1,1,N,2,2,4
49,9,4,2,1,1,4,2,5,9
68,1,2,1,1,2,N,2,4,9
66,2,1,1,1,1,N,2,4,1
4,1,6,1,1,1,N,2,6,3
78,1,6,1,1,1,N,2,1,10
52,2,4,1,1,1,N,2,2,5
55,6,6,2,1,2,1,2,7,5
67,2,1,1,1,2,N,2,6,7
57,1,6,2,1,2,N,2,6,9
57,1,6,2,1,1,N,2,6,3
67,2,1,2,1,2,N,2,N,7
24,1,6,2,1,2,N,1,8,2
41,1,1,2,1,0,N,2,2,7
62,3,1,2,1,2,N,2,7,5
76,1,3,1,1,1,N,2,3,7
37,1,6,2,1,1,N,2,2,6
62,4,6,1,1,2,N,2,5,7
56,1,6,1,1,2,N,2,0,5
73,2,6,2,1,1,N,2,6,7
34,2,6,1,1,2,N,2,5,4
18,2,1,2,1,1,N,2,2,7
54,6,6,1,1,1,N,2,2,7
27,2,1,2,1,2,N,2,8,7
66,6,N,2,1,2,N,2,0,7
79,1,6,2,1,2,N,2,7,9
39,6,2,1,1,2,N,2,0,5
79,2,2,2,1,2,N,2,4,5
40,2,4,2,1,1,N,2,9,5
42,1,4,1,1,1,N,2,6,9
37,1,4,1,1,2,N,2,7,5
35,2,1,2,1,1,N,2,0,4
7,2,6,2,1,2,N,2,0,10
73,1,5,1,1,1,5,2,6,5
14,2,1,1,1,1,N,2,4,12
94,2,1,1,1,1,N,2,5,9
88,1,1,2,1,1,N,2,3,12
69,6,1,1,1,1,N,2,4,5
40,1,1,1,1,1,N,2,5,1
36,2,4,2,1,2,N,2,0,9
58,1,2,2,1,1,N,2,5,6
48,6,6,1,1,1,N,2,4,10
81,1,4,1,1,1,N,2,3,10
31,2,3,1,1,1,N,2,5,5
27,2,1,2,1,1,N,2,3,8
79,6,6,2,1,1,N,2,1,4
32,1,4,1,1,1,N,2,8,4
47,4,6,2,1,1,N,2,4,5
27,1,6,2,1,1,N,2,5,11
56,1,1,2,1,2,N,2,3,8
61,6,1,1,1,1,N,2,1,4
77,2,3,1,1,1,N,2,4,7
37,1,6,1,1,1,N,2,0,7
32,2,1,2,1,2,N,2,5,5
15,1,5,1,1,1,N,2,7,3
57,1,2,2,1,1,N,2,0,4
78,3,6,2,1,2,N,2,4,5
48,1,4,1,1,1,N,2,9,4
43,1,1,1,1,1,N,2,8,10
80,1,2,2,1,2,N,2,4,N
67,2,6,2,1,1,N,2,9,1
43,2,4,2,1,2,N,2,0,10
64,1,1,1,1,2,N,2,9,9
44,2,1,1,1,2,N,2,2,5
70,1,1,1,1,2,N,2,8,10
86,1,1,1,1,2,N,2,2,5
63,1,1,1,1,1,N,2,0,7
55,2,1,1,1,1,N,2,2,4
37,1,4,1,1,1,N,2,5,7
61,2,1,2,1,1,N,2,3,3
52,8,4,1,1,2,N,2,0,7
28,2,1,1,1,1,N,2,1,5
94,6,6,1,1,2,N,2,1,4
57,2,2,1,1,2,4,2,2,5
87,2,4,1,1,1,N,2,6,9
74,1,4,2,1,1,N,2,3,5
77,2,4,2,1,1,N,2,0,3
83,1,6,1,1,1,N,2,3,8
67,1,1,1,1,1,N,2,0,3
33,1,6,1,1,2,N,2,2,10
66,9,1,2,1,2,N,2,9,5
58,1,1,2,1,1,N,2,5,9
63,1,2,1,1,1,N,2,4,5
24,2,1,1,1,1,2,1,6,7
47,6,6,1,1,1,N,2,9,10
77,1,6,1,1,2,N,2,6,7
62,1,6,2,1,1,N,2,3,1
63,1,4,2,1,1,N,2,6,8
20,2,1,2,1,1,N,2,4,5
56,1,6,2,1,1,N,2,7,9
86,2,6,1,1,1,N,2,9,7
69,2,6,2,1,1,N,2,9,7
38,8,1,2,1,2,N,2,8,7
50,5,1,1,1,2,N,2,2,7
32,2,2,1,1,2,4,2,5,4
38,1,1,1,1,1,N,2,2,9
75,1,4,2,1,1,N,2,7,7
59,1,1,2,1,2,N,2,3,5
11,1,4,2,1,1,N,2,8,7
62,1,1,2,1,2,N,2,6,4
46,1,1,2,1,1,N,2,2,3
60,1,6,2,1,0,N,2,6,4
52,3,1,2,1,1,N,2,N,7
18,9,1,2,1,2,N,2,6,3
39,2,6,1,1,2,N,2,6,4
63,1,3,1,1,2,N,2,7,5
38,2,1,2,1,2,N,2,6,5
66,1,1,1,1,1,N,2,9,7
25,6,6,2,1,1,N,2,6,10
88,1,2,2,1,1,N,2,3,5
19,3,1,2,1,2,N,2,6,5
38,6,4,2,1,1,N,2,7,12
52,2,1,1,1,1,N,2,1,5
51,6,6,1,1,1,6,2,6,7
30,2,4,2,1,1,N,2,3,9
46,6,1,2,1,1,N,2,3,10
55,2,1,2,1,1,N,2,9,5
45,1,1,1,1,1,N,2,0,5
71,1,6,1,1,1,N,2,6,7
67,1,1,1,1,2,N,2,6,5
70,2,6,2,1,1,N,2,7,1
55,8,1,1,1,0,N,2,4,3
68,2,4,2,1,2,3,2,4,1
72,1,6,1,1,1,N,2,2,5
59,1,6,1,1,2,N,2,6,11
37,9,2,1,1,1,N,2,9,11
57,1,6,1,1,2,N,2,4,8
47,5,6,2,1,2,N,2,5,4
26,1,1,2,1,1,N,2,3,9
34,2,4,1,1,2,N,2,4,9
63,7,6,2,1,0,N,2,4,3
39,8,1,2,1,2,N,2,7,4
49,1,4,1,1,2,N,2,1,5
22,6,1,2,1,2,N,2,7,9
35,9,1,1,1,1,N,2,2,7
58,2,6,1,1,1,N,2,5,5
35,1,1,2,1,2,4,2,0,7
44,1,6,1,1,1,N,2,6,7
50,3,1,1,1,1,N,2,2,7
71,1,1,2,1,1,N,2,7,5
68,9,6,2,1,1,N,2,2,8
65,6,3,1,1,1,N,2,7,5
27,2,1,2,1,2,N,2,9,5
34,2,1,2,1,2,N,2,N,7
17,1,6,2,1,1,N,2,4,8
12,1,1,2,1,1,N,2,3,10
85,1,1,1,1,1,N,2,2,9
86,2,1,1,1,2,N,2,2,5
80,2,1,1,1,2,N,2,2,10
44,1,4,1,1,1,N,2,5,9
43,2,4,1,1,1,N,2,7,5
24,2,6,2,1,1,N,2,5,7
63,2,4,1,1,2,N,2,4,7
28,2,1,1,1,1,N,2,2,1
63,2,1,2,1,1,N,2,6,11
33,1,4,1,1,2,N,2,7,7
18,2,4,2,1,2,N,2,0,3
49,2,1,1,1,1,N,2,N,5
30,3,1,1,1,1,N,2,5,10
90,8,1,2,1,1,N,2,2,5
27,1,6,2,1,2,N,2,4,3
23,1,4,1,1,1,N,2,9,7
6,1,1,2,1,1,N,2,4,9
92,2,1,2,1,1,N,2,1,5
62,2,1,2,1,1,N,2,5,5
15,2,3,1,1,1,N,2,5,8
59,2,1,2,1,1,N,2,6,9
43,1,N,2,1,2,5,2,5,7
77,1,4,2,1,1,N,2,4,7
73,2,1,1,1,1,N,2,4,9
67,1,1,1,1,1,4,2,3,7
58,1,6,1,1,2,N,2,0,7
23,1,1,1,1,2,N,1,2,4
36,6,5,1,1,2,N,2,3,8
90,1,1,2,1,1,N,2,5,5
39,2,6,1,1,1,N,2,6,5
54,2,1,2,2,2,N,2,4,8
74,2,1,2,1,2,N,2,6,7
21,6,4,1,1,1,N,2,2,8
39,1,6,1,1,2,N,2,3,7
42,2,1,2,1,2,6,1,3,9
82,1,1,2,1,1,N,2,6,3
61,2,3,1,1,1,6,2,2,4
67,1,6,1,1,1,N,2,6,10
32,1,6,1,1,1,N,2,6,11
18,7,6,1,1,2,N,2,3,7
53,1,5,1,1,1,N,2,9,9
74,1,6,1,1,2,N,2,0,5
58,6,4,2,3,2,N,2,4,2
61,3,6,1,1,2,N,2,4,4
73,2,4,2,1,2,N,2,7,12
55,3,1,2,1,2,N,2,7,7
60,1,1,1,1,1,N,2,7,9
65,8,1,2,1,2,6,2,0,7
49,1,1,1,1,1,1,2,9,8
16,2,1,1,1,1,N,2,5,8
20,1,1,2,1,1,N,2,0,10
22,2,5,2,1,1,N,2,2,1
34,2,1,2,1,1,3,2,3,4
20,2,6,2,1,2,1,2,0,3
39,9,1,2,1,1,N,2,8,7
75,2,6,2,1,1,N,2,8,7
