"AGEP","RAC1P","MSP","SEX","HOUSING_TYPE","OWN_RENT","DVET","DEYE","PINCP_DECILE","EDU"
"54","1","1","1","1","1","N","2","6","9"
"94","1","3","2","1","1","N","1","2","5"
"19","2","4","2","3","0","N","2","3","7"
"73","1","1","2","1","1","N","2","4","5"
"16","1","6","1","1","1","N","2","0","4"
"30","1","6","1","1","1","N","2","7","9"
"6","1","N","1","1","1","N","2","N","2"
"2","1","N","2","1","1","N","2","N","N"
"60","1","1","2","1","1","N","2","9","10"
"20","1","6","2","3","0","N","2","1","5"
"6","1","N","2","1","1","N","2","N","2"
"71","2","3","2","1","2","N","2","4","7"
"31","1","1","2","1","2","N","2","1","8"
"40","1","1","1","1","2","N","2","8","9"
"67","1","1","2","1","1","N","2","2","9"
"37","1","1","1","1","2","N","2","7","9"
"91","1","3","2","1","2","N","2","3","9"
"36","1","1","2","1","1","N","2","9","10"
"9","1","N","2","1","1","N","2","N","3"
"40","1","6","2","1","2","N","2","5","9"
"40","1","6","1","1","2","N","2","3","5"
"33","1","6","2","1","2","N","2","7","5"
"5","1","N","2","1","1","N","2","N","2"
"46","1","1","2","1","1","N","2","8","9"
"87","1","3","1","1","1","N","2","3","5"
"6","6","N","1","1","2","N","2","N","2"
"52","1","1","1","1","1","N","2","8","8"
"43","1","1","1","1","2","N","2","9","10"
"41","1","6","1","1","1","N","2","8","9"
"58","1","6","2","1","1","N","2","4","7"
"50","1","6","2","1","1","N","2","2","5"
"23","1","6","1","1","1","N","2","5","6"
"68","1","1","1","1","1","2","2","7","6"
"65","1","1","1","1","1","N","2","6","12"
"64","1","1","2","1","1","N","2","2","10"
"80","1","4","2","1","2","N","2","2","7"
"70","1","1","2","1","1","N","2","3","7"
"44","1","1","1","1","1","N","2","5","8"
"52","1","1","2","1","2","N","2","5","5"
"30","6","6","1","1","2","N","2","6","9"
"48","1","1","1","1","1","N","2","6","9"
"20","2","6","1","3","0","N","2","3","5"
"13","1","N","2","1","1","N","2","N","3"
"82","1","1","2","1","2","N","1","2","3"
"73","1","1","1","1","1","N","2","7","5"
"79","1","3","2","1","2","N","2","5","5"
"25","2","6","2","1","1","N","2","5","8"
"50","1","5","2","1","1","N","2","7","10"
"57","1","1","1","1","1","N","2","5","8"
"76","1","4","2","1","2","N","2","6","9"
"32","1","6","1","1","2","N","2","1","8"
"53","6","1","1","1","1","N","2","4","5"
"78","1","4","2","1","1","N","2","3","7"
"50","9","5","2","1","1","N","2","7","7"
"46","1","5","1","1","1","N","2","4","5"
"82","1","3","2","1","1","N","2","3","5"
"54","1","1","2","1","1","N","2","1","7"
"6","1","N","2","1","1","N","2","N","2"
"51","6","1","2","1","1","N","2","3","9"
"13","1","N","1","1","1","N","2","N","3"
"7","1","N","1","1","2","N","2","N","3"
"42","1","1","1","1","1","N","2","9","11"
"55","1","4","1","1","1","N","2","9","9"
"47","1","1","1","1","1","N","2","2","9"
"52","1","1","1","1","1","N","2","6","8"
"69","1","3","2","1","1","N","2","8","10"
"57","1","1","2","1","1","N","2","7","9"
"68","1","1","2","1","1","N","2","5","9"
"61","1","1","2","1","1","N","2","4","5"
"65","1","1","1","1","1","N","2","8","10"
"45","1","1","1","1","1","N","2","9","9"
"86","1","3","2","1","1","N","2","8","10"
"33","1","6","1","1","1","N","2","9","9"
"19","1","6","1","3","0","N","2","2","5"
"48","1","1","1","1","1","N","2","7","5"
"30","1","6","1","1","1","N","2","3","9"
"33","6","1","2","1","2","N","2","8","12"
"87","1","1","1","1","2","N","2","3","5"
"75","1","4","2","1","1","N","2","4","7"
"14","9","N","1","1","1","N","2","N","3"
"2","1","N","1","1","1","N","2","N","N"
"2","1","N","1","1","1","N","2","N","N"
"79","1","1","1","1","1","N","2","1","5"
"65","1","1","1","1","1","N","2","9","7"
"14","1","N","1","1","1","N","2","N","3"
"26","1","6","1","1","1","N","2","5","7"
"43","1","1","1","1","1","N","2","8","10"
"43","1","4","1","1","1","N","2","7","5"
"53","8","1","1","1","1","N","2","8","11"
"23","1","6","1","1","2","N","2","4","7"
"24","1","6","2","1","1","N","2","6","9"
"64","1","1","2","1","1","N","2","6","7"
"3","1","N","2","1","1","N","2","N","1"
"27","8","6","1","1","2","N","2","3","4"
"83","1","3","2","1","1","N","2","6","5"
"52","1","1","1","1","2","N","2","9","9"
"44","1","4","1","1","2","N","2","9","9"
"91","1","4","2","1","1","N","1","6","5"
"85","1","4","2","1","2","N","2","3","5"
"38","1","6","2","1","2","N","2","7","9"
"27","8","6","1","3","0","N","2","1","1"
"11","1","N","1","1","1","N","2","N","3"
"94","1","3","2","1","2","N","1","3","1"
"21","1","6","2","1","1","N","2","1","8"
"7","1","N","1","1","2","N","2","N","3"
"69","1","1","2","1","1","N","2","3","7"
"21","1","6","1","3","0","N","2","2","5"
"56","1","1","1","1","1","N","2","9","9"
"43","1","6","2","1","2","N","2","4","5"
"11","1","N","2","1","1","N","2","N","3"
"62","6","4","1","1","1","N","2","4","9"
"10","1","N","1","1","1","N","2","N","3"
"15","1","6","1","1","2","N","2","1","4"
"38","1","6","2","1","1","N","2","5","9"
"65","1","4","2","1","1","N","2","5","9"
"15","1","6","2","1","1","N","2","0","4"
"35","1","1","1","1","1","N","2","8","12"
"75","1","3","2","1","1","N","2","6","10"
"28","1","6","1","1","1","N","2","7","10"
"32","1","1","1","1","1","N","2","8","9"
"87","1","3","2","1","2","N","2","4","4"
"59","1","1","1","1","2","N","2","9","9"
"11","1","N","1","1","1","N","2","N","3"
"67","1","1","2","1","1","N","2","6","7"
"72","1","1","1","1","1","N","2","8","10"
"60","1","1","1","1","2","N","2","5","5"
"69","1","6","1","1","2","N","2","6","7"
"48","1","4","2","1","2","N","2","8","12"
"22","1","6","1","1","1","N","2","2","9"
"16","6","6","2","1","2","N","2","0","4"
"61","1","6","2","1","1","N","2","4","9"
"35","1","1","1","1","2","N","2","6","9"
"49","1","1","2","1","1","N","2","9","10"
"4","1","N","1","1","2","N","2","N","2"
"29","2","6","1","1","2","N","2","6","5"
"24","1","1","1","1","1","N","2","6","9"
"58","1","2","1","1","1","N","2","7","9"
"59","1","1","1","1","1","N","2","4","8"
"21","6","6","2","3","0","N","2","2","5"
"57","1","4","1","1","2","N","2","0","9"
"6","1","N","1","1","1","N","2","N","2"
"14","1","N","2","1","1","N","2","N","3"
"10","1","N","1","1","2","N","2","N","3"
"26","1","6","2","1","2","N","2","5","5"
"44","1","1","1","1","1","N","2","6","12"
"58","1","4","2","1","1","N","2","9","9"
"57","1","4","1","1","1","N","2","6","8"
"75","1","6","2","1","1","N","2","3","7"
"28","1","6","1","1","1","N","2","6","9"
"61","1","4","1","1","1","N","2","7","5"
"55","1","4","2","1","1","N","2","7","5"
"38","1","1","1","1","1","N","2","9","9"
"9","1","N","1","1","1","N","2","N","3"
"2","1","N","1","1","1","N","2","N","N"
"61","1","1","2","1","1","N","2","5","7"
"11","1","N","1","1","1","N","2","N","3"
"40","1","1","2","1","1","N","2","0","9"
"56","1","4","1","1","1","N","2","9","7"
"59","1","1","1","1","1","N","2","4","3"
"18","1","6","2","3","0","N","2","1","7"
"72","1","1","2","1","1","N","2","2","4"
"72","1","3","2","1","1","N","2","4","8"
"29","1","6","1","1","1","N","2","7","5"
"39","6","2","2","1","2","N","2","0","9"
"22","8","6","1","1","2","N","2","2","9"
"14","1","N","2","1","1","N","2","N","3"
"58","1","1","2","1","1","N","2","9","12"
"35","1","6","1","1","2","N","2","9","9"
"18","1","6","2","3","0","N","2","3","4"
"45","1","1","1","1","1","N","2","9","9"
"63","1","4","1","1","1","N","2","9","9"
"39","1","1","1","1","1","N","2","8","10"
"65","1","1","2","1","1","N","2","3","10"
"36","1","1","2","1","1","N","2","7","10"
"17","1","6","1","1","2","N","2","0","4"
"54","1","1","2","1","1","N","2","8","6"
"69","1","4","2","1","1","N","2","6","9"
"27","2","1","2","1","1","N","2","3","10"
"19","6","6","1","3","0","N","2","4","5"
"23","1","6","2","1","1","N","2","3","5"
"37","1","6","2","1","1","N","2","3","7"
"19","1","6","2","3","0","N","2","3","7"
"76","1","1","2","1","1","N","2","5","7"
"13","1","N","1","1","1","N","2","N","3"
"20","1","6","2","1","1","N","2","2","7"
"66","1","1","1","1","1","N","2","3","5"
"18","9","6","1","3","0","N","2","2","7"
"23","1","6","1","1","1","N","2","4","5"
"20","1","6","2","3","0","N","2","2","9"
"16","6","6","2","1","1","N","2","0","4"
"6","1","N","1","1","1","N","2","N","2"
"23","1","6","2","1","2","N","2","1","5"
"51","1","1","1","1","1","N","2","7","9"
"20","2","6","2","3","0","N","2","0","6"
"47","1","4","2","1","1","N","2","8","7"
"23","6","6","2","1","1","N","2","2","3"
"22","1","6","2","1","1","N","2","2","5"
"47","1","1","1","1","1","N","2","9","9"
"72","1","1","2","1","1","N","2","0","8"
"15","1","6","1","1","1","N","2","0","4"
"78","1","1","1","1","2","N","2","6","10"
"31","1","1","1","1","1","N","2","7","9"
"31","6","1","1","1","1","N","2","9","11"
"45","1","1","1","1","1","N","2","8","12"
"9","1","N","2","1","1","N","2","N","3"
"54","1","1","1","1","1","N","2","9","10"
"61","1","1","2","1","1","N","2","7","9"
"69","1","1","2","1","1","N","2","7","10"
"78","1","1","1","1","1","N","2","4","5"
"18","1","6","1","3","0","N","2","1","5"
"70","1","1","1","1","1","N","2","7","9"
"42","6","1","1","1","1","N","2","9","12"
"69","1","1","1","1","1","N","2","2","5"
"56","1","1","1","1","2","N","1","0","6"
"30","1","1","2","1","1","N","2","8","9"
"13","1","N","2","1","1","N","2","N","3"
"52","2","1","1","1","1","N","2","6","8"
"20","1","6","2","3","0","N","2","3","5"
"78","1","1","2","1","1","N","2","5","10"
"94","1","3","2","1","1","N","2","3","11"
"53","6","1","1","1","1","N","2","6","11"
"76","1","4","2","1","1","N","2","5","9"
"37","1","6","2","1","1","N","2","0","9"
"44","1","1","2","1","1","N","2","6","10"
"7","1","N","1","1","1","N","2","N","3"
"24","1","6","2","3","0","N","2","4","9"
"42","1","1","1","1","1","N","2","9","9"
"50","1","1","1","1","1","N","2","5","5"
"38","1","6","2","1","2","N","2","6","9"
"83","1","4","1","1","2","N","2","2","7"
"0","9","N","1","1","2","N","2","N","N"
"84","1","4","1","1","1","N","2","3","4"
"35","6","1","1","1","1","N","2","8","10"
"26","1","6","2","1","2","N","2","0","9"
"71","1","4","2","1","2","N","1","3","4"
"77","1","3","2","1","1","N","2","6","5"
"43","1","1","2","1","1","N","2","8","9"
"81","1","3","2","1","1","N","2","3","7"
"32","1","6","1","1","1","N","2","3","9"
"69","1","1","2","1","1","N","2","1","8"
"43","1","1","1","1","1","N","2","9","10"
"0","1","N","1","1","1","N","2","N","N"
"4","1","N","1","1","1","N","2","N","1"
"66","1","1","1","1","1","N","2","6","9"
"27","8","6","2","3","0","N","2","2","1"
"66","1","3","2","1","1","N","2","3","9"
"49","1","1","2","1","2","N","2","3","9"
"71","1","1","2","1","2","N","2","3","5"
"48","6","1","1","1","1","N","2","6","10"
"59","1","1","2","1","1","N","2","7","9"
"49","1","1","1","1","1","N","2","6","9"
"2","2","N","2","1","1","N","2","N","N"
"59","1","1","1","1","1","3","2","5","10"
"10","9","N","1","1","1","N","2","N","3"
"65","1","1","1","1","1","N","2","4","10"
"18","1","6","2","3","0","N","2","0","7"
"76","1","1","1","1","1","N","2","6","9"
"27","1","6","2","1","1","N","1","1","7"
"17","1","6","2","1","2","N","2","0","4"
"67","1","1","1","1","1","N","2","1","9"
"58","1","1","1","1","1","N","2","7","9"
"50","1","1","1","1","1","N","2","6","5"
"2","1","N","2","1","2","N","2","N","N"
"62","1","1","2","1","1","N","2","5","10"
"53","1","1","2","1","1","N","2","9","10"
"31","1","6","2","1","1","N","2","8","10"
"42","1","1","1","1","1","N","2","1","10"
"12","6","N","2","1","1","N","2","N","3"
"66","1","1","1","1","1","N","2","3","7"
"5","1","N","2","1","1","N","2","N","2"
"17","6","6","1","1","1","N","2","2","4"
"20","2","6","2","3","0","N","2","0","9"
"46","1","1","2","1","1","N","2","1","7"
"41","1","1","1","1","1","N","2","9","11"
"6","1","N","1","1","1","N","2","N","2"
"47","1","4","2","1","1","N","2","0","5"
"28","1","6","1","1","1","N","2","7","8"
"69","1","1","2","1","1","N","2","7","9"
"1","1","N","1","1","1","N","2","N","N"
"57","1","1","2","1","2","N","2","8","9"
"62","1","4","1","1","2","N","2","7","7"
"42","6","1","1","1","1","N","2","9","9"
"43","1","5","2","1","1","N","2","6","9"
"71","9","1","1","1","1","2","2","9","7"
"71","1","1","2","1","1","N","2","2","10"
"77","1","3","2","1","1","N","2","4","6"
"62","1","1","2","1","1","N","2","4","8"
"20","2","6","2","3","0","N","2","3","7"
"67","1","3","2","1","1","N","2","3","7"
"72","1","1","2","1","1","N","2","1","8"
"58","1","4","2","1","1","N","2","7","5"
"15","1","6","2","1","1","N","2","1","4"
"28","1","6","2","1","2","N","2","0","7"
"62","1","1","1","1","1","N","2","8","6"
"3","1","N","2","1","1","N","2","N","1"
"7","1","N","1","1","1","N","2","N","3"
"61","1","4","2","1","1","N","2","7","4"
"76","1","1","1","1","1","N","2","9","10"
"42","1","4","1","1","2","N","2","5","10"
"68","1","1","1","1","1","N","2","7","5"
"9","1","N","1","1","1","N","2","N","3"
"50","1","1","1","1","1","N","2","4","11"
"57","1","1","1","1","1","N","2","9","7"
"34","1","6","1","1","1","N","2","7","9"
"43","6","1","1","1","1","N","2","9","12"
"43","1","1","1","1","1","N","2","9","12"
"56","1","1","2","1","1","N","2","9","12"
"26","1","1","1","1","2","N","2","7","7"
"31","1","6","1","1","1","N","2","2","7"
"64","1","1","1","1","1","N","2","0","7"
"28","1","6","2","1","1","N","2","7","10"
"8","1","N","1","1","1","N","2","N","3"
"58","1","6","1","1","1","N","2","6","7"
"38","1","1","2","1","1","N","2","8","9"
"59","1","1","1","1","1","N","2","6","9"
"21","1","6","2","3","0","N","2","1","5"
"0","9","N","1","1","2","N","2","N","N"
"47","1","1","1","1","1","N","2","8","8"
"69","1","1","1","1","1","N","2","2","4"
"58","1","1","1","1","1","N","2","1","8"
"22","9","6","1","1","1","N","2","2","9"
"30","1","6","2","1","1","N","2","5","9"
"45","1","1","2","1","1","N","2","9","9"
"28","1","6","1","1","2","N","2","6","7"
"43","1","4","2","1","2","N","2","4","4"
"69","1","1","1","1","1","5","2","7","7"
"86","1","1","2","1","1","N","2","4","8"
"68","1","1","2","1","1","N","2","4","7"
"75","1","4","2","1","1","N","2","5","7"
"45","1","4","1","1","1","N","2","0","9"
"33","1","1","1","1","1","N","2","3","9"
"74","1","1","2","1","1","N","2","6","5"
"27","1","6","1","1","2","N","2","6","10"
"52","1","4","2","1","2","N","2","6","12"
"24","1","6","1","1","2","N","2","3","10"
"60","1","1","2","1","2","N","2","3","9"
"47","1","1","2","1","1","N","2","5","9"
"33","6","1","1","1","1","N","2","9","10"
"53","1","1","2","1","2","N","2","5","8"
"46","1","1","2","1","1","N","2","8","11"
"50","1","1","1","1","1","N","2","9","5"
"67","1","1","2","1","1","N","2","4","7"
"43","1","1","1","1","1","N","2","9","11"
"10","6","N","1","1","1","N","2","N","3"
"76","1","1","2","1","2","N","2","7","10"
"60","1","1","1","1","1","N","2","0","5"
"60","1","1","1","1","1","N","2","8","10"
"1","1","N","2","1","1","N","2","N","N"
"70","1","1","2","1","1","N","2","3","7"
"1","1","N","2","1","2","N","2","N","N"
"69","1","1","1","1","2","5","2","1","10"
"59","1","1","2","1","2","N","2","8","9"
"74","1","3","2","1","1","N","2","6","7"
"20","1","6","2","3","0","N","2","1","7"
"24","1","6","2","1","2","N","2","7","9"
"63","1","4","1","1","1","N","2","6","9"
"66","1","4","2","1","1","N","2","5","7"
"24","1","1","1","1","1","N","2","1","7"
"63","8","6","2","1","2","N","2","2","9"
"29","1","6","2","1","1","N","2","5","7"
"13","1","N","1","1","2","N","2","N","3"
"51","1","1","1","1","1","N","2","8","9"
"63","1","1","2","1","1","N","2","7","10"
"17","1","6","1","1","2","N","2","1","4"
"66","1","6","2","1","2","N","2","3","1"
"57","1","4","2","1","1","N","2","4","11"
"61","1","6","2","1","1","N","2","1","9"
"17","1","6","1","1","1","N","2","1","4"
"49","1","6","1","1","1","N","2","9","9"
"26","1","6","1","1","1","N","2","5","9"
"26","1","1","2","1","2","N","2","5","5"
"83","1","6","1","1","1","N","2","6","8"
"68","1","1","1","1","1","N","2","8","6"
"62","1","1","2","1","1","N","2","4","8"
"2","1","N","1","1","1","N","2","N","N"
"43","1","1","1","1","1","N","2","3","7"
"33","1","1","2","1","2","N","2","6","10"
"39","6","1","2","1","1","N","2","0","7"
"91","1","3","1","1","2","N","1","3","1"
"19","2","6","2","1","1","N","2","0","5"
"13","1","N","1","1","1","N","2","N","3"
"23","1","6","2","1","2","N","2","3","9"
"50","1","6","2","1","2","N","2","7","8"
"30","1","1","2","1","1","N","2","8","9"
"38","1","1","1","1","1","N","2","8","9"
"55","1","1","1","1","1","N","2","6","9"
"33","1","1","2","1","2","N","2","2","5"
"60","1","1","1","1","1","N","2","8","10"
"69","1","6","2","1","1","N","2","0","9"
"38","1","1","2","1","1","N","2","4","9"
"12","8","N","2","1","2","N","2","N","3"
"70","1","6","1","1","1","N","2","1","9"
"55","1","4","2","1","2","N","2","6","10"
"88","1","3","2","1","2","N","2","3","5"
"68","1","1","1","1","1","N","2","4","8"
"21","1","6","2","1","1","N","2","1","5"
"68","1","1","1","1","1","N","2","7","8"
"54","1","6","1","1","2","N","2","5","9"
"55","1","1","2","1","1","N","2","0","5"
"25","1","1","1","1","2","N","2","5","9"
"28","2","1","2","1","2","N","2","6","7"
"51","6","6","2","1","1","N","2","6","5"
"49","1","1","1","1","1","N","2","9","10"
"10","1","N","1","1","1","N","2","N","3"
"69","1","4","2","1","1","N","2","3","7"
"58","1","1","2","1","2","N","2","8","5"
"15","9","6","2","1","1","N","2","1","4"
"72","1","1","1","1","1","N","2","2","9"
"7","1","N","1","1","1","N","2","N","3"
"65","1","6","2","1","1","N","2","2","5"
"60","1","1","2","1","1","N","2","9","7"
"45","1","4","1","1","2","N","2","5","5"
"68","1","1","1","1","1","N","2","6","10"
"43","1","1","1","1","1","N","2","9","10"
"45","1","1","1","1","1","N","2","5","9"
"61","1","3","2","1","1","N","2","4","5"
"10","1","N","1","1","1","N","2","N","3"
"63","1","6","2","1","1","N","2","6","9"
"33","1","1","1","1","1","N","2","7","10"
"30","1","1","1","1","1","N","2","7","9"
"61","1","1","1","1","1","N","2","0","6"
"58","1","1","2","1","1","N","2","4","11"
"39","1","6","1","1","1","N","2","8","10"
"35","1","4","2","1","1","N","2","7","12"
"28","6","6","2","1","1","N","2","5","7"
"85","1","4","2","1","2","N","2","3","5"
"79","1","3","2","1","1","N","2","3","5"
"50","1","6","1","1","1","N","2","6","9"
"69","1","1","1","1","2","N","2","8","4"
"4","6","N","1","1","1","N","2","N","2"
"65","1","1","2","1","1","N","1","7","8"
"74","1","1","1","1","1","N","2","4","5"
"45","1","1","1","1","2","N","2","1","3"
"58","1","1","1","1","1","N","2","8","9"
"72","1","1","1","1","1","N","2","8","7"
"62","1","1","1","1","1","N","2","9","12"
"15","1","6","2","1","2","N","2","0","4"
"31","1","1","2","1","1","N","2","8","10"
"40","1","1","1","1","1","N","2","4","9"
"36","1","1","2","1","1","N","2","5","7"
"35","1","1","1","1","1","N","2","5","9"
"67","1","1","1","1","1","N","2","4","9"
"49","1","1","1","1","1","N","2","9","9"
"52","1","1","1","1","2","N","2","0","10"
"87","1","2","2","1","1","N","2","4","5"
"65","1","1","2","1","1","N","2","5","7"
"21","1","6","1","1","1","N","2","1","7"
"15","6","6","2","1","2","N","2","0","3"
"58","1","1","1","1","1","N","2","6","9"
"18","9","6","2","1","1","N","2","1","7"
"54","1","4","2","1","1","N","2","7","7"
"42","1","1","2","1","1","N","2","7","10"
"94","1","3","2","1","2","N","2","1","4"
"94","1","3","2","1","2","N","1","4","5"
"44","6","1","1","1","1","N","2","9","9"
"49","1","1","2","1","1","N","2","7","9"
"18","1","6","2","3","0","N","2","0","5"
"50","6","1","1","1","1","N","2","9","10"
"42","6","1","2","1","1","N","2","9","10"
"63","1","1","1","1","1","N","2","7","9"
"39","1","1","2","1","1","N","2","9","10"
"22","1","6","2","1","1","N","2","1","5"
"53","1","1","1","1","1","N","2","7","9"
"19","1","6","2","1","1","N","1","0","7"
"2","1","N","2","1","1","N","2","N","N"
"26","1","6","1","1","1","N","2","4","5"
"5","1","N","1","1","1","N","2","N","2"
"4","1","N","1","1","1","N","2","N","1"
"6","1","N","1","1","1","N","2","N","2"
"87","1","3","2","1","1","N","2","3","7"
"12","1","N","2","1","1","N","2","N","3"
"61","1","1","2","1","1","N","2","1","4"
"44","1","6","1","1","1","N","2","3","5"
"64","6","1","2","1","1","N","2","0","10"
"78","1","1","1","1","1","N","2","4","5"
"12","1","N","1","1","1","N","2","N","3"
"9","2","N","1","1","2","N","2","N","3"
"73","1","4","2","1","1","N","2","2","5"
"43","6","1","1","1","1","N","2","9","9"
"46","1","1","1","1","1","N","2","7","9"
"64","1","4","2","1","1","N","1","6","5"
"33","1","1","1","1","1","N","2","8","12"
"19","1","6","2","3","0","N","2","1","7"
"75","1","1","1","1","1","N","2","5","10"
"80","1","3","2","1","1","N","2","8","5"
"81","1","1","2","1","1","N","2","3","9"
"3","1","N","1","1","2","N","2","N","1"
"88","1","3","2","1","2","N","2","3","5"
"53","1","1","2","1","1","N","2","7","9"
"24","1","2","1","1","2","N","2","0","7"
"74","1","1","1","1","1","N","2","7","9"
"80","1","4","2","1","2","N","2","4","5"
"67","1","2","1","1","1","N","2","8","9"
"57","1","1","2","1","1","N","2","6","9"
"57","1","1","1","1","2","N","2","7","7"
"56","1","1","2","1","1","N","2","6","9"
"43","1","1","1","1","1","N","2","9","11"
"16","1","6","2","1","1","N","2","1","4"
"63","1","3","2","1","1","N","2","5","5"
"29","1","6","2","1","2","N","2","5","6"
"30","1","1","2","1","1","N","2","5","7"
"50","1","1","1","1","1","N","2","9","10"
"78","1","1","2","1","1","N","2","0","9"
"67","1","3","1","1","1","N","2","4","7"
"18","1","6","2","3","0","N","2","3","5"
"65","1","1","1","1","1","N","2","6","9"
"33","1","1","2","1","1","N","2","6","9"
"49","6","1","2","1","1","N","2","9","9"
"3","1","N","2","1","1","N","2","N","1"
"4","1","N","2","1","1","N","2","N","2"
"38","1","1","2","1","1","N","2","8","9"
"70","1","1","1","1","2","N","2","4","10"
"35","6","1","2","1","1","N","2","9","12"
"76","1","1","2","1","1","N","2","5","10"
"81","1","3","2","1","2","N","2","2","3"
"14","9","N","2","1","1","N","2","N","4"
"47","1","3","2","1","1","N","2","9","9"
"33","6","1","2","1","1","N","2","0","8"
"39","9","6","1","1","2","N","2","9","8"
"87","1","3","2","1","1","N","2","3","5"
"49","1","1","1","1","1","N","2","7","5"
"34","1","6","2","1","1","N","2","6","7"
"58","1","1","1","1","1","N","2","7","5"
"24","1","6","2","1","1","N","2","6","6"
"26","1","6","1","1","2","N","2","5","9"
"70","6","1","1","1","1","N","2","8","9"
"38","1","1","1","1","2","N","2","5","5"
"38","1","1","2","1","1","N","2","8","10"
"72","1","1","2","1","1","N","2","1","12"
"41","1","1","2","1","1","N","2","6","5"
"55","1","1","2","1","1","N","2","6","5"
"65","1","1","1","1","1","N","2","9","10"
"44","1","1","2","1","2","N","2","4","7"
"24","2","4","2","1","2","N","2","3","7"
"56","1","1","1","1","1","N","2","9","10"
"34","1","6","2","1","1","N","2","9","9"
"44","1","1","1","1","1","N","2","7","11"
"89","1","3","2","1","1","N","2","2","5"
"21","1","6","2","3","0","N","2","0","7"
"3","1","N","2","1","1","N","2","N","1"
